"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber"
"51","2019-08-27 13:25:13-03","IAP","PACA-AGP","92398","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","A. A. Ohlweiler",NA,NA,NA,"Maria L. Cidade","1987","08","31","Brasil","RS","São Francisco de Paula","Flona","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA092398",NA,NA,"76715","Saída de campo de Anatomia Vegetal. Esta planta é vista com bastante freqüencia na mata. HASU 6219. Habitat: Beira de mata Hábito: epífita","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"52","2019-08-27 13:25:12-03","IAP","PACA-AGP","115333","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","M.L. Paz, V. Graeff, M.F. Parode & V.R.P da Silva","2014","09","30","M. L. Paz","2014","09","23","Brasil","RS","Palmares do Sul","Fazenda Marcelina","-50.3447","-30.37045","50° 20.682'W","30° 22.227'S",NA,NA,"PACA115333",NA,"9",NA,"Habitat: Epífitico",NA,"Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"53","2019-11-14 13:52:04-03","IAP","PACA-AGP","115524","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Graeff, V., Junges, F. & Mottin, I.G.","2014","11","05","Graeff, V.","2014","10","25","Brasil","RS","São Leopoldo","Parque Imperatriz Leopoldina","-51.133","-29.760833","51º07.98'W","29º45.65'S",NA,NA,"PACA115524",NA,"1",NA,"Habitat: epífito",NA,"Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"54","2019-08-27 13:25:13-03","IAP","PACA-AGP","6418","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA006418",NA,NA,NA,"Fenofase: estéril",NA,"Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"55","2019-08-27 13:25:13-03","IAP","PACA-AGP","74317","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","I. Fernandes",NA,NA,NA,"I. Fernandes","1989","11","03","Brasil","RS","Bage","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"PACA074317",NA,"674","74087","Habitat: em paredao","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"56","2019-08-27 13:25:13-03","IAP","PACA-AGP","92396","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","A. A. Ohlweiler",NA,NA,NA,"Ohlweiler, A. A.","1996","08","20","Brasil","RS","Canoas","Parque Getúlio Vargas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"PACA092396",NA,"302","8037","HASU 5797. Habitat: Em mata secundária Hábito: epífito","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"57","2019-08-27 13:25:13-03","IAP","PACA-AGP","59687","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1957","05","05","Camargo, O. R.","1956","05","28","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059687",NA,"694","19545","SEM MATERIAL Habitat: in silva ad arbores Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"58","2019-08-27 13:25:13-03","IAP","PACA-AGP","62301","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1958","09","27","Camargo, O. R.","1957","09","19","Brasil","RS","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA062301",NA,"1810","19545","Habitat: in silva Fenofase: flor Hábito: epífita","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"59","2019-08-27 13:25:13-03","IAP","PACA-AGP","52890","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.","1952","12","15","Brasil","RS","Montenegro","Fortaleza","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA052890",NA,NA,"21601","SEM MATERIAL Habitat: in rupestribus dumetosis Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"60","2019-08-27 13:25:13-03","IAP","PACA-AGP","48925","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.","1950","10","11","Brasil","RS","Porto Alegre","Granja Neugebauer","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA048925",NA,NA,"29946","Habitat: ad rupes apricas Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"61","2019-08-27 13:25:13-03","IAP","PACA-AGP","39223","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.","1948","12","18","Brasil","RS","Porto Alegre","Itapoan - Chacara Weber","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA039223",NA,NA,"29946","Habitat: in silvula ad rupes campestri Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"62","2019-08-27 13:25:12-03","IAP","PACA-AGP","29450","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.","1945","10","04","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA029450",NA,NA,"29946","Habitat: in silvula ad rupes campestri Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"63","2019-08-27 13:25:13-03","IAP","PACA-AGP","33136","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.","1946","12","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA033136",NA,NA,"29946","Habitat: in silvula ad rupes campestri Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"64","2019-08-27 13:25:13-03","IAP","PACA-AGP","34112","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","C. Orth SJ","1933",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA034112",NA,NA,"29946","Habitat: in rupestribus apricis Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"65","2019-08-27 13:25:13-03","IAP","PACA-AGP","93","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.","1932","09","16","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA000093",NA,NA,"29946","Habitat: in silvula ad rupes campestri Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"66","2019-08-27 13:25:13-03","IAP","PACA-AGP","58737","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1957","05","06","Camargo, O. R.","1956","02","03","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA058737",NA,"206","37819","SEM MATERIAL Habitat: in silva ad arbores Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"67","2019-08-27 13:25:13-03","IAP","PACA-AGP","58732","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1957","05","06","Camargo, O. R.","1956","02","03","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA058732",NA,"214","37819","Habitat: in silva ad arbores Fenofase: estéril","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"68","2019-08-27 13:25:13-03","IAP","PACA-AGP","7424","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","F. Theissen","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007424",NA,"586","10287","Habitat: in silvula ad rupes campestri Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"69","2019-08-27 13:25:13-03","IAP","PACA-AGP","69194","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1971","03",NA,"Brasil","RS","São Leopoldo","Morro do Chapeu","-51.1472015380859","-29.7602996826172",NA,NA,"100","100","PACA069194",NA,NA,"10287","Habitat: ad arborem in silvula","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"70","2019-08-27 13:25:13-03","IAP","PACA-AGP","62838","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1958","09","25","Camargo, O. R.","1957","12","10","Brasil","RS","Taquarí","Est. Exp. Fruticultura","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"PACA062838",NA,"3043","21657","Habitat: in silva ad arbores Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"71","2019-08-27 13:25:13-03","IAP","PACA-AGP","34628","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Rambo, B.","1946","12","30","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA034628",NA,NA,"63451","Habitat: in rupestribus apricis Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"72","2019-08-27 13:25:13-03","IAP","PACA-AGP","92397","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","sem det.",NA,NA,NA,"V. F. Nunes","1989","06","02","Brasil","RS","Viamão","Campos do Vale- UFRGS, entre os blocos 4 e 3.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"PACA092397",NA,"452","41667","Sol direto ou luz difusa. Flores lilazes. HASU 2231. Hábito: rupícola","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"73","2019-08-27 13:25:12-03","IAP","PACA-AGP","31865","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Emrich-Rambo","1954","05","18","Reitz, R.","1945","09","03","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA031865",NA,"1223","19353","Habitat: ad rupes in silvula Fenofase: flor","auto","Magnoliophyta","Bromeliales",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"74","2019-08-27 13:25:13-03","IAP","PACA-AGP","92400","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata","(Klotzsch) L. B. Sm.","M. Haussen",NA,NA,NA,"M. Haussen","1988","01","20","Brasil","RS","Capão da Canoa","Terrícula, na beira da mata, próximo ao Morro Alto.","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"PACA092400",NA,NA,"15808","Paludosa. HASU 707. Fenofase: flor Hábito: erva","auto","Magnoliophyta","Bromeliales",NA,"recurvata",NA,NA,"Liliatae",NA,NA,NA,NA
"75","2019-08-27 13:25:13-03","IAP","PACA-AGP","92399","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata","(Klotzsch) L. B. Sm.","M. Haussen",NA,NA,NA,"M. Neves",NA,NA,NA,"Brasil","RS","Viamão","Praia das Pombas- Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"PACA092399",NA,"21081985","41667","HASU 778. Habitat: No sol pleno, sobre rochas. Fenofase: flor Hábito: erva rupícula","auto","Magnoliophyta","Bromeliales",NA,"recurvata",NA,NA,"Liliatae",NA,NA,NA,NA
"76","2020-12-20 21:16:22-03","UFV","VIC","026366","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Smith",NA,NA,NA,NA,"de Paula, C.C.; Silva, R.R. da","2002","01","17","Brasil","Minas Gerais","Viçosa","UPCB-Unidade de pesquisa e Conservação de Bromelia","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC026366","VIC026366","s.n.","13937","Folhas próximas a inflorescência avermelhadas, com região da bainha roxo escuro,brácteas florais vermelhas ,sépalas com o terço superior vermelho eo restante branco, sépalas esbranquiçadas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-10 14:35:04-03","UFSC","CTBS","4664","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Melo, E.A.","2019",NA,NA,"Texeira, V.",NA,NA,NA,"Brasil","Santa Catarina","Fraiburgo","Parque Ecológico René Frey","-50.929722","-27.017222","50°55'47W","27°01'02S",NA,NA,NA,NA,"79",NA,"Epifítas vasculares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:32:45-03","UFJF","CESJ","58459","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Smith","J.V. Coffani-Nunes","2005","08","15","L. Krieger; et al.","1971","09","21","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ058459",NA,"CESJ58459","46557","Sobre rochas de arenito. Flores passadas.","auto","Angiosperma",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:32:45-03","UFJF","CESJ","25036","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Smith","A.P.G. de Faria","2003","09","04","L. Krieger","1987","08","25","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ025036",NA,"CESJ25036","46557","Epífita, bracteas vermelhas.","auto","Angiosperma",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"80","2019-11-27 13:46:39-03","UFS","ASE","41313","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.",NA,"2014","11","04","Zeltzer, F; Wasum, R","1998","11","14","Brasil","Rio Grande do Sul","São Lourenço do Sul","Fazenda do Pontal","-51.9782","-31.3652","-51.9782","-31.3652",NA,NA,"ASE0042827",NA,"s.n.",NA,"Sobre troncos, próximo à praia.",NA,"Magnoliophyta",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:19:02-03","UNICAMP","UEC","197893","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Romanini, RP","2016","10","26","Romanini, RP; Martins, SE","2016","10","26","Brazil","Rio Grande do Sul","São Francisco de Paula","Beira da RS-484, capão de araucarieto em fazenda","-50.349722","-29.435278","-50.349722","-29.435278","930","930","UEC167167","UEC167167","411",NA,"Folhas mais externas com bainha roxa na face adaxial e verde-vinácea com estrias vináceas na face abaxial, lâmina verde nas folhas mais externas; folhas mais internas com bainha púrpura-arroxeada na face adaxial e na abaxial com mácu",NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:19:02-03","UNICAMP","UEC","198791","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata benrathii","(Mez) Reitz","Romanini, RP","2015","09","18","Romanini, RP; Martins, SE","2015","09","18","Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí. Estrada Faxinal do Bepe. Em mata um pouco aberta.","-49.288333","-27.060556","-49.288333","-27.060556","340","340","UEC167233","UEC167233","358",NA,"Folhas com bainha roxa. Frutos imaturos.; Epífita em árvores, área aberta, exposta ao sol.",NA,"Liliopsida",NA,NA,"benrathii",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:19:02-03","UNICAMP","UEC","198752","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Romanini, RP","2016","10","25","Romanini, RP; Martins, SE","2016","10","25","Brazil","Santa Catarina","Angelina","Rancho de Tábuas (zona rural)","-49.009167","-27.585833","-49.009167","-27.585833","491","491","UEC167163","UEC167163","404",NA,"Flores passadas.; Epífita em árvores em decomposição, em propriedade rural.",NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:19:02-03","UNICAMP","UEC","198790","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata benrathii","(Mez) Reitz","Romanini, RP","2015","09","18","Romanini, RP; Martins, SE","2015","09","18","Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí. Estrada Faxinal do Bepe. Na beira da estrada.","-49.271111","-27.05","-49.271111","-27.05","320","320","UEC167230","UEC167230","355",NA,"Folhas com bainha roxa. Brácteas avermelhadas. Frutos brancos na base, avermelhando para o ápice.; Sobre rocha, entre raízes e serrapilheira, em local úmido e sombreado.",NA,"Liliopsida",NA,NA,"benrathii",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:19:02-03","UNICAMP","UEC","198789","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata benrathii","(Mez) Reitz","Romanini, RP","2015","09","18","Romanini, RP; Martins, SE","2015","09","18","Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí. Estrada Faxinal do Bepe. Na beira da estrada.","-49.271111","-27.05","-49.271111","-27.05","320","320","UEC167232","UEC167232","357",NA,"Folhas com bainha roxa. Brácteas avermelhadas. Frutos brancos na base, avermelhando para o ápice.; Sobre rocha, entre raízes e serrapilheira, em local úmido e sombreado.",NA,"Liliopsida",NA,NA,"benrathii",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:19:02-03","UNICAMP","UEC","198788","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata benrathii","(Mez) Reitz","Romanini, RP","2015","09","18","Romanini, RP; Martins, SE","2015","09","18","Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí. Estrada Faxinal do Bepe. Na beira da estrada.","-49.271111","-27.05","-49.271111","-27.05","320","320","UEC167231","UEC167231","356",NA,"Folhas com bainha roxa. Brácteas avermelhadas. Frutos brancos na base, avermelhando para o ápice.; Sobre rocha, entre raízes e serrapilheira, em local úmido e sombreado.",NA,"Liliopsida",NA,NA,"benrathii",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 09:59:09-03","UNICAMP","UEC","75960","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hatschbach, G","1994",NA,NA,"Carvalho, P","1972","11","30","Brazil","Paraná","Irati","Colégio Estadual Florestal de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"UEC098618","UEC098618","128","47271","flor, Epífita do erval, flor lilás","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:19:02-03","UNICAMP","UEC","198649","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Romanini, RP","2016","06","20","Romanini, RP","2016","06","20","Brazil","Santa Catarina","Blumenau","Coletada originalmente no Parque Nacional da Serra do Itajaí, floresceu em cultivo.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"UEC167205","UEC167205","394","34291","Folhas levemente serreadas, bainha branca, esverdeada para o ápice, manchada de roxo. Pedúnculo incluso na roseta, branco; espiga curta com poucas flores, espiraladas; brácteas do pedúnculo brancas, róseas para o ápice, amplexas. Brá","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-04 13:19:00-03","UDESC","LUSC","5571","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Loebens R.",NA,NA,NA,"Rodineli Loebens",NA,NA,NA,"Brasil","Santa Catarina","Lages","Parque Natural Municipal João José Theodoro da Costa Neto.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC001459","LUSC001459",NA,"70701",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-04 13:19:00-03","UDESC","LUSC","6629","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Floriani, M.M.P.",NA,NA,NA,"Floriani, M.M.P.","2011","07","27","Brasil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC001458","LUSC001458","84","29300",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:00:04-03","FURB","FURB","11788","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2009","05","04","Stival-Santos, A.; Uller, H.F. & Silveira, S.","2008","12","16","Brasil","Santa Catarina","Campos Novos","Cerro Chato.","-51.48","-27.54","-51.4800000","-27.5400000","700","700","FURB19365","FURB19365","318",NA,"Florística IFFSC 321(Epífita) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; interior do fragmento Habito: epífita; flor vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 10:00:04-03","FURB","FURB","12110","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2009","05","22","Stival-Santos, A.; Uller, H.F. & Silveira, S.","2008","12","11","Brasil","Santa Catarina","Anita Garibaldi","Coral.","-51.1172223","-27.7169445","-51.1172223","-27.7169445","1010","1010","FURB19380","FURB19380","236",NA,"Forófito IFFSC 260/N/1/4 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 10:00:04-03","FURB","FURB","12111","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2009","05","22","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi","Arrozal.","-51.1627778","-27.6333333","-51.1627778","-27.6333333","762","762","FURB19355","FURB19355","560",NA,"Forófito IFFSC 1190/L/23/1 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 10:00:04-03","FURB","FURB","32516","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Verdi, M","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","15","Brasil","Santa Catarina","Taió","Barragem Oeste de Taió.","-50.0366666","-27.0913889","-50.0366666","-27.0913889","374","374","FURB19363","FURB19363","5372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-14 10:00:04-03","FURB","FURB","12112","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2009","05","22","Stival-Santos, A.; Gasper, A.L. de & Silveira, S.","2008","11","19","Brasil","Santa Catarina","Joaçaba",NA,"-51.6122222","-27.1791667","-51.6122222","-27.1791667","744","744","FURB19381","FURB19381","162",NA,"Florística IFFSC 1980(Epífita) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
