"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","class","fieldNumber","relatedCatalogItem","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","898727","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"H. S. Irwin","20934","1968","02","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 27km N. of Sêrro on road (MG 2) to Diamantina.","-43.62","-18.53",NA,NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977219' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898727","NY00898727_01",NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","898709","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","R. de Mello-Silva",NA,NA,NA,"R. de Mello-Silva","CFCR8587","1985","11","22","Brazil","Minas Gerais","Diamantina","Diamantina. Estrada para Biri-Biri.","-43.6003","-18.2494",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977181' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898709","NY00898709_01",NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1018506","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","R. de Mello-Silva",NA,NA,NA,"C. S. Sato","67","2006","02","03","Brazil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó. Trilha da Cachoeira da Farofa.","-43.7142","-19.1692",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY01018506","NY01018506_01",NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","898723","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","L. B. Smith",NA,NA,NA,"H. S. Irwin","20757","1968","02","24","Brazil","Minas Gerais",NA,"Serra do Espinhaço, at Lapinha, ca. 18km N. of Sêrro on road (MG 2) to Diamantina.","-43.55","-18.55",NA,NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977213' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898723","NY00898723_01",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","898733","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","L. B. Smith",NA,NA,NA,"O. A. Derby","12493","1898","05",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977228' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898733","NY00898733_01",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","898857","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","L. B. Smith",NA,NA,NA,"P. Occhioni","12603","1972","06","26","Brazil",NA,NA,"Serra do Cipó. Est. da Conceicao do Cerro. Km. 110-130",NA,NA,NA,NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977710' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898857","NY00898857_01",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","898726","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","L. B. Smith",NA,NA,NA,"H. S. Irwin","22173","1969","01","18","Brazil","Minas Gerais",NA,"Ca. 12km SW of Diamantina. Serra do Espinhaço.","-43.7","-18.27",NA,NA,NA,"1370","1370","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977218' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898726","NY00898726_01",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","898724","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","L. B. Smith",NA,NA,NA,"H. S. Irwin","22718","1969","01","27","Brazil","Minas Gerais",NA,"Ca. 12 km NE of Diamantina, road to Mendanha. Serra do Espinhaço.","-43.55","-18.18",NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977215' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898724","NY00898724_01",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","898725","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","L. B. Smith",NA,NA,NA,"H. S. Irwin","22717","1969","01","27","Brazil","Minas Gerais",NA,"Ca. 12 km NE of Diamantina, road to Mendanha. Serra do Espinhaço.","-43.55","-18.18",NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977217' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898725","NY00898725_01",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","898721","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","L. B. Smith; E. S. Ayensu",NA,NA,NA,"E. P. Heringer","32198","1958","03","04","Brazil","Minas Gerais",NA,"Serra do Cipó","-43.539757","-19.388386",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977209' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898721","NY00898721_01",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","898706","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","R. de Mello-Silva",NA,NA,NA,"R. de Mello-Silva","237","1990","05","15","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 111 da estrada Lagoa Santa-Conceição do Mato Dentro","-43.7142","-19.1692",NA,NA,NA,"1190","1190","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898706","NY00898706_01",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","898873","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides major","L.B.Sm.","L. B. Smith",NA,NA,NA,"W. R. Anderson","36200","1972","02","18","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó","-43.566908","-19.391522",NA,NA,NA,"1225","1225","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978048' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898873","NY00898873_01","major",NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","898872","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides major","L.B.Sm.","L. B. Smith; E. S. Ayensu",NA,NA,NA,"L. B. Smith","15971","1972","01","18","Brazil","Minas Gerais",NA,"14 km north of Palacios.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978046' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898872","NY00898872_01","major",NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","898959","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.","P. C. Standley",NA,NA,NA,"Y. E. J. Mexia","4289","1930","02","01","Brazil","Minas Gerais","Carangola","Districto Carangola. Top of Serra da Gramma","-42.478219","-20.753455",NA,NA,NA,"1700","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978573' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898959","NY00898959_01",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","898969","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"H. S. Irwin","20058","1968","02","14","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km 120 (ca. 145km N of Belo Horizonte).","-43.4","-18.87",NA,NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978606' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898969","NY00898969_01",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","898973","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"W. R. Anderson","35516","1972","02","05","Brazil","Minas Gerais","Datas","Serra do Espinhaço, ca. 15 km S of Diamantina","-43.6897","-18.325",NA,NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978633' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898973","NY00898973_01",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","898968","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"H. S. Irwin","27708","1970","03","16","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, Ca. 18 km E. of Diamantina","-43.5367","-18.1838",NA,NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978602' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898968","NY00898968_01",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","898972","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"W. R. Anderson","35440","1972","02","05","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 5 km SW of Diamantina, km 305 on MG 259","-43.6007","-18.24015",NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978631' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898972","NY00898972_01",NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","898967","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"H. S. Irwin","20533","1968","02","19","Brazil","Minas Gerais",NA,"Serra do Cipó, km. 135 (ca. 150km N. of Belo Horizonte).","-43.38","-18.82",NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978598' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898967","NY00898967_01",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","898971","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"H. S. Irwin","20533","1968","02","19","Brazil","Minas Gerais",NA,"Serra do Cipó, km. 135 (ca. 150km N. of Belo Horizonte).","-43.38","-18.82",NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898971","NY00898971_01",NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","898970","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"H. S. Irwin","20631","1968","02","22","Brazil","Minas Gerais",NA,"Vacaria, summit of Serra do Cipó, km. 145 (ca. 170km N. of Belo Horizonte).",NA,NA,NA,NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978607' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898970","NY00898970_01",NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","898974","PreservedSpecimen","Plantae","Magnoliophyta","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","L. B. Smith",NA,NA,NA,"B. Maguire","49184","1960","08","12","Brazil","Minas Gerais",NA,"Along road between Diamantina and Gouveia.","-43.6719","-18.348",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978635' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","NY00898974","NY00898974_01",NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:21:05-03","UFRJ","RFA","13224","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","L.B. Smith; E. Ayensu","1972",NA,NA,"G.G. Hatschbach","27417","1971","09","07","Brasil","Minas Gerais","Diamantina","Estrada para Salto da Divisa","-43.6002998352051","-18.2493991851807",NA,NA,"101169","1200","1200","Planta 50 cm, flor violeta, anteras amarelas","auto",NA,NA,NA,"RFA50447",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:32:48-03","UFRJ","RFA","11545","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","L. B. Smith","1975",NA,NA,"P. Occhioni; Elena; Carmem",NA,"1970","05","27","Brasil","Minas Gerais","Minas Gerais","Serra do Cipó, km 110 - 131",NA,NA,NA,NA,NA,NA,NA,"Flores azuladas ca. 20 cm",NA,NA,NA,NA,"RFA50432",NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:32:48-03","UFRJ","RFA","11547","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","L. B. Smith","1975",NA,NA,"P. Occhioni; Elena; Carmem",NA,"1970","05","27","Brasil","Minas Gerais","Minas Gerais","Serra do Cipó, km 110 - 131",NA,NA,NA,NA,NA,NA,NA,"Flor azulada ca. 10 cm",NA,NA,NA,NA,"RFA50434",NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:32:48-03","UFRJ","RFA","12603","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","L. B. Smith","1975",NA,NA,"P. Occhioni",NA,"1972","06","26","Brasil","Minas Gerais","Minas Gerais","Serra do Cipó, Estrada da Conceição do Cerro, km 110 - 130",NA,NA,NA,NA,NA,"1100","1100","Planta 20 - 30 cm, flor lilás (médio)",NA,NA,NA,NA,"RFA50441",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:32:48-03","UFRJ","RFA","12605","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","L. B. Smith","1975",NA,NA,"P. Occhioni",NA,"1972","06","28","Brasil","Minas Gerais","Minas Gerais","Estrada da Conceição do Cerro - Km 130 - 180, Serra do Cipó",NA,NA,NA,NA,NA,"1450","1450","Terrestre (20 - 30 cm), flor alva",NA,NA,NA,NA,"RFA50442",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:21:05-03","UFRJ","RFA","6898","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","L.B. Smith","1975",NA,NA,"A.P. Duarte","4519","1958","12",NA,"Brasil","Minas Gerais","Minas Gerais","Serra do Cipó, Chapéu de Sol",NA,NA,NA,NA,NA,NA,NA,"Flores violáceas",NA,NA,NA,NA,"RFA50450",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:21:05-03","UFRJ","RFA","25211","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.","T. Teruaki & D. Medina","2002","04","18","F. de B. Pereira","22/32","2000","09","11","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","1º distrito, Valverde, Fazenda Serra do Capim","-42.876389","-22.153333","42º52'35''W","22º9'12''S",NA,"952","952","Sub-arbusto, folha verde, flor roxa, fruto marrom cinza, abundante no local",NA,NA,NA,NA,"RFA29813",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:54:32-03","EAO","IAN","130852","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Smith, LB","1970",NA,NA,"Irwin, HS; Santos, RR dos","22173","1969","01","18","Brasil","Minas Gerais",NA,"Serra do Espilhaco.",NA,NA,NA,NA,NA,NA,NA,"Plants to ca. 50cm tall. Fruit yellow - brown. Thickets . Rocky slopes with Soil- filled crevices and pockets, ca. 12 km S. w. Diamantina.",NA,NA,"Southern America",NA,"IAN130852",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:54:32-03","EAO","IAN","130937","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Smith, LB","1970",NA,NA,"Irwin, HS; Souza, R","22717","1969","01","27","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1300","1300","To ca. 25 cm tall, forming mats. Fruit yellow - brown. Rockycreek margin.&nf;Sandy serrado and thinckets in sandy pockets in outrops, ca. 12 km N. E. of Diamantina , road to mendanha.",NA,NA,"Southern America",NA,"IAN130937",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:54:32-03","EAO","IAN","130938","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Smith, LB","1960",NA,NA,"Irwin, HS; Santos, RR dos","22718","1969","01","27","Brasil","Minas Gerais",NA,"To ca. 20cm tall, forming mats Fruit.",NA,NA,NA,NA,NA,"1300","1300","Yellow - Green , aging to brown. outcrops. &nf;Sandy Serrado and thickets in Sandy&nf;Pockets in outrops , ca. 12 km N. E. of Diamantina, road to mendanha .",NA,NA,"Southern America",NA,"IAN130938",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:54:32-03","EAO","IAN","63180","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Smith, LB","1960","06",NA,"Pires, JM; Black, GA","2723","1951","01","13","Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,"Flor Branca.",NA,NA,"Southern America",NA,"IAN063180","IAN063180 IAN063180_e",NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:54:32-03","EAO","IAN","99133","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Smith, LB","1960","06",NA,"Barreto, M","9747","1937","11","12","Brasil","Minas Gerais","Diamantina","Minas Gerais, Diamantina, prata. na pedra.","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"Arbusto. Fl. violáceao-claro, muito frequente.","auto",NA,"Southern America",NA,"IAN099133",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:54:32-03","EAO","IAN","99131","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.","Smith, LB","1960","06",NA,"Barreto, M","5604","1937","11","15","Brasil","Minas Gerais",NA,"M. Gerais Diamantina Pururuca na pedra.",NA,NA,NA,NA,NA,NA,NA,"Arb. fl. violáceae, muito frequente.",NA,NA,"Southern America",NA,"IAN099131",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:09:44-03","NBC","NL-BOTANY","L.1470760","PreservedSpecimen","Plantae",NA,"Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Glaziou AFM",NA,"1892","08","19","Brazil",NA,NA,"Minas Gerais dans les campo entre As Dattas et Paranna.",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1470760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L1470760","NL-L1470760",NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 10:09:44-03","NBC","NL-BOTANY","L.1470761","PreservedSpecimen","Plantae",NA,"Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Glaziou AFM",NA,"1892","04","04","Brazil",NA,NA,"Diamantina: Serra dos Crystas jires Diamantina, dans le campo (Minas).",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1470761 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L1470761","NL-L1470761",NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 10:09:44-03","NBC","NL-BOTANY","U.1752369","PreservedSpecimen","Plantae",NA,"Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Mello-Silva R de; Arbo MM; Schinini A; Souza VC",NA,"1990","05","15","Brazil",NA,NA,"Minas Gerais Santana do Riacho: Serra do Cipó, km 111 da estrada Lagoa Santa-Conceicao do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1752369","NL-U1752369",NA,NA,"Magnoliopsidae",NA,NA,NA
