"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"316","2020-09-12 05:00:02-03","US","US","2743491","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","11547","1957","2","20","Brazil","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,NA,"US01856735","US01856735_01 US01856735_02","6-24km west of Campo Erê","900","1000",NA,"Linales","South America",NA,"22671","auto","Dicotyledonae",NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","1934200","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"E. Sesmero","78","1944","6","11","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"US03302029",NA,"Dep. Candelaria. Candelaria.",NA,NA,NA,"Linales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"318","2020-09-12 05:00:02-03","US","US","3172575","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","51482","1987","10","5","Brazil","Paraná","Piên","-49.42919921875","-26.0981006622314",NA,NA,NA,"US01856725","US01856725_01 US01856725_02","Poço Frio",NA,NA,NA,"Linales","South America",NA,"19924","auto","Dicotyledonae",NA,"1",NA,NA
"319","2020-09-02 16:24:22-03","Cenargen","CEN","45485","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","M. I. B. Loiola","2018","07",NA,"Roberta Cunha de Mendonça","4492","2001","10","19","Brasil","GO","GUARANI DE GOIAS","-46.4803009033203","-13.9357995986938","-4649944.0","-1389917.0","Folhagem nova, botão floral verde amarelado. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00045485","CEN00045485","Estrada de chão entre Guarani e Posse, entre a Fazenda Forquilha e Guarani.","590","590",NA,NA,NA,"Exsicatas","35901","auto",NA,NA,"1",NA,NA
"320","2020-09-02 16:24:22-03","Cenargen","CEN","82943","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","M. I. B. Loiola","2018","07",NA,"Ernestino de S. Gomes Guarino","1139","2006","09","19","Brasil","SC","ANITA GARIBALDI","-51.1300010681152","-27.6891994476318",NA,NA,NA,"CEN00082943","CEN00082943","Estrada entre Anita Garibaldi e a cachoeira do Arroz, cerca de 600 m antes.",NA,NA,NA,NA,NA,"Exsicatas","23768","auto",NA,NA,"4",NA,NA
"321","2020-10-15 09:53:51-03","UFPR","EFC","16455","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Cordeiro, J.","2004",NA,NA,"Mello, E.;Barbosa, E.; Costa & M. Cordeiro","12","2004","07","28","Brasil","Paraná","Foz do Iguaçu","-54.5799","-25.5272","-54.5799","-25.5272",NA,"EFC016455",NA,NA,"181","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-12-09 17:29:50-03","UFPR","EFC","9612","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Borgo, M.","2002","01","22","Barddal, M.L.","65","2001","09","21","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","Arvoreta, 3 m, em Gleissolo Háplico, planície aluvial __COMMOM_NAME__: Cocão","EFC009612",NA,"REPAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-09 17:29:50-03","UFPR","EFC","6051","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Völtz, R.R.","2017","04","05","Svolenski, A.C.; Ziller, S.R.","182","1996","09","09","Brasil","Paraná","Pinhão","-52.0229","-25.7213","-52.0229","-25.7213","Arvoreta 3m, em clareira de capão, topo de encosta. Caminho para a cachoeira. Área de transição para Floresta Ombrófila Mista. Flores alvas.","EFC006051",NA,"Salto da Tia Chica, Rio Jordão","635","635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-12-09 17:29:50-03","UFPR","EFC","3235","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Hatschbach, G.","1993","04","27","Ziller, S.R.","323","1992","12","02","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto pouco comum em sub-bosque da floresta de galeria do rio Iraí, 900m s.n.m.","EFC003235",NA,"Rio Iraí",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"325","2019-12-09 17:29:50-03","UFPR","EFC","11267","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.","2011","11","30","Saueressig, D.; Henke, J.M.","1552","2011","10","16","Brasil","Rio Grande do Sul","Sananduva","-51.8067016601562","-27.9496994018555",NA,NA,"Árvore de 5 metros de altura, coletada na beira da estrada, com fruto jovens __COMMOM_NAME__: marmeleiro-miúdo","EFC011267",NA,"Sananduva/RS",NA,NA,NA,NA,NA,NA,"22915","auto",NA,NA,NA,NA,NA
"326","2019-11-13 11:19:37-03","USP","SPF","19136","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, TC","1979",NA,NA,"Hatschbach, G","24833","1970","09","27","Brasil","Paraná","São Jeronônimo da Serra",NA,NA,NA,NA,NA,"SPF00019136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:19:37-03","USP","SPF","65260","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Anônimo",NA,NA,NA,"Schinini, A","25455","1987","08","22","Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,"SPF00065260",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:19:37-03","USP","SPF","134249","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Kinupp, VF","1998",NA,NA,"Kinupp, VF","848","1997","10","26","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,"SPF00134249",NA,"Parque Histórico Municipal Danziger Hof",NA,NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA
"329","2019-11-13 11:19:37-03","USP","SPF","150606","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Amaral, A",NA,NA,NA,"Silva, JM","3044","1999","09","02","Brasil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,"SPF00150606",NA,"Usina Hidrelétrica de Salto Caxias",NA,NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"330","2019-11-13 11:19:37-03","USP","SPF","19282","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Plowman, TC","1979",NA,NA,"Hatschbach, G","40527","1977","12","08","Brasil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,NA,"SPF00019282",NA,NA,NA,NA,NA,NA,NA,NA,"23937","auto",NA,NA,NA,NA,NA
"331","2021-03-25 13:52:08-03","UNIVILLE","JOI","11179","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","A. Amaral & J.O Mendonça","2001","01","01","E.M. Francisco et al.",NA,"1999","11","19","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"; HABITAT: Mata ciliar do Rio Cafezal; HABITO: Árvore","JOI011179","JOI011179","pratrimônio Regina.",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"332","2019-10-07 09:30:15-03","UEFS","HUEFS","131902","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","T.M.Marestoni","2007","10",NA,"Marestoni, T.M.","51","2007","09","11","Brasil","Paraná","Lupionópolis","-51.701667","-22.688333","51W42'6''","22S41'18''",NA,"HUEFS0131902","HUEFS0131902","R.P.P.N. Mata São Pedro.",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"333","2019-10-07 09:30:15-03","UEFS","HUEFS","153001","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","J.L.Costa-Lima","2019","04",NA,"Dematteis, M.","1266","2004","09","18","Argentina","Misiones","Montecarlo",NA,NA,NA,NA,NA,"HUEFS0153001","HUEFS0153001 HUEFS0153001_e1","Arroyo Piray Miní, puente sobre ruta 12.",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"334","2019-10-07 09:30:15-03","UEFS","HUEFS","14328","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","M.I.B.Loiola","2005","06",NA,"Hatschbach, G.","55745","1991","10","15","Brasil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,"HUEFS0014328","HUEFS0014328",NA,"850","850","Angiospermae","Malpighiales",NA,NA,"37178","auto","Rosanae",NA,NA,NA,NA
"335","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"336","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"337","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"K. Hagelund","11739",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Cagapaua. BR x 166 Km",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"338","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"K. Hagelund","12831",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"RS: Fazenda Faxinal. Arrolo dos Ratos",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"339","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"K. Hagelund","4739",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granja Sodol.Giruna",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"340","2019-09-04 17:41:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"F. Sellow","(3056)",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA
"341","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"K. Hagelund","3854",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granja Sodol.Giruna",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"342","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"L. T. Dombrowski","426",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Curitiba, Capao da Imbuia-Curitiba-PR. IDPN",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"343","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"G. J. Schwarz","4866",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,"Pau Iguario. Santo Pepo",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"344","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"D. Wright","s.n.",NA,NA,NA,"Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,"Cunapiru","183","213","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"345","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"F. Sellow","2834",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"346","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"D. B. Pickel","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Minas. Fazenda Levantina",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"347","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"A. Schinini & R. Carnevali","10614",NA,NA,NA,"Argentina","Corrientes","Santo Tome",NA,NA,NA,NA,NA,NA,NA,"Ruta 37, 5 Km E de Gdor. Virasoro",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"348","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"B. Rambo","39033",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Steinkopf p.S.L.",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"349","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"E. Hassler","1609","1885",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"350","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"J. Czermak & M. Reineck","458",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Puerto Alegre",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"351","2018-08-07 15:41:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"A. Krapovickas et al.","15433",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,"Capital",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"352","2017-08-21 16:22:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"J. C. Lindeman & J. H. de Haas","5011",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Scrub on steep bank of Rio Reserva, 60 Km SE of Laranjeiras do Sul",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"353","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","3839",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Ibirama. Beira Rio","100",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"354","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"A. Bornmüller","538",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"New-Wurttemberg","450",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"355","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"W. G. F. Herter","1175",NA,NA,NA,"Uruguay","Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"356","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","14446",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Barra Grande, Rio Pelotas. Anita Garibaldi","600",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"357","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"G. G. Hatschbach","413",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Estacao Barigui, m. Curitiba",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"358","2015-03-06 21:41:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"B. Balansa","2237",NA,NA,NA,"Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,"Villarrica",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"359","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"B. Balansa","4487",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"360","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"J. Arechavaleta","277",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"361","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"P. Dusén","8743",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"362","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"A. A. Beetle","1966",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"San Leopoldo at Collegio Cristo Rei Tree",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"363","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"R. Braga et al.","s.n.",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Estrada Federal-Curitiba. S. Paulo. Bairro do Atuba",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"364","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"A. Bornmüller","558",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"New-Wurttemberg","450",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"365","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","13663",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Porto Uniao","750",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"366","2015-03-06 21:41:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"J. Arechavaleta","278",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"367","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"T. M. Pedersen","11447",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Pinheiro Machado, Coxhilho da Madeira",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"368","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"K. Hagelund","14010",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"RS. Fazenda Faxinal. Arrolo dos Ratos",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"369","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"G. G. Hatschbach","2779",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"S. Jose dos Pinhaes. Saltinho. Margenes rochosas do Rio de Varzes",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"370","2015-03-06 21:41:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"G. G. Hatschbach","14904",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Uniao da Victoria, Estr. Porto Victoria",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
