"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"44","2021-03-15 16:37:00-03","NY","NYBG","448561","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. S. Miller","A. M. V. de Carvalho","4342","1993","10","05","South America","Brazil","Sergipe","Santa Luzia do Itanhi","Crasto. Ca. 2 km na estrada Crasto para Sta. Luzia do Itanhi","-37.4481","-11.3508",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617422' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448561","NY00448561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","448538","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. A. Kallunki","S. A. Mori","10643","1978","09","18","South America","Brazil","Bahia","Prado","Rod. BA284, trecho Prado/Itamaraju, ca. de 65 km a NW de Prado. Folha SE-24 (17-39c)","-39.2206","-17.3411",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617451' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448538","NY00448538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","448535","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","N. Laroda","A. F. M. Glaziou","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617468' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448535","NY00448535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","632185","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","D. C. Zappi","R. M. Harley","H51401","1992","01","31","South America","Brazil","Bahia","Abaíra","Estrada velha de Abaíra a S. José, 1 km de Abaíra","-41.68","-13.23","700","800","sheet","Harley is not on the label but we can assume he is the collector <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632185","NY00632185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","448568","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. A. Kallunki","J. Matto","8870","1961","04","04","South America","Brazil","São Paulo","Juquiá","Juquiá, ca. de 18 km NE da cidade","-47.63","-24.32",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448568","NY00448568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00858106","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. A. Kallunki","J. U. M. dos Santos","626","1983","02","21","South America","Brazil","Maranhão","Fortuna","Lugar Caiçara, a 15 km SE de Fortuna.","-44.05","-5.8",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858106","NY00858106_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","884859","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. M. A. Braga","J. M. A. Braga","5768","2000","01","29","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Pedra da Gávea, trilha tradicional de acesso ao cume pela Barra da Tijuca.","-43.2075","-22.9031","500","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884859","NY00884859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","448558","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","L. Mautone; E. Guimaraes","R. F. de Oliveira","350","1977","02","06","South America","Brazil","Rio de Janeiro","Nova Iguaçú","Jaceruba","-43.4508","-22.7594",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617424' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448558","NY00448558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02398714","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A. M. V. de Carvalho","4544",NA,NA,NA,"South America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. 8-10 Kms na estrada que margeia ao Rio Maruim. Picada paralela ao rio Maruim.","-39.08","-15.15",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2606038' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398714","NY02398714_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1018180","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"C. M. Vieira","704","1995","03","10","South America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Mata do rio Pau Preto.","-42.3917","-22.6508",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1249600' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018180","NY01018180_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","448541","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. A. Kallunki","L. Riedel","571s.n.","1832","05",NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448541","NY00448541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","448536","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","N. Laroda","J. S. Blanchet","606",NA,NA,NA,"South America","Brazil",NA,NA,"Intratrop. Prov. Bahiens",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448536","NY00448536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","448549","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","N. Laroda","R. P. Belém","513","1965","03","24","South America","Brazil","Bahia","Ilhéus","Centro de Pesquisas do Cacau, CEPLAC, CEPEC. Ilhéus","-39.2273659","-14.771874",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448549","NY00448549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","448571","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. A. Kallunki","L. A. Mattos Silva","328","1979","04","03","South America","Brazil","Bahia","Santa Cruz Cabrália","Estaçao Ecológica do Pau-brasil, cerca de 16 km a W de Porto Seguro. Folha SE-24 (16-39c). Parcela n. 33 do arboreto, instalada em junho/72","-39.1815805","-16.3721094",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448571","NY00448571_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00858107","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. A. Kallunki","E. L. Taylor","E1021","1983","02","26","South America","Brazil","Maranhão","Tuntum","Palmeirinhas, on unpaved road S from BR226 between Presidente Duarte and Barro do Corda.","-44.47","-5.23",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952471' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858107","NY00858107_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","448566","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. S. Miller","L. P. de Queiroz","3083","1993","03","12","South America","Brazil","Bahia","Castro Alves","Povoado de Pedra Branca, ca. de 4 km N de Pedra Branca","-39.52","-12.73",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448566","NY00448566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","448564","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J. A. Kallunki","L. A. Mattos Silva","1802","1985","01","12","South America","Brazil","Bahia","Belmonte","Estaçao Experimental Gregório Bondar (EGREB). Km 47 da Rodovia Itapebi/Belmonte, 7 km a leste de Barrolândia","-39.207196","-16.094866",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448564","NY00448564_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","24470","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Furlan, A","887","1989","11","11",NA,"Brasil","São Paulo","Ubatuba",NA,NA,NA,NA,NA,NA,"Arbusto com 3 m de altura com flores branca","BOTU024470",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:19:14-03","UFRJ","RFA","24578","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Alexandre Quinet","F. M. de B. Pereira","19/15","2000","05","29",NA,"Brasil","Rio de Janeiro","Magé","Sendas agropecuária.","-43.040599822998","-22.6527996063232","50","50",NA,"Arbusto, 3m de altura, 3cm de DAP, folha verde, flor branca.","RFA34467",NA,"20531","auto","43º3'92''W","22º39'63''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:29:32-03","UFRJ","RFA","12772","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","G. Pabst; M. Emmerich","Z.A. Trinta; E. Fromm 1581","505","1964","03","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador. Jardim Guanabara","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Arbusto de flores brancas","RFA36485",NA,"57442","auto",NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:29:32-03","UFRJ","RFA","24058","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","C.M. Vieira","F. M. de B. Pereira; G. de Souza, J.A.F. Nogueira, M.R. Gomes, A. Campbell","89","2000","02","25",NA,"Brasil","Rio de Janeiro","Guapimirim","Fazenda do Portinho - Fazendas consorciadas.","-42.070278","-22.661944",NA,NA,NA,"Sub-arbusto, 2m de altura, 1,5m de diâmetro, DAP 3cm, rara no local.","RFA34466",NA,NA,NA,"42º4'13''W","22º39'43''S","2000",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:29:32-03","UFRJ","RFA","24038","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Cláudia M. Vieira","F. M. de B. Pereira; G. de Souza, J.A.F. Nogueira, M.R. Gomes, L.M. Gonçalves","69","2000","02","05",NA,"Brasil","Rio de Janeiro","Guapimirim","Fazenda Sendas de propriedade das Organizações Sendas.","-43.070278","-22.661944",NA,NA,NA,"Arbusto, 2m de diâmetro, DAP 5cm, ciófila, rara no local.","RFA34465",NA,NA,NA,"43º4'13''W","22º39'43''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-19 15:43:35-03","UNEB","HUNEB","8253","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell",NA,"Oliveira, R.P.","341","2000","02","27",NA,"Brasil","Bahia","Maracás","Fazenda Caboclo, ca. 16 km da cidade","-40.4308013916016","-13.4411001205444",NA,NA,NA,"semi-decídua, bord da mata.","HUNEB0008253",NA,"50558","auto",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:35:55-03","EAO","IAN","93021","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Killip, EP","Pickel, BJ","2157","1929","10",NA,"Southern America","Brasil","Pernambuco","Tapera","Mata seca. (Villa).",NA,NA,NA,NA,NA,"Arbusto com flores brancas.","IAN093021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:12:04-03","UFBA","ALCB","69129","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Guedes, ML","Guedes, ML; Velozo, ES; et al.","11510","2005","03","26","Southern America","Brasil","Bahia","Catolés","Chapada Diamantina, Cachoeirinha do Patrício","-41.883333","-13.283333",NA,NA,NA,"de ca 5m. Folhas cartáceas, ásperas, discolores. Botões esverdeados. Flores com corola alva.",NA,NA,NA,NA,"-41.883333","-13.283333","2005",NA,"07",NA,NA,NA,NA,NA,NA
"69","2019-11-25 16:50:26-03","UFBA","ALCB","134578","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Guedes, ML","Guedes, ML; Oliveira, MAJ de; Alunos da Disciplina Paisagismo IBIO","31541","2019","05","10","Southern America","Brasil","Bahia","Maracás","Faz. Botelho.","-40.716667","-13.733333",NA,NA,NA,"Folhas cartáceas, discolores. Frutos maduros alaranjados..; antropizadada.","ALCB067767","ALCB067767",NA,NA,"-40.716667","-13.733333","2019",NA,"06",NA,NA,NA,NA,NA,NA
"70","2021-02-08 21:31:52-03","UFBA","ALCB","20736","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Mautony, L","Mattos Silva, LA; Brito, HS","s/n","1979","10","31","Southern America","Brasil","Bahia","Prado","Km 31 da Rod. Prado/ Itamaraju (Rod. BA 284).","-39.4","-17.2",NA,NA,NA,"3m de altura. Flores brancas e frutos imaturos, verdes.; Região de Mata Higrófila Sul Baiana. Mata em fase de destruição.",NA,NA,NA,NA,"-39.4","-17.2","1980",NA,"04",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:12:04-03","UFBA","ALCB","59119","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, MNS","Jardim, JG; Aguiar, C; Sant'Ana, SC de; Juchum, F; Paixão, JL da","2904","2000","02","25","Southern America","Brasil","Bahia","Brejões","Rod. Amargosa/Brejões ca. 28km. Margem da rodovia.","-39.780278","-13.063056","700","700",NA,"Ca. 80cm alt. Folhas verde-escuras na face superior e a face inferior mais clara. Flores com corola branca. Frutos imaturos verdes.",NA,NA,NA,NA,"-39.780278","-13.063056","2005",NA,"10",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:12:04-03","UFBA","ALCB","69892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Valadão, RM; Carvalho, G","69","2005","10","30","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,NA,NA,"Árvore de ca 3m. Folhas coriáceas, discolores. Inflorescência terminal. Botões esverdeados. Folhas claras, brancas.",NA,NA,NA,NA,"-39.6","-13.016667","2006",NA,"03",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:12:04-03","UFBA","ALCB","69898","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Campos, G; Carvalho, G","75","2006","01","28","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,NA,NA,"Árvore de 2,80m. Folhas cartáceas, discolores. Inflorescência passada, terminal. Frutos imaturos verdes. Frequente.",NA,NA,NA,NA,"-39.6","-13.016667","2006",NA,"03",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:12:04-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Ranga, NT","Furlan, A; et al.","1288","1990","11","11","Southern America","Brasil","São Paulo","Ubatuba","Picinguaba, Parque Estadual Serra do Mar","-45.066667","-23.433333",NA,NA,NA,"8 m de altura. Flores brancas.; trilha para Parati",NA,NA,NA,NA,"-45.066667","-23.433333","2000",NA,"06",NA,NA,NA,NA,NA,NA
"75","2020-02-08 08:53:00-03","NBC","NL-BOTANY","L.2738811","PreservedSpecimen","Plantae",NA,"Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Vauthier M",NA,"1833","01","01","Southern America","Brazil",NA,NA,"Serra dos Orgaos (Pa de Rio de Janeiro).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2738811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2738811","NL-L2738811",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:55:09-03","ESALQ","ESA","141170","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Silva, T.D.","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","100.0","2017","04","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador; Base de Fuzileiros Navais; Trilha do Paiol; Floresta Ombrófila Densa","-43.1609","-22.7801",NA,NA,NA,"Arbusto; 3 metros de altura; flores brancas; frutos verde-claro","ESA141170",NA,NA,NA,"-43.1609","-22.7801","2017",NA,"05","05",NA,NA,NA,NA,NA
"77","2020-11-04 11:03:30-03","ESALQ","ESA","130303","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35506.0","2013","04","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Fragmento 63 (TAV). Floresta Ombrófila Densa.","-22.6652","-43.5064","101","101",NA,"Árvore","ESA130303",NA,NA,NA,"-22.6652","-43.5064","2013",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:03:30-03","ESALQ","ESA","114976","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,"Morokawa, R.","349.0","2011","04","15",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA114976","ESA114976","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:03:30-03","ESALQ","ESA","105137","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"Rando, J.G.","Freire, G.Q.","113.0","2006","04","09",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA105137","ESA105137","48094","auto",NA,NA,"2006",NA,"04","14",NA,NA,NA,NA,NA
"80","2020-11-04 11:03:30-03","ESALQ","ESA","105143","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"Freire, G.Q. & Roncero-Siles, M.F.","Freire, G.Q.","106.0","2006","04","09",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA105143","ESA105143","48094","auto",NA,NA,"2006",NA,"04","14",NA,NA,NA,NA,NA
"81","2020-11-04 11:03:30-03","ESALQ","ESA","115107","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,"Rodrigues, R.R.","Lopes, J.C.","169.0","2011","04","16",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA115107","ESA115107","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 10:55:09-03","ESALQ","ESA","141289","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","G. Coletta","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","412.0",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador. Ao lado da casa de abrigo.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Arbusto ca. 2 m, flores brancas.","ESA141289",NA,"57442","auto","-43,159,195","-22,780,183","2017",NA,"05","25",NA,NA,NA,NA,NA
