"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","typeStatus","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"426","2019-11-01 15:05:14-03","UnB","UB","169115","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","02","10","Southern America","Brasil",NA,NA,"Shrub ca. 75cm tall. Fruit green.; Outcrops and steep rocky slopes with cerrado.",NA,"23009","Dicotyledoneae",NA,NA,"Ca. 30km NE of Francisco Sá, road to Salinas.",NA,"(O. Berg) Mattos","Landrum, LR","Minas Gerais","-43.49","-16.48",NA,"Francisco Sá ","1100","1100",NA,NA,NA,"-43.49","-16.48","1983",NA,NA,NA,NA,NA
"427","2019-11-01 15:05:14-03","UnB","UB","7679","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Jacques, EL; Ribeiro, JF; Fonsêca Filho, J","1996","11","08","Southern America","Brasil",NA,NA,"Caule esfoliante, ramos jovens amarelo-esverdeados, corola alva, estames amarelos. 54-20d(V&P-1968).; SubArbusto 1,3m; Cerradão. Solo: Solo arenoso-argiloso.",NA,"726-A","Dicotyledoneae",NA,NA,"9 Km ao norte do município de Anhanduí BR 163 (área 2:11)",NA,"(O. Berg) Mattos","Proença, CEB","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:05:14-03","UnB","UB","5279","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Júnior, JC","1963","11","18","Southern America","Brasil",NA,NA,"Arbusto. Flor alva; Cerrado.",NA,"1439","Dicotyledoneae",NA,NA,"Km 16 da estrada para Campo Grande",NA,"(O. Berg) Mattos","Proença, CEB","Mato Grosso do Sul","-55.683333","-22.533333",NA,"Ponta Porã",NA,NA,NA,NA,NA,"-55.683333","-22.533333",NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:05:14-03","UnB","UB","101906","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Silva, MA","2003","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"5533","Dicotyledoneae",NA,NA,"Reserva Ecológica do IBGE",NA,"(O. Berg) Mattos","Silva, MA","Distrito Federal","-47.870833","-15.9525",NA,NA,NA,NA,NA,NA,NA,"-47.870833","-15.9525",NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:05:14-03","UnB","UB","107651","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Harley, RM","2004","03","10","Southern America","Brasil",NA,NA,"Folhas coriáceas, discolores, a face superior verde escuro, a face inferior branco esverdeado. As vezes os ramos se apresentam horizontais com as folhas todas verticais. Flores pendentes, cálice e hipanto verde-claros, pétalas brancas, anteras e esti",NA,"55086","Dicotyledoneae",NA,NA,"10km da cidade na estrada para o Pico das Almas",NA,"(O. Berg) Mattos",NA,"Bahia","-41.888889","-13.5225",NA,"Rio de Contas","1293","1293",NA,NA,NA,"-41.888889","-13.5225",NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:05:14-03","UnB","UB","113768","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Batalha, MA","1999","06","10","Southern America","Brasil",NA,NA,"Herb 0,2m; Campo sujo.",NA,"3540","Dicotyledoneae",NA,NA,"Granja Samambaia, perto do Rio Corumbá (divisa entre os munícipios de Luziânia e Cristalina) ca. de 80km ao sul de Brasília",NA,"(O. Berg) Mattos","Proença, CEB","Goiás","-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:05:14-03","UnB","UB","117202","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Batalha, MA",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"1920","Dicotyledoneae",NA,NA,"Parque Nacional das Emas",NA,"(O. Berg) Mattos","Proença, CEB","Goiás","-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:05:14-03","UnB","UB","122987","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Zardini, E; Baéz, P","1999","11","13","Southern America","Paraguay",NA,NA,"Shrub 70cm. Corolla white",NA,"52733","Dicotyledoneae",NA,NA,"National Park Cerro Corá. Cerrado scrub and tall forest around Rio Aquidabán",NA,"(O. Berg) Mattos","Proença, CEB","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:05:14-03","UnB","UB","5298","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Júnior, JC","1963","11","22","Southern America","Paraguay",NA,NA,"Aromática.; Arbusto. Flor alva; Cerradão.",NA,"1458","Dicotyledoneae",NA,NA,"8 km da estrada Bela Vista",NA,"(O. Berg) Mattos","Proença, CEB",NA,NA,NA,NA,"Pedro Juan Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:05:14-03","UnB","UB","161712","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ; Campos, LZO; Martins, RC","2009","10","18","Southern America","Brasil",NA,NA,"Solo arenoso com canga, relevo ondulado; Arbusto ramificado ca. de 1 m de altura, botões florais jovens; Cerrado típico",NA,"690","Dicotyledoneae",NA,NA,"Margem da estrada de Cavalcante para Minaçu",NA,"(O. Berg) Mattos","Faria, JEQ","Goiás","-47.391667","-13.651944",NA,"Cavalcante",NA,NA,NA,NA,NA,"-47.391667","-13.651944","2009","10",NA,NA,NA,NA
"436","2019-11-01 15:05:14-03","UnB","UB","161912","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ; Proença, CEB; Villarroel, D; Otoni, T; Chaves, D","2010","11","09","Southern America","Brasil",NA,NA,"Arbusto ca. 1,2 m de altura, botões florais esbranquiçados (Material para DNA); Campo rupestre",NA,"926","Dicotyledoneae",NA,NA,"Parque em frente ao Campus II da UFVJM",NA,"(O. Berg) Mattos","Faria, JEQ","Minas Gerais","-43.577778","-18.203333",NA,"Diamantina","1396","1396",NA,NA,NA,"-43.577778","-18.203333","2010","11",NA,NA,NA,NA
"437","2019-11-01 15:05:14-03","UnB","UB","169114","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Silva, MA; Alvarenga, D; Mendonça, RC; Cardoso, E; Azevedo, MLM","1997","12","02","Southern America","Brasil",NA,NA,"Arbusto ca. 0,80cm de altura, botões florais brancos, folhas jovens membranáceas discolores com parte abaxial verde clara. Caule com casa escamosa.; Cerrado. Relevo plano.",NA,"3666","Dicotyledoneae",NA,NA,"Parque Nacional Grande Sertão Veredas. 6km da sede FUNATURA em direção ao povoado Chapada Gaúcha.",NA,"(O. Berg) Mattos","Proença, CEB","Minas Gerais","-45.896389","-15.425",NA,"Formoso","865","865",NA,NA,NA,"-45.896389","-15.425","2002",NA,NA,NA,NA,NA
"438","2019-11-01 15:05:14-03","UnB","UB","169116","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","02","19","Southern America","Brasil",NA,NA,"Shrub to ca. 1,5m tall. Fruit green.; Cerrado on rocky slopes.",NA,"22242","Dicotyledoneae",NA,NA,"Ca. 16km SW of Diamantina.",NA,"(O. Berg) Mattos",NA,"Minas Gerais","-43.6","-18.25",NA,"Diamantina","1370","1370",NA,NA,NA,"-43.6","-18.25",NA,NA,NA,NA,NA,NA
"439","2019-11-01 15:05:14-03","UnB","UB","169117","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Kawasaki, ML; Harley, RM; Stannard, B; Oliveira, JDP","1984","11","29","Southern America","Brasil",NA,NA,"Subarbusto 50cm. Flores brancas.; Cerrado.",NA,"6584","Dicotyledoneae",NA,NA,"5km de Itacambira, a leste da cidade, na estrada para Montes Claros.",NA,"(O. Berg) Mattos","Landrum, LR","Minas Gerais","-43.31","-17.07",NA,"Itacambira",NA,NA,NA,NA,NA,"-43.31","-17.07","1995",NA,NA,NA,NA,NA
"440","2019-11-01 15:05:14-03","UnB","UB","169118","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G; Hatschbach, M; Silva, JM","2002","11","10","Southern America","Brasil",NA,NA,"Arbusto, 1m, flor alva.; Cerrado.",NA,"74029","Dicotyledoneae",NA,NA,"Porto Murtinho, Rodovia Bonito- Campo dos Índios, Fazenda Nossa Senhora do Perpétuo Socorro.",NA,"(O. Berg) Mattos","Kawasaki, ML","Mato Grosso do Sul","-57.866667","-21.7",NA,"Porto Murtinho",NA,NA,NA,NA,NA,"-57.866667","-21.7","2003",NA,NA,NA,NA,NA
"441","2019-11-01 15:05:14-03","UnB","UB","182967","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Silva, SS; Pereira, JDA; Dambrós, LA","2007","11","16","Southern America","Brasil",NA,NA,"Arbusto entouceirado ca. 1,5m altura. Fruto cor verde, maduro amarelado. Sabor ácido; Cabeceira de drenagem. Campo limpo",NA,"445","Dicotyledoneae",NA,NA,"Bacia do Rio Caiapó. Próximo ponte do Ribeirão São José",NA,"(O. Berg) Mattos","Fonseca, ML","Goiás","-51.555556","-17.027222",NA,"Caiapônia","748","748",NA,NA,NA,"-51.555556","-17.027222","2008","06",NA,NA,NA,NA
"442","2019-11-01 15:05:14-03","UnB","UB","19291","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Martins, CR","2005","10","10","Southern America","Brasil",NA,NA,". Solo: Latossolo.",NA,"846","Dicotyledoneae",NA,NA,"Parque Nacional de Brasília. Coleta realizada em uma área queimada no mês de maio de 2005. Antes da queimada o capim-gordura predominava na área",NA,"(O. Berg) Mattos","Proença, CEB","Distrito Federal","-47.921667","-15.729444",NA,"Brasília",NA,NA,NA,NA,NA,"-47.921667","-15.729444",NA,NA,NA,NA,NA,NA
"443","2019-11-01 15:05:14-03","UnB","UB","215920","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ; Zanatta, MRV","2015","12","03","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,3 m de altura, botões florais verdes; Cerrado sensu stricto",NA,"5251","Dicotyledoneae",NA,NA,"Centro Olímpico da UnB",NA,"(O. Berg) Mattos","Faria, JEQ","Distrito Federal","-47.856111","-15.766389",NA,"Brasília","1020","1020",NA,NA,NA,"-47.856111","-15.766389","2015","12",NA,NA,NA,NA
"444","2019-11-01 15:05:14-03","UnB","UB","216143","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ; Paz, JRL","2016","01","21","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,7 m de altura, frutos imaturos verdes; Cerrado sensu stricto",NA,"5312","Dicotyledoneae",NA,NA,"Margem da estrada para Conselheiro Mata",NA,"(O. Berg) Mattos","Faria, JEQ","Minas Gerais","-43.789167","-18.291667",NA,"Diamantina","1314","1314",NA,NA,NA,"-43.789167","-18.291667","2016","01",NA,NA,NA,NA
"445","2019-11-01 15:05:14-03","UnB","UB","5457","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Júnior, JC","1964","02","15","Southern America","Paraguay",NA,NA,"Frutos maduros.; Arbusto 1,5m. Fruto verde-amarelado.; Cerrado.",NA,"1578","Dicotyledoneae",NA,NA,"Caballero - Fazenda Cerro-Cora",NA,"(O. Berg) Mattos","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:05:14-03","UnB","UB","9432","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Proença, CEB; Milhomens, LC; Lima, JCM; Mendes, VC","2000","12","15","Southern America","Brasil",NA,NA,"Casca esfoliante, com muitas ramificações horizontais.; Arvoreta 1,5m. Flor branca; Cerradão. Solo: Arenoso.",NA,"2417","Dicotyledoneae",NA,NA,"Entre Urucuia e São Francisco",NA,"(O. Berg) Mattos","Proença, CEB","Minas Gerais","-45.383333","-16.033333",NA,NA,"659","659",NA,NA,NA,"-45.383333","-16.033333",NA,NA,NA,NA,NA,NA
"447","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Proença, CEB; Faria, JEQ; Caires, CS","2017","02","26","Southern America","Brasil",NA,NA,"Arbusto 1,4m. Frutos quase maduros, verdes; sementes laranja-avermelhados; Cerrado ralo",NA,"5335","Dicotyledoneae",NA,NA,"Estrada entre Diamantina e o povoado de Milho Verde",NA,"(O. Berg) Mattos","Proença, CEB","Minas Gerais","-43.547083","-18.324222",NA,"Diamantina","1174","1174",NA,NA,NA,"-43.547083","-18.324222","2017","02",NA,NA,NA,NA
"448","2019-11-01 15:05:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ; Paz, JRL","2017","11","26","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,4 m de altura, botões florais verdes; Campo sujo",NA,"8436","Dicotyledoneae",NA,NA,"Reserva Ecológica do IBGE, próximo à portaria",NA,"(O. Berg) Mattos","Faria, JEQ","Distrito Federal","-47.870556","-15.947778",NA,"Brasília","1115","1115",NA,NA,NA,"-47.870556","-15.947778","2017","11",NA,NA,NA,NA
"449","2019-11-01 15:05:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ","2016","09","24","Southern America","Brasil",NA,NA,"Arbusto em touceira ca. 1,2 m de altura, botões florais verdes cinéreos; Campo sujo",NA,"6596","Dicotyledoneae",NA,NA,"Margem da estrada para a Formação",NA,"(O. Berg) Mattos","Faria, JEQ","Minas Gerais","-43.606111","-18.271111",NA,"Diamantina","1297","1297",NA,NA,NA,"-43.606111","-18.271111","2016","09",NA,NA,NA,NA
"450","2019-11-01 15:05:14-03","UnB","UB","9309","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Proença, CEB; Milhomens, LC; Carvalho, JA; Mendes, VC","2000","11","27","Southern America","Brasil",NA,NA,"Cheiro agradável; na folha.; SubArbusto. Flor branca; Cerrado sensu stricto. Solo: Solo franco-arenoso.",NA,"2285","Dicotyledoneae",NA,NA,NA,NA,"(O. Berg) Mattos","Proença, CEB","Minas Gerais","-46.433333","-16.083333",NA,"Umuarama","955","955",NA,NA,NA,"-46.433333","-16.083333",NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:05:14-03","UnB","UB","146045","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Freitas, RIP; Freitas, GS","1996",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledoneae",NA,NA,"Reserva Ecológica do IBGE.",NA,"(O. Berg) Mattos",NA,"Distrito Federal","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:05:14-03","UnB","UB","152754","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ","2005","12","19","Southern America","Brasil",NA,NA,"Flores senescentes, 4 lobos calicínios persistentes, flores isoladas, supraxilares, uma acima de cada axila da folha, folhas opostas.; Subarbusto 0,4m de altura.; Cerrado ralo",NA,"181A","Dicotyledoneae",NA,NA,"Campus da Universidade Estadual de Goiás",NA,"(O. Berg) Mattos","Faria, JEQ","Goiás","-48.9528007507324","-16.3267002105713",NA,"Anápolis",NA,NA,"31830","auto",NA,NA,NA,"2007","07","16",NA,NA,NA
"453","2019-11-01 15:05:14-03","UnB","UB","31086","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ","2005","12","19","Southern America","Brasil",NA,NA,"Frutos imaturos verdes, lobos calicínios persistentes; toda planta pilosa.; .",NA,"185","Dicotyledoneae",NA,NA,"Campus UEG",NA,"(O. Berg) Mattos","Proença, CEB","Goiás","-48.9528007507324","-16.3267002105713",NA,"Anápolis",NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:05:14-03","UnB","UB","117205","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G","1982","12",NA,"Southern America","Brasil",NA,NA,NA,NA,"45859","Dicotyledoneae",NA,NA,NA,NA,"(O. Berg) Mattos","Sobral, M","Mato Grosso do Sul","-55.2257995605469","-23.1042003631592",NA,"Amambaí",NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:05:14-03","UnB","UB","117204","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Resende, UM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.2.3.98","Dicotyledoneae",NA,NA,"Campus da UFMS",NA,"(O. Berg) Mattos","Soares-Silva, LH","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:05:14-03","UnB","UB","192289","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Savassi-Coutinho, AP; Scalon, VR; Romão, GO; Flores, TB; Lewis, GP","2009","11","26","Southern America","Brasil",NA,NA,"Arbusto de 1,5m. de alt.; cálice esverdeado.",NA,"1294","Dicotyledoneae",NA,NA,"Serra do Cipó - Fazenda Toucan - Trilha da captação, cerca de 15m. da porteira do alojamento.",NA,"(O. Berg) Mattos","Faria, JEQ","Minas Gerais","-44.043098449707","-19.0060997009277",NA,"Santana de Pirapama",NA,NA,"43251","auto",NA,NA,NA,"2012","10",NA,NA,NA,NA
"457","2019-11-01 15:05:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Conceição, CA","1990","11","18","Southern America","Brasil",NA,NA,"Arbusto. Flor branca. Folha membranácea pilosa, flor alva vistosa; Solo de origem arenítico-vermelho",NA,"2764","Dicotyledoneae",NA,NA,NA,NA,"(Barb.Rodr.) Landrum","Landrum, LR","Mato Grosso do Sul",NA,NA,"bullata","Piraputanga",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA
"458","2019-11-01 15:05:16-03","UnB","UB","8358","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","1999","02","19","Southern America","Brasil",NA,NA,"Fruto imaturo verde.; Arbusto 1m. Fruto verde.; Campo sujo.",NA,"235","Dicotyledoneae",NA,NA,NA,NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum","Ibrahim, M","Bahia","-41.483333","-13.0575","lanuginosa","Mucugê","1350","1350",NA,NA,NA,"-41.483333","-13.0575",NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:05:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Irwin, HS; Souza, R; Santos, RR","1965","11","30","Southern America","Brasil",NA,NA,"Subshrub 0,2m. Flowers fragrant; corolla and anthers white; Cerrado and gallery margin",NA,"10827","Dicotyledoneae",NA,NA,"Ca. 15km S of Corumbá de Goiás",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum","Landrum, LR","Goiás",NA,NA,"lanuginosa",NA,"1000","1000",NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA
"460","2019-11-01 15:05:16-03","UnB","UB","107652","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Queiroz, LP; Nascimento, NS","1994","06","18","Southern America","Brasil",NA,NA,"Folhas cartáceas, discolores, a face abaxial cinérea.; Arbusto ramificado 1,2m. Fruto imaturo verde.; Cerrado. Solo: Solo argilo-arenoso.",NA,"4011","Dicotyledoneae",NA,NA,"Ca. 20km E do entroncamento para Cafarnaum, com a BA-052 (estrada do feijão)",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum","Ibrahim, M","Bahia","-41.1561012268066","-11.5500001907349","lanuginosa","Morro do Chapéu",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-10-03 10:04:08-03","UFSCar","SORO","7658","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Zappi, D.C.; Klitgaard, B.B.; Hind, D.J.N.","2009","11","17",NA,"Brasil",NA,NA,"Arbusto esgalahdo, frutos verdes.",NA,"2409",NA,NA,NA,"Serra do Cipó. Fazenda Toucan Cipó, 4km N do rio das Pedras. Cerrado queimado recentemente.",NA,"(O.Berg) Mattos","A.C. Araújo & E. Lucas","Minas Gerais","-43.769117","-19.009892",NA,"Santana de Pirapama",NA,NA,NA,NA,NA,"43°46'08.82''W","19°00'35.61''S","2010","11",NA,NA,NA,NA
"462","2019-10-03 10:04:08-03","UFSCar","SORO","5228","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Valdemarin. K.S.; Flores, T.B. Muniz, H.J.T.","2016","11","23",NA,"Brasil",NA,NA,"Árvore de 12 m de altura. Flores alvas e passadas (cultivadas)",NA,"279",NA,NA,NA,"Sítio Frutas Raras - Propriedade de Helton Josué - Pomar de produção de frutos.",NA,"(O.Berg) Mattos",NA,"São Paulo","-48.4700012207031","-23.5900001525879",NA,"Campina do Monte Alegre",NA,NA,"15046","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-28 15:45:53-03","UFU","HUFU","67511","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Teixeira, T.A.","2013","03","15",NA,"Brasil",NA,NA,"Arbóreo ca. de 6 m.","HUFU00016120","s.n",NA,NA,NA,"Fazenda Estrada do Beco, Proprietário João Borges. Comunidade do Beco.",NA,"(O.Berg) Mattos",NA,"Minas Gerais","-46.4075012207031","-18.778600692749",NA,"Lagoa Formosa",NA,NA,"35643","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-05-06 12:00:55-03","UFU","HUFU","7182","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Nakajima, J.N.; Romero, R.","1994","12","11",NA,"Brasil",NA,NA,"Árvore, ca. 1,50m. Cálice verde, corola e estames brancos e anteras amarelas.; Cerrado.","HUFU00037511","780",NA,NA,NA,"Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Após a Guarita de Sacramento.",NA,"(O.Berg) Mattos","Kawasaki, M.L.","Minas Gerais","-46.3657989501953","-20.2453002929688",NA,"São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,"2002",NA,NA,NA,NA,NA
"465","2020-08-04 12:48:38-03","UFU","HUFU","14006","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","1997","02","22",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Frutos esverdeados.; Campo rupestre.","HUFU00037509","2247",NA,NA,NA,"Parque Nacional da Serra da Canastra, Final da estrada para a Fazenda do Fundão.",NA,"(O.Berg) Mattos","Arantes, A.A.A.","Minas Gerais","-46.3657989501953","-20.2453002929688",NA,"São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,"2003","09",NA,NA,NA,NA
"466","2019-05-06 12:00:55-03","UFU","HUFU","25937","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Proença, C.; Milhomens, L.C.; Lima, J.C.M. & Mendes, V.","2000","12","15",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Flor branca. Casca esfoliante com muitas ramificações horizontais.; Cerradão. Solo arenoso.","HUFU00016188","2417",NA,NA,NA,"Entre Urucuia e São Francisco",NA,"(O.Berg) Mattos","Proença, C.","Minas Gerais","-45.383333","-16.333333",NA,NA,"659","659",NA,NA,NA,"-45.383333","-16.333333","2000","12","15",NA,NA,NA
