"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"1035","2020-11-12 17:01:00-03","UEL","FUEL","24192","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Paiva, MRC; et al.","s.n.","1998","04","03","Brasil","Paraná","Arapongas","Pesque-Pague Martinelli (caminho), Pague Martinelli (caminho)","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-11-12 17:01:00-03","UEL","FUEL","20893","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Kinupp, VF","1998",NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","1051","1998","03","14","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-11-12 17:01:00-03","UEL","FUEL","22576","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Kinupp, VF","1998",NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","1063","1998","04","18","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-11-12 17:01:00-03","UEL","FUEL","22499","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Dias, MC; Kinupp, VF","1997",NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","575","1997","05","26","Brasil","Paraná","Cambé","Parque Municipal Dansiger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-11-12 17:01:00-03","UEL","FUEL","8385","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Gentelini, O","7","1990","06","02","Brasil","Paraná","Campo Mourão","Colégio Agrícola","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-11-12 17:01:00-03","UEL","FUEL","41121","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G","2006",NA,NA,"Barbosa, E; Cunha, EM","1767","2006","10","27","Brasil","Paraná","Candói","Lagoa Seca","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-11-12 17:01:00-03","UEL","FUEL","41461","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G","2007",NA,NA,"Ribas, OS; Silva, JM; Andrade, CCA","744","2006","10","05","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-11-12 17:01:00-03","UEL","FUEL","19905","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Kozera, C","1997","03",NA,"Kozera, C; Isernhagen, I","531","1997","03","19","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-11-12 17:01:00-03","UEL","FUEL","55322","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Barbosa, E; Cordeiro, J","2010",NA,NA,"Temponi, LG; Cordeiro, J; Silva, JM","690","2009","10","12","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha da Represa São João","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"FUEL055322",NA,"Tracheophyta","Malpighiales",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-11-12 17:01:00-03","UEL","FUEL","1870","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Webster, GL","1987","09",NA,"Greghi, CM","s.n.","1986","03","12","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-11-12 17:01:00-03","UEL","FUEL","17989","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Dias, MC; Cervelatti, EP","19","1995","11","18","Brasil","Paraná","Londrina","Mata dos Daher, próximo a Br 445- Saida para Cambé, saida p. Cambe proximo a BR 445","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-11-12 17:01:00-03","UEL","FUEL","5116","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Webster, GL","1988",NA,NA,"Edson Tsumotu Anami","1","1987","11","08","Brasil","Paraná","Londrina","Sítio Casa das Pedras, Tamarana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-11-12 17:01:00-03","UEL","FUEL","26413","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Assumpção, MZ","2009","10","27","Francisco, EM; Pavão, OC","s.n.","1998","11","06","Brasil","Paraná","Ortigueira","Sítio Bazílio, Km 367, Km 367","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-11-12 17:01:00-03","UEL","FUEL","22048","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Francisco, EM; Pavão, OC","s.n.","1998","05","05","Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-11-12 17:01:00-03","UEL","FUEL","30929","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Ferreira, JA; et al.","s.n.","2001","03","22","Brasil","Paraná","Tamarana","Fazenda Barra Grande","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-11-12 17:01:00-03","UEL","FUEL","25078","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Kinupp, VF; et al.","s.n.","1998","05","15","Brasil","Paraná","Tamarana","Fazenda São João","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-11-12 17:01:00-03","UEL","FUEL","25079","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Gonçalves, OM; et al.","s.n.","1998","06","15","Brasil","Paraná","Tamarana","Fazenda São João","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-11-12 17:01:00-03","UEL","FUEL","7651","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Menezes, S; Francisco das Chagas e Silva; et al.","s.n.","1989","11","20","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Mata do Rio Varanau","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-11-12 17:01:00-03","UEL","FUEL","24346","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Cavalheiro, AL; et al.","s.n.","1998","09","25","Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-11-12 17:01:00-03","UEL","FUEL","7786","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Cordeiro, I","2009","04",NA,"Nakajima, JN; et al.","s.n.","1989","12","04","Brasil","Paraná","Tibagi","Beira da BR-376, Próximo ao limite Tibagi-Ponta Grossa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-11-12 17:01:00-03","UEL","FUEL","37311","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Estevan, DA","2005",NA,NA,"Estevan, DA; et al.","599","2005","04","29","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-11-12 17:01:00-03","UEL","FUEL","46027","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M","2008","04","01","Dreveck, S; Verdi, M; Godoy, MB","89","2007","12","15","Brasil","Santa Catarina","Mafra","Mato Preto - Rio da Areia de Baixo, FOM","-49.8053016662598","-26.111400604248",NA,NA,"903","903",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-11-12 17:01:00-03","UEL","FUEL","43671","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M",NA,NA,NA,"Dreveck, S; Verdi, M; Godoy, MB","174","2008","01","20","Brasil","Santa Catarina","Videira",NA,"-51.1516990661621","-27.00830078125",NA,NA,"954","954",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-11-12 17:01:00-03","UEL","FUEL","21652","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Souza, VC; Rodrigues, RR","1997","12",NA,"Elias, SI; et al.","145","1997","07","13","Brasil","São Paulo","Apiaí","Estrada Pinhalzinho a 11 Km de B. Sucesso de Itara","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-11-01 14:57:28-03","UnB","UB","189468","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Hatschbach, G",NA,NA,NA,"Lindeman, JC","3007","1966","10","14","Brasil","Paraná ","Castro",NA,"-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-11-01 14:57:28-03","UnB","UB","150463","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Hatschbach, G","1994",NA,NA,"Cordeiro, J","1132","1993","12","08","Brasil","Paraná ","Curitiba","Parque Náutico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto 1,20m; flor esverdeada.; Mata Secundária.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1061","2019-11-01 14:57:28-03","UnB","UB","150462","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Hatschbach, G","1999",NA,NA,"Cordeiro, J","1588","1999","11","13","Brasil","Paraná ","Lapa","Faxinal","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Arbusto 2m; flor creme-esverdeada; Erval",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1062","2019-11-01 14:57:28-03","UnB","UB","150464","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Hatschbach, G","1983",NA,NA,"Kummrow, R","2170","1983","01","11","Brasil","Paraná ","Tijucas do Sul","Rio Araçatuba","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto 2m.; Orla de mata",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-05-06 11:55:36-03","UFU","HUFU","51972","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Assupção, M.Z.","2008","05","27","Kinupp, V.F.","198","1997","01","27","Brasil","Paraná","Arapongas","Campinho, Fragmento de aproximadamente 3 ha.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Arbusto, ca. 1-1,5 m. Botões florais creme-esverdeados e flores com estames.","HUFU00006241","HUFU00006241",NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1064","2019-05-06 11:55:36-03","UFU","HUFU","70391","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Pavão, O.C.; Ferreira, J.A. & Francisco, E.M.","s.n.","2001","04","03","Brasil","Paraná","Arapongas","Fazenda Santa Carolina.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Árvore 2 m alt. Frutos imaturos verdes. Borda da mata.; Borda da mata.","HUFU00006239","HUFU00006239",NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1065","2019-05-06 11:55:36-03","UFU","HUFU","18417","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Kinupp, V.F.","1997",NA,NA,"Kinupp, V.F.; Medri, C. & Francisco, E.M.","575","1997","05","26","Brasil","Paraná","Cambé","Parque Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"Subarbusto, ca. 1,80 m. Frutos imaturos verdes.","HUFU00006240","HUFU00006240",NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-08-20 14:57:15-03","UFSC","FLOR","2970","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Smith, L.B.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","13244","1964","11","13","Brasil","Santa Catarina","São Miguel Do Oeste","above Rio Peperi-guaçu, Peperi.","-53.733333","-26.533333","53º44'W","26º32'S","300","300",NA,"FLOR0002970",NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2020-08-20 14:57:15-03","UFSC","FLOR","4650","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Smith, L.B.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","12762","1964","10","20","Brasil","Santa Catarina","São Miguel Do Oeste","Canela Gaúcha, 8km northwest of São Miguel d#?#Oeste.","-53.566667","-26.666667","53º34'W","26º40'S","700","700",NA,"FLOR0004650",NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2020-08-20 14:57:15-03","UFSC","FLOR","46873","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Caxambu, M.G.","2909","2010","02","12","Brasil","Paraná","Luiziana","Estação Ecologica Luiziana.","-52.434167","-24.533333","52º26'3''W","24º32'0''S","606","606","arvoreta, semi-ciófita, flor alvas. Fragmento de folhas retirado em 22/10/2018 para estudo de DNA por Juan Fernandes Carrión Rodrigues (doutorando HUEFS). Habitat: Relevo ondulado","FLOR0046873","FLOR0046873",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-08-20 14:57:15-03","UFSC","FLOR","66683","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M.","2004","11","17","Citadini-Zanette, V.; Santos, R. dos; Sobral, M.","s/n.","2004","11","17","Brasil","Santa Catarina","Criciúma","UNESC.","-49.37","-28.678056","49º22'12''W","28º40'41''S","48","48",NA,"FLOR0066683","FLOR0066683_01 FLOR0066683_02",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2020-08-20 14:57:15-03","UFSC","FLOR","66849","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Külkamp, J.",NA,NA,NA,"Külkamp, J.","442","2017","12","05","Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo, antiga sede do parque.","-53.973611","-27.241667","53º58'25''W","27º14'30''S",NA,NA,"Arbusto de até 3 metros de altura. Flores de cor creme","FLOR0066849","FLOR0066849_01 FLOR0066849_02",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2020-08-20 14:57:15-03","UFSC","FLOR","67211","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M.","2004","11","17","Citadini-Zanette, V.; Santos, R. dos; Sobral, M.","s.n.","2004","11","17","Brasil","Santa Catarina","Criciúma","UNESC.","-49.37","-28.678056","49º22'12''W","28º40'41''S","48","48",NA,"FLOR0067211","FLOR0067211",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2020-08-20 20:39:36-03","UFSC","FLOR","19990","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G.","1989",NA,NA,"Kummrow, R.; Soares, A.A.","3116","1988","11","30","Brasil","Paraná","Curitiba","Parque Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"arbusto, flor esverdeada, 3m altura","FLOR0019990",NA,NA,"Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1073","2020-08-20 20:39:36-03","UFSC","FLOR","24104","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Hatschbach, G.","1994",NA,NA,"Cordeiro, J.; Soares, A.A.","1132","1993","12","08","Brasil","Paraná","Curitiba","Parque Náutico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"arbusto, flor esverdeada, 1,2m altura","FLOR0024104",NA,NA,"Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1074","2020-08-20 20:39:36-03","UFSC","FLOR","19171","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Smith, L.B.","1988",NA,NA,"Reitz, R.; Klein, R.M.","17530","1965","12","13","Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,"800","800","arbusto, flor esverdeada, 2m altura. FIC (EUFO): 172.","FLOR0019171",NA,NA,"Malpighiales",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-08-20 20:39:36-03","UFSC","FLOR","26761","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M.","1989",NA,NA,"Jarenkow, J.A.; Sobral, M.","1591","1989","12","31","Brasil","Rio Grande do Sul","Canela","Loteamento à direita da estrada para o Caracol.","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"arbusto, 0,8m altura, inflorescência verde","FLOR0026761",NA,NA,"Malpighiales",NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1076","2020-08-20 20:39:36-03","UFSC","FLOR","15575","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Smith, S.F.","1986",NA,NA,"Wasum, R.; et alii","1214","1985","10","19","Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha.","-51.1817016601562","-29.0289001464844",NA,NA,"600","600","arvoreta","FLOR0015575",NA,NA,"Malpighiales",NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1077","2020-08-20 20:39:36-03","UFSC","FLOR","28656","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Jarenkow, J.A.","1996",NA,NA,"Jarenkow, J.A.","3378","1996","12","26","Brasil","Rio Grande do Sul","Gaurama","Estrada secundária em direção à BR-153, a ca. de 7 km da cidade.","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"arbusto, flor inflorescência verde, 3m altura","FLOR0028656",NA,NA,"Malpighiales",NA,NA,"11998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1078","2020-08-20 20:39:36-03","UFSC","FLOR","20688","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.","5351","1990","02","14","Brasil","Rio Grande do Sul","Jaguari","Gruta Linha Um.","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"arbusto, flor esverdeada; inflorescência com flores estaminadas, 1,5m altura. Par de nectários na base do limbo","FLOR0020688",NA,NA,"Malpighiales",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1079","2020-08-20 20:39:36-03","UFSC","FLOR","20084","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M.","1985",NA,NA,"Sobral, M.; Marchiori, J.N.","4599","1985","12","01","Brasil","Rio Grande do Sul","Jaguari","Gruta Linha Um.","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"arbusto, flor inflorescência verde-clara, 3,5m altura","FLOR0020084",NA,NA,"Malpighiales",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1080","2020-08-20 14:57:15-03","UFSC","FLOR","15316","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M.",NA,NA,NA,"Marchiori, J.N.","4599","1985","12","01","Brasil","Rio Grande do Sul","Jaguari","Gruta Linha Um.","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"arbusto, 3,5m altura","FLOR0015316",NA,NA,"Malpighiales",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1081","2020-08-20 20:39:36-03","UFSC","FLOR","20687","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.","5352","1990","02","14","Brasil","Rio Grande do Sul","Jaguari","Gruta Linha Um, próximo da BR 453.","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"arbusto, flor pistilada, ovário verde, 1,5m altura. Par de nectários na base do limbo","FLOR0020687",NA,NA,"Malpighiales",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1082","2020-08-20 20:39:36-03","UFSC","FLOR","27865","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Sobral, M.","1996",NA,NA,"Jarenkow, J.A.","3099","1996","03","02","Brasil","Rio Grande do Sul","Marcelino Ramos","Pinhalzinho.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"arbusto, flor verde, 1m altura","FLOR0027865",NA,NA,"Malpighiales",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA
