"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"457","2011-02-18 15:11:00-02","MO","MOBOT","3096654","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Apparicio P. Duarte","Duarte 4081","1953",NA,NA,"South America","Brazil","Rio de Janeiro","Cultivada no Jardim Botânico do Rio de Janeiro, doada por R. Burlmax.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"H. Kennedy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","3097789","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Gert G. Hatschbach","Hatschbach 30477","1972","10","15","South America","Brazil","Mato Grosso","Rio Paraguari, Porto Manga (mun. Corumba).",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2013-08-12 07:43:00-03","MO","MOBOT","3098227","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","José F. Pensiero|Abelardo C. Vegetti","Pensiero 2679","1986",NA,NA,"South America","Argentina","Santa Fé","5 km E de Florencia. En cuneta.",NA,NA,NA,NA,NA,NA,"L.","General Obligado",NA,NA,NA,"H. Kennedy (UCR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"460","2013-07-28 05:59:00-03","MO","MOBOT","3139088","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Gunnar Wilhelm Harling|Lennart Andersson","Harling 14611","1974",NA,NA,"South America","Ecuador","Guayas","Nobol. swamps.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2013-07-28 05:59:00-03","MO","MOBOT","3139173","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Gunnar Wilhelm Harling|Lennart Andersson","Harling 14611","1974",NA,NA,"South America","Ecuador","Guayas","Nobol, swamps.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","3267317","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","G. Colonnello","Colonnello 1191","1997","4","10","South America","Venezuela","Delta Amacuro","Sabana La Horqueta Caño Pedernales. Sabana inundable estacionalmente por 6 meses, con 30 cm de agua. COORD. UTM: 599.675E - 1.031.778N",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"Helen Kennedy (UBC)","4.00000000","6.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2011-06-17 17:02:00-03","MO","MOBOT","3586592","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","José Steinbach","Steinbach G. 5213 bis","1920","12","14","South America","Bolivia","Santa Cruz","Buena Vista",NA,NA,NA,NA,NA,NA,"L.","Sara","-63.66666","-17.45",NA,"Foster's 1958 catalog notes file","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","627714","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Elsa M. Zardini|M. Velázquez","Zardini 18502","1990","1","27","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Floating island.",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.46666","-25.33333",NA,"L. Andersson (GB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","270",NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","627802","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Elsa M. Zardini|P. Aquino","Zardini 29352","1991","12","9","South America","Paraguay","Central","Tavarory, 0.7 km from administration on the direction to Arroyo Abai. Savanna.",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.5","-25.5",NA,"L. Andersson (GB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","630",NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","627809","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Elsa M. Zardini|C. Velázquez","Zardini 25288","1991","1","4","South America","Paraguay","Central","Tavarory, around Administration. Inundated savanna.",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.5","-25.5",NA,"L. Andersson (GB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","507",NA
"467","2008-05-27 22:02:00-03","MO","MOBOT","3096274","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Howard S. Irwin","Irwin 48792","1960","10","17","South America","Brazil","Amapá","Rio Oiapoque. At edge of flooded savanna. Near Mt. Tipac. Common.",NA,NA,NA,NA,NA,NA,"L.",NA,"-51.31666","3.6",NA,"J.M. Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2011-06-08 17:18:00-03","MO","MOBOT","627998","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L.B. Holm-Nielsen|et al.","Holm-Nielsen 27745","1980","10","24","South America","Ecuador","Guayas","Road Babahoyo - Guayaquil, near Yaguachi Nuevo. Forest remnants in swamp.",NA,NA,NA,NA,NA,NA,"L.",NA,"-79.71666","-2.1",NA,"H. Balslev","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","628005","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 108","1968","5","21","South America","Ecuador","Guayas","Hacienda Piedad, Balzar.",NA,NA,NA,NA,NA,NA,"L.",NA,"-79.9","-1.33333",NA,"L. Andersson","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","629804","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. Frey|Paolo Bettella|R.C. Quevedo","Frey 492","1990","5","3","South America","Bolivia","Santa Cruz","Southern border of Laguna Cáceres. Las Piedritas, zona militar, 500 m NNE of the plaza central of Puerto Suarez.",NA,NA,NA,NA,NA,NA,"L.","Chiquitos","-57.79166","-18.96666",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","630265","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Elsa M. Zardini|P. Aquino","Zardini 30873","1992","3","4","South America","Paraguay","Central","Tavarory - Acosta Ñu. Savanna 4 km E of Paraguay River on cliff.",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.5","-25.5",NA,"L. Andersson (GB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","660",NA
"472","2011-06-09 17:28:00-03","MO","MOBOT","630645","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Elsa M. Zardini|Tulio Tillería","Zardini 35222","1993","2","24","South America","Paraguay","Central","Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna and forest patches.",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.63333","-25.65",NA,"L. Andersson (GB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","808",NA
"473","2017-08-22 07:50:00-03","MO","MOBOT","630981","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Elsa M. Zardini|R. Velázquez","Zardini 25351","1991","1","4","South America","Paraguay","Central","Tavarory, Acosta Ñu, 5 km E of Río Paraguay.",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.5","-25.3333333",NA,"L. Andersson (GB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","509",NA
"474","2013-01-28 05:13:00-02","MO","MOBOT","936144","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","René Guillén V.|R. Choré","Guillén Villarroel 1438","1994","5","21","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO a 1400 m al sudoeste de la casa en la Pampa de Las Islas. Pampas húmedas anegadas temporalmente con aguas del río Paraguá.",NA,NA,NA,NA,NA,NA,"L.","Velasco","-61.04777","-14.78583",NA,"L. Andersson (GB)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2013-01-28 05:13:00-02","MO","MOBOT","968141","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","René Guillén V.|R. Choré","Guillén Villarroel 3490","1995","5","3","South America","Bolivia","Santa Cruz","REserva Ecológica El Refugio, a 900 m al SW del campamento Refugio. Bajio anegado temporalmente. Suelos franco arcillo-limosos.",NA,NA,NA,NA,NA,NA,"L.","Velasco","-61.04388","-14.77138",NA,"L. Andersson (GB)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"476","2012-04-12 05:10:00-03","MO","MOBOT","968408","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Alfredo F. Fuentes","Fuentes Claros 591","1995","3","30","South America","Bolivia","Santa Cruz","Estancia San Miguelito, 200 km NE de Santa Cruz; puesto Corrales; Palmar de Copernicia alba, con algunas islas de matorrales, todo enmalezado con malváceas, leguminosas y gramineas, 4km al NO del puesto.",NA,NA,NA,NA,NA,NA,"L.","Nuflo de Chavez","-61.71666","-17.15",NA,"A.F. Fuentes","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"477","2016-11-15 05:15:00-02","MO","MOBOT","3070407","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 34695","1979","4","9","South America","Bolivia","Beni","Trinidad, aeropuerto.",NA,NA,NA,NA,NA,NA,"L.",NA,"-64.917","-14.818",NA,"Lennart Andersson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","627780","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Elsa M. Zardini|C. Velázquez","Zardini 18808","1990","2","10","South America","Paraguay","Central","Estero del Ypoá, 15 km SW of Nueva Italia, coast in front Isla Guazú. Inundated savanna.",NA,NA,NA,NA,NA,NA,"L.",NA,"-57.53333","-27.4",NA,"L. Andersson (GB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","280",NA
"479","2010-04-14 17:47:00-03","MO","MOBOT","3072552","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","José Balderrama","Balderrama 341","1995","1","22","South America","Bolivia","Beni","Yacuma, Estacion Biológica del Beni. Comunidad Villa Dorita.",NA,NA,NA,NA,NA,NA,"L.","Gral. Ballivian","-66.61666","-14.5",NA,"Michel, R. de","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2015-10-22 10:03:00-02","UNIOESTE","UNOP","6171","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Hatschbach, G.","38625","1976","05","12",NA,"Brasil","Mato Grosso do Sul","Carapatinho.",NA,NA,"Erva alta, inflorescência até 2,50m, vinosa, brejo.",NA,NA,NA,"L.","Miranda","-56.3782997131348","-20.2406005859375",NA,"Andersson, L.",NA,NA,NA,NA,"1985",NA,NA,"92112","auto",NA,NA,NA,NA,NA
"481","2015-05-20 10:36:04-03","UFERSA","MOSS","4374","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Maia, A.J.","1","1993","08","22","América do Sul","Brasil","Ceará",NA,NA,NA,"n.v. capim-de-lagoa.",NA,NA,NA,"L.","Limoeiro do Norte","-38.0981","-5.14556",NA,"Oliveira, O.F. de",NA,NA,NA,NA,"1995","11","23","35201","auto",NA,NA,NA,NA,NA
"482","2015-05-20 10:36:04-03","UFERSA","MOSS","5975","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Oliveira, O.F. de","1888","1981","08","09","América do Sul","Brasil","Rio Grande do Norte","Fazenda Lagoa Nova.",NA,NA,"herbácea; coletada na caatinga; solo argiloo, sujeito a inundação periódica; independente; frequente; flor roxa.",NA,NA,NA,"L.","Bento Fernandes","-35.825","-5.711111",NA,NA,"80","80","35W49'30","5S42'40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-08-31 09:22:24-03","INPA","INPA","80403","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Souza, JL de","344","1978","11","25","Southern America","Brasil","Roraima","Fazenda Sacramento, Fazenda Sacramento. Campo de solo pedregoso.",NA,NA,NA,"INPA0080403","Monocotyledon","Zingiberales","L.","Boa Vista","-61.7","3.4","INPA0080403 INPA0080403_1 INPA0080403_1e INPA0080403_2 INPA0080403_2e INPA0080403_e","Rodrigues, WA",NA,NA,"-61.7","3.4","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-08-31 09:22:24-03","INPA","INPA","511","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Rodrigues, WA","INPA511","1954","11","08","Southern America","Brasil","Roraima","Normandia., Normandia, fazenda Guariba. Em brejo.",NA,NA,NA,"INPA0000511","Monocotyledon","Zingiberales","L.","Rio Branco","-59.9","3.5","INPA0000511 INPA0000511_e","Rodrigues, WA",NA,NA,"-59.9","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-08-31 09:22:24-03","INPA","INPA","222371","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Figueiredo, FOG de","65","2007","01","20","Southern America","Brasil","Roraima","Ilha de Maracá, Estação Ecológica Ilha de Maracá, grade de trilhas PPBio. Área alagada.",NA,NA,NA,"INPA0222371","Monocotyledon","Zingiberales","L.","Alto Alegre","-60.530556","3.663889","INPA0222371 INPA0222371_e","Figueiredo, FOG de",NA,NA,"-60.530556","3.663889","2007","10",NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-08-31 09:22:24-03","INPA","INPA","101972","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Silva, CJ da","402","1981","12","10","Southern America","Brasil","Mato Grosso","Estação Ecológica de Taiamã, Rio Paraguai (Braço do Taiamã). Estação ecológica de Taiamã. Fixa nas margens do batume.",NA,NA,NA,"INPA0101972","Monocotyledon","Zingiberales","L.","Cáceres","-57.4","-16.8","INPA0101972 INPA0101972_e INPA0101972_e1","Andersson, LA",NA,NA,"-57.4","-16.8","1986","03",NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-08-31 09:22:24-03","INPA","INPA","106034","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Janssen, AS","735","1980","09","14","Southern America","Brasil","Amazonas","Humaitá, Ilha de Maracá, Roraima, 1 Km ao leste do Campus.",NA,NA,NA,"INPA0106034","Monocotyledon","Zingiberales","L.","Humaitá","-63.166667","-7.516667","INPA0106034 INPA0106034_e INPA0106034_e1","Andersson, LA",NA,NA,"-63.166667","-7.516667","1986","03",NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-08-31 09:22:24-03","INPA","INPA","108785","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Prance, GT","26626","1981","10","13","Southern America","Brasil","Pará","Rio Amazonas, above Prainha, Furo do Outeiro, Rio Amazonas, above Prainha, furo do Outeiro. Swampy river margin.",NA,NA,NA,"INPA0108785","Monocotyledon","Zingiberales","L.",NA,"-53.697364","-1.806774","INPA0108785 INPA0108785_e INPA0108785_e1",NA,NA,NA,"-53.697364","-1.806774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-08-31 09:22:24-03","INPA","INPA","117998","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Steward, WC","267","1977","11","25","Southern America","Brasil","Roraima","Estrada Boa Vista-Venezuela. Foothills of Serra Pa, Estrada Boa Vista-Venezuela. Foothills of serra Pacaraima. Low forest beside river.",NA,NA,NA,"INPA0117998","Monocotyledon","Zingiberales","L.",NA,"-61.1","4.4","INPA0117998 INPA0117998_e INPA0117998_e1","Ramos, JF",NA,NA,"-61.1","4.4","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-08-31 09:22:24-03","INPA","INPA","126494","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Macêdo, M","1640","1981","03",NA,"Southern America","Brasil","Mato Grosso","Santo Antônio de Leverger, Santo Antônio de Leverger.",NA,NA,NA,"INPA0126494","Monocotyledon","Zingiberales","L.","Santo Antônio de Leverger","-55.5","-15.8",NA,NA,NA,NA,"-55.5","-15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-08-31 09:22:24-03","INPA","INPA","151081","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Thomas, WW","4561","1985","10","25","Southern America","Brasil","Mato Grosso","7-12 km SW of rio Cassangé on road to Porto Jofre., Pantanal. 7-12 Km SW of rio Cassangé on road to Porto Jofre (MT060). Grazed marsh and open forest.",NA,NA,NA,"INPA0151081","Monocotyledon","Zingiberales","L.","Poconé","-56.95","-16.95","INPA0151081 INPA0151081_e INPA0151081_e1","Ramos, JF",NA,NA,"-56.95","-16.95","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-08-31 09:22:24-03","INPA","INPA","200411","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Silva, SJR da","82","1997","10","02","Southern America","Brasil","Roraima","Pacaraima, Contão.",NA,NA,NA,"INPA0200411","Monocotyledon","Zingiberales","L.",NA,"-60.433333","3.45","INPA0200411 INPA0200411_e INPA0200411_e1","Ramos, JF",NA,NA,"-60.433333","3.45","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-08-31 09:22:24-03","INPA","INPA","244692","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pereira-Silva, G da","15189","2010","03","25","Southern America","Brasil","Rondônia","UHE Jirau, Estrada de acesso ao porto Prainha (balsa da mineradora) km 12.",NA,NA,NA,"INPA0244692","Monocotyledon","Zingiberales","L.","Porto Velho","-64.988333","-9.574444","INPA0244692 INPA0244692_e",NA,"90","90","-64.988333","-9.574444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-08-31 09:22:24-03","INPA","INPA","253829","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Penha, DV","106","2013","06","18","Southern America","Brasil","Pará","Comunidade Tapará Grande, atraz do canal principal à direita sentido Santarém - Tapará",NA,NA,NA,"INPA0253829","Monocotyledon","Zingiberales","L.","Santarém","-54.52525","-2.29625","INPA0253829 INPA0253829_e",NA,"91","91","-54.52525","-2.29625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-08-31 09:22:24-03","INPA","INPA","52891","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Brandoff, J","s.n.","1975","10","07","Southern America","Bolivia","Beni","Laguna Suárez.",NA,NA,NA,"INPA0052891","Monocotyledon","Zingiberales","L.","Trinidad",NA,NA,"INPA0052891 INPA0052891_1 INPA0052891_1e INPA0052891_e","Rodrigues, WA",NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-01-10 20:52:36-03","INPA","INPA","52891","compl","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Brandoff, J","s.n.","1975","10","07","Southern America","Bolivia","Beni","Laguna Suárez.",NA,NA,NA,"INPA0052891","Monocotyledon","Zingiberales","L.","Trinidad",NA,NA,"INPA0052891 INPA0052891_1 INPA0052891_1e INPA0052891_e","Rodrigues, WA",NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-08-31 09:22:24-03","INPA","INPA","97410","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Austin, DF","7033","1979","10","15","Southern America","Brasil","Amapá","Mazagão Novo, Entre Mazagão Novo, vila de carvão, SW de Macapá. Igapó.",NA,NA,NA,"INPA0097410","Monocotyledon","Zingiberales","L.",NA,"-51.483611","-0.200278","INPA0097410 INPA0097410_e INPA0097410_e1","Andersson, LA",NA,NA,"-51.483611","-0.200278","1986","03",NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-01-10 20:52:36-03","INPA","INPA","58320","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Maciel, AA","76-87","1976","07","14","Southern America","Brasil","Mato Grosso","Rodovia Transpantaneira, KM 10. Região pantanosa, solo argilo-arenoso.",NA,NA,NA,"INPA0058320","Monocotyledon","Zingiberales","L.","Poconé","-55.8","-15.2","INPA0058320 INPA0058320_e INPA0058320_e1","Andersson, LA",NA,NA,"-55.8","-15.2","1986","03",NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-08-31 09:22:24-03","INPA","INPA","30334","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Prance, GT","12021","1971","04","17","Southern America","Brasil","Acre","Rio Moa, Rio Moa, between igarapés Pentecost & Ipiranga. Flooded river bank.",NA,NA,NA,"INPA0030334","Monocotyledon","Zingiberales","L.","Cruzeiro do Sul","-72.8956","-7.6144","INPA0030334 INPA0030334_e","Maas, PJM",NA,NA,"-72.8956","-7.6144","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-08-31 09:22:24-03","INPA","INPA","167601","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Ratter, JA","5569","1987","03","06","Southern America","Brasil","Roraima","Ilha de Maracá, SEMA Ecological Station.",NA,NA,NA,"INPA0167601","Monocotyledon","Zingiberales","L.","Alto Alegre","-61.416667","3.366667","INPA0167601 INPA0167601_e",NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-08-31 09:22:24-03","INPA","INPA","161282","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Arouck-Fereira, JDC","212","1982","12","08","Southern America","Brasil","Bahia","Fazenda Buri",NA,NA,NA,"INPA0161282","Monocotyledon","Zingiberales","L.","Itanagra","-38.0416984558105","-12.2630996704102","INPA0161282 INPA0161282_e INPA0161282_e1","Pinto, GCP",NA,NA,NA,NA,"1982","12",NA,"20708","auto",NA,NA,NA,NA,NA
"502","2020-08-31 09:22:24-03","INPA","INPA","167522","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Ratter, JA","5366","1987","02","20","Southern America","Brasil","Roraima","Ilha de Maracá, SEMA Ecological Station.",NA,NA,NA,"INPA0167522","Monocotyledon","Zingiberales","L.","Alto Alegre","-61.416667","3.366667","INPA0167522 INPA0167522_e",NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-07-10 09:47:18-03","MBML","MBML-HERBARIO","36817",NA,"Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L. Kollmann; A.P.Fontana & C.Esgario","11298","2008","10","25",NA,"Brasil","Espírito Santo","Povoação",NA,NA,"Erva 2m no sol, aquatica, flores brancas e lilás.","MBML036817",NA,NA,"L.","Linhares","-39.7925","-19.579167","MBML036817_1 MBML036817_2","S. Vieira/15-12-2008",NA,NA,"39W47'33","19S34'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-07-10 09:47:18-03","MBML","MBML-HERBARIO","38677",NA,"Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. C. Forzza; C.N.Fraga","5552","2009","04","16",NA,"Brasil","Espírito Santo","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Banhado no meio da área de pasto. Floresta Estacional Semi-decidual.",NA,NA,"Erva ca. 2m alt. Flores com brácteas e cálice verdes. Corola e estaminódios alvos com ápice arroxeado.","MBML038677",NA,NA,"L.","Nova Venécia","-40.443889","-18.776944","MBML038677_1 MBML038677_2",NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2021-01-04 11:29:52-03","UEMA","SLUI","4233","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. M. Brandão","2","2012","10","18",NA,"Brasil","Maranhão","Campo Alegre",NA,NA,NA,"SLUI004233","Angiospermae",NA,"L.","São Bentos","-44.821389","-2.695833",NA,NA,"5","5","44°49'17W","02°41'45S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2021-01-04 11:29:52-03","UEMA","SLUI","1048","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. Morais; C. Machado","104",NA,NA,NA,NA,"Brasil","Maranhão","Mangue - Área do Gapara",NA,NA,NA,"SLUI001048","Angiospermae",NA,"L.","São Luís","-44.293369","-2.587525","SLUI001048",NA,NA,NA,"44°17'36.13W","2°35'15.09S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
