"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"147","2021-04-07 11:41:37-03","UFMS","CGMS","39222","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","G.L. Moreira","A.M. Miranda; D. Lima","3379","1999","05","23",NA,"Brasil","Ceará","Crato","Floresta Nacional do Araripe. Guaribas.","-39.4094009399414","-7.23416996002197",NA,NA,NA,"Inflorescências brancas. Flores com anteras enegrecidas. Caule verde amarronzado. Folhas membranáceas. Habito: Arbusto. Ocasional. 1,30 m de altura.","CGMS1068604",NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-27 13:46:20-03","UFS","ASE","10167","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Teles, AM","Lyra-Lemos, RP de","4979","2000","09","15","Southern America","Brasil","Alagoas","Maravilha","Topo da Serra da Caiçara, Próximo a torre de celular.","-37.268056","-9.217222",NA,NA,NA,"Arbusto. Cerca de 1,2 m. de altura; flores brancas; muito comum.; Arbusto. Cerca de 1,2 m. de altura; flores brancas; muito comum.; Caatinga degradada.","ASE0019549","ASE0019549",NA,NA,NA,NA,NA,"-37.268056","-9.217222","2008","12",NA,NA,NA,NA,NA
"149","2019-11-27 13:46:20-03","UFS","ASE","10811","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Teles, A. M.","Matos, ECA; Nascimento - Júnior, JE; L.Amaral","27","2007","08","05","Southern America","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Serra Comprida.","-37.315","-10.758056",NA,NA,NA,"Arbusto 2,5. Inflorescências brancas, caule e folhas pilosas. Folhas membranáceas.; Arbusto 2,5. Inflorescências brancas, caule e folhas pilosas. Folhas membranáceas.; Agrupamentos vegetais.","ASE0019234","ASE0019234",NA,NA,NA,NA,NA,"-37.315","-10.758056","2008","12",NA,NA,NA,NA,NA
"150","2019-11-27 13:46:20-03","UFS","ASE","15781","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Mota, MCS","Costa, SM","629","2009","10","17","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278",NA,NA,NA,"Erva, ca. 2m. Flores com pétalas brancas obovadas com ápice obtuso.; Erva, ca. 2m. Flores com pétalas brancas obovadas com ápice obtuso.; Brejo de altitude.","ASE0022998","ASE0022998",NA,NA,NA,NA,NA,"-37.684167","-9.805278","2010","11","08",NA,NA,NA,NA
"151","2019-11-27 13:46:20-03","UFS","ASE","15998","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Mota, MCS","Machado, WJ; Dória Neto, AL","7","2009","09","01","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278",NA,NA,NA,"Arbusto, inflorescência com flores brancas, algumas passadas.; Arbusto, inflorescência com flores brancas, algumas passadas.; Brejo de Altitude","ASE0024212","ASE0024212",NA,NA,NA,NA,NA,"-37.684167","-9.805278","2010","11","08",NA,NA,NA,NA
"152","2019-11-27 13:46:20-03","UFS","ASE","20187","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Silva, ACC","Santos, LAS","260","2010","08","14","Southern America","Brasil","Sergipe","Lagarto","Povoado Colônia 13, Mata do Poção","-37.65","-10.918056",NA,NA,NA,"Arbusto, flores brancas.; Arbusto, flores brancas.; Borda de mata.","ASE0026294","ASE0026294",NA,NA,NA,NA,NA,"-37.65","-10.918056","2013","12","19",NA,NA,NA,NA
"153","2019-11-27 13:46:20-03","UFS","ASE","25551","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Gomes, LA","Gomes, LA; Santos, E; Porto, NM","661","2012","08","16","Southern America","Brasil","Sergipe","Capela","RVS Mata do Junco, Borda de Mata.","-37.054667","-10.536861",NA,NA,NA,"Arbusto com cerca de 1m. Com flores branca. UTM 0712454S8835455.&nf;; Solo arenoso. Mata Atlântica.","ASE0030488","ASE0030488",NA,NA,NA,NA,NA,"-37.054667","-10.536861","2012","09",NA,NA,NA,NA,NA
"154","2019-11-27 13:46:20-03","UFS","ASE","25642","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Silva, ACC","Santos, ACAS; Menezes, AB; Nascimento - Júnior, JE","104","2011","09","14","Southern America","Brasil","Sergipe","Areia Branca","Povoado Serra","-37.315","-10.758056",NA,NA,NA,NA,"ASE0030528","ASE0030528",NA,NA,NA,NA,NA,"-37.315","-10.758056","2013","12","19",NA,NA,NA,NA
"155","2019-11-27 13:46:20-03","UFS","ASE","26011","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Silva, ACC","Santos, ACAS; Menezes, AB; Nascimento - Júnior, JE","14","2011","09","14","Southern America","Brasil","Sergipe","Areia Branca","PARNA Serra de Itabaiana, Povoado Serra","-37.315","-10.758056",NA,NA,NA,NA,"ASE0030639","ASE0030639",NA,NA,NA,NA,NA,"-37.315","-10.758056","2013","12","19",NA,NA,NA,NA
"156","2019-11-27 13:46:20-03","UFS","ASE","26151","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Silva, TR","Silva, TR; Freire, GS; Campos, DA; Santos, JPS","33","2012","09","11","Southern America","Brasil","Sergipe","Nossa Senhora do Socorro","Área de mata","-37.125833","-10.855",NA,NA,NA,"Arbusto, inflorescência alva, brácteas brancas e botões verdes.; Mata Atlântica.","ASE0030715","ASE0030715",NA,NA,NA,NA,NA,"-37.125833","-10.855","2013","02",NA,NA,NA,NA,NA
"157","2019-11-27 13:46:20-03","UFS","ASE","2649","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Moreira, GL","Viana, G","574","1982","08","05","Southern America","Brasil","Sergipe","Salgado",NA,"-37.474722","-11.031944",NA,NA,NA,"arbusto. capítulos alvos, folhas simples e alternas.; arbusto. capítulos alvos, folhas simples e alternas.; Capoeira de mata subperenefolia","ASE0014424","ASE0014424",NA,NA,NA,NA,NA,"-37.474722","-11.031944","2015","08","12",NA,NA,NA,NA
"158","2019-11-27 13:46:20-03","UFS","ASE","2724","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Moreira, GL","Carneiro, EM","431","1982","08","13","Southern America","Brasil","Sergipe","Frei Paulo","1km após Frei Paulo","-37.533889","-10.549444",NA,NA,NA,"arbusto. flores alvas perfumadas, folhas simples e alternas.; arbusto. flores alvas perfumadas, folhas simples e alternas.; Caatinga devastada","ASE0014480","ASE0014480",NA,NA,NA,NA,NA,"-37.533889","-10.549444","2015","08","12",NA,NA,NA,NA
"159","2019-11-27 13:46:20-03","UFS","ASE","29387","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Silva, TR","Silva, TR; Santana, JP","157","2013","08","18","Southern America","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","-37.142778","-10.859444",NA,NA,NA,"Herbácea, 1m. Flores brancas com brácteas brancas.; Mata Atlântica","ASE0001031","ASE0001031",NA,NA,NA,NA,NA,"-37.142778","-10.859444","2013","10","03",NA,NA,NA,NA
"160","2019-11-27 13:46:20-03","UFS","ASE","29742","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Déda, RM","Silva, GS; Déda, RM; Santos, LG","36","2013","09","18","Southern America","Brasil","Sergipe","Nossa Senhora das Dores","Mata da Boa Vista","-37.13125","-10.457222",NA,NA,NA,"Arbusto com cerca de 1,7 m. Com flores brancas.","ASE0001241","ASE0001241",NA,NA,NA,NA,NA,"-37.13125","-10.457222","2013","09",NA,NA,NA,NA,NA
"161","2019-11-27 13:46:20-03","UFS","ASE","18872","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Cano, O","Alves, J","71","2008","08","25","Southern America","Brasil","Pernambuco","Ibimirim","Serra Negra, Ambiente seco com vegetação de caatinga, ao lado direito da casa de apoio do Ibama.","-38.017222","-8.655278",NA,NA,NA,"Arbusto ca. 1m. Flores amarelas; Arbusto ca. 1m. Flores amarelas","ASE0025337","ASE0025337",NA,NA,NA,NA,NA,"-38.017222","-8.655278","2008","09","15",NA,NA,NA,NA
"162","2019-11-27 13:46:20-03","UFS","ASE","3917","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Moreira, GL","Viana, G","ASE3917","1984","08","28","Southern America","Brasil","Sergipe","Salgado","Sítio Cipó Branco","-37.474722","-11.031944",NA,NA,NA,"subarbusto. 1. m. flores alvas.; subarbusto. 1. m. flores alvas.; Capoeira de mata subperenefolia","ASE0015341","ASE0015341",NA,NA,NA,NA,NA,"-37.474722","-11.031944","2015","08","12",NA,NA,NA,NA
"163","2019-11-27 13:46:20-03","UFS","ASE","40","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Moreira, GL","Fonseca, MR","ASE40","1974","08","27","Southern America","Brasil","Sergipe","Japoatã","ao lado da rodovia","-36.800833","-10.346944",NA,NA,NA,"subarbusto frágil. 2-3. m. com ramos longos, folhas simples, flores externas do capítulo liguladas e alvas.; subarbusto frágil. 2-3. m. com ramos longos, folhas simples, flores externas do capítulo liguladas e alvas.; Campo aberto","ASE0012533","ASE0012533",NA,NA,NA,NA,NA,"-36.800833","-10.346944","2015","08","12",NA,NA,NA,NA
"164","2019-11-27 13:46:20-03","UFS","ASE","4551","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Moreira, GL","Viana, G","1607","1987","09","09","Southern America","Brasil","Sergipe","Salgado","Faz. Santa Rita","-37.474722","-11.031944",NA,NA,NA,"arbusto. 2. m. flores alvas.; arbusto. 2. m. flores alvas.; Cerrado","ASE0015751","ASE0015751",NA,NA,NA,NA,NA,"-37.474722","-11.031944","2015","08","12",NA,NA,NA,NA
"165","2019-11-27 13:46:20-03","UFS","ASE","7906","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Teles, A. M.","Landim, M; C.Amaral; Cruz, A; Santos, E","1340","1997","08","25","Southern America","Brasil","Sergipe","Indiaroba",NA,"-37.511389","-11.519444",NA,NA,NA,"erva. 70. cm. botçoes e flores (pétalas externas brancas).; erva. 70. cm. botçoes e flores (pétalas externas brancas).; Mata (borda da trilha em capoeira)","ASE0017821","ASE0017821",NA,NA,NA,NA,NA,"-37.511389","-11.519444","2008","12",NA,NA,NA,NA,NA
"166","2019-11-27 13:46:20-03","UFS","ASE","8790","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Teles, A. M.","Costa, SM; Prata, AP; Lemos, IC; Silva, AC; M.Ibrahim; Gomes, P; S","58","2006","07","20","Southern America","Brasil","Pernambuco","Agrestina","Pedra do Guariba","-35.993889","-8.380556",NA,NA,NA,"arbusto. 2.5. m. flroes alvas, folhas e caule pilosos.; arbusto. 2.5. m. flroes alvas, folhas e caule pilosos.; Caatinga","ASE0018234","ASE0018234",NA,NA,NA,NA,NA,"-35.993889","-8.380556","2008","12",NA,NA,NA,NA,NA
"167","2019-11-27 13:46:20-03","UFS","ASE","9142","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Teles, A. M.","Prata, AP; Lemos, IC; Costa, SM; Silva, E; E. Sampaio","1337","2006","08","26","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.690283","-9.798472",NA,NA,NA,"Herbácea. 1.5. m. Flor alva.; Herbácea. 1.5. m. Flor alva.; Campo de altitude","ASE0018468","ASE0018468",NA,NA,NA,NA,NA,"-37.690283","-9.798472","2008","12",NA,NA,NA,NA,NA
"168","2019-11-27 13:46:20-03","UFS","ASE","19951","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Machado, WJ","Machado, WJ; Jesus, JB","680","2010","08","26","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.4103","-9.4819",NA,NA,NA,"Arbusto ca 2 m. Inflorescência com flores brancas.; Arbusto ca 2 m. Inflorescência com flores brancas.; Brejo de Atitude (trilha)","ASE0027463","ASE0027463",NA,NA,NA,NA,NA,"-37.4103","-9.4819","2010","11",NA,NA,NA,NA,NA
"169","2019-11-27 13:46:20-03","UFS","ASE","39027","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Nunes, SS","Nunes, SS; Santos, E; Farias, MCV","292",NA,NA,NA,"Southern America","Brasil","Sergipe","Cristinápolis","Assentamento Sao Roque","-37.06079","-10.55213",NA,NA,NA,"Arbusto ca. 2,5m. Inflorescência flores brancas. Botões florais.; Mata Atlântica","ASE0040498",NA,NA,NA,NA,NA,NA,"-37.06079","-10.55213",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-27 13:46:20-03","UFS","ASE","35696","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Santana Júnior, JA","Santana Júnior, JA; Silva, EJ; Schettino, SC","60","2014","11","28","Southern America","Brasil","Sergipe","Divina Pastora","Fazenda São Joaquim, No entorno da caverna do urubu. Margem esquerda do Rio Sergipe.","-37.095629","-10.435868",NA,NA,NA,"Arbusto. Aproximadamente 2,5 m. Flor branca. Cápsulas abertas.; Mata Atlântica","ASE0003962","ASE0003962",NA,NA,NA,NA,NA,"-37.095629","-10.435868","2014","12","09",NA,NA,NA,NA
"171","2019-11-27 13:46:20-03","UFS","ASE","34988","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Santana Júnior, JA","Santana Júnior, JA; Figueiredo, MAM; Silva, BD","356","2015","09","14","Southern America","Brasil","Sergipe","Divina Pastora","Fazenda São Joaquim, No entorno da Caverna do Urubuzinho e da Caverna do Sobe e Desce","-37.0955","-10.4356",NA,NA,NA,"Arbusto. Aproximadamente 3, 30 m. Botoes florais esverdeados.; Mata Atlântica","ASE0035900","ASE0035900",NA,NA,NA,NA,NA,"-37.0955","-10.4356","2015","11","18",NA,NA,NA,NA
"172","2019-11-27 13:46:20-03","UFS","ASE","966","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Moreira, GL","Carneiro, EM","8","1981","08","18","Southern America","Brasil","Sergipe","Itabaiana","Margem da Rodovia","-37.148333","-10.688611",NA,NA,NA,"arbusto. folhas alternas e simples, flores alvas.; arbusto. folhas alternas e simples, flores alvas.; Cerrado (ambiente de)","ASE0013187","ASE0013187",NA,NA,NA,NA,NA,"-37.148333","-10.688611","2015","08","12",NA,NA,NA,NA
"173","2019-11-27 13:46:20-03","UFS","ASE","7250","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Silva, ACC","Vicente, A","152","1998","07","27","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,NA,NA,"árvore. 5. m. flores com pétalas brancas, ramos e folhas pilosos.; árvore. 5. m. flores com pétalas brancas, ramos e folhas pilosos.; Mata","ASE0017385","ASE0017385",NA,NA,NA,NA,NA,"-37.2081","-10.4583","2013","12","19",NA,NA,NA,NA
"174","2019-11-27 13:46:20-03","UFS","ASE","35740","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Andrade, RS","Andrade, RS; Farias, MCV; Figueiredo, MAM; Santos, E; Mota, AC","201","2015","08","28","Southern America","Brasil","Sergipe","Itabaianinha","Fazenda Glória","-37.4045","-11.1641",NA,NA,NA,"Arbusto. Ca. de 2 m. Botões florais.; Mata Atlântica","ASE0039696",NA,NA,NA,NA,NA,NA,"-37.4045","-11.1641","2017","02","22",NA,NA,NA,NA
"175","2021-03-01 16:25:32-03","UNICAMP","UEC","134891","S","Plantae","Magnoliopsida",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Souza, VC; Souza, JP; Romão, GO; Elias, SI","26481","2001","07","19",NA,"Brazil","Bahia","Morro do Chapéu","Morro da antena.","-41.208056","-11.590278","1100","1100",NA,"Arbusto, ca. 1 m alt. Flores alvas.; Campo rupestre.","UEC074448","UEC074448",NA,NA,NA,NA,NA,"-41.208056","-11.590278","2014","10",NA,NA,NA,NA,NA
"176","2021-03-01 16:25:32-03","UNICAMP","UEC","28917","S","Plantae","Magnoliopsida",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake",NA,"Grupo Flora 'Pedra do Cavalo'","665","1980","08","17",NA,"Brazil","Bahia","Cachoeira",NA,"-39.083333","-19.65","40","120",NA,"Subarbusto. Flores em capítulos reunidos em inflorescencia corimbosa.","UEC129780","UEC129780",NA,NA,NA,NA,NA,"-39.083333","-19.65",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:25:32-03","UNICAMP","UEC","52965","S","Plantae","Magnoliopsida",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake",NA,"Cavalcanti, TB; Webster, GL","25138","1984","08","05",NA,"Brazil","Bahia","Jequié","Thorn woodland at base of granitic dome 2.5 KM W of rodoviaria at Jequié.","-40.133333","-13.85","225","230",NA,"Coarse shrubby her c. 1.5 m high, stems rampant; flowers white, fragrance cloying.","UEC129778","UEC129778",NA,NA,NA,NA,NA,"-40.133333","-13.85",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:25:32-03","UNICAMP","UEC","89950","S","Plantae","Magnoliopsida",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Coradin, L; Silva, GP","5266","1992","09","22",NA,"Brazil","Bahia","Morro do Chapéu","Estrada Morro do Chapeú - Utinga km19.&nf;Solo arenoso.&nf;Relevo ondulado.","-41.133333","-11.7","910","910",NA,"Plantas de até 2m. Germoplasma obtido de 40 plantas. Frutos alados. Parte central marrom-escuro e laterais amarelo-palido. Grande quantidade de sementes.&nf;Flor creme.&nf;; Campo rupestre- caatinga.","UEC082309","UEC082309",NA,NA,NA,NA,NA,"-41.133333","-11.7","2014","10",NA,NA,NA,NA,NA
"179","2021-03-01 16:25:32-03","UNICAMP","UEC","96576","S","Plantae","Magnoliopsida",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Araújo, FS; Martins, FR","1233","1996","05","22",NA,"Brazil","Pernambuco","Exu","MR: Chap Araripe.&nf;Areia Quartzosa.&nf;Tabocas - PE 585.","-39.859056","-7.401694","838","838",NA,"Arbusto 1,5m. &nf;Flor branca.","UEC082307","UEC082307",NA,NA,NA,NA,NA,"-39.859056","-7.401694","2014","10",NA,NA,NA,NA,NA
"180","2019-11-19 14:04:59-03","UFRPE","PEUFR","36010","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","R. Pereira","L.M. Nascimento; Eudes; Adriano","496","2001","03","20",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-36.3955","-8.2075","922","1030",NA,"Erva com cerca de 60 cm de altura; floração passada; frequente","PEUFR036010",NA,NA,NA,NA,NA,NA,"36°23'730''W","08°12'27''S","2002","10","09",NA,NA,NA,NA
"181","2019-11-19 14:04:59-03","UFRPE","PEUFR","41799","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake",NA,"L.M. Nascimento; M.J. Rodal; D.S. Pimentel","10","1996","08","31",NA,"Brasil","Pernambuco","Inajá","Floresta","-37.154167","-8.625","1100","1100",NA,"Arbusto com cerca de 2 m de altura; flores cremes","PEUFR041799",NA,NA,NA,NA,NA,NA,"37°09'15''W","08°37'30''S",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-19 14:04:59-03","UFRPE","PEUFR","20616","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","G.L. Moreira","K. Andrade; L. FigueiredoN. Cruz; E. Neto","147","1995","08","17",NA,"Brasil","Pernambuco","Buíque",NA,"-37.154167","-8.625","799","799",NA,"Subarbusto com cerca de 1,5 m de altura; caule com pelos brancos; sépalas verdes; pétalas cremes","PEUFR020616",NA,NA,NA,NA,NA,NA,"37°09'15''W","08°37'30''S","2016","02",NA,NA,NA,NA,NA
