"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","imagecode","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"1360","2012-05-02 11:51:00-03","MO","MOBOT","3316383","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"F. Javier Fernández Casas","1983","2","2","Bolivia","Pando","Manuripi","-67.181053","-11.308718",NA,NA,"150.00000000",NA,NA,NA,"Conquista, Embarcadero sobre el Madre de Dios. Bajjio con Motacu.",NA,"Fernández Casas 8593",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1361","2011-06-10 17:46:00-03","MO","MOBOT","3316460","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"José F. Pensiero|G. Marino","1992",NA,NA,"Argentina","Salta","Orán",NA,NA,NA,NA,NA,NA,NA,NA,"5 km O de Ruta Nac. 50, proximo puente internacional Argentina-Bolivia, camino a Finca Yaculica.",NA,"Pensiero 4555",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2009-11-19 21:01:00-02","MO","MOBOT","3316503","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","L.N",NA,NA,NA,"Lázaro J. Novara","1983","8","21","Argentina","Salta",NA,NA,NA,NA,NA,"1180.00000000",NA,NA,NA,"Capital. Río Arenales a la altura de Av. Chile y Av. Paraguay.",NA,"Novara 3568",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2008-05-27 22:02:00-03","MO","MOBOT","3316509","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Nur Ritter","1995","5","8","Bolivia","Santa Cruz","Andrés Ibáñez","-63.21666","-17.75",NA,NA,"430.00000000",NA,NA,NA,"Curichi N.W. of the Rio Piray, adjacent ot eh faseoducto. Growing in saturated soil and in depths of up to 0.3 meters.",NA,"Ritter 2031",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2011-03-30 19:58:00-03","MO","MOBOT","3316566","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"Juan H. Hunziker|Juan C. Gamerro|D. Rodríguez","1992",NA,NA,"Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,"Ruta 83, cerca del rio San Lorenzo.",NA,"Hunziker 12271",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2018-12-07 10:15:00-02","MO","MOBOT","3316615","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Douglas C. Daly|David G. Campbell|A.S. Silva|R.P. Bahia|M.R. dos Santos|N.C. Bastos","1980",NA,NA,"Brazil","Maranhão",NA,"-44.5333333","-3.7666667",NA,NA,NA,NA,NA,NA,"Campo and roadside plants near km 150-165 of BR. 135. Approx. 15-30 km N of Sao Mateus.",NA,"Daly 343",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1366","2008-05-27 22:02:00-03","MO","MOBOT","3316724","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"Nélida Soria","1988","12","14","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"Tororo; Arroyo Polilla.",NA,"Soria Rey 002787",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2011-03-16 10:31:00-03","MO","MOBOT","3316753","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"L.S. Espinal T.|Jorge E. Ramos","1968",NA,NA,"Colombia","Cauca",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Cerca a Puerto Tejada.",NA,"Espinal T. 2395",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2008-05-27 22:02:00-03","MO","MOBOT","3316784","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"Fátima Mereles","1992",NA,NA,"Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyto. Montania- Madrejon, km. 50. En sotobosque humedo con mora, poro, timbo- y, etc.",NA,"Mereles H. 4752",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2011-04-05 19:39:00-03","MO","MOBOT","3316845","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry|G. Shupp","1979",NA,NA,"Ecuador","El Oro",NA,"-79.88333","-3.5666",NA,NA,"200.00000000",NA,NA,NA,"30 km southwest of Sta. Rosa on road to Pinas.",NA,"Dodson 8879",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2009-10-14 20:51:00-03","MO","MOBOT","3316854","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"Isabel Basualdo","1989","3","30","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"Cumbre del cerro Acati.",NA,"Basualdo 002439",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2009-10-14 20:42:00-03","MO","MOBOT","3316862","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski",NA,NA,NA,"Fátima Mereles|Rosa Degen","1992",NA,NA,"Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ftin. C.A.Lopez, Pitiantuta. En el estero y borde. Enlydra anagallis.",NA,"Mereles H. 4728",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2008-05-27 22:02:00-03","MO","MOBOT","3316892","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Bruce MacBryde","1972",NA,NA,"Ecuador","Manabí",NA,NA,NA,NA,NA,"25.00000000",NA,NA,NA,"12 km N of Portoviejo, INIAP Estacion esperimental Portoviejo; S side of pastures near ditch with standing water, cultivated fields and edges.",NA,"MacBryde 1062",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2011-03-16 10:31:00-03","MO","MOBOT","3316921","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"L.S. Espinal T.|Jorge E. Ramos","1968","8","14","Colombia","Cauca",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Cerca a Puerto Tejada Cauca.",NA,"Espinal T. 2395",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2008-05-27 22:02:00-03","MO","MOBOT","3317111","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Micheal O. Dillon",NA,NA,NA,"Luciano Bernardi","1978",NA,NA,"Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Capitula longe et graciliter pedunculata bracteis triangularibus, receptaculo plano. Per semitam nemorosam de km 56 viae.",NA,"Bernardi 16",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2008-05-27 22:02:00-03","MO","MOBOT","3317131","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Nur Ritter","1995",NA,NA,"Bolivia","Cochabamba","Mizque","-65.30027","-17.92472",NA,NA,"170.00000000",NA,NA,NA,"Town of Mizque. Wetland adjacent to the Rio Mizque, near the intersection with the road to Aiquille. Growing in seasonally inundated areas near the edges of the stream.",NA,"Ritter 1465",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2014-11-11 17:32:00-02","MO","MOBOT","3317196","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"C.A. Ridoutt","1939",NA,NA,"Peru","Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inmediaciones de la Hacienda Infantas.",NA,"Ridoutt 12054",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2020-04-19 16:56:00-03","MO","MOBOT","3317233","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"O.O. Miller","1901","7","30","Venezuela","Nueva Esparta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island of Margarita.",NA,"Miller 241",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1378","2018-12-07 10:17:00-02","MO","MOBOT","3317287","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","23","Brazil",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Decumbent herb, the stems to 1 m long.",NA,"Irwin 17675",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1379","2015-01-31 23:42:00-02","MO","MOBOT","3317327","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"Douglas C. Daly|M. de Pardo|F.C. Walthier|L. Lima|A.R. Silva","1995",NA,NA,"Brazil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Bujari. Basin of Rio Purus, Riozinho do Andira (tributary of Rio Acre). Seringal Andira. Upstream from Colocacao Bandeira. Near river margin, river level going down form high-water mark, river level flux. ca. 10 m. Small floating mat of vegetation. Varzea forest.",NA,"Daly 8499",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2009-08-24 12:06:00-03","MO","MOBOT","3317341","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"Itaipú Binacional","1980","1","9","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viv. Ftal. Itaipú. Datos del Sitio zona de cultivo.",NA,"Itaipú Binacional 573",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2008-05-27 22:02:00-03","MO","MOBOT","3317367","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Nur Ritter","1995",NA,NA,"Bolivia","Cochabamba","Cercado","-66.12916","-17.40555",NA,NA,NA,NA,NA,NA,"Laguan Alalay. A large (ca. 175 ha.) lake with deep, anaerobic sediements.",NA,"Ritter 1716",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2009-06-25 21:41:00-03","MO","MOBOT","3317505","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Robert M. King","1981",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"243.84000000",NA,NA,NA,"5 km. W along road fromIbotirama to Barreiras.",NA,"King 8789",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2013-08-23 04:12:00-03","MO","MOBOT","3317594","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Arturo E. Burkart","1962",NA,NA,"Argentina","Entre Ríos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Recliciano Dept.: San Jose de Feliciano. Maleza en rastrojo de maiz, muy abundant.",NA,"Burkart 23567",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2011-02-27 07:03:00-03","MO","MOBOT","3317754","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Angel L. Cabrera|Silvia M. Botta|Nuncia M. Tur","1983",NA,NA,"Argentina","Jujuy","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Orillas del rio Labayon.",NA,"Cabrera 34008",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2014-02-25 05:40:00-03","MO","MOBOT","3317793","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"Ángel Fernández","1997","2",NA,"Venezuela","Cojedes",NA,"-68.63333","9.33333",NA,NA,"70.00000000","80.00000000",NA,NA,"Municipio San Carlos, Sabanas entre rio Santoyero y rio Tirarigua, 4-6 km al SE de Libertad.",NA,"Fernández 10572",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","2008-05-27 22:02:00-03","MO","MOBOT","3317876","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Martinelli","1978",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estado Rio Grande do Sul. Municipio de Santa Vitoria do Palmar, Estacao Ecologica do Taim-SEMA, Lagoa dos Patos, banhados, ao nivel do mar.",NA,"Martinelli 3989",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","2008-05-27 22:02:00-03","MO","MOBOT","3317899","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"Nélida Soria","1987","6","10","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 kms de Areguoi camino a Isla Valle.",NA,"Soria Rey 1542",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","2010-12-28 13:37:00-02","MO","MOBOT","3318035","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"Anibal Castillo","1988",NA,NA,"Venezuela","Distrito Federal",NA,"-67.03333","10.60833",NA,NA,"5.00000000",NA,NA,NA,"Municipio Vargas.Catia La Mar. Bosque muy seco del Centro de Adiestramiento Naval ( Canes).",NA,"Castillo 2792",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","2018-02-25 05:30:00-03","MO","MOBOT","3318188","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.J.N.Hind",NA,NA,NA,"R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","1988",NA,NA,"Brazil","Bahia",NA,"-41.78333","-13.63333",NA,NA,"500.00000000","520.00000000",NA,NA,"Mun.: Livramento do Brumado. Lagoa Vargem de Dentro, c. 8 km ao oeste da cidade. Beira da lagoa, em solo umido.",NA,"Harley 25850",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","2008-05-27 22:02:00-03","MO","MOBOT","3318190","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"André Charpin","1986","11","6","Argentina","Chaco","1 de Mayo",NA,NA,NA,NA,"55.00000000",NA,NA,NA,"Prés de Rio Traguadero, ar-lois de la fuiet in an dable(?).",NA,"Charpin 20121",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2011-06-10 17:44:00-03","MO","MOBOT","3318428","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"José F. Pensiero|D. Marino","1992","12","7","Bolivia","Chuquisaca","Luis Calvo","-63.16666","-20.61666",NA,NA,NA,NA,NA,NA,"El Salvador, zona central.",NA,"Pensiero 4326",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","2008-05-27 22:02:00-03","MO","MOBOT","3318729","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Nélida Soria","1991","10","23","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia Santa Teresa. Potrero al E del Casco Central.",NA,"Soria Rey 4848",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2018-12-07 10:18:00-02","MO","MOBOT","3318935","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"William R. Anderson","1972","3","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,"15 km N of Montalvânia; edge of lake, grazed field, and shabby woods.",NA,"Anderson 37164",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1394","2014-09-07 21:41:00-03","MO","MOBOT","3318961","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","N. Soria",NA,NA,NA,"José E. Montes","1949",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dep: Encarnacion. Loc.: Colonia Encarnacion.",NA,"Montes 7129",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","2019-02-19 04:30:00-03","MO","MOBOT","3365377","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski",NA,NA,NA,"C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius 404",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2021-01-21 11:00:00-03","MO","MOBOT","3483142","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (MO)",NA,NA,NA,"Isau Huamantupa","2007","4","12","Peru","Cusco","La Convención","-72.5330556","-12.6530556",NA,NA,"805.00000000",NA,NA,NA,"Distrito Echarate, Chahuares. Bosque sabanero tropical secundario.",NA,"Huamantupa Chuquimaco 9078",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"1397","2013-12-18 12:06:00-02","MO","MOBOT","522380","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. Pruski (MO)",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.|Carla Restrepo|Rosalba Ruiz|Zulma Piñeros","1986","4","5","Colombia","Valle del Cauca","San Pedro","-76.25","4.25",NA,NA,"1000.00000000",NA,NA,NA,"Hacienda Tiber. tiny patch of preserved Xylopia dominated swampy forest near Río Cauca.",NA,"Gentry 54720A",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","86-47",NA,NA
"1398","2017-03-06 15:23:00-03","MO","MOBOT","567149","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","11","18","Paraguay","Central",NA,"-57.5666667","-25.55",NA,NA,NA,NA,NA,NA,"Estero del Ypoá. Villeta - Puerto Guyratí. 6 km S of Villeta, on trail to Paraguay River. Gallery Forest on Paraguay River.",NA,"Zardini 33722",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","783",NA,NA
"1399","2017-03-06 15:24:00-03","MO","MOBOT","567205","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","11","27","Paraguay","Central",NA,"-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7.5 km S of Villeta. Gallery Forest and inundated savanna along creek, on clay.",NA,"Zardini 33841",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","784",NA,NA
"1400","2017-03-06 15:24:00-03","MO","MOBOT","567253","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1992","11","27","Paraguay","Central",NA,"-57.5666667","-25.6",NA,NA,NA,NA,NA,NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, W of Arroyo Pikysyry. Inundated savanna on clay.",NA,"Zardini 33937",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","786",NA,NA
"1401","2011-06-09 17:28:00-03","MO","MOBOT","567286","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Harold Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1992","12","2","Paraguay","Central",NA,"-57.53333","-25.53333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 2.5 km S of Villeta. Savanna and patches of Cerrado Forest.",NA,"Zardini 34046",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","788",NA,NA
"1402","2017-07-05 11:35:00-03","MO","MOBOT","567410","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,"14 km W of Arroyos y Esteros.",NA,"Zardini 20030",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","312",NA,NA
"1403","2017-07-05 11:33:00-03","MO","MOBOT","567451","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","12","16","Paraguay","Central",NA,"-57.5833333","-25.6",NA,NA,NA,NA,NA,NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 11 km S of Villeta, east of trail to Villa Oliva. Inundated savanna on clay soil with patches of forest.",NA,"Zardini 34309",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","792",NA,NA
"1404","2017-03-06 15:25:00-03","MO","MOBOT","568030","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","2","24","Paraguay","Central",NA,"-57.6333333","-25.65",NA,NA,NA,NA,NA,NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna.",NA,"Zardini 35117",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","807",NA,NA
"1405","2017-03-06 12:44:00-03","MO","MOBOT","568107","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","11","17","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Tavarory, 1 km E of Río Paraguay.",NA,"Zardini 24263",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","472",NA,NA
"1406","2017-07-05 11:36:00-03","MO","MOBOT","568189","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (US)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1993","3","4","Paraguay","Central",NA,"-57.7333333","-25.7333333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá: 18 km S of Puerto Guyratí. Zanja Mercedes. Gallery forest along creek.",NA,"Zardini 35369",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","813",NA,NA
"1407","2009-10-14 20:51:00-03","MO","MOBOT","3318515","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson",NA,NA,NA,"Isabel Basualdo","1989",NA,NA,"Paraguay","Caazapá",NA,"-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,"Enramadita.",NA,"Basualdo 002717",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408","2016-11-01 10:26:00-02","MO","MOBOT","568774","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.",NA,"Zardini 20196",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","318",NA,NA
"1409","2017-03-06 15:19:00-03","MO","MOBOT","568887","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","conf. John Pruski (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","6","10","Paraguay","Central",NA,"-57.5333333","-25.4333333",NA,NA,NA,NA,NA,NA,"Acosta Ñu: Creek, affluent of Paraguay River. Gallery forest.",NA,"Zardini 36233",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","827",NA,NA
"1410","2017-03-06 12:47:00-03","MO","MOBOT","569317","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","John Pruski (NY)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","11","30","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Tavarory. Arroyo Avaí near confluence with Río Paraguay. Inundated savanna.",NA,"Zardini 24394",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","476",NA,NA
