"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"4386","2019-10-07 09:23:10-03","UEFS","HUEFS","237181","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Chagas, D.B.das","165","2016","10","17",NA,"Brasil",NA,NA,"Cerrado stricto sensu","HUEFS0237181","Tocantins","Faz. Canaã - Porto Nacional -TO","-48.333333","-10.666667","48W20'","10S40'","279","279","Angiospermae","Laurales","Aubl.",NA,"HUEFS0237181","Porto Nacional",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4387","2019-10-07 09:23:10-03","UEFS","HUEFS","243169","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Lescure","102","1974","03","11",NA,"Guiana Francesa",NA,NA,"Végétation secondaire","HUEFS0243169","Caiena","Village indien Saut Yanivé","-52.461389","2.790556","52W27'41''","2N47'26''","172","172","Angiospermae","Laurales","Aubl.",NA,"HUEFS0243169","Camopi",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4388","2019-10-07 09:23:10-03","UEFS","HUEFS","246561","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Mattos-Silva, L.A.","5268","2016","11","02",NA,"Brasil",NA,NA,"Restinga alta.","HUEFS0246561","Bahia","Comandatuba. Fazenda Itapororoca. Área de Preservação Permanente.","-39.004444","-15.299167","39W0'16''","15S17'57''","8","8","Angiospermae","Laurales","Aubl.",NA,NA,"Una",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4389","2019-10-07 09:23:10-03","UEFS","HUEFS","248333","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Moonlight, P.W.","1580","2019","03","21",NA,"Brasil",NA,NA,"Roadside Cerradao vegetation.","HUEFS0248333","Ceará","Floresta Nacional do Araripe. Trilha Belmonte.","-39.453056","-7.28","39W27'11''","7S16'48''","962","962","Angiospermae","Laurales","Aubl.",NA,NA,"Crato",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4390","2019-10-07 09:23:10-03","UEFS","HUEFS","248403","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Moonlight, P.W.","1650","2019","03","25",NA,"Brasil",NA,NA,"Cerradao vegetation. Semi-closed canopy at ca. 10-14m, composed of both deciduous and evergreen species. Relatively dense shrub layer. Relatively few lianas. Little herb layer.","HUEFS0248403","Ceará","Nordeste plot Araripe-01. Floresta Nacional do Araripe. Trilha do Belmonte, 500m from the start of the trail.","-39.454167","-7.275556","39W27'15''","7S16'32''","963","963","Angiospermae","Laurales","Aubl.",NA,NA,"Crato",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4391","2019-10-07 09:23:10-03","UEFS","HUEFS","89953","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Faria, R.","224","1998","11","20",NA,"Brasil",NA,NA,"Cerrado stricto senso, solo arenoso com pedras grandes e afloramento de rocha.","HUEFS0089953","Tocantins","Estrada Rio do Sono para Mansinho.","-47.816667","-9.4","47W49'","9S24'","150","150","Angiospermae","Laurales","Aubl.",NA,"HUEFS0089953","Rio do Sono",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4392","2019-10-07 09:23:10-03","UEFS","HUEFS","64454","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Brito, D.S.de","174","2001","02","09",NA,"Brasil",NA,NA,NA,"HUEFS0064454","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama. Centro Oeste.","-48.05","-16.05","48W3'","16S3'","850","850","Angiospermae","Laurales","Aubl.",NA,"HUEFS0064454","Gama",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4393","2019-10-07 09:23:10-03","UEFS","HUEFS","70502","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","França, F.","4568","2003","02","18",NA,"Brasil",NA,NA,"Orla da mata.","HUEFS0070502","Minas Gerais","Arredores de Serro.","-43.401667","-48.613333","43W24'6''","48S36'48''","830","883","Angiospermae","Laurales","Aubl.","A.L.Peixoto","HUEFS0070502","Serro",NA,NA,NA,NA,"2009","06",NA,"Magnolianae",NA,NA,NA,NA,NA
"4394","2019-10-07 09:23:10-03","UEFS","HUEFS","38304","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","França, F.","2993","1999","06","19",NA,"Brasil",NA,NA,"Mata antropizada, beira de estrada.","HUEFS0038304","Bahia","ca. 2km do rio Jacuípe. Estrada para a estação TQ 45 da Petrobrás.","-38.469722","-12.438056","38W28'11''","12S26'17''","145","145","Angiospermae","Laurales","Aubl.","A.L.Peixoto","HUEFS0038304","São Sebastião do Passé",NA,NA,NA,NA,"2009","06",NA,"Magnolianae",NA,NA,NA,NA,NA
"4395","2019-10-07 09:23:10-03","UEFS","HUEFS","45642","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Oliveira, R.P.","586","2000","05","29",NA,"Brasil",NA,NA,"Mata Atlântica secundária. Borda da mata.","HUEFS0045642","Bahia","ca. 1km do entroncamento da BR 367, BA 001, estrada para o Arraial da Ajuda.","-39.288889","-16.381389","39W17'20''","16S22'53''","60","60","Angiospermae","Laurales","Aubl.","A.L.Peixoto","HUEFS0045642","Porto Seguro",NA,NA,NA,NA,"2009","06",NA,"Magnolianae",NA,NA,NA,NA,NA
"4396","2019-10-07 09:23:10-03","UEFS","HUEFS","56230","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, R.B.","38","2000","02","13",NA,"Brasil",NA,NA,"Mata de encosta.","HUEFS0056230","Bahia","Adjacente ao rio Lençóis.","-41.403056","-12.560278","41W24'11''","12S33'37''",NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0056230","Lençóis",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4397","2019-10-07 09:23:10-03","UEFS","HUEFS","83817","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Mecenas, V.V.","259","1996","03","26",NA,"Brasil",NA,NA,"Mata.","HUEFS0083817","Distrito Federal","APA de Cafuringa. Fazenda Palestina.","-48.163056","-15.510833","48W9'47''","15S30'39''","810","810","Angiospermae","Laurales","Aubl.",NA,"HUEFS0083817","Brasília",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4398","2019-10-07 09:23:10-03","UEFS","HUEFS","92648","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Carvalho-Sobrinho, J.G.de","381","2005","03","13",NA,"Brasil",NA,NA,"Mata higrófila secundária.","HUEFS0092648","Bahia","Estrada do Cia.","-38.366667","-12.85","38W22'","12S51'",NA,NA,"Angiospermae","Laurales","Aubl.","J.G.de Carvalho-Sobrinho","HUEFS0092648","Salvador",NA,NA,NA,NA,"2005","04",NA,"Magnolianae",NA,NA,NA,NA,NA
"4399","2019-10-07 09:23:10-03","UEFS","HUEFS","135304","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Lima, H.C.de","4503","1992","11","26",NA,"Brasil",NA,NA,NA,"HUEFS0135304","Rio de Janeiro","Pau do Gaucho, próximo a fazenda da Kombi.Área FP005.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.","A.L.Peixoto","HUEFS0135304","Silva Jardim",NA,NA,"29995","auto","2007",NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4400","2019-10-07 09:23:10-03","UEFS","HUEFS","212723","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Torres, J.E.L.","20674HST","2014","02","26",NA,"Brasil",NA,NA,NA,"HUEFS0212723","Pernambuco","Aldeia.","-34.9810981750488","-8.0216703414917",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0212723","Camaragibe",NA,NA,"11122","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4401","2019-10-07 09:23:10-03","UEFS","HUEFS","203118","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Torres, J.E.L.",NA,"2013","02","17",NA,"Brasil",NA,NA,NA,"HUEFS0203118","Pernambuco","Aldeia.","-34.9810981750488","-8.0216703414917",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0203118","Camaragibe",NA,NA,"11122","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4402","2019-10-07 09:23:10-03","UEFS","HUEFS","181714","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Miranda, A.M.","6745","2014","08","19",NA,"Brasil",NA,NA,"Orla da mata.","HUEFS0181714","Bahia","Baia de Todos os Santos, Ilha dos Frades.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0181714","Salvador",NA,NA,"26018","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4403","2019-10-07 09:23:10-03","UEFS","HUEFS","178904","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Carvalho, F.","HST18749","2011","03","28",NA,"Brasil",NA,NA,"Mata Santo Cosme e Damião.","HUEFS0178904","Pernambuco","Brennand.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0178904","Recife",NA,NA,"18865","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4404","2019-10-07 09:23:10-03","UEFS","HUEFS","238611","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Miranda, A.M.","6809","2017","10","18",NA,"Brasil",NA,NA,NA,"HUEFS0238611","Bahia","Cabuçu. Fazenda Cabuçu.","-38.7686004638672","-12.7375001907349",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.","A.M.Miranda","HUEFS0238611","Saubara",NA,NA,"14104","auto","2017","10",NA,"Magnolianae",NA,NA,NA,NA,NA
"4405","2019-10-07 09:23:10-03","UEFS","HUEFS","78481","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Oliveira, M.","1173","2002","10","16",NA,"Brasil",NA,NA,"Vegetação arbustivo-arbóreo densa.","HUEFS0078481","Alagoas","Coimbra, Grota da Burra.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0078481","Ibateguara",NA,NA,"16798","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4406","2020-02-14 13:38:31-03","UEFS","HUEFS","254427","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Félix, L.P.","7015","1995","02","21",NA,"Brasil",NA,NA,"Locais sombrios do interior da mata.","HUEFS0254427","Pernambuco","Engenho Terra D#?#Água.","-35.1585998535156","-8.66361045837402",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,NA,"Rio Formoso",NA,NA,"21734","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4407","2019-10-07 09:23:10-03","UEFS","HUEFS","238637","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Silva, N.D.","15","2017","03","31",NA,"Brasil",NA,NA,NA,"HUEFS0238637","Pernambuco","FURB, mata de Manassu, próximo a parcela 11. Interior da mata.","-35.0147018432617","-8.11277961730957",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.","A.M.Miranda","HUEFS0238637","Jaboatão dos Guararapes",NA,NA,"16392","auto","2017","08",NA,"Magnolianae",NA,NA,NA,NA,NA
"4408","2019-10-07 09:23:10-03","UEFS","HUEFS","108690","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Queiroz, E.P.","1294","2005","11","21",NA,"Brasil",NA,NA,NA,"HUEFS0108690","Bahia","Jardim Botânico de Salvador - JBSSA.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0108690","Salvador",NA,NA,"26018","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4409","2019-10-07 09:23:10-03","UEFS","HUEFS","34292","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Miranda, E.B.","26","1998","07","05",NA,"Brasil",NA,NA,NA,"HUEFS0034292","Bahia","Margem da estrada para Lençois.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.","A.Peixoto","HUEFS0034292","Lençóis",NA,NA,"47385","auto","2009","07",NA,"Magnolianae",NA,NA,NA,NA,NA
"4410","2019-10-07 09:23:10-03","UEFS","HUEFS","182538","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Miranda, A.M.","6403","2011","11","25",NA,"Brasil",NA,NA,"Mata Ombrófila.","HUEFS0182538","Pernambuco","Mata da Utinga.","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0182538","Cabo de Santo Agostinho",NA,NA,"25282","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4411","2019-10-07 09:23:10-03","UEFS","HUEFS","218824","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Soares, J.P.G.","HST21487","2015","05","25",NA,"Brasil",NA,NA,NA,"HUEFS0218824","Pernambuco","Mata do Camurim.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0218824","São Lourenço da Mata",NA,NA,"21764","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4412","2019-10-07 09:23:10-03","UEFS","HUEFS","99994","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Forero, E.","8493","1980","09","24",NA,"Brasil",NA,NA,NA,"HUEFS0099994","São Paulo","Pádua Sales, Fazenda Capininha.","-46.1883010864258","-23.5228004455566",NA,NA,"550","550","Angiospermae","Laurales","Aubl.","A.Peixoto","HUEFS0099994","Mogi das Cruzes",NA,NA,"28666","auto","2009","07",NA,"Magnolianae",NA,NA,NA,NA,NA
"4413","2019-10-07 09:23:10-03","UEFS","HUEFS","41502","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Miranda, A.S.","7","1999","01","21",NA,"Brasil",NA,NA,"Sul baiana ( Mata Atlântica)","HUEFS0041502","Bahia","Parque Ecoturístico de Una, próximo à Rebio( Reserva biológica de Una) Zona do Barro Vermelho.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.","A.L.Peixoto","HUEFS0041502","Una",NA,NA,"36070","auto","2009","06",NA,"Magnolianae",NA,NA,NA,NA,NA
"4414","2019-10-07 09:23:10-03","UEFS","HUEFS","249972","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Silva, J.P.G.","56","2018","12","19",NA,"Brasil",NA,NA,NA,"HUEFS0249972","Pernambuco","Usina Trapiche, engenho Coelha, mata da Coelha. Interior do fragmento.","-35.1161003112793","-8.59082984924316",NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0249972","Sirinhaém",NA,NA,"20997","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4415","2019-09-04 20:01:55-03","F","FMNH-SEEDPLANTS","V0064256F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","cavalcantei","Siparuna cavalcantei","M. G. da Silva & R. Souza","2640","1969","9","18","South America","Brazil",NA,NA,NA,"V0064256F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0064256F_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"4416","2015-03-07 09:07:10-03","F","FMNH-SEEDPLANTS","V0180438F","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0180438F",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0180438F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"4417","2017-09-29 16:57:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","R. B. Foster","14500","1992","7","20","South America","Bolivia",NA,NA,NA,NA,"Beni",NA,"-65.5","-14",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"14500",NA,NA,NA
"4418","2018-11-28 14:04:37-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","B. Mostacedo","52","1991","5","13","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"52",NA,NA,NA
"4419","2017-09-29 16:57:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","I. G. Vargas C.","4057","1995","10","5","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4057",NA,NA,NA
"4420","2019-06-11 12:43:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","S. F. Smith","1476","1989","1","21","South America","Peru",NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1476",NA,NA,NA
"4421","2018-05-14 15:58:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","P. Fine","635","2001","12","16","South America","Peru",NA,NA,NA,NA,"Loreto",NA,"-75","-4",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"635",NA,NA,NA
"4422","2017-09-29 16:26:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","R. B. Foster","14008","1991","11","12","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"Spermatophyta",NA,NA,"M. L. Kawasaki : Field Museum of Natural History",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"4423","2017-09-29 16:57:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. Beltrán S.","2304","1996","6","22","South America","Peru",NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"4424","2017-09-29 16:57:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. Revilla","96","1976","12","20","South America","Peru",NA,NA,NA,NA,"Loreto",NA,"-75","-4",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"96",NA,NA,NA
"4425","2018-05-14 17:22:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","R. B. Foster","11527","1986","9","29","South America","Peru",NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11527",NA,NA,NA
"4426","2017-09-29 16:57:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","Rod. Vasquez","3304","1982","10","7","South America","Peru",NA,NA,NA,NA,"Loreto",NA,"-75","-4",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3304",NA,NA,NA
"4427","2017-09-29 16:57:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. Beltrán S.","2281","1996","6","21","South America","Peru",NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"4428","2017-09-29 16:57:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","M. Rimachi Y.","10068","1991","12","9","South America","Peru",NA,NA,NA,NA,"San Martín",NA,"-76.8333","-7",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"10068",NA,NA,NA
"4429","2017-04-20 16:33:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","C. Davidson","5359","1976","12","9","South America","Peru",NA,NA,NA,NA,"Loreto",NA,"-75","-4",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5359",NA,NA,NA
"4430","2017-09-29 16:57:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. Albán C.","6951","1992","6","15","South America","Peru",NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6951",NA,NA,NA
"4431","2017-09-29 16:57:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","R. B. Foster","11782","1986","10","11","South America","Peru",NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11782",NA,NA,NA
"4432","2019-06-11 12:38:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J. C. Lindeman","56","1980","9","1","South America","Suriname",NA,NA,NA,NA,"Nickerie",NA,"-56.8333","5.6667",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"56",NA,NA,NA
"4433","2017-10-02 07:26:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","G. Davidse","15502","1979","2","21","South America","Venezuela",NA,NA,NA,NA,"Apure",NA,"-68.8333","7.1667",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15502",NA,NA,NA
"4434","2018-03-07 14:51:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","S. Baldeón M.","1035","1988","12","26","South America","Peru",NA,NA,NA,NA,"Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1035",NA,NA,NA
"4435","2017-04-20 16:33:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","H. A. Kennedy","3562","1976","3","9","South America","Peru",NA,NA,NA,NA,"San Martín",NA,"-76.8333","-7",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3562",NA,NA,NA
