"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"285","2020-07-23 12:02:32-03","CEPLAC","CEPEC","99807","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","W. W. Thomas","13486","2003","07","24",NA,"Brasil","Bahia","Fazenda Santa Ana, 14.4Km ao SW de Itajú do Colônia na Rod. p/ Rio do Meio, depois 2.7Km p/ margem da mata.","-39.8325","-15.150278",NA,NA,NA,NA,"ITORORÓ",NA,NA,NA,NA,NA,NA,NA,NA,"39W49'57","15S9'1",NA,"30/04/2014",NA,NA,NA
"286","2020-07-23 12:02:32-03","CEPLAC","CEPEC","58111","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","L. P. de Queiroz","2913","2004","12","09",NA,"Brasil","Bahia","Faz. Manoino.","-39.316667","-12.15",NA,NA,NA,NA,"serra preta",NA,NA,NA,NA,NA,NA,NA,NA,"39W19'","12S9'",NA,"30/04/2014",NA,NA,NA
"287","2020-07-23 12:02:32-03","CEPLAC","CEPEC","55066","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","W. W. Thomas","8885","1992","01","22",NA,"Brasil","Sergipe","1Km ao N, 0.5Km a E da junção da Rod. para Laranjeiras, 11Km a W junção BR-235 & 101.","-37.2","-10.633333",NA,NA,NA,NA,"socorro",NA,NA,NA,NA,NA,NA,NA,NA,"37W12'","10S38'",NA,"30/04/2014",NA,NA,NA
"288","2020-07-23 12:02:32-03","CEPLAC","CEPEC","87684","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","J. G. Jardim","3116","1992","12","02",NA,"Brasil","Bahia","Ca. 5Km a E da sede municipal.","-40.039167","-15.096111",NA,NA,NA,NA,"ITORORÓ",NA,NA,NA,NA,NA,NA,NA,NA,"40W2'21","15S5'46",NA,"30/04/2014",NA,NA,NA
"289","2020-07-23 12:02:32-03","CEPLAC","CEPEC","42873","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","L. A. Mattos-Silva","2385","2003","12","03",NA,"Brasil","Bahia","Faz. Teimoso. Ramal com entrada Km 8 Rod. Jussari/Palmira, a esquerda. Margem da Mata.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"JUSSARÍ",NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,"30/04/2014",NA,NA,NA
"290","2020-07-23 12:02:32-03","CEPLAC","CEPEC","5863","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","T. S. dos Santos","963","1970","07","17",NA,"Brasil","Espírito Santo","Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"LINHARES",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"30/04/2014",NA,NA,NA
"291","2020-07-23 12:02:32-03","CEPLAC","CEPEC","105449","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum",NA,"R. L. Soares-Neto","E. L. M. Catharino","1274","1967","02","08",NA,"Brasil","Sergipe","Morro do Cruzes.","-36.988899230957","-10.648099899292",NA,NA,NA,NA,"CARMOPOLIS",NA,NA,NA,NA,NA,NA,"9381","auto",NA,NA,NA,"30/04/2014",NA,NA,NA
"292","2020-11-12 16:58:39-03","UEL","FUEL","29887","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Botelho, MVJ","s.n.","1995","11","05",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-12 16:58:39-03","UEL","FUEL","42511","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Rossetto, EFS","T.I.N. de Azevedo; S.I. de Azevedo","!580","2006","06","02",NA,"Brasil","Paraná","Fazenda Monte Alegre, à beira do ribeirão Varanal","-50.534222","-24.336861",NA,NA,"FUEL020201",NA,"Telêmaco Borba",NA,NA,NA,"2020","04",NA,NA,NA,"-50.534222","-24.336861",NA,NA,NA,NA,NA
"294","2020-11-12 16:58:39-03","UEL","FUEL","44783","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Cotarelli, VM; Francisco, EM","677","2008","12","10",NA,"Brasil","Paraná","RPPN Mata São Pedro","-51.666667","-22.683333",NA,NA,NA,NA,"Lupionópolis",NA,NA,NA,"2013","11","27",NA,NA,"-51.666667","-22.683333",NA,NA,NA,NA,NA
"295","2020-11-12 16:58:39-03","UEL","FUEL","44829","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Cotarelli, VM; Francisco, EM","322 B","2008","09","03",NA,"Brasil","Paraná","RPPN Mata São Pedro","-51.666667","-22.683333",NA,NA,NA,NA,"Lupionópolis",NA,NA,NA,"2013","11","27",NA,NA,"-51.666667","-22.683333",NA,NA,NA,NA,NA
"296","2020-11-12 16:58:39-03","UEL","FUEL","44959","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Dall#?#Agnol, RF; Francisco, EM","60","2009","02","17",NA,"Brasil","Paraná","Faz. Santo Antônio (antiga faz. Ferraz)","-51.15","-23.15",NA,NA,NA,NA,"Sertanópolis",NA,NA,NA,"2013","11","27",NA,NA,"-51.15","-23.15",NA,NA,NA,NA,NA
"297","2020-11-12 16:58:39-03","UEL","FUEL","33965","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Rosa, CILF","33","2001","10","17",NA,"Brasil","Paraná","Estação Ecológica Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Diamante do Norte",NA,NA,NA,"2013","11","27","16110","auto",NA,NA,NA,NA,NA,NA,NA
"298","2020-11-12 16:58:39-03","UEL","FUEL","33945","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Rosa, CILF","9","2002","02","23",NA,"Brasil","Paraná","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Diamante do Norte",NA,NA,NA,"2013","11","27","16110","auto",NA,NA,NA,NA,NA,NA,NA
"299","2020-11-12 16:58:39-03","UEL","FUEL","29889","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Kinupp, VF","46","1996","11","04",NA,"Brasil","Paraná","Fazenda Candiais","-52.6856002807617","-22.9344005584717",NA,NA,NA,NA,"Guairaçá",NA,NA,NA,"2013","11","27","23199","auto",NA,NA,NA,NA,NA,NA,NA
"300","2020-11-12 16:58:39-03","UEL","FUEL","11303","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Francisco das Chagas e Silva; Soares-Silva, LH","1645","1993","11","12",NA,"Brasil","Paraná","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"301","2020-11-12 16:58:39-03","UEL","FUEL","29848","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Cruz, PF; Rocha, E","s.n.","1995","11","07",NA,"Brasil","Paraná","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"302","2020-11-12 16:58:39-03","UEL","FUEL","29849","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Medri, C; Kinupp, VF","s.n.","1996","09","20",NA,"Brasil","Paraná","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"303","2020-11-12 16:58:39-03","UEL","FUEL","29850","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Soares-Silva, LH; Cardoso, CM","583","1996","02","28",NA,"Brasil","Paraná","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"304","2020-11-12 16:58:39-03","UEL","FUEL","29975","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Molinari, HBC; et al.","s.n.","1997","10","31",NA,"Brasil","Paraná","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-11-12 16:58:39-03","UEL","FUEL","8319","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Silva, SM; et al.","s.n.","1990","03","23",NA,"Brasil","Paraná","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"306","2020-11-12 16:58:39-03","UEL","FUEL","4429","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Marcelo Carlos de Oliveira","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Horto Florestal de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-11-12 16:58:39-03","UEL","FUEL","46507","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Ferreira, GM; et al.","12","2006","05","15",NA,"Brasil","Paraná","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Ibiporã",NA,NA,NA,"2013","11","27","20625","auto",NA,NA,NA,NA,NA,NA,NA
"308","2020-11-12 16:58:39-03","UEL","FUEL","29847","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Ferreira, JA; et al.","s.n.","1999","05","28",NA,"Brasil","Paraná","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"Rancho Alegre",NA,NA,NA,"2013","11","27","11419","auto",NA,NA,NA,NA,NA,NA,NA
"309","2020-11-12 16:58:39-03","UEL","FUEL","29888","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Galdino, HC; et al.","s.n.","1996","10","06",NA,"Brasil","Paraná","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"Sertanópolis",NA,NA,NA,"2013","11","27","19992","auto",NA,NA,NA,NA,NA,NA,NA
"310","2020-11-12 16:58:39-03","UEL","FUEL","2762","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Costa e Silva, MB","Sasajima, E","s.n.","1986","05","31",NA,"Brasil","Paraná","Seção Horizonte","-50.7963981628418","-23.1975002288818",NA,NA,NA,NA,"Uraí",NA,NA,NA,"2013","11","27","13486","auto",NA,NA,NA,NA,NA,NA,NA
"311","2019-11-01 14:56:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Iltis","Figueira, M; Schindler, B","IFN_Fernando de Noronha; Schindler, B; Figueira, M","IFN-PEesteril_2","2018","07","18","Southern America","Brasil","Pernambuco","Ilha principal do Arquipélago","-32.444563","-3.858593",NA,"Conglomerado: PE_IO6_Q93. Subunidade: 2. Subparcela: 10. Indivíduo: 1RN. F8; Arbusto, cerca de 1,5 m de altura, espécime no sub-bosque muito abundante; Próximo a praia do Sancho, solo raso com rochas expostas, dossel de aprox. 10-11m d","UB0129327","UB0129327","Fernando de Noronha",NA,NA,NA,"2018","08","03",NA,NA,"-32.444563","-3.858593",NA,NA,NA,NA,NA
"312","2019-11-01 14:56:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Iltis","Figueira, M; Schindler, B","IFN_Fernando de Noronha; Schindler, B; Figueira, M","IFN-PEesteril_1","2018","07","17","Southern America","Brasil","Pernambuco","Ilha principal do Arquipélago","-32.445185","-3.858294",NA,"Conglomerado: PE_IO6_Q93. Subunidade: 1. Subparcela: 1. Indivíduo: H. F9; Arbusto, cerca de 10 cm de altura, espécime no sub-bosque muito abundante; Próximo a praia do Sancho, solo raso com rochas expostas, dossel de aprox. 10-11m de a","UB0129307","UB0129307","Fernando de Noronha",NA,NA,NA,"2018","08","03",NA,NA,"-32.445185","-3.858294",NA,NA,NA,NA,NA
"313","2019-11-01 14:56:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Iltis","Figueira, M; Schindler, B","IFN_Fernando de Noronha; Schindler, B; Figueira, M","IFN-PEesteril_2","2018","07","18","Southern America","Brasil","Pernambuco","Ilha principal do Arquipélago","-32.444563","-3.858593",NA,"Conglomerado: PE_IO6_Q93. Subunidade: 2. Subparcela: 10. Indivíduo: H. F9; Arbusto, cerca de 50 cm de altura, espécime no sub-bosque muito abundante; Próximo a praia do Sancho, solo raso com rochas expostas, dossel de aprox. 10-11m de","UB0129325","UB0129325","Fernando de Noronha",NA,NA,NA,"2018","08","03",NA,NA,"-32.444563","-3.858593",NA,NA,NA,NA,NA
"314","2019-11-01 14:56:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Iltis","Figueira, M; Schindler, B","Figueira, M; Schindler, B","784","2018","07","17","Southern America","Brasil","Pernambuco","PE-IO6-Q93 (conglomerado do Inventário Florestal Nacional)","-32.445","-3.858744",NA,"Arbusto, no sub-bosque de ambiente florestal, abundante, aprox. 1,5 m de alt., formando touceira, sem exsudato, lenho duro ao corte, folhas conspicuamente de margem ondulada, botões com sépalas creme-esverdeadas, pétalas verdes; Fitofi","UB0129403","UB0129403","Fernando de Noronha",NA,NA,NA,"2018","07","17",NA,NA,"-32.445","-3.858744",NA,NA,NA,NA,NA
"315","2019-11-01 14:56:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Iltis","Figueira, M; Schindler, B","IFN_Fernando de Noronha; Schindler, B; Figueira, M","IFN-PEesteril_1","2018","07","17","Southern America","Brasil","Pernambuco","Ilha principal do Arquipélago","-32.445185","-3.858294",NA,"Conglomerado: PE_IO6_Q93. Subunidade: 1. Subparcela: 10. Indivíduo: 1RN. F8; Arbusto, cerca de 2 m de altura, espécime no sub-bosque muito abundante; Próximo a praia do Sancho, solo raso com rochas expostas, dossel de aprox. 10-11m de","UB0129318","UB0129318","Fernando de Noronha",NA,NA,NA,"2018","08","03",NA,NA,"-32.445185","-3.858294",NA,NA,NA,NA,NA
"316","2019-11-01 14:56:05-03","UnB","UB","15720","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Proença, CEB","Scariot, AO; Silva Júnior, MC; Melo Filho, B","74","1988","07","28","Southern America","Brasil","Pernambuco","Mata do Morro da Quixaba","-32.4108009338379","-3.84028005599976",NA,"Arbusto 2m. Fruto vinho.; Mata perturbada. Topologia: Plano.",NA,NA,"Fernando de Noronha","120","120",NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA
"317","2021-03-04 15:42:44-03","IF","SPSF","08324","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa",NA,NA,"A.C.Dias",NA,"1982","11","06","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"318","2021-03-04 15:42:44-03","IF","SPSF","08794","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa",NA,NA,"J.A.Pastore & O.T. Aguiar",NA,"1984","11","27","América do Sul","Brasil","SP","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paranapanema&nf;;",NA,NA,"Teodoro Sampaio",NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"319","2021-03-04 15:42:44-03","IF","SPSF","08795","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa",NA,NA,"O.T. Aguiar & J.A.Pastore",NA,"1984","11","27","América do Sul","Brasil","SP","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paranapanema&nf;;",NA,NA,"Teodoro Sampaio",NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"320","2021-03-04 15:42:45-03","IF","SPSF","12296","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa",NA,NA,"J.Y.Tamashiro","18842","1986","12","04","América do Sul","Brasil","SP","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Teodoro Sampaio",NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"321","2021-03-04 15:42:45-03","IF","SPSF","21225","PreservedSpecimen","Plantae","Magnoliophyta","Capparales","Capparaceae","Capparis","frondosa","Capparis frondosa",NA,NA,"F.E.S.P.Vilela","85","1993","10","07","América do Sul","Brasil","SP","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sede&nf;;",NA,NA,"Teodoro Sampaio",NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"322","2017-09-11 17:09:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Capparaceae","Capparis","elegans","Capparis elegans","Mart.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2017-09-11 17:09:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Capparaceae","Capparis","elegans","Capparis elegans","Mart.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Habitat cum varietate ad fluv. Parahyba prov. Rio de Janeiro. Pl. Dryas.; HABITAT: Habitat cum varietate ad fluv. Parahyba prov. Rio de Janeiro. Pl. Dryas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2017-09-11 17:09:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"?","s.n.",NA,NA,NA,"Southern America","Colombia",NA,"In Columbia, America centrali insulisque Antillanis divulgata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2017-09-11 17:09:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:39:09-03","UFRGS","ICN","082180","S","Plantae","Dicotyledon",NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Costa; Silva, MB","Sarmento, AC; et al.","807","1984","09","07","América do Sul","Brasil","RN","Por trás do Hotel Serrano","-37.916667","-6.083333",NA,"Na submata, vegetação remanescente de floresta estacional semidecidual.",NA,NA,"Martins",NA,NA,NA,"1998","03",NA,NA,NA,"-37.916667","-6.083333",NA,NA,NA,NA,NA
"327","2021-04-05 12:31:42-03","UNIVASF","HVASF","1158","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","M.B. Costa e Silva","J.A. Siqueira Filho","168","1996","10","13","América do Sul","Brasil","Pernambuco","Engenho Curtume","-35.760583","-8.834986",NA,"Arvoreta ca. 4m alt. Flores brancas com cálice arroxeado. Frutos vináceaos. Antese vespertina. Visitas diurnas de Trigona spinipes. 1° referência p/ o Estado de Pernambuco. Rara.","HVASF001158",NA,"Maraial","260","260",NA,"1996","10","13",NA,NA,"-35.760583","-8.834986",NA,NA,NA,NA,"U"
"328","2018-12-04 20:27:59-02","UNIR","RON","4183","S","Plantae","Angiosperma","Brassicales","Capparaceae","Capparis","elegans","Capparis elegans","Mart.","Rosa, NA","Pereira, HS","181","1996","10",NA,"Southern America","Brasil","Rondônia",NA,NA,NA,NA,NA,"RON00004183","RON00004183",NA,NA,NA,NA,"1996","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2018-12-04 20:27:59-02","UNIR","RON","4085","S","Plantae","Angiosperma","Brassicales","Capparaceae","Capparis","elegans","Capparis elegans","Mart.","Rosa, NA","Pereira, HS","0393110-0","1996","10","31","Southern America","Brasil","Rondônia",NA,"-63.8286018371582","-10.2117004394531",NA,"Árv. peq. Casca ext. vermelha/int. amarela. Madeira branca. Casca cheira a cânfora.","RON00004085","RON00004085","Buritis",NA,NA,NA,"1996","12","23","68161","auto",NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:03:05-03","IBt","SP","237436","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"Catharino, ELM; Ribeiro, W","1274","1988","01","06",NA,"Brasil","Sergipe","Morro do Cruzes","-36.988899230957","-10.648099899292",NA,NA,NA,NA,"Carmópolis",NA,NA,NA,NA,NA,NA,"9381","auto",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:03:05-03","IBt","SP","210839","S","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Iltis, HH","Davidse, G; Gonzalez, AC","16200","1979","03","08","Southern America","Venezuela","Apure",NA,NA,NA,NA,NA,NA,NA,"Romulo Gallegos",NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-07 17:10:29-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","elegans","Capparis elegans",NA,NA,"Vasconcelos, RTP","265","1986","10","13",NA,"Brasil","Pará",NA,"-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,"Altamira",NA,NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA
