"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","eventTime","sex"
"805","2021-02-08 12:44:10-03","UFRGS","ICN","170500","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Molz, M; Grings, M",NA,"Grings, M; Molz, M","s.n.","2009","09","14","Brasil","RS","Bom Jesus","Na beira do Rio Pelotas, 583359, 6850129","-50.148333","-28.472778","-50.148333","-28.472778","815","815","arvoreta com 7m de altura",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2021-02-08 12:44:10-03","UFRGS","ICN","174423","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Molz, M",NA,"Molz, M","s.n.",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Ecovila Arca Verde. Coord: 548456/6740439","-50.500278","-29.464444","-50.500278","-29.464444","907","907","Arvoreta 7m altura, ritidoma rugoso, aspecto sujo, flores brancas já fecundadas.",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-02-08 12:44:10-03","UFRGS","ICN","194747","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Köhler, M","2014","Köhler, M; Jarenkow, JA","49","2013","10","19","Brasil","RS","São Francisco de Paula","Condomínio Alpes de São Francisco de Paula","-50.606944","-29.448889","-50.606944","-29.448889","915","915","Árvore, ca. 4 m altura, fuste retilíneo; frutos esféricos negros/roxos/vináceos.; Remanescente de Floresta Ombrófila Mista",NA,NA,"12","20","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2021-02-08 12:44:10-03","UFRGS","ICN","201377","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Figueira, M",NA,"Figueira, M","35","2010","02","10","Brasil","RS","São Francisco de Paula","Floresta Nacional de São Francisco de Paula","-50.386944","-29.424444","-50.386944","-29.424444",NA,NA,"6304; Arvoreta, ocasional, aproximadamente 5m de altura. Casca externa áspera, flores alvas.; Floresta Ombrófila Mista, sub-bosque. Relevo suave.",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2021-02-08 12:44:10-03","UFRGS","ICN","004540","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","1998","Rambo, B","36802","1948","01","23","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"810","2021-02-08 12:44:10-03","UFRGS","ICN","050975","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","1998","Stehmann, JR","s.n.","1981","10","03","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Árvore de aproximadamente 4 m de altura, frutos roxos azulados.; Interior de mato",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"811","2021-02-08 12:44:10-03","UFRGS","ICN","119390","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg",NA,NA,"Sobral, M; et al.","8348",NA,NA,NA,"Brasil","RS","Cambará do Sul","Fortaleza dos Aparados","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Região de mata nebular-mata ombrófila mista, ca. 900m.s.m.; arvoreta 4m em interior de capão; casca rugosa; estéril.",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"812","2021-02-08 12:44:10-03","UFRGS","ICN","068953","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","1998","Irgang, B","s.n.","1978","07","28","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"813","2021-02-08 12:44:10-03","UFRGS","ICN","184203","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","2002","Jarenkow, JA; Molz, M","3976","2002","01","17","Brasil","RS","Caraá","Nascente do rio dos Sinos","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"Arvoreta ca. 5 m alt., na borda do rio dos Sinos. Flores brancas.; Floresta Estacional",NA,NA,"04",NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA
"814","2021-02-08 12:44:10-03","UFRGS","ICN","124551","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg",NA,NA,"Sobral, M; Jarenkow, JA","8910",NA,NA,NA,"Brasil","RS","Morrinhos do Sul","Rio da Panela","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Arvoreta 3m, em interior de mata nebular; flores brancas; casca rugosa.",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"815","2021-02-08 12:44:10-03","UFRGS","ICN","183201","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, GDS",NA,"Seger, GDS; Weege, S","715","2009","02","14","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","alta floração, ca. de 12m; Interior de mata nativa",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"816","2021-02-08 12:44:10-03","UFRGS","ICN","183200","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, GDS",NA,"Seger, GDS","434","2007","01","26","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Duplicata doada a HUCS; Flores, em geral maior quantidade de botões florais; Interior de mata nativa",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"817","2021-02-08 12:44:10-03","UFRGS","ICN","183199","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, GDS",NA,"Seger, GDS","253","2006","08","20","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Duplicata doada a HUCS; frutos imaturos vermelhos",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"818","2021-02-08 12:44:10-03","UFRGS","ICN","183198","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, GDS",NA,"Seger, GDS","218","2006","07","17","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Duplicata doada a HUCS; frutos imaturos amarelos/verdes; Interior de mata nativa",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"819","2021-02-08 12:44:10-03","UFRGS","ICN","087065","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","1998","Falkenberg, DB; Berry, P; Brako, L","4308","1987","01","12","Brasil","SC","Grão Pará","Beira da estrada SC-439 em direção á Grão Pará, na parte baixa de um vale, pouco antes da borda da Serra Geral","-49.2146987915039","-28.1849994659424",NA,NA,"1040","1040","Arbusto de 4 m de altura, flor em botão.; Beira de pinhal baixo",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA
"820","2021-02-08 12:44:10-03","UFRGS","ICN","178237","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Grings, M",NA,"Grings, M; Turma da 1ª Excursão Botânica Práticas em Botânica, M","1832","2014","05","18","Brasil","RS","Cambará do Sul","Canion Fortaleza, próximo a trilha de subida ao mirante","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"arvoreta com 4 m de altura; frutos imaturos vermelho-esverdeados; matinha nebular antes da subida ao mirante",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"821","2021-02-08 12:44:10-03","UFRGS","ICN","048867","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","1998","Sobral, M","587","1981","01","02","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Árvore de 6 m de altura, flores em botão.; Na beira do arroio que desce o desfiladeiro",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"822","2021-02-08 12:44:10-03","UFRGS","ICN","088095","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","1998","Sobral, M","2676","1983","12",NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"823","2021-02-08 12:44:10-03","UFRGS","ICN","189712","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg",NA,NA,"Santos, AC","100","2008","08","24","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"epífita em Dicksonia",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"824","2021-02-08 12:44:10-03","UFRGS","ICN","164287","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Grings, M",NA,"Setubal, R; Melo, AS; Lütkemeier, K","934","2004","08","07","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"árvore; em interior de floresta de araucária",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"825","2021-02-08 12:44:10-03","UFRGS","ICN","183197","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, GDS",NA,"Seger, GDS","576","2008","03","10","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Morro dos cavalos","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","flores, ca. de 4m; borda de mata natica com o campo nativo",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"826","2021-02-08 12:44:10-03","UFRGS","ICN","047299","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M","1998","Sobral, M","226","1980","02","19","Brasil","RS","São Francisco de Paula","Josafá","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Arbusto.; Beira de mato",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"827","2021-02-08 12:44:10-03","UFRGS","ICN","164278","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Grings, M",NA,"Grings, M; Setubal, RB; Pasini, E","1041","2010","05","01","Brasil","RS","São Francisco de Paula","mato ao lado da RS 235 12 Km do início da rodovia","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"arvoreta de 8 metros de altura com frutos imaturos; em sub-bosque de mata com araucária",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"828","2021-02-08 12:44:10-03","UFRGS","ICN","192391","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Molz, M",NA,"Molz, M","s.n.","2012","10","06","Brasil","RS","Morrinhos do Sul","Pixirica","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"829","2021-02-08 12:44:10-03","UFRGS","ICN","113092","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M",NA,"Senna, RM","s.n.","1993","03","12","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Floresta com Araucária",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"830","2021-02-08 12:44:10-03","UFRGS","ICN","113093","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M",NA,"Senna, RM","28","1993","02","22","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Floresta com Araucária",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"831","2021-02-08 12:44:10-03","UFRGS","ICN","113094","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M",NA,"Senna, RM","97","1993","03","12","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"832","2021-02-08 12:44:10-03","UFRGS","ICN","084203","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Legrand, CD","1969","Klein; Bresolin","8063","1968","12","19","Brasil","SC","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"200","200","Árvore de 10 m de altura, flor branca.; Mata",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"833","2021-02-08 12:44:10-03","UFRGS","ICN","084169","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Legrand, CD","1969","Klein, RM","8152","1969","02","12","Brasil","SC","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"250","250","Árvore de 15 m de altura, fruto imaturo verde-claro.; Mata",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"834","2021-02-08 12:44:10-03","UFRGS","ICN","090110","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M","1991","Hatschbach, G","20301","1968","11","12","Brasil","PR","Campina Grande do Sul","Serra da Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arvoreta de 8 m de altura, flor alva.; Mata pluvial, na base oriental da serra",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"835","2021-02-08 12:44:10-03","UFRGS","ICN","090109","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M","1991","Kummrow, R; Hatschbach, G","2534","1984","11","23","Brasil","PR","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore de 10 m de altura, flor alva.; Mata pluvial",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"836","2021-02-08 12:44:10-03","UFRGS","ICN","120964","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M",NA,"Nunes, CC","s.n.","2000","04","15","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"837","2021-02-08 12:44:10-03","UFRGS","ICN","113091","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M",NA,"Senna, RM","s.n.","1992","06","20","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"838","2021-02-08 12:44:10-03","UFRGS","ICN","083602","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","(O.Berg) Kiaersk.","Sobral, M","1989","Hatschbach, G; Kummrow, R","52325","1988","10","01","Brasil","SC","Laguna","Cabeçuda","-48.7807998657227","-28.4825000762939",NA,NA,"3","5","Arbusto de 2 m de altura, flores alvas.; Restinga",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA
"839","2021-02-08 12:44:10-03","UFRGS","ICN","062042","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D. Legrand.","Legrand, CD","1974","Klein, RM","9891","1971","11","16","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"30","30","Árvore de 10 m de altura, flor branca.; Mata",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"fenzliana","13751","auto",NA,NA,NA,NA,NA,NA
"840","2021-02-08 12:44:10-03","UFRGS","ICN","062056","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana richardiana","(O.Berg) Kiaersk.","Legrand, CD","1967","Klein, RM","7098","1967","01","17","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"30","30","Árvore de 15 m de altura, flor branca.; Mata",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"richardiana","27000","auto",NA,NA,NA,NA,NA,NA
"841","2021-02-08 12:44:10-03","UFRGS","ICN","062042","S","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(O.Berg) D. Legrand.","Legrand, CD","1974","Klein, RM","9891","1971","11","16","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"30","30","Árvore de 10 m de altura, flor branca.; Mata",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"fenzliana","13751","auto",NA,NA,NA,NA,NA,NA
"842","2021-04-08 09:32:00-03","FEPAGRO","BLA","17908","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg.","C. Mondin","2008","S. Witter",NA,"2008","01","18","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Planta 12, utilizada como referência para análise polínica do mel branco (Projeto piloto).","BLA017908",NA,"09","30","Spermatophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"843","2021-04-08 09:32:00-03","FEPAGRO","BLA","17923","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","C. Mondin","2008","S. Witter",NA,"2008","01","19","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Planta 12, conserva, utilizada como referência para análise polínica do mel branco (Projeto piloto).","BLA017923",NA,"09","30","Spermatophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"844","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","9408","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","kauseliana","Myrcia kauseliana","Legr.","Silveira, N.","1992","Thomé, J.W.","s.n.","1978","10",NA,"Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"frutos pretos quando maduros","HAS0009408",NA,"01",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"845","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","10854","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","kauseliana","Myrcia kauseliana","D. Legrand.","Silveira, N.","1992","Thomé, J.W.","s.n.","1979","09",NA,"Brasil","Rio Grande do Sul","Canela","Vila Suzana","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"fruto verde avermelhado","HAS0010854",NA,"01",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"846","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","3462","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","kauseliana","Myrcia kauseliana","Legr.","Silveira, N.","1992","Thomé, .","s.n.","1976","01",NA,"Brasil","Rio Grande do Sul","Canela","Vila Suzana","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"flores brancas","HAS0003462",NA,"01",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"847","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","1166","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","kauseliana","Myrcia kauseliana","Legr.","Silveira, N.","1992","Thomé, J.W.","s.n.","1974","12",NA,"Brasil","Rio Grande do Sul","Canela","Vila Suzana","-50.82545","-29.35203","-50,82545","-29,35203","817","817",NA,"HAS0001166",NA,"01",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","873","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","kauseliana","Myrcia kauseliana","Legr.","Silveira, N.","1992","Thomé, J.W.","s.n.","1974","10",NA,"Brasil","Rio Grande do Sul","Canela","Vila Suzana","-50.82545","-29.35203","-50,82545","-29,35203","817","817","no mato ; frutos cor de vinho","HAS0000873",NA,"01",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","47192","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Molz, M.","2017","Silveira, N.; Mansan, C.","10179","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata, arvoreta de 4m.","HAS0047192",NA,"03","15","Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"850","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","47194","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Molz, M.","2017","Silveira, N.; Mansan, C.","11778","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha-Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata, árvore de 6m de altura.","HAS0047194",NA,"03","15","Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"851","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","47196","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Molz, M.","2017","Silveira, N.; Mansan, C.","10118","1993","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha-Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata","HAS0047196",NA,"03","15","Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"852","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","47207","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Molz, M.","2017","Neves, M.","1787","1993","03",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha-Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata na beira. Arbusto com 3m de altura, botões florais. Pouco numerosa e dispersa.","HAS0047207",NA,"03","15","Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"853","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","47208","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Molz, M.","2017","Neves, M.","1682","1993","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha-Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata na beira e interior. Numerosa e dispersa. Fruto imaturo verde.","HAS0047208",NA,"03","15","Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
