"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"50","2019-08-27 13:26:15-03","IAP","PACA-AGP","28134","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","ad fl. Uruguai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor e fruto","PACA028134",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","35080","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"51","2019-08-27 13:26:15-03","IAP","PACA-AGP","48907","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1950","10","02","Brasil","RS","Osório","ad litus Atlanticum","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: in arenosis humidis Fenofase: flor e fruto","PACA048907",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","27350","auto","Liliatae",NA,"05","19",NA,NA,NA,NA
"52","2019-08-27 13:26:15-03","IAP","PACA-AGP","44551","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1949","11","24","Brasil","RS","Osório","ad litus Atlanticum","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: in arenosis humidis graminosis Fenofase: flor e fruto","PACA044551",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","27350","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"53","2019-08-27 13:26:15-03","IAP","PACA-AGP","45134","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1950","01","03","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: in arenosis humidis Fenofase: flor e fruto","PACA045134",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","27350","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"54","2019-08-27 13:26:15-03","IAP","PACA-AGP","51735","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1952","01","08","Brasil","RS","Palmares do Sul","Lagoa dos Patos","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Habitat: in arenosis humidis Fenofase: flor e fruto","PACA051735",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","31350","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"55","2019-08-27 13:26:15-03","IAP","PACA-AGP","62455","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Camargo, O. R.","2231","1957","10","20","Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Habitat: in campestribus Fenofase: flor","PACA062455",NA,"Magnoliophyta","Dipsacales",NA,NA,"1957","25060","auto","Liliatae",NA,"09","26",NA,NA,NA,NA
"56","2019-08-27 13:26:15-03","IAP","PACA-AGP","63295","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","J. C. Sacco","818","1957","12","04","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Habitat: in humidis Fenofase: flor e fruto","PACA063295",NA,"Magnoliophyta","Dipsacales",NA,NA,"1958","51462","auto","Liliatae",NA,"09","17",NA,NA,NA,NA
"57","2019-08-27 13:26:15-03","IAP","PACA-AGP","68974","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","J. C. Sacco","E. C. dos Santos","110","1969","12","20","Brasil","RS","Pelotas","IPEAS","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"invasora de pastagem - PEL 8748 Habitat: abundante em terreno arenoso","PACA068974",NA,"Magnoliophyta","Dipsacales",NA,NA,NA,"51462","auto","Liliatae",NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:26:15-03","IAP","PACA-AGP","37989","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1948","11","14","Brasil","RS","Porto Alegre","Barra do Ribeiro","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in arenosis humidis Fenofase: flor e fruto","PACA037989",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","29946","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"59","2019-08-27 13:26:15-03","IAP","PACA-AGP","2978","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Baglione",NA,"1942",NA,NA,"Brasil","RS","São Borja",NA,"-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: estéril","PACA002978",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","75549","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"60","2019-08-27 13:26:15-03","IAP","PACA-AGP","1840","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","P. Buck",NA,"1935","01","14","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor e fruto","PACA001840",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","76715","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"61","2019-08-27 13:26:15-03","IAP","PACA-AGP","44817","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1949","12","18","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor","PACA044817",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","76715","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"62","2019-08-27 13:26:15-03","IAP","PACA-AGP","32245","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1946","02","15","Brasil","RS","São Francisco de Paula","Azulega","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: ad viam in humidis graminosis Fenofase: flor e fruto","PACA032245",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","76715","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"63","2019-08-27 13:26:15-03","IAP","PACA-AGP","36530","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","São Francisco de Paula","Cambara","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor e fruto","PACA036530",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","76715","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"64","2019-08-27 13:26:15-03","IAP","PACA-AGP","54671","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","B. Rambo SJ","Rambo, B.",NA,"1954","01","01","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in humidis tritis Fenofase: flor e fruto","PACA054671",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","76715","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"65","2019-08-27 13:26:15-03","IAP","PACA-AGP","51375","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1951","11","05","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in humidis umbrosis Fenofase: flor e fruto","PACA051375",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","76715","auto","Liliatae",NA,"05","19",NA,NA,NA,NA
"66","2019-08-27 13:26:15-03","IAP","PACA-AGP","32230","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1946","02","17","Brasil","RS","São Francisco de Paula","Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor e fruto","PACA032230",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","76715","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"67","2019-08-27 13:26:15-03","IAP","PACA-AGP","56244","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1954","11","12","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: herbosis in arenosis Fenofase: flor e fruto","PACA056244",NA,"Magnoliophyta","Dipsacales",NA,NA,"1955","20837","auto","Liliatae",NA,"04","11",NA,NA,NA,NA
"68","2019-08-27 13:26:15-03","IAP","PACA-AGP","92304","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"J. Larocca",NA,"1997","10",NA,"Brasil","RS","Uruguaiana",NA,"-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"HASU 10209","PACA092304",NA,"Magnoliophyta","Dipsacales",NA,NA,NA,"93142","auto","Liliatae",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:26:15-03","IAP","PACA-AGP","63227","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Spies",NA,"1957",NA,NA,"Brasil","RS","Uruguaiana",NA,"-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"Habitat: in campestribus Fenofase: flor e fruto","PACA063227",NA,"Magnoliophyta","Dipsacales",NA,NA,"1958","93142","auto","Liliatae",NA,"09","18",NA,NA,NA,NA
"70","2019-08-27 13:26:15-03","IAP","PACA-AGP","63133","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Spies",NA,"1957",NA,NA,"Brasil","RS","Uruguaiana",NA,"-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"Habitat: in campestribus Fenofase: flor e fruto","PACA063133",NA,"Magnoliophyta","Dipsacales",NA,NA,"1958","93142","auto","Liliatae",NA,"09","18",NA,NA,NA,NA
"71","2019-08-27 13:26:15-03","IAP","PACA-AGP","34944","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1947","01","08","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in humidis subdumetosis Fenofase: flor e fruto","PACA034944",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","63451","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"72","2019-08-27 13:26:15-03","IAP","PACA-AGP","51490","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in umbrosis graminosis Fenofase: flor e fruto","PACA051490",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","63451","auto","Liliatae",NA,"05","19",NA,NA,NA,NA
"73","2019-08-27 13:26:15-03","IAP","PACA-AGP","31432","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Rambo, B.",NA,"1946","01","31","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Habitat: in arenosis humidis Fenofase: fruto","PACA031432",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","19353","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"74","2019-08-27 13:26:15-03","IAP","PACA-AGP","30394","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Emrich-Rambo","Reitz, R.",NA,"1944","09","29","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Habitat: in graminosis humidis arenosis Fenofase: flor","PACA030394",NA,"Magnoliophyta","Dipsacales",NA,NA,"1954","19353","auto","Liliatae",NA,"05","20",NA,NA,NA,NA
"75","2019-08-27 13:26:15-03","IAP","PACA-AGP","86443","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","G. Hatschbach","Hatschbach, G.","72566","2001","11","10","Brasil","SC","São Joaquim","Fazenda Morro Alto, Distrito de Pericó","-49.9317016601562","-28.2938995361328",NA,NA,"1200","1200","ereta, flor alva Habitat: campo, solo turfoso e úmido","PACA086443",NA,"Magnoliophyta","Dipsacales",NA,NA,"2002","48290","auto","Liliatae",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-24 17:08:50-03","UFES","SAMES","1321","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Sobral,M.","Verdi,M.; Grosch,B.;Klemz,G.","1260","2008","12","15","Brasil","Santa Catarina","Campo Belo do Sul","Fazenda Gateados. Obs.: Florística IFFSC 677 (Herbácea).","-50.760799407959","-27.8992004394531",NA,NA,"845","845","Habitat: borda de mata Flor: branca Tipo veget: Floresta Ombrófila Mista Estádio: Avançado.","SAMES01321",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0037967","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","B. L. Turner","L. R. Landrum; S. Landrum, J. Bricker, F. Grifo","5781","1987","12","26","Argentina","Tucuman",NA,"Mun. Monteros. Km 39-41 on road from Acheral to Tafi del Valle.","-65.468475","-27.11981",NA,NA,"1600",NA,"Large herb with white flowers. Involucre spiny.",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:33:08-03","UFJF","CESJ","43164","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"T.M. Pedersen","s.n.,","1979","10","03","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"Weed by the roadside. Ea. La Yela.","CESJ043164",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:33:08-03","UFJF","CESJ","55402","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Salon.R","L.P. de Queiroz; et al.","13336","2007","12","01","Argentina","Chaco","Primeiro de Mayo","ca 4,5km da Ruta 11 na estrada para Colónia Benitez. 27º17'22S; 58º58'37W. Alt.: 80m.",NA,NA,NA,NA,NA,NA,"Erva ereta; Folhas membranáceas. Flores brancas.","CESJ055402",NA,"Angiosperma",NA,"América do Sul",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-10 17:51:51-03","UNICAMP","UEC","133006","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Chiarini, FE","179","1999","09","24","Argentina","Cordoba",NA,"Ciudad de Córdoba: MArgen sur del Rio Suquía, entre Puente Centendario y Puente Alvear.",NA,NA,NA,NA,NA,NA,NA,"UEC094892","UEC094892","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-01-17 11:24:51-02","PUCRS","MPUC","20842","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C.F. Jurinitz","Ingrid",NA,"2014","09","27","Brasil","RS","Arambaré","Margem com orientação oeste da Lagoa dos Patos","-51.4932583","-31.008","-51.4932583000","-31.0080000000",NA,NA,"Campo úmido",NA,NA,NA,"Asterales","South America",NA,"2014",NA,NA,"Magnoliopsida",NA,"01","01","1",NA,NA,NA
"82","2019-01-17 11:24:51-02","PUCRS","MPUC","13382","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C. Schlindwein",NA,NA,"1992","12","04","Brasil","RS","Capão da Canoa",".","-50.0094444","-29.7458333","-50.0094444000","-29.7458333000",NA,NA,"Campo sujo e Pastagem (F:72)",NA,NA,NA,"Asterales","South America",NA,"1996",NA,NA,"Magnoliopsida",NA,"01","01","1",NA,NA,NA
"83","2019-01-17 11:24:51-02","PUCRS","MPUC","21227","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C.F. Jurinitz",NA,NA,"1996","10","16","Brasil","RS","Barra do Quaraí","Parque Estadual do Espinilho","-57.5561111","-30.2097222","-57.5561111000","-30.2097222000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"2017",NA,NA,"Magnoliopsida",NA,"08","10","1",NA,NA,NA
"84","2019-10-16 09:41:28-03","PUCRS","MPUC","22325","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Cristiane Follmann Jurinitz",NA,NA,"1986","10","10","Brasil","RS","Uruguaiana","Caiboaté","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"2018",NA,NA,"Magnoliopsida",NA,"01","01","1",NA,NA,NA
"85","2019-01-17 11:24:51-02","PUCRS","MPUC","20865","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C.F. Jurinitz","Priscila",NA,"2014","09","27","Brasil","RS","Arambaré","Margem com orientação oeste da Lagoa dos Patos","-51.4932583","-31.008","-51.4932583000","-31.0080000000",NA,NA,"Campo úmido",NA,NA,NA,"Asterales","South America",NA,"2014",NA,NA,"Magnoliopsida",NA,"01","01","1",NA,NA,NA
"86","2019-01-17 11:24:51-02","PUCRS","MPUC","21260","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C.F. Jurinitz","M.R. Freitas",NA,"1988","08","25","Brasil","RS","Uruguaiana","Estação Experimental da Merck Sharp-Dohme (MSD)","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"2017",NA,NA,"Magnoliopsida",NA,"08","22","2",NA,NA,NA
"87","2020-09-24 17:42:54-03","PUCRS","MPUC","13380","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","I.A. dos Santos",NA,NA,"1993","11","07","Brasil","RS","Capão da Canoa",".","-50.0094444","-29.7458333","-50.0094444000","-29.7458333000",NA,NA,"Campo sujo e Pastagem (F:72)",NA,NA,NA,"Asterales","South America",NA,"1996",NA,NA,"Magnoliopsida",NA,"01","01","1",NA,NA,NA
"88","2019-01-17 11:24:51-02","PUCRS","MPUC","20004","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","A. Bastos",NA,NA,"1995","09","22","Brasil","RS","Barra do Quaraí","Parque Estadual do Espinilho","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"1996","42332","auto","Magnoliopsida",NA,"01","01","1",NA,NA,NA
"89","2019-01-17 11:24:51-02","PUCRS","MPUC","21651","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","F. Gonzatti",NA,NA,"2014","11","08","Brasil","RS","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"terrícola em campo nativo",NA,NA,NA,"Asterales","South America",NA,"2014","49662","auto","Magnoliopsida",NA,"01","01","1","1362",NA,NA
"90","2021-01-28 13:24:37-03","PUCRS","MPUC","13381","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","B. Harter",NA,NA,"1995","11","05","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Margem do mato (F: 85)",NA,NA,NA,"Asterales","South America",NA,"1996","76715","auto","Magnoliopsida",NA,"01","01","1",NA,NA,NA
"91","2019-01-17 11:24:51-02","PUCRS","MPUC","21225","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C.F. Jurinitz",NA,NA,"1998","10","02","Brasil","RS","Uruguaiana","Guará","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"Nativo.",NA,NA,NA,"Asterales","South America",NA,"2017","93142","auto","Magnoliopsida",NA,"08","10","1",NA,NA,NA
"92","2019-01-17 11:24:51-02","PUCRS","MPUC","21226","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C.F. Jurinitz",NA,NA,"1998","10","02","Brasil","RS","Uruguaiana","Guará, Chapadão","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"2017","93142","auto","Magnoliopsida",NA,"08","10","1",NA,NA,NA
"93","2019-01-17 11:24:51-02","PUCRS","MPUC","21257","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","C.F. Jurinitz",NA,NA,"1987","08","18","Brasil","RS","Uruguaiana","Próximo ao Círculo Militar","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"Campo de Auria Simionato",NA,NA,NA,"Asterales","South America",NA,"2017","93142","auto","Magnoliopsida",NA,"08","22","2",NA,NA,NA
"94","2020-10-14 10:00:27-03","FURB","FURB","10559","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Sobral, M","Verdi, M.; Grosch, B. & Klemz, G.","1260","2008","12","15","Brasil","Santa Catarina","Campo Belo do Sul","Canoas / Fazenda Gateados.","-50.8497222","-28.0347222","-50.8497222","-28.0347222","845","845","Florística IFFSC 677(Erva Terrícola) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; borda da mata Habito: flor branca","FURB01209","FURB01209",NA,NA,NA,NA,"2009",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"95","2020-10-14 10:00:27-03","FURB","FURB","34144","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Funez, L.A.","Verdi, M.","5861","2010","12","10","Brasil","Santa Catarina","Orleans","Morro da Igreja / PARNA São Joaquim.","-49.4797223","-28.1272223","-49.4797223","-28.1272223","1811","1811",NA,"FURB20133","FURB20133",NA,NA,NA,NA,"2012",NA,NA,NA,NA,"05","16",NA,NA,NA,NA
"96","2020-10-14 10:00:27-03","FURB","FURB","37002","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Funez, L.A.","Meyer, L.; Sevegnani, L. & Torres, F.J.","164","2011","11","27","Brasil","Santa Catarina","Capão Alto",NA,"-50.5708334","-27.9211111","-50.5708334","-27.9211111","1066","1066",NA,"FURB20131","FURB20131",NA,NA,NA,NA,"2013",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
