"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"359","2020-12-04 13:19:46-03","UDESC","LUSC","2354","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, A.C. & Higuchi, P.",NA,NA,NA,"Aguiar, M.D.","2009","09","01","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC001284","LUSC001284",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"360","2020-12-04 13:19:46-03","UDESC","LUSC","9109","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, A.C.",NA,NA,NA,"Equipe LabDendro-CAV",NA,NA,NA,"Brasil","Santa Catarina","Lages","EPAGRI.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005739","LUSC005739",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"361","2020-12-04 13:19:46-03","UDESC","LUSC","4458","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Stang, M.",NA,NA,NA,"Bourscheid, B.","2009","10","23","Brasil","Santa Catarina","Lages","Localidade de Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC001286","LUSC001286",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"362","2020-12-04 13:19:46-03","UDESC","LUSC","6454","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Gomes, J.P.",NA,NA,NA,"Gomes, J.P.","2013","11","07","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC001288","LUSC001288",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"363","2020-12-04 13:19:46-03","UDESC","LUSC","7713","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, A.C.",NA,NA,NA,"Larsen, J.G.","2015","02","21","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC001282","LUSC001282",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"364","2020-12-04 13:19:46-03","UDESC","LUSC","8170","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","2015","01","30","Brasil","Santa Catarina","Otacílio Costa","Fazenda Campo de Dentro.","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,NA,"LUSC001273","LUSC001273","48",NA,NA,NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA,NA
"365","2021-03-26 10:43:32-03","UDESC","LUSC","8439","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bianchin, J.E.","2014",NA,NA,"Fellito, G.","2013","11","23","Brasil","Santa Catarina","São Joaquim","Vilarejo de São Francisco Xavier.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"LUSC001270","LUSC001270","767",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"366","2020-12-04 13:19:46-03","UDESC","LUSC","8127","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Chaves, C.L.",NA,NA,NA,"Chaves, C.L.",NA,NA,NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC001274","LUSC001274",NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"367","2020-12-04 13:19:46-03","UDESC","LUSC","6314","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Mariot, A.","2013","11","01","Marcon, A.","2013","11","12","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"795.3","795.3",NA,"LUSC001283","LUSC001283",NA,NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"368","2020-12-04 13:19:46-03","UDESC","LUSC","6312","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Marcon, A.","2013","11","04","Steiner, F.","2013","11","01","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"723.1","723.1",NA,"LUSC001281","LUSC001281",NA,NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"369","2020-12-04 13:19:46-03","UDESC","LUSC","6313","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Steiner, F.","2013","11","01","Marcon, A.","2013","11","01","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"714.2","714.2",NA,"LUSC001277","LUSC001277",NA,NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"370","2019-01-17 11:25:11-02","PUCRS","MPUC","21991","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","C. Vogel Ely","2017","01","01",NA,"2016","10","15","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,"PI2 P3",NA,NA,NA,NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"371","2019-01-17 11:25:11-02","PUCRS","MPUC","9899","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Equipe do Projeto",NA,NA,NA,NA,"1997","09","26","Brasil","SC","Governador Celso Ramos","Lage de Pedra, entre Foz dos rios Cachoeirinha e Bernardo José","-48.5591666667","-27.3147222222","-48.5591666667","-27.3147222222",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"372","2019-01-17 11:25:11-02","PUCRS","MPUC","12795","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","F. da Fonseca","2002","01","01",NA,"2002","09","28","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"373","2019-01-17 11:25:11-02","PUCRS","MPUC","21988","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","C. Vogel Ely","2017","01","01",NA,"2017","01","07","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,"PI3 P2",NA,NA,NA,NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"374","2019-01-17 11:25:11-02","PUCRS","MPUC","2562","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","N.I. Matzenbacher","1984","01","01",NA,"1984","10","07","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"375","2019-01-17 11:25:11-02","PUCRS","MPUC","14220","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","K. Kriegel",NA,NA,NA,NA,"2002","10","13","Brasil","RS","Nova Petrópolis",".","-51.1144444","-29.3763889","-51.1144444000","-29.3763889000",NA,NA,"Mata nativa e secundária na borda do rio Caí (F: 102)",NA,NA,NA,NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"376","2019-01-17 11:25:11-02","PUCRS","MPUC","15961","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","A.D. Nilson",NA,NA,NA,NA,"1989","11","16","Brasil","RS","Canguçu",".","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Vegetação arbustiva, rochas graniticas, solo arenoso",NA,NA,NA,NA,"South America",NA,NA,NA,"Ebenales","68702","auto","Magnoliopsida",NA,NA,"1",NA,NA
"377","2020-10-14 10:06:50-03","FURB","FURB","50771","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Oliveira, A. A.","2017","08","31","Funez, L.A.","2015","12","12","Brasil","Santa Catarina","Xanxerê","Bairro Collato.","-52.3875","-26.8730556","-52.3875000","-26.8730556","829","829",NA,"FURB50771","FURB50771","5017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-10-14 10:06:50-03","FURB","FURB","11130","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Sobral, M","2009","03",NA,"Verdi, M.; Grosch, B. & Klemz, G.","2008","12","12","Brasil","Santa Catarina","Capão Alto",NA,"-50.7161111","-28.2141667","-50.7161111","-28.2141667","880","880","Florística IFFSC 483 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: Fruto verde;","FURB44866","FURB44866","1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-10-14 10:06:50-03","FURB","FURB","11594","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Verdi, M","2009","01","24","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","01","24","Brasil","Santa Catarina","Cerro Negro","Macaco Branco.","-51.0336111","-27.9022222","-51.0336111","-27.9022222","785","785","Florística IFFSC 830. Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: Fruto preto;","FURB44868","FURB44868","1411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-10-14 10:06:50-03","FURB","FURB","11845","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Gasper, AL de","2009","04",NA,"Verdi, M.; Grosch, B. & Klemz, G.","2008","12","11","Brasil","Santa Catarina","Capão Alto","Fazenda Pessegueirinho.","-50.7608333","-28.17","-50.7608333","-28.1700000","762","762","Florística IFFSC 529 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: Fruto verde;","FURB44871","FURB44871","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-08 08:56:42-03","FURB","FURB","1258","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Oliveira, AA de","2010","10","15","Grippa, C.R.","2007","11","21","Brasil","Rio Grande do Sul","Vacaria","Rio Socorro.","-50.7908333","-28.2344444","-50.7908333","-28.2344444",NA,NA,NA,"FURB44883","FURB44883","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-10-14 10:06:50-03","FURB","FURB","36381","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Gonzatti, F","2011","03",NA,"Gonzatti, F.","2011","01","05","Brasil","Rio Grande do Sul","Lagoa Vermelha","Linha Santa Terezinha.","-51.34","-27.9616667","-51.3400000","-27.9616667","800","800","Mata com Araucária","FURB44881","FURB44881","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-08 08:56:42-03","FURB","FURB","41817","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Verdi, M","2012","12","02","Verdi, M.; Jarenkow, J.A.","2012","12","02","Brasil","Rio Grande do Sul","Santana da Boa Vista","Cerro do Diogo.","-53.2630556","-30.8652778","-53.2630556","-30.8652778","238","238",NA,"FURB44873","FURB44873","6349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-10-14 10:06:50-03","FURB","FURB","4485","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J","2006",NA,NA,"Nascimento, D.S.; Cordeiro, J.","2004","09","27","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,NA,"FURB44891","FURB44891","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-10-14 10:06:50-03","FURB","FURB","45573","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Oliveira, AA de","2015","01","24","Oliveira, A.A. de","2015","01","24","Brasil","Santa Catarina","Capão Alto","km 14.","-50.3997222","-27.9002778","-50.3997222","-27.9002778","870","870","Regeneração IFFSC 208 /L/94","FURB44869","FURB44869","1013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-10-14 10:06:50-03","FURB","FURB","46261","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Oliveira, AA de","2015","03","25","Oliveira, A.A. de","2015","03","25","Brasil","Santa Catarina","Papanduva",NA,"-50.22","-26.28","-50.2200000","-26.2800000","813","813","Fito IFFSC 1013 /L/28 Habitat: Floresta Ombrófila Mista; Habito: arbórea;","FURB44864","FURB44864","1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-10-14 10:06:50-03","FURB","FURB","46876","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Brotto, ML","2014","08","20","Schwirkowski, P.","2013","11","02","Brasil","Santa Catarina","São Bento do Sul","Serrra Alta, Vila Pilz: linha férrea.","-49.4608333","-26.2841666","-49.4608333","-26.2841666",NA,NA,NA,"FURB44865","FURB44865","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-10-14 10:06:50-03","FURB","FURB","4731","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Gasper, AL de","2009","05","05","Stival-Santos, A.; Uller, H.F. & Silveira, S.","2008","12","12","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.0286111","-27.7175","-51.0286111","-27.7175000","820","820","Fito IFFSC 261/L/5 Habitat: Floresta Ombrófila Mista; interior da mata Habito: árvore; Fruto verde;","FURB44882","FURB44882","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-10-14 10:06:50-03","FURB","FURB","49523","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Schwirkowski, P","2016","01","09","Schwirkowski, P.","2016","01","01","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro.","-49.3836111","-26.2755556","-49.3836111","-26.2755556","830","830",NA,"FURB49523","FURB49523","1455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-10-14 10:06:50-03","FURB","FURB","50807","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Oliveira, A. A.","2017","08","31","Funez, L.A.; Schwirkowski, P.","2015","11","16","Brasil","Santa Catarina","São Bento do Sul","Linha férrea em Serra Alta.","-49.3661111","-26.2788889","-49.3661111","-26.2788889","817","817",NA,"FURB50807","FURB50807","5053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-10-14 10:06:50-03","FURB","FURB","51693","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Farias, D.M.","2016","11",NA,"Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","11","01","Brasil","Santa Catarina","Lebon Régis",NA,"-50.76","-27","-50.7600000","-27.0000000","884","884","flores brancas Habitat: área de floresta ciliar Habito: Árvore","FURB51693","FURB51693","843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-10-14 10:06:50-03","FURB","FURB","51702","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Farias, D.M.","2016","11",NA,"Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","10","29","Brasil","Santa Catarina","Major Vieira","Rio Claro.","-50.4","-26.46","-50.4000000","-26.4600000","801","801","botões florais branco esverdeados, pequena árvore","FURB51702","FURB51702","806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-10-14 10:06:50-03","FURB","FURB","52578","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Farias, D.M.","2017","02","06","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","10","04","Brasil","Santa Catarina","Urupema",NA,"-49.86","-28.08","-49.8600000","-28.0800000","1162","1162","planta fortemente ramificada, botões florais verdes Habitat: coletada na porção superior da encosta Habito: arvoreta","FURB52578","FURB52578","716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-10-14 10:06:50-03","FURB","FURB","55713","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Schwirkowski, P.","2017","10","23","Schwirkowski, P.","2017","10","23","Brasil","Santa Catarina","São Bento do Sul","Bairro Colonial. Terreno baldio ao lado da Rua Engelberto Pscheidt.","-49.4075","-26.2275","-49.4075000","-26.2275000","800","800","Flores brancas Habitat: Área degradada, heliófita Habito: Árvore","FURB55713","FURB55713","2517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-10-14 10:06:50-03","FURB","FURB","61865","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Ferreira, P.C","2017","05","05","Bona, L.P.","2016","10","19","Brasil","Paraná","Castro",NA,"-50.04","-24.84","-50.0400000","-24.8400000",NA,NA,NA,"FURB61865","FURB61865","738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-10-14 10:06:50-03","FURB","FURB","61870","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Ferreira, P.C","2017","03","17","Bona, L.P.","2016","10","25","Brasil","Paraná","Castro",NA,"-49.68","-24.66","-49.6800000","-24.6600000",NA,NA,NA,"FURB61870","FURB61870","786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-10-14 10:06:50-03","FURB","FURB","61871","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Ferreira, P.C","2017","03","17","Bona, L.P.","2016","10","25","Brasil","Paraná","Castro",NA,"-49.68","-24.66","-49.6800000","-24.6600000",NA,NA,NA,"FURB61871","FURB61871","789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-09 14:47:26-03","FURB","FURB","61985","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Ferreira, P. C.","2017","05","05","Oliveira, A.A. de","2016","10","15","Brasil","Paraná","Curitiba",NA,"-49.32","-25.56","-49.3200000","-25.5600000",NA,NA,"Árvore 12m; flores amarelas.","FURB61985","FURB61985","3647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-10-14 10:06:50-03","FURB","FURB","61986","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Ferreira, P. C.","2017","05","05","Bona, L.P.","2016","10","19","Brasil","Paraná","Castro",NA,"-50.04","-24.84","-50.0400000","-24.8400000",NA,NA,"Árvore; flor branca","FURB61986","FURB61986","737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-10-14 10:06:50-03","FURB","FURB","62123","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Kassner-Filho, A.","2018","12","19","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2018","12","19","Brasil","Santa Catarina","Capão Alto","Fazenda Pessegueirinho. Fazenda Pessegueirinho.","-50.7608333","-28.17","-50.7608333","-28.1700000","785","785","Fruto imaturo Habitat: Borda do fragmento florestal. Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: Arbórea","FURB62123","FURB62123","4393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-10-14 10:06:50-03","FURB","FURB","62662","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Kassner-Filho, A.","2019","02","14","Kassner-Filho, A.","2019","02","14","Brasil","Santa Catarina","São Joaquim","Morro ao lado do cetrejo - centro de treinamento de São Joaquim - Epagri. Morro ao lado do cetrejo - centro de treinamento de São Joaquim - Epagri.","-49.9572222","-28.2627778","-49.9572222","-28.2627778","1232","1232","Arbórea; 6,5m; fruto imaturo","FURB62662","FURB62662","4790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-10-14 10:06:50-03","FURB","FURB","62870","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Kassner-Filho, A.","2018","12","10","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2018","12","10","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.0286111","-27.7175","-51.0286111","-27.7175000","820","820","Fruto imaturo Habitat: Floresta Ombrófila Mista; Estágio inicial/médio; Borda de fragmento Florestal Habito: Arbórea","FURB62870","FURB62870","4240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-10-14 10:06:50-03","FURB","FURB","64572","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Kassner-Filho, A.","2018","12","12","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2018","12","12","Brasil","Santa Catarina","Anita Garibaldi","Cachoeira primavera.","-51.2122222","-27.7233334","-51.2122222","-27.7233334","866","866","Fruto imaturo Habitat: Floresta ombrófila Mista;Estágio Médio/Avançado;Interior de unidade amostral Habito: Arbórea","FURB64572","FURB64572","4224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-10-14 10:06:50-03","FURB","FURB","64573","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Kassner-Filho, A.","2018","12","17","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2018","12","17","Brasil","Santa Catarina","Campo Belo do Sul","Rincão das Cachoeiras.","-50.7583333","-27.9908333","-50.7583333","-27.9908333","826","826","Fruto imaturo Habitat: Floresta ombrófila Mista;Estágio Avançado;Interior de unidade amostral Habito: Arbórea","FURB64573","FURB64573","4342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-10-14 10:06:50-03","FURB","FURB","66053","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Schwirkowski, P.","2020","01","18","Schwirkowski, P.","2020","01","18","Brasil","Santa Catarina","Rio Negrinho","Bairro Vista Alegre. Linha férrea, próximo ao Rio Negrinho.","-49.5436111","-26.2394444","-49.5436111","-26.2394444","900","900","FOM. Borda de mata Habitat: Heliófita, frutos azulados quando maduros Habito: Árvore","FURB66053","FURB66053","3958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
