"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"869","2021-02-08 12:42:27-03","UFRGS","ICN","119176a","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, S",NA,NA,NA,"Sacco, JC","1959","05","22","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Ao longo de corredeira no interior do mato. Ocasionalmente. Solo: Grey Brown Podzólico","ICN00025550","ICN00025550","Dicotyledon",NA,"1251","América do Sul",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"870","2021-02-08 12:42:27-03","UFRGS","ICN","119175a","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, S",NA,NA,NA,"Sacco, JC","1958","03","11","Brasil","RS","Pelotas","Retiro","-52.3424987792969","-31.771900177002",NA,NA,"Aluvião do Arroio Pelotas. Ocasional. Com microtrofia.","ICN00025547","ICN00025547","Dicotyledon",NA,"1014","América do Sul",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"871","2021-02-08 12:42:27-03","UFRGS","ICN","018434","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, SM","1982",NA,NA,"Irmão Augusto","1942","04","11","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00025555","ICN00025555","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"872","2021-02-08 12:42:27-03","UFRGS","ICN","004563","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, SM","1984",NA,NA,"Ferreira, AG","1967","11","07","Brasil","RS","Porto Alegre","aterro do Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,"arbustiva de flores liláses, pouco abundante","ICN00025541","ICN00025541","Dicotyledon",NA,"423","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"873","2021-02-08 12:42:27-03","UFRGS","ICN","053702","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, SM",NA,NA,NA,"Eisinger, S","1982","09","30","Brasil","RS","Porto Alegre","Av. Bento Gonçalves, Agronomia, em canteiro publico","-51.2299995422363","-30.0331001281738",NA,NA,"arbusto até 2m de altura, flores amarelas","ICN00025561","ICN00025561 ICN00025561_1","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"874","2021-02-08 12:42:27-03","UFRGS","ICN","023930","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, SM","1982",NA,NA,"Longhi, HM","1972","05","04","Brasil","RS","Porto Alegre","Beco do Salso","-51.2299995422363","-30.0331001281738",NA,NA,"coletada ao lado da estrada","ICN00025556","ICN00025556","Dicotyledon",NA,"53","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"875","2021-02-08 12:42:27-03","UFRGS","ICN","025517","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Porto, ML; Girardi, AM",NA,NA,NA,"Porto, ML","1972","04","02","Brasil","RS","Porto Alegre","Niteroi","-51.2299995422363","-30.0331001281738",NA,NA,"arbusto, fruto; campo, beira de rio","ICN00025526","ICN00025526","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"876","2021-02-08 12:42:27-03","UFRGS","ICN","025465","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Porto, ML; Girardi, AM",NA,NA,NA,"Porto, ML","1972","04","02","Brasil","RS","Porto Alegre","Niteroi","-51.2299995422363","-30.0331001281738",NA,NA,"arbusto; campo, beira de rio","ICN00025530","ICN00025530","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"877","2021-02-08 12:42:27-03","UFRGS","ICN","003448","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, SM","1982",NA,NA,"Buckup, L",NA,NA,NA,"Brasil","RS","Porto Alegre","Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00025559","ICN00025559","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"878","2021-02-08 12:42:27-03","UFRGS","ICN","122354","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Bortoluzzi, RLC",NA,NA,NA,"Ritter, MR","2001","04","04","Brasil","RS","São Borja","a aproximadamente 85 km de Santiago em direção a São Borja","-56.0043983459473","-28.6606006622314",NA,NA,"Subarbusto. Coletada em beira de estrada","ICN00025543","ICN00025543","Dicotyledon",NA,"1346","América do Sul",NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA
"879","2021-02-08 12:42:27-03","UFRGS","ICN","133854","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS",NA,NA,NA,"Ritter, MR","2000","11","16","Brasil","RS","São Valentim","estrada p/ Erechim","-52.5236015319824","-27.5583000183105",NA,NA,NA,"ICN00025549","ICN00025549","Dicotyledon",NA,"1253","América do Sul",NA,NA,NA,"14741","auto",NA,NA,NA,NA,NA
"880","2021-02-08 12:42:27-03","UFRGS","ICN","069753","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS",NA,NA,NA,"Nhuch, G","1984","01","18","Brasil","RS","Tapes","Fazenda Capão Moça","-51.3958015441895","-30.6732997894287",NA,NA,NA,"ICN00025535","ICN00025535","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"25762","auto",NA,NA,NA,NA,NA
"881","2021-02-08 12:42:27-03","UFRGS","ICN","094687","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS","1991","11",NA,"Cortes, F",NA,NA,NA,"Brasil","RS","Tramandaí","litoral, arredores de Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,"ICN00025532","ICN00025532 ICN00025532_1","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA
"882","2021-02-08 12:42:27-03","UFRGS","ICN","094677","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS","1991","11",NA,"Cortes, F",NA,NA,NA,"Brasil","RS","Tramandaí","litoral, arredores de Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,"ICN00025533","ICN00025533","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA
"883","2021-02-08 12:42:27-03","UFRGS","ICN","148321","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS",NA,NA,NA,"Miotto, STS; Pereira, MS","2005","12","15","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,"ICN00025531","ICN00025531","Dicotyledon",NA,"2279","América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"884","2021-02-08 12:42:27-03","UFRGS","ICN","002601","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, SM",NA,NA,NA,"Baptista, LRM","1960","12","26","Brasil","RS",NA,"Guaiba em frente a Porto Alegre",NA,NA,NA,NA,NA,"ICN00025554","ICN00025554","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2021-02-08 12:42:27-03","UFRGS","ICN","005237","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Pedersen, TM",NA,NA,NA,"Pedersen, TM","1964","04","03","Argentina","Corrientes","Itatí",NA,NA,NA,NA,NA,"shrub or subshrub to some 3m, flowers yellow; wet ground","ICN00025553","ICN00025553","Dicotyledon",NA,"7015","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2021-02-08 12:42:27-03","UFRGS","ICN","045973","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Schinini, A; et. al","1979","02","22","Argentina","Corrientes","Monte Caseros","8km de Labougle, costa del río Uruguay",NA,NA,NA,NA,"Instituto de Botanica del Nordeste; arbol de flores amarillas; en suelos modificados al borde de selva marginal","ICN00025557","ICN00025557 ICN00025557_1","Dicotyledon",NA,"17563","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2021-02-08 12:42:27-03","UFRGS","ICN","045976","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Schinini, A; et. al","1979","02","10","Argentina","Corrientes","Alvear","30km de Alvear, costa del Uruguay",NA,NA,NA,NA,"Instituto de Botanica del Nordeste; 2m de altura, inflorescencias pendulas, flores amarillo claro; en bajos inundables","ICN00025558","ICN00025558 ICN00025558_1","Dicotyledon",NA,"16937","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2021-02-08 12:42:27-03","UFRGS","ICN","146930","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Ceolin, GB",NA,NA,NA,"Ceolin, GB","2006","09","29","Brasil","PR",NA,"Parque Nacional de Ilha Grande. Campo na beira do Rio Paraná",NA,NA,NA,NA,"Arvoreta. Flores amarelas","ICN00025564","ICN00025564","Dicotyledon",NA,"21","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2021-02-08 12:42:27-03","UFRGS","ICN","146932","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Ceolin, GB",NA,NA,NA,"Ceolin, GB","2006","09","29","Brasil","PR","Moreira Sales",NA,"-52.882778","-24.111389","-52.882778","-24.111389","Arvoreta. Flores amarelas; Beira de estrada","ICN00025565","ICN00025565","Dicotyledon",NA,"25","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2021-02-08 12:42:27-03","UFRGS","ICN","157537","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Ferreira, PPA",NA,NA,NA,"Ferreira, PPA","2008","01","23","Brasil","RS","Quaraí","Quatepe","-56.106667","-30.372222","-56.106667","-30.372222","corola amarela.; beira da estrada.","ICN00025544","ICN00025544","Dicotyledon",NA,"147","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2021-02-08 12:42:27-03","UFRGS","ICN","165372","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Silva Filho, PJS; Miotto",NA,NA,NA,"Silva Filho, PJS","2009","01","02","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.-30.06642 -51.022557","-51.0225","-30.066389","-51.0225","-30.066389","flores amarelas; beira da estrada","ICN00025545","ICN00025545","Dicotyledon",NA,"516","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2021-02-08 12:42:27-03","UFRGS","ICN","166445","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Ferreira, PPA; Durigon, J; Pasini, E","2010","12","13","Brasil","RS","Mostardas","caminho para o Parque Nacional da Lagoa do Peixe","-50.862222","-31.1125","-50.862222","-31.1125",NA,"ICN00025548","ICN00025548","Dicotyledon",NA,"531","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2021-02-08 12:42:27-03","UFRGS","ICN","167974","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS","2011","01","01","Miotto, STS; et al.","2011","02","01","Brasil","PR","Campo Largo","Bateias; 25°19'33.7''S 49°32'11.8''W","-49.536389","-25.325833","-49.536389","-25.325833","beira de mato","ICN00025538","ICN00025538 ICN00025538_1","Dicotyledon",NA,"2539","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2021-02-08 12:42:27-03","UFRGS","ICN","168109","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS","2011","05","30","Miotto, STS; et al.","2011","02","24","Brasil","SC","Morro da Fumaça","28°38'50,5S 49°11'01,5W","-49.183611","-28.647222","-49.183611","-28.647222",NA,"ICN00025527","ICN00025527 ICN00025527_1","Dicotyledon",NA,"2626","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2021-02-08 12:42:27-03","UFRGS","ICN","185281","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, STS","2016","02","26","Miotto, STS","2016","02","26","Brasil","RS","Camaquã","BR-116","-51.945","-30.944444","-51.945","-30.944444",NA,"ICN00025567","ICN00025567 ICN00025567_1","Dicotyledon",NA,"2768","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2021-02-08 12:42:27-03","UFRGS","ICN","120060","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Camargo, RA",NA,NA,NA,"Camargo, RA","2000","12","19","Brasil","RS","São Paulo das Missões","entre Campina das Missões e São Paulo das Missões em estrada de chão batido(8 km)","-54.9361000061035","-28.0214004516602",NA,NA,"Flor amarela",NA,NA,"Dicotyledon",NA,"5","América do Sul",NA,NA,NA,"18851","auto",NA,NA,NA,NA,NA
"897","2020-12-15 09:18:22-03","UEPA","MFS","002445","PreservedSpecimen","Plantae","Fabaceae-Papilionoideae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Oliveira, AA de","2010","06","01","Korte, A",NA,NA,NA,"Brasil","Santa Catarina","Alfredo Wagner","Invernadinha, Beira da estrada.Floresta ombrófila densa.","-49.454167","-27.643056","-49.454167","-27.643056","Planta arbustiva de 3m. Flor laranja.","MFS002445","MFS002445 MFS002445_e",NA,NA,"1036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2020-11-10 11:06:23-03","FEPAGRO","BLA","17771","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","G. Schlindwein",NA,NA,NA,"G. Schlindwein","2014","05","26","Brasil","Rio Grande do Sul","Bagé",NA,"-53.669619","-30.906677","-53.669619","-30.906677","Formação Arroio Marmeleiro (metarenitos) (NP2gar)Habitat: Campo (Neossolo Litólico)","BLA017771",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-02-18 17:08:34-03","FEPAGRO","BLA","13300","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","S. Eisinger","1983","11","14","E. Kornelius","1967","02","01","Brasil","Santa Catarina","Cabeçudas",NA,NA,NA,NA,NA,"Habitat: Comum na beira da praia; Em terreno baldio de boa fertilidade","BLA013300",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-02-18 17:08:34-03","FEPAGRO","BLA","357","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","P. N. Capparelli",NA,NA,NA,"P. N. Capparelli","1950","02","08","Brasil","Rio Grande do Sul","Pelotas","Instituto de Agronomia","-52.3424987792969","-31.771900177002",NA,NA,"Habitat: Parque ba instituto","BLA000357",NA,"Spermatophyta",NA,"569",NA,NA,"4","4","51462","auto",NA,NA,NA,NA,NA
"901","2020-11-10 11:06:23-03","FEPAGRO","BLA","7589","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","S. Eisinger","1983","11","16","A. Pott et alii","1972","01","27","Brasil","Rio Grande do Sul","Santana do Livramento",NA,"-55.5327987670898","-30.8908004760742",NA,NA,NA,"BLA007589",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"902","2021-02-18 17:08:34-03","FEPAGRO","BLA","356","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","B. Rambo",NA,NA,NA,"P. N. Capparelli","1949","04","14","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,"BLA000356",NA,"Spermatophyta",NA,"360",NA,NA,"5","5","20837","auto",NA,NA,NA,NA,NA
"903","2020-10-20 09:12:32-03","UFMT","CNMT","9869","S","Plantae","Fabaceae","Sesbania","cf. virgata","Sesbania cf. virgata","(Cav.) Pers.","Córdova, M.O.","2018","02","20","Córdova, M.O.; Keffer, J.F.","2017","12","08","Brasil","Mato Grosso","Sinop","Rio Teles Pires, Lagoa da Cerâmica, a 10 km da Sede Marina (Ponte na MT 220). Area de Influencia da UHE Sinop.","-55.728486","-11.722889","55°43'42.55W","11°43'22.40S","Material vegetativo. Pouco frequente.Subprograma de Macrófitas Aquáticas - UHE Sinop","CNMT009869",NA,"Angiosperma",NA,"921",NA,NA,"381","381",NA,NA,NA,NA,NA,NA,NA
"904","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","1315","PreservedSpecimen","Plantae","Fabaceae","Sesbania","marginata","Sesbania marginata","Benth.","Aguiar, L. ; Soares, Z.",NA,NA,NA,"Aguiar, L.; Soares, Z.; Backes, A.","1975","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Ilha do Pavão","-51.218333","-30.010721","-51,218333","-30,010721","flores vermelhas; campo sujo","HAS0001315",NA,"Magnoliophyta",NA,"s.n.",NA,NA,"21","21",NA,NA,NA,NA,NA,NA,NA
"905","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86837","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Los, M.M.","1984","12",NA,"Brasil","Paraná","Colombo","CNPF.","-49.2242012023926","-25.2917003631592",NA,NA,"and riverhemp; arbusto Cerca de 2m. altura, flores vermelho - alaranjadas.","HAS0086837",NA,"Magnoliophyta",NA,"035",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"906","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86860","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Bassan, M.H.","1986","10",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual Florestal do Turvo,","-53.8608016967773","-27.2646999359131",NA,NA,"and riverhemp Frutos secos.","HAS0086860",NA,"Magnoliophyta",NA,"1023",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA
"907","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86861","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Silveira, N.","1989","06",NA,"Brasil","Rio Grande do Sul","Dom Pedrito","Proximo a Estação Experimental da S.A. Abastecimento","-54.6730995178223","-30.9827995300293",NA,NA,"and riverhemp","HAS0086861",NA,"Magnoliophyta",NA,"9547",NA,NA,NA,NA,"68371","auto",NA,NA,NA,NA,NA
"908","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","1211","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, S.","1984","01",NA,"Girardi, A.M.","1975","02",NA,"Brasil","Rio Grande do Sul","Viamão","Margem da Lagoa dos Patos, Parque Itapuã","-51.01653","-30.388373","-51,01653","-30,388373","trans 4,110; flores amarelas","HAS0001211",NA,"Magnoliophyta",NA,"s.n.",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"909","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","23136","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Abruzzi, M.L.","1987","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico,","-51.178068","-30.051692","-51,178068","-30,051692","arbusto Cerca de 2m. de altura. Possui flores amarelas.","HAS0023136",NA,"Magnoliophyta",NA,"1254",NA,NA,"53","53",NA,NA,NA,NA,NA,NA,NA
"910","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","248","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Eisinger, S.","1984","01",NA,"Soares, Z.; Aguiar, L.","1974","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha","-51.214437","-30.034991","-51,214437","-30,034991","cambai","HAS0000248",NA,"Magnoliophyta",NA,"s.n.",NA,NA,"27","27",NA,NA,NA,NA,NA,NA,NA
"911","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","68185","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Brack, P.","1983","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Agronomia, Morro Santana","-51.124635","-30.053181","-51,124635","-30,053181","arbusto; Alto, frutos maduros marrons.","HAS0068185",NA,"Magnoliophyta",NA,"262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86854","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Sem local,",NA,NA,NA,NA,NA,"HAS0086854",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86855","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Mattos, J.","1977","03",NA,"Brasil","Rio Grande do Sul",NA,"Estação Experimental de Silvicultura.",NA,NA,NA,NA,"and riverhemp; arbusto Cerca de 1,5m. de altura, frutos quase maduros.","HAS0086855",NA,"Magnoliophyta",NA,"17013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86856","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Mattos, J.","1963","07",NA,"Brasil","Mato Grosso","Assunção","Bairro Trinidad,",NA,NA,NA,NA,"and riverhemp; arbusto Cerca de 1,5m. de altura, flores amarelas, frutos maduros.","HAS0086856",NA,"Magnoliophyta",NA,"10952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86858","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Mattos, J.","1982","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Porto Alegre,","-51.23","-30.0331","-51,2300000","-30,0331000","Flores amarelas.","HAS0086858",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","86859","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Mattos, J.","1986","01",NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Cerca de 3km. do Arroio Ibicuí,","-55.5327987670898","-30.8908004760742",NA,NA,"and riverhemp; arbusto Planta ramosa com cerca de 1,5m. de altura.","HAS0086859",NA,"Magnoliophyta",NA,"29319",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"917","2020-08-26 10:49:05-03","MCN-FZBRS","HAS","21534","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Martins, S.A.","1986","07",NA,"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Fazenda Caçapava, Estação Ecológica do Taim","-53.3680992126465","-33.5189018249512",NA,NA,"and riverhemp Cerca de 1m. de altura, frutos pretos, vagem. Raro e disperso.","HAS0021534",NA,"Magnoliophyta",NA,"557",NA,NA,NA,NA,"130170","auto",NA,NA,NA,NA,NA
