"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","individualCount"
"172","2021-03-01 16:40:26-03","UNICAMP","UEC","109296","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Constâncio, SS; Spinelli, T; Ahn, YJ","190","1999",NA,"Brazil","São Paulo",NA,"Árvore, 15m, fruto verde com casca enrugada","UEC047115","UEC047115",NA,"10","25","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:40:26-03","UNICAMP","UEC","14174","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Matthes, LAF","7613","1978",NA,"Brazil","São Paulo",NA,"Coleção Bosque dos Jequitibás.","UEC081968","UEC081968",NA,"01","30","Campinas","-47.060001373291","-22.8999996185303","Bosque dos Jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:40:26-03","UNICAMP","UEC","40681","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Trigo, JR","16736","1985",NA,"Brazil","São Paulo",NA,"Arbusto com flores brancas.; Mata Costa e Silva.","UEC081970","UEC081970",NA,"01","15","Campinas","-47.060001373291","-22.8999996185303","Fazenda Santa Eliza.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-08-20 10:25:27-03","UNICAMP","UEC","149092","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Aguirre, GH; Gomes, JAMA","A003","2009",NA,"Brazil","São Paulo",NA,NA,"UEC049911","UEC049911","Aguirre, GH","02","28","Campinas","-47.060001373291","-22.8999996185303","Mata do Sítio São Francisco",NA,NA,"23900","auto","2009",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"176","2019-08-20 10:25:27-03","UNICAMP","UEC","82752","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Gandolfi, S","ESA10916","1993",NA,"Brazil","São Paulo",NA,"Fruto, Arvoreta ca 1,5m de altua, com frutos vedes","UEC049913","UEC049913","Pirani, JR","05","28","Campinas","-47.060001373291","-22.8999996185303","Reserva de Santa Genebra",NA,NA,"23900","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"177","2019-08-20 10:25:27-03","UNICAMP","UEC","38289","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Tamashiro, JY; Kinoshita, LS; Martins, FR","17085","1985",NA,"Brazil","São Paulo",NA,"Fruto, Arvoreta 6m, frutos imaturos, cor verde","UEC049920","UEC049920","Pirani, JR","04","11","Campinas","-47.060001373291","-22.8999996185303","Reserva Estadual ARA",NA,NA,"23900","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:40:26-03","UNICAMP","UEC","56655","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Leitão Filho, HF; Morellato, LPC","22952","1989",NA,"Brazil","São Paulo",NA,"Árvore, 4 m. frutos maduros.","UEC070580","UEC070580","Pirani, JR","09",NA,"Campinas","-47.060001373291","-22.8999996185303","Reserva Muncipal de Santa Genebra, Nativo na reserva Municipal de Santa Genebra, em mata.",NA,NA,"23900","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:40:26-03","UNICAMP","UEC","150057","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Morellato, LPC","s.n.","1990",NA,"Brazil","São Paulo",NA,"Árvore, 5m alt., flores brancas.",NA,NA,NA,"01","08","Campinas","-47.060001373291","-22.8999996185303","Reserva Municipal de Santa Genebra",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:40:26-03","UNICAMP","UEC","150057","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Morellato, LPC","23025","1990",NA,"Brazil","São Paulo",NA,"Árvore, 5m alt., flores brancas.","UEC021013","UEC021013",NA,"01","08","Campinas","-47.060001373291","-22.8999996185303","Reserva Municipal de Santa Genebra.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:40:26-03","UNICAMP","UEC","60520","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Tamashiro, JY; Rodrigues, RR; Haddad, CFB","1099a","1984",NA,"Brazil","São Paulo",NA,"Mata","UEC104521","UEC104521",NA,NA,NA,"Campinas","-47.060001373291","-22.8999996185303","Reserva Municipal de Santa Genebra - Campinas",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:40:26-03","UNICAMP","UEC","46692","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Torres, RB","18924","1987",NA,"Brazil","São Paulo",NA,"Arbusto 1,5m de altura; flores brancas.; Interior da mata.","UEC002022","UEC002022",NA,"02","26","Campinas","-47.060001373291","-22.8999996185303","Reserva Santa Genebra.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-08-20 10:25:27-03","UNICAMP","UEC","105851","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Ahn, YJ; Kinoshita, LS; Torres, RB; Spinelli, T; Constâncio, SS","29","1999",NA,"Brazil","São Paulo",NA,"Flor, Árvore deitada, 7 m, sub- bosque, flor branca, folíolo retuso","UEC049916","UEC049916","Pirani, JR","03","19","Campinas","-47.060001373291","-22.8999996185303","Sítio São Francisco",NA,NA,"23900","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:25:27-03","UNICAMP","UEC","107030","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Ahn, YJ; Spinelli, T; Constâncio, SS","87","1999",NA,"Brazil","São Paulo",NA,"Fruto, Árvore , 5 m, sub-bosque, trilha principal próximo ao brejo, fruto imaturo verde",NA,NA,NA,"05","22","Campinas","-47.060001373291","-22.8999996185303","Sítio São Francisco",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-08-20 10:25:27-03","UNICAMP","UEC","111077","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Spinelli, T; Mendes, MRA; Silva, AF; Farias, RRS","256","2000",NA,"Brazil","São Paulo",NA,"Fruto, árvore 2,5 m, fruto imaturo verde","UEC049894","UEC049894",NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Sítio São Francisco",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:40:26-03","UNICAMP","UEC","110361","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Spinelli, T; Ahn, YJ; Constâncio, SS; Guerreiro, S","222","2000",NA,"Brazil","São Paulo",NA,"Árvore, 4mm sub-bosque, borda da mata, botão branco.","UEC021015","UEC021015",NA,"01","31","Campinas","-47.060001373291","-22.8999996185303","Sítio São Francisco.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:40:26-03","UNICAMP","UEC","110334","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Spinelli, T; Ahn, YJ; Constâncio, SS; Guerreiro, S","253","2000",NA,"Brazil","São Paulo",NA,"Arbusto 3m, sub-bosque, flor com corola branca, estames marrons, botão verde muito jovem.","UEC021016","UEC021016",NA,"01","31","Campinas","-47.060001373291","-22.8999996185303","Sítio São Francisco.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:40:26-03","UNICAMP","UEC","107030","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Ahn, YJ; Constâncio, SS; Spinelli, T","087","1999",NA,"Brazil","São Paulo",NA,"Árvore com 5m; fruto imaturo verde; Próximo a brejos.","UEC002019","UEC002019",NA,"05","22","Campinas","-47.060001373291","-22.8999996185303","Sítio São Francisco; sub-bosque.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-08-20 10:25:27-03","UNICAMP","UEC","84421","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Durigan, G","35053","1993",NA,"Brazil","São Paulo",NA,"Fruto, Arvoreta, frutos imaturos","UEC049912","UEC049912","Pirani, JR","11","09","Dourado","-48.310001373291","-22.1000003814697","Fazenda São Carlos e Fazenda Santa Gertu",NA,NA,"13775","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:40:26-03","UNICAMP","UEC","96932","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Rozza, AF","02","1995",NA,"Brazil","São Paulo",NA,"Árvoreta, 2,5m, flores brancas.","UEC070591","UEC070591","Pirani, JR","04","24","Matão","-48.3600006103516","-21.6000003814697","Faz. Cambuhy, Mata da Virgínia. Coleta feita nas laterais da estrada do Picadão, que atravessa a Mata.",NA,NA,"26922","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:40:26-03","UNICAMP","UEC","96934","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Rozza, AF","04","1995",NA,"Brazil","São Paulo",NA,"Árvoreta, 2,5m, frutos verdes imaturos.","UEC070590","UEC070590","Pirani, JR","04","24","Matão","-48.3600006103516","-21.6000003814697","Faz. Cambuhy, Mata da Virgínia. Coleta feita nas laterais da estrada do Picadão, que atravessa a Mata.",NA,NA,"26922","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-02-18 09:36:02-03","UNICAMP","UEC","96934","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Rozza, AF","4","1995",NA,"Brazil","São Paulo",NA,"Flor, Arvoreta,2,5 m, frutos verdes imaturos","UEC070590","UEC070590","Pirani, JR","04","24","Matão","-48.3600006103516","-21.6000003814697","Fazenda Cambuhy, Mata da Virgínia",NA,NA,"26922","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:40:26-03","UNICAMP","UEC","96932","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Rozza, AF","2","1995",NA,"Brazil","São Paulo",NA,"Flor, Arvoreta,2,5 m, flores brancas; Arvoreta, 2,5m, flores brancas.","UEC070591","UEC070591","Pirani, JR","04","24","Matão","-48.3600006103516","-21.6000003814697","Fazenda Cambuhy, Mata da Virgínia. Coleta feita nas laterais do Picadão que atravessa a Mata.",NA,NA,"26922","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:40:26-03","UNICAMP","UEC","14166","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Gibbs, PE; Leitão Filho, HF","4330","1977",NA,"Brazil","São Paulo",NA,"Arbusto até 4 metros; flores brancas.","UEC081978","UEC081978","Kallunki, J","01","28","Mogi Guaçu","-46.9421997070312","-22.372200012207","Estação experimental de Mogi-Guaçu (Fazenda Campininha).",NA,NA,"39309","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:40:26-03","UNICAMP","UEC","52275","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Druzian","1225V","1989",NA,"Brazil","São Paulo",NA,"Altura 6m com frutos verdes.","UEC021019","UEC021019","Pirani, JR","10","04","Novo Horizonte","-49.2200012207031","-21.4599990844727","Fazenda Esteio Lavrado.",NA,NA,"32394","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:40:26-03","UNICAMP","UEC","52276","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Druzian","1225VI","1989",NA,"Brazil","São Paulo",NA,"Altura 6m com frutos verdes.","UEC021018","UEC021018","Pirani, JR","10","04","Novo Horizonte","-49.2200012207031","-21.4599990844727","Fazenda Esteio Lavrado.",NA,NA,"32394","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-20 10:25:27-03","UNICAMP","UEC","14175","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Martins, FR","9983","1978",NA,"Brazil","São Paulo",NA,"Flor, Árvore 5 m, flores brancas, casca cinza - claro","UEC049914","UEC049914","Pirani, JR","02","03","Rio Claro","-47.560001373291","-22.4099998474121","campus da Unesp, arboreto",NA,NA,"21773","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:40:26-03","UNICAMP","UEC","14187","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pagano, SN","119","1979",NA,"Brazil","São Paulo",NA,"Flor, Árvore, mata","UEC049918","UEC049918","Pirani, JR","03","30","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José",NA,NA,"21773","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:40:26-03","UNICAMP","UEC","14187","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pagano","119","1979",NA,"Brazil","São Paulo",NA,"Árvore.; Mata.",NA,NA,"Pirani, JR","03","30","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José",NA,NA,"21773","auto","2003",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:40:26-03","UNICAMP","UEC","14169","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pagano, SN","116","1979",NA,"Brazil","São Paulo",NA,"Árvore com 7m de altura; flores brancas.; Mata.","UEC081973","UEC081973",NA,"03","30","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José.",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:40:26-03","UNICAMP","UEC","14168","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pagano, SN; Monteiro, HC","161","1979",NA,"Brazil","São Paulo",NA,"Árvore ca. 12m. 40cm DAP; frutos verdes em nível inferior e flores em níveis superiores.; Mata.","UEC081972","UEC081972",NA,"08","02","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José.",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:40:26-03","UNICAMP","UEC","14167","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pagano; Pagano, SN","135","1979",NA,"Brazil","São Paulo",NA,"Árvore com 2m de altura; frutos verdes.; Mata.","UEC081969","UEC081969",NA,"06","26","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José.",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-08-20 10:25:27-03","UNICAMP","UEC","14167","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","?","135","1979",NA,"Brazil","São Paulo",NA,"Flor / Fruto, Árvore com 2 m de altura, Frutos verdes",NA,NA,NA,"06","26","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José, mata",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-08-20 10:25:27-03","UNICAMP","UEC","14170","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pagano, SN","105","1979",NA,"Brazil","São Paulo",NA,"Flor, Árvore com + ou - 5 m de altura, flores brancas","UEC081976","UEC081976",NA,"02","20","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José, mata",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-08-20 10:25:27-03","UNICAMP","UEC","14168","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","?","161","1979",NA,"Brazil","São Paulo",NA,"Fruto, Árvore com + ou - 12 m. + ou - 40 cm DAP. Frutos verdes em nível inferior e flores em níveis superiores",NA,NA,NA,"08","12","Rio Claro","-47.560001373291","-22.4099998474121","Fazenda São José, mata",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:40:26-03","UNICAMP","UEC","38652","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Taroda, N; Figueiredo, N; Tamashiro, JY; Gouvêa, LSK","17601","1985",NA,"Brazil","São Paulo",NA,"Arvoreta 2m altura, flores brancas.","UEC070582","UEC070582","Pirani, JR","05","16","Valinhos","-46.9900016784668","-22.9699993133545","Reserva ARA Inst. Florestal",NA,NA,"12075","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-08-20 10:25:27-03","UNICAMP","UEC","14173","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Joly, CA","s.n.","1977",NA,"Brazil","São Paulo",NA,"Flor, Arboreta até 3,5 m, flores brancas coletadas em beira de mata",NA,NA,"Pirani, JR","06","16","Valinhos","-46.9900016784668","-22.9699993133545","Reserva Florestal de Valinhos",NA,NA,"12075","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-16 14:02:11-03","UNICAMP","UEC","131937","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Weyland Vieira, MC","844","1986",NA,"Brazil","Minas Gerais",NA,"Flor, Árvore 839, quadrante 210. Botões. Mato Lagoa","UEC074897","UEC074897","Pirani, JR","01","04","Monte Belo","-46.25","-21.416667","Fazenda Lagoa",NA,NA,NA,NA,"1990",NA,"-46.25","-21.416667",NA,NA,NA,NA,NA,NA,NA
"209","2019-08-20 10:25:27-03","UNICAMP","UEC","52985","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Webster, GL; Tamashiro, JY","25538","1986",NA,"Brazil","São Paulo",NA,"Fruto, Tree c 4 m high, frs. Greenish","UEC049884","UEC049884",NA,"10","09","Jundiaí","-47.833333","-23.5","Redserva Florestal Ara",NA,NA,NA,NA,NA,NA,"-47.833333","-23.5",NA,NA,NA,NA,NA,NA,NA
"210","2021-03-01 16:40:26-03","UNICAMP","UEC","171071","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Santos, K; Belinello, R","3912","2001",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, autocórica; córtex rugoso, madeira pesada; altura total 3m. altura do fuste 2m. PAP: 28cm. 26-50% da copa infestada por lianas.; Floresta estacional semidecidual.","UEC045312","UEC045312","Santos, K","01","19","Itatiba","-46.866667","-22.916667","Mata da Fazenda de Malabar (fragmento M3); área total: 20ha.","717","717",NA,NA,NA,NA,"-46.866667","-22.916667",NA,NA,NA,NA,NA,NA,NA
"211","2021-02-16 14:02:11-03","UNICAMP","UEC","131940","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Weyland Vieira, MC","844","1986",NA,"Brazil","Minas Gerais",NA,"Flor, Árvore 839, quadrante 210. Botões. Mato Lagoa",NA,NA,"Pirani, JR","01","04","Monte Belo","-46.25","-21.416667","Fazenda Lagoa",NA,NA,NA,NA,"1990",NA,"-46.25","-21.416667",NA,NA,NA,NA,NA,NA,NA
"212","2019-08-20 10:25:27-03","UNICAMP","UEC","14176","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Torres de Assumpção, C","7513","1979",NA,"Brazil","São Paulo",NA,"Flor / Fruto, Small tree + - 5m branching from 0,5 m.Flowers are white and scented. Vernacular name: mamoninha","UEC049898","UEC049898",NA,"01","20","Anhembi","-49.388889","-22.670556","Barreiro Rico Farm",NA,NA,NA,NA,NA,NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA
"213","2021-03-01 16:40:26-03","UNICAMP","UEC","171070","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Santos, K; Belinello, R","411","1999",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, autocórica; córtex rugoso, madeira pesada; altura total 6m. altura do fuste 1,6m. PAP: 41cm.; Floresta estacional semiducidual.","UEC045309","UEC045309","Santos, K","08","18","Campinas","-46.916667","-22.816667","Mata Ribeirão Cachoeira (Área C3); área total 224,9ha.","756","756",NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA
"214","2021-03-01 16:40:26-03","UNICAMP","UEC","171072","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Santos, K; Belinello, R","374","1999",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, autocórica; córtex rugoso, madeira pesada; altura total 6,5m. altura do fuste 2,5m. PAP: 34cm. 1-25% da copa infestada por lianas.; Floresta estacional semidecidual.","UEC045310","UEC045310","Santos, K","08","03","Campinas","-46.916667","-22.816667","Mata Ribeirão Cachoeira (Área C1); área total 224,9ha.","653","653",NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA
"215","2021-03-01 16:40:26-03","UNICAMP","UEC","171073","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Santos, K; Belinello, R","360","1999",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, autocórica; cortex rugoso, madeira pesada; altura total: 6m; altura do fuste: 2.5m; PAP: 32cm. 26-50% da copa infestada por lianas.; Floresta Estacional Semidecidual.","UEC045307","UEC045307","Santos, K","07","27","Campinas","-47","-22.783333","Mata Furnas (Fragmento P2); Área total: 13.2ha.","658","658",NA,NA,NA,NA,"-47","-22.783333",NA,NA,NA,NA,NA,NA,NA
"216","2021-03-01 16:40:26-03","UNICAMP","UEC","171075","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Santos, K; Belinello, R","432","1999",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, autocórica; cortex rugoso, madeira pesada; altura total: 8m; altura do fuste: 1m; PAP: 37cm. 01-25% da copa infestada por lianas.; Floresta Estacional Semidecidual.","UEC045314","UEC045314","Santos, K","08","20","Campinas","-46.916667","-22.816667","Mata Ribeirão Cachoeira (Área C2); Área total: 244,9ha.","660","660",NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA
"217","2021-03-01 16:40:26-03","UNICAMP","UEC","171076","S","Plantae","Magnoliopsida",NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","R.E.Schult.","Santos, K; Belinello, R","474","1999",NA,"Brazil","São Paulo",NA,"Árvore perenifolia, autocórica; córtex rugoso madeira pesada; altura total: 8m; altura do fuste: 3m; PAP: 45 cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.","UEC045316","UEC045316","Santos, K","09","28","Campinas","-46.933333","-22.783333","Mata do Macuco (Fragmento G1); área total: 41,8ha.","739","739",NA,NA,NA,NA,"-46.933333","-22.783333",NA,NA,NA,NA,NA,NA,NA
