"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"144","2020-12-11 11:45:08-03","UFMG","BHCB","200176","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Rezende, SG","7253","2019","04","11","Southern America","Brasil",NA,NA,"Erva; Campo Rupestre sobre Quartzito Herbáceo","BHCB200176","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Cocais","-43.377778","-19.847778","890","890",NA,"Barão de Cocais",NA,NA,NA,NA,NA,NA,"-43.377778","-19.847778",NA,NA,NA,NA,NA
"145","2020-12-11 11:45:08-03","UFMG","BHCB","190944","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Vidal, CV","s.n.","2018","04","19","Southern America","Brasil",NA,NA,"Campo Rupestre sobre Canga","BHCB190944","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Complexo Germano","-43.538056","-20.194444","1134","1134",NA,"Mariana",NA,NA,NA,NA,NA,NA,"-43.538056","-20.194444",NA,NA,NA,NA,NA
"146","2020-12-11 11:45:08-03","UFMG","BHCB","53843","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Lombardi, JA","4125","2000","10","19","Southern America","Brasil",NA,NA,"Beira d'água. Erva, inflorescências verdes",NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Parque Estadual do Rio Preto.","-43.369444","-18.011944",NA,NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,NA,NA,NA,"-43.369444","-18.011944",NA,NA,NA,NA,NA
"147","2020-12-11 11:45:08-03","UFMG","BHCB","86392","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5668","2004","02","28","Southern America","Brasil",NA,NA,"Erva 3-4 m, apoiante, inflorescências verdes, anteras esbranquiçadas, estigmas roxos.; Alto de morro (área aberta), e encosta e fundo de vale (mata)","BHCB025174","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Fazenda Limoeiro","-40.851056","-16.049722","741","836",NA,"Almenara",NA,NA,NA,NA,NA,NA,"-40.851056","-16.049722",NA,NA,NA,NA,NA
"148","2020-12-11 11:45:08-03","UFMG","BHCB","86939","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3580","2004","02","10","Southern America","Brasil",NA,NA,"Erva, pendente em barranco na beira da estrada no interior da Floresta Estacional Semidecidual. Coordenadas originais: 17°38#?#48,1; 41°59'30,2",NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Fazenda Araras, Estrada para Fazenda Araras","-41.991722","-17.646694","839","839",NA,"Novo Cruzeiro",NA,NA,NA,NA,NA,NA,"-41.991722","-17.646694",NA,NA,NA,NA,NA
"149","2020-12-11 11:45:08-03","UFMG","BHCB","93261","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Mota, NFO; Viana, PL","225","2005","05","01","Southern America","Brasil",NA,NA,"Erva; Terrestre, interior de mata","BHCB025182","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Pedra do Sino Hotel Fazenda., BR 040, Km 6. Trilha da Mata, atras do hotel","-43.812444","-20.884222","1000","1050",NA,"Carandaí",NA,NA,NA,NA,NA,NA,"-43.812444","-20.884222",NA,NA,NA,NA,NA
"150","2020-12-11 11:45:08-03","UFMG","BHCB","95073","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Viana, PL; Sobral, M; Mota, RC da; Leite, FSF; Lorenz, AP","1055","2003","10","30","Southern America","Brasil",NA,NA,"Planta apoiante; espiguetas verdes.; Em vegetação de borda de mata ciliar.","BHCB015326","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Parque Estadual do Rio Preto","-43.333333","-18.2","1400","1400",NA,"São Gonçalo do Rio Preto",NA,NA,NA,"2013","11",NA,"-43.333333","-18.2",NA,NA,NA,NA,NA
"151","2020-12-11 11:45:08-03","UFMG","BHCB","98706","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Almeida, TE; Souza, DT; Rolim, LB; Silva, JL","168","2001","04","01","Southern America","Brasil",NA,NA,"Rupícola.; Campo rupestre e floresta estacional semidecidual montana.","BHCB015325","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Parque Estadual do Itacolomi., Trilha da Lagoa Seca.","-43.494742","-20.431678","1418","1418",NA,"Ouro Preto",NA,NA,NA,"2013","09",NA,"-43.494742","-20.431678",NA,NA,NA,NA,NA
"152","2020-12-11 11:45:08-03","UFMG","BHCB","80868","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Magalhães, GM","15490","1959","04",NA,"Southern America","Brasil",NA,NA,"Erva, 0,5-1m; Cerrado da chapada, terreno plano meio arenoso","BHCB025173","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais",NA,"-42.3431015014648","-16.8043994903564",NA,NA,NA,"Virgem da Lapa",NA,"37634","auto","2005","12","14",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:45:08-03","UFMG","BHCB","16636","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Resende, DC","s.n.","1989","11","25","Southern America","Brasil",NA,NA,"Erva; Mata","BHCB025184","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Campo Ecológico da UFMG.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte",NA,"17082","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:45:08-03","UFMG","BHCB","59864","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Krieger, L; Rezende, W","s.n.","1988","02","04","Southern America","Brasil",NA,NA,"Os colmes chegam a 4-5m de altura, escorando-se em arbustos e árvores; À beira de capoeira","BHCB025176","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Campus UFJF","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora",NA,"36144","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:45:08-03","UFMG","BHCB","59873","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Krieger, L; Rezende, W","s.n.","1988","02","04","Southern America","Brasil",NA,NA,"Capim robusto, chegando a 1-2m; Terreno descoberto, terra boa que foi mata recentemente","BHCB025177","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Campus UFJF","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Juiz de Fora",NA,"36144","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:45:08-03","UFMG","BHCB","103363","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Tameirão Neto, E","4496","2006","01","11","Southern America","Brasil",NA,NA,"Erva; Cerrado","BHCB025188","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Cia Suzano Celulose, Gleba H - Lamarão","-42.6035995483398","-16.9069004058838",NA,NA,NA,"José Gonçalves de Minas",NA,"18155","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:45:08-03","UFMG","BHCB","23006","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Tameirão Neto, E; França, GS","323","1990","12","26","Southern America","Brasil",NA,NA,"Erva; Cerrado",NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte",NA,"17082","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:45:08-03","UFMG","BHCB","23006","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Tameirão Neto, E; França, GS","323","1990","12","26","Southern America","Brasil",NA,NA,"Erva; Cerrado","BHCB025185","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte",NA,"17082","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:45:08-03","UFMG","BHCB","72523","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Barreto, HLM","10439","1939","12","08","Southern America","Brasil",NA,NA,"Erva 1,2m. Muito frequente; Campo sujo","BHCB025175","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:45:08-03","UFMG","BHCB","93829","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Barreto, HLM","10439","1939","12","08","Southern America","Brasil",NA,NA,"Erva, 1,20. Muito frequente; Campo sujo","BHCB025181","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Estação Experimental.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte",NA,"17082","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:45:08-03","UFMG","BHCB","107931","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Viana, PL; Marino, F; Pacheco, BG","2560","2006","10","27","Southern America","Brasil",NA,NA,"Espiguetas verdes a vináceas.; Em campo rupestre, dominante nas áreas úmidas.","BHCB015316","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto",NA,"44599","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:45:08-03","UFMG","BHCB","99893","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Viana, PL; Mota, RC da; Carvalho, FA","938","2002","12","12","Southern America","Brasil",NA,NA,"Planata apoiante na vegetação arbórea/arbustiva; Borda de mata ciliar","BHCB025183","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Parque Natural Municipal Ribeirão do Campo","-43.4249992370605","-19.0372009277344","1000","1000",NA,"Conceição do Mato Dentro",NA,"60318","auto","2003","07",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:45:08-03","UFMG","BHCB","85406","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Viana, PL; Mota, RC da; Carvalho, FA","1005","2002","12","10","Southern America","Brasil",NA,NA,"Em borda de mata ciliar.","BHCB015307","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Parque Natural Municipal Ribeirão do Campo","-43.4249992370605","-19.0372009277344","1100","1100",NA,"Conceição do Mato Dentro",NA,"60318","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:45:08-03","UFMG","BHCB","26275","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Teixeira, WA","s.n.","1995","02","13","Southern America","Brasil",NA,NA,"Erva, espiguilha roxeada; Coletada entre afloramentos de quartzito, MBR. Campo rupestre","BHCB025179","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"Itabirito",NA,"20553","auto","2005","12","14",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:45:08-03","UFMG","BHCB","86094","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Viana, PL; Stehmann, JR; Morais, PO","1340","2003","12","18","Southern America","Brasil",NA,NA,"Planta decumbente; bainhas foliares vináceas.; Beira de córrego.","BHCB015306","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","RPPN Caraça, Estrada para santuário.","-43.4075012207031","-20.0746994018555","1200","1300",NA,"Catas Altas",NA,"11966","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:45:08-03","UFMG","BHCB","118356","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Carmo, FF; Ribeiro, LC; Silva, ES","2305","2008","02","10","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Serra de Gandarela.","-43.7893981933594","-20.0874996185303",NA,NA,NA,"Rio Acima",NA,"13827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:45:08-03","UFMG","BHCB","118355","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Carmo, FF; Ribeiro, LC; Silva, ES","2144","2008","02","10","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Serra de Gandarela.","-43.4152984619141","-19.959400177002",NA,NA,NA,"Santa Bárbara",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:45:08-03","UFMG","BHCB","86231","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Mota, RC da","2215","2002","12","18","Southern America","Brasil",NA,NA,"Inflorescências verdes com manchas vináceas.; Coletada em campo sujo.","BHCB015327","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Catas Altas",NA,"11966","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:45:08-03","UFMG","BHCB","56474","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Mota, RC da","296","2000","12","02","Southern America","Brasil",NA,NA,"Afloramento rochoso","BHCB025178","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Catas Altas",NA,"11966","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:45:08-03","UFMG","BHCB","69640","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Tameirão Neto, E","3194","2001","02","13","Southern America","Brasil",NA,NA,"Erva; Cerrado","BHCB025172","Monocotyledon",NA,"(Trin.) Döll",NA,"Minas Gerais","UHE Irapé.","-42.4655990600586","-16.9517002105713",NA,NA,NA,"Berilo",NA,"31142","auto","2005","12","14",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:21:18-03","UFPR","UPCB","47086","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.de","169","1999","03","23",NA,"Brasil",NA,NA,"Erva, ca. 2m, apoiante, crescendo na beira do rio. Campo rupestre..","UPCB0038673",NA,NA,"Doell","Oliveira, R.P. de","Bahia","Catolés de cima","-41.6636009216309","-13.2496995925903",NA,NA,"UPCB0038673","Abaíra",NA,"26531","auto","1999","03",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:21:18-03","UFPR","UPCB","47029","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","França, F.","3326","2000","05","04",NA,"Brasil",NA,NA,"Apoiante até ca. 2m, borda da mata. Mata de encosta antropizada. Alt.: 145m s.n.m..","UPCB0038671",NA,NA,"Doell","Oliveira, R.P. de","Bahia","Mata da Bica","-38.7118988037109","-12.5466995239258",NA,NA,"UPCB0038671","Santo Amaro",NA,"24929","auto","2000","05",NA,NA,NA,NA,NA,NA,NA,NA
"173","2012-04-13 13:17:00-03","MO","MOBOT","2948541","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Larry R. Noblick|William J. Hahn|M.J. Lemos|C. Vieira","Noblick 3325","1984","6","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","G. Davidse","Bahia","Serra da Pioneira, 03 km. de P. Branca, Santa Terezinha.","-39.53333","-12.75","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","1125275","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","RESENDE","RESENDE 16636","1989","11","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","Gerrit Davidse (MO)",NA,"Campus ecologico UFMG, BH, MG. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"175","2014-09-05 21:00:00-03","MO","MOBOT","1125277","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","E. Tameirão Neto","Tameirão Neto 323","1990","12","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","Gerrit Davidse (MO)",NA,"Est. Ecologica UFMG, Belo HOrizonte, MG. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"176","2014-09-18 15:58:00-03","MO","MOBOT","1153404","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","A.M. Carrión|Marisol Garvizu","Carrión Cuellar 74","1996","3","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","C. da Silva","Santa Cruz","Parque Nacional Noel Kempff Mercado. Lago Caimán. Bosque enano campamento de Huanchaca Este; a 4 km del campamento en la meseta. Vegetación con gran cantidad de material orgánico en descomposición.","-60.9111111","-13.6719445","560.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","1813833","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11613","1976","3","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","M.T. Stieber","Minas Gerais","Ca. 17 km SW of the Mines Gerais - Bahia state border along Highway BR-116. Cerrado.","-41.43361","-15.65138","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1192",NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","1824015","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11936","1976","4","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","M.T. Stieber","Bahia","Chapada da Diamantina, along waterfall of the Rio Ferro Doido, ca. 21 km E of Morro do Chapéu.","-39.083333","-11.65","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1216",NA,NA,NA
"179","2012-04-24 12:08:00-03","MO","MOBOT","2480772","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Per Dusén","Dusén 322a","1914","5","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,"Paraná","Jaguariaiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"180","2011-02-08 08:13:00-02","MO","MOBOT","2947506","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Antonio C. Allem|G. Vieira","Allem 1773","1978","3","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","Michael T. Stieber","Bahia","Mun. Lençóis: Seabra-Lençóis Km. 221, BR 242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2014-09-05 21:17:00-03","MO","MOBOT","2948028","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","E. Tameirão Neto|G. S. França","Tameirão Neto 323","1990","12","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","Gerrit Davidse","Minas Gerais","Est. Ecologica UFMG, Belo Horizonte. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-06-24 18:35:00-03","MO","MOBOT","2948235","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Agnes Chase","Chase 8948","1925","3","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","Michael T. Stieber","Minas Gerais","Serra do Cural, South west of Bello Horizonte. Acaba Mundo.",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","2948249","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","RESENDE","RESENDE s.n.","1989","11","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","Gerrit Davidse","Minas Gerais","Campus ecológico UFMG. Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","2948303","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Gert G. Hatschbach","Hatschbach 42852","1980","3","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","G. Davidse","Minas Gerais","Mun. Grão Mogol: Campo de Aviação",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2012-05-02 13:16:00-03","MO","MOBOT","2948491","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Paulo T. Sano","Sano 14407","1994","2","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,"Bahia","Barra da Estiva. Estrada entre a Barra da Estiva e Capão da Volta, a 4 km. NW de Barra da Estiva. Mata de Cipó.",NA,NA,"1160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"186","2009-06-24 18:35:00-03","MO","MOBOT","2948670","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Agnes Chase","Chase 9402","1925","4","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","Michael T. Stieber","Minas Gerais","Itacolumy (east of Ouro Preto).",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-08-13 05:50:00-03","MO","MOBOT","2948781","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","R.M. Harley","Harley 27554","1988","12","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","G. Davidse","Bahia","Mun. Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a face NNW do pico. Cerrado de altitude e campo com afloramentos de rochas. Local chamado Morro do Chapéeu.","-42","-13.51666","1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2014-11-04 20:15:00-02","MO","MOBOT","2949111","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim","Amorim 780","1992","9","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll","G. Davidse","Bahia","Mun. Una. Entrada no km. 46 da Rod. BA-001 Ilheus/Una. Região da Mata Higórfila Sul Baiana.","-39.08333","-15.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
