"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"422","2019-03-29 10:41:33-03","UFSM","HDCF","4783","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","?",NA,"1998","01","12","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,"2015","04","02","América",NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"423","2016-09-05 16:03:09-03","UFSM","HDCF","563","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M.","Longhi, S. J.; Marchiori, J. N. C.","127","1981","04","15","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Talhão 13 = Pinus. Hidromorfia",NA,NA,"2016","04","20","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10567","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Conceição, L.H.S.M.","Caxambu, M.G.; Siqueira, E.L.; Castrignaro, B.M.; Siqueira, E.L.; Castrignaro, B.M.","8888","2019","11","08","Brasil","Paraná","Matelândia","Parque Nacional do Iguaçu - Estrada de terra Céu Azul - Serranópolis Iguaçu -","-53.906111","-25.423056","-53.906111","-25.423056","276","276","árvore ca.7 m, heliófita. Frutos imaturos verdes. Orla de floresta. - Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Aluvial.",NA,NA,"2020","02","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10532","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M.; Conceição, L.H.S.M.","Conceição, L.H.S.M.; Benatti, V.M.N.; Hentz Junior, E.J.; Garcia, A.P.; Wink, J.; Benatti, V.M.N.; Hentz Junior, E.J.; Garcia, A.P.; Wink, J.G.","222","2019","12","12","Brasil","Paraná","Matelândia","Borda do Parque Nacional do Iguaçu","-53.900556","-25.415111","-53.900556","-25.415111",NA,NA,"Árvore, 5 metros, folhas cartáceas, discolores, flores brancas.",NA,NA,"2020","01","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2015-10-22 10:03:07-02","UNIOESTE","UNOP","1816","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Borges, J.P.","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","137","2013","02","01","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Frutos imaturos verdes. Área 1, 92º indivíduo.",NA,NA,"2013","09","13",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"427","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1739","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Borges, J.P.","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","98","2012","11","11","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescências brancas. Área 2, 1031º indivíduo.",NA,NA,"2013","09","06",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"428","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1672","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Borges, J.P.","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","68","2012","10","30","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 2m. Área 1 , 92º indivíduo.",NA,NA,"2013","06",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"429","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1725","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Borges, J.P.","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","84","2012","11","11","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescência creme. Área 1, 289º indivíduo.",NA,NA,"2013","09","06",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"430","2018-02-21 09:34:02-03","UNIOESTE","UNOP","8912","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M.","Santos, C.V.","01","2017","11","21","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski #?# Lago Municipal","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Planta arbórea, com cerca de 2 metros de altura, folhas verdes e flores brancas",NA,NA,"2017","12","01",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"431","2020-08-31 09:08:01-03","INPA","INPA","127970","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, MEG","Sobral, MEG","3525","1984","12","01","Brasil","Rio Grande do Sul","Nova Prata","André da Rocha, André da Rocha, Nova Prata.","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,"INPA0127970","INPA0127970 INPA0127970_e","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","18634","auto",NA,NA,NA,NA,NA
"432","2020-08-31 09:08:01-03","INPA","INPA","124635","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, MEG","Hatschbach, GG","40522","1977","12","08","Brasil","Paraná","Santa.Helena","Rio S. Francisco Chico","-54.3328018188477","-24.8603000640869",NA,NA,NA,NA,NA,"INPA0124635","INPA0124635 INPA0124635_e","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","23937","auto",NA,NA,NA,NA,NA
"433","2021-01-10 20:47:07-03","INPA","INPA","142859","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, MEG","Sobral, MEG","4515","1985","12",NA,"Brasil","Rio Grande do Sul","Agudo","Cerro Agudo, Cerro Agudo.","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,NA,"INPA0142859","INPA0142859 INPA0142859_e","2014",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","22416","auto",NA,NA,NA,NA,NA
"434","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","54279",NA,"Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","T. Fernandes/X-2018","T. Fernandes; F.R.M. Fraga & J.M.A. Braga","387","2018","10","22","Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41.024722","-20.396667","41W1'29","20S23'48","1209","1209","Árvore 2,5m. Folhas discolores, inflorescência e botões verdes, glabros","MBML054279","MBML054279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-06-15 15:31:05-03","UNESP-RC","HRCB","46652","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","A.P. de Candolle","Pivetta","Fr. Daniel",NA,"1954","01","03","Brasil","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,NA,NA,"100","100","arvore pequena, flor branca <ll>dwc_commonname:</ll> guamirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-06-15 15:31:05-03","UNESP-RC","HRCB","44863","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","A.P. de Candolle","Rambo","Pivetta","796","1953","12","21","Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"500","500","arbusto, flor branca <ll>dwc_commonname:</ll> guamirum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA
"437","2017-11-24 14:11:47-02","UFLA","ESAL","20593","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Marcos E. G. Sobral","Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"438","2017-11-24 14:11:47-02","UFLA","ESAL","20592","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Marcos E. G. Sobral","Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"439","2017-11-24 14:11:47-02","UFLA","ESAL","20591","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Marcos E. G. Sobral","Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"440","2017-11-24 14:11:47-02","UFLA","ESAL","20590","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Marcos E. G. Sobral","Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"441","2017-11-24 14:11:47-02","UFLA","ESAL","20589","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Marcos E. G. Sobral","Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"442","2017-11-24 14:11:47-02","UFLA","ESAL","20588","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Marcos E. G. Sobral","Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"443","2017-11-24 14:11:47-02","UFLA","ESAL","25263","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.",NA,"Naves, RP","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"árvore; 6m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA
"444","2020-09-08 14:21:43-03","FUVATES","HVAT","5862","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","L. J. de Vargas; F. Bruxel; E. Freitas","L.J. de Vargas; F. Bruxel",NA,"2020","03","07","Brasil","Rio Grande do Sul","Arvorezinha","Linha Gramado. Borda de mata com araucária.","-52.198611","-28.881111","52º11'55''W","28º52'52''S",NA,NA,"Arbórea","HVAT00005862",NA,"2020","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-07 11:44:39-03","FUVATES","HVAT","2395","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","W. Heberle","M. L. Zanotelli","s.n.","2008","03","15","Brasil","Rio Grande do Sul","Fontoura Xavier",NA,"-52.345833","-28.982778","-52º20'45''W","-28º58'58''S",NA,NA,NA,"HVAT00002395",NA,"2008","03","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-07 11:44:39-03","FUVATES","HVAT","1617","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","M. Grings","E. Freitas","s.n.","2008","11","23","Brasil","Rio Grande do Sul","São Francisco de Assis","Fazenda Duas Irmãs.","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S",NA,NA,"Encosta do Cerro.","HVAT00001617",NA,"2014","12","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-09-08 14:21:43-03","FUVATES","HVAT","5879","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","E. Freitas; L.J. de Vargas","E. Freitas","1212","2020","02","23","Brasil","Rio Grande do Sul","Itapuca","Campo Bonito. Borda de capão de mata.","-52.265556","-28.801111","52º15'56''W","28º48'4''S",NA,NA,"Arvoreta","HVAT00005879",NA,"2020","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-12-19 11:19:52-03","UFG","UFG","45812","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Soares; Silva, L.H.","Francisco, E.M.; et al.","27499","1999","12","09","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"UFG0045812",NA,"2004","02","01",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"449","2021-03-03 13:56:22-03","UFF","NIT","NIT10303","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","M. Sobral","H.C. de Lima; J. Caruzo","3096","1987","07","30","Brasil","Rio de Janeiro","São Pedro da Aldeia","São Mateus, estrada para Macaé. Fazenda da Caveira. Elev.: 20 m.","-42.1027984619141","-22.8391990661621",NA,NA,NA,NA,"Árvore, ca. 10 m. Tronco com casca pardo-ferrugínea e lisa. DAP 20 cm. Flores perfumadas alvo-esverdeadas. Ocasional. Habitat: Floresta de baixada, solo argiloso.","NIT00001537",NA,"2010",NA,NA,NA,NA,NA,NA,NA,"20879","auto",NA,NA,NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","2573753","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith","14059","1964","12","16","Brazil","Santa Catarina","Chapecó","8-13 km West of Chapecó","-27.67","-27.1",NA,NA,"300","400",NA,"US01891819","US01891819_01 US01891819_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"451","2020-09-12 05:00:02-03","US","US","2267845","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith, R. Reitz & L. Caldato","9577","1956","12","29","Brazil","Paraná","Clevelândia","Varzea, Fazenda Sant´ Ana","-52.4707984924316","-26.3957996368408",NA,NA,"900","1000",NA,"US01891808","US01891808_01 US01891808_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","30860","auto","Dicotyledonae",NA,NA,NA,"1"
"452","2020-09-12 05:00:02-03","US","US","1175611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"K. Fiebrig","6318a","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03052145","US03052145_01",NA,NA,NA,"South America",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"453","2020-09-12 05:00:02-03","US","US","2268003","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith","10873","1957","2","5","Brazil","Santa Catarina","Caçador","Pinheiral, 5km north of Caçador.","-51.0149993896484","-26.7752990722656",NA,NA,"950","1100",NA,"US01891811","US01891811_01 US01891811_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","38516","auto","Dicotyledonae",NA,NA,NA,"1"
"454","2020-09-12 05:00:02-03","US","US","2268029","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith & Klein, R.","11044","1957","2","8","Brazil","Santa Catarina","Curitibanos","Pinheiral with Butia, 6km northwest of Lebon Regis","-50.584400177002","-27.2828006744385",NA,NA,"700","900",NA,"US01891813","US01891813_01 US01891813_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","25987","auto","Dicotyledonae",NA,NA,NA,"1"
"455","2020-09-12 05:00:02-03","US","US","2141745","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"R. Reitz","4685","1952","1","24","Brazil","Santa Catarina","Chapecó",NA,"-52.6183013916016","-27.096399307251",NA,NA,"1000",NA,NA,"US01891803","US01891803_01 US01891803_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","22671","auto","Dicotyledonae",NA,NA,NA,"1"
"456","2020-09-12 05:00:02-03","US","US","2484196","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"A. Krapovickas & C. L. Cristóbal","12029","1966","1","16","Argentina","Misiones",NA,"Dep. Candelaria. Arroyo San Juan, Ruta 12.",NA,NA,NA,NA,NA,NA,NA,"US03052142",NA,NA,NA,NA,"South America",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US","2267791","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith & R. Reitz","9215","1956","12","25","Brazil","Santa Catarina","Xanxerê","Pinheiral and ruderal 17 Km north of Abelardo Luz,,,,,,,,,,,,,,,,,,","-52.4042015075684","-26.8768997192383",NA,NA,"500","600",NA,"US01891805","US01891805_01 US01891805_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","16278","auto","Dicotyledonae",NA,NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","3320647","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"A. Butzke","10896","1993","12","29","Brazil","Rio Grande do Sul","Erechim","Ranario","-52.2738990783691","-27.6341991424561",NA,NA,"780",NA,NA,"US01891823","US01891823_01 US01891823_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","46790","auto","Dicotyledonae",NA,NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US","3367249","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"R. Wasum","8054","1992","1","16","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"750",NA,NA,"US01891821","US01891821_01 US01891821_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto","Dicotyledonae",NA,NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","2432910","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"T. Pederson","5415","1960","2","12","Argentina","Corrientes",NA,"Fringe of woodland along the Arroyo Garabí. Estancia Garruchos. Dep. Santo Tomé.",NA,NA,NA,NA,NA,NA,NA,"US03052143",NA,NA,NA,NA,"South America",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","2267869","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith & R. Reitz","9810","1957","1","3","Brazil","Santa Catarina","Xanxerê","Pinheral, 5km east of Faxinal dos Guedes","-52.4042015075684","-26.8768997192383",NA,NA,"700","900",NA,"US01891810","US01891810_01 US01891810_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","16278","auto","Dicotyledonae",NA,NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","2268062","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith & Klein, R.","11337","1957","2","12","Brazil","Santa Catarina","Lages","10km east of Capão Alto","-50.326099395752","-27.8160991668701",NA,NA,"900","1000",NA,"US01891815","US01891815_01 US01891815_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","70701","auto","Dicotyledonae",NA,NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","2268079","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith & Klein, R.","11464","1957","2","19","Brazil","Santa Catarina","Xanxerê","8 km North of Abelardo Luz","-52.4042015075684","-26.8768997192383",NA,NA,"500","600",NA,"US01891816","US01891816_01 US01891816_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","16278","auto","Dicotyledonae",NA,NA,NA,"1"
"464","2020-09-12 05:00:02-03","US","US","3381499","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"A. Kegler","99","1999","1","20","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,"US01891825","US01891825_01 US01891825_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto","Dicotyledonae",NA,NA,NA,"1"
"465","2020-09-12 05:00:02-03","US","US","2267807","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith, R. Reitz & O. Sufridini","9302","1956","12","26","Brazil","Santa Catarina","Chapecó","Pinheiral, Fazenda Campo São Vicente, 24 Km west of Campo Erê","-52.6183013916016","-27.096399307251",NA,NA,"900","1000",NA,"US01891806","US01891806_01 US01891806_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","22671","auto","Dicotyledonae",NA,NA,NA,"1"
"466","2020-09-12 05:00:02-03","US","US","2102129","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"B. Rambo","51653","1951","12","27","Brazil","Rio Grande do Sul",NA,"Passo do Socorro p. Vacaria",NA,NA,NA,NA,NA,NA,NA,"US01891826","US01891826_01 US01891826_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"467","2020-09-12 05:00:02-03","US","US","2267706","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith & R. Reitz","8947/A","1956","12","21","Brazil","Santa Catarina","Caçador","Pinheiral, bog, and ruderal, 8 Km north of Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"950","1100",NA,"US01891804","US01891804_01 US01891804_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","38516","auto","Dicotyledonae",NA,NA,NA,"1"
"468","2020-09-12 05:00:02-03","US","US","3439261","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"A. Kegler","1274","2002","1","29","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,"US01891820","US01891820_01 US01891820_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto","Dicotyledonae",NA,NA,NA,"1"
"469","2020-09-12 05:00:02-03","US","US","2580264","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"R. Reitz & R. Klein","11719","1962","1","7","Brazil","Santa Catarina","Porto União","Calmon, Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"1000",NA,NA,"US01891818","US01891818_01 US01891818_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","41804","auto","Dicotyledonae",NA,NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","1157217","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"K. Fiebrig","6318","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03052144",NA,NA,NA,NA,"South America",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","2267810","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith, R. Reitz & O. Sufridini","9316","1956","12","26","Brazil","Santa Catarina","Chapecó","Campo, Fazenda Campo São Vicente, 24 Km west of Campo Erê","-52.6183013916016","-27.096399307251",NA,NA,"900","1000",NA,"US01891807","US01891807_01 US01891807_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","22671","auto","Dicotyledonae",NA,NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","2267853","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"L. Smith & R. Reitz","9651","1956","12","30","Brazil","Santa Catarina","Dionísio Cerqueira","Pinheiral, near Dionísio Cerqueira","-53.6397018432617","-26.2549991607666",NA,NA,"800","850",NA,"US01891809","US01891809_01 US01891809_02",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales","28536","auto","Dicotyledonae",NA,NA,NA,"1"
