"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"313","2020-10-15 09:53:52-03","UFPR","EFC","13079","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Blum, C.T.","Vieira, R.S.; Blum, C.T.","484","2014","08","03",NA,"Brasil","Paraná","Guaraqueçaba","Serra Gigante","-48.1695","-25.1569",NA,NA,NA,"Árvore com 7 m. Com frutos verdes.","EFC013079",NA,"-48.1695","-25.1569","2014","08","03",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-10-15 09:53:52-03","UFPR","EFC","4305","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Roderjan, C.V.","1178","1991","10","14",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1200","1200",NA,"Árvore 7 m, 1200 m s.n.m. (canela-5) __COMMOM_NAME__: Canela","EFC004305",NA,"-49.0036","-25.3887","2008","06","06",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-10-15 09:53:52-03","UFPR","EFC","11620","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Völtz, R.R.; Brotto, M.L.","46","2009","08","07",NA,"Brasil","Paraná","Morretes","Serra do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore 6 m alt. Altitude 1200 m s.n.m.","EFC011620",NA,NA,NA,"2009","08","07","30514","auto",NA,NA,NA,NA,NA,NA
"316","2019-12-09 17:30:08-03","UFPR","EFC","15577","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.",NA,"2015","02","04",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7103","-24.8539","890","890",NA,"Árvore 10m, botões e flores amarelas. Floresta Ombrófila Densa Montana","EFC015577",NA,"-48.7103","-24.8539","2015","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-10-15 09:53:52-03","UFPR","EFC","12222","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Roderjan, C.V.","1858","2014","02","08",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1400","1400",NA,"Árvore em floresta altomontana a 1400 m.s.n.m., em Neossolo Litólico. Com flores.","EFC012222",NA,"-49.0036","-25.3887","2014","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-10-15 09:53:52-03","UFPR","EFC","4056","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Roderjan, C.V.","1139","1994","12","15",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1250","1250",NA,"Árvore 6m, pouco comum na floresta de transição, 1250m s.n.m.","EFC004056",NA,"-49.0036","-25.3887","2008","06","06",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-12-09 17:30:08-03","UFPR","EFC","16808","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Völtz, R.R.; Brotto, M.L.; Pajewski, F.F.","1494","2018","03","09",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.2902","-25.1633","330","330",NA,"Arvoreta 3 m alt.; flores amareladas; interior de floresta de topo de morro. Floresta Ombrófila Densa Submontana","EFC016808",NA,"-48.2902","-25.1633","2018","03","09",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-10-15 09:53:52-03","UFPR","EFC","13251","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Völtz, R.R.; Brotto, M.L.","351","2014","08","24",NA,"Brasil","Paraná","Campina Grande do Sul","Trilha Pedra Branca, Serra do Ibitiraquire","-48.5201","-25.1552","1250","1250",NA,"Árvore 8m alt.; frutos verdes; folhas velhas laranja-avermelhadas; floresta de topo de morro.","EFC013251",NA,"-48.5201","-25.1552","2014","08","24",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-10-15 09:53:52-03","UFPR","EFC","16367","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.","1417","2017","10","13",NA,"Brasil","Paraná","Antonina","Bairro Alto, trilha para a base do Ibitirati","-48.8061","-25.2422","954","954",NA,"Árvore 6 m, frutos verdes com cúpula amarelo-avermelhado, interior de Floresta Ombrófila Densa Montana","EFC016367",NA,"-48.8061","-25.2422","2017","10","13",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-10-15 09:53:52-03","UFPR","EFC","15728","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Cordeiro, J.","5212","2014","08","12",NA,"Brasil","Paraná","Guaratuba","Pico Pedra Branca de Araraquara","-48.8783","-25.8783","1080","1080",NA,"Árvore 6m; frutos imaturos verdes. Floresta Ombrófila Densa Altomontana","EFC015728",NA,"-48.8783","-25.8783","2014","08","21",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-09 17:30:08-03","UFPR","EFC","15891","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.","1948","2015","06","15",NA,"Brasil","Paraná","Adrianópolis","Berneck","-48.7256","-24.8536",NA,NA,NA,"Árvore 11m; frutos imaturos verdes. Floresta Ombrófila Densa Montana","EFC015891",NA,"-48.7256","-24.8536","2015","07","08",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-13 11:21:09-03","USP","SPF","215801","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, ML","Perdiz, RO","842","2011","07","28",NA,"Brasil","Bahia","Barro Preto",NA,"-39.537222","-14.766667","750","800",NA,NA,"SPF00215801",NA,"-39.537222","-14.766667","2017","02","06",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-13 11:21:09-03","USP","SPF","104698","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, PLR","Melo, E","PCD1233","1994","11","22",NA,"Brasil","Bahia","Lençóis","Morro da Chapadinha, Chapadinha.","-41.452778","-12.456667","1000","1000",NA,NA,"SPF00104698",NA,"-41.452778","-12.456667","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:21:09-03","USP","SPF","164545","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Assis, LCS","Ribeiro, R","1472","1988","11","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Alta da Boa Vista, Morro Queimado.","-43.266667","-22.966667",NA,NA,NA,NA,"SPF00164545",NA,"-43.266667","-22.966667","2004","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:21:09-03","USP","SPF","164546","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Assis, LCS","Thomas, WW","s.n.","1993","10","22",NA,"Brasil","Bahia","Prado","Reserva Florestal da Brasil de Holanda Indústrias S.A.","-39.333333","-17.183333",NA,NA,NA,NA,"SPF00164546",NA,"-39.333333","-17.183333","2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:21:09-03","USP","SPF","215818","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, ML","Perdiz, RO","870","2011","07","28",NA,"Brasil","Bahia","Barro Preto",NA,"-39.533333","-14.766667","800","800",NA,NA,"SPF00215818",NA,"-39.533333","-14.766667","2017","02","06",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:21:09-03","USP","SPF","166561","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, PLR","Jardim, JG","425","1994","04","28",NA,"Brasil","Bahia","Uruçuca","Distrito de Serra Garnde. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,"SPF00166561",NA,"-39.016667","-14.416667","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-13 11:21:09-03","USP","SPF","166562","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, PLR","Jardim, JG","2999","2000","04","21",NA,"Brasil","Bahia","Uruçuca","Parque Estadual Serra do Conduru, Serra do Conduru vertente E.","-39.104722","-14.485","250","450",NA,NA,"SPF00166562",NA,"-39.104722","-14.485","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:21:09-03","USP","SPF","169067","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Assis, LCS","Thomas, WW","14158","2004","09","19",NA,"Brasil","Bahia","Almadina","Serra do Corcovado","-39.603333","-14.705833","650","750",NA,NA,"SPF00169067",NA,"-39.603333","-14.705833","2011","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:21:09-03","USP","SPF","169414","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Assis, LCS","Fiaschi, P","2854","2005","03","18",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. 6 km da estrada.","-39.565278","-15.391667","850","850",NA,NA,"SPF00169414",NA,"-39.565278","-15.391667","2005","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-13 11:21:09-03","USP","SPF","200924","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, PLR","Fiaschi, P","3542","2011","01","22",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Estrada para Alto Alegre e Pau Amarelo.","-40.493556","-20.311472","512","512",NA,NA,"SPF00200924",NA,"-40.493556","-20.311472","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:21:09-03","USP","SPF","215888","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, ML","Perdiz, RO","751","2011","05","06",NA,"Brasil","Bahia","Arataca",NA,"-39.361389","-15.171583","356","860",NA,NA,"SPF00215888",NA,"-39.361389","-15.171583","2017","02","06",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:21:09-03","USP","SPF","90379","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Werff, H van der","Nic Lughadha, E","H50206","1991","12","19",NA,"Brasil","Bahia","Abaíra","Bem Querer.","-41.883333","-13.266667","1300","1650",NA,NA,"SPF00090379",NA,"-41.883333","-13.266667","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:21:09-03","USP","SPF","90654","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Werff, H van der","Harley, RM","H50613","1992","01","02",NA,"Brasil","Bahia","Abaíra","Mata do Barbado.","-41.9","-13.3","1600","1700",NA,NA,"SPF00090654",NA,"-41.9","-13.3","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-13 11:21:09-03","USP","SPF","179769","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Assis, LCS","Lopes, MMM","668","2006","05","21",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.202778","-14.202886","600","900",NA,NA,"SPF00179769",NA,"-39.202778","-14.202886","2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-13 11:21:09-03","USP","SPF","164547","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Assis, LCS","Carvalho, AMV","4578","1994","08","19",NA,"Brasil","Bahia","Canavieiras","Estação Experimental da CEPLAC, ESCAN.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"SPF00164547",NA,NA,NA,"2004","07",NA,"48203","auto",NA,NA,NA,NA,NA,NA
"339","2019-11-13 11:21:18-03","USP","SPF","201903","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Quinet, A","Forzza, RC","3679","2004","11","24",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata do Monjolinho.","-43.883333","-21.7","1600","1600",NA,NA,"SPF00201903",NA,"-43.883333","-21.7","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:21:18-03","USP","SPF","198287","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Baitello, JB","Polisel, RT","889","2008","11","21",NA,"Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Na estrada para a Unidade.&nf;Coordenadas: 565027S, 7477778W.","-44.3199996948242","-22.6800003051758","1115","1115",NA,NA,"SPF00198287",NA,NA,NA,"2008","12",NA,"26795","auto",NA,NA,NA,NA,NA,NA
"341","2021-03-25 13:52:26-03","UNIVILLE","JOI","9655","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto M.L.","267","2008","11","25",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","950","950",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FOD montana","JOI009655",NA,"48º43'4''W","24º51'30''S","2008","11","25",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-10-07 09:23:02-03","UEFS","HUEFS","36424","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","F.H.F.Nascimento","Nascimento, F.H.F.","88","1998","11","15",NA,"Brasil","Bahia","Rio de Contas","Mata da base do pico do Itoibira.","-41.8114013671875","-13.5789003372192","1700","1700",NA,"Mata de Altitude.","HUEFS0036424","HUEFS0036424",NA,NA,"2004","04",NA,"49773","auto","Magnolianae",NA,NA,NA,NA,NA
"343","2019-11-22 16:08:21-03","UEFS","HUEFS","166860","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,NA,"5888","2008","03","05",NA,"Brasil","Espírito Santo","Aracruz","Parque Municipal Morro de Aricanga. Estrada Morro de Aricanga.","-40.2733001708984","-19.8202991485596",NA,NA,NA,"Mata de Tabuleiro.","HUEFS0166860","HUEFS0166860",NA,NA,NA,NA,NA,"37987","auto","Magnolianae",NA,NA,NA,NA,NA
"344","2019-10-07 09:23:02-03","UEFS","HUEFS","165751","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Moraes, P.L.R.de","3128","2009","03","21",NA,"Brasil","Bahia","Santa Teresinha","Serra da Jibóia","-39.476111","-12.870278",NA,NA,NA,NA,"HUEFS0165751","HUEFS0165751","39W28'34''","12S52'13''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"345","2019-10-07 09:23:02-03","UEFS","HUEFS","123215","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","P.Moraes","Neves, M.L.C.","175","2004","12","01",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.471667","-12.869444",NA,NA,NA,"Mata Atlântica.","HUEFS0123215","HUEFS0123215","39W28'18''","12S52'10''","2010","03",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"346","2019-10-07 09:23:02-03","UEFS","HUEFS","148219","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Moraes, P.L.R.de","2591","2009","03","15",NA,"Brasil","Bahia","Rio de Contas","Fragmento na base do Pico do Itoibira","-41.890833","-13.373611",NA,NA,NA,NA,"HUEFS0148219","HUEFS0148219","41W53'27''","13S22'25''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"347","2019-10-07 09:23:02-03","UEFS","HUEFS","150068","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Nascimento, F.H.F.","514","2005","09",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas - Inácio Pinto. Sítio Gaia da Mata.","-41.903889","-13.538333","1350","1350",NA,"Floresta alto-montana.","HUEFS0150068","HUEFS0150068","41W54'14''","13S32'18''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"348","2019-10-07 09:23:02-03","UEFS","HUEFS","150076","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Nascimento, F.H.F.","522","2006","01",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas - Campo do Queiroz - Mata do Cafundó.","-41.9625","-13.511944","1550","1550",NA,"Floresta alto-montana.","HUEFS0150076","HUEFS0150076","41W57'45''","13S30'43''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"349","2019-10-07 09:23:02-03","UEFS","HUEFS","163256","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Rezende, S.G.","70","2009","10","26",NA,"Brasil","Minas Gerais","Mariana","Mineração de Ferro Samarco; região Mina Alegria 1, 2 e 6","-43.515","-20.154167",NA,NA,NA,NA,"HUEFS0163256","HUEFS0163256","43W30'54''","20S9'15''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"350","2019-10-07 09:23:02-03","UEFS","HUEFS","52438","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","H.van der Werff","Nascimento, F.H.F.","398","2000","12","05",NA,"Brasil","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano. Mata do Cigano.","-41.924722","-13.881111","1650","1750",NA,"Mata ombrófila montana.","HUEFS0052438","HUEFS0052438","41W55'29''","13S52'52''","2003","12",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"351","2019-10-07 09:23:02-03","UEFS","HUEFS","182146","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Nascimento, F.H.F.","570","2006","03","20",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Mata da encosta, serra à esquerda do Campo do Queiroz.","-41.945278","-13.524167","1500","1500",NA,"Floresta Alto Montana.","HUEFS0182146","HUEFS0182146","41W56'43''","13S31'27''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"352","2019-10-07 09:23:02-03","UEFS","HUEFS","182227","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Nascimento, F.H.F.","651","2008","12",NA,NA,"Brasil","Bahia","Rio de Contas","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, capão de mata, lado esquerdo caminho Caiambola-Catolés.","-41.887778","-13.365278","1550","1650",NA,"Floresta alto montana.","HUEFS0182227","HUEFS0182227","41W53'16''","13S21'55''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"353","2019-10-07 09:23:02-03","UEFS","HUEFS","182261","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Nascimento, F.H.F.","685","2008","12",NA,NA,"Brasil","Bahia","Rio de Contas","Serra da Mesa, base do Pico do Itoibira, mata da Campina Estreita, caminho Caiambola-Catolés.","-41.885278","-13.365556","1600","1700",NA,"Floresta alto montana","HUEFS0182261","HUEFS0182261","41W53'7''","13S21'56''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"354","2019-10-07 09:23:02-03","UEFS","HUEFS","205862","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Nascimento, F.H.F.","1179","2013","12","13",NA,"Brasil","Bahia","Rio de Contas","Bela Vista. Mata à base do Pico do Itoibira.","-41.888611","-13.370556","1600","1700",NA,"Floresta Montana.","HUEFS0205862","HUEFS0205862","41W53'19''","13S22'14''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"355","2019-10-07 09:23:02-03","UEFS","HUEFS","21012","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","P.Moraes","Melo, E.","PCD1233","1994","11","22",NA,"Brasil","Bahia","Lençóis","Morro da Chapadinha.","-41.45","-12.45","1000","1000",NA,"Afloramentos rochosos.","HUEFS0021012","HUEFS0021012","41W27'","12S27'","2010","02",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"356","2019-10-07 09:23:02-03","UEFS","HUEFS","232613","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Brotto, M.L.","2001","2015","09","13",NA,"Brasil","Paraná","Guaraqueçaba","Pico Bico Torto, bacia do Rio do Costa.","-48.185","-25.218333","585","585",NA,"Floresta Ombrófila Densa Altomontana.","HUEFS0232613","HUEFS0232613","48W11'6''","25S13'6''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"357","2019-10-07 09:23:02-03","UEFS","HUEFS","232628","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Brotto, M.L.","2122","2015","10","28",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.712778","-24.865833","900","900",NA,"Floresta Ombrófila Densa Montana.","HUEFS0232628","HUEFS0232628","48W42'46''","24S51'57''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"358","2019-10-07 09:23:02-03","UEFS","HUEFS","34814","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","F.H.F.Nascimento","Nascimento, F.H.F.","48","1998","10","06",NA,"Brasil","Bahia","Água Quente","Base do Pico do Itoibira.",NA,NA,NA,NA,NA,"Interior de mata.","HUEFS0034814","HUEFS0034814",NA,NA,"2004","04",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"359","2019-10-07 09:23:02-03","UEFS","HUEFS","37870","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","H.van der Werff","Harley, R.M.","53685","1999","04","02",NA,"Brasil","Bahia","Jacobina","Serra da Jaqueira, na subida da Fazenda do Japonês.","-40.5","-11.35","950","950",NA,"Mata de encosta, com áreas derrubadas para cultivo, riacho, solo úmido e afloramentos rochosos.","HUEFS0037870","HUEFS0037870","40W30'","11S21'","2003","12",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"360","2019-10-07 09:23:02-03","UEFS","HUEFS","44140","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","F.H.F.Nascimento","Nascimento, F.H.F.","317","1999","12","24",NA,"Brasil","Bahia","Rio de Contas","Bela Vista Mata da base do pico do Itobira.","-41.866667","-13.5","1680","1740",NA,"Floresta ombrófila denso montana.","HUEFS0044140","HUEFS0044140","41W52'","13S30'","2004","04",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"361","2019-10-07 09:23:02-03","UEFS","HUEFS","53672","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Harley, R.M.","H50613","1992","01","02",NA,"Brasil","Bahia","Abaíra","Mata do Barbado.","-41.9","-13.3","1600","1700",NA,"Interior da mata, à beira da estrada.","HUEFS0053672","HUEFS0053672","41W54'","13S18'",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
