"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","identifiedBy","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"595","2019-10-07 09:37:00-03","UEFS","HUEFS","59688","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Oliveira, R.P.","762","2002","04","24",NA,"Brasil","Bahia",NA,NA,"Mata de Cipó","HUEFS0059688","Angiospermae","Sapindales",NA,"A.St.-Hil.","Maracás","ca. 12km de Maracás,na BA 250, estrada em direção a Lagedo do Tabocal.","-40.329167","-13.460556","J.Jardim",NA,NA,"803","803",NA,NA,"2002","06",NA,"Rosanae","40W19'45''","13S27'38''",NA,NA,NA
"596","2019-10-07 09:37:00-03","UEFS","HUEFS","59786","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Giulietti, A.M.","2002","2002","03","10",NA,"Brasil","Bahia",NA,NA,"Caatinga, solo arenoso, mata de galeria.","HUEFS0059786","Angiospermae","Sapindales",NA,"A.St.-Hil.","Rio de Contas","Estrada para Jussiape, ca. 9 Km da cidade.","-41.759444","-13.604167","F.França",NA,"HUEFS0059786","850","850",NA,NA,"2002","10",NA,"Rosanae","41W45'34''","13S36'15''",NA,NA,NA
"597","2019-10-07 09:37:00-03","UEFS","HUEFS","59869","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Giulietti, A.M.","2083","2002","03","31",NA,"Brasil","Bahia",NA,NA,"Caatinga, mata seca.","HUEFS0059869","Angiospermae","Sapindales",NA,"A.St.-Hil.","Andaraí","Rodovia Seabra-Andaraí, 22 Km do entroncamento em direção a Andaraí.","-41.120278","-12.558056","J.R.Pirani",NA,"HUEFS0059869","527","527",NA,NA,"2004","07",NA,"Rosanae","41W7'13''","12S33'29''",NA,NA,NA
"598","2019-10-07 09:37:00-03","UEFS","HUEFS","60493","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Funch, L.S.","FCD129","2002","04","07",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0060493","Angiospermae","Sapindales",NA,"A.St.-Hil.","Palmeiras","Fazenda São Luiz, ao sul do povoado.","-41.494167","-12.411944","J.R.Pirani",NA,"HUEFS0060493",NA,NA,NA,NA,"2004","07",NA,"Rosanae","41W29'39''","12S24'43''",NA,NA,NA
"599","2019-10-07 09:37:00-03","UEFS","HUEFS","67566","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Araújo, F.S.","1358","2002","03","25",NA,"Brasil","Ceará",NA,NA,"Mata seca.","HUEFS0067566","Angiospermae","Sapindales",NA,"A.St.-Hil.","Cratéus","Serra das Almas.","-40.915","-5.140278","J.R.Pirani",NA,"HUEFS0067566 HUEFS0067566_01",NA,NA,NA,NA,"2004","07",NA,"Rosanae","40W54'54''","5S8'25''",NA,NA,NA
"600","2019-10-07 09:37:00-03","UEFS","HUEFS","69826","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","França, F.","4204","2003","02","02",NA,"Brasil","Bahia",NA,NA,"Vegetação arbustiva alta antropizada.","HUEFS0069826","Angiospermae","Sapindales",NA,"A.St.-Hil.","Rio de Contas","Estrada Rio de Contas-Jussiape, c. 12km de Rio de Contas.","-41.763889","-13.6025","J.R.Pirani",NA,"HUEFS0069826","800","874",NA,NA,"2003","08",NA,"Rosanae","41W45'50''","13S36'9''",NA,NA,NA
"601","2019-10-07 09:37:00-03","UEFS","HUEFS","70039","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Andrade, M.J.G.","181","2003","01","17",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0070039","Angiospermae","Sapindales",NA,"A.St.-Hil.","Rio de Contas","Estrada para Marcolino Moura. Chapada Diamantina.","-41.933333","-13.516667","J.R.Pirani",NA,"HUEFS0070039",NA,NA,NA,NA,"2004","07",NA,"Rosanae","41W56'","13S31'",NA,NA,NA
"602","2019-10-07 09:37:00-03","UEFS","HUEFS","71541","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Queiroz, L.P.de","7816","2003","05","16",NA,"Brasil","Bahia",NA,NA,"Mata caducifolia com mata cilar na beira do rio.","HUEFS0071541","Angiospermae","Sapindales",NA,"A.St.-Hil.","Rio de Contas","Ca. 9km N de Rio de Contas, na estrada para Jussiape.","-41.758611","-13.604444","J.R.Pirani",NA,"HUEFS0071541","823","823",NA,NA,"2004","07",NA,"Rosanae","41W45'31''","13S36'16''",NA,NA,NA
"603","2019-10-07 09:37:00-03","UEFS","HUEFS","74992","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","França, F.","4787","2003","07","13",NA,"Brasil","Bahia",NA,NA,"Capoeira de mata estacional. Solo vermelho argiloso.","HUEFS0074992","Angiospermae","Sapindales",NA,"A.St.-Hil.","Itaeté","Estrada para Itaetê, c. 8,8km do entroncamento da estrada Andaraí-Mucugê.","-41.156667","-12.9275","J.R.Pirani",NA,"HUEFS0074992","440","460",NA,NA,"2004","12",NA,"Rosanae","41W9'24''","12S55'39''",NA,NA,NA
"604","2019-10-07 09:37:00-03","UEFS","HUEFS","7575","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Queiroz, L.P.de","1593","1987","06","20",NA,"Brasil","Bahia",NA,NA,"Caatinga.","HUEFS0007575","Angiospermae","Sapindales",NA,"A.St.-Hil.","Ituaçu","Arredores do Morro da Mangabeira.","-41.3","-13.833333","J.R.Pirani",NA,"HUEFS0007575","520","520",NA,NA,"1992",NA,NA,"Rosanae","41W18'","13S50'",NA,NA,NA
"605","2019-10-07 09:37:00-03","UEFS","HUEFS","77764","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Costa, J.","3535","2003","03","21",NA,"Brasil","Bahia",NA,NA,"Caatinga sobre solo argiloso.","HUEFS0077764","Angiospermae","Sapindales",NA,"A.St.-Hil.","Palmeiras","Caminho para Conceição dos Gados","-41.553056","-12.533056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","41W33'11''","12S31'59''",NA,NA,NA
"606","2019-10-07 09:37:00-03","UEFS","HUEFS","78103","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Melo, E.","3588","2003","03","21",NA,"Brasil","Bahia",NA,NA,"Caatinga sobre solo argiloso.","HUEFS0078103","Angiospermae","Sapindales",NA,"A.St.-Hil.","Palmeiras","Caminho para Conceição dos Gados.","-41.583333","-12.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","41W35'","12S31'",NA,NA,NA
"607","2019-10-07 09:37:00-03","UEFS","HUEFS","79845","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Harley, R.M.","55009","2004","03","03",NA,"Brasil","Bahia",NA,NA,"Mata seca densa, chamada carrasco, e com um rio e mata ciliar na baixada.","HUEFS0079845","Angiospermae","Sapindales",NA,"A.St.-Hil.","Rio de Contas","ca. 6 km de Rio de Contas na estrada para Jussiape e 1,2 km ao longo do entroncamento na estrada para Marion. Beira da estrada, próximo a uma cancela.","-41.758889","-13.620278",NA,NA,NA,"891","891",NA,NA,NA,NA,NA,"Rosanae","41W45'32''","13S37'13''",NA,NA,NA
"608","2019-10-07 09:37:00-03","UEFS","HUEFS","80595","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Pereira-Silva, G.","8486","2004","02","20",NA,"Brasil","Bahia",NA,NA,"Carrasco em altitude. Solo arenoso.","HUEFS0080595","Angiospermae","Sapindales",NA,"A.St.-Hil.","Seabra","BR 242 Seabra - Ibotirama, Km 04.","-41.823333","-12.432778",NA,NA,"HUEFS0080595","1000","1000",NA,NA,NA,NA,NA,"Rosanae","41W49'24''","12S25'58''",NA,NA,NA
"609","2019-10-07 09:37:00-03","UEFS","HUEFS","85740","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Melo, E.","3684","2003","11","29",NA,"Brasil","Bahia",NA,NA,"Caatinga sobre solos arenoso garimpados.","HUEFS0085740","Angiospermae","Sapindales",NA,"A.St.-Hil.","Palmeiras","Canoão de Lavrinhas.","-41.574444","-12.574722","T.S.Nunes",NA,"HUEFS0085740","1000","1000",NA,NA,"2004","10",NA,"Rosanae","41W34'28''","12S34'29''",NA,NA,NA
"610","2019-10-07 09:37:00-03","UEFS","HUEFS","89366","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Harley, R.M.","54921","2004","02","22",NA,"Brasil","Bahia",NA,NA,"Mata seca densa, chamada carrasco, e com um rio e mata ciliar na baixada.","HUEFS0089366","Angiospermae","Sapindales",NA,"A.St.-Hil.","Rio de Contas","Ca. 6 km de Rio de Contas na estrada para Jussiape e 900 m do entrocamento na estrada para Marion. Beira da Estrada.","-41.764444","-13.620278",NA,NA,"HUEFS0089366","891","891",NA,NA,NA,NA,NA,"Rosanae","41W45'52''","13S37'13''",NA,NA,NA
"611","2019-10-07 09:37:00-03","UEFS","HUEFS","91132","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Pereira-Silva, G.","9109","2004","05","22",NA,"Brasil","Bahia",NA,NA,"Caatinga arbórea.","HUEFS0091132","Angiospermae","Sapindales",NA,"A.St.-Hil.","Caetité","Maniaçú Distrito de Maniaçú, estrada para São Timóteo, km 6.","-42.345833","-13.855",NA,NA,"HUEFS0091132","870","870",NA,NA,NA,NA,NA,"Rosanae","42W20'45''","13S51'18''",NA,NA,NA
"612","2019-10-07 09:37:00-03","UEFS","HUEFS","91135","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Pereira-Silva, G.","9141","2004","05","27",NA,"Brasil","Bahia",NA,NA,"Caatinga arbórea.","HUEFS0091135","Angiospermae","Sapindales",NA,"A.St.-Hil.","Seabra","BR 242 Seabra - Ibotirama, km 4.","-41.8225","-12.433056",NA,NA,"HUEFS0091135 HUEFS0091135_01 HUEFS0091135_02","980","980",NA,NA,NA,NA,NA,"Rosanae","41W49'21''","12S25'59''",NA,NA,NA
"613","2019-10-07 09:37:00-03","UEFS","HUEFS","91134","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Pereira-Silva, G.","9137","2004","05","27",NA,"Brasil","Bahia",NA,NA,"Caatinga.","HUEFS0091134","Angiospermae","Sapindales",NA,"A.St.-Hil.","Abaíra","Estrada Catolés - Abaíra, km 18.","-41.733333","-18.233333",NA,NA,"HUEFS0091134 HUEFS0091134_01","780","780",NA,NA,NA,NA,NA,"Rosanae","41W44'0''","18S14'0''",NA,NA,NA
"614","2019-10-07 09:37:00-03","UEFS","HUEFS","91133","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Pereira-Silva, G.","9117","2004","05","23",NA,"Brasil","Bahia",NA,NA,"Caatinga.","HUEFS0091133","Angiospermae","Sapindales",NA,"A.St.-Hil.","Rio de Contas","Estrada Rio de Contas - Jusiapê, km 9","-42.7625","-13.602778",NA,NA,"HUEFS0091133 HUEFS0091133_01 HUEFS0091133_02","816","816",NA,NA,NA,NA,NA,"Rosanae","42W45'45''","13S36'10''",NA,NA,NA
"615","2019-10-07 09:37:00-03","UEFS","HUEFS","6129","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Queiroz, L.P.de","706","1983","06","30",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0006129","Angiospermae","Sapindales",NA,"A.St.-Hil.","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,"HUEFS0006129",NA,NA,"20767","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"616","2019-10-07 09:37:00-03","UEFS","HUEFS","206347","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Saraiva, M.E.","191","2013","08","14",NA,"Brasil","Pernambuco",NA,NA,NA,"HUEFS0206347","Angiospermae","Sapindales",NA,"A.St.-Hil.","Exu","Chapada do Araripe, Serra das Abelhas. Cerradão. Latissolos vermelho-amarelos.","-39.7242012023926","-7.51194000244141",NA,NA,"HUEFS0206347",NA,NA,"29194","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"617","2019-10-07 09:37:00-03","UEFS","HUEFS","67567","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Araújo, F.S.","1333","2002","02","26",NA,"Brasil","Ceará",NA,NA,"Mata seca.","HUEFS0067567","Angiospermae","Sapindales",NA,"A.St.-Hil.","Cratéus","Serra das Almas.","-40.6775016784668","-5.1783299446106","J.R.Pirani",NA,"HUEFS0067567 HUEFS0067567_01","610","610","43216","auto","2004","07",NA,"Rosanae",NA,NA,NA,NA,NA
"618","2019-10-07 09:37:00-03","UEFS","HUEFS","53103","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Moraes, M.V.","181","2001","02","20",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0053103","Angiospermae","Sapindales",NA,"A.St.-Hil.","Barra do Mendes","Serra do Retiro.","-42.0586013793945","-11.8100004196167","J.R.Pirani",NA,"HUEFS0053103",NA,NA,"72488","auto","2003","08",NA,"Rosanae",NA,NA,NA,NA,NA
"619","2020-10-27 06:50:03-03","UEFS","HUEFS","114376","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. longeracemosus","Gonçalves, J.M.","72","2006","06","17",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0114376","Angiospermae","Sapindales","subsp. longeracemosus","(Mart.ex Engl) Kaastra","Morro do Chapéu","BA - 422, estrada para Bonito, 20 KM de Lagoa Nova.","-41.15","-11.754722","J.R.Pirani",NA,NA,"912","912",NA,NA,"2007","03",NA,"Rosanae","41W9'0''","11S45'17''",NA,NA,NA
"620","2019-10-07 09:37:00-03","UEFS","HUEFS","120090","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. longeracemosus","Cardoso, D.","2003","2007","05","06",NA,"Brasil","Bahia",NA,NA,"Floresta estacional semidecídua.","HUEFS0120090","Angiospermae","Sapindales","subsp. longeracemosus","(Mart. ex Engl.) Kaastra","Morro do Chapéu","Cachoeira do Ferro-Doido.","-40.992778","-11.625278","J.R.Pirani",NA,"HUEFS0120090",NA,NA,NA,NA,"2007","10",NA,"Rosanae","40W59'34''","11S37'31''",NA,NA,NA
"621","2019-10-07 09:37:00-03","UEFS","HUEFS","37393","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. longeracemosus","França, F.","2736","1999","04","30",NA,"Brasil","Bahia",NA,NA,"Vegetação antropizada de beira de rio.","HUEFS0037393","Angiospermae","Sapindales","subsp. longeracemosus","(Mart. ex Engl.) Kaastra","Morro do Chapéu","Cachoeira Domingos Lopes. ca. 14 km da estrada do Feijão.","-40.905278","-11.558056","J.R.Pirani",NA,"HUEFS0037393","655","655",NA,NA,"2009","09",NA,"Rosanae","40W54'19''","11S33'29''",NA,NA,NA
"622","2019-10-07 09:37:00-03","UEFS","HUEFS","64378","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. longeracemosus","Sano, P.T.","CFCR14568","1994","02","25",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0064378","Angiospermae","Sapindales","subsp. longeracemosus","(Mart. ex Engl.) Kaastra","Abaíra","Estrada Abaíra-Catolés, próximo ao Distrito de Curralinho. Fragmento de mata em área de pasto.","-41.750556","-13.307222",NA,NA,"HUEFS0064378","800","800",NA,NA,NA,NA,NA,"Rosanae","41W45'2''","13S18'26''",NA,NA,NA
"623","2019-10-07 09:37:00-03","UEFS","HUEFS","121608","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. spicatus","Conceição, A.A.","2363","2007","07","04",NA,"Brasil","Bahia",NA,NA,"Mata em leito de córrego.","HUEFS0121608","Angiospermae","Sapindales","subsp. spicatus","A.St.-Hil.","Caturama","Entre Caieiras e Tambori.","-42.208889","-13.254444","J.R.Pirani",NA,"HUEFS0121608","740","740",NA,NA,"2007","10",NA,"Rosanae","42W12'32''","13S15'16''",NA,NA,NA
"624","2019-10-07 09:37:00-03","UEFS","HUEFS","37120","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. spicatus","Queiroz, L.P.de","5551","1999","04","14",NA,"Brasil","Bahia",NA,NA,"Floresta estacional semi-decidual na encosta da serra de Saúde.","HUEFS0037120","Angiospermae","Sapindales","subsp. spicatus","A.St.-Hil.","Caém","Serra de Jacobina (serra das Figuras), encosta oriental: Fazenda Inácio João a ca. 4 km da BR-324 na estrada para Saúde.","-40.4","-11.15","J.R.Pirani",NA,"HUEFS0037120","600","600",NA,NA,"2001","07",NA,"Rosanae","40W24'","11S9'",NA,NA,NA
"625","2019-10-07 09:37:00-03","UEFS","HUEFS","84568","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. spicatus","Queiroz, L.P.de","9406","2004","07","28",NA,"Brasil","Bahia",NA,NA,"Floresta Estacional.","HUEFS0084568","Angiospermae","Sapindales","subsp. spicatus","A.St.-Hil.","Itaberaba","Serra do Orobó. Faz. Leão dos Brejos.","-40.520278","-12.469722","L.P.de Queiroz & D.Cardoso",NA,"HUEFS0084568","425","425",NA,NA,"2006","12",NA,"Rosanae","40W31'13''","12S28'11''",NA,NA,NA
"626","2019-10-07 09:37:00-03","UEFS","HUEFS","100858","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. spicatus","Cardoso, D.","836","2005","09","23",NA,"Brasil","Bahia",NA,NA,"Floresta estacional semidecidual.","HUEFS0100858","Angiospermae","Sapindales","subsp. spicatus","A.St.-Hil.","Itaberaba","ARIE Serra do Orobó. Faz. Cana Brava.","-40.536944","-12.387778","J.R.Pirani",NA,"HUEFS0100858","540","540",NA,NA,"2006","03",NA,"Rosanae","40W32'13''","12S23'16''",NA,NA,NA
"627","2019-10-07 09:37:00-03","UEFS","HUEFS","167656","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus subsp. spicatus","Braga, J.M.A.","2212","1995","03","21",NA,"Brasil","Rio de Janeiro",NA,NA,"Restinga.","HUEFS0167656","Angiospermae","Sapindales","subsp. spicatus","A.St.-Hil.","Rio de Janeiro","Restinga de Marambaia, Floresta de Duna, área do exercito. Campo de tiro do Exército estrada da orla marítima.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0167656",NA,NA,"57442","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"628","2019-10-07 09:37:00-03","UEFS","HUEFS","29023","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus var. lealii","Saar, E.","PCD5251","1997","02","09",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0029023","Angiospermae","Sapindales","var. lealii","(Machado) Kaastra","Caetité","Fazenda Baixa Grande, caminho para Paleú do Vento","-42.636667","-14.0675","J.R.Pirani",NA,"HUEFS0029023","820","820",NA,NA,"2000","01",NA,"Rosanae","42W38'12''","14S4'3''",NA,NA,NA
"629","2019-10-07 09:37:00-03","UEFS","HUEFS","46030","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus var. spicatus","Queiroz, L.P.de","6265","2000","06","01",NA,"Brasil","Bahia",NA,NA,"Mata","HUEFS0046030","Angiospermae","Sapindales","var. spicatus","A.St.-Hil.","Coração de Maria","Mata Engenho da Raiz, próximo a Furnas, localidade conhecida como Belmonte.","-38.8","-12.25","J.R.Pirani",NA,"HUEFS0046030","320","320",NA,NA,"2009","09",NA,"Rosanae","38W48'","12S15'",NA,NA,NA
"630","2019-12-04 16:39:51-03","FFCLRP","SPFR","11456","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Groppo, M.","1650","2008","05","01",NA,"Brasil","São Paulo",NA,NA,"Floresta Estacional Semidecidual",NA,NA,NA,NA,"A.St.-Hil.","Santa Rita do Passa Quatro","Estação Ecológica de Vassununga, gleba Capetinga Oeste.","-47.466667","-21.7","Groppo, M.",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,"47o28'W","21o42'S",NA,NA,NA
"631","2019-12-04 16:39:51-03","FFCLRP","SPFR","12264","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Meira-Neto, J.","111","1986",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Cajuru","Fazenda Santa Carlota","-47.3","-21.266667","Groppo, M.",NA,NA,NA,NA,NA,NA,"2009","11",NA,NA,"47o18'W","21o16'S",NA,NA,NA
"632","2018-04-04 16:46:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","O. X. de B. Machado","75552",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"75552",NA
"633","2019-01-23 09:58:44-02","F","FMNH-SEEDPLANTS","V0071320F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0071320F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"Isolectotype","V0071320F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"634","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178881F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178881F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178881F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"635","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178882F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178882F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178882F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"636","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178883F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178883F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178883F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"637","2015-03-07 09:07:35-03","F","FMNH-SEEDPLANTS","V0178823F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178823F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178823F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"638","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178879F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178879F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178879F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"639","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178880F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178880F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178880F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"640","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178884F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178884F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178884F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"641","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178885F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178885F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178885F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"642","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178886F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178886F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178886F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
