nome_aceito_correto,fontes
Begonia valdensium,cncflora_web
Begonia velloziana,sima
Begonia venosa,sima-cncflora_web-Portaria 443/2014
Begonia vicina,sima-cncflora_web-Portaria 443/2014
Beilschmiedia emarginata,cncflora_ckan-UICN_API
Beilschmiedia fluminensis,sima-SP_oficial-cncflora_ckan-UICN_API
Beilschmiedia rigida,sima-Portaria 443/2014
Belemia fucsioides,sima
Bellucia riparia,sima
Bellucia wurdackiana,sima
Berberis campos-portoi,sima-Portaria 443/2014
Bernardia crassifolia,sima-Portaria 443/2014
Bernardia pulchella,sima-cncflora_web-Portaria 443/2014-sima
Bernardia similis,sima
Bertholletia excelsa,sima-Portaria 443/2014
Bertolonia angustifolia,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014
Bertolonia formosa,sima-Portaria 443/2014
Bertolonia foveolata,sima-Portaria 443/2014
Bertolonia hoehneana,sima-CR_Lac-cncflora_web-Portaria 443/2014
Bertolonia leuzeana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Bertolonia paranaensis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Besleria grandifolia,sima-sima-SP_oficial-Portaria 443/2014
Besleria meridionalis,sima
Bidens bipinnata,sima-SP_oficial-cncflora_web
Bifrenaria aureofulva,sima-cncflora_web
Bifrenaria harrisoniae,cncflora_web
Bifrenaria inodora,cncflora_web
Bifrenaria leucorrhoda,cncflora_web
Bifrenaria racemosa,sima-SP_oficial-cncflora_web
Bifrenaria silvana,sima-Portaria 443/2014
Bifrenaria tetragona,cncflora_web
Bifrenaria tyrianthina,sima-SP_oficial
Bifrenaria wittigii,sima-Portaria 443/2014
Billbergia alfonsijoannis,SP_oficial-sima
Billbergia brasiliensis,sima-Portaria 443/2014
Billbergia distachia,cncflora_web
Billbergia lietzei,sima
Billbergia macrocalyx,sima
Billbergia magnifica,sima
Billbergia meyeri,sima-SP_oficial-cncflora_web
Billbergia nutans,sima-SP_oficial-cncflora_web
Billbergia pohliana,sima
Billbergia pyramidalis,sima-cncflora_web
Billbergia zebrina,cncflora_web
Bipinnula biplumata,sima-Portaria 443/2014
Bipinnula montana,sima
Bipinnula penicillata,sima-Portaria 443/2014
Bixa arborea,cncflora_web-UICN_API
Bixa orellana,UICN_API-UICN_API
Blechnum heringeri,sima-Portaria 443/2014
Blepharocalyx salicifolius,cncflora_web
Blepharodon bicuspidatum,sima-cncflora_web
Blepharolejeunea securifolia,sima-Portaria 443/2014
Blotiella lindeniana,cncflora_web
Blumenbachia eichleri,sima-cncflora_web
Blumenbachia scabra,sima-SP_oficial-cncflora_web
Blutaparon portulacoides,cncflora_web
Boehmeria caudata,UICN_API
Boehmeria cylindrica,UICN_API
Boehmeria ulmifolia,UICN_API
Bonamia agrostopolis,sima-cncflora_web
Boopis bupleuroides,sima-SP_oficial-cncflora_web-Portaria 443/2014
Boopis itatiaiae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Borreria paulista,cncflora_web
Borreria pulchristipula,sima-SP_oficial-cncflora_web
Borreria remota,cncflora_web
Bothriochloa laguroides,sima-SP_oficial-cncflora_web-Portaria 443/2014
Botrypus virginianus,cncflora_web
Bouchea fluminensis,cncflora_web
Bougainvillea glabra,UICN_API
Bowdichia virgilioides,cncflora_web-UICN_API
Brachionidium restrepioides,sima-SP_oficial-cncflora_web-Portaria 443/2014
Brachymenium hornschuchianum,cncflora_web
Brachystele camporum,sima-Portaria 443/2014
Bradea anomala,sima-Portaria 443/2014
Bradea bicornuta,sima-Portaria 443/2014
Bradea kuhlmannii,sima
Bradea montana,sima-Portaria 443/2014
Brasilicereus markgrafii,sima-Portaria 443/2014
Brasiliopuntia brasiliensis,cncflora_web-UICN_API
Brasilochloa sampaiana,sima-Portaria 443/2014
Brassia arachnoidea,sima-Portaria 443/2014
Braunia plicata,sima-Portaria 443/2014
Bredemeyera floribunda,UICN_API
Bredemeyera hebeclada,UICN_API
Bromelia balansae,cncflora_web
Bromelia braunii,sima-Portaria 443/2014
Bromelia exigua,sima-Portaria 443/2014
Bromelia interior,sima-SP_oficial
Bromeliophila natans,sima-cncflora_web-Portaria 443/2014
Bromidium hygrometricum,sima-SP_oficial
Bromidium ramboi,sima-Portaria 443/2014
Brosimum glaziovii,sima-SP_oficial-cncflora_web-UICN_API-mpoSP
Brosimum guianense,UICN_API
Brosimum lactescens,cncflora_web-UICN_API
Brugmansia suaveolens,UICN_API
Brunfelsia pauciflora,UICN_API
Brunfelsia uniflora,UICN_API
Bryopteris diffusa,cncflora_web
Bryopteris filicina,cncflora_web
Buchnera amethystina,sima-SP_oficial-cncflora_web
Buchnera integrifolia,cncflora_web
Buchnera juncea,cncflora_web
Buchnera longifolia,cncflora_web
Buchtienia nitida,UICN_API
Buddleja hatschbachii,sima
Buddleja oblonga,sima
Buddleja speciosissima,cncflora_web-Portaria 443/2014
Bulbophyllum arianeae,sima-Portaria 443/2014
Bulbophyllum boudetiana,sima-Portaria 443/2014
Bulbophyllum campos-portoi,cncflora_web
Bulbophyllum cantagallense,cncflora_web
Bulbophyllum chloroglossum,sima-cncflora_web
Bulbophyllum exaltatum,cncflora_web
Bulbophyllum gladiatum,cncflora_web
Bulbophyllum kautskyi,sima-Portaria 443/2014
Bulbophyllum meridense,sima
Bulbophyllum plumosum,cncflora_web
Bulbophyllum regnellii,UICN_API
Bulbophyllum tripetalum,sima-cncflora_web
Bulbostylis capillaris,UICN_API
Bulbostylis distichoides,sima-Portaria 443/2014
Bulbostylis fendleri,sima-cncflora_web
Bulbostylis loefgrenii,sima-cncflora_web
Bulbostylis nesiotis,sima-Portaria 443/2014
Bulbostylis smithii,sima-Portaria 443/2014
Bulbostylis sphaerolepis,sima
Bunchosia glandulifera,UICN_API
Bunchosia itacarensis,sima-Portaria 443/2014
Bunchosia macilenta,sima-Portaria 443/2014
Bunchosia maritima,cncflora_web
Bunchosia pallescens,cncflora_web-UICN_API
Bunchosia pernambucana,sima-Portaria 443/2014
Burmannia aprica,sima-cncflora_web
Burmannia australis,sima-SP_oficial
Burmannia bicolor,sima-cncflora_web
Burmannia damazii,cncflora_web
Burmannia flava,sima-SP_oficial-cncflora_web
Bursera simaruba,sima-Portaria 443/2014
Butia capitata,sima-Portaria 443/2014
Butia eriospatha,sima-Portaria 443/2014
Butia exilata,sima
Butia leiospatha,sima
Butia leptospatha,sima-Portaria 443/2014
Butia microspadix,sima-SP_oficial-cncflora_web-Portaria 443/2014
Butia paraguayensis,sima-cncflora_web
Butia pubispatha,sima
Butia purpurascens,sima-Portaria 443/2014
Butia yatay,sima-Portaria 443/2014
Byrsonima affinis,cncflora_ckan
Byrsonima alvimii,sima-Portaria 443/2014
Byrsonima basiloba,UICN_API
Byrsonima brachybotrya,sima-SP_oficial-cncflora_web-Portaria 443/2014
Byrsonima cipoensis,sima-Portaria 443/2014
Byrsonima coccolobifolia,sima-cncflora_web-UICN_API
Byrsonima crassifolia,UICN_API
Byrsonima cydoniifolia,sima-SP_oficial-cncflora_ckan-UICN_API
Byrsonima euryphylla,sima
Byrsonima fonsecae,sima-Portaria 443/2014
Byrsonima guilleminiana,UICN_API
Byrsonima lanulosa,sima-Portaria 443/2014
Byrsonima laxiflora,UICN_API
Byrsonima ligustrifolia,cncflora_ckan
Byrsonima microphylla,sima-Portaria 443/2014
Byrsonima myricifolia,cncflora_ckan-UICN_API
Byrsonima onishiana,sima-Portaria 443/2014
Byrsonima pachyphylla,UICN_API
Byrsonima perseifolia,cncflora_ckan-UICN_API
Byrsonima psilandra,sima-SP_oficial
Byrsonima rigida,cncflora_web
Byrsonima salzmanniana,sima-cncflora_ckan
Byrsonima sericea,UICN_API
Byrsonima variabilis,UICN_API-cncflora_web-UICN_API
Byrsonima verbascifolia,UICN_API
Byttneria catalpifolia subsp. sidifolia,sima-cncflora_web
Byttneria implacabilis,sima
Byttneria oblongata,sima-SP_oficial-cncflora_web
Byttneria scabra,sima-SP_oficial-cncflora_web-mpoSP
Caatinganthus rubropappus,sima-Portaria 443/2014
Cabomba aquatica,sima-SP_oficial-cncflora_web-mpoSP
Cabomba caroliniana,cncflora_web
Cabomba furcata,cncflora_web
Cabralea canjerana,UICN_API
Caesalpinia pulcherrima,UICN_API
Calea abbreviata,sima-Portaria 443/2014
Calea acaulis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Calea brittoniana,sima-Portaria 443/2014
Calea clausseniana,cncflora_web
Calea cymosa,cncflora_web
Calea gentianoides,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Calea heteropappa,sima-Portaria 443/2014
Calea kristiniae,sima-Portaria 443/2014
Calea lantanoides,cncflora_web
Calea polycephala,sima-SP_oficial-cncflora_web
Calea serrata,cncflora_web
Calibrachoa eglandulata,sima-Portaria 443/2014
Calibrachoa elegans,sima-Portaria 443/2014
Calibrachoa humilis,sima-Portaria 443/2014
Calibrachoa serrulata,sima
Calibrachoa spathulata,sima-Portaria 443/2014
Calliandra carrascana,sima-Portaria 443/2014
Calliandra foliolosa,cncflora_ckan
Calliandra jariensis,sima
Calliandra parvifolia,UICN_API
Calliandra tweedii,UICN_API
Callianthe latipetala,cncflora_ckan
Callianthe monteiroi,sima
Callianthe rufinerva,UICN_API
Callisia monandra,cncflora_web
Callisthene castellanosii,cncflora_ckan
Callisthene fasciculata,UICN_API
Callisthene inundata,sima-Portaria 443/2014
Callisthene minor,cncflora_ckan
Callitriche terrestris,sima-SP_oficial-mpoSP
Calophyllum brasiliense,UICN_API
Calycolpus legrandii,sima-Portaria 443/2014
Calyculogygas uruguayensis,sima-Portaria 443/2014
Calyptraemalva catharinensis,sima-Portaria 443/2014
Camarea affinis,sima-cncflora_web
Camarea elongata,sima-Portaria 443/2014
Camarea ericoides,cncflora_web
Camarea hirsuta,sima-SP_oficial-cncflora_web-mpoSP
Camarea humifusa,sima-Portaria 443/2014
Camarea linearifolia,sima-Portaria 443/2014
Cambajuva ulei,sima-Portaria 443/2014
Cambessedesia atropurpurea,sima-Portaria 443/2014
Cambessedesia glaziovii,sima
Cambessedesia gracilis,sima-Portaria 443/2014
Cambessedesia hermogenesii,sima-Portaria 443/2014
Cambessedesia hilariana,sima
Cambessedesia pityrophylla,sima-SP_oficial
Cambessedesia regnelliana,sima-SP_oficial
Cambessedesia striatella,sima
Cambessedesia weddellii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cambessedesia wurdackii,sima-Portaria 443/2014
Campomanesia aurea,sima-SP_oficial
Campomanesia espiritosantensis,sima-Portaria 443/2014
Campomanesia eugenioides,cncflora_web
Campomanesia guazumifolia,UICN_API
Campomanesia hirsuta,sima-Portaria 443/2014
Campomanesia macrobracteolata,sima-Portaria 443/2014
Campomanesia neriiflora,cncflora_web-UICN_API
Campomanesia phaea,cncflora_web-UICN_API
Campomanesia prosthecesepala,sima-Portaria 443/2014
Campomanesia pubescens,sima-cncflora_web
Campomanesia reitziana,sima-Portaria 443/2014
Campomanesia schlechtendaliana,cncflora_web
Campomanesia schlechtendaliana var. schlechtendaliana,UICN_API
Campomanesia sessiliflora,cncflora_web
Campomanesia sessiliflora var. bullata,sima
Campomanesia sessiliflora var. sessiliflora,UICN_API
Campomanesia simulans,cncflora_ckan-UICN_API
Campomanesia xanthocarpa,cncflora_web
Campuloclinium parvulum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Campuloclinium riedelii,sima-SP_oficial-mpoSP
Campylocentrum crassirhizum,cncflora_web
Campylocentrum densiflorum,sima-cncflora_web
Campylocentrum neglectum,sima
Campylocentrum parahybunense,cncflora_web
Campylocentrum pernambucense,sima-Portaria 443/2014
Campylocentrum spannagelii,UICN_API
Campyloneurum decurrens,cncflora_web
Campylopus densicoma,sima-cncflora_web-Portaria 443/2014
Canastra aristella,cncflora_web
Canastra lanceolata,sima-Portaria 443/2014
Canistropsis albiflora,sima-Portaria 443/2014
Canistropsis elata,sima-Portaria 443/2014
Canistropsis microps,cncflora_web
Canistrum alagoanum,sima-Portaria 443/2014
Canistrum aurantiacum,sima-Portaria 443/2014
Canistrum camacaense,sima-Portaria 443/2014
Canistrum fosterianum,sima-Portaria 443/2014
Canistrum guzmanioides,sima-Portaria 443/2014
Canistrum montanum,sima-Portaria 443/2014
Canistrum pickelii,sima-Portaria 443/2014
Canistrum triangulare,sima-Portaria 443/2014
Cantinoa althaeifolia,cncflora_web
Capanemia adelaidae,sima-cncflora_web
Capanemia carinata,sima
Capanemia micromera,cncflora_web
Capanemia superflua,cncflora_web
Capanemia therezae,cncflora_web-sima-cncflora_web
Caperonia buettneriacea,sima-cncflora_web-Portaria 443/2014
Caperonia palustris,sima-cncflora_web
Capparidastrum frondosum,UICN_API
Caraipa odorata,sima
Carapichea ipecacuanha,sima-cncflora_web-Portaria 443/2014
Cardiospermum corindum,sima-cncflora_web
Cardiospermum halicacabum,UICN_API
Cariniana ianeirensis,sima-Portaria 443/2014
Cariniana legalis,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP-Portaria 443/2014
Cariniana parvifolia,sima-Portaria 443/2014
Cariniana penduliflora,sima
Carolus chlorocarpus,cncflora_web
Caryocar brasiliense,sima-cncflora_web-UICN_API
Caryodendron grandifolium,cncflora_ckan
Casearia aculeata,UICN_API
Casearia arborea,UICN_API
Casearia gossypiosperma,sima-cncflora_web
Casearia grandiflora,UICN_API
Casearia lasiophylla,cncflora_web-UICN_API
Casearia mariquitensis,UICN_API
Casearia obliqua,cncflora_ckan-UICN_API
Casearia paranaensis,sima-cncflora_ckan-UICN_API-Portaria 443/2014
Casearia rupestris,UICN_API
Casearia selloana,cncflora_ckan-UICN_API
Casearia sylvestris,sima-UICN_API
Cassia ferruginea,UICN_API
Cassia grandis,UICN_API
Cassia leptophylla,UICN_API
Castela tweedii,sima-Portaria 443/2014
Catasetum atratum,cncflora_web
Catasetum cernuum,cncflora_web
Catasetum fimbriatum,cncflora_web
Catasetum mattosianum,sima-Portaria 443/2014
Catasetum purum,cncflora_web
Catolesia mentiens,sima-Portaria 443/2014
Cattleya aclandiae,sima-Portaria 443/2014
Cattleya alaorii,sima-Portaria 443/2014
Cattleya bicolor,cncflora_web
Cattleya briegeri,sima-Portaria 443/2014
Cattleya caulescens,sima-Portaria 443/2014
Cattleya cernua,sima-cncflora_web
Cattleya coccinea,cncflora_web
Cattleya crispa,sima-Portaria 443/2014-cncflora_web
Cattleya dormaniana,sima-Portaria 443/2014
Cattleya endsfeldzii,sima-Portaria 443/2014
Cattleya ghillanyi,sima-Portaria 443/2014
Cattleya gloedeniana,sima-Portaria 443/2014
Cattleya grandis,sima-Portaria 443/2014
Cattleya granulosa,sima-Portaria 443/2014
Cattleya guttata,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cattleya harpophylla,sima-Portaria 443/2014
Cattleya harrisoniana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cattleya hoehnei,sima-Portaria 443/2014
Cattleya intermedia,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cattleya jongheana,sima-Portaria 443/2014
Cattleya kautskyana,sima-Portaria 443/2014
Cattleya labiata,sima-SP_oficial-Portaria 443/2014
Cattleya lobata,sima-Portaria 443/2014
Cattleya milleri,sima-Portaria 443/2014
Cattleya munchowiana,sima-Portaria 443/2014
Cattleya neokautskyi,sima-Portaria 443/2014
Cattleya perrinii,sima-Portaria 443/2014-sima-SP_oficial-cncflora_web
Cattleya porphyroglossa,sima-Portaria 443/2014
Cattleya pumila,sima-Portaria 443/2014
Cattleya purpurata,sima-Portaria 443/2014-sima-SP_oficial-cncflora_web
Cattleya pygmaea,sima-Portaria 443/2014
Cattleya schilleriana,sima-Portaria 443/2014
Cattleya sincorana,sima-Portaria 443/2014
Cattleya tenebrosa,sima-Portaria 443/2014
Cattleya tenuis,sima-Portaria 443/2014
Cattleya tigrina,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cattleya velutina,sima-SP_oficial-Portaria 443/2014
Cattleya virens,cncflora_web
Cattleya walkeriana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cattleya warneri,sima-Portaria 443/2014
Cattleya wittigiana,sima-Portaria 443/2014-sima-Portaria 443/2014
Cattleya xanthina,sima-Portaria 443/2014
Cayaponia bonariensis,sima-SP_oficial-cncflora_web
Cayaponia espelina,sima-cncflora_web
Cayaponia pedata,sima-SP_oficial-cncflora_web
Cayaponia trilobata,sima-SP_oficial-cncflora_web
Cecropia glaziovii,cncflora_ckan
Cecropia hololeuca,cncflora_ckan-UICN_API
Cedrela fissilis,sima-SP_oficial-cncflora_web-UICN_API-mpoSP-Portaria 443/2014
Cedrela odorata,sima-SP_oficial-cncflora_web-UICN_API-mpoSP-Portaria 443/2014
Ceiba erianthos,UICN_API
Ceiba pentandra,UICN_API
Celosia argentea,UICN_API
Celosia grandifolia,cncflora_web
Celtis chichape,UICN_API
Celtis iguanaea,cncflora_web-UICN_API-UICN_API
Cenchrus latifolius,UICN_API
Centroglossa castellensis,sima-Portaria 443/2014
Centroglossa macroceras,cncflora_web
Centroglossa tripollinica,cncflora_web
Centrolobium microchaete,UICN_API
Centrolobium paraense,sima-Portaria 443/2014
Centrolobium tomentosum,sima-cncflora_web
Centrosema arenarium,UICN_API
Centrosema bracteosum,sima-cncflora_web
Centrosema carajasense,sima-Portaria 443/2014
Centrosema jaraguaense,sima-cncflora_web
Centrosema macrocarpum,UICN_API
Centrosema pubescens,cncflora_web
Centrosema sagittatum,sima-cncflora_web
Centrosema teresae,sima
Ceradenia capillaris,sima-Portaria 443/2014
Ceradenia glaziovii,sima-cncflora_web-Portaria 443/2014
Ceradenia warmingii,sima-Portaria 443/2014
Ceratophyllum demersum,UICN_API
Ceratopteris thalictroides,UICN_API
Ceratosanthes hilariana,sima-cncflora_web
Cereus fernambucensis,UICN_API
Cereus hildmannianus,UICN_API
Cereus mirabella,sima-Portaria 443/2014
Cerradicola decumbens,sima-cncflora_web
Cestrum axillare,UICN_API
Cestrum bracteatum,UICN_API
Cestrum intermedium,UICN_API
Cestrum mariquitense,UICN_API
Cestrum schlechtendalii,UICN_API
Cestrum strigilatum,UICN_API
Cestrum subpulverulentum,cncflora_ckan-UICN_API
Cestrum tubulosum,cncflora_web
Chaetogastra herincquiana,sima-SP_oficial
Chaetogastra versicolor,sima-SP_oficial
Chaetostoma glaziovii,sima-SP_oficial
Chamaecostus subsessilis,sima-SP_oficial
Chamaecrista anamariae,sima-Portaria 443/2014
Chamaecrista aristata,sima
Chamaecrista atroglandulosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Chamaecrista brevicalyx var. elliptica,sima
Chamaecrista catolesensis,sima-Portaria 443/2014
Chamaecrista choriophylla,sima
Chamaecrista dentata,sima
Chamaecrista desvauxii,UICN_API
Chamaecrista ensiformis,UICN_API
Chamaecrista fodinarum,sima-Portaria 443/2014
Chamaecrista glandulosa,UICN_API
Chamaecrista lagotois,sima-Portaria 443/2014
Chamaecrista multipennis,sima-Portaria 443/2014
Chamaecrista setosa,UICN_API
Chamaecrista stillifera,sima-Portaria 443/2014
Chamaecrista strictifolia,sima
Chamaecrista tephrosiifolia,sima-Portaria 443/2014
Chamaecrista trachycarpa,sima-SP_oficial-cncflora_web-UICN_API
Chamaecrista ulmea,sima-Portaria 443/2014
Chamaecrista viscosa,UICN_API
Chamissoa acuminata,cncflora_web
Chamissoa acuminata var. maximilianii,sima
Chamissoa altissima,cncflora_web
Chaptalia chapadensis,sima-Portaria 443/2014
Chaptalia cordifolia,sima-Portaria 443/2014
Chaptalia hermogenis,sima-cncflora_web-Portaria 443/2014
Chascolytrum brasilense,cncflora_web-sima-mpoSP-Portaria 443/2014-SP_oficial
Chascolytrum bulbosum,sima-Portaria 443/2014
Chascolytrum itatiaiae,cncflora_web-sima-Portaria 443/2014-SP_oficial
Chascolytrum juergensii,sima-SP_oficial
Chascolytrum parodianum,sima-Portaria 443/2014
Chascolytrum scabrum,sima-Portaria 443/2014
Chaubardia gehrtiana,sima-cncflora_web-Portaria 443/2014
Cheilanthes goyazensis,cncflora_web
Cheilanthes incisa,sima-Portaria 443/2014
Cheilanthes juergensii,sima-Portaria 443/2014
Cheilanthes regnelliana,sima-cncflora_web-Portaria 443/2014
Cheiloclinium cognatum,UICN_API
Cheiroglossa palmata,cncflora_web
Chiococca alba,UICN_API
Chiococca insularis,sima-Portaria 443/2014
Chionanthus filiformis,cncflora_web-UICN_API
Chionanthus fluminensis,sima-Portaria 443/2014
Chionanthus subsessilis,sima-Portaria 443/2014
Chionanthus tenuis,sima-Portaria 443/2014
Chionolaena lychnophorioides,sima-Portaria 443/2014
Chiropetalum anisotrichum,sima
Chiropetalum foliosum,sima-Portaria 443/2014
Chiropetalum tricoccum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Chloraea membranacea,sima-Portaria 443/2014
Chloroleucon extortum,sima
Chloroleucon tenuiflorum,UICN_API
Chloroleucon tortum,cncflora_ckan-UICN_API
Chomelia brasiliana,UICN_API-sima-SP_oficial-cncflora_web-Portaria 443/2014-cncflora_ckan-UICN_API
Chomelia obtusa,cncflora_ckan-UICN_API
Chomelia pedunculosa,cncflora_ckan-UICN_API
Chomelia pohliana,UICN_API-UICN_API
Chondrodendron platiphyllum,sima-cncflora_web
Chresta souzae,sima-Portaria 443/2014
Chresta sphaerocephala,sima-cncflora_web
Christiana macrodon,cncflora_ckan
Chromolaena arrayana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Chromolaena barbacensis,cncflora_web
Chromolaena costatipes,sima-Portaria 443/2014
Chromolaena elliptica,sima-SP_oficial-cncflora_web
Chromolaena latisquamulosa,sima-SP_oficial-cncflora_web
Chromolaena paraguariensis,sima-Portaria 443/2014
