nome_aceito_correto,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico
Morilloa furlanii,Angiospermas,Apocynaceae,Morilloa,furlanii,especie,NA
Morilloa piranii,Angiospermas,Apocynaceae,Morilloa,piranii,especie,NA
Moronobea coccinea,Angiospermas,Clusiaceae,Moronobea,coccinea,especie,NA
Mostuea muricata,Angiospermas,Gelsemiaceae,Mostuea,muricata,especie,NA
Mourera weddelliana,Angiospermas,Podostemaceae,Mourera,weddelliana,especie,NA
Mouriri arborea,Angiospermas,Melastomataceae,Mouriri,arborea,especie,NA
Mouriri chamissoana,Angiospermas,Melastomataceae,Mouriri,chamissoana,especie,NA
Mouriri micradenia,Angiospermas,Melastomataceae,Mouriri,micradenia,especie,NA
Mouriri myrtilloides,Angiospermas,Melastomataceae,Mouriri,myrtilloides,especie,NA
Mouriri torquata,Angiospermas,Melastomataceae,Mouriri,torquata,especie,NA
Muellera filipes,Angiospermas,Fabaceae,Muellera,filipes,especie,NA
Muellera torrensis,Angiospermas,Fabaceae,Muellera,torrensis,especie,NA
Mycopteris semihirsuta,Samambaias e licófitas,Polypodiaceae,Mycopteris,semihirsuta,especie,NA
Mycopteris taxifolia,Samambaias e licófitas,Polypodiaceae,Mycopteris,taxifolia,especie,NA
Myoxanthus ruschii,Angiospermas,Orchidaceae,Myoxanthus,ruschii,especie,NA
Myoxanthus seidelii,Angiospermas,Orchidaceae,Myoxanthus,seidelii,especie,NA
Myrceugenia acutata,Angiospermas,Myrtaceae,Myrceugenia,acutata,especie,NA
Myrceugenia acutiflora,Angiospermas,Myrtaceae,Myrceugenia,acutiflora,especie,NA
Myrceugenia alpigena,Angiospermas,Myrtaceae,Myrceugenia,alpigena,especie,NA
Myrceugenia bracteosa,Angiospermas,Myrtaceae,Myrceugenia,bracteosa,especie,NA
Myrceugenia brevipedicellata,Angiospermas,Myrtaceae,Myrceugenia,brevipedicellata,especie,NA
Myrceugenia campestris,Angiospermas,Myrtaceae,Myrceugenia,campestris,especie,NA
Myrceugenia cucullata,Angiospermas,Myrtaceae,Myrceugenia,cucullata,especie,NA
Myrceugenia euosma,Angiospermas,Myrtaceae,Myrceugenia,euosma,especie,NA
Myrceugenia foveolata,Angiospermas,Myrtaceae,Myrceugenia,foveolata,especie,NA
Myrceugenia franciscensis,Angiospermas,Myrtaceae,Myrceugenia,franciscensis,especie,NA
Myrceugenia gertii,Angiospermas,Myrtaceae,Myrceugenia,gertii,especie,NA
Myrceugenia glaucescens,Angiospermas,Myrtaceae,Myrceugenia,glaucescens,especie,NA
Myrceugenia hatschbachii,Angiospermas,Myrtaceae,Myrceugenia,hatschbachii,especie,NA
Myrceugenia hoehnei,Angiospermas,Myrtaceae,Myrceugenia,hoehnei,especie,NA
Myrceugenia kleinii,Angiospermas,Myrtaceae,Myrceugenia,kleinii,especie,NA
Myrceugenia miersiana,Angiospermas,Myrtaceae,Myrceugenia,miersiana,especie,NA
Myrceugenia myrcioides,Angiospermas,Myrtaceae,Myrceugenia,myrcioides,especie,NA
Myrceugenia ovalifolia,Angiospermas,Myrtaceae,Myrceugenia,ovalifolia,especie,NA
Myrceugenia ovata,Angiospermas,Myrtaceae,Myrceugenia,ovata,especie,NA
Myrceugenia oxysepala,Angiospermas,Myrtaceae,Myrceugenia,oxysepala,especie,NA
Myrceugenia pilotantha,Angiospermas,Myrtaceae,Myrceugenia,pilotantha,especie,NA
Myrceugenia reitzii,Angiospermas,Myrtaceae,Myrceugenia,reitzii,especie,NA
Myrceugenia rufescens,Angiospermas,Myrtaceae,Myrceugenia,rufescens,especie,NA
Myrceugenia scutellata,Angiospermas,Myrtaceae,Myrceugenia,scutellata,especie,NA
Myrceugenia venosa,Angiospermas,Myrtaceae,Myrceugenia,venosa,especie,NA
Myrcia almasensis,Angiospermas,Myrtaceae,Myrcia,almasensis,especie,NA
Myrcia amazonica,Angiospermas,Myrtaceae,Myrcia,amazonica,especie,NA
Myrcia anacardiifolia,Angiospermas,Myrtaceae,Myrcia,anacardiifolia,especie,NA
Myrcia anomala,Angiospermas,Myrtaceae,Myrcia,anomala,especie,NA
Myrcia bella,Angiospermas,Myrtaceae,Myrcia,bella,especie,NA
Myrcia bicarinata,Angiospermas,Myrtaceae,Myrcia,bicarinata,especie,NA
Myrcia bicolor,Angiospermas,Myrtaceae,Myrcia,bicolor,especie,NA
Myrcia cionei,Angiospermas,Myrtaceae,Myrcia,cionei,especie,NA
Myrcia coelosepala,Angiospermas,Myrtaceae,Myrcia,coelosepala,especie,NA
Myrcia congestiflora,Angiospermas,Myrtaceae,Myrcia,congestiflora,especie,NA
Myrcia cordiifolia,Angiospermas,Myrtaceae,Myrcia,cordiifolia,especie,NA
Myrcia costeira,Angiospermas,Myrtaceae,Myrcia,costeira,especie,NA
Myrcia curta,Angiospermas,Myrtaceae,Myrcia,curta,especie,NA
Myrcia diaphana,Angiospermas,Myrtaceae,Myrcia,diaphana,especie,NA
Myrcia dichrophylla,Angiospermas,Myrtaceae,Myrcia,dichrophylla,especie,NA
Myrcia eriocalyx,Angiospermas,Myrtaceae,Myrcia,eriocalyx,especie,NA
Myrcia eriopus,Angiospermas,Myrtaceae,Myrcia,eriopus,especie,NA
Myrcia eugenioides,Angiospermas,Myrtaceae,Myrcia,eugenioides,especie,NA
Myrcia eugeniopsoides,Angiospermas,Myrtaceae,Myrcia,eugeniopsoides,especie,NA
Myrcia eumecephylla,Angiospermas,Myrtaceae,Myrcia,eumecephylla,especie,NA
Myrcia excoriata,Angiospermas,Myrtaceae,Myrcia,excoriata,especie,NA
Myrcia ferruginosa,Angiospermas,Myrtaceae,Myrcia,ferruginosa,especie,NA
Myrcia flagellaris,Angiospermas,Myrtaceae,Myrcia,flagellaris,especie,NA
Myrcia fusiformis,Angiospermas,Myrtaceae,Myrcia,fusiformis,especie,NA
Myrcia gilsoniana,Angiospermas,Myrtaceae,Myrcia,gilsoniana,especie,NA
Myrcia glabra,Angiospermas,Myrtaceae,Myrcia,glabra,especie,NA
Myrcia guarujana,Angiospermas,Myrtaceae,Myrcia,guarujana,especie,NA
Myrcia hebepetala,Angiospermas,Myrtaceae,Myrcia,hebepetala,especie,NA
Myrcia heringii,Angiospermas,Myrtaceae,Myrcia,heringii,especie,NA
Myrcia hexasticha,Angiospermas,Myrtaceae,Myrcia,hexasticha,especie,NA
Myrcia insigniflora,Angiospermas,Myrtaceae,Myrcia,insigniflora,especie,NA
Myrcia insularis,Angiospermas,Myrtaceae,Myrcia,insularis,especie,NA
Myrcia isaiana,Angiospermas,Myrtaceae,Myrcia,isaiana,especie,NA
Myrcia laxiflora,Angiospermas,Myrtaceae,Myrcia,laxiflora,especie,NA
Myrcia lenheirensis,Angiospermas,Myrtaceae,Myrcia,lenheirensis,especie,NA
Myrcia macrocarpa,Angiospermas,Myrtaceae,Myrcia,macrocarpa,especie,NA
Myrcia magnifolia,Angiospermas,Myrtaceae,Myrcia,magnifolia,especie,NA
Myrcia maritima,Angiospermas,Myrtaceae,Myrcia,maritima,especie,NA
Myrcia martiusiana,Angiospermas,Myrtaceae,Myrcia,martiusiana,especie,NA
Myrcia montana,Angiospermas,Myrtaceae,Myrcia,montana,especie,NA
Myrcia multiflora,Angiospermas,Myrtaceae,Myrcia,multiflora,especie,NA
Myrcia neocambessedeana,Angiospermas,Myrtaceae,Myrcia,neocambessedeana,especie,NA
Myrcia neoclusiifolia,Angiospermas,Myrtaceae,Myrcia,neoclusiifolia,especie,NA
Myrcia neoestrellensis,Angiospermas,Myrtaceae,Myrcia,neoestrellensis,especie,NA
Myrcia neolucida,Angiospermas,Myrtaceae,Myrcia,neolucida,especie,NA
Myrcia neoobscura,Angiospermas,Myrtaceae,Myrcia,neoobscura,especie,NA
Myrcia neoriedeliana,Angiospermas,Myrtaceae,Myrcia,neoriedeliana,especie,NA
Myrcia neorostrata,Angiospermas,Myrtaceae,Myrcia,neorostrata,especie,NA
Myrcia neorubella,Angiospermas,Myrtaceae,Myrcia,neorubella,especie,NA
Myrcia neosericea,Angiospermas,Myrtaceae,Myrcia,neosericea,especie,NA
Myrcia oblongata,Angiospermas,Myrtaceae,Myrcia,oblongata,especie,NA
Myrcia obovata,Angiospermas,Myrtaceae,Myrcia,obovata,especie,NA
Myrcia ovata,Angiospermas,Myrtaceae,Myrcia,ovata,especie,NA
Myrcia palustris,Angiospermas,Myrtaceae,Myrcia,palustris,especie,NA
Myrcia pileata,Angiospermas,Myrtaceae,Myrcia,pileata,especie,NA
Myrcia pubiflora,Angiospermas,Myrtaceae,Myrcia,pubiflora,especie,NA
Myrcia racemosa,Angiospermas,Myrtaceae,Myrcia,racemosa,especie,NA
Myrcia reitzii,Angiospermas,Myrtaceae,Myrcia,reitzii,especie,NA
Myrcia restingae,Angiospermas,Myrtaceae,Myrcia,restingae,especie,NA
Myrcia retorta,Angiospermas,Myrtaceae,Myrcia,retorta,especie,NA
Myrcia retusa,Angiospermas,Myrtaceae,Myrcia,retusa,especie,NA
Myrcia riodocensis,Angiospermas,Myrtaceae,Myrcia,riodocensis,especie,NA
Myrcia rufipes,Angiospermas,Myrtaceae,Myrcia,rufipes,especie,NA
Myrcia rupicola,Angiospermas,Myrtaceae,Myrcia,rupicola,especie,NA
Myrcia selloi,Angiospermas,Myrtaceae,Myrcia,selloi,especie,NA
Myrcia solitaria,Angiospermas,Myrtaceae,Myrcia,solitaria,especie,NA
Myrcia splendens,Angiospermas,Myrtaceae,Myrcia,splendens,especie,NA
Myrcia stictophylla,Angiospermas,Myrtaceae,Myrcia,stictophylla,especie,NA
Myrcia strigipes,Angiospermas,Myrtaceae,Myrcia,strigipes,especie,NA
Myrcia strigosa,Angiospermas,Myrtaceae,Myrcia,strigosa,especie,NA
Myrcia styphelantha,Angiospermas,Myrtaceae,Myrcia,styphelantha,especie,NA
Myrcia subalpestris,Angiospermas,Myrtaceae,Myrcia,subalpestris,especie,NA
Myrcia thomasii,Angiospermas,Myrtaceae,Myrcia,thomasii,especie,NA
Myrcia tijucensis,Angiospermas,Myrtaceae,Myrcia,tijucensis,especie,NA
Myrcia tomentosa,Angiospermas,Myrtaceae,Myrcia,tomentosa,especie,NA
Myrcia ubatubana,Angiospermas,Myrtaceae,Myrcia,ubatubana,especie,NA
Myrcia uberavensis,Angiospermas,Myrtaceae,Myrcia,uberavensis,especie,NA
Myrcia variabilis,Angiospermas,Myrtaceae,Myrcia,variabilis,especie,NA
Myrcia vellozoi,Angiospermas,Myrtaceae,Myrcia,vellozoi,especie,NA
Myrcia venulosa,Angiospermas,Myrtaceae,Myrcia,venulosa,especie,NA
Myrcia vestita,Angiospermas,Myrtaceae,Myrcia,vestita,especie,NA
Myrcia vittoriana,Angiospermas,Myrtaceae,Myrcia,vittoriana,especie,NA
Myrcianthes pungens,Angiospermas,Myrtaceae,Myrcianthes,pungens,especie,NA
Myrciaria cuspidata,Angiospermas,Myrtaceae,Myrciaria,cuspidata,especie,NA
Myrciaria delicatula,Angiospermas,Myrtaceae,Myrciaria,delicatula,especie,NA
Myrciaria floribunda,Angiospermas,Myrtaceae,Myrciaria,floribunda,especie,NA
Myrciaria plinioides,Angiospermas,Myrtaceae,Myrciaria,plinioides,especie,NA
Myrciaria tenella,Angiospermas,Myrtaceae,Myrciaria,tenella,especie,NA
Myriocoleopsis fluviatilis,Briófitas,Lejeuneaceae,Myriocoleopsis,fluviatilis,especie,NA
Myrocarpus frondosus,Angiospermas,Fabaceae,Myrocarpus,frondosus,especie,NA
Myrocarpus leprosus,Angiospermas,Fabaceae,Myrocarpus,leprosus,especie,NA
Myroxylon peruiferum,Angiospermas,Fabaceae,Myroxylon,peruiferum,especie,NA
Myrrhinium atropurpureum,Angiospermas,Myrtaceae,Myrrhinium,atropurpureum,especie,NA
Myrsine congesta,Angiospermas,Primulaceae,Myrsine,congesta,especie,NA
Myrsine glazioviana,Angiospermas,Primulaceae,Myrsine,glazioviana,especie,NA
Myrsine hermogenesii,Angiospermas,Primulaceae,Myrsine,hermogenesii,especie,NA
Myrsine leuconeura,Angiospermas,Primulaceae,Myrsine,leuconeura,especie,NA
Myrsine lineata,Angiospermas,Primulaceae,Myrsine,lineata,especie,NA
Myrsine parvifolia,Angiospermas,Primulaceae,Myrsine,parvifolia,especie,NA
Myrsine parvula,Angiospermas,Primulaceae,Myrsine,parvula,especie,NA
Myrsine rubra,Angiospermas,Primulaceae,Myrsine,rubra,especie,NA
Myrsine umbellata,Angiospermas,Primulaceae,Myrsine,umbellata,especie,NA
Myrsine venosa,Angiospermas,Primulaceae,Myrsine,venosa,especie,NA
Myrsine villosissima,Angiospermas,Primulaceae,Myrsine,villosissima,especie,NA
Mysanthus uleanus,Angiospermas,Fabaceae,Mysanthus,uleanus,especie,NA
Najas conferta,Angiospermas,Hydrocharitaceae,Najas,conferta,especie,NA
Najas guadalupensis,Angiospermas,Hydrocharitaceae,Najas,guadalupensis,especie,NA
Najas marina,Angiospermas,Hydrocharitaceae,Najas,marina,especie,NA
Nanogalactia heterophylla,Angiospermas,Fabaceae,Nanogalactia,heterophylla,especie,NA
Napeanthus primulifolius,Angiospermas,Gesneriaceae,Napeanthus,primulifolius,especie,NA
Nassella neesiana,Angiospermas,Poaceae,Nassella,neesiana,especie,NA
Nassella sellowiana,Angiospermas,Poaceae,Nassella,sellowiana,especie,NA
Naucleopsis jamariensis,Angiospermas,Moraceae,Naucleopsis,jamariensis,especie,NA
Neblinaea promontoriorum,Angiospermas,Asteraceae,Neblinaea,promontoriorum,especie,NA
Nectandra angustifolia,Angiospermas,Lauraceae,Nectandra,angustifolia,especie,NA
Nectandra barbellata,Angiospermas,Lauraceae,Nectandra,barbellata,especie,NA
Nectandra cissiflora,Angiospermas,Lauraceae,Nectandra,cissiflora,especie,NA
Nectandra cuspidata,Angiospermas,Lauraceae,Nectandra,cuspidata,especie,NA
Nectandra debilis,Angiospermas,Lauraceae,Nectandra,debilis,especie,NA
Nectandra embirensis,Angiospermas,Lauraceae,Nectandra,embirensis,especie,NA
Nectandra grandiflora,Angiospermas,Lauraceae,Nectandra,grandiflora,especie,NA
Nectandra grisea,Angiospermas,Lauraceae,Nectandra,grisea,especie,NA
Nectandra hihua,Angiospermas,Lauraceae,Nectandra,hihua,especie,NA
Nectandra impressa,Angiospermas,Lauraceae,Nectandra,impressa,especie,NA
Nectandra japurensis,Angiospermas,Lauraceae,Nectandra,japurensis,especie,NA
Nectandra lanceolata,Angiospermas,Lauraceae,Nectandra,lanceolata,especie,NA
Nectandra leucantha,Angiospermas,Lauraceae,Nectandra,leucantha,especie,NA
Nectandra matogrossensis,Angiospermas,Lauraceae,Nectandra,matogrossensis,especie,NA
Nectandra megapotamica,Angiospermas,Lauraceae,Nectandra,megapotamica,especie,NA
Nectandra membranacea,Angiospermas,Lauraceae,Nectandra,membranacea,especie,NA
Nectandra nitidula,Angiospermas,Lauraceae,Nectandra,nitidula,especie,NA
Nectandra oppositifolia,Angiospermas,Lauraceae,Nectandra,oppositifolia,especie,NA
Nectandra paranaensis,Angiospermas,Lauraceae,Nectandra,paranaensis,especie,NA
Nectandra psammophila,Angiospermas,Lauraceae,Nectandra,psammophila,especie,NA
Nectandra puberula,Angiospermas,Lauraceae,Nectandra,puberula,especie,NA
Nectandra reticulata,Angiospermas,Lauraceae,Nectandra,reticulata,especie,NA
Nectandra spicata,Angiospermas,Lauraceae,Nectandra,spicata,especie,NA
Nectandra venulosa,Angiospermas,Lauraceae,Nectandra,venulosa,especie,NA
Nectandra weddellii,Angiospermas,Lauraceae,Nectandra,weddellii,especie,NA
Neea verticillata,Angiospermas,Nyctaginaceae,Neea,verticillata,especie,NA
Nematanthus crassifolius,Angiospermas,Gesneriaceae,Nematanthus,crassifolius,especie,NA
Nematanthus fornix,Angiospermas,Gesneriaceae,Nematanthus,fornix,especie,NA
Nematanthus mattosianus,Angiospermas,Gesneriaceae,Nematanthus,mattosianus,especie,NA
Nematanthus monanthos,Angiospermas,Gesneriaceae,Nematanthus,monanthos,especie,NA
Nematanthus sericeus,Angiospermas,Gesneriaceae,Nematanthus,sericeus,especie,NA
Nematanthus strigillosus,Angiospermas,Gesneriaceae,Nematanthus,strigillosus,especie,NA
Nematanthus tessmannii,Angiospermas,Gesneriaceae,Nematanthus,tessmannii,especie,NA
Neocabreria malachophylla,Angiospermas,Asteraceae,Neocabreria,malachophylla,especie,NA
Neomarica glauca,Angiospermas,Iridaceae,Neomarica,glauca,especie,NA
Neomitranthes amblymitra,Angiospermas,Myrtaceae,Neomitranthes,amblymitra,especie,NA
Neomitranthes capivariensis,Angiospermas,Myrtaceae,Neomitranthes,capivariensis,especie,NA
Neomitranthes cordifolia,Angiospermas,Myrtaceae,Neomitranthes,cordifolia,especie,NA
Neomitranthes glomerata,Angiospermas,Myrtaceae,Neomitranthes,glomerata,especie,NA
Neomitranthes gracilis,Angiospermas,Myrtaceae,Neomitranthes,gracilis,especie,NA
Neomitranthes obscura,Angiospermas,Myrtaceae,Neomitranthes,obscura,especie,NA
Neomitranthes obtusa,Angiospermas,Myrtaceae,Neomitranthes,obtusa,especie,NA
Neomitranthes pedicellata,Angiospermas,Myrtaceae,Neomitranthes,pedicellata,especie,NA
Neomitranthes pereireana,Angiospermas,Myrtaceae,Neomitranthes,pereireana,especie,NA
Neomitranthes regeliana,Angiospermas,Myrtaceae,Neomitranthes,regeliana,especie,NA
Neomitranthes stictophylla,Angiospermas,Myrtaceae,Neomitranthes,stictophylla,especie,NA
Neomitranthes warmingiana,Angiospermas,Myrtaceae,Neomitranthes,warmingiana,especie,NA
Neoraputia micrantha,Angiospermas,Rutaceae,Neoraputia,micrantha,especie,NA
Neoregelia angustibracteolata,Angiospermas,Bromeliaceae,Neoregelia,angustibracteolata,especie,NA
Neoregelia bahiana,Angiospermas,Bromeliaceae,Neoregelia,bahiana,especie,NA
Neoregelia brownii,Angiospermas,Bromeliaceae,Neoregelia,brownii,especie,NA
Neoregelia capixaba,Angiospermas,Bromeliaceae,Neoregelia,capixaba,especie,NA
Neoregelia compacta,Angiospermas,Bromeliaceae,Neoregelia,compacta,especie,NA
Neoregelia cruenta,Angiospermas,Bromeliaceae,Neoregelia,cruenta,especie,NA
Neoregelia doeringiana,Angiospermas,Bromeliaceae,Neoregelia,doeringiana,especie,NA
Neoregelia guttata,Angiospermas,Bromeliaceae,Neoregelia,guttata,especie,NA
Neoregelia hoehneana,Angiospermas,Bromeliaceae,Neoregelia,hoehneana,especie,NA
Neoregelia inexspectata,Angiospermas,Bromeliaceae,Neoregelia,inexspectata,especie,NA
Neoregelia laevis,Angiospermas,Bromeliaceae,Neoregelia,laevis,especie,NA
Neoregelia leprosa,Angiospermas,Bromeliaceae,Neoregelia,leprosa,especie,NA
Neoregelia lilliputiana,Angiospermas,Bromeliaceae,Neoregelia,lilliputiana,especie,NA
Neoregelia maculata,Angiospermas,Bromeliaceae,Neoregelia,maculata,especie,NA
Neoregelia menescalii,Angiospermas,Bromeliaceae,Neoregelia,menescalii,especie,NA
Neoregelia nivea,Angiospermas,Bromeliaceae,Neoregelia,nivea,especie,NA
Neoregelia oligantha,Angiospermas,Bromeliaceae,Neoregelia,oligantha,especie,NA
Neoregelia paulistana,Angiospermas,Bromeliaceae,Neoregelia,paulistana,especie,NA
Neoregelia pernambucana,Angiospermas,Bromeliaceae,Neoregelia,pernambucana,especie,NA
Neoregelia pontualii,Angiospermas,Bromeliaceae,Neoregelia,pontualii,especie,NA
Neoregelia ruschii,Angiospermas,Bromeliaceae,Neoregelia,ruschii,especie,NA
Neoregelia sanguinea,Angiospermas,Bromeliaceae,Neoregelia,sanguinea,especie,NA
Neoregelia sarmentosa,Angiospermas,Bromeliaceae,Neoregelia,sarmentosa,especie,NA
Neoregelia zaslawskyi,Angiospermas,Bromeliaceae,Neoregelia,zaslawskyi,especie,NA
Neoregelia zonata,Angiospermas,Bromeliaceae,Neoregelia,zonata,especie,NA
Neptunia pubescens,Angiospermas,Fabaceae,Neptunia,pubescens,especie,NA
Nerium oleander,Angiospermas,Apocynaceae,Nerium,oleander,especie,NA
Nicotiana mutabilis,Angiospermas,Solanaceae,Nicotiana,mutabilis,especie,NA
Nidularium amazonicum,Angiospermas,Bromeliaceae,Nidularium,amazonicum,especie,NA
Nidularium atalaiaense,Angiospermas,Bromeliaceae,Nidularium,atalaiaense,especie,NA
Nidularium azureum,Angiospermas,Bromeliaceae,Nidularium,azureum,especie,NA
Nidularium bocainense,Angiospermas,Bromeliaceae,Nidularium,bocainense,especie,NA
Nidularium corallinum,Angiospermas,Bromeliaceae,Nidularium,corallinum,especie,NA
Nidularium ferrugineum,Angiospermas,Bromeliaceae,Nidularium,ferrugineum,especie,NA
Nidularium itatiaiae,Angiospermas,Bromeliaceae,Nidularium,itatiaiae,especie,NA
Nidularium jonesianum,Angiospermas,Bromeliaceae,Nidularium,jonesianum,especie,NA
Nidularium kautskyanum,Angiospermas,Bromeliaceae,Nidularium,kautskyanum,especie,NA
Nidularium mangaratibense,Angiospermas,Bromeliaceae,Nidularium,mangaratibense,especie,NA
Nidularium marigoi,Angiospermas,Bromeliaceae,Nidularium,marigoi,especie,NA
Nidularium minutum,Angiospermas,Bromeliaceae,Nidularium,minutum,especie,NA
Nidularium organense,Angiospermas,Bromeliaceae,Nidularium,organense,especie,NA
Nidularium rolfianum,Angiospermas,Bromeliaceae,Nidularium,rolfianum,especie,NA
Nidularium rosulatum,Angiospermas,Bromeliaceae,Nidularium,rosulatum,especie,NA
Nidularium serratum,Angiospermas,Bromeliaceae,Nidularium,serratum,especie,NA
Nidularium utriculosum,Angiospermas,Bromeliaceae,Nidularium,utriculosum,especie,NA
Niedenzuella poeppigiana,Angiospermas,Malpighiaceae,Niedenzuella,poeppigiana,especie,NA
Nierembergia pinifolia,Angiospermas,Solanaceae,Nierembergia,pinifolia,especie,NA
Nissolia vincentina,Angiospermas,Fabaceae,Nissolia,vincentina,especie,NA
Nitella flexilis,Algas,Charophyceae,Nitella,flexilis,especie,NA
Nitella oligospira,Algas,Charophyceae,Nitella,oligospira,especie,NA
Noteroclada confluens,Briófitas,Pelliaceae,Noteroclada,confluens,especie,NA
Nothochilus coccineus,Angiospermas,Orobanchaceae,Nothochilus,coccineus,especie,NA
Noticastrum hatschbachii,Angiospermas,Asteraceae,Noticastrum,hatschbachii,especie,NA
Noticastrum malmei,Angiospermas,Asteraceae,Noticastrum,malmei,especie,NA
Noticastrum psammophilum,Angiospermas,Asteraceae,Noticastrum,psammophilum,especie,NA
Notylia microchila,Angiospermas,Orchidaceae,Notylia,microchila,especie,NA
Nymphaea lotus,Angiospermas,Nymphaeaceae,Nymphaea,lotus,especie,NA
Ocellochloa brachystachya,Angiospermas,Poaceae,Ocellochloa,brachystachya,especie,NA
Ocimum nudicaule,Angiospermas,Lamiaceae,Ocimum,nudicaule,especie,NA
Ocotea aciphylla,Angiospermas,Lauraceae,Ocotea,aciphylla,especie,NA
Ocotea basicordatifolia,Angiospermas,Lauraceae,Ocotea,basicordatifolia,especie,NA
Ocotea beulahiae,Angiospermas,Lauraceae,Ocotea,beulahiae,especie,NA
Ocotea beyrichii,Angiospermas,Lauraceae,Ocotea,beyrichii,especie,NA
Ocotea bicolor,Angiospermas,Lauraceae,Ocotea,bicolor,especie,NA
Ocotea brachybotrya,Angiospermas,Lauraceae,Ocotea,brachybotrya,especie,NA
