nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Eugenia arenosa,Eugenia arenosa,apta,Angiospermas,Myrtaceae,Eugenia,arenosa,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Psidium rufum var. widgrenianum,Psidium rufum var. widgrenianum,apta,Angiospermas,Myrtaceae,Psidium,rufum,variedade,widgrenianum,NA,UICN_API,NA,VU,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Myrcia aethusa,Myrcia aethusa-Myrcia oligantha,apta,Angiospermas,Myrtaceae,Myrcia,aethusa,especie,NA,Nome original era sinônimo-NA,UICN_API-sima-SP_oficial,NA-NA,VU-NA,NA-NA,NA-NA,NA-NA,NA-EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Plinia coronata,Plinia coronata,apta,Angiospermas,Myrtaceae,Plinia,coronata,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrcia retusa,Myrcia retusa,apta,Angiospermas,Myrtaceae,Myrcia,retusa,especie,NA,NA,UICN_API,NA,EN,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Plinia pseudodichasiantha,Plinia pseudodichasiantha,apta,Angiospermas,Myrtaceae,Plinia,pseudodichasiantha,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia flagellaris,Myrcia flagellaris,apta,Angiospermas,Myrtaceae,Myrcia,flagellaris,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,NT,VU,0,0,1,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia longibracteata,Eugenia longibracteata,apta,Angiospermas,Myrtaceae,Eugenia,longibracteata,especie,NA,NA,sima-SP_oficial-cncflora_ckan,NA,NA,NA,NA,DD,VU,0,0,1,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia hamoniana,Myrceugenia hamoniana-Myrceugenia smithii,apta,Angiospermas,Myrtaceae,Myrceugenia,hamoniana,especie,NA,Nome original era sinônimo-NA,sima-Portaria 443/2014-cncflora_web,NA-NA,NA-NA,NA-NA,EN-NA,NA-EN,NA-NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Siphoneugena crassifolia,Siphoneugena crassifolia-Siphoneugena widgreniana-Siphoneugenia widgreniana,apta,Angiospermas,Myrtaceae,Siphoneugena,crassifolia,especie,NA,Nome original era sinônimo-Nome original mal escrito/Nome original era sinônimo-NA,UICN_API-cncflora_web-UICN_API,NA-NA-NA,LC-VU-NA,NA-NA-NA,NA-NA-NA,NA-NA-LC,NA-NA-NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia ferruginosa,Myrcia ferruginosa,apta,Angiospermas,Myrtaceae,Myrcia,ferruginosa,especie,NA,NA,cncflora_ckan-UICN_API,NA,EN,NA,NA,LC,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia skortzoviana,Marlierea skortzoviana-Myrcia skortzoviana,apta,Angiospermas,Myrtaceae,Myrcia,skortzoviana,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014-UICN_API,CR-NA,NA-EN,NA-NA,CR-NA,CR-NA,CR-NA,1,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Eugenia pithecocephala,Eugenia pithecocephala,apta,Angiospermas,Myrtaceae,Eugenia,pithecocephala,especie,NA,NA,cncflora_ckan-UICN_API,NA,CR,NA,NA,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Myrcia multipunctata,Marlierea clausseniana-Marlierea gardneriana-Myrcia multipunctata,apta,Angiospermas,Myrtaceae,Myrcia,multipunctata,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_ckan-cncflora_ckan,NA-NA-NA,LC-NA-NA,NA-NA-NA,NA-NA-NA,NA-DD-LC,NA-NA-NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Pimenta pseudocaryophyllus var. hoehnei,Pimenta pseudocaryophyllus var. hoehnei,apta,Angiospermas,Myrtaceae,Pimenta,pseudocaryophyllus,variedade,hoehnei,NA,UICN_API,NA,VU,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Plinia silvestris,Plinia complanata-Plinia silvestris,apta,Angiospermas,Myrtaceae,Plinia,silvestris,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014-cncflora_ckan-UICN_API,NA-NA,EN-NA,NA-EN,NA-EN,EN-EN,NA-EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia grammica,Calyptranthes grammica-Myrcia grammica,apta,Angiospermas,Myrtaceae,Myrcia,grammica,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-UICN_API,NA-NA,LC-NA,NA-NA,NA-NA,NA-NA,NA-VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrcia lonchophylla,Calyptranthes ubatubana-Myrcia lonchophylla,apta,Angiospermas,Myrtaceae,Myrcia,lonchophylla,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_ckan-UICN_API,NA-NA,LC-NA,NA-NA,NA-NA,NA-VU,NA-VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia legrandii,Calyptranthes hatschbachii-Calyptranthes obovata,apta,Angiospermas,Myrtaceae,Myrcia,legrandii,especie,NA,Nome original era sinônimo,sima-cncflora_web-Portaria 443/2014-sima-SP_oficial-cncflora_ckan,NA-NA,NA-NA,NA-NA,EN-EN,EN-LC,NA-EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrcia pileata,Calyptranthes pileata,apta,Angiospermas,Myrtaceae,Myrcia,pileata,especie,NA,Nome original era sinônimo,sima-cncflora_ckan-Portaria 443/2014,NA,NA,NA,VU,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia curta,Calyptranthes curta,apta,Angiospermas,Myrtaceae,Myrcia,curta,especie,NA,Nome original era sinônimo,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia dryadica,Calyptranthes dryadica-Myrcia dryadica,apta,Angiospermas,Myrtaceae,Myrcia,dryadica,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_web-mpoSP-UICN_API,NA-NA,VU-NA,NA-VU,NA-NA,NA-DD,NA-VU,0,0,1,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Myrcia fusiformis,Calyptranthes fusiformis,apta,Angiospermas,Myrtaceae,Myrcia,fusiformis,especie,NA,Nome original era sinônimo,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia styphelantha,Calyptranthes serrana,apta,Angiospermas,Myrtaceae,Myrcia,styphelantha,especie,NA,Nome original era sinônimo,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia solitaria,Calyptranthes solitaria,examinar,Angiospermas,Myrtaceae,Myrcia,solitaria,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia neoregeliana,Marlierea regeliana-Myrcia neoregeliana,apta,Angiospermas,Myrtaceae,Myrcia,neoregeliana,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_web-mpoSP-UICN_API,NA-NA,LC-NA,NA-VU,NA-NA,NA-LC,NA-VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrcia glomerata,Calyptranthes concinna-Calyptranthes obversa-Calyptranthes widgreniana,apta,Angiospermas,Myrtaceae,Myrcia,glomerata,especie,NA,Nome original era sinônimo,sima-cncflora_web-cncflora_ckan-UICN_API,NA-NA-NA,LC-NA-NA,NA-NA-NA,NA-NA-NA,NA-CR-LC,NA-NA-NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia loranthifolia,Calyptranthes brasiliensis-Calyptranthes glazioviana-Calyptranthes grandifolia-Calyptranthes rufa-Myrcia neobrasiliensis,apta,Angiospermas,Myrtaceae,Myrcia,loranthifolia,especie,NA,Nome original era sinônimo,sima-SP_oficial-cncflora_ckan-UICN_API-cncflora_ckan-UICN_API,NA-NA-NA-NA,LC-NA-NA-NA,NA-NA-NA-NA,NA-NA-NA-NA,NA-EN-LC-NA,NA-NA-NA-EX,0,1,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Campomanesia sessiliflora var. sessiliflora,Campomanesia sessiliflora var. sessiliflora,apta,Angiospermas,Myrtaceae,Campomanesia,sessiliflora,variedade,sessiliflora,NA,UICN_API,NA,EN,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Guapira nitida,Guapira nitida,apta,Angiospermas,Nyctaginaceae,Guapira,nitida,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chionanthus filiformis,Chionanthus filiformis,apta,Angiospermas,Oleaceae,Chionanthus,filiformis,especie,NA,NA,cncflora_web-UICN_API,NA,LR/nt,NA,NA,LC,NA,0,0,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chionanthus subsessilis,Chionanthus subsessilis,examinar,Angiospermas,Oleaceae,Chionanthus,subsessilis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ludwigia anastomosans,Ludwigia anastomosans,examinar,Angiospermas,Onagraceae,Ludwigia,anastomosans,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Anathallis gehrtii,Anathallis gehrtii,apta,Angiospermas,Orchidaceae,Anathallis,gehrtii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Barbosella dusenii,Barbosella dusenii,apta,Angiospermas,Orchidaceae,Barbosella,dusenii,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Bifrenaria racemosa,Bifrenaria racemosa,apta,Angiospermas,Orchidaceae,Bifrenaria,racemosa,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Brachionidium restrepioides,Brachionidium restrepioides,apta,Angiospermas,Orchidaceae,Brachionidium,restrepioides,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Campylocentrum spannagelii,Campylocentrum spannagelii,apta,Angiospermas,Orchidaceae,Campylocentrum,spannagelii,especie,NA,NA,UICN_API,NA,DD,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Catasetum atratum,Catasetum atratum,apta,Angiospermas,Orchidaceae,Catasetum,atratum,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Cattleya bicolor,Cattleya bicolor,apta,Angiospermas,Orchidaceae,Cattleya,bicolor,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Cattleya intermedia,Cattleya intermedia,apta,Angiospermas,Orchidaceae,Cattleya,intermedia,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cattleya tigrina,Cattleya tigrina,apta,Angiospermas,Orchidaceae,Cattleya,tigrina,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EW,0,0,1,0,0,0,1,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cirrhaea loddigesii,Cirrhaea loddigesii,apta,Angiospermas,Orchidaceae,Cirrhaea,loddigesii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,FALSE,TRUE,TRUE,TRUE,3,SIM
Cirrhaea longiracemosa,Cirrhaea longiracemosa,apta,Angiospermas,Orchidaceae,Cirrhaea,longiracemosa,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cyrtopodium hatschbachii,Cyrtopodium hatschbachii,apta,Angiospermas,Orchidaceae,Cyrtopodium,hatschbachii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Cyrtopodium lissochiloides,Cyrtopodium lissochiloides,apta,Angiospermas,Orchidaceae,Cyrtopodium,lissochiloides,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cyrtopodium palmifrons,Cyrtopodium palmifrons,apta,Angiospermas,Orchidaceae,Cyrtopodium,palmifrons,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Cyrtopodium parviflorum,Cyrtopodium parviflorum,apta,Angiospermas,Orchidaceae,Cyrtopodium,parviflorum,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Dichaea mosenii,Dichaea mosenii,apta,Angiospermas,Orchidaceae,Dichaea,mosenii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Dryadella auriculigera,Dryadella auriculigera,apta,Angiospermas,Orchidaceae,Dryadella,auriculigera,especie,NA,NA,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014,CR,NA,NA,CR,CR,EX,1,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Epidendrum geniculatum,Epidendrum geniculatum-Epidendrum hololeucum,apta,Angiospermas,Orchidaceae,Epidendrum,geniculatum,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_web-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,VU,0,0,1,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Epidendrum henschenii,Epidendrum henschenii,apta,Angiospermas,Orchidaceae,Epidendrum,henschenii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Epidendrum saxatile,Epidendrum saxatile,apta,Angiospermas,Orchidaceae,Epidendrum,saxatile,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Gomesa laxiflora,Gomesa doeringii-Gomesa laxiflora,apta,Angiospermas,Orchidaceae,Gomesa,laxiflora,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Grandiphyllum auricula,Grandiphyllum schunkeanum,apta,Angiospermas,Orchidaceae,Grandiphyllum,auricula,especie,NA,Nome original era sinônimo,UICN_API,NA,CR,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Grandiphyllum divaricatum,Grandiphyllum divaricatum,apta,Angiospermas,Orchidaceae,Grandiphyllum,divaricatum,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,NA,TRUE,NA,TRUE,2,NA
Grandiphyllum hians,Grandiphyllum hians,apta,Angiospermas,Orchidaceae,Grandiphyllum,hians,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,VU,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Grobya fascifera,Grobya fascifera,apta,Angiospermas,Orchidaceae,Grobya,fascifera,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Habenaria armata,Habenaria armata,apta,Angiospermas,Orchidaceae,Habenaria,armata,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Habenaria crucifera,Habenaria aphylla-Habenaria crucifera,apta,Angiospermas,Orchidaceae,Habenaria,crucifera,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima-SP_oficial,NA-NA,NA-NA,NA-NA,NA-NA,DD-DD,EX-NA,0,0,0,1,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Habenaria hexaptera,Habenaria hexaptera,apta,Angiospermas,Orchidaceae,Habenaria,hexaptera,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Habenaria leucosantha,Habenaria leucosantha,apta,Angiospermas,Orchidaceae,Habenaria,leucosantha,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Habenaria novaesii,Habenaria novaesii,apta,Angiospermas,Orchidaceae,Habenaria,novaesii,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,EX,1,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Habenaria regnellii,Habenaria regnellii,apta,Angiospermas,Orchidaceae,Habenaria,regnellii,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Habenaria trifida,Habenaria trifida,apta,Angiospermas,Orchidaceae,Habenaria,trifida,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Habenaria brachyplectron,Habenaria brachyplectron,apta,Angiospermas,Orchidaceae,Habenaria,brachyplectron,especie,NA,NA,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014,CR,NA,NA,CR,CR,EX,1,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Isabelia virginalis,Isabelia virginalis,apta,Angiospermas,Orchidaceae,Isabelia,virginalis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,VU,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lepanthopsis densiflora,Lepanthopsis densiflora,apta,Angiospermas,Orchidaceae,Lepanthopsis,densiflora,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,EX,0,0,0,1,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Malaxis jaraguae,Malaxis jaraguae,apta,Angiospermas,Orchidaceae,Malaxis,jaraguae,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Mesadenella atroviridis,Mesadenella atroviridis,apta,Angiospermas,Orchidaceae,Mesadenella,atroviridis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,EX,0,0,0,0,1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Octomeria alexandri,Octomeria alexandri,apta,Angiospermas,Orchidaceae,Octomeria,alexandri,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Octomeria decumbens,Octomeria decumbens,apta,Angiospermas,Orchidaceae,Octomeria,decumbens,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Octomeria estrellensis,Octomeria estrellensis,apta,Angiospermas,Orchidaceae,Octomeria,estrellensis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,EW,0,0,0,0,0,1,1,0,1,TRUE,NA,TRUE,NA,2,SIM
Octomeria lichenicola,Octomeria lichenicola,apta,Angiospermas,Orchidaceae,Octomeria,lichenicola,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Octomeria praestans,Octomeria praestans,apta,Angiospermas,Orchidaceae,Octomeria,praestans,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,EX,0,0,0,0,1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Octomeria truncicola,Octomeria truncicola,apta,Angiospermas,Orchidaceae,Octomeria,truncicola,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Octomeria wawrae,Octomeria wawrae,apta,Angiospermas,Orchidaceae,Octomeria,wawrae,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Octomeria wilsoniana,Octomeria wilsoniana,apta,Angiospermas,Orchidaceae,Octomeria,wilsoniana,especie,NA,NA,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014,CR,NA,NA,CR,CR,EX,1,0,0,0,1,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Pogoniopsis schenckii,Pogoniopsis schenckii,apta,Angiospermas,Orchidaceae,Pogoniopsis,schenckii,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Pteroglossa macrantha,Pteroglossa macrantha,apta,Angiospermas,Orchidaceae,Pteroglossa,macrantha,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Rodriguezia obtusifolia,Rodriguezia obtusifolia,apta,Angiospermas,Orchidaceae,Rodriguezia,obtusifolia,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rodriguezia rigida,Rodriguezia rigida,apta,Angiospermas,Orchidaceae,Rodriguezia,rigida,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,VU,0,0,1,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Sarcoglottis alexandri,Sarcoglottis alexandri-Sarcoglottis alexandrii,apta,Angiospermas,Orchidaceae,Sarcoglottis,alexandri,especie,NA,Nome original mal escrito-NA,sima-cncflora_web-Portaria 443/2014-SP_oficial,NA-NA,NA-NA,NA-NA,EN-NA,EN-NA,EX-EX,0,1,0,0,1,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Sarcoglottis uliginosa,Sarcoglottis uliginosa,apta,Angiospermas,Orchidaceae,Sarcoglottis,uliginosa,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Stelis argentata,Stelis itatiayae,apta,Angiospermas,Orchidaceae,Stelis,argentata,especie,NA,Nome original era sinônimo,UICN_API,NA,NT,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Zootrophion atropurpureum,Zootrophion atropurpureum,apta,Angiospermas,Orchidaceae,Zootrophion,atropurpureum,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Bifrenaria tyrianthina,Bifrenaria tyrianthina,examinar,Angiospermas,Orchidaceae,Bifrenaria,tyrianthina,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,LC,EW,0,0,0,0,0,0,1,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Maxillaria marginata,Brasiliorchis consanguinea,apta,Angiospermas,Orchidaceae,Maxillaria,marginata,especie,NA,Nome original era sinônimo,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
