"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"164","2020-10-14 10:03:13-03","FURB","FURB","20128","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","02","21","Stival-Santos, A.; Legal, E. & Silveira, S.","1584","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.0497222","-27.54","-49.0497222","-27.5400000","835","835","Florística IFFSC 348 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arbustiva; Fruto verde;","FURB31549","FURB31549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:03:13-03","FURB","FURB","20136","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","02","21","Stival-Santos, A.; Legal, E. & Silveira, S.","1506","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.0497222","-27.54","-49.0497222","-27.5400000","835","835","Florística IFFSC 348 (Arvoreta) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde e pilosos;","FURB31548","FURB31548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:03:13-03","FURB","FURB","20818","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio, E.J.","2016","07","28","Dreveck, S.; Carneiro, F.E.","1855","2010","02","25","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","744","744","Florística IFFSC 1025 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: arbustiva; Fruto verde;","FURB03899","FURB03899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:03:13-03","FURB","FURB","22949","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","01","31","Korte, A.; Kniess, A.","2209","2010","03","17","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","Florística IFFSC 516 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB31552","FURB31552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:03:13-03","FURB","FURB","23784","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","01","31","Stival-Santos, A.; Legal, E. & Silveira, S.","2230","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","639","639","Florística IFFSC 467 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde;","FURB31555","FURB31555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:03:13-03","FURB","FURB","23800","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","01","31","Korte, A.; Kniess, A.","2358","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro.","-49.4113889","-26.9102778","-49.4113889","-26.9102778","611","611","Florística IFFSC 690 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbusto; Fruto com fruto;","FURB31553","FURB31553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:03:13-03","FURB","FURB","23854","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","01","31","Dreveck, S.","2103","2010","04","20","Brasil","Santa Catarina","Rio dos Cedros","São Bernardo.","-49.3216667","-26.7305556","-49.3216667","-26.7305556","448","448","Florística IFFSC 804 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva; Fruto verde;","FURB31554","FURB31554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:03:13-03","FURB","FURB","27274","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","01","24","Dreveck, S.","2343","2010","07","13","Brasil","Santa Catarina","Rio dos Cedros","Rio Mergulhão.","-49.41","-26.55","-49.4100000","-26.5500000","914","914","Florística IFFSC 905 (Arbusto) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;","FURB31541","FURB31541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:03:13-03","FURB","FURB","27299","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2011","01","24","Stival-Santos, A.; Silveira, S.","3228","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Florística IFFSC 388 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; flor botão floral","FURB31540","FURB31540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:03:13-03","FURB","FURB","33812","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lirio, E.J.","2016",NA,NA,"Dreveck, S.; Verdi, M.","2410","2010","10","10","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho - APA Rio Vermelho/Humbold.","-49.2972222","-26.325","-49.2972222","-26.3250000","470","470","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arvoreta;","FURB31315","FURB31315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:03:13-03","FURB","FURB","42617","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A","2012","05","04","Caglioni, E.; et al.","94","2011","12","21","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0783334","-27.0591667","-49.0783334","-27.0591667","320","320",NA,"FURB31546","FURB31546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:03:13-03","FURB","FURB","46584","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Seubert, RC","2014","08","10","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","111","2014","08","10","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.1969444","-27.1097222","-49.1969444","-27.1097222","620","620","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB31544","FURB31544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:03:13-03","FURB","FURB","46603","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Seubert, RC","2014","02","25","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","74","2014","02","25","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.1938889","-27.0994444","-49.1938889","-27.0994444","757","757","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB31545","FURB31545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:03:13-03","FURB","FURB","46844","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Oliveira, AA de","2015","03","26","Oliveira, A.A. de","2025","2015","03","26","Brasil","Santa Catarina","Corupá","Rio Mandioca.","-49.3202778","-26.3705556","-49.3202778","-26.3705556","368","368","Regeneração IFFSC 992 /O/133 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB31543","FURB31543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:03:13-03","FURB","FURB","47847","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Engels, ME","2013","10","02","Engels, M.E.","1594","2013","09","02","Brasil","Paraná","Guaratuba","Linha de transmissão elétrica Curitiba a Joinville.","-48.9430555","-25.8819445","-48.9430555","-25.8819445","800","800",NA,"FURB47847","FURB47847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-08 08:53:41-03","FURB","FURB","48701","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Oliveira, AA de","2015","10","25","Oliveira, A.A. de","2663","2015","10","25","Brasil","Santa Catarina","Joinville","Pirai.","-48.9619444","-26.28","-48.9619444","-26.2800000","85","85",NA,"FURB48701","FURB48701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:03:13-03","FURB","FURB","49107","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Oliveira, AA de","2015","11","22","Oliveira, A.A. de","2770","2015","11","22","Brasil","Santa Catarina","Treviso","São Vitor.","-49.4972222","-28.5291667","-49.4972222","-28.5291667","197","197",NA,"FURB49107","FURB49107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:03:13-03","FURB","FURB","6309","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Berger, J.Z.","10","2004","05","30","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - Trilha Azul.","-48.6627778","-26.2152778","-48.6627778","-26.2152778",NA,NA,NA,"FURB31547","FURB31547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-14 10:03:13-03","FURB","FURB","46870","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Bonaldi, RA","2013",NA,NA,"Bonaldi, R.A.","838","2013","12","27","Brasil","Paraná","Paranaguá","Tinguçú.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FURB31542","FURB31542",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:03:13-03","FURB","FURB","47698","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Brotto, ML","2015","02","12","Engels, M.E.; Lozano, E.D.; Buturi, C.; Pereira, S. & Hekavey, C.","1746","2013","10","13","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"FURB47698","FURB47698",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:53:08-03","UCS","HUCS","50209","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","2010","02","25","Stival-Santos, A.","876","2009","09","18","Brasil","Santa Catarina","Blumenau","Garcia","-49.14","-27.000278","-49.14","-27.000278","351","351","Florística IFFSC 636 (Arbusto); arbustiva; flor botão floral; Floresta Ombrófila Densa; Estágio Avançado",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-16 17:53:08-03","UCS","HUCS","50217","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","2010","04","13","Stival-Santos, A.","969","2009","10","07","Brasil","Santa Catarina","Gaspar","Gaspar Alto, Rua Hésio Silveira de Souza","-49.050833","-27.000556","-49.050833","-27.000556","215","215","Florística IFFSC 637 (Arbusto); arbustiva; Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-16 17:53:08-03","UCS","HUCS","40417","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","2010","11","22","Ribas, O.S.","4608","2002","04","06","Brasil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"arvoreta 3m, fruto imaturo verde; floresta atlântica",NA,NA,NA,NA,NA,"Angiospermae","Laurales","38172","auto",NA,NA,NA,NA,NA,NA
"187","2021-03-16 17:53:08-03","UCS","HUCS","24230","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","2004",NA,NA,"Ribas, O.S.","3409","2001","03","09","Brasil","Santa Catarina","Araquari","Ilha dos Barcos","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"arvoreta 4m, fruto maduro creme; interior da mata",NA,NA,NA,NA,NA,"Angiospermae","Laurales","25329","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-16 17:53:08-03","UCS","HUCS","3106","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","1986",NA,NA,"Kummrow, R.","2015","1982","09","14","Brasil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"arvoreta 2m, flor verde; mata pluvial",NA,NA,NA,NA,NA,"Angiospermae","Laurales","25228","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:53:08-03","UCS","HUCS","24196","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","2004",NA,NA,"Cordeiro, J.","1341","1996","10","24","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"arbusto 2,20m, flor esverdeada; beira do rio",NA,NA,NA,NA,NA,"Angiospermae","Laurales","17116","auto",NA,NA,NA,NA,NA,NA
"190","2019-08-16 08:40:09-03","UTFPR","HCF","24851","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.C. Seubert","2014","08","10","R.C. Seubert","111","2014","08","10","Brasil","SC","Indaial","Faxinal do Bepe, Parque Nacional da","-49.196944","-27.109722","49°11'49 W","27°06'35 S","620","620","arvoreta em encosta. Projeto Restaurar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-08-16 08:40:09-03","UTFPR","HCF","18510","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","M.E. Engels","2013","10","02","M.E. Engels","1594","2013","09","02","Brasil","PR","Guaratuba","Serra do Mar, Linha de transmissão","-48.943056","-25.881944","48°56'35 W","25°52'55 S","800","800","arbórea. Caule castanho a verde. Folhas verdes discolores. Flores verdes claras alvacentas. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-08-16 08:40:09-03","UTFPR","HCF","15878","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.A. Bonaldi","2013",NA,NA,"R.A. Bonaldi","838","2013","12","27","Brasil","PR","Paranaguá","Tinguaçú","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"arvoreta de 4 m de altura.",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"193","2019-08-16 08:40:09-03","UTFPR","HCF","13426","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","E.J. Lírio","2006","03","01","A.L. Schütz","44","1995","12","17","Brasil","PR","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"frutos cor verde, arbusto.",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"194","2019-08-16 08:40:09-03","UTFPR","HCF","17335","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","M.L. Brotto","2015","02","12","M.E. Engels","1746","2013","10","13","Brasil","PR","São José dos Pinhais","RPPN Nhandara-Guraricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"arbórea, ca. 7 m. Caule castanho. Folhas verdes. Flores verde claras. Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"195","2019-08-16 08:40:09-03","UTFPR","HCF","21438","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","M.L. Brotto","2014",NA,NA,"E.D. Lozano","1560","2013","10","13","Brasil","PR","São José dos Pinhais","RPPN Nhandara-Guraricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"arbusto, 3 m, flores creme. Borda da trilha.",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"196","2019-08-16 08:40:09-03","UTFPR","HCF","9178","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","G.A. Dettke","2015","09",NA,"Romangnolo, M.B.","3058","2010","10","15","Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas -Pinheiral","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"arvoreta ca. 4 m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,"24014","auto",NA,NA,NA,NA,NA,NA
"197","2020-06-29 09:31:17-03","UFRRJ","RBR","7938","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"A. Bresolin","831","1973","09","20","Brasil","Santa Catarina","Bom Retiro","Paulo Lopes.","-49.489200592041","-27.7971992492676",NA,NA,"400","400",NA,"RBR00007938",NA,NA,NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA
"198","2020-06-29 09:31:17-03","UFRRJ","RBR","10922","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto","1997","05",NA,"S. Romaniuc-Neto","101","1983","09","14","Brasil","São Paulo","Cananéia","Reserva Biológica da Ilha do Cardoso, Morro da Capitação, próximo a casa de força.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"RBR00010922",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"199","2020-06-29 09:31:17-03","UFRRJ","RBR","7934","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R.M. Klein; A. Bresolin","9736","1971","09","22","Brasil","Santa Catarina","Morro do Cambirela","Palhoça",NA,NA,NA,NA,"800","800",NA,"RBR00007934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-06-29 09:31:17-03","UFRRJ","RBR","7935","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R.M. Klein","9686","1971","09","21","Brasil","Santa Catarina","Jordão","Governador Celso Ramos.",NA,NA,NA,NA,"250","250",NA,"RBR00007935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-06-29 09:31:17-03","UFRRJ","RBR","7936","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R.M. Klein","8356","1969","10","14","Brasil","Santa Catarina","Tapera","Ribeirão, Morro da Quebrada.",NA,NA,NA,NA,"300","300",NA,"RBR00007936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-06-29 09:31:17-03","UFRRJ","RBR","7939","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"A. Bresolin","899","1973","10","18","Brasil","Santa Catarina","Alto Rio d#?# Una","Imaruí",NA,NA,NA,NA,"400","400",NA,"RBR00007939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-06-29 09:31:17-03","UFRRJ","RBR","7940","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R.M. Klein; A. Bresolin","7598","1967","09","29","Brasil","Santa Catarina","Saco Grande",NA,NA,NA,NA,NA,"300","300",NA,"RBR00007940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-06-29 09:31:17-03","UFRRJ","RBR","7943","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"A. Bresolin","896","1973","10","18","Brasil","Santa Catarina","Alto Rio d#?# Una","'Imaruí'",NA,NA,NA,NA,"250","250",NA,"RBR00007943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-06-29 09:31:17-03","UFRRJ","RBR","7944","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R.M. Klein; A. Bresolin","7584","1967","09","28","Brasil","Santa Catarina","Morro do Ribeirão",NA,NA,NA,NA,NA,"400","400",NA,"RBR00007944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-06-29 09:31:17-03","UFRRJ","RBR","7946","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R.M. Klein; A. Bresolin","7582","1967","09","28","Brasil","Santa Catarina","Morro do Ribeirão",NA,NA,NA,NA,NA,"350","350",NA,"RBR00007946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-06-29 09:31:17-03","UFRRJ","RBR","7947","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"A. Bresolin","729","1973","05","10","Brasil","Santa Catarina","Alto Rio d#?# Una","Imaruí",NA,NA,NA,NA,"250","250",NA,"RBR00007947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-06-29 09:31:17-03","UFRRJ","RBR","7933","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R. Simão-Bianchini; R.J.F. Garcia, G.M.P. Ferreira, L.F. Neves","953","1996","01","19","Brasil","São Paulo","São Paulo","Engenheiro Marsilac- Bacia do Capivari e Monus.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RBR00007933",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"209","2020-06-29 09:31:17-03","UFRRJ","RBR","7945","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"G. Hatschbach","49852","1985","10","02","Brasil","Paraná","Morretes","Estrada da Graciosa.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"RBR00007945",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"210","2020-06-29 09:31:17-03","UFRRJ","RBR","8243","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto","2005",NA,NA,"A. Furlan","1042","1989","12","09","Brasil","São Paulo","Ubatuba","Estrada Serra do Mar,mata atlântica- trilha para o Ras do Catarino.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"RBR00008243",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"211","2020-06-29 09:31:17-03","UFRRJ","RBR","11344","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"G.V. Somner","717","1992","08","18","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Subida da estrada que vaia para a praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00011344",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
