"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"508","2019-11-01 15:17:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Oliveira, RC","Oliveira, RC; Ferreira, CGT","1665","2006","05","20","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó","-37.255833","-6.581667","-37.255833","-6.581667","210","210","UB0024893","UB0024893","Erva estolonífera. Aquática; Dentro do açude","2006","10","31","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:17:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Oliveira, RC","Oliveira, RC; et al.","2156","2008","05","30","Brasil","Rio Grande do Norte","Luís Gomes","Estrada para Tigre de Cima","-38.41","-6.398056","-38.41","-6.398056",NA,NA,"UB0024896","UB0024896","Erva; Local não inundado","2008","09",NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:17:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Oliveira, RC","Ferreira, CGT; Araújo, GS","244","2006","06","24","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó","-37.255833","-6.579444","-37.255833","-6.579444","215","215","UB0024895","UB0024895","Erva estolonífera; Local úmido, margem do açude","2006","10","31","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 15:17:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Oliveira, RC","Oliveira, RC; Ferreira, CGT","1654","2006","05","20","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó","-37.255833","-6.579444","-37.255833","-6.579444","215","215","UB0024894","UB0024894","Erva estolonífera 2m. Aquática; Local úmido, margem do açude","2006","09",NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:17:20-03","UnB","UB","185821","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen",NA,"Vilela-Santos, MC","3178","2010","11","27","Brasil","Mato Grosso","Tabaporã","Fazenda Crestani","-56.8138999938965","-11.2278003692627",NA,NA,NA,NA,"UB0024897","UB0024897",NA,NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,"111554","auto",NA,NA,NA,NA,NA
"513","2019-05-06 12:01:37-03","UFU","HUFU","76306","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","Stapf",NA,"Davidse, G.; D'Arcy, W.G.","12022","1976","04","05","Brasil","Bahia","Irecé","ca. 4 km SE of Irecé, along road to Canarana.","-41.8558006286621","-11.3042001724243",NA,NA,"800","800","HUFU00074437","HUFU00074437","Dry margin of small marsh.",NA,NA,NA,NA,NA,NA,NA,NA,"19644","auto",NA,NA,NA,NA,NA
"514","2020-08-04 12:48:57-03","UFU","HUFU","27705","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen",NA,"Arantes, A.A.A.","1195","2002","06","16","Brasil","Minas Gerais","Nova Ponte","Ribeirão da Antinha","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"HUFU00032609","HUFU00032609","Herbácea aquática, ca. 0,8 m. Inflorescência com espigueras arroxeadas.",NA,NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA
"515","2020-08-20 20:41:22-03","UFSC","FLOR","52595","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","Stapf","Davidse, G.","Skvortzov, B.","243","1963","05","21","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"FLOR0052595",NA,NA,"1976",NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"516","2020-08-20 20:41:22-03","UFSC","FLOR","24498","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","Stapf","Smith, L.B.","Klein, R.M.","11182","1975","07","10","Brasil","Santa Catarina","Balneário Camboriú",NA,"-48.6347007751465","-26.9906005859375",NA,NA,"5","5","FLOR0024498",NA,"Forma densos e vastos agrupamentos em terrenos planos e úmidos da área das planícies quaternárias.","1978",NA,NA,NA,NA,NA,NA,"Poales","8793","auto",NA,NA,NA,NA,NA
"517","2020-08-20 20:41:22-03","UFSC","FLOR","5731","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","Stapf","Smith, L.B.","Klein, R.M.","5318","1964","04","06","Brasil","Santa Catarina","Florianópolis","Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","FLOR0005731",NA,NA,"1980",NA,NA,NA,NA,NA,NA,"Poales","27000","auto",NA,NA,NA,NA,NA
"518","2020-08-20 20:41:22-03","UFSC","FLOR","5732","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","Stapf","Smith, L.B.","Klein, R.M.","5340a","1964","04","08","Brasil","Santa Catarina","Florianópolis","Rua Esteves Junior, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"30","30","FLOR0005732",NA,NA,"1980",NA,NA,NA,NA,NA,NA,"Poales","27000","auto",NA,NA,NA,NA,NA
"519","2020-08-20 20:41:22-03","UFSC","FLOR","5744","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","Stapf","Smith, L.B.","Klein, R.M.; Bresolin, A.","9430","1971","04","19","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"20","20","FLOR0005744",NA,NA,"1980",NA,NA,NA,NA,NA,NA,"Poales","13751","auto",NA,NA,NA,NA,NA
"520","2020-08-20 20:41:22-03","UFSC","FLOR","24439","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","Stapf","Smith, L.B.","Klein, R.M.; Klein, M.M.","11209","1975","10","18","Brasil","Santa Catarina","Ilhota","Fazenda da cia. Hering.","-48.8272018432617","-26.8997001647949",NA,NA,"15","15","FLOR0024439",NA,NA,"1977",NA,NA,NA,NA,NA,NA,"Poales","18275","auto",NA,NA,NA,NA,NA
"521","2020-08-20 20:41:45-03","UFSC","FLOR","50008","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Ferreira, J.P.R.","Ferreira, J.P.R.; Hassemer, G.N.","331","2013","03","04","Brasil","Santa Catarina","Florianópolis","Em vala, Córrego Grande, Ilha de Santa Catarina.","-48.506667","-27.5925","48º30'24''W","27º35'33''S",NA,NA,"FLOR0050008","FLOR0050008","erva anfíbia","2013",NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"522","2020-08-20 20:41:45-03","UFSC","FLOR","53903","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Ferreira, J.P.R.","Ferreira, J.P.R.; Hassemer, G.N.","447","2013","12","06","Brasil","Santa Catarina","Florianópolis","Canal do Córrego, perto do Shopping Iguatemi.","-48.511667","-27.5925","48º30'42''W","27º35'33''S",NA,NA,"FLOR0053903","FLOR0053903","herbácea","2014",NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"523","2020-05-19 17:19:49-03","UFMT","UFMT","20126","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Silva, R.R.","SchessI, M.","110","1992","11","22","Brasil","Mato Grosso","Poconé","Fazenda Nova Berlim, about 85 Km south of Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Grasslands west of the Transpantaneira highway.","2009",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"524","2020-05-19 17:19:49-03","UFMT","UFMT","20077","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Silva, R.R.","SchessI, M.","60892","1992","08","06","Brasil","Mato Grosso","Poconé","Highway Nr. 112 (Poconé-Porto Cercado) approximately at Km 16,7.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Slightly inundated eathmound savana, dominated by Curatella americana (campo de murunduns).","2009",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"525","2021-03-04 15:42:11-03","IF","SPSF","19840","PreservedSpecimen","Plantae","Poaceae","Brachiaria","purpurascens","Brachiaria purpurascens",NA,NA,"G.A.D.C. Franco","1359","1987","12","12","Brasil","SP","Pariquera-Açú","Estação Experimental do Instituto Agronômico de Campinas","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Poales","17990","auto","Liliopsida",NA,NA,NA,NA
"526","2021-03-04 15:42:13-03","IF","SPSF","03034","PreservedSpecimen","Plantae","Poaceae","Panicum","purpurascens","Panicum purpurascens",NA,NA,"J.M. Vasconcelos","634","1947","05","24","Brasil","PB","Areia","Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Poales","15425","auto","Liliopsida",NA,NA,NA,NA
"527","2021-03-04 15:42:14-03","IF","SPSF","52762","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) (T.Q.Nguyen)","R.Shirazuna","R.T.Shirasuna","3556","2014","06","30","Brasil","SP","Guarulhos","Rodoanel Mário Covas","-46.4675","-23.410556",NA,NA,NA,NA,NA,NA,"COLETA: Herbácea decumbente em margem de mata. Inflorescência na cor verde.; GEOGRAFIA: Margem da mata. Rodoanel norte, lote 4, OAE 401-402.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Poales",NA,NA,"Liliopsida",NA,NA,NA,NA
"528","2021-02-08 12:52:46-03","UFRGS","ICN","144462","S","Plantae","Poaceae","Brachiaria","arrecta x mutica","Brachiaria arrecta x mutica",NA,NA,"Sendulsky, T","1569","1975","02","08","Brasil","SP","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,NA,"Doação Herbário SP.",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,"26922","auto",NA,NA,NA,NA,NA
"529","2021-02-08 12:54:41-03","UFRGS","ICN","047917","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","Allem, A; Valls, J; Vieira, G; Comastri, J","2149","1978","10","25","Brasil","MS","Miranda","Fazenda Bodoquena, Seção Guaicurus. Forma pequenas manchas com as bases submersas a margem do açude","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,"Erva estolonífera, prostrada","2016","02","11","América do Sul",NA,NA,"Monocotyledon",NA,"92112","auto",NA,NA,NA,NA,NA
"530","2021-02-08 12:54:41-03","UFRGS","ICN","035167","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","Eiten, G; Eiten, LT","4899","1962","07","08","Brasil","PI","Floriano","Open river bank. Wild grass, forming dense tangled growth. Stems several meters long along ground, rising at ends to 1 1/2m. Tall. N.v. Capim Rio de Janeiro. Also widely planted in region for forage. Ca. 2km upstream along the Rio Paraíba from Flor","-43.0224990844727","-6.76694011688232",NA,NA,NA,NA,NA,NA,NA,"2016","02","11","América do Sul",NA,NA,"Monocotyledon",NA,"78338","auto",NA,NA,NA,NA,NA
"531","2021-02-08 12:54:41-03","UFRGS","ICN","034708","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","Born; Bins; Butignol; Toffoli","s.n.","1977","06","10","Brasil","RS","Porto Alegre","Ilha do Pavão","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"2016","02","11","América do Sul",NA,NA,"Monocotyledon",NA,"29946","auto",NA,NA,NA,NA,NA
"532","2021-02-08 12:54:41-03","UFRGS","ICN","014613","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","Dutra, J","613","1903","05",NA,"Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"2016","02",NA,"América do Sul",NA,NA,"Monocotyledon",NA,"10287","auto",NA,NA,NA,NA,NA
"533","2021-02-08 12:54:41-03","UFRGS","ICN","093727","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Zuloaga, F","Gomes, JML","1505","1991","04","17","Brasil","ES",NA,"Parque Estadual do Setiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","11",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-02-08 12:54:41-03","UFRGS","ICN","034952","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","Croat, TB","17428","1972","06","30","Peru","Weidyorea","Loretto","Of Loretto, Iquites along river bank; creeping at lower nodes",NA,NA,NA,NA,NA,NA,NA,NA,"Doação Plantas of Peru (Distributed by the Missouri Botanical Garden Herbarium (MO)","2016","02","11","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"535","2021-02-08 12:54:41-03","UFRGS","ICN","035028","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","Davidse, G","3126","1971","11","15","Venezuela","Aragua","Cata","2,5km directly S of Cata, roadside through cocoa plantation. Growing along irrigation ditch in plantation",NA,NA,NA,NA,NA,NA,NA,NA,"Doação Missouri Botanical Garden Herbarium - Plantas of Venezuela","2016","02","11","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-02-08 12:54:41-03","UFRGS","ICN","133286","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","UFJF; Embrapa","22183","1988","05","09","Brasil","MG","Matias Barbosa",NA,"-43.3194007873535","-21.8691997528076",NA,NA,NA,NA,NA,NA,"doação UFJF.","2016","02","11","América do Sul",NA,NA,"Monocotyledon",NA,"10884","auto",NA,NA,NA,NA,NA
"537","2021-02-08 12:54:41-03","UFRGS","ICN","023980","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen ","Longhi-Wagner, HM","H.S.A.","24","1932","07",NA,"Brasil","RS","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,NA,"2016","02",NA,"América do Sul",NA,NA,"Monocotyledon",NA,"21601","auto",NA,NA,NA,NA,NA
"538","2020-09-24 10:56:31-03","UEPA","MFS","007599","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen",NA,"Macedo, EG","142","2017","11","16","Brasil","Pará","Belém","Parque Ecológico Gunnar Vingren, Área úmida de solo arenoso.","-48.453769","-1.398325","-48.453769","-1.398325",NA,NA,"MFS007599","MFS007599 MFS007599_e","Erva de aproximadamente 60 cm de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-09-24 10:56:31-03","UEPA","MFS","007603","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen",NA,"Macedo, EG","146","2017","11","16","Brasil","Pará","Belém","Parque Ecológico Gunnar Vingren, Área úmida de solo arenoso.","-48.453769","-1.398325","-48.453769","-1.398325",NA,NA,"MFS007603",NA,"Erva de aproximadamente 1 m de altura com folhas involutas acentuadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2021-03-03 22:00:02-03","FLAS","FLAS","143387","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen",NA,"Manuel Rimachi Y.","4641",NA,NA,NA,"Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Admin. note:] Label location reads cementary perhaps meaning cemetery, but hmmm, could also be a cement plant?",NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-03-04 16:04:00-03","UNESP-IS","HISA","8158","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Perez,A","Perez,A","s/n",NA,NA,NA,"Brasil","São Paulo","Piracicaba","ESALQ","-47.640278","-22.720556","47W38'25","22S43'14",NA,NA,NA,NA,"Estolonífera, ca 1m, terrestre, abubdância alta.Nome vulgar: capim fino.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Poales",NA,NA,"Liliopsida",NA,NA,NA,NA
"542","2020-11-10 11:06:33-03","FEPAGRO","BLA","7018","PreservedSpecimen","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf",NA,"L. A.","318","1970","05","11","Brasil","Rio Grande do Sul","Porto Alegre","Aterro Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"BLA007018",NA,"Habitat: Potreiros experimentais.",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"29946","auto",NA,NA,NA,NA,NA
"543","2021-02-18 17:09:15-03","FEPAGRO","BLA","5300","PreservedSpecimen","Plantae","Poaceae","Panicum","purpurascens","Panicum purpurascens","Raddi",NA,"A. A. Araújo","203",NA,NA,NA,"Brasil","Rio Grande do Sul","Montenegro","Posto Zootécnco das Colônias","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"BLA005300",NA,"Data de Coleta: 07/1932.",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"21601","auto",NA,NA,NA,NA,NA
"544","2021-02-18 17:09:15-03","FEPAGRO","BLA","3570","PreservedSpecimen","Plantae","Poaceae","Panicum","purpurascens","Panicum purpurascens","Raddi","I. L. Barreto","A. A. Araújo",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"BLA003570",NA,"Data de Coleta: 1963.Habitat: Cultivado",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"29946","auto",NA,NA,NA,NA,NA
"545","2021-02-18 17:09:34-03","FEPAGRO","BLA","9953","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) R. D. Webster ex Zon","H. Longhi-Wagner","D. Pimentel",NA,NA,NA,NA,"Brasil",NA,NA,"Instituto de Pesquisas Agronômicas do Norte",NA,NA,NA,NA,NA,NA,"BLA009953",NA,"Coleta sem cidade ou habitat definidos. Data de coleta 07/1976.Habitat: Habita camins nativos, enxutos",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-11-10 11:06:58-03","FEPAGRO","BLA","14194","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) R. D. Webster ex Zon","T. S. Filgueiras","T. S. Filgueiras",NA,"1981","06","14","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"BLA014194",NA,"Inflorescência verde com algumas espiguetas arroxeadas.Habitat: CederaltivaDistrito","1981","01","01",NA,NA,NA,"Spermatophyta",NA,"70570","auto",NA,NA,NA,NA,NA
"547","2021-02-18 17:09:34-03","FEPAGRO","BLA","17828","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) R. D. Webster ex Zon","H. Longhi-Wagner","A. A. Araújo",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Montenegro","Posto zootecnico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"BLA017828",NA,"Data de Coleta: 07/1932 e determinação de Longhi em 1977Habitat: Habita campos nativos, enxutos","1977","01","01",NA,NA,NA,"Spermatophyta",NA,"21601","auto",NA,NA,NA,NA,NA
"548","2021-03-22 16:23:54-03","FEPAGRO","BLA","13341","PreservedSpecimen","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) R. D. Webster ex Zon","H. Longhi-Wagner","L. A. Arzivenco",NA,"1970","06","07","Brasil","Rio Grande do Sul","Porto Alegre","Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"BLA013341",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"29946","auto",NA,NA,NA,NA,NA
"549","2020-04-30 16:07:41-03","UFMT","CNMT","6535","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Jesus Filho, F.","Jesus Filho, F.","1","2015","02","05","Brasil","Mato Grosso","Sinop","Fragmento de mata. Universidade Federal de Mato Grosso, Campus Sinop","-55.482778","-11.866667","55°28'58W","11°52'00S","382","382","CNMT006535",NA,NA,"2015","02","05",NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-04-05 14:11:46-03","UFMT","CNMT","6969","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Córdova, M.O.","Córdova, M.O.; Arruda, R.S.; Keffer, J.F.","291","2016","06","18","Brasil","Mato Grosso","Sinop","Rio Curupi, final da estrada da Madenorte, a 2km da Ilha do Pescador. Área de Influência UHE Sinop.","-55.641836","-11.582206","55°38'30.61W","11°34'55.94S","324","324","CNMT006969",NA,"Inflorescência esverdeada. Rara, único individuo.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","2016","06","24",NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-11-21 10:14:56-03","IBt","SP","9816","S","Plantae","Poaceae","Brachiaria","mutica","Brachiaria mutica","(Forssk.) Stapf","Sendulsky, T","Loefgren, A","CGG3142","1895","08","08","Brasil","São Paulo","São Sebastião","Caminho para Pontal da Cruz.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"SP009976","SP009976","Capoeira, terra arenosa, alta, procumbente ascendente.","1977","03","07",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"552","2019-11-21 10:16:13-03","IBt","SP","327692","S","Plantae","Poaceae","Panicum","purpurascens","Panicum purpurascens","Raddi",NA,"Hoehne, W","s.n.","1948","05","22","Brasil","São Paulo","São Paulo","Pacaembú.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP035771","SP035771",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"553","2019-11-21 10:17:13-03","IBt","SP","160067","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Shirasuna, RT","Davidse, G; D'Arcy, WG","11659","1976","03","31","Brasil","Bahia",NA,"Banks of Rio de Contas at Jequié, Sandy river bank.",NA,NA,NA,NA,"200","200",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-21 10:17:13-03","IBt","SP","175403","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Shirasuna, RT","Barbour, P","2137","1978","06","05","Perú","Piura",NA,"Hills of Chiarhique, ca. 20 km. E.N.E. of Naupe.",NA,NA,NA,NA,"500","500","SP039757","SP039757",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-21 10:17:13-03","IBt","SP","85687","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Shirasuna, RT","Eiten, G; Eiten, LT","4961","1962","07","17","Brasil","Bahia","Chorrochó","Ilha de Barra, an island in the Rio São Francisco, near town of BARRA DO TARRACHIL ( or TARRACHIL). Flat island 3 m. above present water level. Formerly cultivated.","-38.97","-8.77","-38.97","-8.77",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-11-21 10:17:13-03","IBt","SP","221199","S","Plantae","Poaceae","Urochloa","mutica","Urochloa mutica","(Forssk.) T.Q.Nguyen","Shirasuna, RT","Junk","199","1974","12","12","Brasil","Amazonas","Rio Negro","Na superficie da água de um lago.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
