"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"266","2020-11-09 10:36:21-03","UFLA","ESAL","20532","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","E. Van den Berg","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-11-09 10:36:21-03","UFLA","ESAL","25326","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Naves, RP","153",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,"árvore; 3m; ;; floresta",NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-09 10:36:21-03","UFLA","ESAL","9644","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Richieri A. Sartori","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,"árvore; 8,5 m; ;; floresta",NA,NA,"7","7","17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-06-10 10:10:49-03","FZB-BH","BHZB","6087","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii",NA,"J.R. Stehmann","Echternacht, L.A. et al.","606","2004","08","11",NA,"Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.597222","-20.458417",NA,"Doação BHCB 96783. Área aberta. Lat.: 20°27'30.3S; Long. 44°35'50.0 W. Alt.: 777m. Outros coletores: T. Dornas.",NA,NA,"777","777",NA,NA,"44W 35' 50.0","20S 27' 30.3",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-06-10 10:10:49-03","FZB-BH","BHZB","1247","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"Fernandes, F.M.","49","1993","05","20",NA,"Brasil","MG","Belo Horizonte","Bairro Barroca","-43.937801361084","-19.9207992553711",NA,"Urbano. <ll>dwc_commonname:</ll> Angelim rosa",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-09 10:13:19-03","UENF","HUENF","2006","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lima, H.C. & D.N.S. Machado","Mação, B.M.",NA,"2005","04","25",NA,"Brasil","Espírito Santo","Muniz Freire","Fazenda São Fidélis","-41.4131011962891","-20.4641990661621",NA,NA,"HUENF00002008",NA,NA,NA,"30072","auto",NA,NA,"2016","09","19",NA,NA,NA,NA,NA
"272","2021-02-25 10:12:09-03","CVRD","CVRD","13061","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Geovane S. Siqueira","Terra, G.","663","2010","05","20","América do Sul","BRASIL","ES","Alegre",NA,"-41.5331001281738","-20.763599395752",NA,"beira da estrada Celina-Alegre ES. <ll>dwc_commonname:</ll> Cataguá","CVRD013061",NA,NA,NA,"26101","auto",NA,NA,"2010","07","12","Magnoliopsida",NA,NA,NA,NA
"273","2021-02-25 10:12:09-03","CVRD","CVRD","3871","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Gwilym P. Lewis","Folli, D.A.","1618","1992","05","26","América do Sul","BRASIL","ES","Itaguaçu","Próximo a estrada de Itapina à Itaimbé - Itaguaçú - ES.","-40.855598449707","-19.8019008636475",NA,"<ll>dwc_commonname:</ll> Cataguá","CVRD003871",NA,NA,NA,"26990","auto",NA,NA,"1993","11","12","Magnoliopsida",NA,NA,NA,NA
"274","2021-02-25 10:12:09-03","CVRD","CVRD","8758","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Domingos A. Folli","Luz, A.A. da","192","2004","05","27","América do Sul","BRASIL","ES","Marilândia",NA,"-40.5416984558105","-19.4127998352051",NA,"<ll>dwc_commonname:</ll> Cataguá","CVRD008758",NA,NA,NA,"21644","auto",NA,NA,"2004","05","27","Magnoliopsida",NA,NA,NA,NA
"275","2021-02-25 10:12:09-03","CVRD","CVRD","7030","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Haroldo C. de Lima","Luz, A.A. da","22","2001","08","24","América do Sul","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Cataguá","CVRD007030",NA,NA,NA,"54161","auto",NA,NA,"2003","03","08","Magnoliopsida",NA,NA,NA,NA
"276","2016-01-25 13:36:37-02","CPQBA","CPMA","1257","S","Plantae","Magnoliophyta","Rubiales","Rubiaceae¹","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Narciso",NA,"1983","05","03",NA,"Brasil","SP","Mogi Mirim",NA,"-46.957778","-22.431944",NA,"somente no herbário",NA,NA,NA,NA,NA,NA,"46º 57' 28 W","22º 25' 55 S",NA,NA,NA,"Magnoliopsida",NA,"CPQBA 778",NA,NA
"277","2016-01-25 13:36:37-02","CPQBA","CPMA","1845","S","Plantae","Magnoliophyta","Rubiales","Rubiaceae¹","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Benício",NA,"2003","05","20",NA,"Brasil","Minas Gerais","Ouro Fino",NA,"-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,NA,NA,"19042","auto","46º 22' 08","22º 16' 59",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","USw31702","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"E. P. Heringer","RBW 3507",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","USw22678","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","3466731","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"G. Hatschbach","46297","1983","5","12","South America - Neotropics","Brazil","Minas Gerais",NA,"Bom Jesus da Cachoeira, arredores",NA,NA,NA,NA,"US02338073","US02338073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","2883763","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"G. J. Shepherd, J. Semir, J. Andrade & P. R. Salgado","7248",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Estrada entre Araxá e Uberaba, km 381",NA,NA,NA,NA,"US02338074","US02338074_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","1442387","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"P. Orchioni","2456","1922","3","28","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US02338078","US02338078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","2581647A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14021","1966","3","16","South America - Neotropics","Brazil","Distrito Federal",NA,"Côrrego Landim, ca. 25 km. N. of Brasília",NA,NA,NA,NA,"US02338080","US02338080_01","950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"284","2020-09-12 05:00:02-03","US","US","1337294","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"A. Regnell","II83","1846","3",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,"US02338076","US02338076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"285","2020-09-12 05:00:02-03","US","US","2881712","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"T. S. Santos","968","1970","7","21","South America","Brazil","Rio Grande do Sul",NA,"Vitória (Capital), Rod. BR. 262, à Realeza",NA,NA,NA,NA,"US02338084","US02338084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"286","2020-09-12 05:00:02-03","US","US","2466605","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"J. M. Pires, N. Silva & R. Souza","9469",NA,NA,NA,"South America - Neotropics","Brazil","Maranhão",NA,NA,NA,NA,NA,NA,"US02338079","US02338079_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"287","2020-09-12 05:00:02-03","US","US","1337293","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"A. Regnell","II83","1866","5","21","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US02338077","US02338077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"288","2020-09-12 05:00:02-03","US","US","2854763","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"T. S. Santos","1703","1971","5","27","South America - Neotropics","Brazil","Bahia",NA,"Região Cacaueira da Bahia. Rodovia BR 101, trecho Pratas/São José",NA,NA,NA,NA,"US02338085","US02338085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"289","2020-09-12 05:00:02-03","US","US","2581653A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15699","1966","5","8","South America - Neotropics","Brazil","Goiás",NA,"Rio Contagem, ca. 35 km. N. of Brasília",NA,NA,NA,NA,"US02338081","US02338081_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"290","2020-09-12 05:00:02-03","US","US","2581652A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15699","1966","5","8","South America - Neotropics","Brazil","Goiás",NA,"Rio Contagem, ca. 35 km. N. of Brasília",NA,NA,NA,NA,"US02338082","US02338082_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"291","2020-09-12 05:00:02-03","US","US","2741116","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"J. P. P. Carauta","809","1969","3","1","South America - Neotropics","Brazil","Minas Gerais",NA,"Alfenas, Estrada para Harmonia, onde existem as águas represadas de Furnas",NA,NA,NA,NA,"US02338083","US02338083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"292","2019-11-13 11:23:00-03","USP","SPF","152966","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Salino, A","Salino, A","6798","2001","05","12",NA,"Brasil","Minas Gerais","Santana do Garambéu",NA,"-44.104444","-21.601389",NA,NA,"SPF00152966",NA,"1100","1150",NA,NA,"-44.104444","-21.601389","2001","05",NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:23:00-03","USP","SPF","189563","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rossi, L","Kirizawa, M","3621","2008","04","12",NA,"Brasil","São Paulo","Caconde",NA,"-46.633333","-21.533333",NA,NA,"SPF00189563",NA,"835","835",NA,NA,"-46.633333","-21.533333","2008","04",NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:23:00-03","USP","SPF","201824","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Santos, MF","Santos, MF","302","2008","03","14",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.422472","-19.411222",NA,NA,"SPF00201824",NA,NA,NA,NA,NA,"-43.422472","-19.411222","2008",NA,NA,NA,NA,NA,NA,NA
"295","2021-03-15 18:27:58-03","USP","SPF","210477","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lewis, GP","Zappi, DC","2127","2009","03","14",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Afloramento rochoso e mata seca a Norte da Faz. Inhame.","-43.805864","-18.929663",NA,"Árvore 8 m alt., estéril, muito frequente na mata.; Mata seca. semidecídua.","SPF00210477",NA,NA,NA,NA,NA,"-43.805864","-18.929663","2010","07",NA,NA,NA,NA,NA,NA
"296","2019-11-13 11:23:00-03","USP","SPF","98505","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Anônimo","Martins, AB","31474","1994","03","21",NA,"Brasil","São Paulo","Águas da Prata",NA,"-47.333333","-21.866667",NA,NA,"SPF00098505",NA,NA,NA,NA,NA,"-47.333333","-21.866667",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:23:00-03","USP","SPF","85984","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Queiroz, LP","Mello-Silva, R","835","1993","05","13",NA,"Brasil","Espírito Santo","Mimoso do Sul",NA,"-41.3664016723633","-21.0641994476318",NA,NA,"SPF00085984",NA,NA,NA,"29430","auto",NA,NA,"1995","10",NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:23:00-03","USP","SPF","168345","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Cordeiro, I","Rollo, MAL","2","1991","01","23",NA,"Brasil","Minas Gerais","Pains",NA,"-45.6613998413086","-20.3705997467041",NA,NA,"SPF00168345",NA,NA,NA,"18263","auto",NA,NA,"2005","05",NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:23:00-03","USP","SPF","118388","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Queiroz, LP","Mendonça Filho, CV","s.n.","1990","04","13",NA,"Brasil","Minas Gerais","Três Pontas","Fazenda Jacarandá.","-45.5125007629395","-21.36669921875",NA,NA,"SPF00118388",NA,NA,NA,"23683","auto",NA,NA,"1991","03",NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:23:00-03","USP","SPF","199537","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Anônimo","Lima, HC","6631","2007","05","24",NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,"SPF00199537",NA,"10","10","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:23:00-03","USP","SPF","97206","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Anônimo","Bernacci, LC","311","1994","06","14",NA,"Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,"SPF00097206",NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:23:00-03","USP","SPF","82299","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Tozzi, AMGA","Silva, EL","11","1986","03","31",NA,"Brasil","São Paulo","São Paulo","Instituto Florestal de São Paulo, Arboreto Bassotti.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00082299",NA,NA,NA,"53584","auto",NA,NA,"1997","11",NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:23:00-03","USP","SPF","11717","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Hoehne, W","Pires, AS","s.n.","1947",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011717",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:23:00-03","USP","SPF","143995","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Groppo, M","Groppo, M","438","2000","08","20",NA,"Brasil","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"SPF00143995",NA,NA,NA,"17674","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:23:00-03","USP","SPF","101218","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Anônimo","Tamashiro, JY","1014","1995","05","06",NA,"Brasil","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"SPF00101218",NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-05-08 11:12:57-03","UEFS","HUEFS","131963","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Arzolla, F.A.R.D.P.","745","2005","03","06",NA,"Brasil","Minas Gerais","Itajubá","Margens da rodovia BR 469.","-45.4528007507324","-22.4256000518799",NA,"Remanescente de floresta.","HUEFS0131963",NA,NA,NA,"19946","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"307","2020-05-08 11:12:57-03","UEFS","HUEFS","173943","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Silva, E.L.","11","1986","03","31",NA,"Brasil","São Paulo","São Paulo","Parque do Estadual Alberto Lofgren, Arboreto Bassotti.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0173943",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"308","2020-05-08 11:12:57-03","UEFS","HUEFS","176659","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Queiroz, L.P.de","15289","2011","05","30",NA,"Brasil","Espírito Santo","Carlos Chagas","69 Km E de Teófilo Otoni na rodovia BR-418, 10 km E do entroncamento para Epaminondas Otoni.","-41.000556","-17.852778",NA,"Mata atlântica. Floresta estacional semidecidual com afloramento de gnaiss.","HUEFS0176659",NA,"267","267",NA,NA,"41W0'2''","17S51'10''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"309","2020-05-08 11:12:57-03","UEFS","HUEFS","146557","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","L.P.de Queiroz","Kirizawa, M.","3621","2008","04","17",NA,"Brasil","Bahia","São Paulo","Município de Canconde.","-46.633333","-21.533333",NA,NA,"HUEFS0146557","HUEFS0146557","835","835",NA,NA,"46W38'","21S32'","2010","04",NA,"Rosanae",NA,NA,NA,NA
"310","2020-05-08 11:12:57-03","UEFS","HUEFS","115386","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","L.P.de Queiroz","Thomas, W.W.","12391","2001","05","10",NA,"Brasil","Bahia","Jussari","Serra do Teimoso. 7,2 Km N of Jussarí on road to Palmeiras, then 2,0 Km W to RPPN Serra do Teimoso.","-39.516667","-15.160278",NA,NA,"HUEFS0115386",NA,"300","350",NA,NA,"39W31'0''","15S9'37''","2009","01",NA,"Rosanae",NA,NA,NA,NA
"311","2020-05-08 11:12:57-03","UEFS","HUEFS","142098","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Queiroz, L.P.de","13882","2008","10","02",NA,"Brasil","Bahia","Itaju do Colônia","Fazenda Nova Esperança, ca. 13Km de Ibicaraí.","-39.626944","-14.949722",NA,"Floresta ombrófila semi-decidual.","HUEFS0142098",NA,"202","202",NA,NA,"39W37'37''","14S56'59''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"312","2020-05-08 11:12:57-03","UEFS","HUEFS","164502","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Baitello, J.B.","260","1988","04","05",NA,"Brasil","São Paulo",NA,"Parque Estadual Alberto Lofgren, Arboreto Bassotti",NA,NA,NA,NA,"HUEFS0164502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"313","2020-05-08 11:12:57-03","UEFS","HUEFS","209039","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","L.P.Queiroz","Assis, A.M.","1661","2008","05","15",NA,"Brasil","Espírito Santo","Itarana","Estrada Itarana x Joatuba. Isolada na beira da estrada.","-40.907222","-19.846944",NA,NA,"HUEFS0209039",NA,"175","175",NA,NA,"40W54'26''","19S50'49''","2016","08",NA,"Rosanae",NA,NA,NA,NA
"314","2020-05-08 11:12:57-03","UEFS","HUEFS","211865","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Nascimento, F.H.F.","1565","2014","01","30",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.535","-15.158333",NA,NA,"HUEFS0211865",NA,"450","550",NA,NA,"39W32'6''","15S9'30''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"315","2020-05-08 11:12:57-03","UEFS","HUEFS","21928","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","L.P.de Queiroz","Mello-Silva, R.","835","1993","05","13",NA,"Brasil","Espírito Santo",NA,"Mimoso do Sul, 3 km antes da cidade partindo de Cachoeiro de Itapemirim.",NA,NA,NA,NA,"HUEFS0021928",NA,NA,NA,NA,NA,NA,NA,"1996","05",NA,"Rosanae",NA,NA,NA,NA
"316","2020-05-08 11:12:57-03","UEFS","HUEFS","237410","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Baez, C.","1562","2018","04","04",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu. REGUA-Bifurcação a esquerda da trilha verde.","-42.735","-22.395556",NA,"Floresta Ombrófila Densa Primária.","HUEFS0237410",NA,"413","413",NA,NA,"42W44'6''","22S23'44''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"317","2020-05-08 11:12:57-03","UEFS","HUEFS","212807","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,NA,"10","2014","05","15",NA,"Brasil","Rio de Janeiro","São José de Ubá","Localidade de Capiocá, próximo à Pedra Redonda. Conglomerado 272-2-9-35. Situado na vertente do relevo, com pastagem e árvores isoladas.","-47.940278","-21.420278",NA,NA,"HUEFS0212807",NA,"501","501",NA,NA,"47W56'25''","21S25'13''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"318","2020-05-08 11:12:57-03","UEFS","HUEFS","34235","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","L.P.de Queiroz","Hatschbach, G.","46297","1983","05","12",NA,"Brasil","Minas Gerais","Bom Jesus da Cachoeira","Arredores.",NA,NA,NA,"Mata encosta de morro.","HUEFS0034235",NA,NA,NA,NA,NA,NA,NA,"1999","09",NA,"Rosanae",NA,NA,NA,NA
