"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"622","2020-01-14 17:44:52-03","USP","SPF","232050","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Martins, RC","2015","04",NA,"Cordeiro, J","4245","2011","10","02","Brasil","Tocantins","Ponte Alta do Tocantins",NA,"-47.5360984802246","-10.7439002990723",NA,NA,NA,NA,NA,"SPF00232050",NA,NA,NA,NA,NA,"134131","auto",NA,NA,NA,NA,NA,NA,NA
"623","2020-02-03 14:46:01-03","USP","SPF","232053","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Martins, RC","2015","04",NA,"Cordeiro, J","2725","2008","05","27","Brasil","Tocantins","Ponte Alta do Tocantins","Jalapão","-47.5360984802246","-10.7439002990723",NA,NA,NA,NA,NA,"SPF00232053",NA,NA,NA,NA,NA,"134131","auto",NA,NA,NA,NA,NA,NA,NA
"624","2021-03-15 18:25:15-03","USP","SPF","121064","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Garcia, RJF","1995",NA,NA,"Garcia, RJF","511","1994","05","26","Brasil","São Paulo","São Paulo","Parque Santo Dias, Área entre Trilhas do tronco caído e cerca.","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,"Edtipe único, 3m alt., inerme, planta jovem, base da estipe ainda coberta pelas bainhas; material vegetativo.","SPF00121064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-03-15 18:25:15-03","USP","SPF","159580","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Mendonça, FB","2003",NA,NA,"Mendonça, FB; Müller, G","266","2003","06","26","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Instituto de Matemática e Estatística (IME), jardim em frente à praca do Oceanográfico.","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"Árvore ca. 9 m de altura. DAP 32cm. Frutos verdes a alaranjados.","SPF00159580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-15 18:25:15-03","USP","SPF","164330","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Marcato, AC","2003",NA,NA,"Botânico, MP; Rabelo, A","12","2003","03","16","Brasil","São Paulo",NA,"Estação Ecológica Juréia-Itatins, Instituto Florestal. A cerca de 100 m do mar.",NA,NA,NA,NA,NA,NA,"Caule estipe, com cerca de 8 m de altura. Infrutescência grande e pedunculosa. Frutos ovóides, 2-3cm de comprimento, verdes.; Restinga.","SPF00164330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-03-15 18:25:15-03","USP","SPF","164331","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Marcato, AC","2003",NA,NA,"Botânico, MP; Rabelo, A","13","2003","03","16","Brasil","São Paulo",NA,"Estação Ecológica Juréia-Itatins, Instituto Florestal. A cerca de 100 m do mar.",NA,NA,NA,NA,NA,NA,"Caule estipe, com cerca de 8 m de altura. Infrutescência grande e pedunculosa. Frutos ovóides, 2-3 cm de comprimento, verdes.; Restinga.","SPF00164331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-03-15 18:25:15-03","USP","SPF","164332","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Marcato, AC","2003",NA,NA,"Botânico, MP; Rabelo, A","14","2003","03","16","Brasil","São Paulo",NA,"Estação Ecológica Juréia-Itatins, Instituto Florestal. A cerca de 100 m do mar.",NA,NA,NA,NA,NA,NA,"Caule estipe, com cerca de 8 m de altura. Infrutescência grande e pedunculosa. Frutos ovóides, 2-3 cm de comprimento, verdes.; Restinga.","SPF00164332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-03-15 18:25:15-03","USP","SPF","198175","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Santos, MF","2008",NA,NA,"Santos, MF; Freitas, HS","305","2008","03","15","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi). Rancho  Nezin Rosa","-43.422472","-19.411222","-43.422472","-19.411222",NA,NA,"Material prensado em álcool.; Árvore, 16m. Estipe com cicatrizes das folhas. Espata ereta. Flores amarelas.","SPF00198175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-03-15 18:25:15-03","USP","SPF","201042","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Freitas, HS","2009",NA,NA,"Freitas, HS","207","2007","12","27","Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia. Acesso pelo Km 258 da Rodovia dos Tropeiros (SP 068).","-44.656667","-22.642778","-44.656667","-22.642778","504","504","Árvore 13 m alt., 75cm de perímetro à altura do peito.; Interior de mata.","SPF00201042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2021-03-15 18:25:15-03","USP","SPF","209519","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Medeiros, BAS","2013","12","04","Medeiros, BAS; Gudin, FM","113","2013","12","04","Brasil","Minas Gerais","Governador Valadares","À beira da rodovia Rodovia Deputado Pedro de Tassis (MGC-259).","-42.120589","-18.790939","-42.120589","-18.790939","264","264","Caule solitário, em pasto sobre solo argiloso, ca. 6 m alt. Folhas verdes, com folíolos pêndulos. Inflorescência maior que 1,5 m compr. Flores amarelas. Flores femininas com ápice marrom.; Mata semi-decídua.","SPF00209519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-03-15 18:25:15-03","USP","SPF","209535","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Medeiros, BAS","2013","11","19","Medeiros, BAS; Fonseca, LHM","88","2013","11","19","Brasil","Minas Gerais","Joaquim Felício","Em zona urbana, no canteiro central da Rua Manoel João.","-44.160169","-17.761458","-44.160169","-17.761458","679","679","Caule solitário, ca. 3 m alt. Folhas verdes, com folíolos pêndulos. Flores amarelas.; Limites da cidade, próximo a pastagens e cerrado.","SPF00209535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-03-15 18:25:15-03","USP","SPF","211247","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, EGA","2013","07","10","Martins, EGA; Almeida-Costa, DG; Alves, GGN; Devecchi, MF","543","2013","07","10","Brasil","Espírito Santo","Rio Bananal","Rodovia Roberto Calmon (ES 243), km 53. Antes do perímetro urbano do município Rio Bananal. Lado esquerdo da rodovia sentido Linhares.","-40.486389","-19.210333","-40.486389","-19.210333","106","106","Palmeira ca. 12 m alt. Estipe ca. 9 m alt. Copa 3 m alt. Folhas 14-16, ca. 3,5 m compr. Folíolo na base 88x3,2 cm, folíolo mediano 67x3,5 cm, folíolo no ápice 44x1 cm. Inflorescência 1 m compr., ráquilas secundárias ca. 70 cm. Flores","SPF00211247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-03-15 18:25:15-03","USP","SPF","217486","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Marcato, AC","1998","05","14","Marcato, AC","200","1998","05","14","Brasil","Minas Gerais","Grão Mogol","Córrego da Bonita. Estrada para Francisco Sá.","-42.927778","-16.589722","-42.927778","-16.589722","760","760","Encosta com cerrado, campo rupestre e mata ciliar.","SPF00217486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-03-15 18:25:15-03","USP","SPF","217488","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Marcato, AC","1998","01","11","Marcato, AC","110","1998","01","11","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada para Várzea da Palma.","-44.196944","-17.691806","-44.196944","-17.691806","940","940","Altura total ca. 12 m, caule ca. 7 m, folhas 10, pecíolo + bainha 1 m compr., raque 4,14 m compr., folíolos 173, folíolo mediano 123x2,4 cm, raque 1,62 m compr., raquilas numerosas.","SPF00217488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-03-15 18:25:15-03","USP","SPF","217484","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Marcato, AC","1997","12",NA,"Marcato, AC","73","1997","12","09","Brasil","Minas Gerais","Diamantina","Distrito de Milho Verde.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Altura total ca. 8 m, caule ca. 5 m, folhas 9, folíolos 136, dispostos em diferentes planos, porção mediano-apical pendente, face abaxial ligeiramente glauca, apresentando ramento na nervura mediana, pecíolo maior que 87 cm, apresent","SPF00217484",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"637","2021-03-15 18:25:15-03","USP","SPF","216407","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Mello-Silva, R","2011","01",NA,"Ceccantini, GCT; Teixeira-Costa, L","3521","2011","01","24","Brasil","São Paulo","São Paulo","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore caída em tempestade. Folhas ca. 2,65 m e 80 folíolos no semi-limbo. Botões florais de cor lilás, frutos jovens e maduros verdes. Coleta do tronco para a Xiloteca.","SPF00216407",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"638","2021-03-15 18:25:15-03","USP","SPF","122994","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Cordeiro, I",NA,NA,NA,"Botânico, MP; Agular, FF; Silva, ED; Oliveira, H","1","1996","03","11","Brasil","São Paulo","São Paulo","Instituto de Botânica. Jardim de Ornamentais.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Caule simples 10-15m altura, 40cm ou mais de diâmetro. Bainha foliar fibrosa. Pecíolo 40cm de comp. com fibras marginais. Raquis 3m de compr. com 150 pares de folhas arranjadas em grupos e em diferentes planos. Aparência plumosa. Inf","SPF00122994",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"639","2021-03-15 18:25:15-03","USP","SPF","140410","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Cordeiro, I","1996",NA,NA,"Botânico, MP; Agular, FF; Silva, ED; Oliveira, H","2","1996","03","11","Brasil","São Paulo","São Paulo","Instituto de Botânica. Jardim - Ornamentais.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mat. plântulas.; Em solo argiloso. Caule monopodial 10-15 m de altura, 40cm ou mais de diâmetro. Bainha foliar fibrosa. Pecíolo 40cm de comp. com fibras marginais. Raquis 3 m de comp com 150 pares de folhas arranjadas em grupos e em","SPF00140410",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"640","2020-09-11 17:50:09-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Carniello, MA","2017","07","28","Lemes, SAL; Carniello, MA; Silva, IBL; Silva, CN; Macedo, LP","44","2017","07","13","Brasil","Mato Grosso","Porto Estrela","Estação Ecológica da Serra das Araras, Material coletado no quinto plot na área de cerrado sensu stricto.","-57.216722","-15.656528","-57.216722","-15.656528","214","214",NA,NA,NA,"Magnoliidae","Arecales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-03-05 14:10:44-03","UNEMAT","HPAN","5528","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Arruda, JC","2012","08","13","Arruda, JC; Da Silva, CJ","013","2012","03","22","Brasil","Mato Grosso","Vila Bela da Santís. Trindade","Sítio Bacuri, Retiro, Murundu.","-59.943611","-15.070064","-59.943611","-15.070064",NA,NA,NA,NA,NA,"Magnoliidae","Arecales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-03-05 14:10:44-03","UNEMAT","HPAN","5538","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Arruda, JC","2012","08","13","Arruda, JC; Da Silva, CJ","006","2012","01","23","Brasil","Mato Grosso","Vila Bela da Santís. Trindade","Sítio Nova Esperança/Boqueirão, Murundu.","-59.939","-15.162806","-59.939","-15.162806",NA,NA,NA,NA,NA,"Magnoliidae","Arecales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-03-05 14:10:44-03","UNEMAT","HPAN","5535","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Arruda, JC","2012","08","13","Arruda, JC; Da Silva, CJ","014","2012","03","22","Brasil","Mato Grosso","Vila Bela da Santís. Trindade","Sítio Bacuri/Retiro, Murundu.","-59.943572","-15.070064","-59.943572","-15.070064",NA,NA,NA,NA,NA,"Magnoliidae","Arecales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-03-05 14:10:44-03","UNEMAT","HPAN","5533","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","Arruda, JC","2012","08","13","Arruda, JC; Da Silva, CJ","005","2012","01","23","Brasil","Mato Grosso","Vila Bela da Santís. Trindade","Sítio Nova Esperança/Boqueirão, Murundu.","-59.938528","-15.160722","-59.938528","-15.160722",NA,NA,NA,NA,NA,"Magnoliidae","Arecales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-12-02 09:06:51-03","UNITINS","HUTO","7584","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,"Simon, M.F.","3486","2018","10","04","Brasil","Bahia","Formosa do Rio Preto","ESEC Serra Geral do Tocantins, 5 km L do acampamento da Vila dos Prazeres.","-46.0425","-10.787778","-46.0425","-10.787778","600","600","Arbusto 2 m, caule solitário. Folhas com cerca de 1 m de comprimento, 40 a 42 pares de folíolos dispostos em diferentes planos. Frutos imaturos verdes. Frequente.; Cerrado sensu stricto","HUTO007584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-12-02 09:06:51-03","UNITINS","HUTO","6379","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,"Bastos, M.N.C.","2000","1995","06","15","Brasil","Pará","São Geraldo do Araguaia","Campo cerrado, morro 3.","-48.5550003051758","-6.40055990219116",NA,NA,NA,NA,"Estipe de 3m de altura; pedúnculo da infrutescência de 30cm; brácteas 29cm, inflorescência 23cm; fruto imaturo verde. Folhas, bainha 18cm, peciolo 17cm, lâmina 87, folíolos do ápice 15cm, folíolos mediano 30cm, folíolos basais 25cm.","HUTO006379",NA,NA,NA,NA,NA,"72333","auto",NA,NA,NA,NA,NA,NA,NA
"647","2021-03-25 13:51:27-03","UNIVILLE","JOI","12895","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","M. Rossato","2001","09","14","M. Rossato","85","2001","06","14","Brasil","Rio Grande do Sul","Gramado Xavier",NA,"-52.5788993835449","-29.2681007385254",NA,NA,NA,NA,"Estipe solitário ereto, de 3m de altura, 25 cm de diâmetro uniforme com coroa foliar robusta, distância entre nós de 6 cm. Folhas curvas em número 12-16 pinadas com 3-4 m de comp. 0,2-0,4 m de largura no ápice, 0,8-1,10m na base, pinas","JOI012895","JOI012895 JOI012895_1 JOI012895_2 JOI012895_3",NA,NA,NA,NA,"14221","auto",NA,NA,NA,NA,NA,NA,NA
"648","2019-10-07 09:19:40-03","UEFS","HUEFS","168813","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L.R.Noblick","2014","02",NA,"Cotrim, A.","251",NA,NA,NA,"Brasil","Bahia","Barreiras",NA,"-46.041667","-11.621667","46W2'30''","11S37'18''","769","769",NA,"HUEFS0168813","HUEFS0168813","Angiospermae","Arecales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"649","2019-11-29 15:05:04-03","UEFS","HUEFS","252978","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,"Kayapó,B.","3","2016","05","25","Brasil","Pará","Pau d#?#Arco","Mebêngokrê-Kayapó , Terra indígena Las Casas.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0252978",NA,"Angiospermae","Arecales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"650","2019-10-07 09:19:40-03","UEFS","HUEFS","131501","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L.R.Noblick","2014","02",NA,"Araújo, G.","378","2007","11","03","Brasil","Bahia","Formosa do Rio Preto","Primavera.","-45.071944","-11.044167","45W4'19''","11S2'39''","465","465",NA,"HUEFS0131501","HUEFS0131501 HUEFS0131501_01","Angiospermae","Arecales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"651","2019-10-07 09:19:40-03","UEFS","HUEFS","168558","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L.R.Noblick","2014","02",NA,"Cotrim, A.","566",NA,NA,NA,"Brasil","Bahia","Barreiras",NA,"-45.827778","-11.878889","45W49'40''","11S52'44''","759","759",NA,"HUEFS0168558","HUEFS0168558 HUEFS0168558_01","Angiospermae","Arecales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"652","2019-10-07 09:19:40-03","UEFS","HUEFS","168812","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L.R.Noblick","2014","02",NA,"Cotrim, A.","160",NA,NA,NA,"Brasil","Bahia","Barreiras",NA,"-46.041667","-11.621667","46W2'30''","11S37'18''","769","769",NA,"HUEFS0168812","HUEFS0168812 HUEFS0168812_01","Angiospermae","Arecales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"653","2019-10-07 09:19:40-03","UEFS","HUEFS","251740","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,"Simon, M.F.","3486","2018","10","04","Brasil","Bahia","Formosa do Rio Preto","ESEC Serra Geral do Tocantis, 5 Km L do acampamento da Vila dos Prazeres.","-46.0425","-10.787778","46W2'33''","10S47'16''","600","600","Cerrado sensu stricto.","HUEFS0251740",NA,"Angiospermae","Arecales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"654","2019-10-07 09:19:42-03","UEFS","HUEFS","185484","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"Caxambu, M.G.","3379","2011","01","26","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.571111","-25.069444","51W34'16''","25S4'10''","1025","1025","Floresta Ombrófila Mista Montana.","HUEFS0185484","HUEFS0185484 HUEFS0185484_01","Angiospermae","Arecales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"655","2019-09-04 19:04:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Arecaceae","Cocos","acaulis","Cocos acaulis",NA,NA,NA,NA,NA,"G. Gardner","3495",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"656","2019-09-04 18:53:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Arecaceae","Cocos","botryophora","Cocos botryophora ensifolia",NA,NA,NA,NA,NA,"A. Glaziou","8058",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"ensifolia","Monocotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"657","2019-09-04 19:11:35-03","F","FMNH-SEEDPLANTS","V0075016F","PreservedSpecimen","Plantae","Arecaceae","Cocos","botryophora","Cocos botryophora ensifolia",NA,NA,NA,NA,NA,"A. Glaziou","8058","1870","11","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0075016F","V0075016F_01","Spermatophyta",NA,"South America",NA,NA,NA,"ensifolia","Monocotyledoneae",NA,NA,NA,NA,"Isotype"
"658","2019-09-04 19:53:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Arecaceae","Cocos","comosa","Cocos comosa",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"659","2019-09-04 19:13:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Arecaceae","Cocos","martiana","Cocos martiana",NA,NA,NA,NA,NA,"A. Glaziou","8056",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"660","2019-09-04 19:11:36-03","F","FMNH-SEEDPLANTS","V0075018F","PreservedSpecimen","Plantae","Arecaceae","Cocos","martiana","Cocos martiana",NA,NA,NA,NA,NA,"A. Glaziou","8056","1905",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0075018F","V0075018F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,"Isotype"
"661","2019-09-04 18:59:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Arecaceae","Cocos","romanzoffiana","Cocos romanzoffiana australe",NA,NA,NA,NA,NA,"C. A. M. Lindman","A1255","1894",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"australe","Monocotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
