"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"1048","2017-04-20 14:30:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","O. Phillips & P. Nuñez V.","164","1989","6","1","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"164",NA
"1049","2019-06-11 12:50:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","D. N. Smith","1550","1982","5","13","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1550",NA
"1050","2015-03-07 01:37:16-03","F","FMNH-SEEDPLANTS","V0162195F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0162195F","V0162195F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1051","2015-03-07 01:37:16-03","F","FMNH-SEEDPLANTS","V0162196F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0162196F","V0162196F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1052","2015-03-07 01:37:16-03","F","FMNH-SEEDPLANTS","V0162197F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0162197F","V0162197F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1053","2015-03-07 01:37:16-03","F","FMNH-SEEDPLANTS","V0162198F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0162198F","V0162198F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1054","2015-03-07 01:37:16-03","F","FMNH-SEEDPLANTS","V0162199F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162199F","V0162199F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1055","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162200F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162200F","V0162200F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1056","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162201F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162201F","V0162201F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1057","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162202F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162202F","V0162202F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1058","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162203F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162203F","V0162203F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1059","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162204F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162204F","V0162204F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1060","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162205F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162205F","V0162205F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1061","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162206F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162206F","V0162206F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1062","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162207F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162207F","V0162207F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1063","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162208F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162208F","V0162208F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1064","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162209F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162209F","V0162209F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1065","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162210F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162210F","V0162210F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1066","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162211F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162211F","V0162211F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1067","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162212F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162212F","V0162212F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1068","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162213F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162213F","V0162213F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1069","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162214F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162214F","V0162214F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1070","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162215F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162215F","V0162215F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1071","2019-06-11 15:56:59-03","F","FMNH-SEEDPLANTS","V0162216F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","I. M. Sánchez Vega","3637","1984","9","7","Peru","Cajamarca","Contumazá","En la quebrada Mónica, cerca al puente del mismo nombre, sobre la carretera Cajamarca-Pacasmayo",NA,NA,NA,NA,"700",NA,"V0162216F","V0162216F_01 V0162216F_02",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3637",NA
"1072","2018-05-14 16:19:44-03","F","FMNH-SEEDPLANTS","V0162217F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","C. Díaz","3579",NA,NA,NA,"Peru","Amazonas",NA,NA,"-78","-5",NA,NA,NA,NA,"V0162217F","V0162217F_01 V0162217F_02",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3579",NA
"1073","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162218F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162218F","V0162218F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1074","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162219F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162219F","V0162219F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1075","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162220F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162220F","V0162220F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1076","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162221F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162221F","V0162221F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1077","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162222F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162222F","V0162222F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1078","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162223F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162223F","V0162223F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1079","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162224F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162224F","V0162224F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1080","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162225F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162225F","V0162225F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1081","2015-03-07 01:37:17-03","F","FMNH-SEEDPLANTS","V0162226F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0162226F","V0162226F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1082","2018-04-24 13:18:14-03","F","FMNH-SEEDPLANTS","V0357831F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","G. Bondar","s.n.",NA,NA,NA,"Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0357831F","V0357831F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1083","2019-06-11 12:42:32-03","F","FMNH-SEEDPLANTS","V0357833F","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","Y. Mexía","5208","1930","10","23","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0357833F","V0357833F_01 V0357833F_02",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5208",NA
"1084","2020-10-14 16:35:23-03","UFVJM","HDJF","7629","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Paixão, FA","4P25","2018","11","18","Brasil","Minas Gerais","Bom Jesus do Galho","Rio Doce, Margem Direita","-42.481583","-19.643","-42.481583","-19.643","236","236","HDJF007629","HDJF007629_01",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2020-01-27 18:24:16-03","IAC","IAC","27215","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doada por José de Campos Novaes.","1997","07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2020-01-27 18:24:16-03","IAC","IAC","27221","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","G. Edwall","s/nº","1893","09","01","Brasil","São Paulo","São Paulo",NA,"-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"doada por José de Campos Novaes","1997","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2020-01-27 18:24:16-03","IAC","IAC","18060","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","C. Pacheco","s/nº","1955","09","10","Brasil","São Paulo","Campinas","Recanto Infantil Chapadão","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"falta frutos","1997","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","2019-04-11 14:22:18-03","IAC","IAC","2183","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","B. Novaes","s/nº","1938","10","15","Brasil","Espírito Santo","Cariacica","Fazenda de Manuel Adão","-40.42","-20.2639","-40.42","-20.2639",NA,NA,NA,NA,"Nome popular: ingá-facão. Material obtido da Seção Técnica do Café, Vitória (n.3). entregue à Botânica pelo Sr. J.E.T. Mendes em 10/1938","1997","07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2020-01-27 18:24:16-03","IAC","IAC","27029","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","J.C. Novaes","1374",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"Doada por José de Campos Novaes, CGG 3083","1997","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2019-04-11 14:22:18-03","IAC","IAC","35915","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M.C. Dias","M.C. Dias et al.","45","1995","09","29","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0364","-23.0586","-51.0364","-23.0586",NA,NA,NA,NA,"Nome popular: ingá","1996","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2019-04-11 14:22:18-03","IAC","IAC","4101","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","A.P. Viégas & A.S. Costa (1)","s/nº","1939","11","25","Brasil","São Paulo","Taubaté",NA,"-45.5553","-23.0264","-45.5553","-23.0264",NA,NA,NA,NA,"Nome popular: ingá","1997","07","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2019-06-24 08:11:30-03","IAC","IAC","41078","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","T.D. Pennington","E.P. Heringer","1635","1944","10","31","Brasil","Minas Gerais","Coronel Pacheco","Sítio de Quilombo","-43.2656","-21.5878","-43.2656","-21.5878",NA,NA,NA,NA,"Nome popular: ingá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2019-01-25 15:40:52-02","IAC","IAC","41091","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","C.M.B.Correira et al.","C.M.B.Correira et al.","271","1990","11","30","Brasil","Rio de Janeiro","Santa Maria Madalena","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha","-42.0500001","-22.0000001","-42.0500001","-22.0000001",NA,NA,NA,NA,"Coordenadas do material: 22°00#?#S 42°03#?#W. Entretanto é indicado que a coleta teria sido em Nova Friburgo/RJ","1990","11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2019-01-25 15:40:52-02","IAC","IAC","48761","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","E.D. Silva","S.M.P. Silva; A.M. Silva; M.A. Lopes; M.I. Ferreira; H.O. Yamaki & V.J. Diniz Filho","206","2006","08","18","Brasil","São Paulo","Guaratinguetá","Fazenda Esperança, Bairro Taquaral","-45.1925","-22.8164","-45.1925","-22.8164",NA,NA,NA,NA,"Coordenadas medidas: -22.42593 N, -45.21048 L","2008","02","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2019-01-25 15:40:52-02","IAC","IAC","49320","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","E.D. Silva","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","444","2007","05","06","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,NA,NA,"subparcela 99, indivíduo G 1587","2007","12","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2019-06-24 08:11:30-03","IAC","IAC","5054","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","O. Handro","G.P. Viégas & A.J.T. Mendes","s/nº","1939","09","25","Brasil","São Paulo","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575","-46.971422","-22.896575",NA,NA,NA,NA,"Identificação confirmada por F.C.P. Garcia, jul/1997. Nome popular: ingá-4-quinas, ingá","1944","05","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2019-04-11 14:22:18-03","IAC","IAC","5169","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","J. Kiehl & C.M. Franco","s/nº","1939","10","19","Brasil","São Paulo","Guaratinguetá",NA,"-45.1925","-22.8164","-45.1925","-22.8164",NA,NA,NA,NA,"Nome popular: ingá","1997","07","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2019-01-25 15:40:52-02","IAC","IAC","52125","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J.A.M.A. Gomes & C. Aquino","J.A.M.A. Gomes & C. Aquino","756","2009","10","30","Brasil","São Paulo","Itapira","Eleutério, margem do rio Mogi Guaçu. FL-A2.","-46.8217","-22.4361","-46.8217","-22.4361",NA,NA,NA,NA,"Coordenada do material: 46w45#?#57, 22s16#?#87","2009","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2019-01-25 15:40:52-02","IAC","IAC","55108","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J.E.A. Bertoni & A. Geremias","J.E.A. Bertoni & A. Geremias","981","2005","06","07","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"Q. Abacateiro","2005","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2019-06-24 08:11:30-03","IAC","IAC","6819","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","O. Handro","J. Aloisi","s/nº","1942","09","17","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"Identificação confirmada por F.C.P. Garcia, ago/97. Nome popular: ingá-4-quinas, ingá","1943","03","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2019-04-11 14:22:18-03","IAC","IAC","6820","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","O. Handro","J. Aloisi","s/nº","1942","10","02","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"Identificação confirmada por F.C.P. Garcia, jul/97. Nome popular: ingá-4-quinas, ingá. Seção de Café 146","1944","05","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2019-04-11 14:22:18-03","IAC","IAC","6822","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","O. Handro","J. Aloisi","s/nº","1942","10","26","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"Identificação confirmada por F.C.P. Garcia, 31/jul/97. Nome popular: ingá, ingá-4-quinas. Seção de Café 148","1944","05","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2019-06-24 08:11:30-03","IAC","IAC","7271","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","J.E.T. Mendes","s/nº","1943","10","29","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"Nome popular: ingá-4-quinas, ingá","1997","07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2019-06-24 08:11:30-03","IAC","IAC","7550","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.S. Lima","A. Guedes","s/nº","1944","09","17","Brasil","São Paulo","Lençóis Paulista","Fazenda santo Antônio,","-48.8003","-22.5986","-48.8003","-22.5986",NA,NA,NA,NA,"Identificação confirmada por O. Handro, 20/fev/45 e F.C.P. Garcia, jul/97. Nome popular: ingá-4-quinas, ingá","1944","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2019-06-24 08:11:30-03","IAC","IAC","7551","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","O. Handro","J. Aloisi","167","1944","09","28","Brasil","São Paulo","Amparo","Fazenda Helena","-46.7644","-22.7011","-46.7644","-22.7011",NA,NA,NA,NA,"Identificação confirmada por F.C.P. Garcia, 31/jul/97. Nome popular: ingá-4-quinas, ingá","1945","02","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2019-06-24 08:11:30-03","IAC","IAC","7633","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J.E.T. Mendes","J.E.T. Mendes","s/nº","1944","10","27","Brasil","São Paulo","Jaú","IAC, Estação Experimental","-48.5578","-22.2964","-48.5578","-22.2964",NA,NA,NA,NA,"Identificação confirmada por F.C.P. Garcia, 31/jul/97. Nome popular: ingá-4-quinas, ingá","1944","10","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2019-04-11 14:22:18-03","IAC","IAC","7651","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C.P. Garcia","J. Aloisi","s/nº","1944","12","27","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"Nome popular: ingá. Seção de Café 170","1997","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
