"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"46","2020-02-08 10:22:37-03","NBC","NL-BOTANY","L.1592507","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC","2007","09","07","Dusén PKH",NA,"1912","03","31","Brazil","Paraná",NA,"Brazil, Parana, Valta Grande.",NA,NA,NA,NA,NA,NA,"NL-L1592507","NL-L1592507","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","L 0815687",NA,NA,NA,NA,NA
"47","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U 0259647","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Berg CC; Mattos Silva LA",NA,"1980","04","01","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0259647",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200259647 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","Uw27073",NA,NA,NA,NA,NA
"48","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189052","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta JPP",NA,NA,NA,"Carauta JPP",NA,"1968","11","28","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189052","NL-U1189052","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047893",NA,NA,NA,NA,NA
"49","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189053","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta JPP",NA,NA,NA,"Carauta JPP",NA,"1968","10","21","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189053","NL-U1189053","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047892",NA,NA,NA,NA,NA
"50","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189054","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta JPP",NA,NA,NA,"Carauta JPP",NA,"1968","10","21","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189054","NL-U1189054","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047891",NA,NA,NA,NA,NA
"51","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189055","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Mori SA; Mattos Silva LA",NA,"1979","02","05","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189055","NL-U1189055","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189055 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047890",NA,NA,NA,NA,NA
"52","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189056","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Hatschbach GG",NA,"1982","06","11","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189056","NL-U1189056","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189056 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047889",NA,NA,NA,NA,NA
"53","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189057","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Berg CC; Mattos Silva LA",NA,"1980","04","01","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189057","NL-U1189057","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047888",NA,NA,NA,NA,NA
"54","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189064","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Sucre Benjamin D",NA,"1967","11","25","Brazil","Rio de Janeiro",NA,"Estado de Guanabara; Alto da Boa Vista.",NA,NA,NA,NA,NA,NA,"NL-U1189064","NL-U1189064","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047881",NA,NA,NA,NA,NA
"55","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189065","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Carauta JPP",NA,"1964","02","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189065","NL-U1189065","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047880",NA,NA,NA,NA,NA
"56","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189066","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Carauta JPP; Souza HN de",NA,"1968","07","10","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189066","NL-U1189066","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047878",NA,NA,NA,NA,NA
"57","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189067","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Carauta JPP; Souza HN de",NA,"1968","07","10","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189067","NL-U1189067","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047879",NA,NA,NA,NA,NA
"58","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189068","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Berg CC; Carauta JPP",NA,"1980","03","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189068","NL-U1189068","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047876",NA,NA,NA,NA,NA
"59","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189069","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Berg CC; Carauta JPP",NA,"1980","03","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189069","NL-U1189069","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047877",NA,NA,NA,NA,NA
"60","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189070","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Berg CC; Carauta JPP",NA,"1980","03","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189070","NL-U1189070","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047874",NA,NA,NA,NA,NA
"61","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189071","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Berg CC; Carauta JPP",NA,"1980","03","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189071","NL-U1189071","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047875",NA,NA,NA,NA,NA
"62","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189072","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Carauta JPP",NA,"1967","09","10","Brazil","Minas Gerais",NA,NA,"-42.876638","-20.756822","-42.876638","-20.756822",NA,NA,"NL-U1189072","NL-U1189072","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047885",NA,NA,NA,NA,NA
"63","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189073","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Carauta JPP",NA,"1967","09","10","Brazil","Minas Gerais",NA,NA,"-42.876638","-20.756822","-42.876638","-20.756822",NA,NA,"NL-U1189073","NL-U1189073","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189073 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047886",NA,NA,NA,NA,NA
"64","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189074","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Carauta JPP",NA,"1967","09","10","Brazil","Minas Gerais",NA,NA,"-42.876638","-20.756822","-42.876638","-20.756822",NA,NA,"NL-U1189074","NL-U1189074","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189074 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047887",NA,NA,NA,NA,NA
"65","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189075","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Angeli C",NA,"1962","11","13","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189075","NL-U1189075","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047884",NA,NA,NA,NA,NA
"66","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189076","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Ducke A; Kuhlmann JG",NA,"1921","11","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189076","NL-U1189076","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189076 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047882",NA,NA,NA,NA,NA
"67","2020-02-08 10:22:42-03","NBC","NL-BOTANY","U.1189077","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg CC",NA,NA,NA,"Ducke A; Kuhlmann JG",NA,"1921","11","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1189077","NL-U1189077","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1189077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0047883",NA,NA,NA,NA,NA
"68","2020-11-04 11:20:19-03","ESALQ","ESA","66008","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage",NA,NA,NA,NA,"Nave, A.G.","47.0","1999","09","07","Brasil","Pará","São Domingos do Capim","Boa Esperança. Floresta Ombrófila aluvial. Capoeira.","-47.7710990905762","-1.67417001724243",NA,NA,NA,NA,"ESA066008","ESA066008","Árvore, 5m alt.","64438","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 12:16:20-03","ESALQ","ESA","134508","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Lima, R.A.F.","2014",NA,NA,NA,"925.0","2013","03","07",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"ESA134508",NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 20626. Altura: 12m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 12:16:20-03","ESALQ","ESA","141198","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Rodrigues, R.R.; Souza, V.C.","2017","04","26","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","128.0","2017","04","25","Brasil","Rio de Janeiro","Rio de Janeiro","Campo Grande; Complexo Guandu do Sâpe; Trilha da mata saída próxima ao páiol de munição - Pista de reação; Floresta Ombrófila Densa","-43.5859","-22.8541","-43.5859","-22.8541",NA,NA,"ESA141198",NA,"Árvore; 8 metros de altura; frutos amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:20:19-03","ESALQ","ESA","128133","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,"Ivanauskas, N.M.",NA,NA,NA,"Virillo, C.B.","129.0","2013","03","31","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","-47.34875","-24.03041","-47.34875","-24.03041",NA,NA,"ESA128133",NA,"reg",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:20:19-03","ESALQ","ESA","37134","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,NA,NA,NA,NA,"Rozza, A.F. ; Nave, A.G.","95.0","1995","08","25","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"ESA037134",NA,NA,"26922","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:20:19-03","ESALQ","ESA","13640","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,"Rodrigues, R.R. et al.",NA,NA,NA,"Barreto, K.D. et al.","879.0","1993","07","13","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA013640","ESA013640",NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 12:16:20-03","ESALQ","ESA","137118","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Colletta, G. D","2297.0","2015","11","10","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus, trilha do Lago","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA137118",NA,"Árvore, 10m, estípula esverdeada (estéril)","23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:20:19-03","ESALQ","ESA","94225","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, A.L.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Eterovic, A.; Marques, O.A.V.","3029.0","1990","01","01","Brasil","São Paulo","Ilhabela","Estrada para a Praia do Jabaquara, cerca de 2-3 km da praia.","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"ESA094225","ESA094225","Árvore, 15 m alt.","23719","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:20:19-03","ESALQ","ESA","123631","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,"Ivanauskas, N.M.","2013","04","29","Colletta, G.D. ; Souza, V.C.","1019.0","2013","04","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra.","-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA123631",NA,"Árvore, 12m, espigas arroxeadas","41034","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:20:19-03","ESALQ","ESA","21499","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,"Rodrigues, R.R. & Souza, V.C.","1994",NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1672.0","1993","12","01","Brasil","São Paulo","Ubatuba","Puruba. Restinga.","-445.554","-232.105","-445,554","-232,105",NA,NA,"ESA021499",NA,"Árvore, 6 m alt. Vegetativo. Borda",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:20:19-03","ESALQ","ESA","42839","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, A.L.","2011","08","02","Nave, A.G.; Lopes, R.F. Bertani, D.F. Carneiro, P.H.M.","1781.0","1997","08","09","Brasil","Mato Grosso","Porto dos Gaúchos","Estrada da Fazenda Polaca. Floresta Ombrófila Aberta. Beira de estrada, antropizado.","-571.607","-113.943","-571,607","-113,943",NA,NA,"ESA042839","ESA042839","Arbóreo. Altura de 8, 0 m e com fruto verde imaturo, folha com nervura vinácea.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:20:19-03","ESALQ","ESA","70101","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, A.L.","2011","08","02","Krieger, L.","9054.0","1970","09","03","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"ESA070101","ESA070101",NA,"36144","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:20:19-03","ESALQ","ESA","36155","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Sneth","Gandolfi, S.",NA,NA,NA,"Gandolfi, S.",NA,"1994","10","25","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA036155","ESA036155",NA,"23900","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:20:19-03","ESALQ","ESA","36154","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Sneth","Gandolfi, S.",NA,NA,NA,"Gandolfi, S.",NA,"1994","10","25","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA036154","ESA036154",NA,"23900","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:20:19-03","ESALQ","ESA","109486","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30020.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109486","ESA109486",NA,"34059","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:31:46-03","MN","R","101104","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Neto, S.R. & Cruz, M.P.","1992","05","26","Dusén, P.K.H.",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:31:46-03","MN","R","183061","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta, J.P.P. & Cruz, M.P.","2004",NA,NA,"Vieira, C.M.","81","1989","09","13","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.05","-22","42°03'W","22°00'S","110","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:31:46-03","MN","R","160935","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Pederneiras, L.C.","2008","06","20","Prance, G.T.; Berg, C.C.; Bisby, F.A.; Steward, W.C.; Monteiro, O.P. & Ramos, J.F.",NA,"1973","09","16","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Instituto Nacional de Pesquisas da Amazônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-17 13:47:08-03","MN","R","171571","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Neto, S.R. & Carauta, J.P.P.","1992","05","27","Trinta, E.F. 1307; Santos, E.A.A. & Trinta, Z.A.",NA,"1962","12","29","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:31:46-03","MN","R","171573","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Neto, S.R. & Carauta, J.P.P.","1992","05","27","Andrade, A.G.","1861","1964","12","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:31:46-03","MN","R","171579","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Neto, S.R. & Carauta, J.P.P.","1992","05","27","Andrade, A.G.","1856","1964","12","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:31:46-03","MN","R","171580","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Neto, S.R. & Carauta, J.P.P.","1992","05","27","Andrade, A.G.","1857","1964","12","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:31:46-03","MN","R","171582","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Neto, S.R. & Carauta, J.P.P.","1992","05","27","Flaster, B.","1194","1965","10","26","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-17 13:47:08-03","MN","R","208210","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Pederneiras, L.C. & Vianna-Filho, M.D.M.","2007","11","24","Pederneiras, L.C. 340; Vianna-Filho, M.D.M.",NA,"2007","11","24","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
