"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"51","2021-03-30 12:38:23-03","EAO","IAN","184097","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Monteiro, MVB","2008","11","25","Brasil","Pará","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,"IAN184097",NA,"Dicotiledônea",NA,"s.n.","Southern America","Propriedades São Domingos. Campos.",NA,"Arbusto com 2m de altura; fruto Verde. Forma do fruto:Redondo. Exsudato branco. Uso: Vermifugo(sementes), cicatrizante.","69952","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:38:23-03","EAO","IAN","167891","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Nitta, A","1996","09","06","Brasil","Pará","Tomé-Açu","-48.1521987915039","-2.41888999938965",NA,NA,NA,NA,"IAN167891",NA,"Dicotiledônea",NA,"17205","Southern America","INATAM.",NA,NA,"97524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:38:23-03","EAO","IAN","55236","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Lima, AS","Valentin, B","1938","11","27","Brasil","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,"IAN055236",NA,"Dicotiledônea",NA,"3442","Southern America","Est. Exp. Pindorama",NA,"Arbusto.","14884","auto","1939","11","28",NA,NA,NA,NA,NA,NA
"54","2013-07-03 10:46:07-03","EBDA","BAH","326","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Inácio de Menezes","1951","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-27 21:09:09-03","PUCPR","HUCP","16723","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","Bittencourt","Selusniaki, M","Selusniaki, M","2005","06","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00011069","HUCP00011069","Eudicotiledonea",NA,"444",NA,"Fazendinha",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-27 11:21:59-03","PUCPR","HUCP","9042","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","Bittencourt","Jaszczerski, JC","Tassi, VMM; Mortean, A","1985","09","02","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"HUCP00011148","HUCP00011148","Eudicotiledonea",NA,"074",NA,"Casa do Esq., Rua Tamandaré.",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-02 16:28:50-03","CPAN-UFMS","COR","4812","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","M. Mendoza","Conceição, T.S.; Rodriguez, D.P.; Bortolotto, I.M.","1996","10","22","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda São João",NA,"Arbusto; fruto marron Habito: Arbusto","295160","auto","2016","01","21",NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:14:33-03","UFBA","ALCB","02215","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Costa, AL","1973","05","27","Brasil","Bahia","Itaparica","-38.666667","-12.883333","-38.666667","-12.883333",NA,NA,"ALCB053591",NA,"Dicotyledon",NA,"s/n","Southern America","Região Metropolitana Salvador, Santo Amaro de Catu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:14:33-03","UFBA","ALCB","025076","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Miranda, AM; Félix, LP","1993","05","31","Brasil","Pernambuco","Ilha de Fernando de Noronha","-32.425","-3.836111","-32.425","-3.836111",NA,NA,"ALCB053593",NA,"Dicotyledon",NA,"817","Southern America","Próximo ao IBAMA",NA,"latescente, látex hialino, ramos jovens subcrassos verdes; folhas esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 21:32:06-03","UFBA","ALCB","117307","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Verger, P",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB012365","ALCB012365","Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:14:33-03","UFBA","ALCB","95770","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Guedes, ML","Guedes, ML; Gomes, FS; Lisboa, MS","2010","07","19","Brasil","Bahia","Igrapiúna","-39.297222","-13.9","-39.297222","-13.9","291","291","ALCB053589",NA,"Dicotyledon",NA,"17350","Southern America","Litoral Sul, Povoado de Vargido. Casa de Manuel Pereira de Souza",NA,"látex incolor, ca. 1,8 m alt. Folhas cartáceas, discolores. Estéril.; área antropizada.",NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:14:33-03","UFBA","ALCB","69276","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Casas, JF","Guedes, ML; Xavier, AB","2005","02","23","Brasil","Bahia","Formosa do Rio Preto","-44.933333","-10.9","-44.933333","-10.9",NA,NA,"ALCB053590",NA,"Dicotyledon",NA,"11606","Southern America","Oeste, Varzea do Anil",NA,"de ca 2m. Folhas cartáceas, discolores. Frutos imaturos.",NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:14:33-03","UFBA","ALCB","029147","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Guedes, ML","Pacheco, LM","1996","05","20","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"ALCB053592",NA,"Dicotyledon",NA,"70","Southern America","São Gonçalo do Retiro",NA,"Arbusto: de aproximadamente 1,50 m de altura, apresentando látex esbranquiçado. Folhas simples, membranácea, frutos imaturos verde e maduros de cor amaela. Com frutos na maioria das duplicatas.","26018","auto","1996","12",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257315","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Reinders MA; Torres W","1991","12","01","Guyana","North West District",NA,"-59.800925","8.212883","-59.800925","8.212883",NA,NA,"NL-U1257315","NL-U1257315",NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257362","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Riley MC","1993","11","20","Guyana","Rupununi District",NA,"-59.8","3.333333","-59.8","3.333333",NA,NA,"NL-U1257362","NL-U1257362",NA,"Malpighiales",NA,"Southern America","Guyanan, Rupununi Distr., St. Ignatius.",NA,"Savanna and backyards.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0187357",NA,NA,NA,NA
"66","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257356","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Harrison SG; Persaud R","1958","10","09","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1257356","NL-U1257356",NA,"Malpighiales",NA,"Southern America","British Guiana, Waranama Ranch, Berbice river.",NA,"Open ground in citrus orchard.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0187359",NA,NA,NA,NA
"67","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L 0449111","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Botanisch Laboratorium Leiden",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L0449111",NA,NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200449111 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","11306",NA,NA,NA,NA
"68","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.2236255","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Herb Buse LH",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2236255","NL-L2236255",NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2236255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","L 0034426 | 90475318",NA,NA,NA,NA
"69","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.2236258","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Splitgerber FL","1837","11","01","Surinam","Paramaribo",NA,"-55.159049","5.846517","-55.159049","5.846517",NA,NA,"NL-L2236258","NL-L2236258",NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2236258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","L 0034429 | 90475321",NA,NA,NA,NA
"70","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.2236259","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Unknown",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2236259","NL-L2236259",NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2236259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","L 0034415 | 951348200",NA,NA,NA,NA
"71","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.2236260","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Unknown","1838","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2236260","NL-L2236260",NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2236260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","L 0034414 | 951349298",NA,NA,NA,NA
"72","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.2236261","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Pedersen TM","1959","11","21","Argentina","Corrientes",NA,"-57.792395","-27.866469","-57.792395","-27.866469",NA,NA,"NL-L2236261","NL-L2236261",NA,"Malpighiales",NA,"Southern America",NA,NA,"Road side, sandy soil<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2236261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","L 0034413 | 405576",NA,NA,NA,NA
"73","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.2236269","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Samuels JA","1916","06","07","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2236269","NL-L2236269",NA,"Malpighiales",NA,"Southern America","Way to Kwatta",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2236269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","L 0034423 | 92431897",NA,NA,NA,NA
"74","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.2236274","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Unknown",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2236274","NL-L2236274",NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2236274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","L 0439823",NA,NA,NA,NA
"75","2020-02-08 09:48:57-03","NBC","NL-BOTANY","L.3970446","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Veldman S","Meyer H; Hermann P","1687","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L3970446","NL-L3970446",NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3970446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U 0075639","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Williams L",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0075639",NA,NA,"Malpighiales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35151",NA,NA,NA,NA
"77","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U0289011","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Groenendijk S","Andel TR van; Stura C; Groenendijk S; Havinga RM","2006","04","04","Surinam","Marowijne",NA,"-54.1255","5.403167","-54.1255","5.403167",NA,NA,"NL-U0289011",NA,NA,"Malpighiales",NA,"Southern America","In house yard Ms. Stura. Marowijne Rivier.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U0289011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2006","08","17","Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257288","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Farenholtz H","1934","08","02","Venezuela","Táchira",NA,"72.225","7.766944","72.225","7.766944",NA,NA,"NL-U1257288","NL-U1257288",NA,"Malpighiales",NA,"Southern America","Venezuela, San Cristobal",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257288 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0181356",NA,NA,NA,NA
"79","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257290","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Krukoff BA",NA,NA,NA,"Peru","Piura",NA,"-80.861691","-4.186823","-80.861691","-4.186823",NA,NA,"NL-U1257290","NL-U1257290",NA,"Malpighiales",NA,"Southern America","Peru, Fernandez.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257357","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Andel TR van; Roberts N; Ford G; George N","1996","11","02","Guyana",NA,NA,"-59.5","7.75","-59.5","7.75",NA,NA,"NL-U1257357","NL-U1257357",NA,"Malpighiales",NA,"Southern America","Guyana, Koriabo, Barima River, North-West District.",NA,"Cultivated, house yards.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0065360",NA,NA,NA,NA
"81","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257357!","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Andel TR van; Roberts N; Ford G; George N","1996","11","02","Guyana",NA,NA,"59.5","7.75","59.5","7.75",NA,NA,"NL-U1257357","NL-U1257357",NA,"Malpighiales",NA,"Southern America","Guyana, North-West district, Barima River, Koriabo.",NA,"House yards, cultivated in yard.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257357! target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0065360",NA,NA,NA,NA
"82","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257358","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Dubs B","1995","11","04","Brazil","Mato Grosso",NA,"-56.616667","-16.366667","-56.616667","-16.366667",NA,NA,"NL-U1257358","NL-U1257358",NA,"Malpighiales",NA,"Southern America","Brazil, Pantanal de Poconé, Faz. Iparanga",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0132906",NA,NA,NA,NA
"83","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257359","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Wittingthon V","1992","07","31","French Guiana",NA,NA,"-52.266667","4.866667","-52.266667","4.866667",NA,NA,"NL-U1257359","NL-U1257359",NA,"Malpighiales",NA,"Southern America","Guyane Francaise. Commune de Rémire - Ile de Cayenne.",NA,"Jardin.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0181340",NA,NA,NA,NA
"84","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257360","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Versteeg GM","1903","12","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1257360","NL-U1257360",NA,"Malpighiales",NA,"Southern America","Suriname; fluv. Lawa, prope Poeloemoffo.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0181339",NA,NA,NA,NA
"85","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257361","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Pires JM; Black GA",NA,NA,NA,"Brazil","Pará",NA,"-48.470614","-1.437281","-48.470614","-1.437281",NA,NA,"NL-U1257361","NL-U1257361",NA,"Malpighiales",NA,"Southern America","AMAZONIA, Estado do Pará. Belém.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257363","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Sauvin M","1985","07","13","Surinam","Sipaliwini",NA,"-54.083333","3.683333","-54.083333","3.683333",NA,NA,"NL-U1257363","NL-U1257363",NA,"Malpighiales",NA,"Southern America","Surinam, Tabiki.",NA,"Rudéral.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2016","04","01","Magnoliopsidae","U 0187358",NA,NA,NA,NA
"87","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1257364","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Sweet FST","Florschütz J; Florschütz PA","1951","01","21","Surinam",NA,NA,"-55.116667","5.766667","-55.116667","5.766667",NA,NA,"NL-U1257364","NL-U1257364",NA,"Malpighiales",NA,"Southern America","Suriname, La Liberté ten zuiden en tegenover Paramaribo.",NA,"Op klei, zon [On clay, sun].<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1257364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2015","04","01","Magnoliopsidae","U 0187360",NA,NA,NA,NA
"88","2020-02-08 09:48:57-03","NBC","NL-BOTANY","U.1572258","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Groenendijk S","Andel TR van; Stura C; Groenendijk S; Havinga RM","2006","04","04","Surinam","Marowijne",NA,"-54.1255","5.403167","-54.1255","5.403167",NA,NA,"NL-U1572258","NL-U1572258",NA,"Malpighiales",NA,"Southern America","In house yard Ms. Stura.",NA,"Garden.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1572258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2006","08","17","Magnoliopsidae","U 0289011",NA,NA,NA,NA
"89","2020-11-04 11:07:42-03","ESALQ","ESA","3666","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Mendoza, M.","Zandoval, J.A.","1985","11","20","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA003666",NA,"Magnoliophyta",NA,"1.0",NA,NA,NA,NA,"44778","auto","2015","09","29",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:07:42-03","ESALQ","ESA","119469","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,"Gaspi, F.O.G.","Gaspi, F.O.G.","2011","12","19","Brasil","São Paulo","Araras","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"ESA119469",NA,"Magnoliophyta",NA,NA,NA,"Campus da UFSCar",NA,"Arbusto, flores esverdeadas.","22739","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:07:42-03","ESALQ","ESA","8164","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Mendoza, M.","Pivello, J.C.","1992","10","22","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA008164",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto","2015","09","29",NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:07:42-03","ESALQ","ESA","24530","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Cordeiro, I.","Souza, V.C. et al.","1994","01","11","Brasil","Minas Gerais","Guaxupé","-46.7127990722656","-21.3052997589111",NA,NA,NA,NA,"ESA024530",NA,"Magnoliophyta",NA,"5034.0",NA,NA,NA,NA,"16344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-31 13:38:09-03","MN","R","223058","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Miranda, A.M.","Miranda, A.M.","2004","08","17","Brasil","Pernambuco","Arquipélago de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4419",NA,NA,NA,NA,NA,NA,"2004","08","17",NA,NA,NA,NA,NA,NA
