"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"46","2020-11-13 09:20:16-03","UFRJ","RFA","11010","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","G.G. Hatschbach","G.G. Hatschbach","25366","1970","11","05","Brasil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"RFA45392",NA,"Arvoreta, flor alva, anteras amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-11-13 09:20:16-03","UFRJ","RFA","8294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","O. Guimarães","G.G. Hatschbach","19722","1966","09","14","Brasil","Paraná","Morretes","Cadeado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"RFA45391",NA,"Árvore de flores alvas, verso das folhas rufescente",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:44:29-03","EAO","IAN","93899","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.",NA,"Glaziou, AFM","16809",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"IAN093899",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:44:33-03","EAO","IAN","94140","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.",NA,"Glaziou, AFM","16911",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN094140",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:44:36-03","EAO","IAN","94138","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou, AFM","16908",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN094138",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-01-20 14:40:38-03","UPM","MACK","2821","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","R. G. B. Teixeira - Filho; G. V. Pacheco","L. T. A. Vieira; R.G.B. Teixeira Filho, G.V. Pacheco","420","2016","06","20","Brasil","SP","Cotia","Usina TMB, Próximo à Reserva do Morro Grande","-23.6675","-46.919648","-23,6675","-46,919648",NA,NA,NA,NA,NA,"2016","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:24-03","PUCPR","HUCP","1519","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Acra, LA","Marin, LRS","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","Alto da XV","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00013845","HUCP00013845",NA,"1986","06","14",NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:24-03","PUCPR","HUCP","16801","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Selusniaki, M","Selusniaki, M","431","2005","06","24","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00013801","HUCP00013801",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:24-03","PUCPR","HUCP","15372","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Jaszczerski, JC; Potrich, FB","Nogaroli, RL","020","2003","09","08","Brasil","Paraná","Morretes","América de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00013852","HUCP00013852",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:24-03","PUCPR","HUCP","17478","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Selusniaki, M","Selusniaki, M; Moledo, R; Beltrami, L","953","2006","04","21","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00013802","HUCP00013802",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:24-03","PUCPR","HUCP","18049","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Selusniaki, M","Selusniaki, M","930","2006","04","21","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00013793","HUCP00013793",NA,"2006","05","17",NA,NA,NA,"Eudicotiledonea",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:24-03","PUCPR","HUCP","3284","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Silva, SM","Britez, RM","s.n.",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00013600","HUCP00013600",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:24-03","PUCPR","HUCP","3470","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Silva, SM","Britez, RM","1021",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00013652","HUCP00013652",NA,"1986","10","25",NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:24-03","PUCPR","HUCP","13317","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R","Reinert.;","013","1990","05","20","Brasil","Santa Catarina","Joinville","Vale do Piraí","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"HUCP00013704","HUCP00013704",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:03:36-03","NBC","NL-BOTANY","L.2550389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Jönsson G",NA,"1914","07","29","Brazil",NA,NA,"Plantae Brasilienses, Parana: Serra do Mar, Valta Grande, in silva primaeva.",NA,NA,NA,NA,NA,NA,"NL-L2550389","NL-L2550389","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:03:36-03","NBC","NL-BOTANY","L.2550390","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Dusén PKH",NA,"1910","09","01","Brazil",NA,NA,"Plantae Brasilienses, Parana: Parto de Cima, ad marginem silvae primaivae.",NA,NA,NA,NA,NA,NA,"NL-L2550390","NL-L2550390","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:03:36-03","NBC","NL-BOTANY","L.2550391","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Reitz R; Klein RM",NA,"1956","09","21","Brazil",NA,NA,"Plantas* de Santa Catarina - Brasil, Ibirama, Capoeirão.",NA,NA,NA,NA,NA,NA,"NL-L2550391","NL-L2550391","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:03:36-03","NBC","NL-BOTANY","WAG.1094330","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Hatschbach GG; Guimarães OA",NA,"1966","09","14","Brazil",NA,NA,"Paraná, Mun. Morretes: Cadeado.",NA,NA,NA,NA,NA,NA,"NL-WAG1094330","NL-WAG1094330","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094330 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550281","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.",NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Prov. Rio Janeiro.",NA,NA,NA,NA,NA,NA,"NL-L2550281","NL-L2550281","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:04:06-03","NBC","NL-BOTANY","L.2550871","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"NL-L2550871","NL-L2550871","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:13:36-03","ESALQ","ESA","128455","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,"Ivanauskas, N.M.","Polisel, R.T.","1059.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.7","-24.06","-47.7","-24.06","516","516","ESA128455",NA,"Planta jovem de 2,3 m de altura.","2013","03","26",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:13:36-03","ESALQ","ESA","29333","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Ivanauskas, N.M.","Ivanauskas, N.M.","888.0","1996","09","20","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029333","ESA029333",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:13:36-03","ESALQ","ESA","29300","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Ivanauskas, N.M.","Ivanauskas, N.M.","855.0","1996","08","02","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029300","ESA029300",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:13:36-03","ESALQ","ESA","125209","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"Virillo, C.B.",NA,"2013","04","01","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","-47.204722","-24.110555","-47.204722","-24.110555",NA,NA,"ESA125209",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:13:36-03","ESALQ","ESA","13020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,"Goldenberg, R.","Moraes, P.L.R.","705.0","1992","09","09","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA013020",NA,NA,"1994","10","14",NA,NA,NA,"Magnoliophyta",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:13:36-03","ESALQ","ESA","21666","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Barreto, K.D. et al.","3124.0","1994","10","26","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA021666",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:13:36-03","ESALQ","ESA","109561","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30093.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109561","ESA109561",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:13:37-03","ESALQ","ESA","121768","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"Caddah, M.K.","Duarte, A.P.","5783.0","1961","10","01","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Sumaré.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"ESA121768","ESA121768",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"74","2015-07-02 14:02:58-03","JBP","HPL","5057","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","H. Lorenzi","G.F. Arbocz","1695","1995","07","21","Brasil","RJ","Parati","Coletada nas proximidades da cidade em mata atlântica.","-44.7131","-23.2178",NA,NA,NA,NA,NA,NA,NA,"1995","07","21",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"75","2015-07-02 14:02:58-03","JBP","HPL","9390","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,"R. Tsuji","R. Tsuji","2646","2007","09","03","Brasil","SP","Campinas","Coletado no IAC Centro, árvore plantada.","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,"2007","09","03",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-12-19 08:15:23-03","FPS","FPS","1393","MachineObservation","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Schwirkowski, P.","Schwirkowski, P.",NA,"2013","09","23","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, Trilhos próx. à CEPA","-49.312692","-26.324471","-49.312692","-26.324471",NA,NA,"FPS01393","FPS01393_v01 FPS01393_v02 FPS01393_v03 FPS01393_v04 FPS01393_v05 FPS01393_v06 FPS01393_v07 FPS01393_v08 FPS01393_v09 FPS01393_v10 FPS01393_v11","<ll>dwc_commonname:</ll> Pixiricão, cabuçú, pixiricuçú, quina-brava, pixirica","2013","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-14 15:15:05-03","FPS","FPS","4351","MachineObservation","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Schwirkowski, P.","Schwirkowski, P.","3774","2019","12","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Entorno do CEPA Rugendas","-49.308032","-26.322376","-49.308032","-26.322376",NA,NA,"FPS04351,FURB65998","FPS04351_v01 FPS04351_v02 FPS04351_v03 FPS04351_v04 FPS04351_v05 FPS04351_v06 FPS04351_v07 FURB65998","<ll>dwc_commonname:</ll> Pixiricão, cabuçú, pixiricuçú, quina-brava, pixirica","2019","12","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 65998",NA,NA,NA,NA
"78","2019-07-26 11:40:41-03","IPA","IPA","9940","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Wurdack, J.J.","Koscinski, M.","9940","1930","07",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"IPA0009940",NA,NA,"1978",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:31:10-03","IAP","PACA-AGP","109945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","A. Stival-Santos","A. Stival-Santos","1165","2009","11","05","Brasil","SC","Botuverá","Lageado Alto - Recanto Feliz.","-49.14","-27.18","49°08'24W","27°10'48S","307","307","PACA109945",NA,"FURB 15816 Habitat: beira do rio Fenofase: fruto verde Ecossistema: floresta ombrófila densa","2009","11","05",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:31:10-03","IAP","PACA-AGP","86760","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","R. Goldenberg","Hatschbach, G.","73850","2002","09","26","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"PACA086760",NA,"árvore 6m, flor alva Habitat: floresta degradada da planície litorânea Hábito: árvore","2002",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"37295","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:31:10-03","IAP","PACA-AGP","69720","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabuçu","Miconia cabuçu","Hoehne","A. C. Brade","Hatschbach, G.","4297","1957","10","13","Brasil","PR","Guaratuba","Alto da Serra","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"PACA069720",NA,"Árvore de tronco fino - 20 cm de diâmetro","1958",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"41937","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:18:22-03","UFV","VIC","52444","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn","Filho, L.A.F.S.","Filho, L.A.F.S.","38","2008","04","21","Brasil","Rio de Janeiro","Itatiaia","P.N. de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"800","900","VIC052444",NA,"Ramos e pecíolos pardacentos; folhas de face adaxial verde, face abaxial pardacenta. Inflorescência esverdeada, botões com hipanto esverdeado, corola alva. Árvore de 15m de altura.","2008","04","21",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:39:35-03","UFJF","CESJ","39997","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","L.C.S. Assis","L.C.S. Assis; G.E.P.Silva","757","2003","03","22","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"CESJ039997",NA,"Árvore ca. 8m no interior da mata, folhas discolores e frutos verdes imaturas.","2004","02","12","América do Sul",NA,NA,"Angiosperma",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:39:35-03","UFJF","CESJ","35174","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","R. Goldenberg","L.C.S. Assis; M.K. Ladeira","390","2001","11","25","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"CESJ035174",NA,"Árvore ca 5m, interior da mata, folhas discolores, frutos verdes imaturos. Frequente.","2002","03",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:39:35-03","UFJF","CESJ","39161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","R. Goldenberg","G. Hatschbach; J.M. Silva; R. Goldenberg","73850","2002","09","26","Brasil","Paraná","Guaraqueçaba","Itaqui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"CESJ039161",NA,"Árvore, 6m, flor alva. Floresta degradada da planície litorânia.","2002",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:39:35-03","UFJF","CESJ","59335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","M. Verdi","M. Verdi; A.L.Tomazi; G.Klemz","3000","2009","11","05","Brasil","Santa Catarina","Siderópolis","São Bento, Lat.:28º37'12,00S; Lon.:49º35'24,00O; Alt.:50m.","-49.59","-28.62","-49.59","-28.62","50","50","CESJ059335",NA,"Floresta Ombrófila Densa em médio estádio de regeneração. Erva terrícola, flores brancas com estames amarelos, heliófita.","2009","11","05","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:39:35-03","UFJF","CESJ","14871","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"J.A. Silva","s.n.","1977","04","11","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ014871",NA,"Árvore de 4 a 6m, não foi possível coletar a flor.",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:39:35-03","UFJF","CESJ","721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"L. Krieger","CESJ721","1946","04",NA,"Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CESJ000721",NA,"Árvore, folhas grandes (enormes) fl. em cacho. term. mata.",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:46:09-03","UFMS","CGMS","43430","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","M.G. Caxambu","M.G. Caxambu","4871","2013","10","31","Brasil","São Paulo","Cananéia","Propiedade do Sr. Flávio.","-47.8519444","-24.8041667","-47,8519444","-24,8041667","48","48","CGMS1073415",NA,"Flor alva. Fruto ausente. Habitat: Floresta Ombrófila Densa Submontana. Relevo ondulado. Habito: Árvore. 8m de altura.","2013","12","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:46:09-03","UFMS","CGMS","66284","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","G. Hatschbach","G. Hatschbach; O.A. Guimarães","14722","1966","09","14","Brasil","Paraná","Morretes","Cadeado.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"CGMS1099245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:34:33-03","UNICAMP","UEC","157465","S","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","Caddah, MK","Caddah, MK; Meireles, JE","738","2010","01","20","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos, Trilha para a Pedra do Sino.","-43.023611","-22.757222","-43.023611","-22.757222","1620","1620","UEC182632","UEC182632","Árvore ca. 9m, pétalas brancas, estames amarelos.; Barranco.","2010","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
