"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"287","2021-03-03 15:27:58-03","MN","R-TIPOS","9761c","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou, A.F.M.","6883","1874","01","22",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000009761c","R000009761c_001","Cogn.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"288","2021-03-03 15:27:58-03","MN","R-TIPOS","9761","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou, A.F.M.","6883","1874","01","22",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000009761","R000009761_001","Cogn.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"289","2021-03-03 15:27:58-03","MN","R-TIPOS","9761b","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou, A.F.M.","6883","1874","01","22",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000009761b","R000009761b_001","Cogn.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"290","2021-03-03 15:27:58-03","MN","R-TIPOS","9761a","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Glaziou, A.F.M.","6883","1874","01","22",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000009761a","R000009761a_001","Cogn.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"291","2020-08-20 20:40:12-03","UFSC","FLOR","43247","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Santos Filho, L.A.F.; Barbarena, F.F. & Silva, W.","911","2007","02","06",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para o Lago Azul, Vale do Taquaral, na encosta semi-sombreada, úmida, ao longo da trilha.","-44.579167","-22.257778",NA,"arbusto com ramos verdes a pardacentos, cilíndricos; folhas verdes discolores, flor brácteas verdes; botões florais com hipanto e cálice verdes; pétalas alvasjovem verdes com lacínias do cálice verdes verdes a vinosa, 1,2m altura.","FLOR0043247",NA,NA,"700","700",NA,NA,"angustifolia","2007",NA,NA,"44º34'45''W","22º15'28''S",NA,NA,NA,NA,NA
"292","2020-08-20 14:58:01-03","UFSC","FLOR","40890","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Amorim, A.M.; Daneu, L. & Solé, M.","1101","2009","04","19",NA,"Brasil","Bahia","Ilhéus","Arataca, RPPN Serra das Lontras, antiga Fazenda Palmeiras, Caminho das Pedras, complexo Serra das Lontras, seguindo estrada que liga Arataca a Una. entrando no ramal a ca. 22,4 Km de Arataca, no assentamento Santo Antônio.","-39.341667","-15.173611",NA,"arvoreta, semi-heliófila, Fruto Imaturo, com hipanto verde, cálice vinoso, 2,5m altura. Ramos e pecíoos verdes a castanho-claros; folhas verdes discolores; brácteas e bractéolas vinosas.","FLOR0040890",NA,NA,"650","650",NA,NA,"angustifolia","2009","04",NA,"39º20'30''W","15º10'25''S",NA,NA,NA,NA,NA
"293","2020-08-20 20:40:12-03","UFSC","FLOR","43104","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Baumgratz, J.F.A.; Santos Filh","Baumgratz, J.F.A.; Neto, S.S.; Sylvestre, L.S.; Sommer, G.; Santos Filho, L.A.F.; Heiden, G. & Silva","998","2007","04","20",NA,"Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá, antes do portão de acesso a Miguel Pereira, em encosta na beira da estrada, local úmido e sombreado.","-43.479167","-22.57",NA,"arbusto com ramos e pecíolos cilíndricos, verde pardacentos; folhas verdes discolores, flor jovens verdes, 1m altura. Recebido de RB Nª 439723.","FLOR0043104",NA,NA,"750","750",NA,NA,"angustifolia","2007",NA,NA,"43º28'45''W","22º34'12''S",NA,NA,NA,NA,NA
"294","2020-08-20 20:40:12-03","UFSC","FLOR","59378","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, M.L.","Árbocz, G.F.; Macias, L.; Goldenberg, R.; Koch, I. & Belinello, R.","2730","1996","05","23",NA,"Brasil","São Paulo","Queluz","Margens do Rio das Cruzes.","-44.781667","-22.455556",NA,"Arbusto de 2 m, frutos imaturos verdes com pilosidade avermelhada e maduros roxos. Doação Herbário SP 301997.","FLOR0059378",NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2009",NA,NA,"44º46'54''W","22º27'20''S",NA,NA,NA,NA,NA
"295","2020-08-20 14:58:01-03","UFSC","FLOR","46918","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Reginato, M.","Reginato, M.; Aguire-Santoro, J.; Monteiro, R.F. & Daneu, L.","1283","2012","01","15",NA,"Brasil","Bahia","Arataca","Serra das Lontras, Mirante do Arthur.","-39.4143981933594","-15.2632999420166",NA,"arbusto, flor botões com pétalas alvas, 2m altura","FLOR0046918",NA,"(DC.) Triana",NA,NA,"19859","auto",NA,"2012","01","31",NA,NA,NA,NA,NA,NA,NA
"296","2020-08-20 20:40:12-03","UFSC","FLOR","23408","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A. & Lopes, I.L.","1406","1993","12","05",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Santa Lúcia, margem do rio, caminho para a cachoeira.","-40.6002998352051","-19.9356002807617",NA,"arbusto; folhas com tricomas róseos, pétalas e filetes alvos, anteras amareladas, 2m altura. Freqüente; abundante","FLOR0023408",NA,"(DC.) Triana",NA,NA,"23813","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-08-20 20:40:12-03","UFSC","FLOR","23407","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A. & Lopes, I.L.","1405","1993","12","05",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Santa Lúcia, margem do rio, caminho para a cachoeira.","-40.6002998352051","-19.9356002807617",NA,"arbusto; folhas com tricomas róseos, pétalas e filetes alvos, anteras amareladas, 2m altura. Freqüente; abundante","FLOR0023407",NA,"(DC.) Triana",NA,NA,"23813","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-08-20 20:40:12-03","UFSC","FLOR","23410","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.; Leoni, L. & Lopes, I.L.","1400","1993","12","02",NA,"Brasil","Minas Gerais","Carangola","Fazenda Santa Rita, trilha próxima da ponte.","-42.0293998718262","-20.7331008911133",NA,"arbusto; folhas com tricomas róseos, pétalas e filetes alvos, anteras amareladas, 1,8m altura. Freqüente; abundante.","FLOR0023410",NA,"(DC.) Triana","600","600","21913","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-08-20 20:40:12-03","UFSC","FLOR","23411","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.; Leoni, L. & Lopes, I.L.","1401","1993","12","02",NA,"Brasil","Minas Gerais","Carangola","Fazenda Santa Rita, trilha próximo da ponte.","-42.0293998718262","-20.7331008911133",NA,"arbusto; folhas com tricomas róseos, pétalas e filetes alvos, anteras amareladas, 1,8m altura. Freqüente; abundante","FLOR0023411",NA,"(DC.) Triana","600","600","21913","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-08-20 20:40:12-03","UFSC","FLOR","33992","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A. & Mimura, R.","1425","1994","01","26",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"FLOR0033992",NA,NA,NA,NA,"19648","auto","angustifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-08-20 20:40:12-03","UFSC","FLOR","33993","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1519","1994","12","21",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macaé, estrada principal que leva ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033993",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-08-20 20:40:12-03","UFSC","FLOR","33990","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Baumgratz, J.F.A.","646a","1992","08","11",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033990",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-20 20:40:12-03","UFSC","FLOR","33985","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1489a","1992","12","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada principal que leva ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033985",NA,"(DC.) Triana",NA,NA,"33190","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-20 20:40:12-03","UFSC","FLOR","33984","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1495a","1992","12","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada principal que leva ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033984",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-08-20 20:40:12-03","UFSC","FLOR","33973","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1488a","1994","12","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada principal que leva ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033973",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-08-20 20:40:12-03","UFSC","FLOR","33988","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1482","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033988",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-08-20 20:40:12-03","UFSC","FLOR","33989","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1484","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033989",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-08-20 20:40:12-03","UFSC","FLOR","33986","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1481","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033986",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-08-20 20:40:12-03","UFSC","FLOR","33987","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1483","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033987",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-08-20 20:40:12-03","UFSC","FLOR","16780","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Souza, M.L.","Falkenberg, D.B.","3802","1986","11","13",NA,"Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,"subarbusto, Fruto Maduro, roxo, 1m altura","FLOR0016780",NA,NA,"600","600","34291","auto","angustifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-08-20 20:40:12-03","UFSC","FLOR","23394","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Souza, M.L.","Souza, M.L.; Lopes, I.L.","1283","1992","12","22",NA,"Brasil","Santa Catarina","Blumenau","Fazenda Renaux-Hering, beira de barranco da trilha que leva ao rio Júlio.","-49.0661010742188","-26.9193992614746",NA,"arbusto, pétalas e filetes alvos, anteras amareladas; folhas com tricomas róseos, 1,2m altura. Frequente e abundante.","FLOR0023394",NA,NA,NA,NA,"34291","auto","angustifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-08-20 20:40:12-03","UFSC","FLOR","824","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Souza, M.L.","Klein, R.M.","2824","1961","12","06",NA,"Brasil","Santa Catarina","Brusque","Azambuja.","-48.9174995422363","-27.0981006622314",NA,NA,"FLOR0000824",NA,NA,"100","100","19684","auto","angustifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-20 20:40:12-03","UFSC","FLOR","23384","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Souza, M.L.","Souza, M.L.; Lopes, I.L.","1301","1992","12","26",NA,"Brasil","Santa Catarina","Brusque","Azambuja, em mata na área do seminário dos padres, entrada imediatamente ao lado do campo de futebol, na encosta do morro.","-48.9174995422363","-27.0981006622314",NA,"arbusto, pétalas, estames e estiletes alvos, 2,5m altura","FLOR0023384",NA,NA,NA,NA,"19684","auto","angustifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-20 20:40:12-03","UFSC","FLOR","23375","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia angustifolia","Souza, M.L.","Souza, M.L.; Lopes, I.L.","1227","1993","01","16",NA,"Brasil","Santa Catarina","Brusque","Azambuja, mata com entrada imediatamente ao lado do campo de futebol.","-48.9174995422363","-27.0981006622314",NA,"arbusto, pétalas, estames e estilete brancos, 2m altura","FLOR0023375",NA,NA,NA,NA,"19684","auto","angustifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-08-20 20:40:12-03","UFSC","FLOR","24832","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Wurdack, J.J.","Klein, R.M.; Bresolin, A.","10831","1973","02","19",NA,"Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,"arbusto, flor branca, 2m altura","FLOR0024832",NA,"(DC.) Triana","500","500","23385","auto",NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-20 20:40:12-03","UFSC","FLOR","33993","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1519","1994","12","21",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macaé, estrada principal que leva ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033993",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-20 20:40:12-03","UFSC","FLOR","33990","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Baumgratz, J.F.A.","646a","1992","08","11",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033990",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-08-20 20:40:12-03","UFSC","FLOR","33984","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1495a","1992","12","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada principal que leva ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033984",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-20 20:40:12-03","UFSC","FLOR","33973","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1488a","1994","12","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada principal que leva ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033973",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-08-20 20:40:12-03","UFSC","FLOR","33988","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1482","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033988",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-20 20:40:12-03","UFSC","FLOR","33989","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1484","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033989",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-20 20:40:12-03","UFSC","FLOR","33986","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1481","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033986",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-20 20:40:12-03","UFSC","FLOR","33987","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia brevifolia","Souza, M.L.","Souza, M.L.; Baumgratz, J.F.A.","1483","1994","12","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,"FLOR0033987",NA,"Cogn.",NA,NA,"33190","auto","brevifolia","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-04 15:45:06-03","IF","SPSF","29738","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"F.M.Souza","230","2001","04","17","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"325","2021-03-04 15:45:06-03","IF","SPSF","27619","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"N.M.Ivanauskas","4571","2000","04","21","América do Sul","Brasil","SP","São Sebastião","Parque Estadual da Serra do Mar","-45.708056","-23.711944",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floreta ombrofila densa de encosta&nf;;",NA,NA,NA,"130","130",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"326","2021-03-04 15:45:06-03","IF","SPSF","48574","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","J. Rigon","C. Delfini & J. Rigon & D.C. Diaz & D.B. Oliveira & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas","836","2013","03","27","América do Sul","Brasil","SP","Tapiraí",NA,"-47.750556","-24.135833",NA,"COLETA: Árvore com aprox. 2m de altura; flores brancas; frutos imaturos verdes.; GEOGRAFIA: Trilha entre UHE Alecrim e UHE Porto Raso.&nf;Floresta Ombrófila Densa na margem do Rio Dezembro.;",NA,NA,"(DC.) Triana","331","331",NA,NA,NA,"2013","03","27",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"327","2021-03-04 15:45:06-03","IF","SPSF","48466","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"V.C.Souza & T.B.Flores","35050","2013","05","01","América do Sul","Brasil","SP","Tapiraí","Área da Cia. Votorantim","-47.5","-23.9599990844727",NA,"COLETA: Arbusto com aprox. 2m de altura; frutos negros; GEOGRAFIA: Beira de estrada, próximo ao início da Trilha do Rio Dezembro;",NA,NA,"Triana",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"328","2021-02-08 12:43:34-03","UFRGS","ICN","195327","S","Plantae","Dicotyledon",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R.; Rabuske, C; Santos-Jr.","Rabuske, C; Santos-Jr, R","161","2017","03","10","América do Sul","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco. Recanto do Uru.","-49.4977989196777","-28.6366996765137",NA,"Subarbusto, ca. 1m alt. Frutos verdes, imaturos.; Sub-bosque florestal próximo a cachoeira.",NA,NA,"Triana",NA,NA,"20545","auto",NA,"2017","03","10",NA,NA,NA,NA,NA,NA,NA
"329","2020-04-30 16:07:16-03","UFMT","CNMT","8395","S","Plantae","Angiosperma",NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","Giacoppini, D.R.","Engels, M.E.; Ferneda Rocha, L.C.; Barreto, R.","2697","2014","10","04",NA,"Brasil","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Lote B de Supressão.","-55.479444","-10.980278",NA,"Caule e folhas verdes. Folhas discolores. Pedúnculo e raque floral verdes. Ovário verde acastanhado. Cálice verde. Corola rosea alvacenta. Estames e estilete roseos escuros.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°","CNMT008395",NA,"DC.","274","274",NA,NA,NA,"2018","12","14","55°28'46W","10°58'49S",NA,NA,NA,NA,NA
"330","2020-04-30 16:07:16-03","UFMT","CNMT","1866","S","Plantae","Angiosperma",NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","Ferneda Rocha, L.C.","Sardelli, L.F.; Pereira, O. G.;Silva, J. A.;Silva, M.",NA,"2014","12","24",NA,"Brasil","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Lote B de Supressão.","-55.497222","-10.899722",NA,"Folhas compostas, concolores, cartácea. Flores, pétalas brancas, estames vermelhos, ovário verde. Frutos carnosos, maduros de cor vinho esféricos.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°3181","CNMT001866",NA,"DC.","446","446",NA,NA,NA,"2015","08","04","55°29'50W","10°53'59S",NA,NA,NA,NA,NA
"331","2014-09-23 11:01:50-03","G","G-DC","G00310677","S","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.",NA,"1827",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221012&base=img&lang=en","G00310677","G00310677","DC.",NA,NA,NA,NA,NA,"2011","01","01","-53.08972222","-10.77305556",NA,NA,"ISOSYNTYPUS of Leandra angustifolia DC.",NA,NA
