"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"49","2021-03-15 16:37:00-03","NY","NYBG","00837541","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","J. A. Ratter","1986","10","03","Brazil","Mato Grosso",NA,"Fazenda Sao Vicente do Rio Claro, c. 35 km S of Poconé on the Transpantaneira highway.","-56.83","-16.75",NA,NA,NA,NA,"NY00837541","NY00837541_01","R5237",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930158' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","778611","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","S. F. Smith","A. Kegler","2003","03","15","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1792","-29.1683",NA,NA,"780","780","NY00778611","NY00778611_01","1478",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796442' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","395716","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","R. Reitz","1958","03","06","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","NY00395716","NY00395716_01","6568",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361899' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","395728","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","J. E. Leite","1941","11",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Near Sao leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"NY00395728","NY00395728_01","537",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361904' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","395708","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","D. M. Johnson","G. G. Hatschbach","1979","11","21","Brazil","Paraná","Cerro Azul","Estrela","-49.2608","-24.8236",NA,NA,NA,NA,"NY00395708","NY00395708_01","42547",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361894' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","395742","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","H. de F. Leitão Filho","1979","11","05","Brazil","São Paulo","Joanópolis","Rodovia para Montes-Verdes","-46.27","-22.9303",NA,NA,NA,NA,"NY00395742","NY00395742_01","10612",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361888' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","778610","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","S. F. Smith","A. Kegler","2003","03","15","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1792","-29.1683",NA,NA,"780","780","NY00778610","NY00778610_01","1478",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796438' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","395710","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","T. S. dos Santos","1978","12","05","Brazil","Bahia","Ilhéus","Area do CEPEC, quadra D","-39.22095","-14.7739696",NA,NA,NA,NA,"NY00395710","NY00395710_01","3423",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361911' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","395740","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","J. C. Lindeman","1967","03","08","Brazil","Paraná","Guarapuava","Fazenda Reserva, ca. 85 km SW of Guarapuava","-52.0758963","-25.9309469",NA,NA,NA,NA,"NY00395740","NY00395740_01","4716",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361901' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","395739","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","J. E. B. Warming",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","Ad Lagoa Santa","-43.8894","-19.6272",NA,NA,NA,NA,"NY00395739","NY00395739_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361908' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","395726","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","F. C. Hoehne","1928","11","02","Brazil","Paraná","Ponta Grossa",NA,"-50.1617","-25.095",NA,NA,NA,NA,"NY00395726","NY00395726_01","23313",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361900' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","395948","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","R. Reitz","1956","02","04","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P., Ibirama","-49.5178","-27.0569",NA,NA,"300","300","NY00395948","NY00395948_01","2583",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361896' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","685072","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","R. de Mello-Silva","P. Fiaschi","2002","01","04","Brazil","Santa Catarina","Imbituba","Trilha da Praia da Luz para a Praia do Rosa.","-48.6703","-28.24",NA,NA,NA,NA,"NY00685072","NY00685072_01","941",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886330' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","395718","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","R. Reitz","1965","12","18","Brazil","Paraná","Piraí do Sul","Piraí do Sul","-49.9483","-24.5261",NA,NA,"1200","1200","NY00395718","NY00395718_01","17965",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361909' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","395724","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","A. Castellanos","1962","04","29","Brazil","Rio de Janeiro","Itatiaia","Itatiaia. Vargem Grande","-44.5631","-22.4961",NA,NA,NA,NA,"NY00395724","NY00395724_01","23334",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361885' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","395711","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","T. S. dos Santos","1970","02","06","Brazil","Bahia","Itajuípe","Faz. Sto. Antonio, 18 km S de Itajuipe","-39.375","-14.6783",NA,NA,NA,NA,"NY00395711","NY00395711_01","591",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361886' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","542165","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","M. Hermann","1990","03","04","Brazil","Rio Grande do Sul","Paverama","In dooryard garden of Leda Blume, 3 km from Cana-barro","-51.95","-29.47",NA,NA,"300","400","NY00542165","NY00542165_01","402",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361881' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","03044786","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.",NA,"J. Braga","1996","10","19","Brazil","Rio de Janeiro","Mangaratiba","Reserva biológica Rio das Pedras, Trilha do Cambucá. Reserva Biológica Rio das Pedras","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"NY03044786","NY03044786_01","3589",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3281645' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales","17272","auto",NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02699065","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.",NA,"I. Silberbauer-Gottsberger","1969","10","18","Brazil","São Paulo","Botucatu","Distrito de Rubião Júnior.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"NY02699065","NY02699065_01","13-181069",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2982504' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales","40412","auto",NA,NA,NA,NA,NA
"68","2016-09-27 04:23:00-03","NY","NYBG","395962","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata",NA,"D. R. Brunner","E. M. Zardini","1989","01","26","Paraguay","Paraguarí",NA,"Cerro Palacios, 5 kms N of Paraguarí","-57.17","-25.42",NA,NA,NA,NA,"NY00395962",NA,"9797",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361892' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","395744","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","J. R. Pirani","1985","11","20","Brazil","São Paulo","Campos do Jordao","Campos do Jordao. Parque Estadual","-45.454379","-22.673246",NA,NA,"1650","1650","NY00395744","NY00395744_01","1360",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361902' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","395722","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","M. Sobral","1986","12",NA,"Brazil","Rio Grande do Sul","Ibirubá","Ibirubá","-53.0894","-28.6278",NA,NA,NA,NA,"NY00395722","NY00395722_01","5258",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361887' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","395732","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","W. Mantovani","L. Gorgatti","1977","08","24","Brazil","São Paulo","Sao Paulo","Sao Paulo, Parque do Estado","-46.621883","-23.654505",NA,NA,NA,NA,"NY00395732","NY00395732_01","1",NA,NA,NA,"Madeira 212 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361877' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","395719","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","A. P. Duarte","1950","12","08","Brazil","Santa Catarina","Florianópolis","Prope Florianápolis","-48.4934807","-27.5942613",NA,NA,NA,NA,"NY00395719","NY00395719_01","3367",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361914' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","395727","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","F. C. Hoehne","1931","10","30","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"NY00395727","NY00395727_01","28420",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361905' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","395734","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","P. K. H. Dusén","1910","10","22","Brazil","Paraná","Jaguariaíva","Jaguariahyva","-49.713647","-24.340602",NA,NA,NA,NA,"NY00395734","NY00395734_01","10731",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361906' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","395723","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","I. G. Vargas Caballero","1994","10","29","Bolivia","Santa Cruz","Chiquitos","Tramo entre el pueblo de Santo Corazón y alrededores de la pista de aterrizaje","-58.8283","-17.9664",NA,NA,"350","400","NY00395723",NA,"3621",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361890' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","395720","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","R. Záchia","1990","11","05","Brazil","Rio Grande do Sul",NA,"Rio Butuí, Sao Borja","-55.73","-28.98",NA,NA,NA,NA,"NY00395720","NY00395720_01","239",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361876' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","395735","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","F. C. Hoehne","1931","10","30","Brazil","São Paulo","Sao Paulo","Sao Paulo, nativa no parque do Estado e Jardim Botánico","-46.621883","-23.654505",NA,NA,NA,NA,"NY00395735","NY00395735_01","s.n.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361907' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","395707","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","D. M. Johnson","G. G. Hatschbach","1979","11","21","Brazil","Paraná","Cerro Azul","Estrela","-49.2608","-24.8236",NA,NA,NA,NA,"NY00395707","NY00395707_01","42550",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361893' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","395714","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","R. Reitz","1956","10","11","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P. Ibirama","-49.5178","-27.0569",NA,NA,"400","400","NY00395714","NY00395714_01","3816",NA,NA,NA,"HBR 14222 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361898' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","395729","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","G. G. Hatschbach","1965","10","11","Brazil","Paraná","Maringá","Orto Florestal","-51.9383","-23.4256",NA,NA,NA,NA,"NY00395729","NY00395729_01","12919",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361916' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00837542","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","G. G. Hatschbach","1982","10","16","Brazil","Minas Gerais","Itamonte","Serra da Mantiqueira.","-44.8697","-22.2842",NA,NA,NA,NA,"NY00837542","NY00837542_01","45584",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930167' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","190451","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","M. L. Ortiz","1987","11","27","Paraguay","Cordillera",NA,"Caacupé Ruta No. 2, km 45",NA,NA,NA,NA,NA,NA,"NY00190451","NY00190451_01","696",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361915' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","395741","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","H. de F. Leitão Filho","1979","11","05","Brazil","São Paulo","Joanópolis","Rodovia para Montes-Verdes","-46.27","-22.9303",NA,NA,NA,NA,"NY00395741","NY00395741_01","10612",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361882' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","395731","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","O. A. Guimarães","A. C. Cervi","1989","11","02","Brazil","Paraná","Jaguariaíva","Rio das Mortes","-49.68","-24.23",NA,NA,NA,NA,"NY00395731","NY00395731_01","2986",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361878' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","395725","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas","G. G. Hatschbach","1977","10","05","Brazil","Paraná","Cerro Azul","Rio Turvo","-49.2608","-24.8236",NA,NA,NA,NA,"NY00395725","NY00395725_01","40342",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","395717","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","P. J. M. Maas; L. Y. T. Westra","R. Reitz","1956","02","04","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P., Ibirama","-49.5178","-27.0569",NA,NA,"300","300","NY00395717","NY00395717_01","2583",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=361895' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
