"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber"
"300","2019-05-06 12:02:22-03","UFU","HUFU","16789","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Zangaro-Filho, W.; et al.","s.n.","1990","12","09","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"HUFU00024664","HUFU00024664","Árvore, ca. 9,5 m.",NA,NA,NA,NA,"21990","auto","1997",NA,NA,NA,NA,NA,NA,NA
"301","2020-08-20 14:57:30-03","UFSC","FLOR","64416","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Santos, E.P.","Santos, E.P.; Socher, L.G.","1071","2001","10","24","Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba.","-49.05","-25.75","49º3'W","25º45'S","1320","1320","FLOR0064416","FLOR0064416","Árvore, cerca de 4m de altura. Fruto vermelho",NA,"Malpighiales",NA,NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"302","2020-08-20 20:39:48-03","UFSC","FLOR","45262","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Chagas-e-Silva, F.; Francisco, E.M.","1992","1996","09","15","Brasil","Paraná","Apucarana","Parque da Raposa.","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"FLOR0045262",NA,"árvore, Fruto Imaturo, amarelos passando para vermelhos, 3m altura",NA,"Malpighiales",NA,NA,"23979","auto","1998",NA,NA,NA,NA,NA,NA,NA
"303","2020-08-20 20:39:48-03","UFSC","FLOR","15722","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Cordeiro, J.; Hatschbach, G.","177","1985","11","13","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"FLOR0015722",NA,"arvoreta, Fruto Imaturo, , 5m altura",NA,"Malpighiales",NA,NA,"45291","auto","1984",NA,NA,NA,NA,NA,NA,NA
"304","2020-08-20 14:57:30-03","UFSC","FLOR","46637","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Zangaro Filho, W.; et alii","s.n.","1990","12","09","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FLOR0046637",NA,"árvore, 9,5m altura. DAP: 24cm. ind.no. 1389, área de estudo.",NA,"Malpighiales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-08-20 20:39:48-03","UFSC","FLOR","27025","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Jarenkow, J.A.","Jarenkow, J.A.","1357","1989","10","15","Brasil","Rio Grande do Sul","Morro Redondo","Ca. de 5 km antes da cidade, pela Cascata.","-52.6319007873535","-31.5883007049561",NA,NA,NA,NA,"FLOR0027025",NA,"árvore, flor verdosa, 5m altura. Caule com espinhos grandes e ramificados.",NA,"Malpighiales",NA,NA,"19299","auto","1989",NA,NA,NA,NA,NA,NA,NA
"306","2020-08-20 20:39:48-03","UFSC","FLOR","26617","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Jarenkow, J.A.","Jarenkow, J.A.","2178","1992","10","30","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026617",NA,"árvore, flor imaturo verde e maturo violáceo, 10m altura",NA,"Malpighiales",NA,NA,"20837","auto","1992",NA,NA,NA,NA,NA,NA,NA
"307","2020-08-20 14:57:30-03","UFSC","FLOR","6132","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Klein, R.M.","18190","1967","07","15","Brasil","Santa Catarina","São Bento do Sul","Parque municipal.","-49.3786010742188","-26.2502994537354",NA,NA,"880","880","FLOR0006132",NA,"Segundo W3 tropicus, o nome correto é: Xylosma pseudosalzmannii Sleumer.",NA,"Malpighiales",NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-04 15:46:15-03","IF","SPSF","53781","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","G.A.D.C.Franco","G. Durigan et al.","s/n","1999","01","18","Brasil","SP","Salmourão",NA,"-50.841944","-21.543333",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Salicales","América do Sul",NA,NA,NA,"2001","07","31","Magnoliopsida",NA,NA,NA,NA
"309","2021-03-04 15:46:15-03","IF","SPSF","53862","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","G.A.D.C.Franco","G. Durigan et al.","s/n","1999","09","30","Brasil","SP","Campos Novos Paulista",NA,"-50.078611","-22.551944",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Salicales","América do Sul",NA,NA,NA,"2001","07","31","Magnoliopsida",NA,NA,NA,NA
"310","2021-03-04 15:46:15-03","IF","SPSF","30840","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii",NA,NA,"O.S.Ribas","2852","1999","12","22","Brasil","PR","Campina Grande do Sul","floresta atlantica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Salicales","América do Sul",NA,"55154","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"311","2021-03-04 15:46:15-03","IF","SPSF","22843","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii",NA,NA,"W.Zangaro Filho",NA,"1990","12","09","Brasil","PR","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Salicales","América do Sul",NA,"21990","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"312","2021-03-04 15:46:15-03","IF","SPSF","34345","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","N.M.Ivanauskas","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5077","2004","01","30","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha Barra do Rio, Floresta Ombrófila Densa.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 16m de altura e 66cm de perímetro à altura do peito. Matriz 2580;","Magnoliophyta","Salicales","América do Sul",NA,"38855","auto","2005","05","01","Magnoliopsida",NA,NA,NA,NA
"313","2021-02-08 12:45:15-03","UFRGS","ICN","128422","S","Plantae","Salicaceae","Xylosma","cf. pseudosalzmannii","Xylosma cf. pseudosalzmannii","Sleumer",NA,"Grings, M","s.n.","2003","08","10","Brasil","RS","Nova Petrópolis","Morro Korb","-51.1143989562988","-29.3763999938965",NA,NA,"650","650",NA,NA,"árvore jovem com 4m, com espinhos ramificados; flores brancas.","Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:45:15-03","UFRGS","ICN","160500","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Grings, M","Grings, M","578","2007","09","03","Brasil","RS","Piratini","Projeto de Assentamento Santo Antônio","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,"árvore com flores amarelas; em interior de floresta","Dicotyledon",NA,"América do Sul",NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:45:15-03","UFRGS","ICN","156983","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Hagelund, K","5373",NA,NA,NA,"Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"19818","auto",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:45:15-03","UFRGS","ICN","163468","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Seger, GDS","Seger, GDS","539","2007","11","15","Brasil","RS","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"Frutos cor de vinho, 8m; Borda de silvicultura de araucária","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:45:15-03","UFRGS","ICN","141056","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Jurinitz, CF","Jurinitz, CF","272","2001","12","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300",NA,NA,"Hábito arbóreo.; Mata.","Dicotyledon",NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:45:15-03","UFRGS","ICN","161868","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Molz, M","Molz, M","s.n.","2007","04","24","Brasil","RS","Cerro Largo",NA,"-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,NA,NA,"Árvore, Com fruto; Floresta Estacional","Dicotyledon",NA,"América do Sul",NA,"13082","auto","2007","04","24",NA,NA,NA,NA,NA
"319","2021-02-08 12:45:15-03","UFRGS","ICN","129605","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","De Marchi, TC","De Marchi; T.C.","165","2004","09","06","Brasil","RS","Cristal","Faz. Corticeiras","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,NA,NA,"Em mata ribeirinha.","Dicotyledon",NA,"América do Sul",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:45:15-03","UFRGS","ICN","118215","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Jarenkow, JA","Jarenkow, JA","1357","1989","10","15","Brasil","RS","Morro Redondo","cerca de 5 km antes da cidade pela cascata","-52.6319007873535","-31.5883007049561",NA,NA,NA,NA,NA,NA,"Árvore com cerca de 5 m de alt., em borda de capão. Caule com espinhos grandes e ramificados. Flores verdosas.","Dicotyledon",NA,"América do Sul",NA,"19299","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:45:15-03","UFRGS","ICN","161905","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Molz, M","Molz, M","s.n.","2008","08","22","Brasil","RS","Santana da Boa Vista","descendo do Cerro da Lagoa em direção ao rio Camaquã","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,NA,NA,"Árvore, aproximadamente 9 m de altura, Com frutos imaturos; Mata ciliar","Dicotyledon",NA,"América do Sul",NA,"47489","auto","2008","08","22",NA,NA,NA,NA,NA
"322","2021-02-08 12:45:15-03","UFRGS","ICN","183749","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Seger, GDS","Seger, GDS","618","2008","08","07","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Morro dos cavalos","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"Duplicata doada a HUCS; alta floração, ca. de 6m; Borda mata nativa","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","45305","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Roderjan, C.V.","1108","1993","11",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"1400","1400","HAS0045305",NA,"Árvore 4m, rara na floresta alto montana.","Magnoliophyta",NA,NA,NA,"17116","auto","1994",NA,NA,NA,NA,NA,NA,NA
"324","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","94785","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Zangaro, W.F; et al.","s.n.","1990","12",NA,"Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"HAS0094785",NA,"Árvore 9,5 m alt; CAP 24 cm, ind. N 1389, área de estudo. Herbário Fuel n 12447","Magnoliophyta",NA,NA,NA,"21990","auto","1997",NA,NA,NA,NA,NA,NA,NA
"325","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","97508","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanni","Xylosma pseudosalzmanni","Sleumer",NA,"Mattos, J.","1922","1952","12",NA,"Brasil","Rio Grande do Sul","Alegrete","Arroio da Jararaca","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"HAS0097508",NA,"IPRN.","Magnoliophyta",NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","101318","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Moltz, M.","Silva, A. S.","s.n.","2000","05",NA,"Brasil","Rio Grande do Sul","Barra do Ribeiro","Morro da Formiga","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"HAS0101318",NA,"Projeto Pró-Guaíba","Magnoliophyta",NA,NA,NA,"31686","auto","2016","07","14",NA,NA,NA,NA,NA
"327","2020-12-21 09:54:36-03","MCN-FZBRS","HAS","46668","PreservedSpecimen","Plantae","Salicaceae","Xylosma","cf. pseudosalzmannii","Xylosma cf. pseudosalzmannii","Sleumer","Senna. R.M.","Senna, R.M.","s.n.","2000","11",NA,"Brasil","Rio Grande do Sul","Canguçu","Assentamento Arroio das Pedras","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"HAS0046668",NA,"Floresta Estacional Semidecidual, árvore. Inventário e monitoramento de ecossistemas como instrumento de conservação da biodiversidade em áreas de assentamentos rurais da metade sul do Rio Grande do Sul. FAPERGS/FZB/Centro de Ecologia-UFRGS.","Magnoliophyta",NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","97503","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanni","Xylosma pseudosalzmanni","Sleumer",NA,"Lindeman, J. C.; Irgang, B.; Valls, J.","s.n.","1971","10",NA,"Brasil","Rio Grande do Sul","Dom Pedrito","Varzea do Ro Santa Maria km 45","-54.6730995178223","-30.9827995300293",NA,NA,NA,NA,"HAS0097503",NA,"Arvoreta 7 cm 5m de altura tronco com espinhos arboriformes. HARS.","Magnoliophyta",NA,NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 09:54:36-03","MCN-FZBRS","HAS","36609","PreservedSpecimen","Plantae","Salicaceae","Xylosma","cf. pseudosalzmannii","Xylosma cf. pseudosalzmannii","Sleumer","Senna. R.M.","Senna, R.M.","48","1998","11",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","arredores da UHE Passo do Inferno, Fazenda 3 Cachoeiras","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0036609",NA,"Árvore com espinhos no tronco, em floresta.","Magnoliophyta",NA,NA,NA,"76715","auto","1998","13",NA,NA,NA,NA,NA,NA
"330","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97509","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanni","Xylosma pseudosalzmanni","Sleumer",NA,"Mattos, J.","2929","1955",NA,NA,"Brasil","Rio Grande do Sul","Pelotas","IAS - Horto IPRN.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"HAS0097509",NA,NA,"Magnoliophyta",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","89447","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Molz, M.","Molz, M.","s.n.","2014","07",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Pró-Mata","-50.1744","-29.4714","-50,1744000","-29,4714000",NA,NA,"HAS0089447",NA,"Árvore de 12m de altura, DAP = 30cm. Flores com pétalas róseo-amareladas; estames amarelados; folhas brilhantes na face adaxial. Floresta Ombrófila Densa Montana.","Magnoliophyta",NA,NA,NA,NA,NA,"2014","07","16",NA,NA,NA,NA,NA
"332","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","100606","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Magalhães, R.G.","407","2000","03",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo da Ilha","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0100606",NA,"Arvoreta com frutos, Projeto Pró-Guaíba","Magnoliophyta",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","80828","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Nilson, A.","434","1995","08",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Côco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0080828",NA,NA,"Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-02-11 09:25:10-03","IBt","SP","152016","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Hatschbach, G","36647","1975","04","16","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
