"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"436","2019-05-06 12:00:30-03","UFU","HUFU","31281","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,"Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","450","2003","01","16",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Herbácea 1 m. Cálice verde, corola roxa.","HUFU00066995","HUFU00066995",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-05-06 12:00:30-03","UFU","HUFU","31521","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,"Amorim, E.H.; Romero, R.; Mendes, S. & Arruda, R.","627","2003","02","15",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Subarbusto 1 m. Cálice verde, corola roxa.","HUFU00066996","HUFU00066996",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-05-06 12:00:30-03","UFU","HUFU","35943","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,"Amorim, E.H.; Hattori, E.K.O. & Pacheco, R.A.","785","2004","01","19",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Península","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Arbusto, ca. 1 m. Cálice verde, corola roxa.","HUFU00067008","HUFU00067008",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-05-06 12:00:30-03","UFU","HUFU","61","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Romero, R.","Vieira, R.C.","93","1981","01","30",NA,"Brasil","Minas Gerais","Sacramento","Estrada de Sacramento - Franca, Perto da CEMIG.","-47.439998626709","-19.8652992248535",NA,NA,NA,"Erva heliófila, ca. 0,7 m. Flores roxas.; Campo rupestre.","HUFU00066973","HUFU00066973",NA,"1993","69737","auto","11",NA,NA,NA,"09",NA,NA,NA,NA
"440","2019-05-06 12:00:30-03","UFU","HUFU","23969","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.","2149","1996","11","23",NA,"Brasil","Minas Gerais","Sacramento","Guarita de Sacramento, Cerca de 2km do PARNA.","-47.439998626709","-19.8652992248535",NA,NA,NA,"Herbáceo, ca. 0,5 m. Corola arroxeada. Anteras e conectivo arroxeados. Filetes e tricomas do conectivo brancos.; Borda de cerrado.","HUFU00066954","HUFU00066954",NA,"1996","69737","auto","11",NA,NA,NA,"23",NA,NA,NA,NA
"441","2019-05-06 12:00:30-03","UFU","HUFU","47729","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Romero, R.","Rodrigues, C.M.","28","2007","03",NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Erva.; Cerrado.","HUFU00066955","HUFU00066955",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-05-06 12:00:30-03","UFU","HUFU","7137","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.","735","1994","12","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,5 m. Corola púrpura, anteras roxas, conectivo e filetes róseos.; Campo sujo.","HUFU00066957","HUFU00066957",NA,"1994","57119","auto","12",NA,NA,NA,"09",NA,NA,NA,NA
"443","2019-05-06 12:00:30-03","UFU","HUFU","6885","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.","1443","1994","12","06",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,8 m. Corola e anteras lilás. Filetes brancos.; Campo limpo, borda de cerrado.","HUFU00066958","HUFU00066958",NA,"1994","57119","auto","12",NA,NA,NA,"06",NA,NA,NA,NA
"444","2019-05-06 12:00:30-03","UFU","HUFU","23970","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Romero, R.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","5006","1998","01","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Torre de observação, estrada para Sacramento - São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,5 m. Corola arroxeada, estames arroxeados e estilete branco.; Campo limpo, cerca de 4 meses após queimada.","HUFU00066965","HUFU00066965",NA,"1998","57119","auto","09",NA,NA,NA,"11",NA,NA,NA,NA
"445","2020-01-09 18:37:35-03","FMM","FMM","2585","MachineObservation","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,NA,NA,"2016","07","26",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.826458","-14.163411",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02585","FMM02585_v1 FMM02585_v2",NA,NA,NA,NA,NA,"47°49'35.25W","14°9'48.28S",NA,NA,NA,NA,NA,NA
"446","2019-08-06 10:39:40-03","FMM","FMM","1193","MachineObservation","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,NA,NA,"2012","12","15",NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.867456","-15.776447",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01193","FMM01193_v1 FMM01193_v2 FMM01193_v3",NA,NA,NA,NA,NA,"47°52'02.84W","15°46'35.21S",NA,NA,NA,NA,NA,NA
"447","2020-01-09 18:37:35-03","FMM","FMM","2584","MachineObservation","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,NA,NA,"2018","07","26",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros - Fazenda Volta da Serra","-47.758114","-14.171953",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM02584","FMM02584_v1 FMM02584_v2 FMM02584_v3",NA,NA,NA,NA,NA,"47°45'29.21W","14°10'19.03S",NA,NA,NA,NA,NA,NA
"448","2019-08-06 10:39:40-03","FMM","FMM","1191","MachineObservation","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,NA,NA,"2014","10","18",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.8848","-15.910181",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01191","FMM01191_v1 FMM01191_v2 FMM01191_v3",NA,NA,NA,NA,NA,"47°53'05.28W","15°54'36.65S",NA,NA,NA,NA,NA,NA
"449","2019-08-06 10:39:40-03","FMM","FMM","1192","MachineObservation","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,NA,NA,"2014","01","18",NA,"Brasil","Distrito Federal","Brasília","APA Gama Cabeça de Veado, Park Way","-47.944708","-15.896697",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo úmido","FMM01192","FMM01192_v1 FMM01192_v2 FMM01192_v3",NA,NA,NA,NA,NA,"47°56'40.95W","15°53'48.11S",NA,NA,NA,NA,NA,NA
"450","2019-08-06 10:39:40-03","FMM","FMM","1640","MachineObservation","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,NA,NA,"2015","01","10",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.8584","-15.88035",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo limpo","FMM01640","FMM01640_v1 FMM01640_v2",NA,NA,NA,NA,NA,"47°51'30.24W","15°52'49.26S",NA,NA,NA,NA,NA,NA
"451","2021-03-04 15:45:09-03","IF","SPSF","36650","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","J.G.Freitas","R.Farias & E.G.Gonçalves & P.J.F.Guimarães","473","1999","12","05","América do Sul","Brasil","GO","Mossâmedes","topo da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo com árvores esparsas&nf;;",NA,NA,NA,"2009","30139","auto","09",NA,NA,"Magnoliopsida","30",NA,NA,NA,NA
"452","2017-09-11 17:11:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,"Pohl, JBE","1067",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in campis siccis montosis glareosis aridis ad Serra de Christaes prov. Goyaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2017-09-11 17:11:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,"Gardner, G","3164",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in eadem prov. loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2017-09-11 17:11:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.",NA,"Weddell, HA","1911",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2017-09-11 17:11:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon","angustifolia","Tibouchina aegopogon angustifolia","(Naudin) Cogn.",NA,"Pohl, JBE","634",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in pascuis siccis aridis glareosis montosis ad Serra de Ipicona prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2017-12-19 11:28:34-02","CAS","CAS-BOT","573966","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"Heringer, E. P.","18472","1981","9",NA,"South America","Brazil","Distrito Federal",NA,"Cerrado Próximo à Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,"Planta ereta, ca. 80cm de altura, flores de corroxa; planta com xilopodio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"457","2017-12-19 11:35:35-02","CAS","CAS-BOT","573964","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"Hatschbach, G.; Hatschbach, M.; Guimarães, D.","55825","1991","11",NA,"South America","Brazil","Goiás",NA,"Rod. BR-050, Campo Alegre de Goiás, próximo a divisa com Catalão.",NA,NA,NA,NA,NA,"Ereta, 50 cm, pétalas rosadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"458","2019-01-17 17:46:40-02","CAS","CAS-BOT","598393","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","F. Almeda","Fonseca, M. L.; Oliveira, F. C. A.; Azevedo, M. L.M.; Barros, B.S.","1364","1996","11",NA,"South America","Brazil","Goiás",NA,"Município de Niquelândia. Macedo. Ca. 8km da estrada a direita da mina de níquel","-48.4163888889","-14.4044444444","1010","1410",NA,"Subarbusto heliófito; folhas verde oscuro, superficie abaxial verde claro; botões róseos; corola lilás; estames róseos. Comum. Altitude 1.010m. Altitude 1.410m.",NA,NA,NA,NA,NA,NA,NA,"48° 24' 59 W","14° 24' 16 S","Magnoliopsida",NA,NA,NA,NA,NA
"459","2017-12-19 11:16:05-02","CAS","CAS-BOT","573967","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"King, Robert Merrill; Almeda, Frank; Eiten, George","8248","1980","1",NA,"South America","Brazil","Goiás",NA,"Ca. 1 km N of Cristallina.",NA,NA,"1230",NA,NA,"Herb mostly less than 1 m tall from thick xylopodium. Petals purple; filaments ciliate. Locally common.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"460","2017-12-19 11:42:38-02","CAS","CAS-BOT","573963","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"Guimarães, Paulo José Fernandes","s.n.","2000","3",NA,"South America","Brazil","Goiás","Cristalina","RPN-Linda Serra dos Topázios.","-47.6901333333","-16.7409","1083",NA,NA,"Erva, ramificada apenas na inflorescência, 0,6-1m de altura.",NA,NA,NA,NA,NA,NA,NA,"47° 41.408' W","16° 44.454' S","Magnoliopsida",NA,NA,NA,NA,NA
"461","2019-01-17 17:47:09-02","CAS","CAS-BOT","598394","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","F. Almeda","Fonseca, M. L.; Vaz, A.M.S.F.; Marquete, R.; Mendonça, R. C.; Nunes, G.","1287","1996","10",NA,"South America","Brazil","Goiás",NA,"Município de Alto Paraíso. Parque Nacional da Chapada dos Veadeiros. Córrego dos Ingleses","-47.7747222222","-14.1352777778","845",NA,NA,"Erva heliófita ca. 0,20m de altura, folhas verdes, pilosas, cartáceas; androceu e gineceu roxo claro; cálice arroxeado e corola roxo claro. Comum. Campo limpo. Longitude: 47° 45' 89 W",NA,NA,NA,NA,NA,NA,NA,"47° 46' 29 W","14° 08' 07 S","Magnoliopsida",NA,NA,NA,NA,NA
"462","2017-12-19 11:32:08-02","CAS","CAS-BOT","573965","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J. M.","59951","1994","2",NA,"South America","Brazil","Goiás","Planaltina","Rod. GO-118, 6km N de São Gabriel.","-47.614200592041","-15.4527997970581",NA,NA,NA,"Ereta, flor violeta.",NA,NA,NA,NA,"61159","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"463","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","1910","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naud.) Cogn.","Munhoz C.","Munhoz C., Proença C.","217","1995","01","09",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.95","-15.833333333","1050","1050",NA,"Hipanto verde. Lacíneos com centro e bordas vermelho-vináceo com superfície concolor filamentos roxo.[HABITAT=Campo Úmido de Murundu]",NA,NA,NA,"1995",NA,NA,NA,"-47.95","-15.833333333",NA,NA,NA,NA,NA,NA
"464","2019-11-21 10:10:33-03","IBt","SP","103474","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Wurdack, JJ","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","14453","1966","04","06",NA,"Brasil","Goiás","Posse","Serra Geral de Goiás, Rio da Prata, ca. 6 km S of Posse","-46","-14","800","800",NA,NA,NA,NA,NA,"1967",NA,NA,NA,"-46","-14",NA,NA,NA,NA,NA,NA
"465","2019-11-21 10:10:33-03","IBt","SP","103363","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Wurdack, JJ","Irwin, HS; Souza, R; Reis dos Santos, R","10931","1965","12","02",NA,"Brasil","Goiás","Corumbá de Goiás","Serra dos Pirineus, Ca. 12 km S of Corumbá de Goiás","-49","-16","1000","1000",NA,NA,NA,NA,NA,"1967",NA,NA,NA,"-49","-16",NA,NA,NA,NA,NA,NA
"466","2019-11-21 10:10:33-03","IBt","SP","128610","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Oliveira, ALF","Heringer, EP; Eiten, G","14111","1974","12","20",NA,"Brasil","Goiás","Caldas Novas","At head quartes of the creek, Rio Quente, near hotel Pousada do Rio Quente","-48.75","-17.8",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"02","-48.75","-17.8",NA,NA,NA,NA,NA,NA
"467","2019-11-21 10:10:33-03","IBt","SP","178847","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Oliveira, ALF","Nogueira, E; Cardoso Silva, F; Bianchetti, LB; Maury, C","140","1981","01","14",NA,"Brasil","Goiás","Corumbá de Goiás","Topo do Pico dos Pirineus, Serra do catingueiro, 6 km de Cocalzinho","-52","-30","1380","1380",NA,NA,NA,NA,NA,"2013",NA,NA,"10","-52","-30",NA,NA,NA,NA,NA,NA
"468","2019-11-21 10:10:33-03","IBt","SP","154894","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Oliveira, ALF","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","3706","1976","11","28",NA,"Brasil","Goiás",NA,"estrada Alto Paraíso a Campo Belo, Km 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-21 10:10:33-03","IBt","SP","103571","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Wurdack, JJ","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","13259","1966","03","02",NA,"Brasil","Goiás","Cristalina","Serra dos Cristais, Ca. 3 km N of Cristalina","-48","-17","1250","1250",NA,NA,NA,NA,NA,"1967",NA,NA,NA,"-48","-17",NA,NA,NA,NA,NA,NA
"470","2019-11-21 10:10:33-03","IBt","SP","238687","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Freitas, AL","Azevedo, MLM; Lopes, EC","473","1990","01","04",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, UnB","-47.914167","-15.911111",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"07","-47.914167","-15.911111",NA,NA,NA,NA,NA,NA
"471","2019-11-21 10:10:33-03","IBt","SP","239721","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Freitas, AL","Alvarenga, D; Lopes, EC","607","1990","01","10",NA,"Brasil","Distrito Federal","Brasília","Cristo Redentor","-47.893611","-15.951944",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"07","-47.893611","-15.951944",NA,NA,NA,NA,NA,NA
"472","2019-11-21 10:10:33-03","IBt","SP","239727","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Freitas, AL","Alvarenga, D; Oliveira, FCA","572","1990","01","09",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, UnB","-47.898611","-15.965",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"07","-47.898611","-15.965",NA,NA,NA,NA,NA,NA
"473","2019-11-21 10:10:33-03","IBt","SP","259662","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Freitas, AL","Kral, R; Wanderley, MGL; Cavalcanti, TB","75769","1988","11","30",NA,"Brasil","Goiás",NA,"Estrada para Colinas, 5 km do IBDF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-12-17 09:29:05-03","IBt","SP","316169","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Guimarães, PJF","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1459","1997","11","05",NA,"Brasil","São Paulo","Estreito","Perto da Faz. 3 Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-21 10:10:33-03","IBt","SP","370215","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Sasaki, D","Sasaki, D; Sasaki, C","918","2004","01","13",NA,"Brasil","São Paulo","Pedregulho","Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima ao antigo aeroporto","-47.273056","-20.164444","720","720",NA,NA,NA,NA,NA,"2004",NA,NA,NA,"-47.273056","-20.164444",NA,NA,NA,NA,NA,NA
"476","2019-11-21 10:10:33-03","IBt","SP","103357","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Wurdack, JJ","Irwin, HS; Souza, R; Reis dos Santos, R","11187","1965","12","11",NA,"Brasil","Distrito Federal","Brasília","Campo slope immediatly east of Lagoa Paranoá","-47.9296989440918","-15.7797002792358","975","975",NA,NA,NA,NA,NA,"1967","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-21 10:10:33-03","IBt","SP","219467","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Wurdack, JJ","Heringer, EP","18384","1978","12","27",NA,"Brasil","Distrito Federal","Brasília","Nascente do Córrego Palmital","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"1987","70570","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-21 10:10:33-03","IBt","SP","200598","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Chiea, SAC","Heringer, EP","18472","1981","09","20",NA,"Brasil","Distrito Federal","Brasília","Próximo à Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"1985","70570","auto","12",NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-21 10:10:33-03","IBt","SP","354817","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Freitas, AL","Aparecida da Silva, M","4742","2000","12","13",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2012","70570","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-21 10:10:33-03","IBt","SP","259639","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Oliveira, ALF","Wanderley, MGL; Kral, R; Cavalcanti, TB","1777","1988","12","01",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Ca. 5km S de Alto Paraíso de Goiás em direção a Alto Paraíso","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,"2014","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-21 10:10:33-03","IBt","SP","261919","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Freitas, AL","Wanderley, MGL; Kral, R; Cavalcanti, TB","1696","1988","11","29",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Estrada para o Parque nacional, face norte","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,"2010","44724","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-21 10:10:33-03","IBt","SP","304544","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Wurdack, JJ","Cavalcanti, TB; Wanderley, MGL; Kral, R","41","1988","11","30",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Estrada para Colinas, 3,5-4 km da sede do IBDF","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,"1992","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
