"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"500","2019-11-13 11:21:04-03","USP","SPF","120388","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Pereira-Noronha, MR","1254","1995","08","03",NA,"Brasil",NA,NA,NA,"SPF00120388",NA,NA,"(Ruiz & Pav.) Rohwer","São Paulo","Ilha Solteira","Fazenda Santa Izabel, antiga Fazenda Lagoinha.","-51.3400001525879","-20.4300003051758",NA,NA,"Baitello, JB",NA,"31913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-13 11:21:04-03","USP","SPF","120386","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Pereira-Noronha, MR","1177","1995","08","03",NA,"Brasil",NA,NA,NA,"SPF00120386",NA,NA,"(Ruiz & Pav.) Rohwer","São Paulo","Pereira Barreto","Fazenda Mesquita.","-51.0999984741211","-20.6299991607666",NA,NA,"Baitello, JB",NA,"36734","auto",NA,"1997","10",NA,NA,"09",NA,NA,NA,NA,NA
"502","2019-10-07 09:22:59-03","UEFS","HUEFS","73339","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Hatschbach, G.","72852","2002","05","12",NA,"Brasil",NA,NA,NA,"HUEFS0073339","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Mato Grosso do Sul","Aquidauana","Rod. BR-419, Taboca","-55.7872009277344","-20.4710998535156",NA,"HUEFS0073339",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"503","2019-10-07 09:22:59-03","UEFS","HUEFS","126680","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Guedes, M.L.S.","13627","2007","07","17",NA,"Brasil",NA,NA,"Arbórea.","HUEFS0126680","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Bahia",NA,"Próximo ao Rio Taguari.","-44.436111","-14.270833",NA,"HUEFS0126680","P.Moraes",NA,NA,NA,NA,"2010","03","44W26'10''","14S16'15''",NA,"Magnolianae",NA,NA,NA,NA
"504","2019-10-07 09:22:59-03","UEFS","HUEFS","130749","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Lopes, M.M.M.","1385","2007","06","08",NA,"Brasil",NA,NA,"Caatinga arbórea (mata ciliar).","HUEFS0130749","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Bahia","Coribe","Estrada de São Felix do Coribe para Coribe. Região da microbacia do Rio Formoso.Ca. 4 Km após distrito de Colônia, virar á direita e seguir mais 2 Km.","-44.309722","-13.625833","520","HUEFS0130749","P.Moraes","520",NA,NA,NA,"2010","03","44W18'35''","13S37'33''",NA,"Magnolianae",NA,NA,NA,NA
"505","2019-10-07 09:22:59-03","UEFS","HUEFS","146726","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Hatschbach, G.","71516","2000","10","22",NA,"Brasil",NA,NA,NA,"HUEFS0146726","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Espírito Santo",NA,"Rio do Peixe ( Mun. Afonso Cláudio ) Espírito Santo.",NA,NA,NA,"HUEFS0146726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"506","2019-10-07 09:22:59-03","UEFS","HUEFS","184323","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Lopes, M.M.M.","1385","2007","06","08",NA,"Brasil",NA,NA,"Caatinga arbórea (mata ciliar).","HUEFS0184323","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Bahia","Coribe","Estrada de São Félix do Coribe para Coribe. Região da microbacia do Rio Formoso. Ca. 4 Km após distrito de Colônia, virar a direita e seguir mais 2 Km.","-44.309722","-13.625833","520","HUEFS0184323","H.L.Ribeiro","520",NA,NA,NA,"2016","10","44W18'35''","13S37'33''",NA,"Magnolianae",NA,NA,NA,NA
"507","2019-10-07 09:22:59-03","UEFS","HUEFS","195739","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Brotto, M.L.","695","2011","05","29",NA,"Brasil",NA,NA,"Floresta estacional semidecidual.","HUEFS0195739","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Paraná","Diamante do Norte","Estação ecológica do Caiuá.","-52.866944","-22.606944","273","HUEFS0195739",NA,"273",NA,NA,NA,NA,NA,"52W52'1''","22S36'25''",NA,"Magnolianae",NA,NA,NA,NA
"508","2019-10-07 09:22:59-03","UEFS","HUEFS","195743","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Brotto, M.L.","699","2011","05","29",NA,"Brasil",NA,NA,NA,"HUEFS0195743","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Paraná","Diamante do Norte","Estação ecológica do Caiuá.","-52.865","-22.608333","268","HUEFS0195743",NA,"268",NA,NA,NA,NA,NA,"52W51'54''","22S36'30''",NA,"Magnolianae",NA,NA,NA,NA
"509","2020-07-17 08:31:38-03","UEFS","HUEFS","166875","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Luz, A.A.da","506","2009","05","06",NA,"Brasil",NA,NA,"Capoeira.","HUEFS0166875","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Espírito Santo","Baixo Guandu","Estrada Itituba a Córrego Lage. 30 m depois do 3o. Mata burro, lado esquerdo.","-41.0158004760742","-19.5188999176025",NA,"HUEFS0166875 HUEFS0166875_e1","L.C.S.Assis",NA,"34474","auto",NA,"2011","02",NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"510","2019-10-07 09:22:59-03","UEFS","HUEFS","173769","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Hatschbach, G.","73943","2002","11","09",NA,"Brasil",NA,NA,"Floresta.","HUEFS0173769","Angiospermae","Laurales","(Ruiz & Pav.) Rohwer","Mato Grosso do Sul","Bonito","Rodovia Bonito-Campo dos Índios, entre Km 5-8.","-56.4818992614746","-21.1210994720459",NA,"HUEFS0173769",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"511","2019-09-05 15:37:05-03","F","FMNH-SEEDPLANTS","V0040309F","PreservedSpecimen","Plantae","Lauraceae","Laurus","hihua","Laurus hihua","Isotype","H. Ruíz L. & J. A. Pavón","s.n.","1778",NA,NA,"South America","Peru",NA,NA,NA,"V0040309F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0040309F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"512","2015-03-07 08:33:22-03","F","FMNH-SEEDPLANTS","V0154863F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154863F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154863F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"513","2015-03-07 08:33:22-03","F","FMNH-SEEDPLANTS","V0154855F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154855F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154855F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"514","2015-03-07 08:33:22-03","F","FMNH-SEEDPLANTS","V0154857F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0154857F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,"V0154857F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"515","2019-06-11 12:52:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"A. H. Gentry","73831","1991","5","14","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"73831",NA,NA
"516","2019-06-11 13:03:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rod. Vasquez","9286","1987","7","13","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Loreto",NA,NA,"-75","-4",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"9286",NA,NA
"517","2019-06-11 12:58:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"G. S. Hartshorn","2973","1986","6","5","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2973",NA,NA
"518","2019-06-11 12:39:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"I. G. Vargas C.","2682","1993","7","13","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2682",NA,NA
"519","2015-03-06 22:16:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"V. Quipuscoa S. et al.","2047","2000","8","11","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"San Martín","Huallaga","Dist. Saposoa; alrededores de Monumentos Historicos de Buenos Aires (Zarumilla)","-77.35","-6.6","1440",NA,"M. L. Kawasaki : Field Museum of Natural History",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"520","2015-03-06 22:16:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"V. Quipuscoa S. et al.","2009","2000","8","7","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"San Martín","Huallaga","Saposoa. 5 km sureste de Achamal","-77.4","-6.52","1400",NA,"H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"521","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154878F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154878F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154878F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"522","2019-06-03 14:50:26-03","F","FMNH-SEEDPLANTS","V0088907F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"J. G. Graham & J. Schunke V.","496","1998","7","22","South America","Peru",NA,NA,NA,"V0088907F","Spermatophyta",NA,NA,"Ucayali","Coronel Portillo","Cuenca del Río Ucayali. Tunchish Caño, vecindad de Lago Yarinacocha.","-74.57","-8.35","150","V0088907F_01","H. van der Werff","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"523","2016-09-28 10:10:33-03","F","FMNH-SEEDPLANTS","V0154856F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"S. Madriñán & A. C. Church","635","1992","1","13","South America","Colombia",NA,NA,NA,"V0154856F","Spermatophyta",NA,NA,"Magdalena",NA,NA,"-74.5","10",NA,"V0154856F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"524","2015-03-07 08:33:22-03","F","FMNH-SEEDPLANTS","V0154858F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154858F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154858F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"525","2015-03-07 08:33:22-03","F","FMNH-SEEDPLANTS","V0154859F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154859F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154859F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"526","2016-09-28 10:07:39-03","F","FMNH-SEEDPLANTS","V0154860F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"J. Cuatrecasas & R. Romero Castañeda","25006","1959","11","4","South America","Colombia",NA,NA,NA,"V0154860F","Spermatophyta",NA,NA,"Magdalena",NA,NA,"-74.5","10",NA,"V0154860F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"527","2015-03-07 08:33:22-03","F","FMNH-SEEDPLANTS","V0154862F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154862F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154862F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"528","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154864F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154864F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154864F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"529","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154865F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154865F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154865F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"530","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154866F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154866F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154866F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"531","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154867F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154867F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154867F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"532","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154868F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154868F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154868F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"533","2016-09-28 10:08:22-03","F","FMNH-SEEDPLANTS","V0154869F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Herb. H. Smith","796",NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0154869F","Spermatophyta",NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,"V0154869F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"534","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154870F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0154870F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0154870F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"535","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154871F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0154871F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,"V0154871F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"536","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154872F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154872F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154872F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"537","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154873F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0154873F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0154873F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"538","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154874F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0154874F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0154874F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"539","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154875F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0154875F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,"V0154875F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"540","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154876F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0154876F","Spermatophyta",NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,"V0154876F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"541","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154877F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154877F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154877F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"542","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154879F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0154879F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0154879F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"543","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154880F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0154880F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0154880F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"544","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154881F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154881F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154881F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"545","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154882F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154882F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154882F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"546","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154883F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0154883F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0154883F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"547","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154884F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"V0154884F","Spermatophyta",NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,"V0154884F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"548","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154885F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154885F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154885F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"549","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154886F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0154886F","Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"V0154886F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"550","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154887F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0154887F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,"V0154887F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"551","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154888F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0154888F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0154888F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"552","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154889F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154889F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154889F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"553","2016-09-28 10:09:20-03","F","FMNH-SEEDPLANTS","V0154890F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"J. Cuatrecasas","7458","1939","11","5","South America","Colombia",NA,NA,NA,"V0154890F","Spermatophyta",NA,NA,"Meta",NA,NA,"-73","3.5",NA,"V0154890F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"554","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154891F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0154891F","Spermatophyta",NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0154891F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"555","2015-03-07 08:33:23-03","F","FMNH-SEEDPLANTS","V0154892F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0154892F","Spermatophyta",NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,"V0154892F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
