"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber","sex"
"1227","2015-06-18 06:28:00-03","MO","MOBOT","3103658","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 3342","1980","8","10","Ecuador","Pastaza",NA,"Centro-Oriente, Tiwaeno-Poblacion Waorani, colecion al Norte d ela Poblacion siguiendo pica hacia el Rio Tiwaeno, aguas arriba, bosque tropical humedo, con arboles de 20 a 30 m. suelo arenoso, arcilloso y humifero, con dominancia de gramineas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000","500.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2011-06-08 12:20:00-03","MO","MOBOT","3103786","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Manuel Rimachi Y.","Rimachi Y. 3002","1977","5","9","Peru","Loreto","Alto Amazonas","Dtto. Yurimaguas Yurimaguas, Carretera del Caserio de Munich, upland, mostly open.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2011-08-12 12:22:00-03","MO","MOBOT","3104407","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Cristoph H. Fröhner","Froehner 347",NA,NA,NA,"Peru",NA,NA,"Estacion a. vitt. jareor piloto.",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1230","2017-07-31 12:33:00-03","MO","MOBOT","3104691","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Nilda Begazo","Begazo 9","1979",NA,NA,"Peru",NA,NA,"Pucallpa. Estrada al Campamento.",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1231","2011-06-08 12:20:00-03","MO","MOBOT","3147446","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Manuel Rimachi Y.","Rimachi Y. 5153","1980","6","14","Peru","San Martín","San Martín","Dtto. Tarapoto. Carretera Tarapoto-Yurimaguas, from Km 12 to 13.5, sandy uplands with rocks.","-76.30861","-6.40972",NA,NA,NA,NA,NA,"S. McDaniel",NA,NA,NA,NA,"700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-02-01 04:34:00-03","MO","MOBOT","3487330","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Rocío Rojas|Gregorio Ortiz|Gina Castillo|Erika Fernández","Rojas Gonzáles 4580","2007","8","30","Peru","Pasco","Oxapampa","Distrito Palcazú. Camino desde alto Lagarto hacia alto Comuñiz. Bosque primario.","-75.55027","-10.10416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1233","2008-05-27 22:02:00-03","MO","MOBOT","909696","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Ernesto Ancuash Atsut","Ancuash Atsut 610","1973","6","11","Peru","Amazonas","Condorcanqui","Río Cenepa. Quebrada Kachaig. Monte.",NA,NA,NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"27",NA
"1234","2008-05-27 22:02:00-03","MO","MOBOT","945637","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Rubio Kayap","Kayap 599","1973","4","9","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Quebrada de apigkagentsa, Rio Cenepa.",NA,NA,NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,"219.45600000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"45",NA
"1235","2008-05-27 22:02:00-03","MO","MOBOT","945735","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Rubio Kayap","Kayap 676","1973","4","28","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Lugar isla de chigkan entsa. Monte.","-78.15527","-4.46305",NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,"335.28000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"49",NA
"1236","2008-05-27 22:02:00-03","MO","MOBOT","945990","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Rubio Kayap","Kayap 825","1973","5","29","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Quebrada Huampami, Rio Cenepa. Monte.",NA,NA,NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,"182.88000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"60",NA
"1237","2008-12-12 13:36:00-02","MO","MOBOT","946168","PreservedSpecimen","Plantae","Bixaceae","Bixa","platycarpa","Bixa platycarpa","Ruiz & Pav. ex G. Don","Rubio Kayap","Kayap 992","1974","7","3","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Al lado de Quebrada Sasa, monte.","-78.1525","-4.4733334",NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,"182.88000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"66",NA
"1238","2009-07-13 12:29:00-03","MO","MOBOT","3150525","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Anibal Castillo","Castillo 1725","1984","2","22","Venezuela","Miranda",NA,"Edo. Anzoátegui. Mpio Boca del Pao.","-64.32444","8.05555",NA,NA,NA,NA,NA,"A. Castello",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2012-02-05 05:07:00-02","MO","MOBOT","251464","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Ramón Andrade","Andrade 33132","1980","8","1","Ecuador","Napo",NA,"Right margin of Río San Miguel, upstream from Puerto el Carmen de Putumayo.","-75.86666","0.08333",NA,NA,NA,NA,NA,"U. Molau",NA,NA,NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2008-05-27 22:02:00-03","MO","MOBOT","251473","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Israel G. Vargas C.|Timothy J. Killeen","Vargas Caballero 1082","1991","9","9","Bolivia","Beni","Moxos","Bosque Chimanes, 130 km al S de San Ignacio de Moxos. Campamento en el Río Chirsé, de bosque alto primario. Bosque de extracción de mara (Switenia).","-66.001667","-16.119444",NA,NA,NA,NA,NA,"I.G. Vargas",NA,NA,NA,NA,"250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"119",NA
"1241","2008-05-27 22:02:00-03","MO","MOBOT","251557","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","M. del Aguila|R.E. Gullison","del Aguila 149","1991","10","12","Bolivia","Beni","Moxos","Colectas a orillas del Río Chirizi, 130 km S de San Ignacio, U. de PRINCETON. Bosque primario, areno arcilloso, al borde del río.","-66.06666","-15.85",NA,NA,NA,NA,NA,"M. del Aguila",NA,NA,NA,NA,"130.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"1242","2008-05-27 22:02:00-03","MO","MOBOT","3428145","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Michael J.G. Hopkins","Hopkins 765","1986","6","16","Brazil","Roraima",NA,"Ilha de Maracá, Mun. Alto Alegre. SEMA Estação. Forest trails close to Estação. Primary forest of sandy soil, canopy between 20 & 30 m, heavily dissected. Picada Ac. In semi-inundated forest at end of trail.","-61.33333","3.36666",NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2009-04-02 11:38:00-03","MO","MOBOT","100177807","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","A.R.S. Oliveira","Oliveira 257","1994","6","17","Brazil","Acre",NA,"Mun. Porto Acre: Reserva Florestal do Humaiá-UFAC.",NA,NA,NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1244","2011-11-02 14:58:00-02","MO","MOBOT","100177814","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","M.N. Silva","Silva 15","1983","4","14","Brazil","Pará",NA,"Município de Itaituba, estrada Santarém-Cuiabá, BR 163, km 1110.","-55.5","-6.8333333",NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1245","2013-08-23 04:12:00-03","MO","MOBOT","100177816","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Michael H. Nee","Nee 34778","1987","4","11","Brazil","Rondônia",NA,"Mun. Guajara Mirim, 22 km SE of Guajara Mirim.","-65.1333333","-10.8833333",NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,"175.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1246","2009-04-02 12:10:00-03","MO","MOBOT","100177817","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","M.N. Silva","Silva 294","1983","5","11","Brazil","Pará",NA,"Município de Itaituba, estrada Santarém-Cuiabá, BR 163, km 1011 com penetração de 3 km, margem direita do rio Jamanxim.","-55.25","-7.6666667",NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1247","2013-08-23 04:12:00-03","MO","MOBOT","100177818","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Michael H. Nee","Nee 34836","1987","4","13","Brazil","Rondônia",NA,"Mun. Guajara Mirim, ca. 25 km SE of Guajara Mirim.","-65.15","-10.9333333",NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,"150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1248","2012-01-18 05:06:00-02","MO","MOBOT","100191261","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Egleé Zent|Stanford Zent","Zent zhma-2205","1998","12","14","Venezuela","Amazonas",NA,NA,"-65.75","5.35",NA,NA,NA,NA,NA,"R.L. Liesner (MO)",NA,NA,NA,NA,"150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1249","2009-12-18 11:18:00-02","MO","MOBOT","100236581","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","C. Cahuaya","Cahuaya 23","2000","9","2","Bolivia","La Paz","Abel Iturralde","El Porvenir a 32 km de la localidad de San Buenaventura.","-67.6152778","-14.3294445",NA,NA,NA,NA,NA,"R. de Michel & C. Cahuaya (LPB)",NA,NA,NA,NA,"270.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1250","2012-05-17 05:02:00-03","MO","MOBOT","100306380","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Luzmila Arroyo P.|S. Carreño|Y. Inturias|C. Roth|Julio Dávalos","Arroyo Padilla 4226","2009","1","30","Bolivia","Santa Cruz","Vallegrande","Camino a Masicurí, Rio Guayabo.","-63.9238889","-18.6658333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"09-2",NA
"1251","2018-06-26 05:23:00-03","MO","MOBOT","100462067","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","André M. Amorim|Jomar G. Jardim|J. Lima da Paixão|V. Faladelfo|Sérgio C. de Sant'Ana","Amorim 4609","2004","12","29","Brazil","Bahia","Itanhém","Estrada Itahaém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Faz. Pedra Grande, de Prop. de Etevaldo Rezende da Silva.","-40.4261111","-17.1380555",NA,NA,NA,NA,NA,"O. Kososvky",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1252","2013-03-04 15:04:00-03","MO","MOBOT","100574335","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Alonso Ortiz|et al.","Ortiz 138","1994","7","25","Ecuador","Esmeraldas",NA,"Awá Indigenous Territory. Community of La Unión.","-78.55","1",NA,NA,NA,NA,NA,"M. Montesdeoca",NA,NA,NA,NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1253","2017-06-29 08:53:00-03","MO","MOBOT","100985644","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Scott A. Mori|Carol A. Gracie|W. Capraro|J. Mitchell|D. Russell","Mori 20456","1989","6","9","Brazil","Roraima",NA,"Rio Branco. Furo Despreso, a channel from the Rio Branco to the Rio Xeriuni.","-61.85","-0.4",NA,NA,NA,NA,NA,"O. Kosovsky",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1254","2017-11-13 16:25:00-02","MO","MOBOT","101009888","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","C.A. Cid Ferreira","Cid Ferreira 5477","1985","4","13","Brazil","Amazonas","Humaitá","BR 230. Rod. Transamazônica a 94 km de Humaitá, reserva indígena dos Tenharim.","-62.25","-6.9166667",NA,NA,NA,NA,NA,"J.F. Ramos",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1255","2017-02-03 05:18:00-02","MO","MOBOT","1087419","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Dairon Cárdenas L.|et al.","Cárdenas López 6650","1995","10","10","Colombia","Guaviare",NA,"Mpio. El Retorno. Inspección de Cerritos, camino de Cerritos a Cerro Piedra Gorda, Bh-T. Vegetación en bosque perturbado.","-72.73333","2.3",NA,NA,NA,NA,NA,"D. Cardenas (COAH)",NA,NA,NA,NA,"200.00000000","400.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2008-05-27 22:02:00-03","MO","MOBOT","1230710","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Ronald L. Liesner|Gilberto N. Morillo","Liesner 14050","1982","5","11","Venezuela","Bolívar",NA,"Río Caura, 5 to 10 km S of Las Pavas (Salto Para). Primary forest and river edge.","-64.46666","6.2",NA,NA,NA,NA,NA,"FVG (Steyermark&Holst)",NA,NA,NA,NA,"240.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51",NA
"1257","2008-05-27 22:02:00-03","MO","MOBOT","1236597","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","F. Cornejo|A. Balarezo","Cornejo Valverde 2993","1997","4","11","Peru","Puno","Carabaya","Cabeceras del Río Candamo. Plano. Bosque inundable, lecho de río.","-70.26666","-13.15",NA,NA,NA,NA,NA,"Fernando Cornejo",NA,NA,NA,NA,"300.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"37",NA
"1258","2014-11-15 05:40:00-02","MO","MOBOT","1293473","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Nigel Pitman|Tom Delinks","Pitman 2622","1997","11",NA,"Ecuador","Napo","Orellana","Yasuni National Park. Occasionally flooded forest along the banks of the Tiputini river, ca. 3 km upriver from the PUCE station.","-76.41666","-0.66666",NA,NA,NA,NA,NA,"N. Pitman",NA,NA,NA,NA,"250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2008-05-27 22:02:00-03","MO","MOBOT","1352449","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","M. Quishpe B.|Tatiana Dávila","Quishpe B. 129","1999","5","7","Ecuador","Manabí","Manta","Parroquia Santa Rosa, colecciones realizadas entre la Hornilla y Zacotal. bosque seco secundario tropical, suelo arenoso.","-80.88333","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2018-04-03 05:20:00-03","MO","MOBOT","1453371","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Alwyn H. Gentry|James Aronson|Ramón Ramírez","Gentry 27151","1979","10","22","Peru","Madre de Dios",NA,"Cocha Cashu Camp, Parque Nacional de Manu.",NA,NA,NA,NA,NA,NA,NA,"A. Gentry",NA,NA,NA,NA,"380.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"1845",NA
"1261","2009-03-18 03:33:00-03","MO","MOBOT","1578304","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Ramiro Fonnegra G.|Francisco J. Roldán","Fonnegra G. 2532","1989","1","10","Colombia","Antioquia","Caucasia","Km 9 a 15 carretera Caucasia-Bagre. Financió INTEGRAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2008-05-27 22:02:00-03","MO","MOBOT","1578305","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","José L. Fernández-Alonso|et al.","Fernández-Alonso 5644","1986","3","13","Colombia","Meta","Restrepo","Vereda El Carey, Caño Agua Dulce.",NA,NA,NA,NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,"450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2008-05-27 22:02:00-03","MO","MOBOT","1719329","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Waldo Terceros","Terceros 96","1980","7","15","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.Kawasaki, 93",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2013-02-13 05:33:00-02","MO","MOBOT","1719347","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Mario Saldias P.","Saldias Paz 1527","1996","6","29","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.Saldias, 92",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2008-05-27 22:02:00-03","MO","MOBOT","1719367","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Israel G. Vargas C.","Vargas Caballero 2708","1997","7","20","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.Vargas, 93",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2013-05-06 13:51:00-03","MO","MOBOT","1719375","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Israel G. Vargas C.|G. Navarro|N. Tagua","Vargas Caballero 2708","1997","7","20","Bolivia","Santa Cruz","Guarayos","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. El salitral, ubicado a 3 km al E de las Riberas del Río Negro y 12 km al S de las instalaciones de Perseverancia, area de inundación temporal. Bosque de inundacion estacional, comunidades de Euterpe precatoria, Hevea brasiliensis Cariniana domestica, Bochisia sp., Diospiros sp. En los márgenes de arroyos hay gramíneas y cyperáceas; al extremo de los curiche Heliconia cf. marginata.","-62.7833333","-14.3",NA,NA,NA,NA,NA,"I. G. Vargas '93",NA,NA,NA,NA,"270.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1267","2008-05-27 22:02:00-03","MO","MOBOT","1719382","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Israel G. Vargas C.|N. Tagua","Vargas Caballero 2720","1997","9","5","Bolivia","Santa Cruz","Guarayos","Reserva de Vida Silvestre Rios Blancos y Negros. Río San Martín (Concesión Oquiriquia). Bosque caducifolio, estacionalmente inundado. Comunidades de mapajo (Ceiba samauma), yesquero (Cariniana domestica).","-61.80333","-15.05583",NA,NA,NA,NA,NA,"I. G. Vargas",NA,NA,NA,NA,"300.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2010-02-15 13:39:00-02","MO","MOBOT","1723666","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","R. Zabala","Zabala s.n.","1909","6","12","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.Kawasaki, 93",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2008-05-27 22:02:00-03","MO","MOBOT","1825437","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Alwyn H. Gentry|Paul E. Berry","Gentry 15069","1975","7","7","Venezuela","Bolívar",NA,"Roadside 2-7 km N of La Paragua, toward Ciudad Piar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3996",NA
"1270","2013-10-05 06:33:00-03","MO","MOBOT","1826599","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Gerrit Davidse|Ángel C. González","Davidse 12698","1977","5","5","Venezuela","Apure",NA,"Distrito Pedro Camejo; 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla la Urbana.","-67.05","7.16666",NA,NA,NA,NA,NA,"R. Liesner",NA,NA,NA,NA,"30.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265",NA
"1271","2012-08-13 11:20:00-03","MO","MOBOT","1858048","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","J. Flores","Flores 166",NA,NA,NA,"Bolivia","La Paz","Abel Iturralde","En proximidades del río Undumo, camino Ixiamas-Alto Madidi. Bosque en planicie","-68.3333333","-13.7333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1272","2008-05-27 22:02:00-03","MO","MOBOT","1867840","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","N. Helme","Helme 913","1995","7","25","Bolivia","La Paz","Abel Iturralde","Puerto Moscoso, donde llega la pampa mas cerca del río Heath. Bosque amazónico ribereño, sabanas húmeda estacionalmente inundadas al E del río Heath. Sin influencia humana","-68.83333","-13.01666",NA,NA,NA,NA,NA,"N. Helme",NA,NA,NA,NA,"190.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2013-10-05 06:35:00-03","MO","MOBOT","1889435","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Gerrit Davidse|Ángel C. González","Davidse 14034","1978","2","14","Venezuela","Apure",NA,"Distrito Pedro Camejo; banks of the Río Meta near the Brazo La Martinera, 19.5 airline km W of Mata de Guanábano.","-68.4","6.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1287",NA
"1274","2015-08-22 05:41:00-03","MO","MOBOT","1908031","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Ronald L. Liesner|Ángel C. González|R.C. Wingfield","Liesner 8324","1979","6","29","Venezuela","Falcón",NA,"Disputed area between Estado Falcón and Estado Lara. Cerro Socopa. Forest patch and secondary area.","-70.8","10.48333",NA,NA,NA,NA,NA,"J.A. Steyermark (MO)",NA,NA,NA,NA,"1200.00000000","1560.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380",NA
"1275","2013-10-05 06:35:00-03","MO","MOBOT","1944923","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Ronald L. Liesner|Ángel C. González","Liesner 5608","1978","7","25","Venezuela","Bolívar",NA,"Junction of Río Paragua and Caroni. San Pedro de las Dos Bacas, forest along river, open areas and wet savannah.","-62.98333","6.98333",NA,NA,NA,NA,NA,"FVG (Steyermark&Holst)",NA,NA,NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"486",NA
"1276","2020-07-03 16:56:00-03","MO","MOBOT","2164312","PreservedSpecimen","Plantae","Bixaceae","Bixa","urucurana","Bixa urucurana","Willd.","Alejandro Araujo M.|A.S. Poma C.|A. Palabral","Araujo Murakami 960","2004","9","12","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Rio Heath.","-68.8430555","-13.0258334",NA,NA,NA,NA,NA,"S. Beck (LPB)",NA,NA,NA,NA,"190.00000000","210.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"04-05",NA
