"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"436","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196486F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196486F","V0196486F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"437","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196508F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196508F","V0196508F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"438","2015-03-06 21:31:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"N. Dostert","98/79","1998","3","7","Peru","Amazonas","Bagua","trail from La Peca to El Arenal",NA,NA,NA,NA,"950","1200",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"439","2015-03-06 21:31:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,"A. Sagástegui A.",NA,NA,NA,"A. Sagástegui A.","14905","1993","7","18","Peru","La Libertad","Ascope","Mocan",NA,NA,NA,NA,"100",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"440","2015-03-06 21:31:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"M. Weigend & et al.","98/459","1998","6","7","Peru","Cajamarca","Jaen","road Jaén to San Ignacio, 45 km from Jaén",NA,NA,NA,NA,"650",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"441","2015-03-06 21:31:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,"A. L. Hempel",NA,NA,NA,"I. M. Sánchez Vega & J. L. Guevara B.","6196","1992","5","24","Peru","Piura","Chulucanas","Cerro Vicus, 52 km de la carretera Piura-Morropon",NA,NA,NA,NA,"120",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"442","2015-03-06 21:31:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,"M. Weigend",NA,NA,NA,"S. Leiva G. et al.","1239","1994","8","1","Peru","Cajamarca","Jaén","Huahuaya-Peña Blanca (Tamborapa-Tabaconas)",NA,NA,NA,NA,"890",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"443","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196504F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196504F","V0196504F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"444","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196503F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0196503F","V0196503F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"445","2017-02-27 12:31:28-03","F","FMNH-SEEDPLANTS","V0196505F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"A. Schott","7",NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0196505F","V0196505F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"446","2017-02-27 11:35:36-03","F","FMNH-SEEDPLANTS","V0196507F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"E. P. Killip & A. C. Smith","14042","1926","11","2","Colombia","Bolívar",NA,NA,"-74.3333","9",NA,NA,NA,NA,NA,"V0196507F","V0196507F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"447","2015-11-13 13:34:52-02","F","FMNH-SEEDPLANTS","V0080532F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"A. Sagástegui A. & E. Araujo C.","7783","1973","9","12","Peru","La Libertad","Trujillo","Alrededores de Trujillo (Santa Rosa)",NA,NA,NA,NA,"50",NA,NA,"V0080532F","V0080532F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"448","2015-11-13 13:34:52-02","F","FMNH-SEEDPLANTS","V0080605F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,"B. L. Turner",NA,NA,NA,"A. H. Gentry et al.","22729","1978","6","11","Peru","Cajamarca","Jaen","9-16 km E of Pucara on road to Bagua",NA,NA,NA,NA,"800","835",NA,"V0080605F","V0080605F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"449","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196478F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196478F","V0196478F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"450","2017-02-27 11:40:22-03","F","FMNH-SEEDPLANTS","V0196481F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"R. Romero Castañeda","11002","1971","7","18","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,"V0196481F","V0196481F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"451","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196483F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196483F","V0196483F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"452","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196484F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0196484F","V0196484F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"453","2017-02-27 11:41:16-03","F","FMNH-SEEDPLANTS","V0196485F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"R. Romero Castañeda","10471","1966","11","30","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,"V0196485F","V0196485F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"454","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196487F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196487F","V0196487F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"455","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196488F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0196488F","V0196488F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"456","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196489F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0196489F","V0196489F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"457","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196490F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0196490F","V0196490F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"458","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196491F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196491F","V0196491F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"459","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196492F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196492F","V0196492F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"460","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196493F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196493F","V0196493F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"461","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196494F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196494F","V0196494F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"462","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196495F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196495F","V0196495F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"463","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196496F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0196496F","V0196496F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"464","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196497F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0196497F","V0196497F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"465","2017-02-27 11:29:24-03","F","FMNH-SEEDPLANTS","V0196498F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"Bro. Paul","890","1932","1",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0196498F","V0196498F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"466","2017-02-27 11:42:09-03","F","FMNH-SEEDPLANTS","V0196499F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"J. Cuatrecasas","8264","1940","3","10","Colombia","Cundinamarca",NA,NA,"-74.1667","5",NA,NA,NA,NA,NA,"V0196499F","V0196499F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"467","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196500F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0196500F","V0196500F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"468","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196501F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0196501F","V0196501F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"469","2017-02-27 11:26:33-03","F","FMNH-SEEDPLANTS","V0196502F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"Herb. H. Smith","477","1898",NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0196502F","V0196502F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"470","2015-03-07 08:35:27-03","F","FMNH-SEEDPLANTS","V0196509F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196509F","V0196509F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"471","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196510F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196510F","V0196510F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"472","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196511F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196511F","V0196511F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"473","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196512F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196512F","V0196512F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"474","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196513F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196513F","V0196513F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"475","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196514F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0196514F","V0196514F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"476","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196515F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0196515F","V0196515F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"477","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196516F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196516F","V0196516F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"478","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196517F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196517F","V0196517F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"479","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196518F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0196518F","V0196518F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"480","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196519F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196519F","V0196519F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"481","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196520F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0196520F","V0196520F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"482","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196521F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196521F","V0196521F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"483","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196522F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196522F","V0196522F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"484","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196523F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196523F","V0196523F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"485","2017-02-27 11:31:09-03","F","FMNH-SEEDPLANTS","V0196524F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"J. Cuatrecasas & R. Romero Castañeda","24932","1959","10","30","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,"V0196524F","V0196524F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"486","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196525F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196525F","V0196525F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"487","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196526F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196526F","V0196526F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"488","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196527F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196527F","V0196527F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"489","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196528F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196528F","V0196528F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"490","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196529F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0196529F","V0196529F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"491","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196530F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0196530F","V0196530F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"492","2015-03-07 08:35:28-03","F","FMNH-SEEDPLANTS","V0196531F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0196531F","V0196531F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"493","2017-02-27 11:28:19-03","F","FMNH-SEEDPLANTS","V0196532F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,NA,NA,NA,NA,"P. A. Silverstone-Sopkin & N. Paz","2218","1986","5","23","Colombia","Cauca",NA,NA,"-76.8333","2.5",NA,NA,NA,NA,NA,"V0196532F","V0196532F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"494","2019-06-11 13:50:00-03","F","FMNH-SEEDPLANTS","V0354578F","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera",NA,"RRC ID Flag",NA,NA,NA,"E. Asplund","16649","1955","6","15","Ecuador","Guayas",NA,NA,"-80","-2",NA,NA,NA,NA,NA,"V0354578F","V0354578F_01 V0354578F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"16649",NA,NA
