"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","469234","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. C. Cervi","3090","1990","04","26","South America","Brazil","Paraná","Estrada da Graciosa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212190' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469234","Magnoliophyta","Laurales","(Schott) Nees","NY00469234_01",NA,"J. B. Baitelo","-48.85","-25.37","Morretes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","469250","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. P. Duarte",NA,"1959","04","15","South America","Brazil","Rio de Janeiro","Guanabara. Jacarepaguá, estrada do Pau Ferro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212187' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469250","Magnoliophyta","Laurales","(Schott) Nees","NY00469250_01",NA,"I. de Vattimo","-43.2075","-22.9031","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1015051","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"C. Luchiari","720","1996","03","21","South America","Brazil","Rio de Janeiro","Reserva Biológica de Poço das Antas, Est. Juturnaiba, direita - Km 1.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098903' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015051","Magnoliophyta","Laurales","(Schott) Nees",NA,NA,NA,"-42.3917","-22.6508","Silva Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","469248","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. C. Filho","2320","1984","03","29","South America","Brazil","São Paulo","Biritiba Mirim, Estaçao Biologica de Boraceia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212200' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469248","Magnoliophyta","Laurales","(Schott) Nees","NY00469248_01",NA,NA,"-45.875","-23.642","Salesópolis","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","469245","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J. M. Silva","81","1986","01","23","South America","Brazil","Paraná","Guaracana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212185' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469245","Magnoliophyta","Laurales","(Schott) Nees","NY00469245_01",NA,"H. H. van der Werff","-49.2064","-25.5347","Sao José dos Pinhais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","469251","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"P. Clausen","23","1842",NA,NA,"South America","Brazil",NA,"Brasilia","sheet",NA,"[N. 18 also appears on label -- possible other collection number?] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212177' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469251","Magnoliophyta","Laurales","(Schott) Nees","NY00469251_01",NA,"R. C. Barneby; C. K. Allen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","469247","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. C. Filho","2357","1984","04","06","South America","Brazil","São Paulo","Biritiba Mirim, Estaçao Biologica de Boraceia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469247","Magnoliophyta","Laurales","(Schott) Nees","NY00469247_01",NA,"J. B. Baitello","-45.8400001525879","-23.5300006866455","Salesópolis","890","950","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02692639","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","170","1999","05","17","South America","Brazil","Rio de Janeiro","Parque Nacional de Itatiaia, Proximidades do Abrigo I.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987846' target='other'> <mi>dwc_moreinfo</mi></a>","NY02692639","Magnoliophyta","Laurales","(Schott) Nees","NY02692639_01",NA,NA,"-44.566667","-22.25","Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1039676","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M. M. F. Zanon","45","2006","10","31","South America","Brazil","Paraná","Serra de Araçatuba, Morro dos Perdidos.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1490016' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039676","Magnoliophyta","Laurales","(Schott) Nees","NY01039676_01",NA,"M. M. F. Zanon","-49.05","-25.75","Guaratuba","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","31257","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Silva, J.M.","3115","1999","12","14",NA,"Brasil","Paraná","Parque Estadual das Lauráceas",NA,NA,NA,"BOTU031257",NA,NA,"(Schott) Nees",NA,NA,"Rohwer, J.G.",NA,NA,"Tunas do Paraná",NA,NA,NA,NA,"2000","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:20:05-03","UFRJ","RFA","24416","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"F. M. de B. Pereira","35/011","2000","05","08",NA,"Brasil","Rio de Janeiro","3º Distrito, fazenda Selo Verde.",NA,NA,"Árvore, 1,5m de altura, DAP 25cm, folha verde e flor branca, comum no local.","RFA38456",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.847778","-22.066944","Sapucaia","743","743",NA,NA,"2000","42º50'52''W","22º4'1''S","06","06",NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:20:05-03","UFRJ","RFA","24848","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Flavio Britto Pereira","15/24","2000","07","30",NA,"Brasil","Rio de Janeiro","1º Distrito, Fazenda Belém.",NA,NA,"Árvore, 26m de altura, 34cm de DAP, flores brancas com perfume intenso, frutos verde-amarelados, comum no local.","RFA38454",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.921667","-22.112222","São José do Vale do Rio Preto","509","509",NA,NA,"2000","42º55'18''W","22º6'44''S","10","19",NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:20:05-03","UFRJ","RFA","27339","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Flavio Britto Pereira","17/82","2001","03","24",NA,"Brasil","Rio de Janeiro","Fazendas Selo Verde.",NA,NA,"Árvore, 12m de altura, 20cm de DAP, flor branca, comum no local.","RFA38450",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.847222","-22.071389","Sapucaia","550","550",NA,NA,"2001","42º50'50''W","22º4'17''S","08","07",NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:05-03","UFRJ","RFA","27458","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","17/85","2001","04","07",NA,"Brasil","Rio de Janeiro","Lumiar, Macaé de Cima.",NA,NA,"Árvore, 15m de altura, 70cm de DAP, folha discolor verde, flor amarela.","RFA38453",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.324444","-22.356389","Nova Friburgo","700","700",NA,NA,"2001","42º19'28''W","22º21'23''S","08","07",NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:20:05-03","UFRJ","RFA","27663","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","53/89","2001","04","24",NA,"Brasil","Rio de Janeiro","Distrito de Lumiar/Sibéria. Sítio Pouso Certo.",NA,NA,"Árvore, 7 de altura, 30cm de DAP, folha discolor verde, fruto imaturo verde, comum no local.","RFA38455",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.388611","-22.348056","Nova Friburgo","600","600",NA,NA,"2001","42º23'19''W","22º20'53''S","08","07",NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:20:05-03","UFRJ","RFA","27870","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","42/94","2001","05","20",NA,"Brasil","Rio de Janeiro","Lumiar, Sítio Arco Iris.",NA,NA,"Árvore, 8m de altura, 70cm de DAP, folha discolor verde, fruto imaturo com cúpula verde, flores passadas marrons, comum no local.","RFA38445",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.405556","-22.355278","Nova Friburgo","550","550",NA,NA,"2001","42º24'20''W","22º21'19''S","08","07",NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:20:05-03","UFRJ","RFA","27711","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","47/91","2001","05","07",NA,"Brasil","Rio de Janeiro","Distrito de Lumiar, Sibéria, Sítio Pouso Certo.",NA,NA,"Árvore, 9m de altura, 70cm de DAP, folha discolor verde, fruto imaturo verde, comum no local.","RFA38448",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.5311012268066","-22.2819004058838","Nova Friburgo","650","650","33190","auto","2001","42º22'84''W","22º20'72''S","08","07",NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:20:05-03","UFRJ","RFA","27308","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","33/81","2001","03","19",NA,"Brasil","Rio de Janeiro","Flôr das Andorinhas.",NA,NA,"Árvore, 6m de altura, 40cm de DAP, folha discolor verde, flor de tépalas brancas, comum no local.","RFA38458",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-42.5311012268066","-22.2819004058838","Nova Friburgo","650","650","33190","auto","2001","42º21'70''W","22º21'61''S","08","07",NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:31:01-03","UFRJ","RFA","5703","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"E. Pereira","4535","1959","02","24",NA,"Brasil","Rio de Janeiro","Estrada Cristo Redentor",NA,NA,"Árvore 6 m de altura; flor creme","RFA43212",NA,NA,"(Schott) Nees",NA,NA,"I. de Vattimo","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto","1978",NA,NA,"01","11",NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:20:05-03","UFRJ","RFA","27371","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","25/83","2001","04","04",NA,"Brasil","Rio de Janeiro","Jacarepaguá/ Santa Maria - Caminho do Rio Pequeno.",NA,NA,"Árvore, 42m de altura, folha discolor verde, flores com botões pardacentos, comum no local.","RFA38452",NA,NA,"(Schott) Nees",NA,NA,"A. Quinet","-43.2075004577637","-22.9027996063232","Rio de Janeiro","200","200","57442","auto","2001","43º22'63''W","22º55'62''S","08","07",NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:31:01-03","UFRJ","RFA","5700","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"E. Pereira","4526","1959","02","24",NA,"Brasil","Rio de Janeiro","Estrada do Silvestre",NA,NA,"Árvore de 10 - 12 m de altura","RFA43211",NA,NA,"(Schott) Nees",NA,NA,"I. de Vattimo","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto","1978",NA,NA,"01","09",NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:31:01-03","UFRJ","RFA","21080","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"P. Occhioni","4520","1971","04",NA,NA,"Brasil","Rio de Janeiro","Matas da antiga Fabrica Carioca",NA,NA,"Árvore 10 - 12 m de altura; flores alvas, odorantes","RFA43213",NA,NA,"(Schott) Nees",NA,NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:20:05-03","UFRJ","RFA","27302","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Quinet","27/81","2001","03","19",NA,"Brasil","Rio de Janeiro","Flôr das Andorinhas.",NA,NA,"Árvore, 10m de altura, 70cm de DAP, aromática, folha discolor verde, flor com tépalas brancas, comum no local.","RFA38457",NA,NA,"(Schott) Nees",NA,NA,"Alexandre Quinet","-42.5311012268066","-22.2819004058838","Nova Friburgo","650","650","33190","auto","2001","42º21'70''W","22º21'61''S","08","07",NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:31:01-03","UFRJ","RFA","39582","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Finotti R.; Caruzo J.","157",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Interior de fragmento florestal cujo o entorno é ocupado por várias pequenas propriedades, antigo assentamento do INCRA",NA,NA,"Arvore de 8 metros de altura e PAP de 30,6 cm.","RFA24574",NA,NA,"(Schott) Nees",NA,NA,"Alexandre Quinet","-42.845833","-22.577222","Guapimirim","50","50",NA,NA,NA,"42º50'45''W","22º34'38''S",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:20:05-03","UFRJ","RFA","5789","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A.P. Duarte","4726","1959","04","15",NA,"Brasil","Rio de Janeiro","Estrada do Pau Ferro, Jacarepaguá",NA,NA,"Árvore de 15 m de altura; flores alvas e perfumadas","RFA25914",NA,NA,"(Schott) Nees",NA,NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:10:45-03","UTFPR","DVPR","3178","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, ML; Silva, JM; Mello, MCH","1753","2014","08","26",NA,"Brasil","Paraná","estrada de Pacas ao Parque Estadual das Lauráceas",NA,NA,"Árvore 12 m, frutos imaturos verdes.; Floresta Ombrófila Densa Montana","DVPR003178","Magnoliophyta",NA,"(Schott) Nees",NA,NA,"Brotto, ML","-48.4914","-24.5511","Tunas do Paraná","829","829",NA,NA,"2014","-48.4914","-24.5511","09","09",NA,NA,NA,NA,NA,NA
"71","2019-11-19 15:44:14-03","UNEB","HUNEB","8559","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Mattos Silva, L.A.","4545","2003","06","20",NA,"Brasil","Bahia","Distrito de Ouricó",NA,NA,NA,"HUNEB0008559","Angiospermae","Florideophycidae","Nees",NA,NA,NA,"-39.323299407959","-14.3125","Ubaitaba",NA,NA,"27575","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"72","2021-03-30 12:39:15-03","EAO","IAN","152479","PreservedSpecimen","Plantae","Lauraceae","Nectandra","amara","Nectandra amara",NA,"Cordeiro, MR","940","1976","04","29","Southern America","Brasil","Rondônia","Sub base, proj. RADAM, fronteira Brasil-Bolívia, ponto 19 SC-20-VB.",NA,NA,NA,"IAN152479","Dicotiledônea",NA,"Nees ex Meisn.",NA,NA,NA,"-65.3394012451172","-10.7827997207642","Guajará-mirim",NA,NA,"205539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:39:15-03","EAO","IAN","125560","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Viégas, AP","5740","1940",NA,NA,"Southern America","Brasil","São Paulo",NA,NA,NA,NA,"IAN125560","Dicotiledônea",NA,"Nees",NA,NA,NA,"-47.060001373291","-22.8999996185303","Campinas",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:26:04-03","PUCPR","HUCP","12340","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Lacerda, A","253","1998","03","08",NA,"Brasil","Paraná","Morro do Canal",NA,NA,NA,"HUCP00012775","Magnoliidae",NA,"(Schott) Nees.","HUCP00012775",NA,"Baítello, JB","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:26:04-03","PUCPR","HUCP","19958","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M","001","2006","09","08",NA,"Brasil","Paraná",NA,NA,NA,NA,"HUCP00012728","Magnoliidae",NA,"(Schott) Nees.","HUCP00012728",NA,"Brotto, M","-49.0553016662598","-25.3055992126465","Campina Grande do Sul",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:26:04-03","PUCPR","HUCP","23607","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Dunaiski, A","2958","2005","10","18",NA,"Brasil","Paraná","Fazenda Mato Bom",NA,NA,NA,"HUCP00012697","Magnoliidae",NA,"(Schott) Nees.","HUCP00012697",NA,"Brotto, M","-49.3142013549805","-25.1900005340576","Rio Branco do Sul",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:26:04-03","PUCPR","HUCP","23601","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Dunaiski, A","3451","2007","10","27",NA,"Brasil","Paraná","Fazenda Mato Bom",NA,NA,NA,"HUCP00012683","Magnoliidae",NA,"(Schott) Nees.","HUCP00012683",NA,"Brotto, M","-49.3142013549805","-25.1900005340576","Rio Branco do Sul",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:26:04-03","PUCPR","HUCP","23600","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Abdalla, SE","s.n.","2007","12","18",NA,"Brasil","Paraná",NA,NA,NA,NA,"HUCP00012785","Magnoliidae",NA,"(Schott) Nees.","HUCP00012785",NA,"Brotto, M","-49.0858001708984","-24.9743995666504","Tunas do Paraná",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-26 18:08:32-03","CPAN-UFMS","COR","7920","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J.; Cruz, J. M.","1431","1997","03","20",NA,"Brasil","Paraná","Palmitalzinho; estrada para a Usina de Guaricana",NA,NA,"Árvore com 5 m de altura; flor alva Habito: Árvore",NA,NA,NA,"(Schott) Nees",NA,NA,"Rohwer, J. G.","-49.2064018249512","-25.5347003936768","São José dos Pinhais",NA,NA,"45291","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-26 18:08:32-03","CPAN-UFMS","COR","7899","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J.; Cruz, J. M.","1431","1997","03","20",NA,"Brasil","Paraná","Palmitalzinho; estrada para a Usina de Guaricana",NA,NA,"Árvore com 5 m de altura; flor alva Habito: Árvore",NA,NA,NA,"(Schott) Nees",NA,NA,"Rohwer, J. G.","-49.2064018249512","-25.5347003936768","São José dos Pinhais","1400","1400","45291","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:18:10-03","UFBA","ALCB","82847","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Ribas, OS; Pereira, LBS","1349","1996","03","10","Southern America","Brasil","Paraná","Alto da Serra, rio Itararé.",NA,NA,"6 m. Flor alva.; orla do rio encchoeirado.","ALCB003041","Dicotyledon",NA,"(Schott) Nees","ALCB003041",NA,"H. van der Werff","-48.5746994018555","-25.8827991485596","Guaratuba",NA,NA,"41937","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:18:10-03","UFBA","ALCB","023354","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Hoehne, W","11","1944","09","19","Southern America","Brasil","São Paulo",NA,NA,NA,NA,"ALCB003040","Dicotyledon",NA,"(Schott) Nees","ALCB003040",NA,"Hoehne, W","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"53584","auto","1953",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:18:10-03","UFBA","ALCB","68863","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Ribas, OS; Poliquesi, CB; Barbosa, E; Costa, EF","3325","2001","03","03","Southern America","Brasil","Santa Catarina","Serra Quiriri",NA,NA,"7 m. Flor creme-alvacenta.; da encosta do morro.","ALCB003037","Dicotyledon",NA,"(Schott) Nees","ALCB003037",NA,"H. van der Werff","-49.25","-26.183333","Campo Alegre","1300","1300",NA,NA,"2003","-49.25","-26.183333",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:18:10-03","UFBA","ALCB","66431","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Mattos Silva, LA; B.R.dos, Santos","4545","2002","06","20","Southern America","Brasil","Bahia","Litoral Sul, Dist. de Ouricó: Assentamento Cachoeira Bonita. Ramal que margeia o Rio de Contas, Km 7 a oeste de Ubaitaba. Coletas próximo à sede do lote do Sr. Domingos",NA,NA,"15m x 35cm. Folhas discolores. Flores cremes.; Área de cabruca. Solo argiloso.","ALCB003030","Dicotyledon",NA,"(Schott) Nees","ALCB003030",NA,"Moraes, PLR de","-39.323299407959","-14.3125","Ubaitaba",NA,NA,"27575","auto","2010",NA,NA,"08","18",NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:18:10-03","UFBA","ALCB","97944","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J; Silva, JM","3600","2010","03","11","Southern America","Brasil","Espírito Santo","Caxixe Quente, estrada para o Parque Estadual Forno Grande",NA,NA,"9 m alt. Flor alva.","ALCB003042","Dicotyledon",NA,"(Schott) Nees","ALCB003042",NA,"Brotto, ML","-41.184700012207","-20.6035995483398","Castelo",NA,NA,"23588","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-25 16:50:58-03","UFBA","ALCB","136568","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Moraes, PLR de","4723","2015","01","29","Southern America","Brasil","Espírito Santo","Trilha para a Pedra da Colina.",NA,NA,"Árvore 20m, flores brancas.","ALCB066190","Dicotyledon",NA,"(Schott) Nees","ALCB066190",NA,"Moraes, PLR de","-40.8513984680176","-19.2250003814697","Pancas",NA,NA,"32475","auto","2015",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
