"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"499","2014-01-31 10:31:00-02","MO","MOBOT","100347079","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor (MO)",NA,NA,NA,"Gabriel Arellano|Pablo Solíz|Óscar Quiroga|Mamani, Juan Carlos|Rogelio Mamani|Chura, Vladimir","2010","10","3","Bolivia","La Paz","Larecaja","-68.3701868","-15.6491156",NA,NA,NA,NA,"Enfrente de la comunidad de Lambramani, en el Camino del Oro (Ancoma-Tipuani). Parcela temporal de muestreo (0,1 ha). Parcela nº 437. Plantas alcoholizadas.","2179.00000000",NA,"Arellano Torres 3032",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","10-31",NA
"500","2012-05-22 10:09:00-03","MO","MOBOT","100350755","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Rocío Rojas|G. Ortiz|Diana Rodríguez M.|T. Carhuaricra|Valerio Flores","2008","1","9","Peru","Pasco","Oxapampa","-75.3922222","-10.1522222",NA,NA,NA,NA,"Dist. Palcazú. Comunidad Nativa Alto Lagarto.","600.00000000",NA,"Rojas Gonzáles 5209",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1B",NA
"501","2016-10-11 15:28:00-03","MO","MOBOT","100354503","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Robert S. Williams","1902","9","11","Bolivia","La Paz",NA,"-68.4166667","-14.7166667",NA,NA,NA,NA,"Apolo","1219.20000000",NA,"Williams 1478",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"502","2013-02-05 13:59:00-02","MO","MOBOT","100356387","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylort (MO)",NA,NA,NA,"Alfredo F. Fuentes|P. Calvi|I. Justo|P. Miranda|L. Vaquiata","2010","8","16","Bolivia","La Paz","Franz Tamayo","-68.6259167","-14.7791667",NA,NA,NA,NA,"Región Madidi, Santo Domingo, río Turiapo, más arriba de Rumi Rumioj, por el sendero a Amantala.","1427.00000000",NA,"Fuentes Claros 16976",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","10-74",NA
"503","2013-02-06 10:14:00-02","MO","MOBOT","100357129","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Alfredo F. Fuentes|E. Cachaca|E. Segales|P. Miranda|L. Vaquiata","2010","9","1","Bolivia","La Paz","Franz Tamayo","-68.6340555","-14.7707223",NA,NA,NA,NA,"Región Madidi, Santo Domingo, sector río Turiapo, subiendo de arroyo pequeño.","1616.00000000",NA,"Fuentes Claros 17312",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","10-89",NA
"504","2019-01-25 04:36:00-02","MO","MOBOT","100397641","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Luis Valenzuela G.|Abel Monteagudo|M.A. Cueva|Antonio Peña|J.L. Mateo|R. Rivera","2009","10","18","Peru","Pasco","Oxapampa","-75.61","-10.2994444",NA,NA,NA,NA,"Dist. Huancabamba. Oso playa.","2300.00000000",NA,"Valenzuela Gamarra 13686",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","32",NA
"505","2019-01-25 04:36:00-02","MO","MOBOT","100403201","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Rodolfo Vásquez|Luis Valenzuela G.|J. Mateo M.|Antonio Peña","2009","6","17","Peru","Pasco","Oxapampa","-75.0505556","-10.6622222",NA,NA,NA,NA,"Distrito Villa Rica. Sector Ubiriqui camino a Apizuzu.","1574.00000000",NA,"Vásquez Martínez 35885",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","623",NA
"506","2020-01-15 04:34:00-03","MO","MOBOT","100524991","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Jehizon Terán|D. Soux|M. Aliaga|E. Rodríguez","2009","9","12","Bolivia","Cochabamba","Chapare","-65.8366666","-17.2183334",NA,NA,NA,NA,"Incachaca 2.","2312.00000000",NA,"Terán Aguilar 4127",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","INCA 4125",NA
"507","2018-03-20 12:47:00-03","MO","MOBOT","100562410","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|I. Jiménez|S. Achá|D. Alanes|E. Mosqueira|S. Tello","2012","9","19","Bolivia","La Paz","Franz Tamayo","-68.5910555","-14.7795834",NA,NA,NA,NA,"Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque yungueño subandino superior pluvial con Dyctiocaryum lamarckianum, Socratea exorrhiza, Bathysa obovata y Topobea multiflora. Ladera y plano mal drenado. Remedición de Parcela Permanente de Muestreo 25 (1ha). Plantas alcoholizadas.","1456.00000000",NA,"Cayola Pérez 4582",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","12-02",NA
"508","2014-06-06 16:57:00-03","MO","MOBOT","100662708","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor",NA,NA,NA,"Elio Sanoja|et al.","2007","2","7","Venezuela","Bolívar","Sifontes","-61.4283334","5.9538889",NA,NA,NA,NA,"Frente a PN6. Km 751.","1407.00000000",NA,"Sanoja 9189",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"509","2020-01-17 04:33:00-03","MO","MOBOT","100783161","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","L. Valenzuela. (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Zenner Ganz|Jack Carhuacosme|Cindy Barboza|Valerio Flores","2013","7","7","Peru","Junín","Satipo","-74.0030556","-11.3752778",NA,NA,NA,NA,"Distrito Río Tambo. Comunidad Nativa Pichiquia. Parque Nacional Otishi.","1851.00000000",NA,"Valenzuela Gamarra 24675",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","87",NA
"510","2020-02-01 04:34:00-03","MO","MOBOT","100802182","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Rocío Rojas|Gregorio Ortiz","2013","4","30","Peru","Pasco","Oxapampa","-75.3683334","-10.1344444",NA,NA,NA,NA,"Distrito Oxapampa. Comunidad Nativa Alto Lagarto-Convento (Reserva Comunal Yanesha).","500.00000000",NA,"Rojas Gonzáles 9135",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","52",NA
"511","2020-02-01 04:34:00-03","MO","MOBOT","100802666","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Rocío Rojas|Gregorio Ortiz","2013","7","30","Peru","Pasco","Oxapampa","-75.3683334","-10.1344444",NA,NA,NA,NA,"Distrito Oxapampa. Comunidad Nativa Alto Lagarto-Convento (Reserva Comunal Yanesha).","500.00000000",NA,"Rojas Gonzáles 9332",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","55",NA
"512","2008-05-27 22:02:00-03","MO","MOBOT","1236650","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"F. Cornejo|A. Balarezo","1997","6","3","Peru","Puno","Carabaya","-69.78333","-13.38333",NA,NA,NA,NA,"Cabeceras del Río Candamo. Colinoso. Bosque de cima.","1200.00000000",NA,"Cornejo Valverde 3041",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","42",NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","1236662","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"F. Cornejo|A. Balarezo","1997","6","3","Peru","Puno","Carabaya","-69.78333","-13.38333",NA,NA,NA,NA,"Cabeceras del Río Candamo. Colinoso. Bosque de cima.","1200.00000000",NA,"Cornejo Valverde 3050",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","42",NA
"514","2019-09-03 04:36:00-03","MO","MOBOT","1294204","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor (MO)",NA,NA,NA,"Homero Vargas|Edwin Narváez|Sandra Orellana","1998","9","14","Ecuador","Napo","Tena","-78.1833333","-1",NA,NA,NA,NA,"Parque Nacional Llanganates. Vía Salcedo-Tena, km 74-75, margen derecha del Río Mulatos. Bosque muy húmedo Montano Bajo; roca metamórfica.","1950.00000000",NA,"Vargas López 2382",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"515","2015-04-21 12:46:00-03","MO","MOBOT","1305395","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Steyerm.82.C.Taylor",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|Basil Stergios|Gerardo Aymard","1982","3","15","Venezuela","Portuguesa",NA,"-69.9166667","9.4666667",NA,NA,NA,NA,"50 km west north west of Guanare by air. 15 to 17 km north of Chabasquén.","1300.00000000","1500.00000000","Liesner 12775",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","65",NA
"516","2013-02-21 05:40:00-03","MO","MOBOT","1415079","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.Taylor",NA,NA,NA,"Blanca León","1988","4","23","Peru","Pasco",NA,"-75.15","-10.44",NA,NA,NA,NA,"Selva Central-Peru",NA,NA,"León 1815",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","1415080","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.Taylor",NA,NA,NA,"H. Jørgensen","1944","10","11","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"Santiago-Zamora",NA,NA,"Jørgensen 40",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2008-05-27 22:02:00-03","MO","MOBOT","1415081","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.Taylor",NA,NA,NA,"Timothy C. Plowman","1984","3","28","Venezuela","Falcón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plowman 13370",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2009-11-13 09:06:00-02","MO","MOBOT","1510674","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J.H. Kirkbride",NA,NA,NA,"William J. Hahn|Emmet J. Judziewicz|Doorjoohan Gopaul","1988","4","8","Guyana",NA,NA,"-59.91666","5",NA,NA,NA,NA,"Summit of Mt. Kopinang","1700.00000000","1800.00000000","Hahn 4384",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2010-11-25 10:43:00-02","MO","MOBOT","1510723","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor",NA,NA,NA,"William J. Hahn|Doorjoohan Gopaul","1989","2","24","Guyana",NA,NA,"-60.58333","5.25",NA,NA,NA,NA,"±2-5 km NW of northern prow of Roraima","1500.00000000","2000.00000000","Hahn 5450",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2010-11-25 10:39:00-02","MO","MOBOT","1511226","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor",NA,NA,NA,"B. Hoffman|Doorjoohan Gopaul","1991","10","28","Guyana",NA,NA,"-59.26666","3.16666",NA,NA,NA,NA,"SE Kanuku Mts, western of ridge extending from Makaparima Mt","600.00000000","700.00000000","Hoffman 427",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2010-11-22 06:24:00-02","MO","MOBOT","1511567","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J.H. Kirkbride",NA,NA,NA,"Lars P. Kvist|Ximena Londoño|O.C. Steele|S. Tiwari","1987","10","11","Guyana",NA,NA,"-59.46666","5.2",NA,NA,NA,NA,"Along Potaro River between Kaieteur Falls and Tukeit, 4 km downstream","130.00000000",NA,"Kvist 192",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2012-05-01 05:07:00-03","MO","MOBOT","1513041","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor",NA,NA,NA,"H. David Clarke|R. Williams|C. Perry","1999","9","5","Guyana",NA,NA,"-59.23972","1.52861",NA,NA,NA,NA,"Wassarai Mts., summit of highest peak, 14 km S of S. Kassikaityu R.","1135.00000000",NA,"Clarke 8240",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2008-05-27 22:02:00-03","MO","MOBOT","1554408","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Camilo Díaz S.|et al.","1999","1","20","Peru","Cajamarca",NA,"-78.90138","-4.99027",NA,NA,NA,NA,"San José de Lourdes. Base del Cerro Picorana.","2010.00000000",NA,"Díaz Santibáñez 10359",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"525","2011-05-17 14:47:00-03","MO","MOBOT","1829341","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Linder Suin|D. Anguash|G. Anguash","2002","4","14","Ecuador","Morona-Santiago","Morona","-77.95805","-2.35444",NA,NA,NA,NA,"Cordillera del Cutucú. Parte alta del Río Shacham Entza. Terreno colinado.","1106.00000000",NA,"Suin 1569",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-04-11 10:57:00-03","MO","MOBOT","1860881","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Remberto Alvares|José Tito","2002","8","2","Bolivia","La Paz","Franz Tamayo","-68.1961111","-14.4505556",NA,NA,NA,NA,"Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchupiamonas, a 1 km subiendo el río Mamacona. Parcela temporal 47.","1579.00000000",NA,"Maldonado Goyzueta 2473",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","02-32",NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","1861885","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Stephan G. Beck","1997","4","18","Bolivia","La Paz","Abel Iturralde","-68.06666","-14.25",NA,NA,NA,NA,"Cantón San José de Chupiamonas, serranía de Eslabon. Bosque submontano, estacional","620.00000000",NA,"Beck 24019",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-06-22 15:36:00-03","MO","MOBOT","1871091","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J.A. Steyermark",NA,NA,NA,"Gerrit Davidse|Ronald L. Liesner|Julian A. Steyermark","1982","10","20","Venezuela","Yaracuy",NA,"-68.4333333","10.2666667",NA,NA,NA,NA,"10 km N of Salom, cumbre Gamoletal, El Amparo. Cloud forest.","1300.00000000",NA,"Davidse 20716",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1500",NA
"529","2013-08-23 04:12:00-03","MO","MOBOT","1889048","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor",NA,NA,NA,"Ricardo Callejas","1992","8","16","Colombia","Antioquia","Sonsón","-75.3","5.65",NA,NA,NA,NA,"Vereda Chaverras, Quebrada el padre Sanchez.","2500.00000000",NA,"Callejas Posada 10501",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2009-08-06 13:59:00-03","MO","MOBOT","1896761","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon|Noel Altamirano","2003","4","24","Ecuador","Napo",NA,"-77.80138","-0.68194",NA,NA,NA,NA,"Along road between Archidona and Baeza, 39.9 Km N of Archidona, 18.4 Km S of Cosanga, 40.8 Km S of jct. with Baeza-Papallacta-Lago Agrio Road.","1486.00000000",NA,"Croat 88018",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1139",NA
"531","2013-12-23 19:18:00-02","MO","MOBOT","1903120","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","P. C. Standley",NA,NA,NA,"Hno. Daniel","1939","3",NA,"Colombia","Antioquia","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel 2885",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-08-25 05:21:00-03","MO","MOBOT","1907439","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Abel Monteagudo|Carlos Mateo|Gregorio Ortiz|Rolando Francis","2003","4","12","Peru","Pasco","Oxapampa","-75.56666","-10.16666",NA,NA,NA,NA,"Distrito Pozuzo. Parque Nacional Yanachaga chemillén. Puesto de vigilancia Huampal. Bosque secundario.","1200.00000000","1320.00000000","Monteagudo Mendoza 4963",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"533","2015-08-22 05:41:00-03","MO","MOBOT","1907844","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield|Charles L. Burandt Jr.","1979","6","27","Venezuela","Falcón",NA,"-70.6666667","10.4166667",NA,NA,NA,NA,"Disputed area between Estado Lara and Estado Falcón. Cerro Cerón (western part); forest patch in savannah (manmade).","1800.00000000","2000.00000000","Liesner 8170",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","151",NA
"534","2015-08-22 05:41:00-03","MO","MOBOT","1908142","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. Taylor (MO)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield","1979","6","29","Venezuela","Falcón",NA,"-70.61666","10.46666",NA,NA,NA,NA,"Disputed area between Estado Falcón and Estado Lara. Cerro Socopo. Secondary area and remnant cloud forest patches.","1400.00000000","1560.00000000","Liesner 8423",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154",NA
"535","2010-05-09 05:45:00-03","MO","MOBOT","1966045","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"William G. Vargas","1999","9",NA,"Colombia","Risaralda","Pereira","-75.8878","5.11302",NA,NA,NA,NA,"Cordillera Central. La Pastora.","2500.00000000",NA,"Vargas 6932",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2018-03-20 14:00:00-03","MO","MOBOT","2098651","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","G. Arellano",NA,NA,NA,"F. Miranda|et al.","2004","5","30","Bolivia","La Paz","Franz Tamayo","-68.44805","-15.04111",NA,NA,NA,NA,"Area Natural de Manejo Integrado Apolobamba, Pauje Yuyo, aprox. 1,7 Km NE de la Comunidad. Bosque yungueño subandino inferior pluvial con Oenocarpus bataua, Cyathea pallescens, Helicostylis tovarensis; ladera NWW pendiente 100%. Parcela evaluacion epifitas 9.","1046.00000000",NA,"Miranda Aviles 600",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","04-09",NA
"537","2014-04-04 05:52:00-03","MO","MOBOT","2211281","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Rodolfo Vásquez","2003","6","13","Peru","Pasco","Oxapampa","-75.46666","-10.38333",NA,NA,NA,NA,"Distrito Oxapampa. Parque Nacional Yanachaga-Chemillen. Quebrada Yanachaga. Bosque primario","2250.00000000",NA,"Vásquez Martínez 28249",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"538","2016-11-15 05:15:00-02","MO","MOBOT","2477748","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Cabral, E. L., //",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1994","2","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"6.5 km NW de Aguas Mornas, camino a Lourdes",NA,NA,"Krapovickas 44786",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2012-01-20 05:01:00-02","MO","MOBOT","2649361","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Wilson Quizhpe|Byron Medina|C. Aguirre|M. Prado","2005","3","16","Ecuador","Zamora-Chinchipe","Palanda","-78.94972","-4.73583",NA,NA,NA,NA,"Región de la Cordillera del Cóndor, sector sur. Parroquia San Francisco de Vergel. Cuenca alta del Río Vergel. Pica Sangola. Bosque denso hasta páramo arbustivo; rocas de areniscas desde 1750-2100 m.","2200.00000000",NA,"Quizhpe 1110",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","19",NA
"540","2014-04-16 07:55:00-03","MO","MOBOT","2726787","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"H. van der Werff|Rodolfo Vásquez|R. Francis","2005","5","12","Peru","Pasco","Oxapampa","-75.2608333","-10.3366666",NA,NA,NA,NA,"Distr. Palcazu. El Paujil. Lowland rain forest.","700.00000000","800.00000000","van der Werff 20017",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","386",NA
"541","2014-11-15 05:40:00-02","MO","MOBOT","2737947","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C. M. Taylor (MO)",NA,NA,NA,"Isau Huamantupa","2004","3","23","Peru","Cusco","La Convención","-72.61444","-13.12638",NA,NA,NA,NA,"Dist. Santa Teresa, cerro Yerbabuenayoc. Bosque Montano Tropical.","2400.00000000",NA,"Huamantupa Chuquimaco 4358",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"542","2014-04-04 05:52:00-03","MO","MOBOT","2739329","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Rodolfo Vásquez","2004","6","30","Peru","Pasco","Oxapampa","-75.61555","-10.29944",NA,NA,NA,NA,"Dist. Huancabamba. P.N. Yanachaga-Chemillén, cabecera de la Quebrada Amistad. Bosque circundante a pajonal humedo, con abundante sphagnum.","2220.00000000","2300.00000000","Vásquez Martínez 30320",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"543","2012-04-12 05:10:00-03","MO","MOBOT","2996979","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO), 8/",NA,NA,NA,"Alfredo F. Fuentes|C. Monroy|E. Monroy","2006","5","19","Bolivia","La Paz","Muñecas","-68.76638","-15.31805",NA,NA,NA,NA,"Concoroni (Siete Vueltas), entre Camata y Cuibaja. Bosque bajo saxicola? de yungas montano superior estacional humedo con Weinmannia sorbifolia y Ericaceae spp. Inventario Fitosociológico Madidi 79. Plantas sin alcoholizar.","2800.00000000",NA,"Fuentes Claros 10870",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","06-42",NA
"544","2011-02-25 11:45:00-03","MO","MOBOT","3010209","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J.D. Dwyer",NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","1981","10","13","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"Km 70 on Quito-Santo Domingo road (old road).","2100.00000000",NA,"Dodson 11852",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"164",NA
"545","2010-11-04 13:12:00-02","MO","MOBOT","3065589","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Edgardo M. Ortiz V.","2005","9","10","Peru","Pasco","Oxapampa","-75.45666","-10.43222",NA,NA,NA,NA,"Dist. Huancabamba. Alrededores de la Laguna San Daniel-Sector San Daniel, Parque Nacional Yanachaga-Chemillén. Bosque montano superior, nublado achaparrado, alternado con matorrales y pajonales.","2410.00000000",NA,"Ortiz 919",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
