"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex"
"1982","2020-08-31 09:20:30-03","INPA","INPA","57469","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Lowe, J","Connant, DS","1059","1974","09","18","Brasil","Amazonas","Manaus","Campus do INPA, Vicinity of Instituto Nacional de pesquisa da Amazônia - INPA.","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,NA,"INPA0057469","INPA0057469_e INPA0057469_e1","1981",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983","2020-08-31 09:20:30-03","INPA","INPA","6943","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Stahel, G","s.n.",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0006943",NA,NA,NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984","2021-01-10 20:52:12-03","INPA","INPA","76005","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Uittien, H","Stahel, G","6860","1925","05","04","Suriname",NA,NA,"Rio Coronie. Material doado pelo herbário surinamensis.",NA,NA,NA,NA,NA,NA,NA,"INPA0076005","INPA0076005 INPA0076005_e INPA0076005_e1","1933",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985","2020-08-31 09:20:30-03","INPA","INPA","80029","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Koyama, TM","Anderson, WR","36620","1972","03","05","Brasil","Bahia",NA,"Espigão Mestre, ca. 100 Km WSW of Barreiras, woody thickets by brejo, brejo with standing water, adjacent campo, and cerrado on higher ground.",NA,NA,NA,NA,"750","750",NA,"INPA0080029","INPA0080029 INPA0080029_e","1973",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1986","2020-08-31 09:20:30-03","INPA","INPA","80962","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Lowe, J","Mota, CDA da","3075","1978","12","11","Brasil","Amazonas","São Gabriel da Cachoeira","Cachoeira de São Gabriel da Cachoeira, Rio Negro, margem direita da Cachoeira de São Gabriel, campina alagável.","-67.1","-0.12","-67.1","-0.12",NA,NA,NA,"INPA0080962","INPA0080962 INPA0080962_e","1981",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1987","2020-08-31 09:20:30-03","INPA","INPA","92025","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Lowe, J","Kubitzki, K","79-128","1979","09","04","Brasil","Amazonas","Santa Isabel do Rio Negro","Temedauí, Rio Negro, Temendauí, right river bank 2 hours below Tapuruquara.","-64.947222","-0.730556","-64.947222","-0.730556",NA,NA,NA,"INPA0092025","INPA0092025 INPA0092025_e INPA0092025_e1","1981",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988","2020-08-31 09:20:30-03","INPA","INPA","95280","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, MVS","Janssen, AS","85","1979","12","24","Brasil","Amazonas","Humaitá","Humaitá, Campo III, ao Norte da BR 230, Km 6.","-63.166667","-7.516667","-63.166667","-7.516667",NA,NA,NA,"INPA0095280","INPA0095280 INPA0095280_e","2009","09",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989","2020-08-31 09:20:30-03","INPA","INPA","99534","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Prance, GT; Lowe, J","Lowe, J","4216","1981","05","31","Brasil","Amazonas",NA,"Praia Dourada, Road to Praia Dourada, c. 10 Km NW of Manaus. Edge of stream.","-60.160283","-3.037128","-60.160283","-3.037128",NA,NA,NA,"INPA0099534","INPA0099534 INPA0099534_e","1981",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2020-08-31 09:20:30-03","INPA","INPA","99252","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, MVS","Coêlho, LF","1851","1981","06","20","Brasil","Pará","Tucuruí","Estrada de Ferro Santa Rosa, Estrada de Ferro Santa Rosa.","-50.123611","-4.283639","-50.123611","-4.283639",NA,NA,NA,"INPA0099252","INPA0099252 INPA0099252_e","2009","09",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2020-08-31 09:20:30-03","INPA","INPA","198406","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Luceño, M","Miranda, AM","1976","1994","09","03","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,NA,"INPA0198406","INPA0198406 INPA0198406_e","1995","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"1992","2020-08-31 09:20:29-03","INPA","INPA","130277","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Sobral, MEG","Sobral, MEG","4132","1985","09",NA,"Brasil","Rio Grande do Sul","Osório","Aguapé, Aguapé.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,"INPA0130277","INPA0130277 INPA0130277_e","1985",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"1993","2020-08-31 09:20:29-03","INPA","INPA","137891","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Koyama, TM","Ferreira, CAC","6256","1985","09","25","Brasil","Mato Grosso","Sinop","BR163 Estr. para Porto dos gaúchos a 25 km da BR., Estrada para o porto dos gaúchos a 25 km da BR 163. Fazenda Missionária. Rio Teles Pires, Cachoeira Cachoeirão.","-55.75","-11.666667","-55.75","-11.666667",NA,NA,NA,"INPA0137891","INPA0137891 INPA0137891_e INPA0137891_nd","1987",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","2020-08-31 09:20:29-03","INPA","INPA","11421","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Lowe, J","Egler, WA","243","1957","05","26","Brasil","Pará",NA,"Rio Jaramacarú, Rio Jaramacarú, junto à cachoeira.","-56.3","-1.4","-56.3","-1.4",NA,NA,NA,"INPA0011421","INPA0011421 INPA0011421_e","1981",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995","2020-08-31 09:20:29-03","INPA","INPA","130942","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, MVS","Strudwick, JJ","3684","1981","07","29","Brasil","Pará",NA,"W bank of Rio Maicuru, ca. 23 km upstream from Lageira aistrip. Forest ca. 3-4 hours' walk up N side of Mutum stream to old balata extracting site","-54.433333","-0.916667","-54.433333","-0.916667",NA,NA,NA,"INPA0130942","INPA0130942 INPA0130942_e INPA0130942_e1","1999","11",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996","2020-08-31 09:20:30-03","INPA","INPA","182741","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Luceño, M","Miranda, IS","331","1995","01","17","Brasil","Roraima","Boa Vista","Km 15 da estrada Vila São Silvestre a Alto Alegre, Km 15 da estrada que liga Vila São Silvestre a Alto Alegre","-61.5","2.9","-61.5","2.9",NA,NA,NA,"INPA0182741","INPA0182741_e",NA,NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","2020-08-31 09:20:30-03","INPA","INPA","196343","S","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Pessoni, LA","Pessoni, LA","205","1998","01","02","Brasil","Roraima","Boa Vista","Rio Cauamé, Margem do Rio Cauamé, praia da Polar.","-61.2","3.1","-61.2","3.1",NA,NA,NA,"INPA0196343","INPA0196343 INPA0196343_e","1998","01",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","1481",NA,"Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","M. Alves/14-02-2000","W. Boone","556","1985","07","02","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556","40W38'60","19S54'56",NA,NA,"Erva com inflorescência verde de espigas brunas, heliófila a margem de represa, solo alagado.","MBML001481","MBML001481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","19053",NA,"Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","M. Sobral/2004","R.R. Vervloet; et al","1539","2002","12","11","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Planta com 80cm, inflorescência verde, base de caule vinho, em brejo.","MBML019053","MBML019053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","23375",NA,"Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","M. L. Martins/24-06-2005","L. Kollmann; et al","7449","2005","03","18","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Erva 40cm no sol, solo úmido.","MBML023375","MBML023375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","50496",NA,"Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","S.M. Costa/05-2013","J. A. Lombardi; N.L. Sousa","9206","2012","04","19","Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556","47W46'40","22S7'50","760","760","Amostra em sílica. Campo úmido, solo turfoso, encharcado. Erva, inflorescências marrom-esverdeadas","MBML050496","MBML050496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","5860",NA,"Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","M. Alves/14-02-2000","H. Q. Boudet Fernandes; et al","2900","1990","03","13","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Erva de haste triangular longa ca. 1,8m, inflorescência verde clara, vegetação arbustiva à margem direita da cachoeira.","MBML005860","MBML005860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","2021-03-04 11:05:03-03","UFRB","HURB","10430","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Costa, G.; Sousa, N.X.M.","1189","2015","01","29","Brasil","Bahia","Santo Antonio de Jesus","Corrego da Estrada Vicinal, BR 101 lado esquerdo, sentido Teolândia;","-39.265556","-13.000556","39°15'56W","13º00'02S",NA,NA,NA,"HURB000010430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","2021-03-04 11:05:03-03","UFRB","HURB","10739","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Costa, G.; Sousa, N.X.M.; Brandão, C.S.S. & Santos, J.C.R.","1317","2015","04","16","Brasil","Bahia","Varzedo",NA,"-39.390833","-12.952222","39º23'27W","12º57'08S",NA,NA,NA,"HURB000010739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","2021-03-04 11:05:03-03","UFRB","HURB","10810","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Costa, G.; Fonseca, W. O.; Simões, S.","1388","2015","06","15","Brasil","Bahia","Saubara",NA,"-38.775556","-12.8","38º46'32W","12º48'S","35","35",NA,"HURB000010810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2021-03-04 11:05:03-03","UFRB","HURB","10912","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","4126","2015","08","17","Brasil","Bahia","Sapeaçu","Rua Hipólito Fonseca; Baixa da Palmeira","-39.217778","-12.743333","39º13'04W","12º44'36S","221","221",NA,"HURB000010912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007","2021-03-04 11:05:03-03","UFRB","HURB","11958","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Aona, L.Y.S.; Costa, G.; Correia, F.; Fonseca, W.; Machado, D. & Simões, S.","4487","2016","10","11","Brasil","Bahia","Santa Teresinha","Barragem Casa do Forte;","-39.598333","-12.664722","39º35'54W","12º39'53S",NA,NA,NA,"HURB000011958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2021-03-04 11:05:03-03","UFRB","HURB","4162","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","1540","2012","07","24","Brasil","Bahia","São Félix","Capivari;","-38.959817","-12.668583","38°57'589 W","12°40'06,9S","41","41","A.","HURB000004162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009","2021-03-04 11:05:03-03","UFRB","HURB","6602","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Aona, L.Y.S.; Costa, G.","3236","2013","10","09","Brasil","Bahia","Castro Alves","Estrada Castro Alves-Sapeaçu;","-39.362056","-12.722167","39°21'43,4 W","12°43'19,8 S",NA,NA,NA,"HURB000006602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","2021-03-04 11:05:03-03","UFRB","HURB","9621","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Fonseca, W.O.","153","2015","05","05","Brasil","Bahia","Muniz Ferreira","Fazenda Sete Brejos; Córrego sob a ponte","-39.126444","-13.020667","39º07'35,2W","13º01'14,4S",NA,NA,NA,"HURB000009621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2021-03-04 11:05:03-03","UFRB","HURB","2698","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Aona, L.Y.S.; Pereira, M. Andrade, J.P.; Oliveira, R.S.","1099","2008","04","11","Brasil","Bahia","Cruz das Almas","Fontes das Nações, área alagada;","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"HURB000002698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA
"2012","2021-03-04 11:05:03-03","UFRB","HURB","7289","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Fonseca, W.O.; Silva, L.C.","6","2012","01","12","Brasil","Bahia","Cruz das Almas","Lagoa da represa; UFRB","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"HURB000007289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA
"2013","2021-03-04 11:06:38-03","UFRB","HURB","39","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Martins, M.L.L.","1363","2008","04","04","Brasil","Bahia","Cruz das Almas","UFRB; Açude","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"HURB000000039",NA,NA,NA,NA,NA,NA,NA,"Anthophyta",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA
"2014","2021-03-04 11:05:03-03","UFRB","HURB","22002","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Fonseca, W.O.; Almeida Junior, R.A.C.","572","2018","11","06","Brasil","Bahia","Jiquiriçá","Cachoeira dos Prazeres; Trilha na Pousada do Vale","-39.5722007751465","-13.2566995620728",NA,NA,NA,NA,NA,"HURB000022002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25633","auto",NA,NA,NA,NA,NA,NA,NA
"2015","2021-03-04 11:06:38-03","UFRB","HURB","1560","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Aona, L.Y.S.","1328","2010","05","06","Brasil","Bahia","Muritiba","represa da Fazenda Capivari, área da DANCO Ltda.;","-38.9900016784668","-12.6263999938965",NA,NA,NA,NA,NA,"HURB000001560",NA,NA,NA,NA,NA,NA,NA,"Anthophyta",NA,NA,"21641","auto",NA,NA,NA,NA,NA,NA,NA
"2016","2021-03-04 11:05:03-03","UFRB","HURB","7331","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Fonseca, W.O.; Pece, G.A.","39","2012","06","05","Brasil","Bahia","Palmeiras","Vale do Capão, Parque Nacional da Chapada Diamantina; Próx. Pousada das Fadas","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,NA,"HURB000007331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA
"2017","2021-03-04 11:05:03-03","UFRB","HURB","8989","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Fonseca, W.O.; Sousa, N.X.M.","107","2014","09","22","Brasil","Bahia","Santo Amaro","lado esquerdo da BR; perto da ponte, chegando próximo da cidade sentido Saubara-Santo Amaro","-38.7118988037109","-12.5466995239258",NA,NA,NA,NA,NA,"HURB000008989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24929","auto",NA,NA,NA,NA,NA,NA,NA
"2018","2021-03-04 11:05:03-03","UFRB","HURB","2504","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Aona, L.Y.S.; Pereira, M.; Paixão, T.","1414","2010","10","05","Brasil","Bahia","Sapeaçú","Lagoa do Padre, lago 2;","-39.1819000244141","-12.727499961853",NA,NA,NA,NA,NA,"HURB000002504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10652","auto",NA,NA,NA,NA,NA,NA,NA
"2019","2021-03-04 11:05:03-03","UFRB","HURB","3551","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Valadares, R.T.","1","2008","04","04","Brasil","Espírito Santo","Vila Velha","Brejo Morada do Sol;","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"interior do brejo.","HURB000003551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA
"2020","2020-06-15 15:30:09-03","UNESP-RC","HRCB","48987","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"Lombardi","7047","2007","12","04","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","850","850","borda da trilha. Erva, inflorescências creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","2020-06-15 15:30:09-03","UNESP-RC","HRCB","54156","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Martins, S.","Scatena, V.L.","342","2009","10","27","Brasil","Tocantins","Mateiros","Ponto do Rio Novo","-46.758694","-10.556056","46º45'31.3W","10º33'21,8S","371","371","Herbácea ocorrendo em solo arenoso. Material com raízes saindo da inflorescência",NA,NA,"2009","11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2020-06-15 15:30:09-03","UNESP-RC","HRCB","56952","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M.","Araújo, A.C.","1690","2011","09","09","Brasil","Pernambuco","Goiana","RPPN Fazenda Tabatinga","-34.820556","-7.606111","34º49'14W","7º36'22S",NA,NA,NA,NA,NA,"2011","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","2020-06-15 15:30:09-03","UNESP-RC","HRCB","57315","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","SMCosta","Lombardi",NA,NA,NA,NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556","47º46'40''W","22º07'50''S","760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024","2020-06-15 15:30:09-03","UNESP-RC","HRCB","57630","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","SMCosta","Lombardi",NA,NA,NA,NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556","47º46'40''W","22º07'50''S","760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025","2020-06-15 15:30:09-03","UNESP-RC","HRCB","58555","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M.","Lombardi","9524","2012","07","16","Brasil","Bahia","Palmeiras","Estrada de terra de Palmeiras a Guiné","-41.575333","-12.541694","41º34'31.2W","12º32'30.1S","743","743","Prensado em álcool, amostra em sílica. Erva no lodo na margem do córrego, inflorescências castanhas",NA,NA,"2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026","2020-06-15 15:30:09-03","UNESP-RC","HRCB","59349","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Siqueira, G.S.","Lombardi","9653","2012","12","05","Brasil","Espírito Santo","Linhares","Trilha da Gávea, campo nativo, dominado por Lagenocarpus sp.","-39.964611","-19.212639","39º57'52.6W","19º12'45.5S","53","53","Prensado em álcool, amostra em sílica. Erva, inflorescências verdes",NA,NA,"2014","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027","2020-06-15 15:30:09-03","UNESP-RC","HRCB","54043","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M.","Carniello, M.A.","257","2004","05","20","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,"2013","10","02",NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"2028","2020-06-15 15:30:09-03","UNESP-RC","HRCB","45373","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Pott, V.J.","Carniello, M.A.","1005","2005","10","06","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Coleta dos Projetos Estudos de quintais na bacia do Alto Paraguai, comunidade de Porto Limão e Indicadores de sistemas tradicionais na pecuária. Inflorescência amarelada",NA,NA,"2006","03","10",NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"2029","2020-06-15 15:30:09-03","UNESP-RC","HRCB","43732","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Pott, V.J.","Carniello, M.A.","856","2005","08","20","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Coleta dos Projetos Estudos de quintais na bacia do Alto Paraguai, comunidade de Porto Limão e Indicadores de sistemas tradicionais na pecuária. Inflorescência esverdeada",NA,NA,"2006","03","10",NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
