"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount","sex"
"350","2015-05-20 10:34:23-03","UFERSA","MOSS","12653","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Ribeiro, A.R.O.","2010","03","17","Araújo, A.M.S.","2009","05","01","Brasil","Rio Grande do Norte","Florânia","Sítio Cajueiro, Serra de Santana, próximo ao riacho de Chico Peba.","-36.833333","-6.116667",NA,"erva; coletada em floresta subcaducifólia, caatinga, relevo acidentado; frequente.",NA,NA,"69","América do Sul",NA,NA,NA,NA,NA,NA,NA,"36W50'00","6S07'00",NA,NA,NA,NA,NA,NA,NA,NA
"351","2015-05-20 10:34:23-03","UFERSA","MOSS","13627","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Ribeiro, A.R.O.","2010","05","29","Ribeiro, A.R.O.","2010","05","29","Brasil","Rio Grande do Norte","Jucurutu","Serra João do Vale, Comunidade Chá do Cajueiro.","-37.137222","-6.000556",NA,"Erva cespitosa; coletada em caatinga serrana; substrato argiloso; relevo bastante inclinado; muito frequente.",NA,NA,"238","América do Sul",NA,NA,NA,NA,NA,NA,NA,"37W08'14","6S00'02",NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-31 09:20:29-03","INPA","INPA","256521","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Skvortsov, BV","1963","04","21","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","53584",NA,"INPA0256521","auto","250","Southern America",NA,NA,"Monocotyledon","Poales","INPA0256521 INPA0256521_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-08-31 09:20:29-03","INPA","INPA","99510","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Lowe, J","1981",NA,NA,"Lowe, J","1981","05","21","Brasil","Amazonas","Manaus","Jardim Haydea, 8 Tr. A., Jardim Haydea. Weed garden.","-60.0250015258789","-3.10193991661072","138090",NA,"INPA0099510","auto","4192","Southern America",NA,NA,"Monocotyledon","Poales","INPA0099510 INPA0099510_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-08-31 09:20:29-03","INPA","INPA","136348","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Koyama, TM","1986","07",NA,"Silva, ASL da","1984","03","19","Brasil","Pará","Marabá","Serra dos Carajás, Serra dos Carajás N-4, próximo a Transição para a mata. Campo rupestre, solo de canga e na mata de terra firme.","-50.4","-5.8",NA,NA,"INPA0136348",NA,"1892","Southern America",NA,NA,"Monocotyledon","Poales","INPA0136348 INPA0136348_e INPA0136348_nd INPA0136348_num",NA,NA,"-50.4","-5.8",NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-08-31 09:20:29-03","INPA","INPA","198320","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Ramos, JF","1998",NA,NA,"Barbosa, EM","1999",NA,NA,"Brasil","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas, Mina Saracá e adjacências","-56.45","1.7",NA,NA,"INPA0198320",NA,"269","Southern America",NA,NA,"Monocotyledon","Poales","INPA0198320 INPA0198320_e",NA,NA,"-56.45","1.7",NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-08-31 09:20:29-03","INPA","INPA","234714","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Ramos, JF","2010","05","15","Galvão, AKL","2009","01","26","Brasil","Amazonas","Parintins","Pastagem de terra firme (Brachiaria humidicola)","-56.710556","-2.870278",NA,NA,"INPA0234714",NA,"34","Southern America",NA,NA,"Monocotyledon","Poales","INPA0234714 INPA0234714_e",NA,NA,"-56.710556","-2.870278",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-08-31 09:20:29-03","INPA","INPA","287445","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Ramos, JF","2019",NA,NA,"Demarchi, LO","2016","11","13","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Rio Uatumã, proximo a comunidade Bela Vista","-59.011111","-2.255556",NA,NA,"INPA0287445",NA,"783","Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,"-59.011111","-2.255556",NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-08-31 09:20:29-03","INPA","INPA","99579","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Lowe, J","1981",NA,NA,"Lowe, J","1981","06","09","Brasil","Amazonas","Itacoatiara","AM 010, 275 km E of Manaus, Roadside, bank of R. Amazon, 275 Km (by road) E of Manaus.","-58.45","-3.133333",NA,NA,"INPA0099579",NA,"4260","Southern America",NA,NA,"Monocotyledon","Poales","INPA0099579 INPA0099579_e",NA,NA,"-58.45","-3.133333",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-08-31 09:20:29-03","INPA","INPA","99306","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Lowe, J","1981",NA,NA,"Lowe, J","1980","09","02","Brasil","Amazonas","Manaus","Avenida João Alfredo, Avenida João Alfredo. Roadside weed.","-60.033889","-3.172056",NA,NA,"INPA0099306",NA,"3972","Southern America",NA,NA,"Monocotyledon","Poales","INPA0099306 INPA0099306_e",NA,NA,"-60.033889","-3.172056",NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-08-31 09:20:29-03","INPA","INPA","99470","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Lowe, J","1981",NA,NA,"Lowe, J","1981","05","13","Brasil","Amazonas","Careiro","Careiro, Not matched with named specimen at INPA, but = Galdames. Weed in village, on Careiro Island, in R. Amazon, 30 Km ESE of Manaus.","-59.716667","-3.15",NA,NA,"INPA0099470",NA,"4152","Southern America",NA,NA,"Monocotyledon","Poales","INPA0099470 INPA0099470_e INPA0099470_e1",NA,NA,"-59.716667","-3.15",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-08-31 09:20:29-03","INPA","INPA","173217","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Nee, MH","1995",NA,NA,"Nee, MH","1992","01","22","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 64, then 23 Km east on ZF3, Fazenda Esteio. Former tropical, evergreen forest, weeds around camp Colosso, on hard-packed clay, mostly unshaded.","-59.888583","-2.429225",NA,NA,"INPA0173217",NA,"42300","Southern America",NA,NA,"Monocotyledon","Poales","INPA0173217 INPA0173217_e INPA0173217_nd INPA0173217_num",NA,NA,"-59.888583","-2.429225",NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-08-31 09:20:29-03","INPA","INPA","249159","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Skvortsov, BV","1962","10","19","Brasil","São Paulo","São Paulo","6.5-7 km SW of center of São Paulo (Praça da Sé). Open fields along rio Pinheiros, opposite Jockey Club.","-46.6300010681152","-23.5400009155273","53584",NA,"INPA0249159","auto","10","Southern America",NA,NA,"Monocotyledon","Poales","INPA0249159 INPA0249159_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","42203",NA,"Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"C.L. Damasceno; D.J. Oliveira, I.O. Luz & T.P. Macedo","2008","11","04","Brasil","Bahia","Cruz das Almas","Campus da UFRB","-39.1018981933594","-12.6700000762939","14660","Caule triangular, inflorescência no ápice. Plantas ornamentais de jardim","MBML042203","auto",NA,NA,NA,NA,NA,NA,"MBML042203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","51696",NA,"Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.",NA,NA,NA,NA,"L. Kollmann","2017","05","04","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove, sitio L.Kollmann","-40.649444","-19.981111",NA,"Erva 40cm ao sol, solo úmido","MBML051696",NA,"13366",NA,NA,NA,NA,NA,"MBML051696",NA,NA,"40W38'58","19S58'52",NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-01-04 11:29:39-03","UEMA","SLUI","1635","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"K. C. Silva","2003","10","25","Brasil","Maranhão","São Luís","Fazenda Escola da UEMA","-44.209467","-2.5747",NA,NA,"SLUI001635",NA,"11",NA,NA,NA,"Angiospermae",NA,NA,"36","36","44°12'34.08W","2°34'28.92S",NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-01-04 11:29:39-03","UEMA","SLUI","4526","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"A. M. Maciel","2015","12","05","Brasil","Maranhão","São Bento","Fazenda Escola de São Bento, UEMA","-44.8213996887207","-2.69583010673523","50107",NA,"SLUI004526","auto",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-12-13 08:11:31-03","ICAUFMG","MCCA","2219","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","XAVIER, M.V.B.","2018","07","25","XAVIER, M.V.B.","2018","07","18","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516","72568","Local aberto","MCCA02303","auto","324",NA,NA,NA,NA,NA,"MCCA02303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-04 11:06:38-03","UFRB","HURB","1048","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Damasceno, C.L.; Oliveira, D.J.; Luz, I.O.; Macedo, T.P.","2008","11","04","Brasil","Bahia","Cruz das Almas","Campus da UFRB;","-39.1018981933594","-12.6700000762939","14660","plantas ornamentais de jardim.","HURB000001048","auto",NA,NA,NA,NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-04 11:05:02-03","UFRB","HURB","22948","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Jesus, R.J.A.; Oliveira, A.N. & Oliveira, A.C.","2018","12","07","Brasil","Bahia","Cruz das Almas","Fazenda Experimental;","-39.1018981933594","-12.6700000762939","14660",NA,"HURB000022948","auto","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-06-15 15:30:09-03","UNESP-RC","HRCB","59849","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Alves, M.","2013","10","02","Moraes, P.L.R. de","2012","03","31","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334","27904","Herbácea, sub-bosque.",NA,"auto","3469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2018-12-21 09:08:47-02","UFLA","ESAL","27967","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","J.Gonçalves",NA,NA,NA,"Sobral, M",NA,NA,NA,"Brasil","Minas Gerais","Itutinga","BR 265","-44.6577987670898","-21.2980995178223","24458","erva; ; ;",NA,"auto","15583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2018-12-21 09:08:47-02","UFLA","ESAL","14836","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","J. Gonçalves",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"erva; 1.3; ;; palustre",NA,NA,"5.899",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"373","2018-12-21 09:08:47-02","UFLA","ESAL","21803","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Silva, AF",NA,NA,NA,"Argenta, JA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Proximidades do horto do UNILAVRAS","-44.999444","-21.245278",NA,"; ; ;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"374","2018-12-21 09:08:47-02","UFLA","ESAL","8190","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Equipe Botânica 4 Biol.",NA,NA,NA,"Brasil","Mato Grosso","Porto Jofre","Pantanal Matogrossense",NA,NA,NA,"erva; 0.90; ;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2018-12-21 09:08:47-02","UFLA","ESAL","9854","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Equipe Botânica 4º Biol.",NA,NA,NA,"Brasil","Mato Grosso","Porto Jofre","Pantanal Matogrossense",NA,NA,NA,"erva; 0,90 m; ;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2018-12-21 09:08:47-02","UFLA","ESAL","3524","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Cana Verde","Fazenda Córrego Dantas","-45.1819000244141","-21.0207996368408","15141","erva; 0.60; ;",NA,"auto","449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-06-25 16:06:14-03","FUVATES","HVAT","3663","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","S. M. Helfer","2005","01","29","S. M. Helfer; et al.; G. H. Silveira","2005","01","29","Brasil","Santa Catarina","Itajaí","Sentido Navegantes, BR 101 cerca de 106 km.","-48.681389","-26.808333",NA,"Doação do Herbário ICN, registro ICN 150314; Beira da mata, terreno alterado, em aglomerações abundantes no local","HVAT00003663",NA,"724",NA,NA,NA,NA,NA,NA,NA,NA,"-48º40'53''W","-26º48'30''S",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-01-26 13:53:43-03","IMA","MAC","29478","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","M.Martins","2005",NA,NA,"R.T.Queiroz","2005","05","01","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó (ESEC).","-37.3972015380859","-6.66555976867676","25572","Erva ereta ca. 30 cm de altura. Flores marrons.; Caatinga.","MAC0029478","auto","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-01-26 13:53:43-03","IMA","MAC","54809","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"A.P.Prata; D.S.Mello; T.Carregosa-Silva; W.J.Machado","2010","08","13","Brasil","Sergipe","Simão Dias","Assentamento Maria Bonita.","-38.353056","-11.239722",NA,"Herbácea ca. 80 cm. Inflorescência castanha.; Brejo.","MAC0054809",NA,"2463",NA,NA,NA,NA,NA,NA,NA,NA,"-38.353056","-11.239722",NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-01-26 13:53:43-03","IMA","MAC","55877","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","I.R.N.Menezes","2010","08",NA,"A.P.Prata; D.S.Mello; T.Carregosa-Silva; W.J.Machado","2010","08","13","Brasil","Sergipe","Simão Dias","Assentamento Maria Bonita.","-38.353056","-11.239722",NA,"Herbácea ca. 80 cm. Inflorescência castanha.; Caatinga.","MAC0055877",NA,"2463",NA,NA,NA,NA,NA,NA,NA,NA,"-38.353056","-11.239722",NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-01-26 13:53:43-03","IMA","MAC","54147","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"D.G.Oliveira; E.S.Almeida; F.B.Gonçalves","2011","09","01","Brasil","Sergipe","Porto da Folha","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu.","-37.409722","-10.036111",NA,"Herbácea ca. 60 cm. Inflorescência amarronzada. Folhas glabras, concolor.; Caatinga.","MAC0054147",NA,"283",NA,NA,NA,NA,NA,NA,NA,NA,"-37.409722","-10.036111",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-01-26 13:53:43-03","IMA","MAC","9047","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","A.P.Mendes","1996",NA,NA,"A.P.Mendes; K.Norye; E.Rocha","1996","04","15","Brasil","Pernambuc","Recife","Horto Zoobotânico, Dois Irmãos.","-34.8810997009277","-8.05389022827148","18865","Erva.","MAC0009047","auto","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-01-26 14:12:34-03","CPACT","ECT","4619","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","M.M.Marchi","2013","03","27","M.M.Marchi","2013","03","27","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.368333","-30.545556",NA,NA,"ECT0004619",NA,"4433",NA,NA,NA,"Embryophyta",NA,"ECT0004619","50","50","51º22'6''W","30º32'44''S",NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-04 10:27:18-03","UFRPE","HST","9107","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","M.Alves","2004","07",NA,"A.M.Miranda","1999","06","09","Brasil","Pernambuco","Ilha de Fernando de Noronha","caminho para a praia do Bode",NA,NA,NA,"Erva; segmentos vegetativos e reprodutivos verdes.","HST009107",NA,"3475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-04 10:27:18-03","UFRPE","HST","8803","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","A.M.Miranda","1999","05","11","A.M.Miranda","1999","04","08","Brasil","Pernambuco","llha de Fernando de Noronha","Morro da Quixaba",NA,NA,NA,"Erva cespitosa; segmentos vegetativos verdes; inflorescência marrom. Ocasional.","HST008803",NA,"3202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-04 10:27:18-03","UFRPE","HST","15138","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","A.M.Miranda","2008","06",NA,"A.M.Miranda","2008","05","28","Brasil","Pernambuco","Ilha de Fernando de Noronha","Morro do Francês",NA,NA,NA,"Erva cespitosa; segmentos vegetativos verdes; inflorescência amarronzada. Ocasional.","HST015138",NA,"5690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-04 10:27:18-03","UFRPE","HST","6511","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","M.Luceño","1994","08",NA,"A.M.Miranda","1994","01","12","Brasil","Pernambuco","Quipapa",NA,"-36.0116996765137","-8.82777976989746","11788","Inflorescência marrom.","HST006511","auto","1159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-04 10:27:18-03","UFRPE","HST","22800","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","L.B.Silva","2019","06",NA,"L.B. Silva","2019","01","26","Brasil","Pernambuco","Sirinhaém","banco de sementes da Usina Trapiche, cultivado na Universidade Federal Rural de Pernambuco","-35.1161003112793","-8.59082984924316","20997","Herbácea ca. 64 cm alt.; inflorescência verde-amarronzada.","HST022800","auto","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-04 10:27:18-03","UFRPE","HST","1464","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","M.Luceño","1996","03",NA,"G.Teixeira","1964","11","12","Brasil","Pernambuco","Vicência","Engenho Sambaquim","-35.3266983032227","-7.65693998336792","21084",NA,"HST001464","auto","2518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-04 10:27:18-03","UFRPE","HST","17631","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","A.A.Roque","2008","12","22","A.A.Roque","2008","01","03","Brasil","Rio Grande do Norte","Jucurutu","RPPN Stoessel de Britto","-37.0203018188477","-6.03388977050781","24072","Erva ereta.","HST017631","auto","346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2014-07-30 10:40:56-03","CITSF","HXBH","000680","S","Plantae","Cyperaceae","Cyperus","distans l.f.","Cyperus distans l.f.",NA,NA,NA,NA,NA,"P. Bouças e G.S. Pinheiro 219","1977","07","01","BR","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2014-07-30 10:40:56-03","CITSF","HXBH","000680","S","Plantae","Cyperaceae","Cyperus","distans l.f.","Cyperus distans l.f.",NA,NA,NA,NA,NA,"P. Bouças e G.S. Pinheiro 219","1977","07","01","Brasil","PA",NA,"Rio Gramã",NA,NA,NA,"Irrigação. Levantamento de Ervas invasoras na vársea do rio Guamã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-25 10:11:32-03","CVRD","CVRD","11412","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","André R.O. Ribeiro","2018","09","26","Freire, G.Q.","2006","04","08","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096","48094","Herbácea; 0,7m alt. <ll>dwc_commonname:</ll> Tiririca de metro","CVRD011412","auto","93","América do Sul",NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA
"394","2021-03-01 11:55:27-03","UFPE","UFP","35727","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Silva; Costa, MB","2008","08","06","Oliveira, M; A.A.Grilo","2001","12","11","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211","16798","Erva, aprox. 0,80cm alt. Ocasional.; Erva, aprox. 0,80cm alt. Ocasional.","UFP035727","auto","699",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-09-25 10:42:58-03","UFPE","UFP","09575","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Alves, M; Lucenõ M.","1995","10",NA,"Luceño, M","1993","12","11","Brasil","Pernambuco","Moreno",NA,"-35.0922012329102","-8.11861038208008","15458",NA,"UFP009575","auto","76",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-03-01 11:55:28-03","UFPE","UFP","56435","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Mendes A.P.; Norye, K; Rocha, E","1996","04","15","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP056435","auto","111",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-01 11:55:28-03","UFPE","UFP","81506","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Martins, M","2005","08","10","Queiroz, RT","2005","05","01","Brasil","Rio Gande do Norte","Serra Negra",NA,"-46.7000007629395","-22.6100006103516","12188","Flores marrons.; Solo argiloso.","UFP081506","auto","302",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-01 11:55:28-03","UFPE","UFP","76674","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Ribeiro, ARO","2010","03","17","Araújo, AMS","2009","05","01","Brasil","Rio Grande do Norte","Florânia",NA,"-36.8180999755859","-6.12722015380859","21285","Erva; coletada e, floresta subcaducifólia, caatinga, relevo acidentado; frequente.","UFP076674","auto","69",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-01 11:55:27-03","UFPE","UFP","35559","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Luceño, M","1996","03",NA,"Falcão, M","1996","02","29","Brasil","Pernambuco","Igarassu",NA,"-34.947778","-7.824167",NA,"Erva.; Erva.","UFP035559",NA,"154",NA,NA,NA,NA,"Poales",NA,NA,NA,"-34.947778","-7.824167",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-01 11:55:28-03","UFPE","UFP","63554","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Sobral- Leite, M","2017","04","01","Sobral- Leite, M; Gomes, P","2010","04","28","Brasil","Pernambuco","Agrestina",NA,"35.928333","-8.493611",NA,"Formação Ribeirinha Tipica em Savana Estépica Florestada/ Savana Estépica florestada/Savana Estépica arborizada (Caatinga).; Erva emergente no leito assoreado do rio, vegetando junto com Cleome spinosa (Cleomaceae). População em fase r","UFP063554",NA,"1130",NA,NA,NA,NA,"Poales",NA,"400","400","35.928333","-8.493611",NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-03-01 11:55:28-03","UFPE","UFP","54266","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Silva; Costa, MB","2007","12","06","Sousa, LG; Melo, JG; Santos, LL","2007","07","16","Brasil","Pernambuco","Altinho",NA,"-36.896111","-8.587083",NA,"Herbácea.; Herbácea.","UFP054266",NA,"178",NA,NA,NA,NA,"Poales",NA,"468","468","-36.896111","-8.587083",NA,NA,NA,NA,NA,NA,NA,NA
