"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"45","2020-11-04 10:58:48-03","ESALQ","ESA","56849","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Paula-Souza, J.; Ferrucci, M.S.; Meza Torres, E.I.","2007","02","02",NA,"Argentina",NA,NA,"Arbusto, ca. 3m alt. Frutos imaturos verdes","ESA056849","Magnoliophyta",NA,"Griseb.","Schinini, A.","8191.0","Chaco","1o de Mayo","Puente San Pedro, rio Ancho. Estrada para Isla del Cerrito. Selva de inundación",NA,NA,"75","75",NA,"ESA056849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 10:54:31-03","ESALQ","ESA","136655","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Coelho, R. L. G.","2016","01","19",NA,"Brasil",NA,NA,"Arbusto de ca. 3m alt.","ESA136655",NA,NA,NA,NA,"633.0","Paraná","Leiópolis","Rio Tangará, borda da mata ciliar antes da ponte ao lado direito passando a cerca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 10:58:48-03","ESALQ","ESA","84268","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ferreira, J.A. et al.","2002","10","08",NA,"Brasil",NA,NA,NA,"ESA084268","Magnoliophyta",NA,"C.H. Wright","Gissi, D.S.",NA,"Paraná","Alvorada do Sul",NA,"-51.2310981750488","-22.7803001403809",NA,NA,NA,"ESA084268","2010",NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"48","2020-11-04 10:58:48-03","ESALQ","ESA","80802","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, O.C. et al.","1999","10","26",NA,"Brasil",NA,NA,NA,"ESA080802","Magnoliophyta",NA,"Schinz & Autran","Gissi, D.S.",NA,"Paraná","Leópolis",NA,"-50.7510986328125","-23.0799999237061",NA,NA,NA,"ESA080802","2010",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"49","2020-11-04 10:58:48-03","ESALQ","ESA","80799","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, E.M. et al.","2002","03","15",NA,"Brasil",NA,NA,NA,"ESA080799","Magnoliophyta",NA,"C.H.Wright","Gissi, D.S.",NA,"Paraná","Primeiro de Maio",NA,"-51.0283012390137","-22.8505992889404",NA,NA,NA,"ESA080799","2010",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"50","2020-11-04 10:58:48-03","ESALQ","ESA","70618","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, O.C.","1999","09","29",NA,"Brasil",NA,NA,"Árvore 7m, frutos imaturos verdes","ESA070618","Magnoliophyta",NA,"Schinz & Autran","Gissi, D.S.",NA,"Paraná","Sertanópolis","Sítio Maria Cristina","-51.0363998413086","-23.0585994720459",NA,NA,NA,"ESA070618","2010",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"51","2020-11-04 10:58:48-03","ESALQ","ESA","93776","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Barreto, K.D. et al.","1993","03","23",NA,"Brasil",NA,NA,"Arbusto, 3 m alt.; frutos creme, transparentes. Borda de mata.","ESA093776","Magnoliophyta",NA,NA,"Gissi, D.S.","137.0","São Paulo","Piracicaba","Mata do Pilar.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA093776","2010",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"52","2021-04-02 18:54:33-03","MN","R","173434","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Smith, L.B. 14119; Klein, R.M.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010036113",NA,NA,"Schinz & Autran",NA,NA,"Santa Catarina","Itapiranga",NA,"-53.766667","-27.166667","150","150",NA,"R010036113",NA,"53°46'W","27°10'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:18:47-03","MN","R","28521","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Malme, G.A.O.","1893","10","17",NA,"Paraguai",NA,NA,"Herb. Brasil Reg. Musei bot Stockholm Exped. Imae Regnellian Phanerogamae nº 1094","R010036116",NA,NA,"Schinz & Autran",NA,"1094",NA,"Colônia Risso",NA,NA,NA,NA,NA,NA,"R010036116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:18:47-03","MN","R","210279","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lovato, M.C.","2003","10","06",NA,"Brasil",NA,NA,"FUEL 35990","R010036114",NA,NA,"Griseb.","Guedes, M.L.S.","314","Paraná",NA,NA,"-50.975556","-23.540833",NA,NA,NA,"R010036114","2020","50°58'32W","23°32'27S","12","03",NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:18:47-03","MN","R","203287","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ferreira, J.A.",NA,NA,NA,NA,"Brasil",NA,NA,"FUEL 34289","R010036117",NA,NA,"Griseb.","Guedes, M.L.S.",NA,"Paraná","Alvorada do Sul",NA,"-51.2310981750488","-22.7803001403809",NA,NA,NA,"R010036117","2020",NA,NA,"12","03","20708","auto",NA,NA,NA,NA,NA
"56","2020-11-19 10:22:24-03","CPAP","CPAP","25298","PreserverdSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Verdi, M.","2009","03","07",NA,"Brasil",NA,NA,"Floresta Estacional Decidual. Estagio Sucessional avançado.Arbórea.",NA,NA,NA,"Griseb.","M. Sobral","1767","SC","Caibi","Linha Aparecida","-53.235833","-26.9975","430","430",NA,NA,"2009","53°14'09 W","26°59'51 S","07","17",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:22:24-03","CPAP","CPAP","2711","PreserverdSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pott, A.","1986","01","02",NA,"Brasil",NA,NA,"Árvore 7m de altura. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Mata em capão alongado. SUBSTRATO: solo calcimórfico petrocálcico. RELEVO: plano .",NA,NA,NA,"Griseb.","A. Schinini","2427","MS","Corumbá","Fazenda Sagrado; Sub-região do Abobral; Pantanal - parcela 49","-57","-19.5","90","90",NA,NA,"1996","57°00' W","19°30' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:22:24-03","CPAP","CPAP","8458","PreserverdSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Silva, M. P. da","1989","06","02",NA,"Brasil",NA,NA,"Arbóreo, 6m de altura. FLOR: não visto. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Chaco. SUBSTRATO: com características vérticas. RELEVO: plano.",NA,NA,NA,"Griseb.","S. M. Salis","57","MS","Corumbá","A direita da estrada para Forte Coimbra, a 5km da BR-262 - ponto 5 - planta 5.20","-57.5","-19.483333",NA,NA,NA,NA,"1998","57°30' W","19°29' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:28:21-03","IAP","PACA-AGP","48163","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Emrich, K. & Rambo, B.","1949","11",NA,NA,"Brasil",NA,NA,"Habitat: In silva Fenofase: estéril","PACA048163","Magnoliophyta","Caryophyllales","Schinz et Autran","sem det.",NA,"RS","Iraí","ad fl. Uruguay","-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,"1954",NA,NA,"04","30","18820","auto","Magnoliatae",NA,NA,NA,NA
"60","2019-08-27 13:28:17-03","IAP","PACA-AGP","28129","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Rambo, B.","1945","03",NA,NA,"Brasil",NA,NA,"Habitat: In silva primaeva Fenofase: fruto","PACA028129","Magnoliophyta","Caryophyllales","Schinz et Autran","Emrich-Rambo",NA,"RS","Nonoai","ad fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"1954",NA,NA,"04","30","35080","auto","Magnoliatae",NA,NA,NA,NA
"61","2020-12-09 17:03:27-03","IAP","PACA-AGP","116260","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Souza, V. C.","2004","01","13",NA,"Brasil",NA,NA,"HERBÁRIO ESA 87301&nf;2-3m alt.; frutos alvos, translúcidos Habitat: beira de mata ciliar do rio Tangará Hábito: arvoreta","PACA116260","Magnoliophyta","Caryophyllales","Griseb.","Gissi, D. S.","29669","PR","Leópolis","Estrada para o Distrito de Primavera","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"2010",NA,NA,"08","16","22638","auto","Magnoliatae",NA,NA,NA,NA
"62","2020-12-09 17:03:27-03","IAP","PACA-AGP","49835","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Rambo, B.","1951","02","06",NA,"Brasil",NA,NA,"Habitat: In silva primaeva Fenofase: fruto","PACA049835","Magnoliophyta","Caryophyllales","Griseb.","Guedes, M.L.S.",NA,"SC","Itapiranga","ad fl. Uruguay","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"2020",NA,NA,"12","03","18767","auto","Magnoliatae",NA,NA,NA,NA
"63","2020-12-09 17:03:27-03","IAP","PACA-AGP","53709","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Rambo, B.","1953","01","17",NA,"Brasil",NA,NA,"Habitat: In silva primaeva Fenofase: fruto novo","PACA053709","Magnoliophyta","Caryophyllales","Griseb.","Guedes, M.L.S.",NA,"SC","Itapiranga","ad fl. Uruguay","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"2020",NA,NA,"12","03","18767","auto","Magnoliatae",NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001653","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","S. Tressens; L. Ferraro, H. Keller, V. Marunak, V. Revilla Fecha","1999","4","27",NA,"Argentina",NA,NA,"Arbol 4 m alt, frutos opalescentes.",NA,"Magnoliophyta","Caryophyllales","Griseb.","S. Tressens","6113","Misiones",NA,"Dep. Guarani. Predio Guarani. Sendero CIFOR en selva.","-54.2222","-27.0639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001656","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A. Schinini; R.Vanni, S.Caceres","1993","3","25",NA,"Paraguay",NA,NA,"Arbol 3 m alt.",NA,"Magnoliophyta","Caryophyllales","Griseb.","A. Schinini","27918","Guaira",NA,"Col. Independencia. Ayo. Guasu, camino a San Gervasio.","-56.2","-25.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0066906","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","E. I. Meza Torres; W. A. Medina, H. Sato, A. J. Vega","2010","9","21",NA,"Argentina",NA,NA,"Arbolito de 3 m alt, flores verdosas.",NA,"Magnoliophyta","Caryophyllales","Griseb.","W. Medina","1388","Santiago del Estero",NA,"Copo. Parque Nacional Copo.","-61.9725","-25.96361","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001655","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A. Krapovickas; C. L. Cristobal","1992","12","10",NA,"Paraguay",NA,NA,"Arbusto ca. 2 m alt., frutos translucidos",NA,"Magnoliophyta","Caryophyllales","Griseb.","A. Schinini","44294","Boqueron",NA,"Col. Menno, Ea. Fehr, 68 km NE de Filadelfia.","-59.564134","-21.915375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001654","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","R. Landrum; S. Landrum, M. Vera","1995","8","3",NA,"Paraguay",NA,NA,"Shrub, flowers white.",NA,"Magnoliophyta","Caryophyllales","(Schinz & Autran) Botta","S. G. Tressens","8634","Paraguari",NA,"Acahay, Cerro Acahay, ca. 5 km from main highway, near area of rock extraction.","-57.1667","-25.8333",NA,NA,"bicornutus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:29:54-03","UFJF","CESJ","40107","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","R. Mello-Silva; R.C. Forzza; A.C. Marcato","2001","12","13","América do Sul","Argentina",NA,NA,"Chaco brejoso com Copernicia alba (Marcato 325). Árvore ca. 4 m alt., na orla do chaco brejoso. Cálice verde, persistente. Fruto hialino. Semente negra.","CESJ040107","Angiosperma",NA,"Griseb.","A. Schinini","1901","Salta","San Ramón de la Nueva Orán","19 km S de Orán, na rodovia Orán - Pichanal (Ruta 50). 23º17'10S, 64º13'36W. Elev. 450 m.",NA,NA,NA,NA,NA,"CESJ040107","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:29:54-03","UFJF","CESJ","40835","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","R. Mello-Silva; R.C. Forzza; A.C. Marcato","2001","12","13","América do Sul","Argentina",NA,NA,"Mata estacional decídua com Tritrinax schizophylla (Marcato 328). Arbusto ramificado, na orla da mata. Frutos imaturos verde-hialinos.","CESJ040835","Angiosperma",NA,"Griseb.","A. Schinini","1905","Jujuy","Ramón de la Nueva Orán","Rodovia La Estrella - Siete Aguas (Ruta 80), 7 km W de La Estrella (123 km S de Oran). 23º54'00S, 64º20'18W. Elev. 730 m.",NA,NA,NA,NA,NA,"CESJ040835","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:29:54-03","UFJF","CESJ","55401","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L.P. Queiroz; R.Salas; W.Medina","2007","12","01","América do Sul","Argentina",NA,NA,"Arvoreta ca. 4,0 m alt. Folhas cartáceas. Frutos imaturos verdes.","CESJ055401","Angiosperma",NA,"Griseb.",NA,"13338","Chaco","Primeiro de Mayo","ca. 4,5 km da Ruta 11 na estrada para Colónia Benitez. 27º17'22S, 58º58'37W. Alt. 80 m.",NA,NA,NA,NA,NA,"CESJ055401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-18 17:37:51-03","UFJF","CESJ","50960","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","C.R. Salgado","2006","09","15","América do Sul","Argentina",NA,NA,"Arbusto, pocas hojas, flores verdoso amarillentas.","CESJ050960","Angiosperma",NA,"(Schinz & Autran) Botta",NA,"463","Chaco","General Güemes","Interfluvio. El Mojo. 10 m del Rio Bermejo.",NA,NA,NA,NA,"bicornutus","CESJ050960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:40:27-03","UFMS","CGMS","58354","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","V.A. Assunção","2013","11","20",NA,"Brasil",NA,NA,"Fruto verde. Habitat: Chaco florestado. Habito: Arbusto. 3,5m de altura.","CGMS1088268",NA,NA,"Griseb.","T.R.F. Sinani; M.S. Baptista","780","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Virgínia Remanescente de chaco florestado.","-57.8847222","-21.9966666",NA,NA,NA,NA,"2015","-57,8847222","-21,9966666",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:40:27-03","UFMS","CGMS","38922","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","G.A. Damasceno-Junior; C.A. Carollo; P.R. Souza; D.T. Azevedo; E.M.L. Anjos dos Santos; F.J. Kochanovski; V. Goes","2012","06","27",NA,"Brasil",NA,NA,"Fruto ausente. Habitat: Floresta estacional decidual. Habito: Árvore. 6,50m de altura.","CGMS1068316",NA,NA,"Griseb.","G.A. Damasaceno-Junior","5230","Mato Grosso do Sul","Corumbá","Morro do Azeite.","-57","-19.6697223",NA,NA,NA,NA,"2012","-57","-19,6697223","06","27",NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:40:27-03","UFMS","CGMS","43411","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","2009","11","10",NA,"Brasil",NA,NA,"Fruto verde imaturo. Habitat: Savana Estépica Arborizada. Chaco. Habito: Árvore. 3,00m de altura.","CGMS1073395",NA,NA,"Griseb.","F.S. Carvalho","240","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição. Parcela 04.","-57.7808334","-21.6819445",NA,NA,NA,NA,"2009","-57,7808334","-21,6819445",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:40:27-03","UFMS","CGMS","43060","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A. Pott; C.N. da Cunha; V.J. Pott; C.C.F. de Tavares","1986","01","02",NA,"Brasil",NA,NA,"Parcela 49. Habitat: Mata em caapão alongado. Solo calcimórfico petrocálcico. Relevo plano. Habito: Árvore, 7m de altura. Esparsa.","CGMS1073040",NA,NA,"Griseb.","A. Schinini","2427","Mato Grosso do Sul","Corumbá","Fazenda Sagrado; Abobral -Pantanal.","-57","-19.5","90","90",NA,NA,"1996","-57","-19,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:40:27-03","UFMS","CGMS","43486","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","2009","11","11",NA,"Brasil",NA,NA,"Fruto maduro. Habitat: Savana Estépica Arborizada. Chaco. Habito: Árvore. 1,70m de altura.","CGMS1073470",NA,NA,"Griseb.","F.S. Carvalho","254","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição. Parcela 04.","-57.7808334","-21.6819445",NA,NA,NA,NA,"2010","-57,7808334","-21,6819445",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:40:27-03","UFMS","CGMS","43059","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","M.P. da Silva; V.J. Pott; L.M. Parron","1989","06","02",NA,"Brasil",NA,NA,"Flor não vista. Fruto não visto. Ponto 5; planta 20. Habitat: Chaco. Substrato: com características verticas. Relevo plano. Habito: Árvore, 6m de altura.","CGMS1073039",NA,NA,"Griseb.","S.M. Salis","57","Mato Grosso do Sul","Corumbá","A direita da estrada para Forte Coimbra; a 5 Km da BR-262.","-57.5","-19.4833333",NA,NA,NA,NA,"1998","-57,5","-19,4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-27 13:45:33-03","UFS","ASE","39417","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Damasceno Junior, GA; Velasques, JS","2002","12","04","Southern America","Brasil",NA,NA,"Arvoreta de 6 m;; Mata decídua, solo litólico e rico em ferro; morro","ASE0040938","Magnoliophyta",NA,"Griseb.","Damasceno Junior, GA","3241","Mato Grosso do Sul","Ladário","Fazenda São João,","-57.31439","-19.1121","200","200",NA,NA,"2003","-57.31439","-19.1121","08",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:21:15-03","UNICAMP","UEC","103708","S","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Francisco, EM; Souza, LRM","1997","12","09",NA,"Brazil",NA,NA,"Árvore 7m de altura; frutos imaturos verdes.; Beira do Rio Congonhas.",NA,"Magnoliopsida",NA,"Schinz & Autran","Vieira, AOS","s.n.","Paraná","Santo Antônio do Paraíso","Recanto dos Amores","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"1998",NA,NA,"07","23","24994","auto",NA,NA,NA,NA,NA
"81","2021-03-01 16:21:15-03","UNICAMP","UEC","119205","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alves, J; et al.","1999","05","25",NA,"Brazil",NA,NA,"árvore 5m, frutos imaturos verdes, presença de espinhos","UEC077976","Magnoliopsida",NA,"Griseb.","Gissi, DS","s.n.","Paraná","Califórnia","Sítio Santa Maria","-51.3549995422363","-23.6499996185303",NA,NA,NA,"UEC077976","2010",NA,NA,"07","19","11662","auto",NA,NA,NA,NA,NA
"82","2021-03-01 16:21:15-03","UNICAMP","UEC","109173","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cavalheiro, AL; et al.","1998","10","21",NA,"Brazil",NA,NA,"árvore 7m; fruto vede.",NA,"Magnoliopsida",NA,"Griseb.","Gissi, DS","s.n.","Paraná","Congonhinhas","rio Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"2010",NA,NA,"07","19","24253","auto",NA,NA,NA,NA,NA
"83","2021-03-01 16:21:15-03","UNICAMP","UEC","130853","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cavalheiro, AL; et al.","1999","11","29",NA,"Brazil",NA,NA,"árvore 5m; projeção 8x7; frutos maduros verdes; borda do mato. Matriz do viveiro.","UEC077974","Magnoliopsida",NA,"Griseb.","Gissi, DS","159","Paraná","Primeiro de Maio","Sítio Barra Bonita","-51.0283012390137","-22.8505992889404",NA,NA,NA,"UEC077974","2010",NA,NA,"07","19","18944","auto",NA,NA,NA,NA,NA
"84","2021-03-01 16:21:15-03","UNICAMP","UEC","119178","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Pavão, OC; Alves, J","2000","09","24",NA,"Brazil",NA,NA,"árvore 8m, flores de coloração creme","UEC077975","Magnoliopsida",NA,"Griseb.","Gissi, DS","s.n.","Paraná","Santo Antônio do Paraíso","Recanto das Amoreiras","-50.6455993652344","-23.4936008453369",NA,NA,NA,"UEC077975","2010",NA,NA,"07","19","24994","auto",NA,NA,NA,NA,NA
"85","2021-03-01 16:21:15-03","UNICAMP","UEC","103708","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Souza, LRM","1997","12","09",NA,"Brazil",NA,NA,"árvore 7m alt., frutos imaturos verdes","UEC014384","Magnoliopsida",NA,"Griseb.","Gissi, DS","s.n.","Paraná","Santo Antônio do Paraíso","Recanto dos Amores, beira do Rio Congonhas","-50.6455993652344","-23.4936008453369",NA,NA,NA,"UEC014384","2010",NA,NA,"07","19","24994","auto",NA,NA,NA,NA,NA
"86","2021-03-01 16:21:15-03","UNICAMP","UEC","119204","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, OC","1999","09","29",NA,"Brazil",NA,NA,"árvore 7m, frutos imaturos verdes","UEC077973","Magnoliopsida",NA,"Griseb.","Gissi, DS","s.n.","Paraná","Sertanópolis","Sítio Maria Cristina","-51.0363998413086","-23.0585994720459",NA,NA,NA,"UEC077973","2010",NA,NA,"07","19","19992","auto",NA,NA,NA,NA,NA
"87","2021-03-01 16:21:15-03","UNICAMP","UEC","126345","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Schütz Rodrigues, R; Galvão, JC","2001","10","16",NA,"Brazil",NA,NA,"árvores ca. 4m alt., flores pistiladas com sépalas verdes.","UEC014383","Magnoliopsida",NA,"Griseb.","Gissi, DS","1254","São Paulo","Campinas","Faz. Santa Elisa (IAC), Monjolinho.","-47.060001373291","-22.8999996185303",NA,NA,NA,"UEC014383","2010",NA,NA,"07","19","23900","auto",NA,NA,NA,NA,NA
