"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"988","2019-10-07 09:31:48-03","UEFS","HUEFS","110135","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Barreto, V.","160","2005","11","13",NA,"Brasil",NA,NA,"Arbóreo - arbustiva. Arenoso.","HUEFS0110135","Angiospermae","Malpighiales","A.Juss.","T.B.Oliveira & T.T.S.Silva","Bahia","Carrapichel - Serra de Santana/ mata.","-40.2","-10.366667","HUEFS0110135","Senhor do Bonfim",NA,NA,"2010","02",NA,"40W12'","10S22'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"989","2019-10-07 09:31:48-03","UEFS","HUEFS","230840","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Munhoz, C.B.R.","7231","2010","05","03",NA,"Brasil",NA,NA,"Cerrado rupestre.","HUEFS0230840","Angiospermae","Malpighiales","A.Juss.",NA,"Minas Gerais","Fazendo do Seu Geraldão, acesso por Inhaí.","-43.885556","-17.9275","HUEFS0230840","Diamantina","1154","1154",NA,NA,NA,"43W53'8''","17S55'39''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"990","2019-10-07 09:31:48-03","UEFS","HUEFS","136777","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pereira, R.","2654","2006","02","22",NA,"Brasil",NA,NA,"Caatinga. Ambiente de Tabuleiro.","HUEFS0136777","Angiospermae","Malpighiales","A.Juss.",NA,"Pernambuco","Serra das Varas. Caatinga. Ambiente de Tabuleiro. Mata da Jacú - Trilha principal, próximo á estrada lateral.",NA,NA,"HUEFS0136777","Arco Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"991","2019-10-07 09:31:48-03","UEFS","HUEFS","167808","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","França, F.","6002","2010","10","24",NA,"Brasil",NA,NA,"Floresta Ombrófila aberta","HUEFS0167808","Angiospermae","Malpighiales","A.Juss.","A.M.Amorim","Ceará","Floresta Nacional do Araripe","-39.513889","-7.265833","HUEFS0167808","Crato","941","941","2012",NA,NA,"39W30'50''","7S15'57''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"992","2019-10-07 09:31:48-03","UEFS","HUEFS","200214","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Marinho, L.C.","508","2013","10","30",NA,"Brasil",NA,NA,NA,"HUEFS0200214","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Serra do Periperi, Avenida do Contorno com acesso pela Avenida Luís Eduardo Magalhães.","-40.8","-14.833333","HUEFS0200214","Vitória da Conquista","900","1000","2015",NA,NA,"40W48'0''","14S50'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"993","2019-10-07 09:31:48-03","UEFS","HUEFS","21078","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Melo, E.","PCD1339","1994","11","24",NA,"Brasil",NA,NA,"Afloramentos rochosos.","HUEFS0021078","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Morro da Chapadinha, divisa com brejões.","-41.416667","-12.45","HUEFS0021078","Lençóis","750","750","2015",NA,NA,"41W25'","12S27'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"994","2019-10-07 09:31:48-03","UEFS","HUEFS","21157","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, M.L.S.","PCD1458","1994","11","28",NA,"Brasil",NA,NA,"Vegetação secundária de floresta em estado intermediário. Rochas areníticas com cobertura coluvial, solos hidromórficos e litólicos.","HUEFS0021157","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia","Chapadinha. Cercado, indo para a fazenda do Velho, antes da cancela.","-41.466667","-12.433333","HUEFS0021157","Palmeiras","840","840","2008","05",NA,"41W28'","12S26'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"995","2019-10-07 09:31:48-03","UEFS","HUEFS","21404","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pereira, A.","PCD1871","1995","04","27",NA,"Brasil",NA,NA,"Campos gerais. Cerrado com estrato gramíneo e indíviduos lenhosos esparsos, às vezes de porte médio. Afloramento rochoso de arenito, com solos litólicos e hidromórficos.","HUEFS0021404","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia","Pai Inácio. Cercado, campos gerais indo para a Fazenda Sra. Helena.","-41.466667","-12.416667","HUEFS0021404","Palmeiras","840","840","2008","05",NA,"41W28'","12S25'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"996","2020-06-15 07:53:29-03","UEFS","HUEFS","21450","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, M.L.S.","PCD2006","1995","06","29",NA,"Brasil",NA,NA,"Afloramentos rochosos de arenito.","HUEFS0021450","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Pai Inácio. Caminho para o cercado.","-41.483333","-12.416667","HUEFS0021450 HUEFS0021450_e1","Palmeiras","870","870","2015",NA,NA,"41W29'","12S25'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"997","2020-03-13 15:43:50-03","UEFS","HUEFS","254885","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, M.L.","1458","1994","12","28",NA,"Brasil",NA,NA,"Mata de grotão: vegetação secundária de floresta em estágioa intermediário.","HUEFS0254885","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Chapada Diamantina: Morro do Pai Inácio.","-41.466667","-12.433333",NA,"Palmeiras","840","840",NA,NA,NA,"41W28'","12S26'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"998","2019-10-07 09:31:48-03","UEFS","HUEFS","28031","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Atkins, S.","4590","1997","01","28",NA,"Brasil",NA,NA,NA,"HUEFS0028031","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Trilha Lençóis-Capão.","-41.4","-12.559444","HUEFS0028031","Lençóis","650","650","2015",NA,NA,"41W24'0''","12S33'34''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"999","2019-10-07 09:31:48-03","UEFS","HUEFS","38665","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Bridgewater, S.","1015","1998","07","23",NA,"Brasil",NA,NA,NA,"HUEFS0038665","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","5 km from Coribe on the road to Cocos.","-44.45","-13.866667","HUEFS0038665",NA,"690","690","2015",NA,NA,"44W27'","13S52'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1000","2019-10-07 09:31:48-03","UEFS","HUEFS","180938","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lua, S.","11","2011","11","13",NA,"Brasil",NA,NA,NA,"HUEFS0180938","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Teto Verde.",NA,"-12.433056","HUEFS0180938","Palmeiras",NA,NA,NA,NA,NA,"41W29'241''","12S25'59''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1001","2019-10-07 09:31:48-03","UEFS","HUEFS","181383","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lua, S.","20","2012","03","14",NA,"Brasil",NA,NA,NA,"HUEFS0181383","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Teto Verde.",NA,"-12.433056","HUEFS0181383","Palmeiras",NA,NA,NA,NA,NA,"41W29'241''","12S25'59''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1002","2019-10-07 09:31:48-03","UEFS","HUEFS","120993","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Conceição, A.A.","2180","2007","06","02",NA,"Brasil",NA,NA,NA,"HUEFS0120993","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Santa Marina. Parcela 2.","-42.69","-12.034444","HUEFS0120993","Brotas de Macaúbas","955","955","2014","09",NA,"42W41'24''","12S2'4''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1003","2019-10-07 09:31:48-03","UEFS","HUEFS","6907","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Queiroz, L.P.de","1208","1986","11","18",NA,"Brasil",NA,NA,"Caatinga e campo rupestre.","HUEFS0006907","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Serra de Jacobina a SE da cidade.","-40.011667","-11.011667","HUEFS0006907","Jacobina","520","770","2015",NA,NA,"40W0'42''","11S0'42''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1004","2019-10-07 09:31:48-03","UEFS","HUEFS","180934","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lua, S.","7","2011","11","12",NA,"Brasil",NA,NA,NA,"HUEFS0180934","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Teto Verde - à direita da entrada para Campo de São João.",NA,"-12.429722","HUEFS0180934","Palmeiras",NA,NA,NA,NA,NA,"41W28'81''","12S25'47''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1005","2019-10-07 09:31:48-03","UEFS","HUEFS","13911","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Sant'Ana, S.C.","249","1992","11","21",NA,"Brasil",NA,NA,NA,"HUEFS0013911","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia",NA,"-41.3314018249512","-12.8072004318237","HUEFS0013911","Andaraí","480","480","2008","05",NA,NA,NA,"58558","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1006","2019-10-07 09:31:48-03","UEFS","HUEFS","132345","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lima Jr., G. A.","433","2004","09","14",NA,"Brasil",NA,NA,NA,"HUEFS0132345","Angiospermae","Malpighiales","A.Juss.","A.Francener","Mato Grosso","Estrada Posto Espírito Santo - São Luís.","-56.6227989196777","-16.2567005157471","HUEFS0132345","Poconé",NA,NA,"2015",NA,NA,NA,NA,"200792","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1007","2019-10-07 09:31:48-03","UEFS","HUEFS","246317","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Martins, K.","78","2017","11","11",NA,"Brasil",NA,NA,NA,"HUEFS0246317","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Gerais.","-44.9733009338379","-12.3633003234863","HUEFS0246317","São Desidério",NA,NA,NA,NA,NA,NA,NA,"175149","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1008","2020-02-14 13:38:32-03","UEFS","HUEFS","254445","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Oliveira, F.S.","7","2019","05","07",NA,"Brasil",NA,NA,"Cerrad/o/carrasco.","HUEFS0254445","Angiospermae","Malpighiales","A.Juss.",NA,"Ceará",NA,"-39.4094009399414","-7.23416996002197",NA,"Crato",NA,NA,NA,NA,NA,NA,NA,"30071","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1009","2019-10-07 09:31:48-03","UEFS","HUEFS","81226","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Miranda, A.M.","4277","2003","12","06",NA,"Brasil",NA,NA,NA,"HUEFS0081226","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia","Margem do riacho das Onças.","-40.3608016967773","-10.7417001724243","HUEFS0081226","Pindobaçu",NA,NA,"2008","05",NA,NA,NA,"20730","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1010","2019-10-07 09:31:48-03","UEFS","HUEFS","51448","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Carlos","FAB171",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0051448","Angiospermae","Malpighiales","A.Juss.","A.Francener","Tocantins","Trilha de Sampaio.","-47.8731002807617","-5.34833002090454","HUEFS0051448","Sampaio",NA,NA,"2015",NA,NA,NA,NA,"16212","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1011","2019-10-07 09:31:48-03","UEFS","HUEFS","113863","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Carvalho, P.D.","383","2006","11","04",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0113863","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Estrada Licínio de Almeida - Caetité.","-42.550278","-14.428611","HUEFS0113863","Licínio de Almeida","1013","1013","2013","12",NA,"42W33'1''","14S25'43''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1012","2019-10-07 09:31:48-03","UEFS","HUEFS","102672","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Souza-Silva, R.F.","64","2005","10","28",NA,"Brasil",NA,NA,NA,"HUEFS0102672","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia","Morro Santa Cruz. Alto do Cruzeiro.","-40.248611","-10.517222","HUEFS0102672","Senhor do Bonfim","908","908","2008","05",NA,"40W14'55''","10S31'2''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1013","2019-10-07 09:31:48-03","UEFS","HUEFS","110135","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Barreto, V.","160","2005","11","13",NA,"Brasil",NA,NA,"Arbóreo - arbustiva. Arenoso.","HUEFS0110135","Angiospermae","Malpighiales","A.Juss.","T.B.Oliveira & T.T.S.Silva","Bahia","Carrapichel - Serra de Santana/ mata.","-40.2","-10.366667","HUEFS0110135","Senhor do Bonfim",NA,NA,"2010","02",NA,"40W12'","10S22'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1014","2019-10-07 09:31:48-03","UEFS","HUEFS","230840","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Munhoz, C.B.R.","7231","2010","05","03",NA,"Brasil",NA,NA,"Cerrado rupestre.","HUEFS0230840","Angiospermae","Malpighiales","A.Juss.",NA,"Minas Gerais","Fazendo do Seu Geraldão, acesso por Inhaí.","-43.885556","-17.9275","HUEFS0230840","Diamantina","1154","1154",NA,NA,NA,"43W53'8''","17S55'39''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1015","2019-10-07 09:31:48-03","UEFS","HUEFS","136777","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pereira, R.","2654","2006","02","22",NA,"Brasil",NA,NA,"Caatinga. Ambiente de Tabuleiro.","HUEFS0136777","Angiospermae","Malpighiales","A.Juss.",NA,"Pernambuco","Serra das Varas. Caatinga. Ambiente de Tabuleiro. Mata da Jacú - Trilha principal, próximo á estrada lateral.",NA,NA,"HUEFS0136777","Arco Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1016","2019-10-07 09:31:48-03","UEFS","HUEFS","167808","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","França, F.","6002","2010","10","24",NA,"Brasil",NA,NA,"Floresta Ombrófila aberta","HUEFS0167808","Angiospermae","Malpighiales","A.Juss.","A.M.Amorim","Ceará","Floresta Nacional do Araripe","-39.513889","-7.265833","HUEFS0167808","Crato","941","941","2012",NA,NA,"39W30'50''","7S15'57''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1017","2019-10-07 09:31:48-03","UEFS","HUEFS","200214","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Marinho, L.C.","508","2013","10","30",NA,"Brasil",NA,NA,NA,"HUEFS0200214","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Serra do Periperi, Avenida do Contorno com acesso pela Avenida Luís Eduardo Magalhães.","-40.8","-14.833333","HUEFS0200214","Vitória da Conquista","900","1000","2015",NA,NA,"40W48'0''","14S50'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1018","2019-10-07 09:31:48-03","UEFS","HUEFS","21078","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Melo, E.","PCD1339","1994","11","24",NA,"Brasil",NA,NA,"Afloramentos rochosos.","HUEFS0021078","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Morro da Chapadinha, divisa com brejões.","-41.416667","-12.45","HUEFS0021078","Lençóis","750","750","2015",NA,NA,"41W25'","12S27'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1019","2019-10-07 09:31:48-03","UEFS","HUEFS","21157","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, M.L.S.","PCD1458","1994","11","28",NA,"Brasil",NA,NA,"Vegetação secundária de floresta em estado intermediário. Rochas areníticas com cobertura coluvial, solos hidromórficos e litólicos.","HUEFS0021157","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia","Chapadinha. Cercado, indo para a fazenda do Velho, antes da cancela.","-41.466667","-12.433333","HUEFS0021157","Palmeiras","840","840","2008","05",NA,"41W28'","12S26'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1020","2019-10-07 09:31:48-03","UEFS","HUEFS","21404","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pereira, A.","PCD1871","1995","04","27",NA,"Brasil",NA,NA,"Campos gerais. Cerrado com estrato gramíneo e indíviduos lenhosos esparsos, às vezes de porte médio. Afloramento rochoso de arenito, com solos litólicos e hidromórficos.","HUEFS0021404","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia","Pai Inácio. Cercado, campos gerais indo para a Fazenda Sra. Helena.","-41.466667","-12.416667","HUEFS0021404","Palmeiras","840","840","2008","05",NA,"41W28'","12S25'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1021","2020-06-15 07:53:29-03","UEFS","HUEFS","21450","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, M.L.S.","PCD2006","1995","06","29",NA,"Brasil",NA,NA,"Afloramentos rochosos de arenito.","HUEFS0021450","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Pai Inácio. Caminho para o cercado.","-41.483333","-12.416667","HUEFS0021450 HUEFS0021450_e1","Palmeiras","870","870","2015",NA,NA,"41W29'","12S25'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1022","2020-03-13 15:43:50-03","UEFS","HUEFS","254885","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, M.L.","1458","1994","12","28",NA,"Brasil",NA,NA,"Mata de grotão: vegetação secundária de floresta em estágioa intermediário.","HUEFS0254885","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Chapada Diamantina: Morro do Pai Inácio.","-41.466667","-12.433333",NA,"Palmeiras","840","840",NA,NA,NA,"41W28'","12S26'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1023","2019-10-07 09:31:48-03","UEFS","HUEFS","28031","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Atkins, S.","4590","1997","01","28",NA,"Brasil",NA,NA,NA,"HUEFS0028031","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Trilha Lençóis-Capão.","-41.4","-12.559444","HUEFS0028031","Lençóis","650","650","2015",NA,NA,"41W24'0''","12S33'34''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1024","2019-10-07 09:31:48-03","UEFS","HUEFS","38665","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Bridgewater, S.","1015","1998","07","23",NA,"Brasil",NA,NA,NA,"HUEFS0038665","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","5 km from Coribe on the road to Cocos.","-44.45","-13.866667","HUEFS0038665",NA,"690","690","2015",NA,NA,"44W27'","13S52'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1025","2019-10-07 09:31:48-03","UEFS","HUEFS","180938","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lua, S.","11","2011","11","13",NA,"Brasil",NA,NA,NA,"HUEFS0180938","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Teto Verde.",NA,"-12.433056","HUEFS0180938","Palmeiras",NA,NA,NA,NA,NA,"41W29'241''","12S25'59''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1026","2019-10-07 09:31:48-03","UEFS","HUEFS","181383","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lua, S.","20","2012","03","14",NA,"Brasil",NA,NA,NA,"HUEFS0181383","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Teto Verde.",NA,"-12.433056","HUEFS0181383","Palmeiras",NA,NA,NA,NA,NA,"41W29'241''","12S25'59''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1027","2019-10-07 09:31:48-03","UEFS","HUEFS","120993","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Conceição, A.A.","2180","2007","06","02",NA,"Brasil",NA,NA,NA,"HUEFS0120993","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Santa Marina. Parcela 2.","-42.69","-12.034444","HUEFS0120993","Brotas de Macaúbas","955","955","2014","09",NA,"42W41'24''","12S2'4''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1028","2019-10-07 09:31:48-03","UEFS","HUEFS","6907","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Queiroz, L.P.de","1208","1986","11","18",NA,"Brasil",NA,NA,"Caatinga e campo rupestre.","HUEFS0006907","Angiospermae","Malpighiales","A.Juss.","A.Francener","Bahia","Serra de Jacobina a SE da cidade.","-40.011667","-11.011667","HUEFS0006907","Jacobina","520","770","2015",NA,NA,"40W0'42''","11S0'42''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1029","2019-10-07 09:31:48-03","UEFS","HUEFS","180934","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lua, S.","7","2011","11","12",NA,"Brasil",NA,NA,NA,"HUEFS0180934","Angiospermae","Malpighiales","A.Juss.",NA,"Bahia","Teto Verde - à direita da entrada para Campo de São João.",NA,"-12.429722","HUEFS0180934","Palmeiras",NA,NA,NA,NA,NA,"41W28'81''","12S25'47''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1030","2019-10-07 09:31:48-03","UEFS","HUEFS","13911","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Sant'Ana, S.C.","249","1992","11","21",NA,"Brasil",NA,NA,NA,"HUEFS0013911","Angiospermae","Malpighiales","A.Juss.","E.P.Queiroz","Bahia",NA,"-41.3314018249512","-12.8072004318237","HUEFS0013911","Andaraí","480","480","2008","05",NA,NA,NA,"58558","auto","Rosanae",NA,NA,NA,NA,NA,NA
"1031","2019-10-07 09:31:48-03","UEFS","HUEFS","132345","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Lima Jr., G. A.","433","2004","09","14",NA,"Brasil",NA,NA,NA,"HUEFS0132345","Angiospermae","Malpighiales","A.Juss.","A.Francener","Mato Grosso","Estrada Posto Espírito Santo - São Luís.","-56.6227989196777","-16.2567005157471","HUEFS0132345","Poconé",NA,NA,"2015",NA,NA,NA,NA,"200792","auto","Rosanae",NA,NA,NA,NA,NA,NA
