"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1585","2020-03-04 16:04:50-03","UNESP-IS","HISA","8869","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Fabrício,J.A","02","2001","11","13",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 2m, flores esverdeadas.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","São Paulo","Avenida Perimetral","-51.340278","-20.430556",NA,"Santos,J","Ilha Solteira",NA,NA,NA,"2002","03","18","51W20'25","20S25'50",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1586","2019-12-05 10:14:37-03","UNESP-IS","HISA","10793","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. A. Rezende","s/n","2015","03","24",NA,"Brasil",NA,NA,"Reserva Legal, arbusto.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA
"1587","2020-03-04 16:04:50-03","UNESP-IS","HISA","7670","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Oliveira,J.C.S","02","1995","10","30",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 80cm, flores amarelas esverdeadas.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Noronha,M.R.P","Selvíria",NA,NA,NA,"1995","12","09","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1588","2020-03-04 16:04:50-03","UNESP-IS","HISA","1279","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Santos,J","221","1991","01","04",NA,"Brasil",NA,NA,"Cerrado bovino.Arbusto delgado, ca 1,20, flor branca, com latex.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,"Tiritan,O","Selvíria",NA,NA,NA,"1991","05",NA,"51w24'36''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1589","2020-03-04 16:04:50-03","UNESP-IS","HISA","9937","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Rover,C.H&Ginak,S.G","02 a","2003","10","21",NA,"Brasil",NA,NA,"Arbusto, ca 1m, flor verde claro.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Cerrado","-51.4188995361328","-20.3672008514404",NA,"Santos,J","Selvíria",NA,NA,NA,"2003","11",NA,NA,NA,"74358","auto","Magnoliopsida",NA,NA,NA,NA
"1590","2020-03-04 16:04:50-03","UNESP-IS","HISA","9935","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Rover,C.H&Ginak,S.G","04","2003","10","21",NA,"Brasil",NA,NA,"Arbusto, ca 1m, flor verde claro.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Cerrado","-51.4188995361328","-20.3672008514404",NA,"Santos,J","Selvíria",NA,NA,NA,"2003","11",NA,NA,NA,"74358","auto","Magnoliopsida",NA,NA,NA,NA
"1591","2020-03-04 16:04:50-03","UNESP-IS","HISA","5959","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Noronha,M.R.P et al","1874","1997","02","15",NA,"Brasil",NA,NA,"Cerrado.Subarbusto, ca 70cm, rebrota, látex branco e botão verde.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Horto Matão","-51.4188995361328","-20.3672008514404",NA,"Noronha,M.R.P","Selvíria",NA,NA,NA,"1997","02","15",NA,NA,"74358","auto","Magnoliopsida",NA,NA,NA,NA
"1592","2020-03-04 16:04:50-03","UNESP-IS","HISA","4023","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Caliente,L.D","1595","1994","04",NA,NA,"Brasil",NA,NA,"Cerradão degradado.Arbusto, ca 3m, tronco 2cm, frutos imaturos, frequente.Nome vulgar:mandioquinha.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Horto Rio Verde","-51.6782989501953","-20.7511005401611",NA,"Noronha,M.R.P","Três Lagoas",NA,NA,NA,"1994","08","10",NA,NA,"150618","auto","Magnoliopsida",NA,NA,NA,NA
"1593","2020-03-04 16:04:50-03","UNESP-IS","HISA","3905","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Caliente,L.D","1554","1994","02","21",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 2,30m, caule 3cm, fruto imaturo.Nome vulgar: mandioquinha do cerrado.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Horto Rio Verde Reserva do Manoel","-51.6782989501953","-20.7511005401611",NA,"Noronha,M.R.P","Três Lagoas",NA,NA,NA,"1994","08","10",NA,NA,"150618","auto","Magnoliopsida",NA,NA,NA,NA
"1594","2020-03-04 16:04:50-03","UNESP-IS","HISA","3175","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Caliente,A.D et al","s/n","1993","08","24",NA,"Brasil",NA,NA,"Margem de cerrado.Arbusto, ca 1,50m, caule 3cm, frutos avermelhados, frutos imaturos, frequente.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,"Noronha,M.R.P","Três Lagoas",NA,NA,NA,"1993","10",NA,NA,NA,"150618","auto","Magnoliopsida",NA,NA,NA,NA
"1595","2020-04-30 16:06:46-03","UFMT","CNMT","3259","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Pereira-Silva, G.; Santos, A.A.;Sinigaglia, C.; Guarino, E.S. G.; Moreira, G. A.; Pereira, J. B.; Amaral, J. P.;Santos, J. R.","9810","2005","03","05",NA,"Brasil",NA,NA,"Flor: lílásDoação Embrapa - CENARGEM. Herbário CEN","CNMT003259","Angiosperma",NA,NA,"(Spreng.) Müll.Arg.","Tocantins","Estrada de acesso a Carolina - MA.","-47.631111","-7.710278",NA,NA,"Barra do Ouro","180","180",NA,NA,NA,NA,"47°37'52W","07°42'37S",NA,NA,NA,NA,NA,NA,NA
"1596","2020-04-30 16:06:46-03","UFMT","CNMT","3757","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Pereira-Silva, G.; Santos, A.A.;Sinigaglia, C.; Guarino, E.S. G.; Moreira, G. A.; Pereira, J. B.; Amaral, J. P.;Santos, J. R.","9387","2005","02","19",NA,"Brasil",NA,NA,"Flores creme, fruto imaturo verde.Doação Embrapa - CENARGEM. Herbário CEN","CNMT003757","Angiosperma",NA,NA,"(Spreng.) Müll.Arg.","Tocantins","Canteiro de Obras da AHE Estreito. Margem esquerda do Rio Tocantins.","-47.446667","-6.584167",NA,NA,"Tocantinópolis","230","230",NA,NA,NA,NA,"47°26'48W","06°35'03S",NA,NA,NA,NA,NA,NA,NA
"1597","2014-09-23 11:01:37-03","G","G-DC","G00319329","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita var. glauca","Blanchet, J. S.","3324","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319329",NA,NA,"var. glauca","Müll. Arg.","Bahia",NA,"-41.99722222","-12.18305556",NA,"CAT.HERB.PRODR.",NA,NA,NA,"HOLOTYPUS of Manihot tripartita var. glauca Müll. Arg.","2012","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA
"1598","2014-09-23 11:01:37-03","G","G-DC","G00319330","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita var. tripartita","Clausen, P. C. D.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319330",NA,NA,"var. tripartita","(Spreng.) Müll. Arg.","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,"CAT.HERB.PRODR.",NA,NA,NA,NA,"2012","01","01","-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,NA
"1599","2021-04-05 12:33:18-03","UNIVASF","HVASF","4261","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","J.R. Maciel","1156","2009","05","16","América do Sul","Brasil",NA,NA,"Arbusto ca. 1,5m alt. Brácteas cremes com estrias vináceas.","HVASF004261",NA,NA,NA,"(Spreng.) Müll.Arg.","Bahia","Serra do Poço Pelado. Topo da serra.","-40.37775","-10.692361",NA,"A. Laurênio","Pindobaçu","716","716",NA,"2012","05","05","-40.377750","-10.692361",NA,NA,NA,NA,NA,NA,"U"
"1600","2018-12-04 20:29:59-02","UNIR","RON","9596","RON","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Morais, FF","409","2010","12","14","Southern America","Brasil",NA,NA,"Flores brancas, látex branco. Coleta em área antropizada.","RON00009596","Angiosperma","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso","BR 070. Fazenda São Domingos, fronteira BR/BOL., Cerrado.","-58.309056","-16.359667",NA,NA,"Cáceres",NA,NA,NA,NA,NA,NA,"-58.309056","-16.359667",NA,NA,NA,NA,NA,NA,NA
"1601","2018-12-04 20:29:59-02","UNIR","RON","11064","RON","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Bigio, NC","1694a","2015","06","04","Southern America","Brasil",NA,NA,"Arbusto em pedral. Frutos com 5 alas, globoso, verde com manchas vermelhas.","RON00011064","Angiosperma","Malpighiales",NA,"(Spreng.) Müll.Arg.","Rondônia","Torre da Embratel., Afloramento rochoso. Mata pertubada.","-62.220306","-10.730694","RON00011064",NA,"Ouro Preto do Oeste",NA,NA,NA,NA,NA,NA,"-62.220306","-10.730694",NA,NA,NA,NA,NA,NA,NA
"1602","2019-11-21 10:04:26-03","IBt","SP","167500","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Custodio Filho, A","348","1980","09","24",NA,"Brasil",NA,NA,"Herbácea.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","São Paulo","Fazenda Campininha.","-47.25","-22.166667",NA,"Mantovani, W","Mogi Guaçu","600","600",NA,"1981","05",NA,"-47.25","-22.166667",NA,NA,NA,NA,NA,NA,NA
"1603","2019-11-21 10:04:26-03","IBt","SP","216733","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Bicudo, LRH; et al.","528","1986","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Spreng.) Müll.Arg.","São Paulo","à margem da Rodovia João Melão, que liga São Manuel à Avaré, no Km 296.&nf;Campo cerrado.","-48.738611","-22.9",NA,"Cordeiro, I","Botucatu",NA,NA,NA,"1987","11","13","-48.738611","-22.9",NA,NA,NA,NA,NA,NA,NA
"1604","2019-11-21 10:04:26-03","IBt","SP","248893","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Valls, JFM; et al.","7577","1984","04","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Próximo a BR-163 ao longo da estrada que acompanha o rio Taquari pela margem sul para oeste. -rea perturbada, dominada por Panicum maximum.&nf;Solo arenoso cinzento friável sem estrutura. Relevo plano.","-54.75","-18.533333",NA,"Vieira, G; Valls, JFM","Coxim","260","260",NA,"1984","05","10","-54.75","-18.533333",NA,NA,NA,NA,NA,NA,NA
"1605","2019-11-21 10:04:26-03","IBt","SP","346297","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Batalha, MA","2753","1999","02","01",NA,"Brasil",NA,NA,"Herb.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Parque Nacional das Emas, Mineiros. Em campo sujo. Próxima ao ponto U1.","-52.65","-17.816667",NA,"Batalha, MA","Chapadão do Céu",NA,NA,NA,"2000","08",NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA
"1606","2019-11-21 10:04:26-03","IBt","SP","346295","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Batalha, MA","3063","1999","03","09",NA,"Brasil",NA,NA,"Herb.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Parque Nacional das Emas, Mineiros. Em cerrado sensu stricto. Próxima ao ponto Z3.","-52.65","-17.816667",NA,"Batalha, MA","Chapadão do Céu",NA,NA,NA,"2000","08",NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA
"1607","2019-11-21 10:04:26-03","IBt","SP","346296","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Batalha, MA","2827","1999","02","02",NA,"Brasil",NA,NA,"Herb.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Parque Nacional das Emas, Mineiros. Em cerrado sensu stricto. Próxima ao ponto Z3.","-52.65","-17.816667",NA,"Batalha, MA","Chapadão do Céu",NA,NA,NA,"2000","08",NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA
"1608","2019-11-21 10:04:26-03","IBt","SP","344146","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Mendonça, RC; et al.","4090","1999","12","14",NA,"Brasil",NA,NA,"Subarbusto",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Pasto abandonado na beira de estrada de chão entre Edilândia e Padre Bernardo. Relevo levemente ondulado. Solo argiloso-cascalhento.","-48.533333","-15.683333",NA,"Cordeiro, I","Padre Bernardo","785","785",NA,NA,NA,NA,"-48.533333","-15.683333",NA,NA,NA,NA,NA,NA,NA
"1609","2019-11-21 10:04:26-03","IBt","SP","311312","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Walter, BMT; et al.","2373","1995","05","23",NA,"Brasil",NA,NA,"Frequente",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Estrada da Jacira - antiga estrada de terra que ligava Minaç· a UHE Serra da Mesa. Cerrado sensu stricto. Solo areno-argiloso com muito cascalho superficial. Relevo inclinado. -rea de influência da AHE Seera da Mesa.","-48.3","-13.85",NA,"Cordeiro, I","Minaçu","550","550",NA,"1996","08",NA,"-48.3","-13.85",NA,NA,NA,NA,NA,NA,NA
"1610","2019-11-21 10:04:26-03","IBt","SP","315349","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Cavalcanti, TB; et al.","1919","1995","11","24",NA,"Brasil",NA,NA,"Comum",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Fazenda do Sr. Odélio. Cerrado com arbusto e arvoretas. Solo areno-pedregoso. Relevo montanhoso.","-48.533333","-17.733333",NA,"Cordeiro, I","Caldas Novas",NA,NA,NA,"1999","06",NA,"-48.533333","-17.733333",NA,NA,NA,NA,NA,NA,NA
"1611","2019-11-21 10:04:26-03","IBt","SP","319496","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Fonseca, ML; et al.","682","1995","12","12",NA,"Brasil",NA,NA,"Subarbusto",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Fazenda Traíras. Entrada de chão no Km 8 da Rodovia Niquelãndia/Uruaçu. Morro cascalhento. Cerrado.","-48.557222","-14.488611",NA,"Cordeiro, I","Niquelândia",NA,NA,NA,"1999","06",NA,"-48.557222","-14.488611",NA,NA,NA,NA,NA,NA,NA
"1612","2019-11-21 10:04:26-03","IBt","SP","351436","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Fiaschi, P; Alves, MV; Konno, T; Sousa, G; Unwin, M","637","2001","03","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Espírito Santo","Parque Estadual Paulo César Vinha, Rodovia do Sol, ca. 10 km após Guarapari. &nf;Restinga de Setiba.","-40.4325","-20.621111",NA,"Martins, M","Guarapari","20","20",NA,"2012","02","14","-40.4325","-20.621111",NA,NA,NA,NA,NA,NA,NA
"1613","2019-11-21 10:04:26-03","IBt","SP","352259","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Oliveira, FCA; Fonseca, ML; Aparecida da Silva, M; Cardoso, E","1157","2000","10","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Margem do córrego São João, próximo ao povoado São João","-46.316944","-13.636111",NA,"Martins, M","São Domingos","675","675",NA,"2012","02","14","-46.316944","-13.636111",NA,NA,NA,NA,NA,NA,NA
"1614","2019-11-21 10:04:26-03","IBt","SP","346298","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Batalha, MA","2537","1999","01","02",NA,"Brasil",NA,NA,"Herb.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Parque Nacional das Emas, Mineiros. Em campo sujo. Próxima à sede.","-52.65","-17.816667",NA,"Batalha, MA","Chapadão do Céu",NA,NA,NA,"2000","08",NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA
"1615","2019-11-21 10:04:26-03","IBt","SP","359974","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Walter, BMT; et al.","4680","2000","11","10",NA,"Brasil",NA,NA,"Subarbusto",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Estrada Minaçu-Cavalcante, passando pela balsa Serra Branca. - cerca 126 km do rio Tocantins. Campo sujo com manchas de Campo Limpo úmido. Relevo ondulado. Solo argiloso.","-47.523333","-13.593056",NA,"Pastore, JA","Cavalcante","1120","1120",NA,"2002","02",NA,"-47.523333","-13.593056",NA,NA,NA,NA,NA,NA,NA
"1616","2019-11-21 10:04:26-03","IBt","SP","346299","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Batalha, MA","2438","1998","12","10",NA,"Brasil",NA,NA,"Herb.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Parque Nacional das Emas, Mineiros. Em cerrado sensu stricto. Entre os pontos Z3 e Z4.","-52.65","-17.816667",NA,"Batalha, MA","Chapadão do Céu",NA,NA,NA,"2000","08",NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA
"1617","2021-01-07 09:34:03-03","IBt","SP","360720","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Harley, RM; et al.","PCD2761","1996","04","02",NA,"Brasil",NA,NA,"Subarbusto. Ocasional.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Bahia","Cerrado. Solo arenoso.","-40.475278","-11.196389",NA,"Carneiro-Torres, DS","Jacobina","450","450",NA,"1999","10",NA,"-40.475278","-11.196389",NA,NA,NA,NA,NA,NA,NA
"1618","2019-11-21 10:04:26-03","IBt","SP","364000","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Passos, L; Guedes, ML; Stannard, BL; Saar, E","5405","1997","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Bahia","Próx. à barragem de Carnaíba","-42.503333","-14.131667",NA,"Martins, M","Caetité","1080","1080",NA,"2012","02","14","-42.503333","-14.131667",NA,NA,NA,NA,NA,NA,NA
"1619","2019-11-21 10:04:26-03","IBt","SP","373673","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Forzza, RC; Mello-Silva, R; Dias Melo, R; Silva, BR","2484","2003","10","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Serra Dourada, Próx. ao portão da Reserva Ecológica de Serra Dourada","-50.189167","-16.079167",NA,"Martins, M","Mossâmedes","991","991",NA,"2012","02","14","-50.189167","-16.079167",NA,NA,NA,NA,NA,NA,NA
"1620","2019-11-21 10:04:26-03","IBt","SP","446651","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Francener, A; Hall, CF; Koch, AK; Gonzaga, AFN","1315","2013","03","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso","Rio da Casca na rodovia Chapada dos Guimarães - Campo Verde no Balneário da Martinha","-55.4031","-15.511389",NA,"Cordeiro, I","Chapada dos Guimarães","628","628",NA,"2013","04","01","-55.4031","-15.511389",NA,NA,NA,NA,NA,NA,NA
"1621","2019-11-21 10:04:26-03","IBt","SP","359950","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Cavalcanti, TB; et al.","2666","2000","10","05",NA,"Brasil",NA,NA,"Subarbusto. Frequente.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","Buriti. Depois de Buriti, 18 Km. Estrada vicinal. Cerrado ralo. Solo areno-pedregoso. -rea do futuro lago da AHE Cana Brava, influência direta.","-48.187222","-13.518889",NA,"Vieira, JG","Campinaçu","330","330",NA,NA,NA,NA,"-48.187222","-13.518889",NA,NA,NA,NA,NA,NA,NA
"1622","2019-11-21 10:04:26-03","IBt","SP","234207","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita humilis","Kral, R; et al.","75144","1988","09","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"humilis","(Müll.Arg.) D.J.Rogers & Appan","Mato Grosso","BR-364, 190 Km de Cuiabá em direção a Rondonópolis, 20 Km N da estrada para Gruta de São Vicente.&nf;Cerrado transição campo.",NA,NA,NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2019-11-21 10:04:26-03","IBt","SP","315001","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita humilis","Ramos, J; Sousa, R","172","1967","10",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"humilis","(Müll.Arg.) D.J.Rogers & Appan","Mato Grosso","ca. 270 Km N of [Nova] Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2019-11-21 10:04:26-03","IBt","SP","315002","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita humilis","Ramos, J; Sousa, R","63","1967","10",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"humilis","(Müll.Arg.) D.J.Rogers & Appan","Mato Grosso","ca. 270 Km N of [Nova] Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2019-11-21 10:04:26-03","IBt","SP","140936","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","Irwin, HS; et al.","10897","1965","12","02",NA,"Brasil",NA,NA,"Subshrub. Locally common.",NA,NA,NA,"tripartita","(Spreng.) Müll.Arg.","Goiás","Serra dos Pirineus, Cerrado, rocky slopes, ca. 11 km N of Corumbá de Goiás.","-49","-16",NA,"Rogers, DJ; Appan, SG","Corumbá de Goiás","1000","1000",NA,"1971",NA,NA,"-49","-16",NA,NA,NA,NA,NA,NA,NA
"1626","2019-11-21 10:04:26-03","IBt","SP","131108","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","Eiten, G; Eiten, LT","9568","1969","11","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"tripartita","(Spreng.) Müll.Arg.","Mato Grosso","Serra do Roncador, 230 km along new road NNE of village of Xavantina (30 km due N of Royal Society - Royal Geographic Society Base Camp. Base Camp is at 12°51'S, 51º45'W). 6 km S of Córrego dos Porcos","-51.75","-12.85",NA,"Allem, AC","Barra do Garças","450","450",NA,"1983","09",NA,"-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA
"1627","2019-11-21 10:04:26-03","IBt","SP","293671","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita laciniosa","Aragaki, S; Batalha, MA","218","1994","11","24",NA,"Brasil",NA,NA,"Herbácea",NA,NA,NA,"laciniosa","(Pohl) D.J.Rogers & Appan","São Paulo","Cerrado de Emas.","-47.5","-22.033333",NA,"Batalha, MA; Aragaki, S","Pirassununga",NA,NA,NA,"1994","11",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA
"1628","2019-11-21 10:04:26-03","IBt","SP","293672","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita laciniosa","Batalha, MA; et al.","288","1994","12","21",NA,"Brasil",NA,NA,"Herbácea",NA,NA,NA,"laciniosa","(Pohl) D.J.Rogers & Appan","São Paulo","Cerrado de Emas.","-47.5","-22.033333",NA,"Batalha, MA; Aragaki, S","Pirassununga",NA,NA,NA,"1994","12",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA
"1629","2019-11-21 10:04:26-03","IBt","SP","293673","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita laciniosa","Batalha, MA; et al.","300","1994","12","21",NA,"Brasil",NA,NA,"Herbácea",NA,NA,NA,"laciniosa","(Pohl) D.J.Rogers & Appan","São Paulo","Cerrado de Emas.","-47.5","-22.033333",NA,"Batalha, MA; Aragaki, S","Pirassununga",NA,NA,NA,"1994","12",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA
"1630","2019-11-21 10:04:26-03","IBt","SP","131321","S","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","Eiten, G; Eiten, LT","9643","1969","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"tripartita","(Spreng.) Müll.Arg.","Mato Grosso","Serra do Roncador, 260 km along new road NNE of village of Xavantina (1.6 km due SSW of Royal Society - Royal Geographic Society Base Camp. Base Camp is at 12°51'S, 51º45'W) 1.6 km S along main road from turnoff to Base Camp. In Stend 5","-51.75","-12.85",NA,"Allem, AC","Barra do Garças","450","450",NA,"1983","09",NA,"-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA
