"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"655","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Vauthier, AC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"182","Southern America",NA,"There is another Vauthier 182 that is Ebermaiera (Acanthaceae)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"in campis siccis inter frutices ad S.Bernardo.",NA,NA,NA,NA,NA,NA,NA,NA,"1786","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Meyen, FJF",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"St.-Hil, A",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"25","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"40","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in pascuis arenosis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"1754","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","São Paulo",NA,"in locis apricis siccis et humidis prope Santos frequens.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Raben, FC",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"411","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Langsdorff, GH (Baron)",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Schuchardt, CGT",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Bowie, J",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2017-09-11 17:11:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Martius, CFP",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in collibus apricis prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2017-12-12 11:13:55-02","CAS","CAS-BOT","573169","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Braga, R.","1961","6",NA,"Brazil","Paraná",NA,"Praia Medanha - Caioba",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","1635","South America",NA,"Flores roxas.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:43:36-03","UFRGS","ICN","157186","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Persoon) Wurdack","Souza, ML","Souza, ML","1992","03","27","Brasil","SC","Jaraguá do Sul",NA,"-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"Dicotyledon",NA,"1205","América do Sul",NA,"Doação do Herbário FLOR; arbusto, 1,5m, pétalas, anteras e filetes roxos; em campo arenoso, beira da estrada",NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","43035","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.)urdack","Silva, S.M.","Lima, R.X.","1993","12",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê","-48.3288993835449","-25.3066997528076",NA,NA,"HAS0043035",NA,"Magnoliophyta",NA,"123",NA,NA,"Erva; Flores roxas em área aberta.",NA,NA,"37295","auto","1995","06",NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","18790","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.)urdack",NA,"Dutra, R.L.","1983","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","HAS0018790",NA,"Magnoliophyta",NA,"127",NA,NA,NA,"53","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2014-09-23 11:02:01-03","G","G-DC","G00319096","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","(L.) Baill.","CAT.HERB.PRODR.","Vauthier, A.-C.","1833",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","G00319096",NA,NA,NA,"50","AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA,NA
"673","2014-09-23 11:02:01-03","G","G-DC","G00319116","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","(L.) Baill.","CAT.HERB.PRODR.","Blanchet, J. S.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00319116",NA,NA,NA,"87","AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA,NA
"674","2014-09-23 11:02:01-03","G","G-DC","G00319117","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","(L.) Baill.","CAT.HERB.PRODR.","Blanchet, J. S.","1831",NA,"00","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556","G00319117",NA,NA,NA,"54","AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA,NA
"675","2014-09-23 11:02:01-03","G","G-DC","G00319070","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","(L.) Baill.","CAT.HERB.PRODR.","Weddell, H. A.","1858",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","G00319070",NA,NA,NA,"218","AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA,NA
"676","2014-09-23 11:02:01-03","G","G-DC","G00319115","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","(L.) Baill.","CAT.HERB.PRODR.","Casaretto, G.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","G00319115",NA,NA,NA,"1843","AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA,NA
"677","2014-09-23 11:02:01-03","G","G-DC","G00319118","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","(L.) Baill.","CAT.HERB.PRODR.","Anon.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00319118",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA,NA
"678","2014-09-23 11:02:01-03","G","G-DC","G00319119","S","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","(L.) Baill.","CAT.HERB.PRODR.","Martius, C. F. P.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","G00319119",NA,NA,NA,"493","AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,"ISOSYNTYPUS of Lasiandra proteiformis DC.",NA,NA,NA,NA,NA
"679","2019-11-21 10:10:35-03","IBt","SP","101065","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Skvortzov, BV","1966","04","28","Brasil",NA,NA,"Proc. ignorada. Cultivada no Instituto de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-11-21 10:10:35-03","IBt","SP","117408","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Rodrigues, L","1970","04","07","Brasil",NA,NA,"Proc. ignorada, cultivada no Parque do estado e Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-11-21 10:10:35-03","IBt","SP","14318","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Luederwaldt, H","1907","10","20","Brasil",NA,NA,"Sem procedência",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-11-21 10:10:35-03","IBt","SP","153931","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Wurdack, JJ","Eiten, G; Eiten, LT","1967","03","03","Brasil","São Paulo","São Vicente","15 km east of Mongaguá on main highway","-46.483333","-24.033333","-46.483333","-24.033333",NA,NA,NA,NA,"8042A",NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-11-21 10:10:35-03","IBt","SP","185080","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Kirizawa, M","Carra, M; Custodio Filho, A","1982","12","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,NA,NA,"4",NA,NA,NA,"900","750",NA,NA,"2005","04","05",NA,NA,NA,NA,NA,NA,NA
"684","2019-11-21 10:10:35-03","IBt","SP","188609","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Kirizawa, M","Custodio Filho, A","1982","12","07","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,NA,NA,"1156",NA,NA,NA,"900","750",NA,NA,"2005","04","05",NA,NA,NA,NA,NA,NA,NA
"685","2019-11-21 10:10:36-03","IBt","SP","194632","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Pedra, EF; et al.","1982","04","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-48","-25.166667","-48","-25.166667",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-21 10:10:36-03","IBt","SP","246150","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Webster, GL; Cordeiro, I; Kirizawa, M","1986","10","13","Brasil","São Paulo","Cananéia","Restinga forest on white sand c. 15 km N of Cananéia, near sea level","-47.966667","-24.883333","-47.966667","-24.883333",NA,NA,NA,NA,"25540",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-21 10:10:36-03","IBt","SP","291266","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Goldenberg, R","Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP","1995","02","07","Brasil","São Paulo","Pariquera-Açu","Estrada Pariquera-Cananéia, acesso de terra - km 4","-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,NA,NA,"33051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-21 10:10:36-03","IBt","SP","28295","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Hoehne, FC","1931","09","28","Brasil","São Paulo",NA,"Serra do Mar, Cultivada no Jardim Botânico de São Paulo (Parque do Estado",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-21 10:10:36-03","IBt","SP","291263","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Nakagomi, MY; Basso, ME; Pomari, ML; Moncaio, E","1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-Açu (via ponte). Ca. 19km de Cananéia","-47.841667","-24.900556","-47.841667","-24.900556",NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-11-21 10:10:36-03","IBt","SP","291270","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, FS","Basso, ME; Moncaio, E; Pomari, ML; Nakagomi, MY","1994","09","08","Brasil","São Paulo","Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida","-47.9125","-25.017778","-47.9125","-25.017778",NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-07-23 10:21:37-03","IBt","SP","291274","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Koschnitzke, C; et al.","1993","11","10","Brasil","São Paulo","Ubatuba","Praia do Puruba","-45.1275","-23.42","-45.1275","-23.42",NA,NA,NA,NA,"29178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-21 10:10:36-03","IBt","SP","302650","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Leitão Filho, HF; Rodrigues, RR; Cardoso Leite, E; Lisboa, MLG; Goldenberg, R; et al.","1996","02","04","Brasil","São Paulo","Ubatuba","Praia do Tenório e Praia do Cedro","-45.036389","-23.461111","-45.036389","-23.461111",NA,NA,NA,NA,"34654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-11-21 10:10:36-03","IBt","SP","41573","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Kuhlmann, M","1939","08","30","Brasil","Paraná",NA,"Morro Grande",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-11-21 10:10:36-03","IBt","SP","427043","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Diniz, MM","Indriunas, A; Almeida Scabbia, RJ; Oliveira, TR; Galvão, TPS","2008","05","20","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rabique II","-46.304747","-23.774703","-46.304747","-23.774703",NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-21 10:10:36-03","IBt","SP","75127","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Guimarães, P","Handro, O","1963","11","12","Brasil","São Paulo",NA,"Alto da Serra, estrada do Vergueiro. Cultivada no Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"1072",NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-21 10:10:36-03","IBt","SP","38472","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Mello Barreto","1934","11","25","Brasil","Rio de Janeiro","Rio de Janeiro","Joá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"6892",NA,NA,NA,NA,NA,"57442","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-21 10:10:36-03","IBt","SP","25035","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Hoehne, FC","1910","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Meyer","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"609",NA,NA,NA,NA,NA,"57442","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-11-21 10:10:35-03","IBt","SP","120671","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Wurdack, JJ","Castellanos, A","1962","12","13","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Itapeba, próximo à Estação Climatológica","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"23576",NA,NA,NA,NA,NA,"57442","auto","1970","04","06",NA,NA,NA,NA,NA,NA,NA
"699","2019-11-21 10:10:36-03","IBt","SP","465590","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, MLD","Magenta, MAG; Anunciação, EA; Sampaio, PSP; Martins, SE; Lima, ES","1999","01","14","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"78",NA,NA,NA,NA,NA,"37616","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-11-21 10:10:35-03","IBt","SP","180594","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Chiea, SC","1980","10","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"166",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-21 10:10:36-03","IBt","SP","254276","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Chiea, SC; Ferreira, S","1990","11","27","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"601",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-11-21 10:10:36-03","IBt","SP","218080","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Chiea, SC","1987","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Estrada da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"549",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-11-21 10:10:35-03","IBt","SP","156542","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Mattos, J; Lyra, M","1974","11","29","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia de Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"16255",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-11-21 10:10:36-03","IBt","SP","210059","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SAC","Barros, F; Martuscelli, P","1986","04","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia do Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"1252",NA,NA,NA,NA,NA,"37574","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-11-21 10:10:35-03","IBt","SP","159810","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"De-Grande, DA; Lopes, EA","1978","12","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo aos Laboratórios do Centro de Pesquisas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"185",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-11-21 10:10:36-03","IBt","SP","198032","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, SC","Forero, E; Lopes, EA; Wanderley, MGL; Yano, O","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinda de Itacuruçá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"8651",NA,NA,NA,NA,NA,"37574","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-11-21 10:10:36-03","IBt","SP","258789","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Borges, SM","1981","11","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-11-21 10:10:36-03","IBt","SP","196628","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Duarte, LSR","1981","10","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-11-21 10:10:35-03","IBt","SP","193253","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Marassi, RD; et al.","1982","11","23","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Ilha de Pedro Luis","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-21 10:10:36-03","IBt","SP","194402","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Xavier, RDC; et al.","1982","10","28","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Ilha de Santa Cruz","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-21 10:10:36-03","IBt","SP","237527","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Mamede, MCH; Cordeiro, I; Zappi, DC; Sugiyama, M","1989","10","25","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
