"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"266","2008-05-27 22:02:00-03","MO","MOBOT","190848","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Paul E. Berry","Berry 4801","1989","11","22","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Amazonas","Río Orinoco below Raudal y Salto El Tobogán. EXPEDICÍON CORAVEN a las cabeceras del Río Orinoco. (CORAVEN EXPEDITION to the headwaters of the Orinoco).","-63.75","2.23333",NA,"370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","3",NA
"267","2014-04-04 05:43:00-03","MO","MOBOT","190916","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Rodolfo Vásquez|et al.","Vásquez Martínez 12039","1989","4","20","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Loreto","Dtto. Iquitos, San Juan de Munich (Río Itaya). Bosque inundable estacional (ribera del río).","-73.33333","-3.83333",NA,"120.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","9",NA
"268","2020-08-23 16:10:00-03","MO","MOBOT","1961297","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","L. Cayola|et al.","Cayola Pérez 686","2003","12","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","A. Fuentes (LPB)","La Paz","Parque Nacional Madidi, Eslabon. A 2 km del Albergue Chalalan hacia el rio Tuichi. Paleocauce, con presencia de Mauritia flexuosa.","-67.9111111","-14.42",NA,"313.00000000","407.00000000","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-23","1",NA
"269","2009-08-25 05:42:00-03","MO","MOBOT","3009104","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Calaway H. Dodson|P.M. Dodson","Dodson 11509","1981","9","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Guayas","Casas Viejas, 22 km W of Guayaquil on road to Salinas then N 5 km.","-80.3","-2.3",NA,"40.00000000","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143",NA,NA
"270","2014-09-11 12:45:00-03","MO","MOBOT","3050909","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Nelson Ramírez","Ramírez 3192","1992","4","8","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","M. Nee (MO)","Miranda","Arboretum Escuela de Biología. Bosque decíduo secundario, Sur-Oeste de Valle de Caracas. Colinas de Bello Monte.",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"271","2009-12-15 09:54:00-02","MO","MOBOT","3053517","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Juan Guillermo Ramírez","Ramírez Arango 4515","1993","3","10","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Bolívar","Mcipio. San Martín de Loba. Correg. La Ribona.","-74.05","9",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-09-04 04:40:00-03","MO","MOBOT","3053545","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Herbert H. Smith","Smith 1887","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2014-02-27 21:59:00-03","MO","MOBOT","3053809","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","W. Wilbert","Wilbert 88366","1983","8","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","Tillett","Delta Amacuro","Dptos. Tucupita y Antonio Diaz; localidades a lo largo, y en los alrededores, del Rio Winikina (Guiniquina) y tributarios.","-61.5","9",NA,"0E8","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2009-09-03 15:54:00-03","MO","MOBOT","3053882","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Elbert L. Little|Robert G. Dixon","Little 21063","1965","9","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Esmeraldas","Corteza lisa, a veces con espinas. Con muestra de madera. Bosque húmedo primario. Roja Hojas Blanca con Río Hualpi, (Mustra 25)",NA,NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2012-04-13 16:44:00-03","MO","MOBOT","3053961","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","R.D. Metcalf|José Cuatrecasas","Metcalf 30037","1942","2","17","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","PE ?","Antioquia","Banks of the Rio Cauca at Puerto Valdvia.",NA,NA,NA,"240.00000000","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","950454","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Erik Asplund","Asplund 20523","1956","4","4","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","P.E. Gibbs","Pastaza",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2009-09-02 15:16:00-03","MO","MOBOT","3053984","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14691","1984","7","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","A.H. Gentry","Pichincha","Km 9, La Indepenencia a Puerto Quito, En bosque muy humido tropical virgin.",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2011-04-05 07:14:00-03","MO","MOBOT","3054249","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Calaway H. Dodson|F.M. Valverde B.","Dodson 6973","1978","8","3","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Los Ríos","Jauneche forest, Canton Vinces, between Mocachi and Palenque on Estero Peñafiel.","-79.7","-1.26666",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2014-10-05 20:52:00-03","MO","MOBOT","3054515","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Benjamin Kröll Saldana","Kröll Saldaña 67","1986","7","1","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","Botanicos Dantas","Huánuco","Unidad Modelo de Manejo y Produccion Forestal Datas. Dtto. Yuyapichis, Bosque húmedo tropical, 2500 mm PMA, 23.5 C TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,"270.00000000",NA,"Puerto Inca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","3054747","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Franz G. Seidenschwarz","Seidenschwarz 422/1","1983","6","8","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","A. Gentry",NA,"Panguana.","-74.93333","-9.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2010-10-16 10:14:00-03","MO","MOBOT","3054944","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Elbert L. Little|Alberto Ortega U.|Alfredo Samaniego V.|Francisco A. Vivar C.","Little 691","1975","10","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Morona-Santiago","Bosque tropical húmedo de Amazonas. Taisha .","-77.5","-2.38333",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2012-05-18 14:34:00-03","MO","MOBOT","3055365","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Jaime L. Jaramillo|Elena Grijalva","Jaramillo Asanza 11252","1989","2","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Napo","Colecciones entre Coca - Añangu aguas abajo. Especies representativas: Trichilia pellucida, Cecropia, Bauhinia, Gynerrium sagitatum.",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","3055550","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","LIZARRALDE","LIZARRALDE 331","1994","5","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Zulia","It is abundantly found in primary evergreen rain forest (13 out of 2573 trees in 10 plots out of 28 plots) in all the Barí territory in the Sierra de Perijá. The soil is normally sandy dark, quit humid and rich in humus. Tropcail environment with an annual average of 27 C and 3500 mm. of rain with high humidity and a dry season from December 15 til March 15 (with rain at least once a week). Plant collected .6 km NE of Saimadodyi","-72.88194","9.61527",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","3055681","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Ricardo de Lemos Fróes","Fróes 1997","1932","11","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","PE ?","Maranhão","Maracassumé River Region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2009-12-04 09:55:00-02","MO","MOBOT","3055704","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Jesús O. Ramírez","Ramírez 055","1987","4",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","Alverson","Bolívar","Bosque sobre la altiplanicie de la Mina, Bloque 4, Parcela 2. Planicie aluvial, piedemonte y altiplancie entre el margen derecho del Rio Orinoso medio y el borde NW de la Serrania de Los Pijiuaos (Bajjo Rio Suapure).","-66.5","6.3",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2012-12-23 16:21:00-02","MO","MOBOT","3055781","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Gerardo Aymard|Basil Stergios|N. Mathiessen","Aymard C. 286","1981","7","26","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","Alverson","Bolívar","Carretera Ciudad Bolivar a Puerto Ordaz a 35 msnm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2012-01-28 06:57:00-02","MO","MOBOT","3056015","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Leonardo Salas","Salas TT-64","1994","1","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Bolívar","Cuadrícula de Investigación, campamento Dedemai, Río Tabaro.","-64.98333","6.35",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2011-06-15 10:46:00-03","MO","MOBOT","3056117","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Hermes Cuadros V.|Alwyn H. Gentry","Cuadros Villalobos 3994","1988","1","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Magdalena","Via Cienaga a Fundacion, km. 30 SE.",NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-10 15:19:00-03","MO","MOBOT","3056348","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Luis E. Forero|Nelly Hernández","Forero Pinto 1534","1983","11","16","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","Ronald Liesner","Valle del Cauca","Arbol de 15-20 m. Flores conspicuas con pétalos y estambres blancos.",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"290","2011-03-15 10:28:00-03","MO","MOBOT","3056465","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Hermes Cuadros V.","Cuadros Villalobos 3743","1987","7","24","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Bolívar","Camoino al Puerto.",NA,NA,NA,NA,NA,"San Martin de Loba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3056517","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","J. de Bruijn","Bruijn 1668","1967",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","PE.","Bolívar","Territorio Delta Amacuro. Primary forest near Rio Grande o Toro, E. of Upata.",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2009-08-21 10:13:00-03","MO","MOBOT","3056830","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Elbert L. Little","Little 17537","1960",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","E.L. Little Jr","Bolívar","6 Km. S. de El Perú, 15 Km. SE de El Callao.Tropófito.",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","3057110","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Thomas B. Croat","Croat 21351","1973","2","8","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","PE ?","Aragua","Parque National de Henry Pittier: paraiso trail to pico perquito along road to summit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2012-01-18 05:06:00-02","MO","MOBOT","3057492","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Stanford Zent","Zent 0485-16","1985","7","9","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","Alverson","Amazonas","Aeronto/aerõtõ: middle reaches of right bank tributary of upper Cuao river.","-66.83333","5.58333",NA,"350.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2011-04-05 19:39:00-03","MO","MOBOT","3057550","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Calaway H. Dodson|Alwyn H. Gentry|G. Shupp","Dodson 8900","1979","10","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","PE. ?","El Oro","Road from Pinas to Sta. Rosa Km 19.","-79.88333","-3.5666",NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2011-10-22 04:57:00-02","MO","MOBOT","3118571","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Álvaro Cogollo P.","Cogollo Pacheco 5091","1991","8","18","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","J.L. Alonso (COL)","Antioquia",NA,"-75.45","6.38333",NA,"1350.00000000",NA,"Girardota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-04-07 12:20:00-03","MO","MOBOT","3155363","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Anonymous","Anonymous 51","1942","9",NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,NA,"Koemaka (A. et K.). Cultuurtiun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","3336860","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Juan Perea","Perea 2218","2006","4","5","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Huánuco","Dist. Puerto Inca. Centro poblado Galicia, en la parcela del Sr. Guillermo Rojas.","-74.92444","-9.30305",NA,"238.00000000",NA,"Puerto Inca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"299","2020-05-03 10:56:00-03","MO","MOBOT","3407564","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Flor Chávez","Chávez 099","1989","1","13","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","A. Fuentes","Ucayali","Campo Verde, Km 36 C.F. Bosadre. Purma de jo años, proveniente de cultivo.",NA,NA,NA,"250.00000000","270.00000000","Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"300","2014-09-11 12:41:00-03","MO","MOBOT","3407622","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Egleé Zent|Stanford Zent","Zent zhma-1242","1998","2","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","M. Nee (MO)","Amazonas","Caño Majagua.","-65.7666667","5.35",NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","3438568","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","* Rinachi","Rinachi 8889","1988","9","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","S. McDaniel","Loreto","Dtto. Indiana. Río Amazonas; comunidad de Pucallpa, approx. 2 horas de Iquitos.",NA,NA,NA,"95.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2011-03-16 10:31:00-03","MO","MOBOT","3440645","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","L.S. Espinal T.|Jorge E. Ramos","Espinal T. 3233","1968","11","6","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","R. Liesner",NA,"Cali. Cerca a Coconuco Dpto. del Cauca.",NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","3441631","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Donald Ugent","Ugent 1987","1987","3","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Ancash","Grounds of Hostal El Farol.",NA,NA,NA,NA,NA,"Casma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2008-07-02 03:32:00-03","MO","MOBOT","3459889","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","M. F. Prévost|D. Sabatier","Prévost 4580","2002","9","29","South America","French Guiana",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","M.-F. Prévost & D. Sabatier",NA,"Cayenne. Centre ORSTOM. Jardin.","-52.31777","4.94805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2015-03-19 11:32:00-03","MO","MOBOT","5426","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","Lewis 13952","1989","7","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Pastaza","Kapawí (Amuntai), río Pastaza. Village area.","-76.8","-2.5166667",NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2",NA
"306","2011-06-30 14:38:00-03","MO","MOBOT","790666","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 11255","1986","6","16","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","W.H. Lewis","Loreto","Washintsa and vicinity, Río Huasaga, Low secondary and primary rainforest, terra firma and flooded river banks. Achual Jívaro","-76.3333333","-3.3333333",NA,"185.00000000",NA,"Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","3",NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","914216","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Hermes Cuadros V.","Cuadros Villalobos 3212","1987","1","31","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","W.S. Alverson (WIS)","Bolívar","Municipio Carmen de Bolivar, vía Carmen-Zambrano.",NA,NA,NA,NA,NA,"Carmen de Bolivar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","939593","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Timothy J. Killeen|Jean Wellens","Killeen 6312","1994","5","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","R. Guillén (USZ)","Santa Cruz","Reserva Forestal; Bajo Paraguá. Laja granítica, bosque seco arriba y por un lado; Con partes totalmente desnuda de vegetación.","-61.5","-14.53888",NA,"250.00000000","500.00000000","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2013-01-28 05:13:00-02","MO","MOBOT","940181","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","René Guillén V.|R. Choré","Guillén Villarroel 1709","1994","5","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","R. Guillén (USZ)","Santa Cruz","Campamento EL REFUGIO, a 2500 m al N de la casa. En la ribera del río Paraguá, yendo a Florida, en la primera brecha abierta. Bosque ribereño. Suelo arcillo limoso.","-61.04805","-14.76222",NA,"160.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","947468","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Rubio Kayap","Kayap 1328","1974","7","26","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","P.T. Cusun","Amazonas","Rio Cenepa region. Al lado de Huampami. Monte.","-78.16","-4.453",NA,"243.84000000","259.08000000","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76",NA,NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","956140","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Hermes Cuadros V.","Cuadros Villalobos 3202","1987","1","30","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Bolívar","Vía Ceibal-La Pascuala y Providencia.",NA,NA,NA,"50.00000000",NA,"Magangue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2018-05-01 12:06:00-03","MO","MOBOT","101042476","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Sérgio C. de Sant'Ana|F.J. de Oliveira|F.S. Juchum|C. M. Dias|C.Q. Neto","Sant'Ana 664","1998","8","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","F.J. Oliveira","Bahia","BR-415, ca. 17 km no trecho Ilhéus/Itabuna, próximo ao distrito de Salobrinho.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Ilhéus","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"313","2013-10-05 06:34:00-03","MO","MOBOT","1847711","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Gerrit Davidse|Ángel C. González","Davidse 14504","1978","2","24","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","R. Liesner","Apure","Distrito Pedro Camejo; bank of the Río Orinoco, opposite Isla Pantallo, 48 airline km NE of Puerto Páez.","-67.15","6.21666",NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1296",NA,NA
"314","2009-08-23 08:16:00-03","MO","MOBOT","3057435","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Calaway H. Dodson|Alwyn H. Gentry","Dodson 6508","1976","10","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","PE ?","Los Ríos","Mature forest on other side of Rio Palenque following road along river after crossing Rio Bimbe & Rio Waija.","-79.341","-0.588",NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2011-10-20 13:05:00-02","MO","MOBOT","2381184","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Angela Herrera|W. Guerrero","Herrera 170","2004","2","11","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Orellana",NA,"-77.91666","-0.95",NA,"300.00000000",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"316","2017-01-27 15:33:00-02","MO","MOBOT","190686","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Edgar Gudiño","Gudiño Jara 1389","1991","3","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","W.S. Alverson (WIS)","Pastaza","Población de Moretococha. Bosque Húmedo Tropical. Bosque primario.","-78.5","-1.5",NA,"500.00000000",NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-18","10",NA
