"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"634","2019-11-01 15:07:03-03","UnB","UB","210990","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","10","Brasil","Goiás","Edéia","Fazenda Canadá (CUFCFB)","-50.079722","-17.721944","-50.079722","-17.721944","Arbusto, 0,6m. Flor verde claro; Vereda. Solo rico em matéria orgânica, argiloso, preto",NA,NA,"Southern America",NA,NA,"BP361","Dicotyledoneae",NA,"465","465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-01 15:07:03-03","UnB","UB","185124","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1971","06","11","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"52-16","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 15:07:03-03","UnB","UB","185125","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1971","05","20","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"19-20m","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 15:07:03-03","UnB","UB","185164","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Silva, ML","2007","Silva, ML; Oliveira, RC","2007","02","09","Brasil","Rio Grande do Norte","Mossoró","Distrito de Alagoinha, Fazenda Rafael Fernandes.","-37.395833","-5.051944","-37.395833","-5.051944","Árvore, ocasional; estames brancos, fruto vinhaceo.; Coletada na caatinga hiperxerófila, fragmento preservado; solo arenoso, relevo plano.",NA,NA,"Southern America",NA,NA,"201","Dicotyledoneae",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 15:07:03-03","UnB","UB","197834","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Vale, GD","2006","Vale, GD; et al.","2006","09","25","Brasil","Distrito Federal","Brasília","Fazenda Sucupira. Vale na margem esquerda do córrego Riacho Fundo","-48.015","-15.904167","-48.015","-15.904167","Participantes: Gabriel Damasco do Vale, Clarissa Gouveia Fontes, Bruno Machado Teles Walter&nf;Patrocinadores: EMBRAPA - CENARGEN; Flor verde. Árvore com cerca de 3 m de altura. Cálice verde com estames brancos; Cerrado rupestre",NA,NA,"Southern America",NA,NA,"137","Dicotyledoneae",NA,"1099","1099",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 15:07:03-03","UnB","UB","198017","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Vale, GD","2006","Vale, GD; Fontes, CG; Moreira, GA","2006","09","18","Brasil","Distrito Federal","Brasília","Fazenda Sucupira - Beira da estrada, na entrada da fazenda","-48.008056","-15.897222","-48.008056","-15.897222","Botões florais pouco desenvolvidos; Campo rupestre. Levemente acidentado. Latossolo vermelho amarelo",NA,NA,"Southern America",NA,NA,"88","Dicotyledoneae",NA,"1106","1106",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 15:07:03-03","UnB","UB","201140","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Lima, AS","2013","Lima, AS; Nogueira, ACR","2013","05","22","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.922308","-15.791612","-47.922308","-15.791612","Estéril&nf;; Cerrado sentido restrito",NA,NA,"Southern America",NA,NA,"114","Dicotyledoneae",NA,"1160","1160",NA,NA,"12","18",NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 15:07:03-03","UnB","UB","201141","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Lima, AS","2013","Lima, AS; Nogueira, ACR","2013","10","17","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.923234","-15.792649","-47.923234","-15.792649","Com fruto (carpoteca)&nf;; Cerrado sentido restrito",NA,NA,"Southern America",NA,NA,"180","Dicotyledoneae",NA,"1160","1160",NA,NA,"12","18",NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 15:07:03-03","UnB","UB","201239","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Lima, AS","2013","Lima, AS; Melo, MD; Almeida, RF","2012","08","28","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.924673","-15.79388","-47.924673","-15.79388","Com inflorescência&nf;; Cerrado sentido restrito",NA,NA,"Southern America",NA,NA,"6","Dicotyledoneae",NA,"1160","1160",NA,NA,"12","18",NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 15:07:03-03","UnB","UB","201240","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Lima, AS","2013","Lima, AS; Melo, MD; Almeida, RF","2012","09","21","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.926503","-15.793059","-47.926503","-15.793059","Com inflorescência&nf;; Cerrado sentido restrito",NA,NA,"Southern America",NA,NA,"43","Dicotyledoneae",NA,"1160","1160",NA,NA,"12","18",NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 15:07:03-03","UnB","UB","210705","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","08","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAB)","-50.068611","-17.771389","-50.068611","-17.771389","Botão verde; Mata ciliar. Solo argiloso vermelho",NA,NA,"Southern America",NA,NA,"BP77","Dicotyledoneae",NA,"426","426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 15:07:03-03","UnB","UB","210782","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","09","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCDC)","-50.104444","-17.728889","-50.104444","-17.728889","Arbusto, 18m. Botões verdes; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,NA,"Southern America",NA,NA,"BP154","Dicotyledoneae",NA,"458","458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-01 15:07:03-03","UnB","UB","210815","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","09","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCDC)","-50.104444","-17.728889","-50.104444","-17.728889","Arbusto, 1,2m; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,NA,"Southern America",NA,NA,"BP187","Dicotyledoneae",NA,"458","458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-01 15:07:03-03","UnB","UB","43176","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Argent, GCG",NA,NA,NA,"Brasil","Mato Grosso",NA,"Base Camp","-51.75","-12.85","-51.75","-12.85",NA,NA,NA,"Southern America",NA,NA,"6927","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-01 15:07:03-03","UnB","UB","211144","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","11","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCBA)","-50.100833","-17.663056","-50.100833","-17.663056","Árvore, 3m. Botões verdes; Cerrado sensu stricto. Solo areno argiloso vermelho com canga (pedras ricas em minério de ferro)",NA,NA,"Southern America",NA,NA,"BP515","Dicotyledoneae",NA,"491","491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-01 15:07:03-03","UnB","UB","211541","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","2012","08","15","Brasil","Goiás","Edéia","(IRFCBH)","-50.0848","-17.6874","-50.0848","-17.6874","Arbusto, 1,2m; Ilha rochosa no meio da vereda. Solo de canga sobre rocha",NA,NA,"Southern America",NA,NA,"IRFCBH31","Dicotyledoneae",NA,"487","487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-01 15:07:03-03","UnB","UB","211802","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","2012","07","30","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCBA)","-50.0534","-17.405","-50.0534","-17.405","Arbusto, 1,2m; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,NA,"Southern America",NA,NA,"MSFCBA65","Dicotyledoneae",NA,"454","454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-11-01 15:07:03-03","UnB","UB","212330","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Villarroel, D","2012","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","2012","09","23","Brasil","Goiás","Edéia","Fazenda Canandá - Casa Base (REVEFC99)","-50.08","-17.6884","-50.08","-17.6884","Vereda. Gleissolo, preto, orgânico, úmido",NA,NA,"Southern America",NA,NA,"RE384","Dicotyledoneae",NA,"472","472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-01 15:07:03-03","UnB","UB","212437","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Harris, SA","2012","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","2012","09","23","Brasil","Goiás","Edéia","Fazenda Canadá - Casa Base (RECER01)","-50.0946","-17.6094","-50.0946","-17.6094","Cerradão com afloramento pré-cambrico próximo a campo e vereda. Solo marrom, arenoso, úmido com máteria orgânica e muita serrapilheira",NA,NA,"Southern America",NA,NA,"RE502","Dicotyledoneae",NA,"488","488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-07-29 09:05:29-03","UnB","UB","217099","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Pinto, JRR","2016","Rocha, LGS; Pinto, JRR","2016","10","30","Brasil","Goiás","Cocalzinho de Goiás","Parque Estadual dos Pirineus","-48.824444","-15.800278","-48.824444","-15.800278","Hábito arbóreo; Cerrado Rupestre",NA,NA,"Southern America",NA,NA,"s.n.","Dicotyledoneae",NA,"1100","1385",NA,NA,"10","22",NA,NA,NA,NA,NA,NA,NA
"654","2019-11-01 15:07:03-03","UnB","UB","43164","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Incógnito",NA,"Ratter, JA","1996","11",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Três Lagoas","-52.256944","-20.621111","-52.256944","-20.621111",NA,NA,NA,"Southern America",NA,NA,"7615","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-01 15:07:03-03","UnB","UB","43165","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Ratter, JA","1977","01","11","Brasil","Mato Grosso",NA,"10 Km S de Xavantina",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"4092","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-01 15:07:03-03","UnB","UB","43166","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Fonsêca, SG","1967","11","04","Brasil","Mato Grosso",NA,"253 Km de Xavantina para São Félix",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"377","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-11-01 15:07:03-03","UnB","UB","43167","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Harley, RM","1968","10","26","Brasil","Mato Grosso",NA,"5 Km S da Base Camp",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"10846","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-01 15:07:03-03","UnB","UB","43168","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Incógnito",NA,"Ratter, JA","1996","09","24","Brasil","Mato Grosso do Sul",NA,"22 Km de Cipolândia para Jacobina","-55.333333","-20","-55.333333","-20",NA,NA,NA,"Southern America",NA,NA,"7513","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-11-01 15:07:03-03","UnB","UB","43169","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Irwin, HS","1965","09","16","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"8367","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-01 15:07:03-03","UnB","UB","43174","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"Eiten, G; Eiten, LT","1968","09","21","Brasil","Mato Grosso",NA,"260 km along new road NNE of village of Xavantina","-51.75","-12.85","-51.75","-12.85","Tree 6m. tall; flowers light green.; In cerrado low tree and scrub woodland.",NA,NA,"Southern America",NA,NA,"8893","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-01 15:07:03-03","UnB","UB","43175","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Harley, RM","1968","10","08","Brasil","Mato Grosso",NA,"Base Camp","-51.75","-12.85","-51.75","-12.85",NA,NA,NA,"Southern America",NA,NA,"10541","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-11-01 15:07:03-03","UnB","UB","216999","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Muller, VR","2018","Muller, VR; Guimarães, MM","2018","07","18","Brasil","Goiás","Mara Rosa",NA,"-14.1987","-49.2774","-14.1987","-49.2774","Cerrado sentido restrito, solo com concreções lateríticas",NA,NA,"Southern America",NA,NA,"C2252","Dicotyledoneae",NA,NA,NA,NA,NA,"07","20",NA,NA,NA,NA,NA,NA,NA
"663","2019-11-01 15:07:03-03","UnB","UB","43177","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Tamashiro, JY",NA,NA,NA,"Brasil","Mato Grosso do Sul","Selvíria","Selvíria","-51.4189","-20.3672","-51.4189","-20.3672",NA,NA,NA,"Southern America",NA,NA,"134","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-11-01 15:07:03-03","UnB","UB","43234","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Proença, CEB",NA,"Kirkbride Junior, JH","1982","10","19","Brasil","Distrito Federal","Brasília","Região de Palma","-48.033333","-15.55","-48.033333","-15.55",NA,NA,NA,"Southern America",NA,NA,"5028","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-11-01 15:07:03-03","UnB","UB","43235","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Rivera, MD",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Escola Fazendária","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"Southern America",NA,NA,"80525","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-01 15:07:03-03","UnB","UB","43236","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Rivera, MD",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Escola Fazendária","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"Southern America",NA,NA,"80551","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-11-01 15:07:03-03","UnB","UB","43237","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Rivera, MD","1980","09",NA,"Brasil","Distrito Federal","Brasília","Escola Fazendária","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"Southern America",NA,NA,"80425","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-01 15:07:03-03","UnB","UB","43238","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Proença, CEB",NA,"Gottsberger, GK",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Águas Emendadas","-47.583333","-15.583333","-47.583333","-15.583333",NA,NA,NA,"Southern America",NA,NA,"13170998","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-11-01 15:07:03-03","UnB","UB","43239","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Ratter, JA","1976","10","27","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,"Southern America",NA,NA,"3856","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-11-01 15:07:03-03","UnB","UB","43241","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Walter, BMT",NA,"Walter, BMT","1994","11","14","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,"Southern America",NA,NA,"2276","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-11-01 15:07:03-03","UnB","UB","43243","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Rivera, MD","1980","09",NA,"Brasil","Distrito Federal","Brasília","Escola Fazendária","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"Southern America",NA,NA,"80424","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-11-01 15:07:03-03","UnB","UB","43249","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Incógnito",NA,"Kirkbride Junior, JH","1981","02","06","Brasil","Distrito Federal","Brasília","Córrego Cariru","-47.783333","-15.866667","-47.783333","-15.866667",NA,NA,NA,"Southern America",NA,NA,"3731","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-11-01 15:07:03-03","UnB","UB","43250","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Eiten, G",NA,"Irwin, HS","1964","09",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"6230","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-01 15:07:03-03","UnB","UB","4808","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Proença, CEB",NA,"Caribé, R","1993","05","07","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667","-47.833333","-15.866667","Tronco cinza claro folhas verdes. Estames brancos. H+F= folhas jovens e inflorescência.; Árvore 1,5m. Flor verde; Cerrado sensu stricto. Fogo recente.",NA,NA,"Southern America",NA,NA,"34","Dicotyledoneae",NA,"1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
