"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"268","2019-11-21 10:10:12-03","IBt","SP","42742","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Rojas, T","3742","1921","05",NA,"Paraguai","Rio Verde. Montes",NA,NA,NA,NA,NA,"Alto Paraguay",NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:10:12-03","IBt","SP","49939","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kuhlmann, M","1311","1945","01",NA,"Brasil","Entre Bofete e Gareí, Fazenda Cachoeira. Beira de córrego",NA,NA,NA,NA,"24","São Paulo",NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:10:12-03","IBt","SP","84721","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Válio, IM","204","1960","12",NA,"Brasil","Estrada São Paulo - Itapetininga, km 163, bacia do rio Tatuí",NA,NA,NA,NA,"27","São Paulo",NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:10:12-03","IBt","SP","308525","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Christianini, SR","532","1997","03",NA,"Brasil","Fazenda da Cia. Cervejaria Brahma",NA,NA,NA,NA,"11","São Paulo","Agudos","-48.9799995422363","-22.4599990844727","52219","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:10:12-03","IBt","SP","78249","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kuhlmann, M","4530","1959","05",NA,"Brasil","Fazenda Barreiro Rico",NA,NA,NA,NA,"02","São Paulo","Anhembi","-48.1199989318848","-22.7800006866455","25656","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:10:12-03","IBt","SP","11684","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Loefgren, A","CGG4319","1899","04",NA,"Brasil","Capoeirão, Lageado.",NA,NA,"SP006846","SP006846","18","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273","29178","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:10:12-03","IBt","SP","139269","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Eiten, G; Eiten, LT","3275","1961","07",NA,"Brasil","Ca 0,5km W 7 a little north of the intersection of the Brotas - Itirapina road with the road to Campo Alegre. In clump of trees of a narrow brook-side vegetation (the brook now dry) at the lower edge of cerrado scrub",NA,NA,NA,NA,"11","São Paulo","Brotas","-48.1199989318848","-22.2800006866455","26585","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:10:12-03","IBt","SP","2195","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Campos Novaes, J","166","1918","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","Campinas","-47.060001373291","-22.8999996185303","23900","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:10:12-03","IBt","SP","3006","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Toledo, B","63","1919","02",NA,"Brasil",NA,NA,NA,NA,NA,"27","São Paulo","Campinas","-47.060001373291","-22.8999996185303","23900","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:10:12-03","IBt","SP","40912","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Zagatto, O; Vetorato, A","s.n.","1938","12",NA,"Brasil","Faz. Campo Grande",NA,NA,NA,NA,"04","São Paulo","Campinas","-47.060001373291","-22.8999996185303","23900","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:10:12-03","IBt","SP","11685","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Loefgren, A","CGG418","1887","12",NA,"Brasil","Mata, French.",NA,"Arbusto 1-2m, fl. alba.","SP006845","SP006845","02","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879","40712","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:10:12-03","IBt","SP","51818","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Lima, AS","s.n.","1943","11",NA,"Brasil","Cerrado",NA,NA,NA,NA,"12","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:10:12-03","IBt","SP","259255","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Barros, F","2585","1993","02",NA,"Brasil","Mata do Pedregulho. Vegetação intermediária entre floresta e cerradão",NA,NA,NA,NA,"06","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:10:12-03","IBt","SP","11686","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Russel, A","184","1897","11",NA,"Brasil",NA,NA,NA,NA,NA,"25","São Paulo","Itú","-47.2900009155273","-23.2600002288818","22309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:10:12-03","IBt","SP","48231","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kuhlmann, M","s.n.","1943","04",NA,"Brasil",NA,NA,NA,NA,NA,"14","São Paulo","Limeira","-47.4000015258789","-22.5599994659424","20999","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:10:12-03","IBt","SP","154240","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kühn, E","29","1951","11",NA,"Brasil","A beira da rodovia",NA,NA,NA,NA,"19","São Paulo","Limeira","-47.4000015258789","-22.5599994659424","20999","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:10:12-03","IBt","SP","321280","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Hoehne, W","s.n.","1951","11",NA,"Brasil","Prox. a Limeira",NA,NA,NA,NA,"19","São Paulo","Limeira","-47.4000015258789","-22.5599994659424","20999","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:10:12-03","IBt","SP","4524","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Gehrt, G","s.n.","1920","09",NA,"Brasil","E.F. Paulista",NA,NA,NA,NA,"20","São Paulo","Matão","-48.3600006103516","-21.6000003814697","26922","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:10:12-03","IBt","SP","154888","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Gibbs, PE; Leitão Filho, HF","3391","1976","11",NA,"Brasil","25km NW de Mogi Guaçu. Estação Experimental de Mogi Guaçu (Fazenda Campininha)",NA,NA,NA,NA,"03","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:10:12-03","IBt","SP","153872","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kühn, E","174","1971","10",NA,"Brasil","Estação Experimental e Biológica",NA,NA,NA,NA,"29","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:10:12-03","IBt","SP","154290","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kühn, E","s.n.","1975","03",NA,"Brasil","Estação Experimental e Biológica de Mogi Guaçu, Fazenda Campininha",NA,NA,NA,NA,"03","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:10:12-03","IBt","SP","53937","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kuhlmann, M","3568","1955","04",NA,"Brasil","Fazenda Campininha",NA,NA,NA,NA,"18","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:10:12-03","IBt","SP","75380","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Mattos, JR; Mattos, NF","8513","1960","11",NA,"Brasil","Fazenda Campininha, 7km NNW de Pádua Sales. Cerrado derrubado queimado e arado para plantar Pinus",NA,NA,NA,NA,"17","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:10:12-03","IBt","SP","167936","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Mantovani, W","1260","1980","11",NA,"Brasil","Martinho Prado, Reserva Biológica da Fazenda Campininha",NA,NA,NA,NA,"17","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:10:12-03","IBt","SP","167969","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Mantovani, W","1351","1980","11",NA,"Brasil","Martinho Prado, Reserva Biológica da Fazenda Campininha",NA,NA,NA,NA,"19","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-21 10:10:12-03","IBt","SP","153877","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kühn, E","s.n.","1967","03",NA,"Brasil","Nativa na Estação Experimental e Biológica de Mogi Guaçu. Fazenda Campininha",NA,NA,NA,NA,"09","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-21 10:10:12-03","IBt","SP","257918","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Godoi, JV; Pereira, DF","261","1992","11",NA,"Brasil","Reserva Biológica e Estação Experimental de Mogi Guaçu, Mata da Mariana",NA,NA,NA,NA,"19","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:10:12-03","IBt","SP","257924","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Godoi, JV; Pereira, DF","267","1992","11",NA,"Brasil","Reserva Biológica e Estação Experimental de Mogi Guaçu, Mata da Mariana",NA,NA,NA,NA,"19","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:10:12-03","IBt","SP","78230","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kuhlmann, M","4265","1957","10",NA,"Brasil","Reserva Florestal. Fazenda Campininha",NA,NA,NA,NA,"30","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:10:12-03","IBt","SP","56570","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Handro, O","894","1959","11",NA,"Brasil","Reserva Florestal perto de Pádua Sales",NA,NA,NA,NA,"13","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:10:12-03","IBt","SP","11687","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Hammar","s.n.","1901","10",NA,"Brasil",NA,NA,NA,NA,NA,"16","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758","19575","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:10:12-03","IBt","SP","36872","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Hoehne, FC; Gehrt, A","s.n.","1936","11",NA,"Brasil",NA,NA,NA,NA,NA,"18","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758","19575","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:10:12-03","IBt","SP","359079","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Bertoni, JEA","533","1991","11",NA,"Brasil","Parque Estadual. Cerrado",NA,NA,NA,NA,"28","São Paulo","Porto Ferreira","-47.4700012207031","-21.8500003814697","13859","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:10:12-03","IBt","SP","59064","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Kuhlmann, M","s.n.","1954","11",NA,"Brasil","Subosque dos capões dos cerrados",NA,NA,NA,NA,"10","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818","45913","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:10:12-03","IBt","SP","248531","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Romaniuc Neto, S; Rossi, L; Toledo, CB","1103","1988","06",NA,"Brasil","Martinho Prado, Fazenda Campininha. Ref. mat. fitossociológico, mata da Mariana, A 19.14",NA,NA,NA,NA,"21","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:10:12-03","IBt","SP","64485","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Mattos, JR","8624","1960","11",NA,"Brasil","Fazenda Bocaina. No capão",NA,NA,NA,NA,"29","São Paulo","São Simão","-47.5499992370605","-21.4699993133545","27881","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:10:12-03","IBt","SP","200851","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Muniz, CFS","337","1981","03",NA,"Brasil","Mata Sete mil",NA,NA,NA,NA,"13","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:10:12-03","IBt","SP","219079","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Mamede, MCH","Pastore, JA","200","1986","12",NA,"Brasil","Parque Estadual do Morro do Diabo, região do estreito",NA,NA,NA,NA,"02","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-03 09:40:45-03","IBt","SP","302410","S","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Franco, GADC","1298","1994","12",NA,"Brasil","Parque Estadual Morro do Diabo, Estrada do Caldeirão, na margem do caminho",NA,NA,NA,NA,"06","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
