"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"173","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005197","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kinoshita","32196","1994","10","19",NA,"Brazil",NA,NA,"Arbusto ca. 1 m; flores blancas",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Itirapina, Cerrado do Valerio","-47.8308","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005193","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Hoehne","s/n","1945","4","11",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world",NA,"Sao Paulo","Magnoliophyta","Myrtales","australe","Cambess.",NA,"Caieiras","No specific.","-46.7333","-23.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005196","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Viegas & Berestein","9235","1948","2","20",NA,"Brazil",NA,NA,"Arvore.",NA,"Sao Paulo","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"Fazendas Agua Limpa, Sao Roque. Instituto Agronimico do Estado.","-47.077164","-22.86917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005395","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Souza & Souza","9634","1995","12","19",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Aguas de Santa Barbara, ca. 11 km da cidade em direca~o a Lencois","-49.239062","-22.88119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005165","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Mattos","10647","1962","11","20",NA,"Brazil",NA,NA,NA,NA,"Parana","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"entre Senges e Jaguariaiva","-49.7","-24.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005385","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Hatschbach","44706","1982","3","13",NA,"Brazil",NA,NA,NA,NA,"Minas Gerais","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Tijucal","Pedro Less","-43.5333","-18.6167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060485","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe guineense","I. Basualdo","1685","1988",NA,"29",NA,"Paraguay",NA,NA,"Arbol de 7-8 mts. Flores blancas.",NA,NA,"Magnoliophyta","Myrtales","guineense",NA,NA,NA,"Caazapa, Tavai - Prop de la Flia Bogado.","-55.333333","-26.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005388","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Tamashiro","369","1994","2","2",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Itirapina","Itirapina, Cerrado do Estrela","-47.8167","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-01-21 16:30:39-02","ASU","ASU-PLANTS","ASU0298672","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Elsa Matilde Zardini; Ramón Britez","52777","1999","12","13",NA,"Paraguay",NA,NA,"Subshrub 30 cm. Fruit green. Collecting area: around two hectares.",NA,"Caazapa","Magnoliophyta","Myrtales","australe",NA,"L. R. Landrum",NA,"Estancia Tapytá of Shell Forestry Ltd. Cerrado scrub on road to Tayá-i creek.","-55.765","-26.250278","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005173","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","L. R. Landrum","8789","1995","11","8",NA,"Paraguay",NA,NA,"shrub ca. 1 m",NA,"Misiones","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"San Juan Bautista, ca. 8.5 km along road to Pilar","-57.214732","-26.686107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005413","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","L. R. Landrum","8700","1995","8","20",NA,"Paraguay",NA,NA,"subshrub",NA,"Amambay","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"P. N. Cerro Cora' (ca. 22*35'S, 56*5'W), road to Lorito","-56.0833","-22.5833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005412","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","L. R. Landrum","8670","1995","8","14",NA,"Paraguay",NA,NA,"subshrub",NA,"Misiones","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"rt. 1 between San Ramon to San Patricio at KM A262, ca. 4 km E of rd to Ayolas (ca. 27*5'S, 56*40'W)","-56.6667","-27.0833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005169","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","L. R. Landrum","8795","1995","11","8",NA,"Paraguay",NA,NA,"subshrub",NA,"Misiones","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"rt. 1 between San Ramon to San Patricio at KM A262, ca. 4 km E of rd to Ayolas (ca. 27*5'S, 56*40'W)","-56.6667","-27.0833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005392","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mattos","9638","1961","12","28",NA,"Brazil",NA,NA,"No cerrado degradado, proximo da sede",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Mogi-Guacu","Moji-Guacu, perto de Padua Sales, Fazenda Campininha","-46.95","-22.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005398","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Peron","320","1987","10","3",NA,"Brazil",NA,NA,NA,NA,"Minas Gerais","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Tiradentes","Serra de Sao Jose","-44.1833","-21.1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005390","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cesar",NA,"1983","11","19",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Itirapina","Itirapina","-47.8167","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005163","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Krapovickas; Cristobal","40895","1987","1","15",NA,"Brazil",NA,NA,NA,NA,"Parana","Magnoliophyta","Myrtales","australe","Cambess.",NA,"Vila Velha","Vila Velha, detras de la iglesia","-50.667131","-25.14789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0052981","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","H. A. Keller","3554","2006","7","2",NA,"Argentina",NA,NA,"Arbusto, ca. 40 cm de altura, N.V.: Guayabo enano",NA,"Misiones","Magnoliophyta","Myrtales","australe","Cambess.","L. R. Landrum",NA,"Dep. Gral. Manuel Belgrano. Ruta prov. 17. Campinas de América. Cementerio Zona de campiña","-53.839819","-26.282432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005175","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Silva & Nicolack","739","1989","11","24",NA,"Brazil",NA,NA,"Campo limpo, seco",NA,"Parana","Magnoliophyta","Myrtales","australe","Cambess.",NA,"Ponta Grossa","Buraco do Padre. Mun. Ponta Grossa","-50.15","-25.0833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005387","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mattos","8903","1961","4","29",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Sao Jose dos Campos, a 3 km leste da cidade","-45.887248","-23.17908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005389","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Gottsberger","17-171074","1974","10","17",NA,"Brazil",NA,NA,"Arbusto c. 0.5m de altura; flores brancas, cheias",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum","L.R. Landrum, 2004.","Botucatu","13km ao Sul da cidade, ao longo da estrada Botucatu-Pardinho, antes da entrada para a fazenda '4 Meninas'.","-48.4333","-22.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005174","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Basualdo","2724","1989","12","8",NA,"Paraguay",NA,NA,NA,NA,"Caazapa","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"Enramadita (26*10'S, 55*17'W)","-55.2833","-26.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069699","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","I. Basualdo","2074","1988","12","21",NA,"Paraguay",NA,NA,"Arbusto de 0.20 m. Flores blancas.",NA,"Caazapa","Magnoliophyta","Myrtales","australe",NA,NA,NA,"Tavai. Destacamento militar.","-55.33333","-26.16667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005164","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Krapovickas; Cristobal","40895","1987","1","15",NA,"Brazil",NA,NA,NA,NA,"Parana","Magnoliophyta","Myrtales","australe","Cambess.",NA,"Vila Velha","Vila Velha, detras de la iglesia","-50.667131","-25.14789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005386","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Hatschbach","20410","1968","11","27",NA,"Brazil",NA,NA,NA,NA,"Parana","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Jaguariaiva","Mun. Jaguariaiva, Fazenda Chapada Santo Antonio","-49.7","-24.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005383","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Gottsberger","196R-28972","1972","9","29",NA,"Brazil",NA,NA,"Shrub 0.5m to 0.8m tall; ripe fruits green covered",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum","L.R. Landrum, 2004.","Botucatu","18km north, 14km East of Sao Manuel. Along the Sao Manuel-Piracicaba. Near ex-railway station. 'Treze de Maio'","-48.4167","-22.75","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005428","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mantovani","1605","1981","1","26",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Mogi-Guacu","Moji-Guacu, Martinho Prado, Reserva Biologica da Fazenda Campininha","-46.95","-22.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005391","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mantovani","1163","1980","10","15",NA,"Brazil",NA,NA,"RB 298754",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Mogi-Guacu","Moji-Guacu, Martinho Prado, Reserva Biologica da Fazenda Campininha","-46.95","-22.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005168","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Oliveira","318","1982","1","21",NA,"Brazil",NA,NA,NA,NA,"Parana","Magnoliophyta","Myrtales","australe","Cambess.",NA,"Palmeira","Mun. Palmeira, Fda. Sta. Rita","-50.0033","-25.4261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005399","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Sampaio","5744","1928","11","30",NA,"Brazil",NA,NA,NA,NA,"Para","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"Serra Tumuc Humac via Rio Cumina'","-55","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018817","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","M. R. F. Melo; S. A. C. Chiea","196","1980","2","12",NA,"Brazil",NA,NA,"nome vulgar: 'araca'; Obs. Arbusto com 1.5m. de altura, con frutos verdes.",NA,"Sao Paulo","Magnoliophyta","Myrtales","australe","Cambess.","L. R. Landrum, 2007",NA,"Mogi Guacu, Estacao Experimental de Moji-Guacu.","-46.937843","-22.370846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005378","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Ortiz","847","1966","12","3",NA,"Paraguay",NA,NA,"check date",NA,"Caazapa","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"Tavai-arroyo Mboi Shini (26*10'S, 55*20'W)","-55.3333","-26.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005380","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Basualdo","1713","1988","10","30",NA,"Paraguay",NA,NA,NA,NA,"Caazapa","Magnoliophyta","Myrtales","australe","Cambess.",NA,NA,"Tavai, Destacamento militar (26*10'S, 55*20'W)","-55.3333","-26.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005394","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Gottsberger","22R-81071","1971","10","8",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum","L.R. Landrum, 2004.",NA,"18km north, 14km East of Sao Manuel. Along the Sao Manuel-Piracicaba. Near ex-railway station 'Treze de Maio'","-48.4167","-22.75","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005384","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kinoshita","32201","1994","10","19",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Itirapina","Itirapina, Cerrado do Valerio","-47.8167","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005397","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Chiea","480",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,"Minas Gerais","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Serrinha.","-46","-19.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005393","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kummrow","1786","1982","2","17",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Rio Verde (mun. Itaberaba).","-49.135801","-23.855956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005396","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Viegas","7967","1945","12","9",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Mogi-Mirim","Mogi-Mirim","-46.95","-22.4333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005198","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Silva & Cordeiro","736","1989","11","24",NA,"Brazil",NA,NA,"arbusto 1 m;",NA,"Parana","Magnoliophyta","Myrtales","argenteum","Landrum","L. R. Landrum","Ponta Grossa","Buraco do Padre. Mun. Ponta Grossa","-50.15","-25.0833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005197","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kinoshita","32196","1994","10","19",NA,"Brazil",NA,NA,"Arbusto ca. 1 m; flores blancas",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Itirapina, Cerrado do Valerio","-47.8308","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005395","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Souza & Souza","9634","1995","12","19",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Aguas de Santa Barbara, ca. 11 km da cidade em direca~o a Lencois","-49.239062","-22.88119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005385","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Hatschbach","44706","1982","3","13",NA,"Brazil",NA,NA,NA,NA,"Minas Gerais","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Tijucal","Pedro Less","-43.5333","-18.6167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005388","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Tamashiro","369","1994","2","2",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Itirapina","Itirapina, Cerrado do Estrela","-47.8167","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005392","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mattos","9638","1961","12","28",NA,"Brazil",NA,NA,"No cerrado degradado, proximo da sede",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Mogi-Guacu","Moji-Guacu, perto de Padua Sales, Fazenda Campininha","-46.95","-22.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005398","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Peron","320","1987","10","3",NA,"Brazil",NA,NA,NA,NA,"Minas Gerais","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Tiradentes","Serra de Sao Jose","-44.1833","-21.1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005390","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cesar",NA,"1983","11","19",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Itirapina","Itirapina","-47.8167","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005387","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mattos","8903","1961","4","29",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,NA,"Sao Jose dos Campos, a 3 km leste da cidade","-45.887248","-23.17908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005389","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Gottsberger","17-171074","1974","10","17",NA,"Brazil",NA,NA,"Arbusto c. 0.5m de altura; flores brancas, cheias",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum","L.R. Landrum, 2004.","Botucatu","13km ao Sul da cidade, ao longo da estrada Botucatu-Pardinho, antes da entrada para a fazenda '4 Meninas'.","-48.4333","-22.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005386","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Hatschbach","20410","1968","11","27",NA,"Brazil",NA,NA,NA,NA,"Parana","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Jaguariaiva","Mun. Jaguariaiva, Fazenda Chapada Santo Antonio","-49.7","-24.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005383","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Gottsberger","196R-28972","1972","9","29",NA,"Brazil",NA,NA,"Shrub 0.5m to 0.8m tall; ripe fruits green covered",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum","L.R. Landrum, 2004.","Botucatu","18km north, 14km East of Sao Manuel. Along the Sao Manuel-Piracicaba. Near ex-railway station. 'Treze de Maio'","-48.4167","-22.75","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005428","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mantovani","1605","1981","1","26",NA,"Brazil",NA,NA,NA,NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Mogi-Guacu","Moji-Guacu, Martinho Prado, Reserva Biologica da Fazenda Campininha","-46.95","-22.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005391","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Mantovani","1163","1980","10","15",NA,"Brazil",NA,NA,"RB 298754",NA,"Sao Paulo","Magnoliophyta","Myrtales","argenteum","Landrum",NA,"Mogi-Guacu","Moji-Guacu, Martinho Prado, Reserva Biologica da Fazenda Campininha","-46.95","-22.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
