"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"47","2015-02-10 11:46:15-02","BM","SOLANACEAE_SOURCE_BR","9272","O","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Bohs, L.","2004","05",NA,"Weir, J.","467",NA,NA,NA,"Brazil",NA,"Corvo",NA,NA,NA,NA,NA,NA,NA,"BM000778007",NA,"São Paulo","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"48","2015-02-10 11:46:15-02","BM","SOLANACEAE_SOURCE_BR","47083","O","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Bohs, L.","2007","10",NA,"Davidse, G.","10418","1976","02","21","Brazil",NA,"Sáo Paulo, grounds of the Instituto Botânico",NA,NA,NA,NA,"860","860","Shrub or small tree 2 1/2 m tall; fruit green.; Open area along streamlet in forest.",NA,NA,"São Paulo","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"49","2015-02-10 11:46:15-02","BM","SOLANACEAE_SOURCE_BR","8467","O","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Bohs, L.","2004","05",NA,"Miers, J.","s.n.","1837","12",NA,"Brazil",NA,"descent of the Organ Mountains (Dec. 1837); Vargem (Jan. 1838)",NA,NA,NA,NA,NA,NA,NA,"BM000778030",NA,"Rio de Janeiro","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae","lectotype",NA,NA,NA,NA,NA
"50","2015-02-10 11:46:21-02","BM","SOLANACEAE_SOURCE_BR","26012","O","Plantae","Solanaceae","Solanum","fragrans","Solanum fragrans","Hook.","Knapp, S.","1997","01","01","Figueirêdo, L.S.; Rodal, M.J.N.; Andrade, K.; Inácio, E.","07","1995","03","08","Brazil",NA,"Floresta, Inajá, Reserva Biológica de Serra Negra.",NA,NA,NA,NA,NA,NA,"Árvore com ca. 6 m; caule levemente esbranquiçado; sépalas e pétalas verdes; estigma verde-claro; fruto imaturo verde.; Vegetação florestal aberta, solo arenoso violáceo com afloramentos. Trilha da descida da serra.","BM000935393",NA,"Pernambuco","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"51","2015-02-10 11:46:21-02","BM","SOLANACEAE_SOURCE_BR","26013","O","Plantae","Solanaceae","Solanum","fragrans","Solanum fragrans","Hook.","Knapp, S.","1997","01","01","Tschá, M.C.; Marcon, A.B.; Silva, D.C.; Sales, M.; Lucena, M.F.A.","23","1995","03","08","Brazil",NA,"Floresta, Inajá. Reserva Biológica de Serra Negra.",NA,NA,NA,NA,NA,NA,"Arvoreta com ca. de 6 m; frutos amarelos, inmaturos amarelos.; Vegeteção florestal aberta, solo arenoso violacéo com afloramentos; dentro da mata","BM000935394",NA,"Pernambuco","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"52","2015-02-10 11:46:21-02","BM","SOLANACEAE_SOURCE_BR","26013","O","Plantae","Solanaceae","Solanum","fragrans","Solanum fragrans","Hook.","Knapp, S.","1997","01","01","Tschá, M.C.; Marcon, A.B.; Silva, D.C.; Sales, M.; Lucena, M.F.A.","23","1995","03","08","Brazil",NA,"Floresta, Inajá. Reserva Biológica de Serra Negra.",NA,NA,NA,NA,NA,NA,"Arvoreta com ca. de 6 m; frutos amarelos, inmaturos amarelos.; Vegeteção florestal aberta, solo arenoso violacéo com afloramentos; dentro da mata",NA,NA,"Pernambuco","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae",NA,"5202477",NA,NA,NA,NA
"53","2015-02-10 11:46:21-02","BM","SOLANACEAE_SOURCE_BR","26015","O","Plantae","Solanaceae","Solanum","fragrans","Solanum fragrans","Hook.","Knapp, S.","1997","01","01","Tschá, M.C.; Laurênio, A.; Gomes, A.P.S.; Tamashiro, J.; Rodal, M.J.N.; Sales, M.","147","1995","07","21","Brazil",NA,"Floresta, Inajá. Reserva Biológica de Serra Negra.",NA,NA,NA,NA,NA,NA,"Arbusto com ca. de 4 m de alt.; frutos imaturos verdes.; Vegeteção arbustiva, solo areno argiloso. Trilha da mata.","BM000935396",NA,"Pernambuco","Magnoliophyta","Solanales","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:25:12-03","UFBA","ALCB","34193","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Bohs, L","2009","04","01","Ribas, OS; Cordeiro, J; Silva, JM","2204","1997","12","31","Brasil","Tijucas do Sul","Rio do Fojo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"2,50 m. Flor lilás.; interior da mata.",NA,NA,"Paraná","Dicotyledon",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2864331","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","12","16","Brazil",NA,"Santa-Catarina. Novo Horizonte, Lauro Müller.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864331","NL-L2864331",NA,NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1729096","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs L",NA,NA,NA,"Gonçalves P",NA,"1932","11","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1729096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1729096","NL-U1729096","São Paulo",NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0098146",NA,NA,NA
"57","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1729102","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","11","06","Brazil",NA,"Brasiliae australis, Est. Parana, rocada near Rio Iguacu, S of Campo Novo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1729102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1729102","NL-U1729102",NA,NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:35:19-03","NBC","NL-BOTANY","WAG.1831755","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1965","11","30","Brazil",NA,"Paraná. Mun. Antonina: Rio Cotia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1831755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1831755","NL-WAG1831755",NA,NA,"Solanales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:19:54-03","ESALQ","ESA","76925","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos",NA,NA,NA,NA,NA,"Ribas, O.S. et al.","2854.0","1999","12","22","Brasil","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"ESA076925","ESA076925","Paraná","Magnoliophyta",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:19:54-03","ESALQ","ESA","15364","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos",NA,NA,NA,NA,NA,"Cordeiro, J. ; Soares, A.A.","1133.0","1993","12","08","Brasil","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"ESA015364","ESA015364","Paraná","Magnoliophyta",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:19:54-03","ESALQ","ESA","16227","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos",NA,NA,NA,NA,NA,"Hatschbach, G. et al.","59226.0","1993","10","12","Brasil","Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,"ESA016227","ESA016227","Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:19:54-03","ESALQ","ESA","60717","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos",NA,NA,NA,NA,NA,"Ribas, O.S. et al.","2204.0","1997","12","31","Brasil","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"ESA060717","ESA060717","Paraná","Magnoliophyta",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:19:54-03","ESALQ","ESA","33589","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans",NA,NA,NA,NA,NA,"Jarenkow, J.A.","2225.0","1992","12","05","Brasil","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA033589",NA,"Rio Grande do Sul","Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:19:54-03","ESALQ","ESA","27008","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans",NA,NA,NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","290.0","1993","12","02","Brasil","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA027008","ESA027008","São Paulo","Magnoliophyta",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:20:02-03","ESALQ","ESA","62867","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"Hirashima, W. et al.",NA,"1989","10","18","Brasil","Cambé",NA,"-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,"ESA062867","ESA062867","Paraná","Magnoliophyta",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:20:02-03","ESALQ","ESA","70628","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"Pavão, O.C.",NA,"1999","11","18","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA070628","ESA070628","Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:20:02-03","ESALQ","ESA","70624","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"Francisco, E.H.",NA,"1998","10","07","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA070624","ESA070624","Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:20:02-03","ESALQ","ESA","126132","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,"Sobral, M.","1905","07","04","Sobral, M.","15139.0","1905","07","04","Brasil","Prados",NA,"-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,NA,"ESA126132","ESA126132","Minas Gerais","Magnoliophyta",NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA
"69","2015-07-02 14:04:23-03","JBP","HPL","11021","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.R. Stehmann","2005","10","03","C. Mouta, M. Fachada & J. Cardoso","31","2003","11","17","Brasil","São Vicente","Coletado no Parque Estadual Xixová-Japuí, no morro do Japuí; em área de mata de encosta. S 23° 58' 37 - 24° 02' 06; W 46° 22' 19 - 46° 24' 42","-46.39","-23.96",NA,NA,NA,NA,NA,NA,NA,"SP",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA
"70","2019-12-19 08:15:32-03","FPS","FPS","1344","MachineObservation","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Schwirkowski, P.","2013","07","14","Schwirkowski, P.",NA,"2013","07","14","Brasil","São Bento do Sul","Rio Natal, linha férrea próxima à igreja","-49.298881","-26.358368","-49.298881","-26.358368",NA,NA,"<ll>dwc_commonname:</ll> Baga-de-bugre, maracujá-de-macaco","FPS01344","FPS01344_v01 FPS01344_v02 FPS01344_v03 FPS01344_v04 FPS01344_v05","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-19 08:15:32-03","FPS","FPS","1633","MachineObservation","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Schwirkowski, P.","2015","03","01","Schwirkowski, P.",NA,"2011","03","01","Brasil","São Bento do Sul","Rio Natal, linha férrea próxima à igreja","-49.298881","-26.358368","-49.298881","-26.358368",NA,NA,"<ll>dwc_commonname:</ll> Baga-de-bugre, maracujá-de-macaco","FPS01633","FPS01633_v01 FPS01633_v02 FPS01633_v03","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-19 08:15:32-03","FPS","FPS","1567","MachineObservation","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Schwirkowski, P.","2011","02","23","Schwirkowski, P.",NA,"2011","02","23","Brasil","São Bento do Sul","Rio Natal, linha férrea próxima à igreja","-49.298881","-26.358368","-49.298881","-26.358368",NA,NA,"<ll>dwc_commonname:</ll> Baga-de-bugre, maracujá-de-macaco","FPS01567","FPS01567_v01 FPS01567_v02","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-19 08:15:32-03","FPS","FPS","1025","MachineObservation","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Schwirkowski, P.","2015","11","11","Schwirkowski, P. & Venturi, I.","1291","2015","11","11","Brasil","São Bento do Sul","Rio Natal. Linha férrea, após o CEPA Rugendas","-49.313386","-26.324853","-49.313386","-26.324853",NA,NA,"<ll>dwc_commonname:</ll> Baga-de-bugre, maracujá-de-macaco","FPS01025,FURB49359","FPS01025_v01 FPS01025_v02 FPS01025_v03 FPS01025_v04 FPS01025_v05 FURB49359","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49359","voucher",NA,NA
"74","2019-07-26 11:41:21-03","IPA","IPA","93141","S","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Almeida, E.B.","2003",NA,NA,"Almeida, E.B.; Medeiros, D.; Medeiros, D.","394","2003","02","07","Brasil","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,"Arbusto ca. 2m de altura; pétalas verdes, estames amarelos.; Restinga, fisionomia floresta.","IPA0093141",NA,"Pernambuco","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:50:55-02","IPA","IPA","12645","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, J.R.","2006","12","06","Pickel, B.","4319","1944","12","22","Brasil","São Paulo","Capital, Chácara dos Morrinhos. Na cerca, à sombra.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Hábito: árvore pequena glutinosa.","IPA0012645",NA,"São Paulo","Plantae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:33:28-03","IAP","PACA-AGP","41149.1","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","E.L.C. Soares & L.A. Mentz","2006","06",NA,"Hatschbach, G.","1514","1949","10","03","Brasil","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Planta de 1,5 m .&nf;Botão e flores novas lilás, velhas amarelas. Habitat: In silva Fenofase: flor","PACA041149-1",NA,"PR","Magnoliophyta","Solanales",NA,NA,"32006","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:33:28-03","IAP","PACA-AGP","58207","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","E. L. C. Soares","2006","05","02","Hatschbach, G.","7439","1952","01","22","Brasil","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Habitat: In silva Fenofase: fruto","PACA058207",NA,"SC","Magnoliophyta","Solanales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:33:28-03","IAP","PACA-AGP","66134","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","E.L.C. Soares","2006","05","02","R. Klein","3754","1962","12","11","Brasil","Canoinhas","Barra Grande Pinhal","-50.3899993896484","-26.1772003173828",NA,NA,"750","750","Arbusto de 2 m de altura. Fenofase: flor roxa","PACA066134",NA,"SC","Magnoliophyta","Solanales",NA,NA,"50616","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:19:31-03","UFV","VIC","010627","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Soares, A.A.","s.n.","1988","12","13","Brasil","Joinville","Vila Nova","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Arbusto de 3,5 m, pétlas roxas e sépalas verdes , conectivos roxos mas escuros, estames roxos, osmóforos no conectivo, Mata atlântica, beira de estrada( Local de intensa luminosidade) inflorescência pendentes nas bifurcações dos ramos","VIC010627","VIC010627","Santa Catarina",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:19:31-03","UFV","VIC","010284","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Soares, A.A.","s.n.","1987","12","16","Brasil","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Flores roxas, urceolada, estames inclusos,conectivos roxos, cálice verde.","VIC010284","VIC010284","Parana",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:19:31-03","UFV","VIC","010623","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Kummrow, R.","3095","1988","11","21","Brasil","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto de cerca de 2 m, sépalas verdes, pétalas roxas, estames arroxeados porém, com conectivos mas escuros, beira de estrada, mata de Araucária.","VIC010623","VIC010623","Parana",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-10-15 08:12:57-03","ASU","ASU-PLANTS","ASU0049130","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","A. Schinini",NA,NA,NA,"A. Schinini; G. Caballero Marmori","27276","1990","10","13","Paraguay",NA,"4-5 Km NE de Hernandarias. Reserva Biologica Tati Yupi.","-54.58333","-24.36667",NA,NA,NA,NA,NA,NA,NA,"Alto Parana","Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-15 08:12:57-03","ASU","ASU-PLANTS","ASU0049131","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Gert Hatschbach",NA,NA,NA,"L. R. Landrum","2865","1977","12","13","Brazil",NA,"Mun. Herretes, Via Graciosa, Grota Funda.","-48.83333","-25.33333",NA,NA,"600",NA,NA,NA,NA,"Parana","Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:46:12-03","UFJF","CESJ","31903","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","G. Hatschbach","2000",NA,NA,"O.S. Ribas; E. Barbosa; J.M. Silva","2854","1999","12","22","Brasil","Campina Grande do Sul","Trilha para o Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto, 2 m, flor arroxeada. Floresta atlântica da Serra do Mar.","CESJ031903",NA,"Paraná","Angiosperma",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:46:12-03","UFJF","CESJ","63923","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","A.C. Cervi","2002","11","28","A.C. Cervi; et al.","9114","2002","11","25","Brasil","Curitiba","Jardim Botânico de Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arvoreta.","CESJ063923",NA,"Paraná","Angiosperma",NA,"América do Sul",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:48:55-03","UFMS","CGMS","63574","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,"2020",NA,NA,"D.S. Nascimento; J. Cordeiro","89","2004","12","13","Brasil","Curitiba","Jardim Botânico Municipal.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Flor lilás. Habitat: Capão com araucária. Habito: Arbusto. 1,80 m de altura.","CGMS1096542",NA,"Paraná",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:41:30-03","UNICAMP","UEC","48991","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Stehmann, JR","1994","12","13","Britez, RM; Silva, SM; Melo, E","1168","1986","11","29","Brazil","São Mateus do Sul","Fazenda do Dargo.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arvoreta, 2,5m de altura; flores amarelo com botões arroxeados, próximo às habitações.","UEC085641","UEC085641","Paraná","Magnoliopsida",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:41:30-03","UNICAMP","UEC","40222","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Stehmann, JR","1994","12","13","Tamashiro, JY; Leitão Filho, HF","17985","1985","12","03","Brazil","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto até 3m de altura; flores jovens roxas, adultas roxo-amarelado, frutos verdes.; Mata restinga.","UEC085643","UEC085643","São Paulo","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:41:30-03","UNICAMP","UEC","50420","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Stehmann, JR","1994","12","13","Vasconcellos-Neto, J","20972","1988","11","21","Brazil","Jundiaí","Serra do Japí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arvoreta com 2m de altura; flores lilás.; Próximo à riacho.","UEC085642","UEC085642","São Paulo","Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
