"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"181","2021-03-01 16:33:17-03","UNICAMP","UEC","73852","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Toniato, MTZ","33647","1995","04","30","Brazil","São Paulo","Campinas","Altura Km 139 da rodovia D. Pedro I","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC021974","UEC021974","Magnoliopsida",NA,NA,NA,NA,"Mata de Brejo",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"182","2021-03-01 16:33:17-03","UNICAMP","UEC","203705","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Spina, AP","Spina, AP","347","1994","10","26","Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC021959","UEC021959","Magnoliopsida",NA,NA,NA,NA,"Borda da mata. Arbórea, 7m alt. flores brancas, botões florais verdes, frutos maduros lenhoso; Mata higrófila",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"183","2021-03-01 16:33:17-03","UNICAMP","UEC","99543","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Spina, AP","Spina, AP","178","1993","11","24","Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC021965","UEC021965","Magnoliopsida",NA,NA,NA,NA,"Arbórea, 8,0m alt, botões florais verdes, flores brancas, solitárias, apicais.; Interior da mata. Mata Higrófila",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"184","2021-03-01 16:33:17-03","UNICAMP","UEC","9858","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Gibbs, PE; Cruz, ND;","s.n.","1977","01","04","Brazil","São Paulo","Campinas","Cultivada - Instituto Agronômico de Campinas &nf;Origem: Brejo da Fazendo Santa Eliza","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC021960","UEC021960","Magnoliopsida",NA,NA,NA,NA,"Flores creme; Brejo",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"185","2021-03-01 16:33:17-03","UNICAMP","UEC","52620","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Leitão Filho, HF; Morellato, LPC","22898","1988","11","07","Brazil","São Paulo","Campinas","nativo da Reserva Municipal de Santa Genebra, em mata","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC021949","UEC021949","Magnoliopsida",NA,NA,NA,NA,"Árvore de 8m; flores brancas; em local úmido; Em local úmido",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"186","2021-03-01 16:33:17-03","UNICAMP","UEC","149063","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Leitão Filho, HF; Morellato, LPC","22970","1989","11",NA,"Brazil","São Paulo","Campinas","Nativo na reserva municipal Santa Genebra, em mata","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC021968","UEC021968","Magnoliopsida",NA,NA,NA,NA,"Árvore até 8 metros, flores brnacas, em brejo; Em mata. Em brejo",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"187","2021-03-01 16:33:17-03","UNICAMP","UEC","45123","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Tamashiro, JY; Gabrielli, AC; Santos, FAM; Rodrigues, RR","18843","1986","12","04","Brazil","São Paulo","Teodoro Sampaio","Reservado Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"UEC021969","UEC021969","Magnoliopsida",NA,NA,NA,NA,"Árvore de até 12m, flores com pétalas creme",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"188","2021-03-01 16:33:17-03","UNICAMP","UEC","82251","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Santin, DA","Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34821","1996","02","05","Brazil","São Paulo","Ubatuba","Praia de Itamambuca","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC021966","UEC021966","Magnoliopsida",NA,NA,NA,NA,"Árvore com 20 metros de altura, frutos imaturos verdes.; Planicie Costeira",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"189","2020-03-12 10:29:18-03","UFOP","OUPR","34772","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Pedrosa, L.G.","Pedrosa, L.G.","2241","2019","11","30","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ramificada, flores creme. Campo rupestre","2019","11","30","44599","auto",NA,NA,NA,NA,NA
"190","2019-11-06 09:56:10-03","UFOP","OUPR","21696","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Pedreira, G.","s.n.","2007","12","11","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 7m. Flor vistosa, cor creme 15cm.",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"191","2019-11-06 09:56:10-03","UFOP","OUPR","1461","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Silva, J.L.; Roschel, M.B.","s.n.","1994","08","09","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 1,0m. Flores violáceas. Cultivado.",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"192","2020-10-14 10:02:31-03","FURB","FURB","15935","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Dreveck, S","Dreveck, S.; Carneiro, F.E.","1194","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba - Rio da Prata.","-48.96","-26.19","-48.9600000","-26.1900000","15","15","FURB28187","FURB28187 FURB28187_1",NA,NA,NA,NA,NA,"Florística IFFSC 1049 (Arbórea), comum na subunidade norte. Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; comum no interior do fragmento Habito: árvore; Fruto verde;","2009","10","17",NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:02:31-03","FURB","FURB","18969","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Korte, A","Korte, A.; Kniess, A.","1423","2009","12","07","Brasil","Santa Catarina","Rio do Sul","Fundo Canoas.","-49.68","-27.18","-49.6800000","-27.1800000","625","625","FURB28183","FURB28183",NA,NA,NA,NA,NA,"Florística IFFSC 513 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: árvore;","2009","12","07",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-27 09:30:04-03","FURB","FURB","1971","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Gasper, AL de","Sobral, M.",NA,"2000","12","12","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"FURB28185","FURB28185",NA,NA,NA,NA,NA,NA,"2007","01","25",NA,NA,NA,NA,NA,NA,NA
"195","2020-10-14 10:02:31-03","FURB","FURB","22674","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Korte, A","Korte, A.; Kniess, A.","2262","2010","03","19","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.32","-27.09","-49.3200000","-27.0900000","358","358","FURB28182","FURB28182",NA,NA,NA,NA,NA,"Florística IFFSC 576 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","2010","03","19",NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:02:31-03","FURB","FURB","23555","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Verdi, M","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4475","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.3222223","-28.17","-49.3222223","-28.1700000","332","332","FURB28184","FURB28184",NA,NA,NA,NA,NA,"Florística IFFSC 143 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","2010","04","14",NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:02:31-03","FURB","FURB","28371","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Rigon-Junior, MJ","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2690","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","FURB28190","FURB28190 FURB28190_1",NA,NA,NA,NA,NA,"Florística IFFSC e8004b (Arbórea) - forófito 3 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","2010","08","25",NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:02:31-03","FURB","FURB","28602","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Schmitt, J","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2358","2010","05","15","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","FURB28191","FURB28191",NA,NA,NA,NA,NA,"Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde a amarelo;","2010","05","15",NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:02:31-03","FURB","FURB","30460","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","3127","2010","06","23","Brasil","Santa Catarina","Águas Mornas","rio Cubatão.","-48.9608333","-27.8097222","-48.9608333","-27.8097222","620","620","FURB28193","FURB28193",NA,NA,NA,NA,NA,"Florística IFFSC 253 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira do riacho Habito: arbórea; Fruto verde;","2010","10","14",NA,NA,NA,NA,NA,NA,NA
"200","2020-10-14 10:02:31-03","FURB","FURB","3155","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Sobral, M","Jeremias, O.",NA,"2001","07","20","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667","350","350","FURB28186","FURB28186",NA,NA,NA,NA,NA,"FNMA. Florística. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","2001","07","23",NA,NA,NA,NA,NA,NA,NA
"201","2020-10-14 10:02:31-03","FURB","FURB","32892","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Verdi, M","Verdi, M.","5949","2010","12","08","Brasil","Santa Catarina","Rio dos Cedros","Rio Esperança.","-49.3305556","-26.6638889","-49.3305556","-26.6638889","268","268","FURB28189","FURB28189",NA,NA,NA,NA,NA,NA,"2010","12","08",NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:02:31-03","FURB","FURB","33876","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Torres, E","Torres, E.",NA,"2011","01","31","Brasil","Santa Catarina","Blumenau","Associação Desportiva Hering (Parque da Hering).","-49.1136111","-26.9041667","-49.1136111","-26.9041667","135","135","FURB28192","FURB28192",NA,NA,NA,NA,NA,"Período: Verão (42º dia do verão). Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","2011","01","31",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-27 09:30:04-03","FURB","FURB","45398","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Oliveira, AA de","Oliveira, A.A. de","917","2015","01","09","Brasil","Santa Catarina","Praia Grande","Fortaleza.","-49.9525","-29.1594444","-49.9525000","-29.1594444","323","323","FURB28181","FURB28181",NA,NA,NA,NA,NA,"Fito IFFSC 04 /O/17","2015","01","09",NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:02:31-03","FURB","FURB","62437","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Kassner-Filho, A.","Kassner-Filho, A.","4493","2019","01","13","Brasil","Santa Catarina","Ibirama","Fazenda Schacht.","-49.5622222","-26.9483333","-49.5622222","-26.9483333","613","613","FURB62437","FURB62437",NA,NA,NA,NA,NA,"fruto imaturo Habitat: beira de estrada Habito: arbórea","2019","01","13",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-09 14:46:48-03","FURB","FURB","66575","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Kassner-Filho, A.","Kassner-Filho, A.","5803","2020","09","13","Brasil","Santa Catarina","São Pedro de Alcântara","Rua Ana Lohn Pering.","-48.7941666","-27.5727778","-48.7941666","-27.5727778","267","267","FURB66575","FURB66575",NA,NA,NA,NA,NA,"fruto lenhoso, semente vermelha Habitat: interior do fragmento Habito: arbórea","2020","09","13",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-09 14:46:48-03","FURB","FURB","66804","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Schwirkowski, P.","Schwirkowski, P.","4133","2020","06","20","Brasil","Santa Catarina","Jaraguá do Sul","Jaraguazinho. Estrada Gehard Gumz.","-49.2672223","-26.5794445","-49.2672223","-26.5794445","250","250","FURB66804","FURB66804",NA,NA,NA,NA,NA,"FOD. Borda de mata Habitat: Heliófita. Frutos imaturos, cor verde Habito: Árvore","2020","06","20",NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:02:31-03","FURB","FURB","8683","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Stival-Santos, A","Stival-Santos, A.","148","2008","10","21","Brasil","Santa Catarina","Jaraguá do Sul","Margem do rio Cerro.","-49.1416666","-26.5875","-49.1416666","-26.5875000",NA,NA,"FURB02093","FURB02093",NA,NA,NA,NA,NA,NA,"2008","10","21",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-27 09:30:04-03","FURB","FURB","9484","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Verdi, M","Verdi, M.","939","2008","11","11","Brasil","Santa Catarina","Pouso Redondo","Corruchel.","-49.9422222","-27.3344444","-49.9422222","-27.3344444","616","616","FURB28188","FURB28188",NA,NA,NA,NA,NA,NA,"2008","11","11",NA,NA,NA,NA,NA,NA,NA
"209","2020-10-14 10:02:31-03","FURB","FURB","41585","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Falkenberg, DB","Falkenberg, D.B.","10449","2002","11","22","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"300","300","FURB28178","FURB28178",NA,NA,NA,NA,NA,NA,"2002",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"210","2021-03-16 17:53:12-03","UCS","HUCS","48564","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Verdi, M.","Verdi, M.","4475","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.322222","-28.17","-49.322222","-28.17","332","332",NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,"Florística IFFSC 143 (Arbórea); interior de fragmento","2010","04","14",NA,NA,NA,NA,NA,NA,NA
"211","2019-02-21 19:34:16-03","UNEMAT","HERBAM","2667","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Assunção, PACL","Assunção, P.A.C.L.; Hase, L. & Rocha Filho, J.A.","3027",NA,NA,NA,"Brasil","Mato Grosso","Paranaíta","UHE Teles Pires","-56.4766998291016","-9.664719581604",NA,NA,NA,NA,"HERBAM002667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84156","auto",NA,NA,NA,NA,NA
"212","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","2012","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St. - Hil","Campos, J.C","Sonsin, J.O & Campos J.C",NA,"2007","03","15","Brasil","S.Paulo","Pratânia","Fazenda Palmeira da Serra","-48.523917","-23.04875","48° 31'26,1 W","23° 02' 55,5 S",NA,NA,"BOTUW002012",NA,NA,NA,NA,NA,NA,"Mata ciliar, altura da arvore 6,2 m, Circunferência altura do peito 25 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","2013","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St. - Hil","Campos, J.C","Sonsin, J.O & Campos J.C",NA,"2007","03","15","Brasil","S.Paulo","Pratânia","Fazenda Palmeira da Serra","-48.523917","-23.04875","48° 31'26,1 W","23° 02' 55,5 S",NA,NA,"BOTUW002013","BOTUW002013_w1",NA,NA,NA,NA,NA,"Mata ciliar, altura da arvore 9,0 m, Circunferência altura do peito 28 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-08-16 08:39:50-03","UTFPR","HCF","2689","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","M.G. Caxambu","A.R. Silva",NA,"2005","08","05","Brasil","MG","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-","-45.5657997131348","-21.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore ca. 8-10 m de altura, ripária, com raízes expostas. Folhas cartáceas, alternas, com estípula terminal.","2005","08","16","37175","auto",NA,NA,NA,NA,NA
"215","2013-04-01 09:20:05-03","IPT","BCTW","12839","S","Plantae",NA,"Talauma","ovata","Talauma ovata","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"216","2013-04-01 09:20:05-03","IPT","BCTW","5977","S","Plantae",NA,"Talauma","ovata","Talauma ovata","A. St.-Hil.","IPT",NA,NA,NA,NA,NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental de Ibiti","-46.68","-22.68",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"11114","auto","Magnoliopsida",NA,NA,NA,NA
"217","2013-04-01 09:20:05-03","IPT","BCTW","10228","S","Plantae",NA,"Talauma","ovata","Talauma ovata","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Guaratuba",NA,"-48.5747","-25.8828",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA
"218","2013-04-01 09:20:05-03","IPT","BCTW","8088","S","Plantae",NA,"Talauma","ovata","Talauma ovata","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"219","2019-11-25 12:12:13-03","UFSM","SMDB","9058","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St .Hil.","Dias, MC","Pavão, OC; et al.","s.n.","2000","12","06","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"SMDB009058","SMDB009058",NA,NA,NA,NA,NA,"Árvore 11m; flores brancas; próximo ao brejo.","2001",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"220","2021-02-11 16:53:12-03","UFSM","SMDB","8217","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St .Hil.","Záchia, R.A","Záchia, R.A","07/32","2000","09","09","Brasil","Rio de Janeiro","São José dp Rio Preto",NA,NA,NA,NA,NA,NA,NA,"SMDB008217",NA,NA,NA,NA,NA,NA,"Árv. 8,5 m de altura, 23 cm de DAP. Folha verde, fruto verde claro, comum no local, brejo sobre o solo hidromórfico.","2002","01","25",NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:32:24-03","MBM","MBM","401575","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Falkenberg, D.B.","Falkenberg, D.B.","10449","2002","11","22","Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"300","300","MBM401575","MBM401575",NA,NA,NA,"Southern America",NA,NA,"2012",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"222","2020-12-21 16:32:24-03","MBM","MBM","391903","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Brotto, M.L.","Schwirkowski, P.","92","2013","11","25","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Divisa entre São Bento e Corupá","-49.3786010742188","-26.2502994537354",NA,NA,"820","820","MBM391903","MBM391903",NA,NA,NA,"Southern America",NA,NA,"2014","08","20","23090","auto",NA,NA,NA,NA,NA
"223","2020-12-21 16:32:24-03","MBM","MBM","406513","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Barboza, E.","Silva, J.M.","9278","2016","03","26","Brazil","Paraná","Sengés","PCH Fazenda Entre Rios","-49.623889","-24.121389","-49.623889","-24.121389","625","625","MBM406513","MBM406513",NA,NA,NA,"Southern America",NA,"Arbusto com 3 m de altura; flor creme.; Cerrado.","2016","11","22",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:32:24-03","MBM","MBM","429910","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Brotto, M.L.","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","3885","2020","07","11","Brazil","Paraná","Morretes","Serra do Marumbi, encosta voltada para América de Cima","-48.884444","-25.477778","-48.884444","-25.477778","240","240","MBM429910",NA,NA,NA,NA,"Southern America",NA,"Árvore com 20 m de altura; frutos maduro verde-acinzentado, deiscente, sementes com arilo vermelho.; Floresta Ombrófila Densa Submontana.","2020","07","11",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:32:24-03","MBM","MBM","11348","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Kuntz, J.","Hatschbach, G.","20457","1968","11","28","Brazil","Paraná","Jaguariaíva","Rio do Sabia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM011348","MBM011348",NA,NA,NA,"Southern America",NA,"Árvore 10m, flor creme, Capão junto àcórrego.","2010","08","02","44368","auto",NA,NA,NA,NA,NA
"226","2020-12-21 16:32:24-03","MBM","MBM","113442","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A. St.-Hil.",NA,"Equipe do Jardim Botânico de Brasília","393","1985","04","29","Brazil","Distrito Federal",NA,"Estação Florestal Cabeça do Veado, 20 Km SE de Brasília",NA,NA,NA,NA,NA,NA,"MBM113442","MBM113442",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
