"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet","typeStatus"
"478","2020-12-21 16:46:06-03","MBM","MBM","44051","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Asplund, E.",NA,NA,NA,"Hatschbach, G.","1892",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM044051","MBM044051","Roça Nova",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-12-21 16:46:06-03","MBM","MBM","140764","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","906",NA,NA,NA,"Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM140764",NA,"Borda do Campo",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-12-21 16:46:06-03","MBM","MBM","4371","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","5018",NA,NA,NA,"Brazil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"MBM004371","MBM004371","Reserva",NA,NA,NA,NA,NA,"Southern America",NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-12-21 16:46:06-03","MBM","MBM","209822","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; et al.; et al.","466",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM209822","MBM209822","Caverna do Bromado",NA,NA,NA,NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-12-21 16:46:06-03","MBM","MBM","10083","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","19192",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM010083","MBM010083","Ribeirinha",NA,NA,NA,NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-12-21 16:46:06-03","MBM","MBM","100741","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","48832",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM100741","MBM100741","Rod. PR-092",NA,NA,NA,NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-12-21 16:46:06-03","MBM","MBM","322625","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Pavão, O.C.; et al.; et al.","15","1999","12","07","Brazil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"MBM322625","MBM322625","Sítio Três Minas",NA,NA,"Árvore 4m alt. com frutos imaturos cor verde e botões cor verdes e flores brancas. Na beira da mata",NA,NA,"Southern America",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-12-21 16:46:06-03","MBM","MBM","386652","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Brotto, M.L.","2013","12","10","Engels, M.E.","1683","2013","09","26","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM386652","MBM386652","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville",NA,NA,"Arbórea.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-12-21 16:46:06-03","MBM","MBM","386652","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Brotto, M.L.","2013","12","10","Engels, M.E.","1683","2013","09","26","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM386652","MBM386652","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville",NA,NA,"Arbórea.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-12-21 16:46:06-03","MBM","MBM","118926","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Silva, S.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1333",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"MBM118926","MBM118926","Fazenda do Durgo",NA,NA,NA,NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-12-21 16:46:06-03","MBM","MBM","118928","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Motta, J.T.",NA,NA,NA,"Britez, R.M.","1289",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"MBM118928","MBM118928","Fazenda do Durgo",NA,NA,NA,NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-12-21 16:46:06-03","MBM","MBM","215698","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Chagas, F.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM215698","MBM215698","Fazenda Barra Grande, Rio Ribeirinha",NA,NA,NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-12-21 16:46:06-03","MBM","MBM","203122","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","6398",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"MBM203122","MBM203122","Guaritas",NA,NA,NA,NA,NA,"Southern America",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-12-21 16:46:06-03","MBM","MBM","225708","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","12244",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"MBM225708","MBM225708","Minas de Camaquã",NA,NA,NA,NA,NA,"Southern America",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-12-21 16:46:06-03","MBM","MBM","116499","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Klein, R.",NA,NA,NA,"Klein, R.; et al.; et al.","11904",NA,NA,NA,"Brazil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"MBM116499",NA,"14km de Ganguçu, indo para Santana",NA,NA,NA,NA,NA,"Southern America",NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-12-21 16:46:06-03","MBM","MBM","236478","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Smith, S.F.",NA,NA,NA,"Kegler, A.","93",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"MBM236478","MBM236478","Criúva",NA,NA,NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-12-21 16:46:06-03","MBM","MBM","301563","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Sehnem, P.A.","1947","01","13","Sehnem, P.A.","s.n.","1947","01","13","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"MBM301563","MBM301563","Vila Oliva","850","850","Arbor.",NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-12-21 16:46:06-03","MBM","MBM","255220","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Cordeiro, J.; Ribas, O.S.",NA,NA,NA,"Kegler, A.","581",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"MBM255220","MBM255220","Vila Seca",NA,NA,NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-12-21 16:46:06-03","MBM","MBM","218203","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","3371",NA,NA,NA,"Brazil","Rio Grande do Sul","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,"MBM218203","MBM218203","Gaurama",NA,NA,NA,NA,NA,"Southern America",NA,"11998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-12-21 16:46:06-03","MBM","MBM","218167","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","3352",NA,NA,NA,"Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"MBM218167","MBM218167","Linha São Caetano",NA,NA,NA,NA,NA,"Southern America",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-12-21 16:46:06-03","MBM","MBM","56533","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","11453",NA,NA,NA,"Brazil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,"MBM056533","MBM056533","Coxilho de Madeira",NA,NA,NA,NA,NA,"Southern America",NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-12-21 16:46:06-03","MBM","MBM","32690","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Pabst, G.; Pereira, E.",NA,NA,NA,"Pereira, E.; Pabst, G.; Pabst, G.","7758",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"MBM032690","MBM032690","Morro da Polícia",NA,NA,NA,NA,NA,"Southern America",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-12-21 16:46:06-03","MBM","MBM","906","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Mattos, J.",NA,NA,NA,"Mattos, J.","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"MBM000906","MBM000906","Morro Santana",NA,NA,NA,NA,NA,"Southern America",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-12-21 16:46:06-03","MBM","MBM","106179","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Aguiar, L.; et al.",NA,NA,NA,"Bueno, O.; et al.; et al.","403",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"MBM106179","MBM106179","Morro Santana",NA,NA,NA,NA,NA,"Southern America",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-12-21 16:46:06-03","MBM","MBM","114248","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Smith, Stephen F",NA,NA,NA,"Wasum, R.; et al.; et al.","2471",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"MBM114248","MBM114248","Carapina",NA,NA,NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-12-21 16:46:06-03","MBM","MBM","252210","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Smith, S.F.",NA,NA,NA,"Wasum, R.","389",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"MBM252210","MBM252210","José Velho",NA,NA,NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-12-21 16:46:06-03","MBM","MBM","255529","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","et al.; R. Wasum",NA,NA,NA,"Wasum, R.","654",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"MBM255529","MBM255529","Lagoa São Bernardo",NA,NA,NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-12-21 16:46:06-03","MBM","MBM","155029","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","8026",NA,NA,NA,"Brazil","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"MBM155029","MBM155029","Jari, Rincão de Santo Antônio",NA,NA,NA,NA,NA,"Southern America",NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-12-21 16:46:06-03","MBM","MBM","250822","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Sevegnani, L.",NA,NA,NA,"Sevegnani, L.","s.n.",NA,NA,NA,"Brazil","Santa Catarina","Atalanta","-49.7811012268066","-27.4200000762939",NA,NA,"MBM250822","MBM250822","Dona Luiza",NA,NA,NA,NA,NA,"Southern America",NA,"10775","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-12-21 16:46:06-03","MBM","MBM","195842","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1207",NA,NA,NA,"Brazil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,"MBM195842","MBM195842","Fazenda do Cardoso",NA,NA,NA,NA,NA,"Southern America",NA,"48988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-12-21 16:46:06-03","MBM","MBM","44049","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Asplund, E.",NA,NA,NA,"Reitz, R.","5486",NA,NA,NA,"Brazil","Santa Catarina","São José","-48.627498626709","-27.6152992248535",NA,NA,"MBM044049","MBM044049","Serra da Boa Vista",NA,NA,NA,NA,NA,"Southern America",NA,"12814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-12-21 16:46:06-03","MBM","MBM","254144","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Pastore, J.A.",NA,NA,NA,"Robim, M.J.","441",NA,NA,NA,"Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"MBM254144","MBM254144","Parque Estadual",NA,NA,NA,NA,NA,"Southern America",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-12-21 16:46:06-03","MBM","MBM","69203","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Kuhlmann, M.","3435",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM069203","MBM069203","Jardim Botânico",NA,NA,NA,NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-12-21 16:46:06-03","MBM","MBM","140765","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.","1991",NA,NA,"Ribas, O.S.; Giberti, G.C.; Giberti, G.C.","319",NA,NA,NA,"Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM140765","MBM140765","Granja Paumar",NA,NA,"Árvore 4m, frutos imaturos. Orla do capão",NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-12-21 16:46:06-03","MBM","MBM","114704","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.","1987","07",NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","50852",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM114704","MBM114704","Colônia Vitória",NA,NA,"Árvore 6m, pétalas alvas, anteras amarelas. Capão de campo",NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-12-21 16:46:06-03","MBM","MBM","62819","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","43943",NA,NA,NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM062819",NA,"Lagoa Grande",NA,NA,NA,NA,NA,"Southern America",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-12-21 16:46:06-03","MBM","MBM","70160","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Kummrow, R.",NA,NA,NA,"Kummrow, R.","1453",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM070160","MBM070160","Represa de Piraquara",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-12-21 16:46:06-03","MBM","MBM","234330","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Cruz, J.M.; Abe, L.M.; Abe, L.M.","47",NA,NA,NA,"Brazil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,"MBM234330","MBM234330","Parque Estadual de Campinhos",NA,NA,NA,NA,NA,"Southern America",NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-12-21 16:46:06-03","MBM","MBM","68582","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Leitão Filho, H.F.; et al.; et al.","11010",NA,NA,NA,"Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"MBM068582","MBM068582","Poços de Caldas",NA,NA,NA,NA,NA,"Southern America",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-12-21 16:46:06-03","MBM","MBM","43538","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.","1976","07","14","Kummrow, R.","1014",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM043538","MBM043538","Bacaitava",NA,NA,"Árvore de 7m, flor alva, da mata",NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-12-21 16:46:06-03","MBM","MBM","332209","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Vieira, A.O.S.","1999",NA,NA,"Cruz, J. da","s.n.","1998","09","12","Brazil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"MBM332209","MBM332209","Parque Ecológico Municipal Paulo Gorski",NA,NA,"Árvore 5,0m alt.; folhas e cálice discolor; frutos imaturos verdes",NA,NA,"Southern America",NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-12-21 16:46:06-03","MBM","MBM","51425","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Flaster, B.",NA,NA,NA,"Klein, R.","3278",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM051425","MBM051425","Curitibanos",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-12-21 16:46:06-03","MBM","MBM","169545","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","5440",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169545","MBM169545","Rua Iguaçu, Barigui",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-12-21 16:46:06-03","MBM","MBM","169546","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","5215",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169546","MBM169546","Seminário dos Palotinos",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-12-21 16:46:06-03","MBM","MBM","191584","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","3969",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"MBM191584","MBM191584","Poço Preto, Parque Estadual",NA,NA,NA,NA,NA,"Southern America",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-12-21 16:46:06-03","MBM","MBM","169372","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Carvalho, P.","144",NA,NA,NA,"Brazil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"MBM169372","MBM169372","Chácara Brustulim",NA,NA,NA,NA,NA,"Southern America",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-12-21 16:46:06-03","MBM","MBM","237196","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Motta, J.T.",NA,NA,NA,"Motta, J.T.","2344",NA,NA,NA,"Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"MBM237196","MBM237196","Fazenda São Geraldo",NA,NA,NA,NA,NA,"Southern America",NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-12-21 16:46:06-03","MBM","MBM","73584","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; et al.; et al.","1830",NA,NA,NA,"Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"MBM073584","MBM073584","Santa Bárbara",NA,NA,NA,NA,NA,"Southern America",NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-12-21 16:46:06-03","MBM","MBM","73582","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.","346",NA,NA,NA,"Brazil","Paraná","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,"MBM073582","MBM073582","Porto Amazonas, arredores",NA,NA,NA,NA,NA,"Southern America",NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-12-21 16:46:06-03","MBM","MBM","140763","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.","1991",NA,NA,"Kummrow, R.; Cordeiro, J.; Cordeiro, J.","3243",NA,NA,NA,"Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM140763","MBM140763","Fazenda Sombrero",NA,NA,"Árvore 4m, flor com pétalas alvas. Mata",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-12-21 16:46:06-03","MBM","MBM","44050","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","3748",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"MBM044050","MBM044050","São Mateus do Sul",NA,NA,NA,NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
