"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","eventTime","fieldNumber"
"449","2021-02-09 10:13:37-03","UENF","HUENF","6470","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Souza, T.P.","2016","05","04","Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2008","09","19","Brasil","Rio de Janeiro","São José de Ubá","-41.918056","-21.375556","41º55'5''W","21º22'32''S","205","205",NA,"HUENF00006473",NA,"2221","Mata do Emboque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-02-09 10:13:37-03","UENF","HUENF","10281","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Souza, T.P.","2012","09","13","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"Parcela 11","HUENF00010924",NA,"1093","Maciço do Itaoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-02-09 10:13:37-03","UENF","HUENF","10283","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Souza, T.P.","2011","08","09","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"Parcela 3","HUENF00010926",NA,"173","Maciço do Itaoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-02-09 10:13:37-03","UENF","HUENF","10282","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Souza, T.P.","2012","09","15","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"Parcela 9","HUENF00010925",NA,"757","Maciço do Itaoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-09 10:13:37-03","UENF","HUENF","3036","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Souza, M.C.","2007","11","22","Rabelo, G.R.; Nascimento, M.T.","2003","07","10","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.2575","-21.778333","41º15'27''W","21º46'42''S","18","18","P3","HUENF00003038",NA,"314","Mata do Mergulhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-09 10:13:37-03","UENF","HUENF","9523","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Mansur, S.","2015","07","19","Brasil","Rio de Janeiro","Santa Maria Madalena","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"Com fruto","HUENF00009527",NA,NA,"Parque Estadual do Desengano",NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-02-25 10:13:02-03","CVRD","CVRD","8889","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aff. brasiliensis","Eugenia aff. brasiliensis","Lam.","Eve Lucas & Laura Jennings","2006","03","27","Folli, D.A.","2004","09","20","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama dourada","CVRD008889","CVRD008889","4939","córrego dourado","América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"456","2021-02-25 10:13:03-03","CVRD","CVRD","13605","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Domingos A. Folli","2011","11","24","Folli, D.A.","2011","11","24","BRASIL","ES","Linhares","-39.894167","-19.148944","39°53'39,0W","19°08'56,2S","39","39","<ll>dwc_commonname:</ll> Grumixama da mata","CVRD013605",NA,"6810",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"457","2021-02-25 10:13:03-03","CVRD","CVRD","13896","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Geovane S. Siqueira","2012","09","14","Siqueira, G.S.","2012","09","14","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"coleta em coleção umida e fotos em arquivo <ll>dwc_commonname:</ll> Grumixama da mata","CVRD013896","CVRD013896","795",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"458","2021-02-25 10:13:03-03","CVRD","CVRD","14621","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Domingos A. Folli","2013","11","11","Folli, D.A.","2013","11","11","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"57","57","<ll>dwc_commonname:</ll> Grumixama da mata","CVRD014621","CVRD014621","7143",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"459","2021-02-25 10:13:02-03","CVRD","CVRD","1056","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1986","05","27","Folli, D.A.","1983","09","20","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama da mata","CVRD001056",NA,"461",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"460","2021-02-25 10:13:04-03","CVRD","CVRD","8425","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Domingos A. Folli","2003","11","18","Folli, D.A.","2003","11","18","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama da mata","CVRD008425",NA,"4674",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"461","2021-02-25 10:13:03-03","CVRD","CVRD","6633","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Souza, M.C.","2005","11","23","Folli, D.A.","2000","09","29","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama da mata","CVRD006633",NA,"3698","Área pomar de frutas trop. 1.","América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"462","2021-02-25 10:13:04-03","CVRD","CVRD","7457","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","2006","08","25","Folli, D.A.","2002","09","05","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama da mata","CVRD007457",NA,"4343","córrego dourado","América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"463","2021-02-25 10:13:02-03","CVRD","CVRD","1068","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1986","03","23","Folli, D.A.","1983","10","31","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama da mata","CVRD001068","CVRD001068","473","Exsicata de flor DAF.461","América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"464","2021-02-25 10:13:03-03","CVRD","CVRD","7159","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Souza, M.C.","2005","11","22","Folli, D.A.","2001","11","30","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Grumixama da mata","CVRD007159",NA,"4136","Pomar de frutas","América do Sul",NA,NA,"Magnoliophyta","Myrtales","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"465","2016-01-25 13:36:34-02","CPQBA","CPMA","2134","S","Plantae","Myrtaceae¹","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"CPQBA"
"466","2016-01-25 13:36:34-02","CPQBA","CPMA","2133","S","Plantae","Myrtaceae¹","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mapa numero 38 (Obs: n.UEC: 186507)",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"186519"
"467","2020-09-12 05:00:02-03","US","US","2535421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"R. M. Klein","1955","11","3","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"100",NA,NA,"US01897686","US01897686_01 US01897686_02","1746","Morro da Fazenda","South America - Neotropics",NA,NA,NA,"Myrtales","27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"468","2020-09-12 05:00:02-03","US","US","2141620","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"R. Reitz","1949","10","20","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,NA,"US01897689","US01897689_01 US01897689_02","3111","Mata da Azambuja","South America - Neotropics",NA,NA,NA,"Myrtales","19684","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"469","2020-09-12 05:00:02-03","US","US","1361967","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"N. J. Anderson","1905","1","24","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01897695","US01897695_01 US01897695_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"470","2020-09-12 05:00:02-03","US","US","3076671","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"G. Hatschbach & O. Koczicki","1974","10","24","Brazil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"US01897684","US01897684_01 US01897684_02","35273","Col.","South America - Neotropics",NA,NA,NA,"Myrtales","31264","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"471","2020-09-12 05:00:02-03","US","US","1570080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"A. Sampaio","1909","10",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01897692","US01897692_01 US01897692_02","1097","Itabapuana","South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"472","2020-09-12 05:00:02-03","US","US","1544859","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"S.C.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01897699","US01897699_01 US01897699_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"473","2020-09-12 05:00:02-03","US","US","3125495","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"J. M. Silva","1986","10","7","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US01897683","US01897683_01 US01897683_02","195","Reserva Biológica de Sapitanduva","South America - Neotropics",NA,NA,NA,"Myrtales","38300","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"474","2020-09-12 05:00:02-03","US","US","1544985","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"F. F. Allemão","1905","1","30","Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"US01897694","US01897694_01 US01897694_02","27",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"475","2020-09-12 05:00:02-03","US","US","1361935","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Widgren","1905","1","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01897696","US01897696_01 US01897696_02",NA,NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"476","2020-09-12 05:00:02-03","US","US","2535444","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"R. M. Klein","1955","10","7","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"100",NA,NA,"US01897687","US01897687_01 US01897687_02","1645","Morro da Fazenda","South America - Neotropics",NA,NA,NA,"Myrtales","27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"477","2020-09-12 05:00:02-03","US","US","2949724","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"D. Sucre","1970","11","18","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01897685","US01897685_01 US01897685_02","7343","Estado da Guanabara. Formação de encosta em Jacarepaguá","South America - Neotropics",NA,NA,NA,"Myrtales","57442","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"478","2020-09-12 05:00:02-03","US","US","86190","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Wilkes Explor. Exped.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US00828702","US00828702_01 US00828702_02","s.n.",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"479","2020-09-12 05:00:02-03","US","US","2622728","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"J. G. Kuhlmann","1933","8","22","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01897691","US01897691_01 US01897691_02",NA,"Cultivado no Jardim Botânico do Rio","South America - Neotropics",NA,NA,NA,"Myrtales","57442","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"480","2020-09-12 05:00:02-03","US","US","2027742","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"R. M. Klein","1949","10","20","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01897690","US01897690_01 US01897690_02",NA,"Mata da Azambuja","South America - Neotropics",NA,NA,NA,"Myrtales","19684","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"481","2020-09-12 05:00:02-03","US","US","1066248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"-- Gardner","1905","1","9","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01897697","US01897697_01 US01897697_02","44",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"482","2020-09-12 05:00:02-03","US","US","1570144","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"-- Ule","1905","1","29","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01897693","US01897693_01 US01897693_02",NA,"Mauá","South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"483","2020-09-12 05:00:02-03","US","US","1570007","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"S.C.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01897698","US01897698_01 US01897698_02","1047",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"484","2020-09-12 05:00:02-03","US","US","2579908","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"M. Kuhlmann","1951","11","5","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01897688","US01897688_01 US01897688_02","2727","Cultivada no Jardim Botânico","South America - Neotropics",NA,NA,NA,"Myrtales","53584","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"485","2020-09-02 16:33:48-03","Cenargen","CEN","51851","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","J. E. Q. Faria Júnior","2012","09",NA,"Carlos Augusto Ferreira Silva - Pau Brasil","2002","10","01","Brasil","BA","PORTO SEGURO","-39.179722","-16.389722","-39.179722","-16.389722","81","81","Cálice e pistilo brancos. Doação do Banco Genético do Pau Brasil. Registro nº 1323. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00051851","CEN00051851","26","Estação Pau Brasil - CEPLAC. 16°23'23,39'' S e 39°10'47,43'' O.",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"486","2019-12-09 17:30:21-03","UFPR","EFC","16030","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Souza, I.","2017","10","14","Souza, I.","2017","10","14","Brasil","Rio de Janeiro","Angra dos Reis","-44.2347","-22.9976","-44.2347","-22.9976","91","91","Arvoreta 3m, frutos maduros roxo escuros e imaturos verde arroxeados. Cultivada","EFC016030",NA,NA,"Verolme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-12-09 17:30:21-03","UFPR","EFC","14108","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Ribeiro, C.L.","2014","09","07","Ribeiro, C.L.","2014","09","07","Brasil","Paraná","Campo Largo","-49.5154","-25.338","-49.5154","-25.3380","876","876","Arvoreta cutivada, flores brancas","EFC014108",NA,"135","Bateias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-12-09 17:30:21-03","UFPR","EFC","11255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","2011","11","30","Saueressig, D.; Henke, J.M.","2011","08","29","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"arvoreta de 7 m, subosque de Mata de Araucária __COMMOM_NAME__: guamirim","EFC011255",NA,"1470","Pinhal Grande",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-12-09 17:30:21-03","UFPR","EFC","531","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1997","09","12","Muniz, J.S.","1984","11","21","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvores com flores alvas","EFC000531",NA,"6","Estrada Graciosa, Viaduto dos Padres",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-12-09 17:30:21-03","UFPR","EFC","4493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Lima, R.X.","1993","09","28","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"__COMMOM_NAME__: Guamexama","EFC004493",NA,"68",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-11-13 11:26:41-03","USP","SPF","141466","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Soares-Silva, LH","1998",NA,NA,"Hatschbach, G","1986","11","08","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00141466",NA,"50736","Venda Nova, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-13 11:26:41-03","USP","SPF","158941","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mendonça, FB",NA,NA,NA,"Mendonça, FB","2001","10","16","Brasil","São Paulo","São Paulo","-43.766667","-23.55","-43.766667","-23.55",NA,NA,NA,"SPF00158941",NA,"43","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-13 11:26:41-03","USP","SPF","158942","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mendonça, FB",NA,NA,NA,"Mendonça, FB","2001","11","26","Brasil","São Paulo","São Paulo","-43.766667","-23.55","-43.766667","-23.55",NA,NA,NA,"SPF00158942",NA,"51","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-13 11:26:41-03","USP","SPF","197950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Santos, MF","2008",NA,NA,"Santos, MF","2008","10","25","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.419167","-19.409444","-43.419167","-19.409444",NA,NA,NA,"SPF00197950",NA,"430","APA Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-03-15 18:28:56-03","USP","SPF","227498","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Colli-Silva, M","2015",NA,NA,"Colli-Silva, M","2015","12","21","Brasil","São Paulo","São Paulo","-46.731222","-23.558778","-46.731222","-23.558778","732","732","Árvore, ca. 2 m alt. Folhas discolores, face abaxial mais clara.; Jardim. Área urbana.","SPF00227498",NA,"16","Cidade Universitária Armando de Salles Oliveira, Instituto de Matemática e Estatística da USP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-13 11:26:41-03","USP","SPF","227972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Souza, MC","2016","06","03","Rosa, P","2016","03","23","Brasil","Rio de Janeiro","Rio de Janeiro","-43.270833","-22.961944","-43.270833","-22.961944","439","439",NA,"SPF00227972","SPF00227972","782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-13 11:26:41-03","USP","SPF","126128","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Kawasaki, ML","1997",NA,NA,"Hatschbach, G","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"SPF00126128",NA,"61564",NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-13 11:26:41-03","USP","SPF","164689","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M; Mazine, FF","2003","10",NA,"Mazine, FF","2003","11","09","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"SPF00164689",NA,"1012","Serra da Prata",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-13 11:26:41-03","USP","SPF","136306","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Kawasaki, ML","1999",NA,NA,"Oliveira, PP","1997","12","17","Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"SPF00136306",NA,"3456","Reserva Biológica União",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-13 11:26:41-03","USP","SPF","155529","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Anônimo",NA,NA,NA,"Donato, AM","1998","09","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00155529",NA,"s.n.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-13 11:26:41-03","USP","SPF","31593","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Martins, D",NA,NA,NA,"Martins, D","1982","12","01","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00031593",NA,"56","Alto da Boa Vista.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
