"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber"
"268","2021-02-08 12:44:44-03","UFRGS","ICN","126964","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","21","Longhi-Wagner, HM; Sarahyba, S; Gomes, D","7200","1999","11","24","Brasil","SP","Itatiaia","Planalto de Agulhas Negras perto do Abrigo Rebouças",NA,NA,NA,NA,"campo arenoso",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:44:44-03","UFRGS","ICN","131659","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","21","Longhi-Wagner, HM","6128","1999","04","08","Brasil","MG","Monte Verde",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:44:44-03","UFRGS","ICN","149010","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Boldrini, II; Miotto, STS; Mentz, LA; Matzenbacher, NI","1410","2004","10","13","Brasil","RS","Bom Jesus","Vacaria para Bom Jesus, Distrito Itaimbezinho.","-50.575556","-28.671111","-50.575556","-28.671111",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:44:44-03","UFRGS","ICN","149108","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Boldrini, II; Eggers, L","1385","2004","12","16","Brasil","SC","São Joaquim","Fazenda Lagoinhas próximo entrada Yakult. (Probio Posto 10) S28°10'20 9 W50°00'49 3","-50.013611","-28.172222","-50.013611","-28.172222",NA,NA,NA,"Dicotyledon",NA,"América do Sul","1216","1216",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:44:44-03","UFRGS","ICN","193355","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Cordeiro, J","2014","11","26","Cordeiro, J; Barboza, E; Lozano, ED; Ariati, V","5267","2014","09","19","Brasil","RS","Bom Jesus","Fazenda Santo Inácio","-50.0975","-28.485833","-50.0975","-28.485833","Campo limpo seco",NA,NA,"Dicotyledon",NA,"América do Sul","94","94",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:44:44-03","UFRGS","ICN","127977","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","24","Longhi-Wagner, HM; Witten -","2849","1996","01","19","Brasil","MG","Camanducaia","Monte Verde; 2a. Parada, lajeado na subida para Pedra Partida","-46.1446990966797","-22.7553005218506",NA,NA,"espiga curta",NA,NA,"Dicotyledon",NA,"América do Sul","1950","1950",NA,"22140","auto",NA,NA,NA,NA,NA
"274","2021-02-08 12:44:44-03","UFRGS","ICN","110463","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001","10","25","Longhi-Wagner, HM; Witten","2701","1995","01","19","Brasil","MG","Itamonte","Registro, estrada de acesso ao Parque Nacional de Itatiaia, entre Lagoa da Lapa e Garganta do Registro","-44.8699989318848","-22.283899307251",NA,NA,"Barranco úmido com Sphagnum e líquens.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"275","2021-02-08 12:44:44-03","UFRGS","ICN","144523","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K",NA,NA,NA,"Hagelund, K","8869","1975","01","21","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"276","2021-02-08 12:44:44-03","UFRGS","ICN","150543","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","24","Souza, ML; et al.","1143","2006","12","04","Brasil","SC","Urubici","caminho entre a pousada Rio Canoas Refúgio de Montanhas e a Fazenda do Sr. Arno Philippe","-49.5917015075684","-28.0149993896484",NA,NA,"Doação Herbário FLOR.; Erva.; Caminho.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"277","2021-02-08 12:44:44-03","UFRGS","ICN","127979","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","24","Longhi-Wagner, HM; Witten -","2851","1996","01","19","Brasil","MG","Camanducaia","lajeado na subida da montanha","-46.1446990966797","-22.7553005218506",NA,NA,"bordas mais ou menos denteadas",NA,NA,"Dicotyledon",NA,"América do Sul","1900","1900",NA,"22140","auto",NA,NA,NA,NA,NA
"278","2021-02-08 12:44:44-03","UFRGS","ICN","128000","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","24","Longhi-Wagner, HM; Witten -","2886","1996","01","20","Brasil","MG","Camanducaia","Monte Verde, Pedra Partida","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","2080","2080",NA,"22140","auto",NA,NA,NA,NA,NA
"279","2021-02-08 12:44:44-03","UFRGS","ICN","127999","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","24","Longhi-Wagner, HM; Witten -","2884","1996","01","20","Brasil","MG","Camanducaia","Monte Verde, Pedra Partida","-46.1446990966797","-22.7553005218506",NA,NA,"em frestas de rochas, solo turfoso",NA,NA,"Dicotyledon",NA,"América do Sul","2080","2080",NA,"22140","auto",NA,NA,NA,NA,NA
"280","2021-02-08 12:44:44-03","UFRGS","ICN","110487","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001","10","25","Longhi-Wagner, HM; Witten","2724","1995","01","19","Brasil","MG","Itamonte","Registro, junto à entrada do Parque Nacional de Itatiaia","-44.8699989318848","-22.283899307251",NA,NA,"Solo turfoso.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"281","2021-02-08 12:44:44-03","UFRGS","ICN","124151","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001","10","30","Hefler, SM; et al.","21","2000","10","26","Brasil","PR","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"Campo seco, em meio a gramíneas.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"282","2021-02-08 12:44:44-03","UFRGS","ICN","121472","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","24","Bortoluzzi, RLC; Miotto, STS","721","2000","12","01","Brasil","RS","São Francisco de Paula","Tainhas, BR 453?","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"283","2021-02-08 12:44:44-03","UFRGS","ICN","096656b","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001","10","25","Longhi-Wagner, HM; et al.","2515b","1992","12","08","Brasil","SC","São José do Cerrito","36 Km após São José do Cerrito, para Campos Novos","-50.5800018310547","-27.6630992889404",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA
"284","2021-02-08 12:44:44-03","UFRGS","ICN","144529","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, Seg",NA,NA,NA,"Hagelund, K","9921 (D)","1976","01","30","Brasil","SC","Timbé do Sul",NA,"-49.8471984863281","-28.8302993774414",NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,"América do Sul","1050","1050",NA,"15081","auto",NA,NA,NA,NA,NA
"285","2021-02-08 12:44:44-03","UFRGS","ICN","126679","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","24","Longhi-Wagner, HM","3592","1997","01","22","Brasil","SC","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,"Em fresta no asfalto",NA,NA,"Dicotyledon",NA,"América do Sul","1832","1832",NA,"30102","auto",NA,NA,NA,NA,NA
"286","2021-02-08 12:44:44-03","UFRGS","ICN","134170","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G","2013","06","21","Longhi-Wagner, HM; Garcia, R","7410","2001","01","22","Brasil","SC","Urubici","Santa Barbara","-49.5917015075684","-28.0149993896484",NA,NA,"beira de estrada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"287","2020-08-26 10:50:24-03","MCN-FZBRS","HAS","13607B","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2015","12","23","Bueno, O.","3068b","1981","09",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza. (Rocinha)","-50.1446990966797","-29.0478000640869",NA,NA,"Erva rasteira com roseta basal, de flor castanha, em topo de campo limpo.","HAS013607B",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"288","2014-09-23 11:02:19-03","G","G-DC","G00149216","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","CAT.HERB.PRODR.","2009","01","01","Lund, P. W.","725","1835",NA,"00","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444","-48.65972222","-22.40444444","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=163787&base=img&lang=en","G00149216","G00149216",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-16 10:05:59-03","IBt","SP","288930","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Souza, VC","7345","1994","11","14","Brasil","São Paulo","Itararé",NA,"-49.263056","-24.261667","-49.263056","-24.261667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-22 10:13:52-03","IBt","SP","350967","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Longhi Wagner, HM","3163","1996","01","25","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"291","2020-08-13 18:02:47-03","IBt","SP","297382","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Souza, VC","10530","1996","01","26","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
