"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"207","2020-11-04 11:19:53-03","ESALQ","ESA","62866","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,"Medri, C. et al.",NA,"1997","08","22","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,"ESA062866","ESA062866",NA,NA,NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-11-04 11:19:53-03","ESALQ","ESA","84270","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum","Willd.","Medri, C. & Dias, M.C.","Medri, C. et al.",NA,"1998","08","15","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"ESA084270","ESA084270",NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-04 12:16:09-03","ESALQ","ESA","133196","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.","894.0","2015","07","02","Brasil","São Paulo","Piracicaba","-47.82539","-22.77868","-47.82539","-22.77868","ESA133196",NA,"Estação Ecológica de Ibicatu. Área degradada em borda de Floresta Estacional Semidecidual, próximo à casa abandonada.","500","500","Arbusto, ca. 1,5. Cálice verde, corola verde.","2015","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-11-04 12:16:09-03","ESALQ","ESA","133401","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","101.0","2015","07","02","Brasil","São Paulo","Piracicaba","-47.82555","-22.77873","-47.82555","-22.77873","ESA133401",NA,"Estação ecológica de Ibicatú. Fragmento de Floresta Estacional Semidecidual perturbado por gado.","545","545","Arbusto, 1,5 m, cálice verde, coletado na borda do fragmento.","2015","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-11-04 11:19:54-03","ESALQ","ESA","81218","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"França, F. et al.","2334.0","1997","06","22","Brasil","Bahia","Iaçu","-40.2117004394531","-12.7672004699707",NA,NA,"ESA081218","ESA081218",NA,NA,NA,NA,NA,NA,NA,"50006","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-11-04 11:19:54-03","ESALQ","ESA","28129","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Dubs, B.","1501.0","1994","07","11","Brasil","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"ESA028129","ESA028129",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-11-04 11:19:54-03","ESALQ","ESA","126325","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Sobral, M.","Sobral, M.","14836.0","1905","07","04","Brasil","Minas Gerais","Madre de Deus de Minas","-44.3302993774414","-21.4825000762939",NA,NA,"ESA126325","ESA126325",NA,NA,NA,NA,"1905","07","04","17012","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-04 11:19:54-03","ESALQ","ESA","33596","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Jarenkow, J.A.","2125.0","1992","08","10","Brasil","Rio Grande do Sul","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,"ESA033596","ESA033596",NA,NA,NA,NA,NA,NA,NA,"19833","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-11-04 11:19:54-03","ESALQ","ESA","110594","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Gasper, A.L.","Verdi, M.","1751.0","2009","03","06","Brasil","Santa Catarina","Mondaí","-53.4019012451172","-27.1028003692627",NA,NA,"ESA110594","ESA110594",NA,NA,NA,NA,NA,NA,NA,"15861","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-11-04 11:19:54-03","ESALQ","ESA","110593","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Gasper, A.L.","Verdi, M.","1723.0","2009","03","05","Brasil","Santa Catarina","Mondaí","-53.4019012451172","-27.1028003692627",NA,NA,"ESA110593","ESA110593",NA,NA,NA,NA,"2009","05","12","15861","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-11-04 11:19:54-03","ESALQ","ESA","6094","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Kampf, E.","17.0","1989","03","28","Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"ESA006094","ESA006094",NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-11-04 11:19:54-03","ESALQ","ESA","35513","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Cardamone, R.B. et al.","189.0","1995","09","12","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"ESA035513","ESA035513",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 11:19:54-03","ESALQ","ESA","20083","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Barreto, K.D. et al.","2561.0","1994","05","26","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA020083","ESA020083",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 11:19:54-03","ESALQ","ESA","123178","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Santos, L.B.","Santos, L.B. ; Ferreira, F.L.S.","175.0","2009","04","23","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"ESA123178","ESA123178","Parque Ecológico da Pavuna.","750","750",NA,NA,NA,NA,"40412","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 11:19:54-03","ESALQ","ESA","32181","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Souza, V.C. ; Souza, J.P.","11417.0","1996","06","08","Brasil","São Paulo","Salmourão","-508.681",NA,"-508,681","-21,588,056","ESA032181","ESA032181","Cerca de 5 km de Salmourão em direção a Caramuru. Mata mesófila semidecídua.","360","360","Arbusto, ca. 1 m alt.; sépalas verde-claras.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-04 11:19:54-03","ESALQ","ESA","103894","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Schinini, A.","Paula-Souza, J.; Ferrucci, M.S.; Meza Torres, E.I.","8113.0","2007","01","31","Argentina","Corrientes","San Cosme",NA,NA,NA,NA,"ESA103894","ESA103894","Paso de la Patria, arredores da cidade","50","50","Arbusto, botões creme","2007",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-04 11:19:54-03","ESALQ","ESA","51912","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"ESA051912",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 11:19:54-03","ESALQ","ESA","51780","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"ESA051780",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 11:19:54-03","ESALQ","ESA","13853","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Hatschbach, G.","24429.0","1970","07","09","Brasil","Paraná","Cândido de Abreu","-51.3333015441895","-24.5669002532959",NA,NA,"ESA013853","ESA013853",NA,NA,NA,NA,NA,NA,NA,"55411","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-11-04 11:19:54-03","ESALQ","ESA","67792","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Farah, F.T.","1359.0","2000","06","01","Brasil","São Paulo","Adamantina","-51.0699996948242","-21.6800003051758",NA,NA,"ESA067792",NA,NA,NA,NA,"número ESA antigo (duplicado) 67792",NA,NA,NA,"31214","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-11-04 11:19:54-03","ESALQ","ESA","100275","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Stehmann, J.R.","Bertoncini, A.P.","827.0","1998","05","07","Brasil","São Paulo","Avaí","-49.3300018310547","-22.1399993896484",NA,NA,"ESA100275","ESA100275",NA,NA,NA,NA,"2000","03","15","23140","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-04 11:19:54-03","ESALQ","ESA","10961","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Barreto, K.D. et al.","521.0","1993","05","19","Brasil","São Paulo","Charqueada","-47.7700004577637","-22.5100002288818",NA,NA,"ESA010961","ESA010961",NA,NA,NA,NA,NA,NA,NA,"12465","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-04 11:19:54-03","ESALQ","ESA","110094","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Franco, G.A.D.C. ; Furlan, E.","4634.0",NA,NA,NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA110094","ESA110094",NA,NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-04 11:19:54-03","ESALQ","ESA","62571","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Albuquerque, G.B. et al.","1798.0","1997","11","01","Brasil","São Paulo","Iperó","-47.6800003051758","-23.3500003814697",NA,NA,"ESA062571",NA,NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-11-04 11:19:54-03","ESALQ","ESA","16055","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Rodrigues, R.R. et al.","52.0","1994","07","20","Brasil","São Paulo","Novo Horizonte","-49.2200012207031","-21.4599990844727",NA,NA,"ESA016055","ESA016055",NA,NA,NA,NA,NA,NA,NA,"32394","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-11-04 11:19:54-03","ESALQ","ESA","20724","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Souza, J.P. et al.","8.0","1994","10","14","Brasil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"ESA020724","ESA020724",NA,NA,NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-11-04 11:19:54-03","ESALQ","ESA","20719","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Souza, J.P. et al.","13.0","1994","10","14","Brasil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"ESA020719","ESA020719",NA,NA,NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-04 11:19:54-03","ESALQ","ESA","4394","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"Catharino, E.L.M.",NA,"1985","09","01","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA004394","ESA004394",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-04 11:19:54-03","ESALQ","ESA","94760","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Souza, V.C.","Viani, R.A.G. et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"ESA094760","ESA094760","Área da Riocell.",NA,NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-04 11:19:54-03","ESALQ","ESA","94632","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Souza, V.C.","Viani, R.A.G. et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"ESA094632","ESA094632","Área da Riocell.",NA,NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-04 11:19:54-03","ESALQ","ESA","119455","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,"Alves, F.M.","Alves, F.M.","568.0","2012","06","12","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"ESA119455","ESA119455","Mata ciliar próxima ao viveiro da Mineradora MMX",NA,NA,"Arbusto, 2m (coletada em sílica para extração de DNA).","2012","06","27","295160","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-11-04 12:16:09-03","ESALQ","ESA","91712","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum","Ruiz & Pav.",NA,"Viani, R.A.G.","587.0","2005","08","29","Brasil","São Paulo","Castilho","-51.4799995422363","-20.8700008392334",NA,NA,"ESA091712",NA,NA,NA,NA,NA,NA,NA,NA,"37464","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-01-14 15:33:40-03","MN","R","11983","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Silva, M.V.","Glaziou, A.F.M.","6057 a","1872","10","22","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R000011983","R000011983_001",NA,NA,NA,"Plantas do Brasil Central","2008","03","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-01-14 15:33:40-03","MN","R","11984","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Silva, M.V.","Glaziou, A.F.M.","15309 a","1883","03","09","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R000011984","R000011984_001",NA,NA,NA,"Plantas do Brasil Central","2008","03","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-11-19 10:25:32-03","CPAP","CPAP","12353","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum","Willd. ex Roem. & Schult.",NA,"Ratter, J. A.","3084","1976","06","01","Brasil","DF","Vargem Bonita",NA,NA,NA,NA,NA,NA,"Fazenda Água Limpa, Estação da Universidade de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-19 10:25:32-03","CPAP","CPAP","16453","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum","Willd. ex Roem. & Schult.",NA,"Gomes Jr., J. C.","1982","1996","06","22","Brasil","SP","Itaju","-48.783333","-21.916667","48°47' W","21°55'00'' S",NA,NA,"Fazenda Beija -Flor",NA,NA,"Arbusto. FLOR: creme. FRUTO: Iniciando a frutificação. INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-19 10:25:32-03","CPAP","CPAP","13797","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum","Willd. ex Roem. & Schult.","G. Hastchbach","Hatschbach, G.","60754","1994","06","06","Brasil","MS","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Fazenda Santa Cruz",NA,NA,"Arbusto 1,50m de altura, ramos longos, decumbentes. FLOR: verde pálido. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Matinha na orla de pequena lagoa. SUBSTRATO: . RELEVO: .","1994",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-19 10:25:32-03","CPAP","CPAP","10554","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Pott, A.","6390","1993","06","06","Brasil","MS","Corumbá","-56.433333","-18.916667","56°26' W","18°55' S",NA,NA,"Fazenda Barrinhos; Sub-região da Nhecolândia; Pantanal - invernada Ponciano","90","90","Arbusto cinzento, 1-2,5m de altura. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Frequente sob árvores. AMBIENTE: Ex-mata de Anadenanthera/cerradão mesotrófico, com Brachiaria decumbente. SUBSTRATO: solo arenoso. RELEVO: plano convexo. __COMMON_NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-19 10:25:32-03","CPAP","CPAP","1133","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","A. Pott; V. J. Pott","Pott, A.","1822","1985","05","22","Brasil","MS","Corumbá","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","90","90","Arbusto 3-4m de altura; ramosalgo pendentes. FLOR: esbranquiçada. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Cordilheira (paleodique), não alagável. SUBSTRATO: solo arenoso. RELEVO: plano.","1990","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-19 10:25:32-03","CPAP","CPAP","23937","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","A. Pott","Pott, A.","11789","2004","09","12","Brasil","MS","Aquidauana","-55.583333","-19.593333","55°35'00 W","19°35'36 S",NA,NA,"Fazenda São Francisco, sub-região de Aquidauana, Pantanal","115","115","Flor ausente. Fruto imaturo, verde. Invernada São Bento. . Frequente.. Cerradão semidecídual. Arbusto 1-3m. Solo: arenoso. Plano convexo. <ll>dwc_commonname:</ll> Pau-De-Rato","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-19 10:25:32-03","CPAP","CPAP","3611","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Pott, A.","3214","1987","08","05","Brasil","MS","Corumbá","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal .","90","90","Arbusto 1,5-3m de altura. FLOR: esverdeada. FRUTO: roxo. INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Borda de cordilheira (paleodique) não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: quase plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-19 10:25:32-03","CPAP","CPAP","4595","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","A. Pott; V. J. Pott","Cunha, C. N. da","2094","1986","12","10","Brasil","MS","Corumbá","-56.716667","-18.916667","56°43' W","18°55' S",NA,NA,"Fazenda Campo Dora; Sub-região da Nhecolândia; Pantanal - salina (lagoa alcalina, salobra)","90","90","Arbusto 3m de altura. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Mata semidecídua, não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico) relat. fértil. RELEVO: plano convexo.","1989","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-19 10:25:32-03","CPAP","CPAP","519","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Pott, A.","1380","1984","08","31","Brasil","MS","Corumbá","-57.016667","-19.233333","57°01' W","19°14' S",NA,NA,"Fazenda Firme; Sub-região da Nhecolândia; Pantanal","90","90","Arbusto. FLOR: esverdeada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Vegetação secundária, viária, não alagável. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-11-19 10:25:32-03","CPAP","CPAP","24701","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","A. Pott","Pott, A.","14191","2006","09","08","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Fazenda Esperança, parque Estadual do Rio Negro, Pantanal",NA,NA,"Arbusto 1,5-2,5m de de altura. Fruto imaturo.fruto para fauna.Esparsa.. Solo: arenoso. Relevo: plano convexo.",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-11-19 10:25:32-03","CPAP","CPAP","1065","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum","Ruiz & Pav.",NA,"Pott, A.","1780","1985","02","27","Brasil","MS","Corumbá","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","90","90","Arbusto, folha cinza face inferior. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Borda de cordilheira (paleodique). SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-19 10:25:32-03","CPAP","CPAP","19031","PreserverdSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum","Ruiz & Pav.","Marcia Vignoli-Silva","Damasceno Jr., G. A.","1703","1998","09","07","Brasil","MS","Bodoquena","-56.781111","-20.678611","56°46'52'' W","20°40'43'' S",NA,NA,"Logradouro - rio Salobrinha",NA,NA,"Arbusto 2m de altura. FLOR: arroxeada c/ cálice esverdeado. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata semidecídua. SUBSTRATO: solo calcário. RELEVO: próximo a encosta de morro.","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2015-07-02 14:04:20-03","JBP","HPL","9280","S","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","A. Campos-Rocha & R. Tsuji","A. Campos-Rocha & Luchiari, P.","53","2007","07","15","Brasil","MG","Uberaba","-47.9319","-19.7483",NA,NA,NA,NA,"Coletado no Parque Jacarandá; comum no local.",NA,NA,NA,"2007","07","25","73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2015-07-02 14:55:47-03","JBP","HPL","1393","S","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum","Ruiz & Pav,","R. Tsuji","R.Tsuji, A.D. Alatafin, A.J. Pelissari et al.","521","2004","09","15","Brasil","MS","Miranda","-56.3783","-20.2406","7793,800KMN-UTM","572,516KME-UTM",NA,NA,"Em direção a ponte do Paizinho em mata ciliar com transição para floresta estacional semi-decídual, estância Caiman.","112","112",NA,"2004","09","15","92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
