"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber"
"620","2019-01-25 15:35:02-02","IAC","IAC","37544","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","M.Allemão","A.O.S. Vieira","E.M. Francisco et al.","1998","09","17","Brasil","Paraná","Primeiro de Maio","-51.0283","-22.8506","-51.0283","-22.8506",NA,NA,NA,NA,"s/nº",NA,"Mata Santa Rosa, Distrito de Jabiaci",NA,NA,NA,NA,"1998",NA,NA,NA,"06","17",NA,NA,NA,NA,NA,NA
"621","2019-01-25 15:35:02-02","IAC","IAC","43351","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","E.L.M. Catharino","E.L.M. Catharino",NA,NA,NA,"Brasil","São Paulo","Cotia","-46.996942","-23.796325","-46.996942","-23.796325",NA,NA,NA,NA,"s/nº",NA,"Morro Grande, Reserva, área Torres, indivíduo 3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-01-25 15:41:03-02","IAC","IAC","43901","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","R.A. Camargo","F.A.L. Moraes","2003","08","11","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,"s/nº",NA,"IAC, Av. Barão de Itapura, Parque",NA,"Cultivada",NA,NA,"2007",NA,NA,NA,"06","11",NA,NA,NA,NA,NA,NA
"623","2019-01-25 15:41:03-02","IAC","IAC","49317","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","E.D. Silva","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","2007","05","05","Brasil","São Paulo","Ubatuba","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,NA,NA,"441",NA,"Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 98, indivíduo G 1574",NA,NA,"2007",NA,NA,NA,"12","02",NA,NA,NA,NA,NA,NA
"624","2019-01-25 15:41:03-02","IAC","IAC","49784","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","R.B. Torres et al.","R.B. Torres; J.A.M.A. Gomes & O. Santos","2008","06","01","Brasil","São Paulo","Ubatuba","-45.081554","-23.373469","-45.081554","-23.373469",NA,NA,NA,NA,"s/nº",NA,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,"Subparcela 32, Indivíduo H0480",NA,NA,"2008",NA,NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"625","2020-07-23 12:07:54-03","CEPLAC","CEPEC","61386","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"M. L. Costa","M. L. Costa","1990","10","23","Brasil","Rio de Janeiro","nova friburgo","-42.05","-22","42W3'","22S0'",NA,NA,NA,NA,NA,NA,"Reserva Ecológica Municipal de Macaé de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA
"626","2020-07-23 12:02:02-03","CEPLAC","CEPEC","58807","PreservedSpecimen","Plantae","Caesalpiniaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"G. P. Lewis","J. G. Jardim","1993","08","26","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,"257",NA,"Reserva Biologica do Mico-leão. Entrada a direita Km 10,4 BA-001 Una/Ilheus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/12/1993",NA,NA,NA,NA
"627","2020-07-23 12:02:02-03","CEPLAC","CEPEC","59088","PreservedSpecimen","Plantae","Caesalpiniaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"G. P. Lewis","J. G. Jardim","1993","07","15","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,"218",NA,"Reserva Biologica do Mico-leão (IBAMA). Entrada a direita Km 10,4 BA-001 Una/Ilheus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/12/1993",NA,NA,NA,NA
"628","2020-07-23 12:02:02-03","CEPLAC","CEPEC","59420","PreservedSpecimen","Plantae","Caesalpiniaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"G. P. Lewis","J. G. Jardim","1993","09","15","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,"280",NA,"Reserva Biologica do Mico-leão (IBAMA). Entrada a direita Km 10,4 BA-001 Una/Ilhéus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/12/1993",NA,NA,NA,NA
"629","2020-07-23 12:07:54-03","CEPLAC","CEPEC","5970","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"S. G. da Vinha","T. S. dos Santos","1939","07","05","Brasil","Bahia","EUNÁPOLIS","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,NA,NA,"887",NA,"Itabela, Guaratinga.",NA,"<ll>dwc_commonname:</ll> Brauna-parda",NA,NA,NA,"37596","auto",NA,NA,NA,NA,"30/12/1970",NA,NA,NA,NA
"630","2020-07-23 12:07:54-03","CEPLAC","CEPEC","66358","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"M. L. Guedes","A. J. Ribeiro","1994","10","16","Brasil","Bahia","EUNÁPOLIS","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,NA,NA,"435",NA,"Próximo ao curral de uma Faz.",NA,NA,NA,NA,NA,"37596","auto",NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"631","2020-07-23 12:07:54-03","CEPLAC","CEPEC","66370","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"G. Hatschbach","J. M. Silva","1982","10","01","Brasil","Paraná","BOCAIÚVA DO SUL","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"1381",NA,"Rod. para o Parque das Lauraceas, prox. ao Rio Capivari.",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"632","2020-07-23 12:07:54-03","CEPLAC","CEPEC","83984","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"G. Hatschbach","J. M. Silva","1998","08","29","Brasil","Paraná","MORRETES","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"2448",NA,"Serra da Prata, trilha para o pico Torre da Prata.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"633","2020-07-23 12:07:54-03","CEPLAC","CEPEC","122407","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"C. M. Vieira","C. M. Vieira","1994","09","21","Brasil","Rio de Janeiro","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"633",NA,"Reserva Biológica do Poço das Antas. Mata perto do rio Pau-preto.",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,"04/04/1997",NA,NA,NA,NA
"634","2020-07-23 12:07:54-03","CEPLAC","CEPEC","59284","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"G. Hatschbach","G. Hatschbach","1992","08","21","Brasil","Santa Catarina","IMARUI","-48.8199996948242","-28.3414001464844",NA,NA,NA,NA,NA,NA,"57175",NA,"Marg. da Lagoa, arredores da cidade.",NA,NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"635","2020-07-23 12:02:02-03","CEPLAC","CEPEC","14941","PreservedSpecimen","Plantae","Caesalpiniaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"R. S. Cowan","T. S. dos Santos","1970","07","04","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,"887",NA,"Eunapolis,Itabela, Guaratinga.",NA,"<ll>dwc_commonname:</ll> Brauna-parda Cabreuva",NA,NA,NA,"49584","auto",NA,NA,NA,NA,"01/12/1978",NA,NA,NA,NA
"636","2020-07-23 12:07:54-03","CEPLAC","CEPEC","94648","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"G. Hatschbach","J. M. Silva","2002","09","29","Brasil","São Paulo","Cajati","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,NA,NA,"3632",NA,"Conchas.",NA,NA,NA,NA,NA,"24646","auto",NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"637","2020-10-15 11:38:31-03","URICER","HPBR","2282","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","RIGO, V.","PLAUMANN, F.","1943","10","13","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,"HPBR002282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,"01","10",NA,NA,NA,NA,"2",NA
"638","2019-04-02 09:32:06-03","URICER","HPBR","11427","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr.Allem","MALYSZ,M;Driv,G.","AGUIAR,R.V.","2008","10","27","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR011427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"639","2019-04-02 09:32:06-03","URICER","HPBR","7528","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Er. Allem","BUTZKE, A.","BUTZKE, A. et al","1994","11","24","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR007528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"640","2019-04-02 09:32:06-03","URICER","HPBR","9014","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","EISENGER & CANTO-DOROW","MOHR, P.","2003","04","17","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR009014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"641","2019-04-02 09:32:06-03","URICER","HPBR","8963","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"FARINA, S. & FALLER, L. F.","2004","04","15","Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,"HPBR008963",NA,NA,NA,NA,NA,"PCH ANDORINHAS",NA,NA,NA,NA,NA,"35080","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"642","2009-11-26 13:50:08-02","INPA","INPAW","10023","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao","J.M. Pires",NA,"1982","04","25","Brasil","Maranh&#227;o","Buriticupu","-46.4011","-4.34583",NA,NA,NA,NA,NA,NA,"MB1664-40",NA,NA,NA,NA,NA,NA,NA,"73814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-09-22 13:48:50-03","USP","SPFW","1041","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. Burkart 1959","Reitz ;Klein","1958","12","16","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,NA,"7246",NA,NA,NA,NA,"350","350",NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-13 16:04:43-03","UNISANTA","HUSC","10689","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Galvão, A.; Olmos, A.L.S.","2012","12","05","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Magnoliophyta",NA,"14",NA,"Jardim Botânico Municipal de Santos Chico Mendes.",NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-11-04 17:29:29-03","UEM","HUEM","19086","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.M.Garcia","Amorim, JS","2004","09","29","Brasil","Paraná","Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056","HUEM000005697","HUEM000005697",NA,NA,"02",NA,"Bosque Municipal de Paranavaí",NA,"Arbórea, cerca de 25,0 m de altura; material vegetativo",NA,NA,"2016",NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"646","2019-07-02 15:55:43-03","UEM","HUEM","23131","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.M.Garcia","L.M.Garcia","2010","08","09","Brasil","Paraná","Maringá","-51.865172","-23.349528","-51.865172","-23.349528","HUEM000005704","HUEM000005704",NA,NA,"321",NA,"fazenda do CESUMAR, margem do córrego",NA,"arbórea, cerca de 12 m de altura; botões de coloração verde.; Floresta Estacional Semidecidual.","423","423","2012",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"647","2020-11-04 17:29:29-03","UEM","HUEM","1728","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Montovani, W","L.H. Soares; Silva","1989","09","04","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUEM000005698","HUEM000005698",NA,NA,"234",NA,"Parque Estadual Mata dos Godoy",NA,"Árvore com 18m de altura, inflorescência amarela-esverdeada; odorífera; visitada por borboletas e abelhas",NA,NA,"1989","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-07-02 15:55:43-03","UEM","HUEM","22233","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.M.Garcia","L.M.Garcia","2009","09","12","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000005699","HUEM000005699",NA,NA,"116",NA,"fazenda do CESUMAR",NA,"Floresta Estacional Semidecidual.",NA,NA,"2012","19250","auto",NA,"07",NA,NA,NA,NA,NA,NA,NA
"649","2019-07-03 20:06:28-03","UEM","HUEM","14165","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Ma.C.Souza","E.D. Mauri","2007","12","13","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000018649",NA,NA,NA,"10",NA,"Parque do Ingá.",NA,"Frutos coletados no chão.",NA,NA,"2007","19250","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA
"650","2019-07-02 15:55:43-03","UEM","HUEM","13730","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","K.K.Kita","A.C. Fontana","2007","06","20","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000018650",NA,NA,NA,"s.n.",NA,"Parque do Ingá.",NA,"Arbórea 7m de alt.",NA,NA,"2007","19250","auto",NA,"08",NA,NA,NA,NA,NA,NA,NA
"651","2019-07-02 15:55:43-03","UEM","HUEM","32772","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","J.Emerson","J.Emerson","2017","10","17","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000016202","HUEM000016202",NA,NA,"s.n.",NA,"Parque do Ingá.",NA,"Arbórea.",NA,NA,"2017","19250","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA
"652","2020-11-04 17:29:29-03","UEM","HUEM","18453","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Ma.C. Souza","Ma.C. Souza","2001","01","29","Brasil","Paraná","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,"HUEM000026326",NA,NA,NA,"890",NA,"ribeirão São Pedro, Margem direita. Solo seco.",NA,"Arbóreo.",NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-03-10 11:38:38-03","UNILA","EVB","1057","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus",NA,"Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Morais, A.D.","2016","08","26","Brasil","Paraná","Céu Azul","-53.870278","-25.191944","53º52'13''W","25º11'31''S","EVB001057","EVB001057",NA,NA,"7474",NA,"Parque Nacional do Iguaçu. Parque Nacional do Iguaçu",NA,"Flores alvas com estames amarelos. Botões florais verdes. Habitat: Floresta Estacional Semidecidual Submontana, relevo suave-ondulado Habito: Árvore","646","646","2016",NA,NA,NA,"09","02",NA,NA,NA,NA,NA,NA
"654","2015-02-26 09:29:40-03","NHMLondon","NHM-LONDON-BOT","BM000080499","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Allemão-e-Cysneiro,F.F.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","NHMUK:ecatalogue:2479498",NA,NA
"655","2021-02-12 15:02:09-03","UFSCar","SPSC","7690","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"A.C.A. Neri","2005",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-11-12 16:59:37-03","UEL","FUEL","49282","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Mazzanatti, T","Mazzanatti, T","2011","08","16","Brasil","Paraná","Londrina","-48.916667","-25.3","-48.916667","-25.3",NA,NA,"Tracheophyta","Fabales","2",NA,"Casa de vegetação",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-11-12 16:59:37-03","UEL","FUEL","33347","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Maschio, W","1999","10","11","Brasil","Paraná","São Jorge do Oeste",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-11-12 16:59:37-03","UEL","FUEL","36051","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Lovato, MC","Lovato, MC; et al.","2003","10","02","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"Tracheophyta","Fabales","359",NA,"Fazenda Figueira, Paiquerê",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-11-12 16:59:37-03","UEL","FUEL","39372","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Matos, WH","Matos, WH","2005","12","05","Brasil","Paraná","Londrina","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,"Tracheophyta","Fabales","42",NA,"Estância Patrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-11-12 16:59:37-03","UEL","FUEL","45587","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Bortoluzzi, RLC","Estevan, DA; et al.","2005","09","07","Brasil","Paraná","Ventania","-50.308417","-24.143083","-50.308417","-24.143083",NA,NA,"Tracheophyta","Fabales","1078",NA,"Fazenda Califórnia",NA,NA,NA,NA,"2009",NA,NA,NA,"07","19",NA,NA,NA,NA,NA,NA
"661","2020-11-12 16:59:37-03","UEL","FUEL","53294","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","de Campos, A","de Campos, A; Montanher, DR","2017","06","20","Brasil","Paraná","Londrina","-51.25","-23.45","-51.25","-23.45","FUEL018154",NA,"Tracheophyta","Fabales","1",NA,"Parque Estadual Mata dos Godoy, margem do ribeirão dos Apertados",NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-11-12 16:59:37-03","UEL","FUEL","55284","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Barboza, E","Felitto, G; Roher, D; Gomes, JA; Nascimento, JC","2015","09","17","Brasil","Paraná","Palmital","-52.440556","-24.747222","-52.440556","-24.747222","FUEL055284",NA,"Tracheophyta","Fabales","983",NA,"PCH Cantu 2, Área de Supressão do Futuro Reservatório",NA,NA,"410","410","2015",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"663","2020-11-12 16:59:37-03","UEL","FUEL","31091","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Dias, MC","Ferreira, JA; Pavão, OC","2000","10","03","Brasil","Paraná","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,"Fazenda Cascata",NA,NA,NA,NA,"2000","15605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-11-12 16:59:37-03","UEL","FUEL","70","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Sartori, ALB","Koczicki, C",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Tracheophyta","Fabales","226",NA,"Serra de Araraguara",NA,NA,"1100","1100","1999","55154","auto",NA,"08",NA,NA,NA,NA,NA,NA,NA
"665","2020-11-12 16:59:37-03","UEL","FUEL","23384","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Tomé, MVF","1999","09","21","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"Tracheophyta","Fabales","1060",NA,NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-11-12 16:59:37-03","UEL","FUEL","33539","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Dias, MC","Pavão, OC; et al.","1999","10","26","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,"Aguativa",NA,NA,NA,NA,"2000","23842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-11-12 16:59:37-03","UEL","FUEL","12168","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Sartori, ALB","Silva, SM; et al.","1990","03","26","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,"Fazenda Doralice",NA,NA,NA,NA,"1999","20625","auto",NA,"08",NA,NA,NA,NA,NA,NA,NA
"668","2020-11-12 16:59:37-03","UEL","FUEL","26921","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Dias, MC","Francisco, EM; et al.","2000","05","05","Brasil","Paraná","Ivaí","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,"Passinhos",NA,NA,NA,NA,"2000","21096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-11-12 16:59:37-03","UEL","FUEL","36306","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Estevan, DA","Estevan, DA; et al.","2003","11","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Tracheophyta","Fabales","320",NA,"Fazenda Figueira",NA,NA,NA,NA,"2003","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-11-12 16:59:37-03","UEL","FUEL","3387","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Sartori, ALB","Vieira, AOS","1986","10","02","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,"Mata do Godoy",NA,NA,NA,NA,"1999","63728","auto",NA,"08",NA,NA,NA,NA,NA,NA,NA
"671","2020-11-12 16:59:37-03","UEL","FUEL","8842","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Sartori, ALB","Soares-Silva, LH","1989","09","04","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Tracheophyta","Fabales","234",NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"1999","63728","auto",NA,"08",NA,NA,NA,NA,NA,NA,NA
"672","2020-11-12 16:59:37-03","UEL","FUEL","35022","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Bianchini, E; Papolo, RS","2000","05","22","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-11-12 16:59:37-03","UEL","FUEL","30584","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Dias, MC","Fadelli, L; et al.","2000","11","09","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"Tracheophyta","Fabales","238",NA,"Ibiaci",NA,NA,NA,NA,"2000","18944","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-11-12 16:59:37-03","UEL","FUEL","21852","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Vieira, AOS","Francisco, EM; Pavão, OC; Alves, J","1998","09","17","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.",NA,"Mata Santa Rosa, distrito de Ibiaci, Distrito de Jabiaci",NA,NA,NA,NA,"1998","18944","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
