"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"51","2020-11-04 11:07:43-03","ESALQ","ESA","123255","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Ribeiro, R.D.","42.0","2003","10","24",NA,"Brasil","Rio de Janeiro","Cabo Frio","A frente e ao lado do clube dos associados do Banerj.","-42.0186004638672","-22.8794002532959",NA,NA,"ESA123255",NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:07:43-03","ESALQ","ESA","70777","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Zacarias, M.S.",NA,"1998","09","30",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA070777",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:07:43-03","ESALQ","ESA","70776","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Zacarias, M.S.","55.0","1998","06","26",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA070776",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:07:43-03","ESALQ","ESA","70773","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Zacarias, M.S.","53.0","1998","09","30",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA070773",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:07:43-03","ESALQ","ESA","719","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"Santos, P.M.O.",NA,"1933","04","25",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA000719",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:07:43-03","ESALQ","ESA","1206","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Santos, P.M.O.",NA,"1933","04","25",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA001206",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:07:43-03","ESALQ","ESA","120323","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Flores, T.B.","1140.0","2012","08","01",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama - Estrada do meio - Entrada da picada em frente ao antigo posto de vigia, antes da ponte.","-40.0978012084961","-19.1968994140625",NA,"Árvore, ca. 6m de alt. Botões verdes.","ESA120323",NA,"33715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:28:10-03","MN","R","100196","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Freire Allemão, F.; Cysneiros, M.","1400",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R000100196","R000100196_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-02 11:40:20-03","UFPI","TEPB","32161","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell. Ducke","SOUSA,G.M. & C.FERNANDA","C. FERNANDA","15","2018","04","12",NA,"Brasil","Piauí","Altos","Floresta Nacional (FLONA) de Palmares.","-42.4599990844727","-5.03806018829346",NA,"Fruto capsular verde. Quando maduro cai e seca ficando marrom; Ambiente: Floresta Estacional Semidecídual <ll>dwc_commonname:</ll> Indaguaçu, Cutieira, Boleira.",NA,NA,"37760","auto",NA,NA,"42°35#?#47W","05°03#?#30S","2018","04","19",NA,NA,NA,NA
"60","2015-07-02 14:01:46-03","JBP","HPL","12763","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"T.B. Flores","966","2010","10","29",NA,"Brasil","ES","Linhares","Reserva Natural Vale - estrada ao lado do viveiro.","-40.0722","-19.3911",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-02-02 14:38:13-02","BGBM","B","B 18 0005238","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B180005238 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180005238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-02-02 14:38:13-02","BGBM","B","B 18 0005240","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Bahlsen",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B180005240 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180005240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-15 11:39:52-02","IPA","IPA","9699","S","Plantae","Plantae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Pickel, B.","Pickel, B.","4834","1939","09","30","Southern America","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"#?#Árvore.","IPA0009699",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:39:52-02","IPA","IPA","75349","S","Plantae","Plantae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Tavares, S.","1243","1965","08","18","Southern America","Brasil","Alagoas","Maceió","Horto Florestal","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. de 7m. de altura por 30cm. de diâmetro na base. Flores amarelo claro com leve perfume, cultivada.","IPA0075349",NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-02-15 11:39:52-02","IPA","IPA","74520","S","Plantae","Plantae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Tavares, S.","Tavares, S.","1243","1965","08","18","Southern America","Brasil","Alagoas","Maceió","Horto Florestal.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. de 7m de altura por 30cm. de diâmetro na base. Flores amarelo-claro, com leve perfume. Cultivada.","IPA0074520",NA,"34538","auto",NA,NA,NA,NA,"1965","08","18",NA,NA,NA,NA
"66","2019-02-15 11:39:52-02","IPA","IPA","74657","S","Plantae","Plantae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Mercês, P.F.F. das","Monteiro, M.T.","23542","1971","09","21","Southern America","Brasil","Bahia","Itamarajú","Fazenda Boa Vista","-39.5311012268066","-17.0391998291016",NA,"Flores esverdeadas com pouco perfume.","IPA0074657",NA,"55932","auto",NA,NA,NA,NA,"2010","06","05",NA,NA,NA,NA
"67","2019-07-26 11:39:57-03","IPA","IPA","9698","S","Plantae","Plantae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Koscinski, M.","9698","1930","09",NA,"Southern America","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"Fruto em maio.","IPA0009698",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-07-26 11:39:57-03","IPA","IPA","9697","S","Plantae","Plantae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Pickel, B.","9697","1939","09","30","Southern America","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"Árvore da mata.","IPA0009697",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:17:01-03","UFV","VIC","40482","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Simão, M.V.R.C.","58","2012","04","21",NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,"Árvore 12 m, fruto imaturo esverdeado com muitas pontuações marrons que o tornam com aspecto de casca morta. Semente branca internamente. A Árvore parece ter sido plantada.","VIC040482",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-20 21:17:01-03","UFV","VIC","17958","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Luiza, A.","s.n.","1995","08","09",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,"Altura de 16 metros, P1 nº 16.","VIC017958","VIC017958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-20 21:17:01-03","UFV","VIC","28167","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Silva, A.F. da; Lopes, W.P. de","Lopes, W.P. de","559","1997","09","08",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do restaurante.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 8,0 metros de altura; cálice verde; corola branca; flores perfumadas.","VIC028167","VIC028167","28215","auto",NA,NA,NA,NA,"1997","10",NA,NA,NA,NA,NA
"72","2020-12-20 21:17:01-03","UFV","VIC","6356","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Vidal, W.N.; Vidal, M.R.R.","502","1979","10","15",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Cultivada no Jardim Botânico.","-42.8819007873535","-20.7539005279541",NA,"Árvore, c.a. de 8,0 metros de altura; flores branco-amareladas.","VIC006356","VIC006356","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-20 21:17:01-03","UFV","VIC","40481","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Simão, M.V.R.C.","308","2012","09","17",NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,"Árvore, 13 m, botão floral coberto de calice verde, flor de cálice verde e corola branca, ovário branco, estilete e estigma verde. ( A árvore parece ter sido plantada).","VIC040481",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-24 17:09:02-03","UFES","SAMES","2086","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Giaretta,A.","Giaretta,A.O.; Menezes,L.F.T.;Broggio,I.S.;Rocha,T.L.;Giaretta,A.O.;Rossini,J.;Hatum,A.C.C.","824","2010","07","14",NA,"Brasil","Espírito Santo","Linhares","Povoação. Estrada de chão próximo ao Rio Doce. Floresta Aluvial caracterizada por cabruca.","-40.0722007751465","-19.3910999298096",NA,"Árvore de 15 metros de altura, botões verdes, flor alva.","SAMES02086",NA,"48094","auto",NA,NA,NA,NA,"2010","07","14",NA,NA,NA,NA
"75","2021-03-24 17:09:02-03","UFES","SAMES","2085","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Oliveira,I.R.; Ribeiro,M.;Broggio,I.S.","74","2010","09","18",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Estrada a esquerda da sede da Reserva, floresta atlântica de tabuleiro.","-40.2132987976074","-18.3703002929688",NA,"Árvore com 15m, tronco esbranquiçado, flores e botões brancos.","SAMES02085",NA,"28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-24 17:09:02-03","UFES","SAMES","2087","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Giaretta,A.","Giaretta,A.O.; Lopes,L.C.M.;Amaral,M.V.;Ribeiro,M.","702","2010","01","13",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 20 m.","SAMES02087",NA,"41644","auto",NA,NA,"-397191667.0","-184205556.0","2010","01","13",NA,NA,NA,NA
"77","2021-03-24 17:09:02-03","UFES","SAMES","2088","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Ribeiro,M.","817","2012","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre tabuleiro, Km 4.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 10 m de altura, fruto verde, caídos ao chão (na carpoteca).","SAMES02088",NA,"41644","auto",NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-24 17:09:02-03","UFES","SAMES","8287","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Ferreira,J.M.","8","2013","03","15",NA,"Brasil","Espírito Santo","São Mateus","Mercado municipal. NULL.","-39.8588981628418","-18.716100692749",NA,"Semente de árvore utilizada para fins comenrciais. Comprada no Mercado Municipal de São Mateus.","SAMES08287",NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-24 17:09:02-03","UFES","SAMES","2084","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Giaretta,A.O.; Lobão,A.Q.;Gusson,M.F.;Ribeiro,M.;Lopes.L.C.M.;Cruz,F.M.;Borges,K.","703","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Porção Oeste, trilha do barro roxo. Floresta de Tabuleiro.","-40.0978012084961","-19.1968994140625",NA,"Árvore de 11 metros com exsudato incolor.","SAMES02084",NA,"33715","auto",NA,NA,"-400066667.0","-190038889.0",NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:35:42-03","UFJF","CESJ","42053","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","F.R.G. Salimena","P.A. Araújo","s.n.","2004","05","19","América do Sul","Brasil","Minas Gerais","Nova Era",NA,"-43.0374984741211","-19.75",NA,"Árvore ca. 20m. Folha verde, mais escura nas nervuras. Frutos castanhos. Material incluído na carpoteca.","CESJ042053",NA,"21093","auto",NA,NA,NA,NA,"2004","05",NA,NA,NA,NA,NA
"81","2019-11-21 14:35:42-03","UFJF","CESJ","40353","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","D.S. Pifano","D.S. Pifano; R.M. Castro; P.O. Garcia; A.S.M. Valente","470","2003","02","11","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos, Faz. Primavera.","-43.0106010437012","-21.5400009155273",NA,"Árvore ca.20m na borda da mata em local de muita luz. Frutos amarronzados.","CESJ040353",NA,"20981","auto",NA,NA,NA,NA,"2003","02","11",NA,NA,NA,NA
"82","2019-11-21 14:35:42-03","UFJF","CESJ","34350","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","L.D. Meireles","R.C. Forzza; R.M. Castro; V.R. Almeida; F.A.Fazza","1861","2001","09","02","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore ca. 15m alt. Folhas discolores, levemente glaucas na face abaxial. Ramos da inflorescência ferrugíneos. Flores com cálice verde; corola alva.","CESJ034350",NA,"11991","auto",NA,NA,NA,NA,"2002","10",NA,NA,NA,NA,NA
"83","2020-10-15 19:26:20-03","UFJF","CESJ","50580","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"R.M. Castro; P.O Garcia; J.F.S. Pessôa","CESJ1439","2007","10",NA,"América do Sul","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.3210983276367","-19.414400100708",NA,"Árvore, Floresta Estacional Semidecidual Montana, borda da mata, flores alvas.","CESJ050580",NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:35:42-03","UFJF","CESJ","1146","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"L. Krieger","CESJ1146","1946","08","27","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Árvores. Flores brancas.","CESJ001146",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:43:23-03","UFMS","CGMS","9352","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","A. Sciamarelli","R.L. Brum","1","1999","05",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Chácara Ipê.","-54.6464004516602","-20.4428005218506",NA,"Flores brancas.","CGMS1016885",NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-27 13:48:26-03","UFS","ASE","8202","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Proença, C","C.Amaral; Santos, E","58","1998","03","06","Southern America","Brasil","Sergipe","Estância","Abaís","-37.438056","-11.268611",NA,"árvore. 11. m. Frutos imaturos verdes e maduros (marrons no chão e verdes-amarronzados no pé).; árvore. 11. m. Frutos imaturos verdes e maduros (marrons no chão e verdes-amarronzados no pé).; interior da mata","ASE0018046","ASE0018046",NA,NA,NA,NA,"-37.438056","-11.268611","2007","10",NA,NA,NA,NA,NA
"87","2021-03-01 16:29:41-03","UNICAMP","UEC","179712","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Flores, TB; Romão, GO","1140","2012","08","25",NA,"Brazil","Espírito Santo","Sooretama","Reserva Biológicade Sooretama-Estrada da picada em frente ao antigo posto da vigia, antes da ponte.","-40.147861","-18.975639",NA,"Árvore, ca. 6m dealt. Botões verdes.","UEC081869","UEC081869",NA,NA,NA,NA,"-40.147861","-18.975639",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:29:41-03","UNICAMP","UEC","172918","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Garcia, LC","Garcia, LC","20","2008","11","15",NA,"Brazil","São Paulo","Cosmópolis","Usina Ester.","-47.349722","-23.121389",NA,"Árvore plantada, início de frutificação.; Mata ciliar em processo de restauração desde 1955, Mata Atlântica Florestal Estacional Semidecídua.","UEC016267","UEC016267",NA,NA,"652","652","-47.349722","-23.121389",NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:11:29-03","UNICAMP","UEC","75334","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Linnaeus, C; Capellari Jr, L","Barreto, KD; Fernandes, GD","14936","1993","07","26",NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ","-47.626389","-22.712778",NA,"flor, Árvore, 8 m alt. areas abertas, floração, sadia, tronco LISO, sem latex flor botão verde","UEC153949","UEC153949",NA,NA,NA,NA,"-47.626389","-22.712778","1993","08",NA,NA,NA,NA,NA
"90","2019-08-20 10:11:29-03","UNICAMP","UEC","75415","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Linnaeus, C; Capellari Jr, L","Barreto, KD; Fernandes, GD","948","1993","07","26",NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ","-47.626389","-22.712778",NA,"flor, Árvore, 8 m alt. areas abertas, floração, sadia, tronco LISO, sem latex flor botão verde","UEC153950","UEC153950",NA,NA,NA,NA,"-47.626389","-22.712778","1993","08",NA,NA,NA,NA,NA
"91","2019-08-20 10:11:29-03","UNICAMP","UEC","65937","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Peixoto","I.A.S","52","1979","08","17",NA,"Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Flamengo","-40.0722007751465","-19.3910999298096",NA,"flor, Árvore em floresta alta + ou - 28 cm de altura e fuste de + ou - 19, DAP 65 cm, da copa + ou - 13 m. Com flor branca e botão verde claro. Fuste cilíndrico e casca áspera. Obs: Matriz Nº 01","UEC153951","UEC153951","48094","auto",NA,NA,NA,NA,"1979","10",NA,NA,NA,NA,NA
"92","2021-03-01 16:29:41-03","UNICAMP","UEC","197154","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Valdemarin, KS; Flores, TB; Scaravelli, FS; Colletta, GD","164","2016","02","10",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural - Estrada da Mantegueira, lado esquerdo. (-19.151477; -40.072404).","-40.0722007751465","-19.3910999298096",NA,"Árvore 15m de altura. Flores com cálice verde, corola alva e androceu amarelo. Presença de látex.; área de mata alta","UEC141930","UEC141930","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:11:29-03","UNICAMP","UEC","46562","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Tamashiro, JY","Dias, MC; Perri, CG","s.n.","1986","09","08",NA,"Brazil","Paraná","Londrina","Bosque II","-51.1627998352051","-23.3103008270264",NA,"flor, Árvore 7 - 8 m, flores cremes","UEC153946","UEC153946","63728","auto",NA,NA,NA,NA,"1988","07",NA,NA,NA,NA,NA
"94","2019-08-20 10:11:29-03","UNICAMP","UEC","4873","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Matthes, LAF","7637",NA,NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,"flor, Coleção Bosque dos Jequitibás nº 1067F","UEC153954","UEC153954","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:11:29-03","UNICAMP","UEC","71649","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Santin, DA","30949","1993","07","27",NA,"Brazil","São Paulo","Campinas","UEC, Parque Ecológico Arboreto curva 03","-47.060001373291","-22.8999996185303",NA,"flor, Arboreto curva 03 rua 06","UEC153952","UEC153952","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
