"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"312","2019-11-01 14:59:53-03","UnB","UB","113589","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Irwin, HS; et al.","22255","1969","01","19","Southern America","Brasil","Minas Gerais",NA,"Ca. 16km SW of Diamantina",NA,NA,NA,"Broad-crowned shrub or tree to ca. 4mx10cm. Fruit light green, maturing yellow with brown pubescence.; Cerrado on rocky slopes.",NA,NA,"Garcia, FCP","1370","1370",NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-01 14:59:53-03","UnB","UB","128933","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Irwin, HS","28734","1971","01","19","Southern America","Brasil","Minas Gerais",NA,"Ca. 5km N of Caeté",NA,NA,NA,"Fruit light yellow.; Tree 4m.",NA,NA,"Garcia, FCP",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-01 14:59:53-03","UnB","UB","128934","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Irwin, HS","20221","1968","02","16","Southern America","Brasil","Minas Gerais",NA,"Km 132 (ca. 153N of Belo Horizonte)",NA,NA,NA,"Fruit yellow, maturing brown.; Tree 3m.; Gallery forest and adjacent cerrado",NA,NA,"Garcia, FCP",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-01 14:59:53-03","UnB","UB","128936","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Irwin, HS","20890","1968","02","25","Southern America","Brasil","Minas Gerais",NA,"Ca. 21km N of Serro on road (MG 2) to Diamantina",NA,NA,NA,"Corolla dark green.; Tree 4m.; Gallery forest and adjacent wet campo",NA,NA,"Garcia, FCP",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-01 14:59:53-03","UnB","UB","128937","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Irwin, HS","19920","1968","02","12","Southern America","Brasil","Minas Gerais",NA,"Ca. 45km SE of Belo Horizonte",NA,NA,NA,"Fruit green, maturing light yellow.; Small tree 3m.; Creek margin",NA,NA,"Garcia, FCP",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-01 14:59:53-03","UnB","UB","142933","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Krieger, PL","9100","1970","09","07","Southern America","Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,"Árvore. Flores róseas.",NA,NA,"Fernandes, JM",NA,NA,NA,"2010","04",NA,NA,"20620","auto",NA,NA,"29",NA,NA,NA,NA
"318","2019-05-06 11:57:48-03","UFU","HUFU","3530","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Rodrigues, A.","s.n.","1940","02",NA,NA,"Brasil","São Paulo",NA,"Jardim",NA,NA,NA,"Fruto.","HUFU00009236","HUFU00009236","Fagg, C.W.",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-05-06 11:57:48-03","UFU","HUFU","57374","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Krieger, P.L.","9100","1970","09","07",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,"Árvore pequena, perto da água. Flores róseas","HUFU00009238","HUFU00009238","Fernandes, J.M.",NA,NA,NA,"2010","04",NA,NA,"20620","auto",NA,NA,"29",NA,NA,NA,NA
"320","2020-08-20 20:38:48-03","UFSC","FLOR","30981","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68247","1998","07","25",NA,"Brasil","Minas Gerais","Serro","Cascata do Moinho de Esteira.","-43.3793983459473","-18.604700088501",NA,"arbusto, flor rosada, 3m altura","FLOR0030981",NA,"Hatschbach, G.",NA,NA,NA,"1998",NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-04 15:43:15-03","IF","SPSF","06436","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"A. Rodrigues",NA,"1940","02","01","América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"322","2021-03-04 15:43:15-03","IF","SPSF","02016","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"D.Bento Pickel",NA,"1944","12","29","América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"323","2021-03-04 15:43:15-03","IF","SPSF","00005","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"M.Koscinski",NA,"1929","11","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"COLETA: Nome popular Ingá do campo.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"324","2021-03-04 15:43:15-03","IF","SPSF","07203","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"M.Koscinski","35",NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"325","2021-03-04 15:43:17-03","IF","SPSF","07724","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","vulpina","Inga vulpina",NA,"M.A. Cunha",NA,"1951","09","01","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"326","2021-03-04 15:43:17-03","IF","SPSF","01183","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","vulpina","Inga vulpina",NA,"D.Bento Pickel",NA,"1943","09","11","América do Sul","Brasil","SP","São Paulo","Invernada","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"327","2021-03-04 15:43:17-03","IF","SPSF","29821","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","vulpina","Inga vulpina",NA,"L.D.Meireles","64","2001","04","11","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"328","2017-09-11 17:10:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in Brasilia meridionali, forte pariter in provincia Minas Geraes",NA,NA,NA,NA,NA,"P15P2N0133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2017-09-11 17:10:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in provincia Minas Geraes",NA,NA,NA,NA,NA,"P15P2N0133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Schüch, G (Barão d","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in Brasilia meridionali, forte pariter in provincia Minas Geraes",NA,NA,NA,NA,NA,"P15P2N0133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2017-09-11 17:10:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Regnell, AF","coll. I.98",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Uberaba",NA,NA,NA,NA,NA,"P15P2N0133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2017-09-11 17:10:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Martius, CFP","Hb. Fl. Br1097",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in provincia Minas Geraes",NA,NA,NA,NA,NA,"P15P2N0133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2017-09-11 17:10:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Caldas",NA,NA,NA,NA,NA,"P15P2N0133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:05:53-03","IBt","SP","197401","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Custodio Filho, A","2244","1984","02","03",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,NA,NA,"Poncy, O","890","950",NA,"1991","12","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-11 09:39:33-03","IBt","SP","1358","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Edwall, G","s.n.","1898","09","30",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Garcia, FCP",NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:05:53-03","IBt","SP","477068","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Santos, MF; Serafim, H","127","2007","05","22",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Mata do Cachoeirão, na beira do Rio Preto","-43.432778","-19.431667",NA,NA,NA,NA,"Borges, LM",NA,NA,NA,"2008",NA,"-43.432778","-19.431667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:05:53-03","IBt","SP","43726","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Foster, MB; Barreto, M","10853","1940","07","13",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Estrada de Conceição","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:05:53-03","IBt","SP","143926","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Semir, J; et al.","CFSC4434","1973","09","05",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Mantovani, W",NA,NA,NA,"1984","07",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"339","2019-11-21 10:05:53-03","IBt","SP","39135","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Mello Barreto","9091","1937","08","10",NA,"Brasil","Minas Gerais","Ouro Preto","Morro de Sant' Anna","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:05:53-03","IBt","SP","39137","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Mello Barreto","9092","1937","08","15",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Antonio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:05:53-03","IBt","SP","169970","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Kuhlmann, JG","s.n.","1950","09","19",NA,"Brasil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Possette, RFS",NA,NA,NA,"2006","11",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:05:53-03","IBt","SP","170014","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Kuhlmann, JG","3","1950","09","19",NA,"Brasil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Possette, RFS",NA,NA,NA,"2006","11",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:05:53-03","IBt","SP","50208","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Kuhlmann, M","977","1943","08","26",NA,"Brasil","São Paulo","Amparo","Monte Alegre. Margem do rio Camanducaia, perto da cachoeira","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:05:53-03","IBt","SP","52323","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Aloisi, J","s.n.","1944","12","27",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Pennington, TD",NA,NA,NA,"1996",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:05:53-03","IBt","SP","32046","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Smith, C","15","1934","09","18",NA,"Brasil","São Paulo","Campo Limpo Paulista",NA,"-46.7799987792969","-23.2000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9356","auto",NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:05:53-03","IBt","SP","26498","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gonçalves, P","s.n.","1929","09","26",NA,"Brasil","São Paulo","Cotia","Moinho Velho, estrada para Cotia","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Garcia, FCP",NA,NA,NA,"1999","02",NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:05:53-03","IBt","SP","41371","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Drecker, A","s.n.","1939","10","02",NA,"Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Garcia, FCP",NA,NA,NA,"1999","02",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:05:53-03","IBt","SP","427105","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Kirizawa, M","3588","2008","01","16",NA,"Brasil","São Paulo","Itapecerica da Serra","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,"Rossi, L",NA,NA,NA,"2011","02",NA,NA,"12011","auto",NA,NA,"10",NA,NA,NA,NA
"349","2019-11-21 10:05:53-03","IBt","SP","13061","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Edwall, G","CGG1611","1893","09","01",NA,"Brasil","São Paulo","São Paulo","Em cultivo no jardim da commissão.","-46.6300010681152","-23.5400009155273",NA,"Árvore arbustiva.","SP006468","SP006468","Handro, O",NA,NA,NA,"1953","05",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:05:53-03","IBt","SP","110187","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Sendulsky, T","848","1969","08","15",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico e Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Garcia, FCP",NA,NA,NA,"1999","02",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:05:53-03","IBt","SP","32054","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Handro, O","s.n.","1934","08","25",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Pennington, TD",NA,NA,NA,"1996",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"352","2019-11-21 10:05:53-03","IBt","SP","186472","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Custodio Filho, A","1183","1982","12",NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SP025473","SP025473","Pennington, TD",NA,NA,NA,"1996",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:05:53-03","IBt","SP","7036","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Brade, AC","5675","1912","10","06",NA,"Brasil","São Paulo","São Paulo","Procedente do bairro da Moóca","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Garcia, FCP",NA,NA,NA,"1999","02",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:05:53-03","IBt","SP","528","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hoehne, FC","s.n.","1917","09","14",NA,"Brasil","São Paulo","São Paulo","Procedente do bairro do Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Garcia, FCP",NA,NA,NA,"1999","02",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:05:53-03","IBt","SP","18937","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gehrt, A","s.n.","1926","08",NA,NA,"Brasil","São Paulo","São Paulo","Procedente do bairro do Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Pennington, TD",NA,NA,NA,"1996",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:05:53-03","IBt","SP","41665","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gehrt, A","s.n.","1939","09","26",NA,"Brasil","São Paulo","São Paulo","Procedente do bairro São João Climaco","-46.6300010681152","-23.5400009155273",NA,NA,"SP025472","SP025472","Garcia, FCP",NA,NA,NA,"1999","12",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:05:53-03","IBt","SP","169954","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Brade, AC","21292","1953","10",NA,NA,"Brasil","São Paulo","São Paulo","Vila Emma","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Pennington, TD",NA,NA,NA,"1997",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"358","2010-10-16 10:53:04-03","GH","HU-HERB","GH 00065995","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","guilleminiana","Inga guilleminiana","Bentham","J. B. A. Guillemin","[511]",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[511]",NA,NA,"undetermined"
"359","2014-09-23 10:57:45-03","G","G","G00365941","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Benth.","Martius, C. F. P.","1097","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00365941",NA,"Pennington, T. D.",NA,NA,"ISOLECTOTYPUS of Inga vulpina Benth.","1996","01","-53.08972222","-10.77305556",NA,NA,NA,NA,"01",NA,NA,NA,NA
