"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"45","2019-08-27 13:34:06-03","IAP","PACA-AGP","87283","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. C. Cervi","Hatschbach, G.","46214","1983","02","14",NA,"Brasil","MS","Amambaí","Rod. Para Tacuru, Km 30",NA,NA,NA,"Escandente, flor alvacenta Habitat: Ora de mata pluvial Fenofase: flor","PACA087283","Mast.","-55.2257995605469","-23.1042003631592",NA,"2002",NA,NA,NA,NA,"73676","auto","Magnoliatae",NA,NA,NA,NA,NA
"46","2019-08-27 13:34:06-03","IAP","PACA-AGP","56137","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","C. A. Mondin","Pivetta","539","1953","10","29",NA,"Brasil","RS","Ijuí","Dr. Pestana",NA,NA,NA,"Habitat: In silva Fenofase: flor","PACA056137","Mast.","-53.9146995544434","-28.3878002166748",NA,"1998","11",NA,NA,NA,"36807","auto","Magnoliatae",NA,NA,NA,NA,NA
"47","2019-08-27 13:34:06-03","IAP","PACA-AGP","48209","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","C. A. Mondin","Emrich, K.",NA,"1949","11",NA,NA,"Brasil","RS","Iraí",NA,NA,NA,NA,"Habitat: Ad silvam scandens Fenofase: estéril","PACA048209","Mast.","-53.2505989074707","-27.1935997009277",NA,"1998","11",NA,NA,NA,"18820","auto","Magnoliatae",NA,NA,NA,NA,NA
"48","2019-08-27 13:34:06-03","IAP","PACA-AGP","28159","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cláudio A. Mondin","Rambo, B.",NA,"1945","03",NA,NA,"Brasil","RS","Nonoai",NA,NA,NA,NA,"Habitat: Ad silvam primaevam scandens Fenofase: estéril","PACA028159","Mast.","-52.7714004516602","-27.3617000579834",NA,"1998","11",NA,NA,NA,"35080","auto","Magnoliatae",NA,NA,NA,NA,NA
"49","2019-08-27 13:34:06-03","IAP","PACA-AGP","49882","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","C. A. Mondin","Rambo, B.",NA,"1954","02","06",NA,"Brasil","SC","Itapiranga",NA,NA,NA,NA,"Habitat: Ad sivam primaevam scandens Fenofase: flor semievoluto","PACA049882","Mast.","-53.7122001647949","-27.1693992614746",NA,"1998","11",NA,NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA,NA
"50","2020-12-20 21:18:50-03","UFV","VIC","3631","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Shimoya","s.n.","1945","01","19",NA,"Brasil","Goiás","Rio Verde",NA,NA,NA,NA,"Flor branca-trepadeira.","VIC003631","Mart","-50.9281005859375","-17.7980995178223","VIC003631",NA,NA,NA,NA,NA,"96378","auto",NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:46:58-03","UFMS","CGMS","69543","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A.C. Cervi","A. Pott; V.J. Pott; G. Hatschbach ; J. Silva","10821","2002","11","17",NA,"Brasil","Mato Grosso do Sul","Bonito","Aproximadamente 300m E da Fábrica de cimento Camargo Correa.","225","225",NA,"Flor branca. Anteras amarelas, corona branca. Habitat: Vegetação arbustiva rupícola perturbada em recuperação (ex pastagem). Solo afloramento rochoso (calcário) quase plano. Relevo quase plano. Ocasional. Habito: Trepadeira.","CGMS1102501","Mast.","-56.7338889","-20.4766667",NA,"2004","02","17","-56,7338889","-20,4766667",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-07 11:46:58-03","UFMS","CGMS","64537","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","T.S.G. Botelho; K.C.B.S. Santos; A.C. Rodrigues; A.L.B. Sartori","84","2017","10","22",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari. Estrada de acesso a sede do Cuitelo.","411","411",NA,"Flor esverdeada. Habitat: Borda de floresta estacional semidecidual. Habito: Trepadeira.","CGMS1097505","Mast.","-53.4130556","-18.1552778",NA,"2018","10","24","-53,4130556","-18,1552778",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-07 11:46:57-03","UFMS","CGMS","15302","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","U.M. Resende","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","483","2004","11","05",NA,"Brasil","Mato Grosso do Sul","Paraíso","Fazenda Pedra Branca.",NA,NA,NA,"Botões. Habitat: Cerrado. Plano sem drenagem. Habito: Liana.","CGMS1044821","Mast.","-52.7811111","-19.2477777",NA,NA,NA,NA,"-52,7811111","-19,2477777",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-07 11:46:57-03","UFMS","CGMS","20438","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","V.J. Pott","A. Guglieri; F.J.M. Caporal","1306","2007","04","11",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.",NA,NA,NA,"Estéril.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coord.: Ad","CGMS1049839","Mast.","-54.8369444","-20.7625",NA,"2009","04","14","-54,8369444","-20,7625",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-07 11:46:58-03","UFMS","CGMS","73348","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott; L.C.P. Lima","15222","2008","09","27",NA,"Brasil","Mato Grosso do Sul","Tacuru","Rodovia MS-156, 2,5 Km W de Tacuru.","407","407",NA,NA,"CGMS1106155","Mast.","-55.0936111","-23.5316667",NA,NA,NA,NA,"-55,0936111","-23,5316667",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-07 11:46:58-03","UFMS","CGMS","30934","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","F. Bao","T.H. Stefanello; V.S. Santos; A.C.S. Brito","203","2010","11","24",NA,"Brasil","Mato Grosso do Sul","Corumbá","Sub-região Pantanal do Paraguai, RPPN Eliezer Batista.","87","87",NA,"Botões verdes. Habitat: Floresta estacional semidecídua e Cerradão. Habito: Trepadeira.","CGMS1060345","Mast.","-57.4666667","-18.0916666",NA,"2015","02","25","-57,4666667","-18,0916666",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-07 11:46:58-03","UFMS","CGMS","70214","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; J.S.V. Silva; M.M. Abdon; M.P. Silva & M.","12444","2004","12","11",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Carandá, sub-região Aquidauana, Pantanal.","150","150",NA,NA,"CGMS1069598","Mast.","-55.7713889","-20.0786111",NA,NA,NA,NA,"-55,7713889","-20,0786111",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-07 11:46:58-03","UFMS","CGMS","70621","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott; L.C.P. Lima","8350","2000","10","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.",NA,NA,NA,"Sépalas esverdeadas, corona arroxeada, estames e filetes purpúreos. Doação do HMS (880). Habitat: Cerradão, beira de estrada. Solo areno-argiloso. Relevo inclinado suave. Habito: Trepadeira. Ocasional.","CGMS1103016","Mast.","-54.7266667","-20.4241667",NA,NA,NA,NA,"-54,7266667","-20,4241667",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:46:58-03","UFMS","CGMS","73349","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott","14560","2007","09","29",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Assentamento Capão Bonito II.","395","395",NA,"Flor esbranquiçada. Fruto ausente. Habitat: Cerrado. Solo litólico com afloramento de concreção laterítica. Relevo topo de suave ondulado. Esparsa. Habito: Trepadeira.","CGMS1106156","Mast.","-54.7788889","-21.2433333",NA,NA,NA,NA,"-54,7788889","-21,2433333",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-07 11:46:58-03","UFMS","CGMS","60743","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","V.J. Pott; A. Pott","A. Pott; V.J. Pott","15919","2010","03","06",NA,"Brasil","Mato Grosso do Sul","Sete Quedas","Parque Natural Municipal de Sete Quedas.","380","380",NA,"Flor branca. Fruto imaturo verde. Habitat: Floresta estacional semidecidual com espécies de Mata Atlântica (Peltophorum dubium, Balfourodendron riedelianum e Cariniana estrellensis). Solo argilo-arenoso vermelho. Relevo encosta suave","CGMS1093747","Mast.","-55.0383333","-23.9663889",NA,NA,NA,NA,"-55,0383333","-23,9663889",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:46:58-03","UFMS","CGMS","66879","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","P.T.A. Ojeda; A.L.B Sartori; R.C. Oliveira; D.M. Pineda; L.K. Reis","48","2017","10","23",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Perto da sede cuitelo.","545","545",NA,"Flor branca. Fruto imaturo verde. Habitat: Cerradão. Habito: Liana.","CGMS1099840","Mast.","-53.4077778","-18.16",NA,"2018","10","23","-53,4077778","-18,16",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:46:58-03","UFMS","CGMS","33906","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","3138","2001","11","26",NA,"Brasil","Mato Grosso do Sul","Corumbá","Reserva Indígena Guató, Trilha do Carandá.",NA,NA,NA,NA,"CGMS1063304","Mast.","-57.7166667","-17.5680556",NA,NA,NA,NA,"-57,7166667","-17,5680556",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:46:58-03","UFMS","CGMS","69498","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A.C. Cervi","V.J. Pott; A. Pott","6034","2002","11","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Embrapa, próximo a casa 5, cerca de 600m da guarita.","510","510",NA,"Flor branca. Fruto maduro, preto. Estigma e estames verdes. Habitat: Ceca em pastagem de Brachiaria, quintal abaixo do mangueiral. Solo argiloso. Relevo plano. Frequente. Habito: Trepadeira.","CGMS1102456","Mast.","-54.7180556","-20.4452777",NA,"2004","02","17","-54,7180556","-20,4452777",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-07 11:46:58-03","UFMS","CGMS","31504","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","G.A. Damasceno- Junior","M.C. Andrade","19","2010","05","02",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Campo Lourdes.","100","100",NA,NA,"CGMS1060939","Mast.","-55.5833333","-19.55",NA,NA,NA,NA,"-55,5833333","-19,55",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:46:57-03","UFMS","CGMS","24163","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","F.S. Carvalho","F.S. Carvalho; V.A. Assunção; L.C. Romero","61","2008","02","29",NA,"Brasil","Mato Grosso do Sul","Campo Grande","RPPN da UFMS.",NA,NA,NA,"Com gavinhas e espinhos. Habitat: Cerrado. Cerradão. Habito: Trepadeira.","CGMS1053578","Mast.","-54.6133333","-20.5091667",NA,NA,NA,NA,"-54,6133333","-20,5091667",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:46:57-03","UFMS","CGMS","18672","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","G.A. Damasceno Júnior","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; T.H.D. Leandro","4778","2006","12","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","554","554",NA,NA,"CGMS1047972","Mast.","-54.2266667","-20.5225",NA,NA,NA,NA,"-54,2266667","-20,5225",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:46:57-03","UFMS","CGMS","15300","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","U.M. Resende","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","481","2004","11","05",NA,"Brasil","Mato Grosso do Sul","Paraíso","Fazenda Pedra Branca.",NA,NA,NA,"Botões. Habitat: Cerrado. Plano sem drenagem. Habito: Liana.","CGMS1044819","Mast.","-52.7811111","-19.2477777",NA,NA,NA,NA,"-52,7811111","-19,2477777",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:46:58-03","UFMS","CGMS","64527","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","T.S.G. Botelho; K.C.B.S. Santos; A.C. Rodrigues; A.L.B. Sartori","69","2017","10","22",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari. Estrada de acesso a sede do Cuitelo.","420","420",NA,NA,"CGMS1097495","Mast.","-53.4113889","-18.1577778",NA,"2018","10","24","-53,4113889","-18,1577778",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:46:58-03","UFMS","CGMS","66889","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","P.T.A. Ojeda; A.L.B Sartori; R.C. Oliveira; D.M. Pineda; L.K. Reis","40","2017","10","23",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Local aceiro.","445","445",NA,"Flor branca. Habitat: Cerradão. Habito: Liana.","CGMS1099850","Mast.","-53.4230556","-18.3202778",NA,"2018","10","23","-53,4230556","-18,3202778",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:46:58-03","UFMS","CGMS","53582","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","V.J. Pott","T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","461","2014","12","10",NA,"Brasil","Mato Grosso do Sul","Dois Irmãos do Buriti","Estrada vicinal, próximo a 1,3 km da Rodovia MS-162.","282","282",NA,"Flor com cálice e corola esverdeados. Presença de gavinhas. Habitat: Fragmento de Cerrado. Habito: Trepadeira lenhosa.","CGMS1083547","Mast.","-55.3216667","-20.6741667",NA,"2016","04","10","-55,3216667","-20,6741667",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:46:58-03","UFMS","CGMS","75366","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott","11879","2004","10","11",NA,"Brasil","Mato Grosso do Sul","Ivinhema","Rodovia BR-376 Km 137, 17 Km leste de Ivinhema.","380","380",NA,NA,"CGMS1108290","Mast.","-53.6727778","-22.3780556",NA,NA,NA,NA,"-53,6727778","-22,3780556",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:46:58-03","UFMS","CGMS","70622","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott","8480","2000","11","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.",NA,NA,NA,"Flore creme. Obs.: Corona externamente creme e internamente lilás na parte curta. Doação do HMS (1009). Habitat: Cerradão. Solo argiloso. Relevo ondulado. Habito: Trepadeira. Ocasional.","CGMS1103015","Mast.","-54.7266667","-20.4241667",NA,NA,NA,NA,"-54,7266667","-20,4241667",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:46:58-03","UFMS","CGMS","55113","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","V.J. Pott","A. Pott; V.J. Pott","14826","2007","12","04",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Santo Antonio, 2,5 km NE da Rodovia MS-345, entrada a 10 km N de Bonito na Rodovia MS-345.","300","300",NA,"Flor esbranquiçada. Fruto imaturo verde. Habitat: Floresta decidual transição cerradão, com Myracrodruon urundeuva, Qualea grandiflora e Tabebuia spp. Solo litólico, argilo-arenoso. Relevo encosta de morro. Esparsa. Habito: Trepadeir","CGMS1085081","Mast.","-56.4361111","-21.0258334",NA,NA,NA,NA,"-56,4361111","-21,0258334",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:46:58-03","UFMS","CGMS","66881","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","P.T.A. Ojeda; A.L.B Sartori; R.C. Oliveira; D.M. Pineda; L.K. Reis","45","2017","10","23",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Local aceiro.","445","445",NA,"Flor branca. Habitat: Cerradão. Habito: Liana.","CGMS1099842","Mast.","-53.4230556","-18.3202778",NA,"2018","10","23","-53,4230556","-18,3202778",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:46:58-03","UFMS","CGMS","72240","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","G.A. Damasceno Junior","L.P. Oliveira; C. Estodutto, E.O. Souza, C. F. Hall","100","2018","11","06",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Ouro Verde. Parque Nacional da Serra da Bodoquena","489","489",NA,"Nectários extraflorais na parte inferior da folha Habitat: Área em regeneração Habito: Trepadeira","CGMS1105043","Mast.","-56.835","-20.7191667",NA,"2018","12","11","-56,835","-20,7191667",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:46:58-03","UFMS","CGMS","29273","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","L.C.S. Magalhães; T.S. Amaral","413","2009","01","09",NA,"Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","202","202",NA,"Flor creme. Habitat: Floresta Estacional Decídua. Habito: Trepadeira.","CGMS1058734","Mast.","-55.7513889","-20.7927777",NA,"2009","07","07","-55,7513889","-20,7927777",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:46:57-03","UFMS","CGMS","28202","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A.Pott.","L.C.S. Magalhães; T.S. Yule","244","2009","02","08",NA,"Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","202","202",NA,"Flor creme. Habitat: Floresta Estacional Decídua. Habito: Liana.","CGMS1057649","Mast.","-55.7513889","-20.7927777",NA,"2009","07","25","-55,7513889","-20,7927777",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:46:58-03","UFMS","CGMS","66054","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott","14300","2006","12","12",NA,"Brasil","Mato Grosso do Sul","Naviraí","Início do acesso, 10 Km W da sede do Parque Estadual das Várzeas do Rio Ivinhema.","242","242",NA,"Flor ausente. Fruto imaturo verde. Habitat: Periferia de capão (ilha florestal) denso. Solo arenoso. Relevo borda de plano convexo. Habito: Trepadeira. 1,00 m de altura. Ocasional.","CGMS1099015","Mast.","-53.7380555","-22.9138889",NA,NA,NA,NA,"-53,7380555","-22,9138889",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:46:57-03","UFMS","CGMS","14572","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12328","2004","11","14",NA,"Brasil","Goiás","Itajá","Fazenda Lindos Campos, margem esquerda do Rio Aporé, Rodovia BR-483.","328","328",NA,"Botão esbranquiçado. Fruto ausente. Habitat: Floresta ripária em área de cerradão. Solo argilo-arenoso. Habito: Trepadeira. Ocasional.","CGMS1044054","Mast.","-51.0875","-19.3052778",NA,NA,NA,NA,"-51,0875","-19,3052778",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:46:58-03","UFMS","CGMS","73347","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott","14421","2007","07","24",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Rodovia MS-320, 8 Km NW da Rodovia BR-158.","370","370",NA,"Flor branca. Fruto preto. Pétalas brancas; sépalas creme esverdeadas; andróforo púrpura; estigma e anteras verdes. Habitat: Vegetação secundária de cerradão. Solo areno-siltoso. Relevo topo de suave ondulado. Ocasional. Habito: Trepa","CGMS1106154","Mast.","-51.8038889","-20.7375",NA,NA,NA,NA,"-51,8038889","-20,7375",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:46:58-03","UFMS","CGMS","72239","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","G.A. Damasceno Junior","R.M. Fernandes; V.A. Nakamura, D.Cuadrado, G.A. Damasceno Junior","37","2018","11","02",NA,"Brasil","Mato Grosso do Sul","Jardim","Fazenda Santa Fé. Arredores do Parque Nacional da Serra da Bodoquena","517","517",NA,NA,"CGMS1105042","Mast.","-56.7516667","-21.5075",NA,"2018","12","11","-56,7516667","-21,5075",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:46:58-03","UFMS","CGMS","70618","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A.C. Cervi","A. Pott","8562","2001","03","05",NA,"Brasil","Mato Grosso do Sul","Miranda","Fazenda Sanguessuga.","140","140",NA,"Flor esbranquiçada. Fruto ausente. Doação do HMS (1091). Habitat: Floresta decidual. Solo argiloso vermelho-escuro eutrófico. Relevo plano. Habito: Trepadeira. Ocasional.","CGMS1103018","Mast.","-56.3205556","-20.1586111",NA,"2004","02","17","-56,3205556","-20,1586111",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:46:57-03","UFMS","CGMS","25251","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","R.S. de Arruda","315","2000","01",NA,NA,"Brasil","Mato Grosso do Sul","Miranda","Capão 38. Fazenda Santa Clara.",NA,NA,NA,"21K 0493103 UTM 7847606","CGMS1054670","Mast.","-57.0552778","-19.4661111",NA,"2009","08","06","-57,0552778","-19,4661111",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:46:58-03","UFMS","CGMS","64535","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Pott","T.S.G. Botelho; K.C.B.S. Santos; A.C. Rodrigues; A.L.B. Sartori","81","2017","10","22",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari. Estrada de acesso a sede do Cuitelo.","424","424",NA,NA,"CGMS1097503","Mast.","-53.4113889","-18.1541667",NA,"2018","10","24","-53,4113889","-18,1541667",NA,NA,NA,NA,NA,NA,NA,NA
