"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","eventTime","sex"
"2615","2010-08-11 09:35:00-03","MO","MOBOT","3187877","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin (MVFA)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 19089","1968","4","22","Brazil","Paraná","Guaíra","Sete Quedas.","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2616","2010-07-26 12:57:00-03","MO","MOBOT","3190708","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin (MUFA)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 24164","1970","4","18","Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, Salto Osório.","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2617","2010-07-26 14:15:00-03","MO","MOBOT","3192163","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin (MUFA)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 24077","1970","3","3","Brazil","Paraná","Rio Branco do Sul","Ribeirinha.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2618","2010-07-26 12:54:00-03","MO","MOBOT","3189881","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin (MUFA)",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 19350","1968","6","10","Brazil","Paraná","São Jorge d'Oeste","Rio Iguacu, Sal to Osório.","-52.9183006286621","-25.7056007385254",NA,NA,NA,NA,NA,NA,NA,"23663","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2619","2010-07-26 14:23:00-03","MO","MOBOT","3219614","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin (MUFA)",NA,NA,NA,"Pereira","Pereira 91","1991","7","23","Brazil","São Paulo","Teodoro Sampaio","Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2620","2008-05-27 22:02:00-03","MO","MOBOT","307181","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","F.F. Mazine (ESA)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 21577","1990","6","23","Paraguay","Cordillera",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Gallery forest.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"370",NA,NA
"2621","2008-05-27 22:02:00-03","MO","MOBOT","308816","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","F.F. Mazine (ESA)",NA,NA,NA,"Elsa M. Zardini|Nélida Soria","Zardini 5539","1988","7","8","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"88-46",NA,NA
"2622","2008-05-27 22:02:00-03","MO","MOBOT","313781","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","F.F. Mazine (ESA)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","Zardini 13119","1989","6","24","Paraguay","Paraguarí",NA,"Mbatoví Mountain. Forest on rocks of cerrado type.","-57.11666","-25.41666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"116",NA,NA
"2623","2008-05-27 22:02:00-03","MO","MOBOT","313812","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","N. Snow (GREE), 20072",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","Zardini 13132","1989","6","24","Paraguay","Paraguarí",NA,"Mbatoví Mountain. Forest on rocks of cerrado type.","-57.11666","-25.41666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"116",NA,NA
"2624","2010-07-26 14:25:00-03","MO","MOBOT","309203","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin (MUFA)",NA,NA,NA,"William J. Hahn","Hahn 2353","1984","4","20","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Open savanna area.","-55.1666667","-26.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,"84-19",NA,NA
"2625","2010-08-11 09:42:00-03","MO","MOBOT","2227844","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin (MVFA)",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1424","1996","10","15","Argentina","Misiones","General Manuel Belgrano","Bernardo de Irigoyen, 2 Km al S de B. Irigoyen, sobre las nacientes del Río Pepirí Guazú","-53.6333333","-26.2666667",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2626","2020-07-26 10:07:00-03","MO","MOBOT","3200611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","M. Sobral",NA,NA,NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 35059","1974","9","22","Brazil","Mato Grosso","Alto Araguaia","Ribeirão Claro.","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,NA,NA,NA,"100273","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2627","2020-07-26 12:57:00-03","MO","MOBOT","3197822","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","M. Sobral",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 51505","1987","10","21","Brazil","Mato Grosso do Sul","Iguatemi","Rod. MT-642.","-54.5611000061035","-23.6802997589111",NA,NA,"400.00000000",NA,NA,NA,NA,"71460","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2628","2020-07-26 12:51:00-03","MO","MOBOT","3198497","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","M. Sobral",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 44494","1981","12","30","Brazil","Paraná","Antonina","Morro do Registro.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2629","2012-06-26 14:00:00-03","MO","MOBOT","100482780","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","C. Proença",NA,NA,NA,"A.P. Prata|M.R. Barbosa|W. Wayt Thomas|L.A. Gomes|E. dos Santos","Nascimento Prata 2281","2010","7","15","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da Mata. Área antropizada.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2630","2020-07-10 06:11:00-03","MO","MOBOT","2370534","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","A. Fuentes (LPB), 08/",NA,NA,NA,"Alejandro Araujo M.|Paola Gismondi|Norma Flores","Araujo Murakami 1712","2004","12","6","Bolivia","La Paz","Abel Iturralde","Madidi, cerranias de los alrededores del campamento de guardaparques El Bala.","-67.5016667","-14.55",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"04-20",NA,NA
"2631","2008-05-27 22:02:00-03","MO","MOBOT","3200443","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Bruce K. Holst",NA,NA,NA,"Douglas C. Daly","Daly 1741","1981","12","5","Brazil","Pará",NA,"Serra dos Carajás, 25-30km NW of Serra Norte mining camp. Hilly scrub on ferrous rock outcrop.","-50.43333","-5.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","2008-05-27 22:02:00-03","MO","MOBOT","3200538","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Bruce K. Holst",NA,NA,NA,"Douglas C. Daly","Daly 1739","1981","12","5","Brazil","Pará",NA,"Serra dos Carajás, 25-30km NW of Serra Norte mining camp. Hilly scrub on ferrous rock outcrop.","-50.43333","-5.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633","2014-11-04 19:29:00-02","MO","MOBOT","3199311","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","G.M. Barroso",NA,NA,NA,"L.A.M. Silva|Sérgio C. de Sant'Ana|Jomar G. Jardim|Edgar B. dos Santos","Silva 3015","1994",NA,NA,"Brazil","Sergipe",NA,"Município de Estância. Rodovia Estância/Abais, com entrada no Km 11 da Rod. BR. 101 (Trecho Estância/Aracajú); 20 Km ao Leste do entroncamento. Restinga. Solo arenoso.","-37.27722","-11.25833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634","2020-03-28 17:06:00-03","MO","MOBOT","3201163","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","M.L. Kawasaki",NA,NA,NA,"José R. Pirani","Pirani 1294","1985","10","16","Brazil","Mato Grosso","Luciára","Distrito de Porto Alegre, a 5 km do entroncamento com BR 158.","-51.6666667","-11.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2635","2020-01-15 04:34:00-03","MO","MOBOT","100403355","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","D. Villarroel (USZ), 2012",NA,NA,NA,"G.A. Parada|Y. Inturias|Jehizon Terán|D. Soux","Parada-Gutierrez 3537","2011","7","29","Bolivia","Santa Cruz","Vallegrande","Parcela temporal de muestreo N°6.","-63.7752778","-18.5788889",NA,NA,"2168.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-48",NA,NA
"2636","2012-04-13 08:57:00-03","MO","MOBOT","2477145","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","Griseb.",NA,NA,NA,NA,"Roberto M. Klein|A. Bresolin","Klein 6333","1965","11","23","Brazil","Santa Catarina",NA,"Rio Vermelho, Ilha de S. Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2637","2008-05-27 22:02:00-03","MO","MOBOT","2517920","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","Griseb.","B.K. Holst (MO)",NA,NA,NA,"Émile Hassler","Hassler 5241",NA,NA,NA,"Paraguay","Canindeyú",NA,"En bosque, Ipé Jhú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2638","2010-02-17 12:18:00-02","MO","MOBOT","100238201","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst (SEL)",NA,NA,NA,"R. Chávez de Michel|Stephan G. Beck","Michel 2070","1993","9","20","Bolivia","Beni","Gral. Ballivian","157 km de El Mirador hacia Riberalta. 4 km despues del desvio a Cobija.",NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2639","2013-11-12 05:43:00-02","MO","MOBOT","100258893","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.",NA,NA,NA,NA,"Eve J. Lucas","Lucas 824","2006","11","30","Brazil","Espírito Santo","Linhares","Reserva da Compania Vale do Rio Doce, estrada Mantegueira.","-40.0713889","-19.1522222",NA,NA,"6.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2640","2014-04-10 09:16:00-03","MO","MOBOT","100313605","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B. K. Holst (SEL)",NA,NA,NA,"Luzmila Arroyo P.|S. Carreño|Y. Inturias|C. Roth|Julio Dávalos","Arroyo Padilla 4345","2009","1","31","Bolivia","Santa Cruz","Vallegrande","Las Lajitas, camino a Kallana.","-64.125","-18.5058333",NA,NA,"2337.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"09-4",NA,NA
"2641","2014-01-02 05:36:00-02","MO","MOBOT","100318386","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst (SEL)",NA,NA,NA,"D. Villarroel","Villarroel Segarra 1647","2007","12","12","Bolivia","Santa Cruz","Florida","Bella Vista, Sendero del Refugio, hacia la montaña La Loma el Novillo, Bosque Tucumano-Boliviano húmedo con exposición Sur Este, con árboles que alcanzan 8-15 m de altura, suelos con abundante hojarasca.","-63.6688889","-18.2777778",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2642","2020-08-10 21:30:00-03","MO","MOBOT","100335527","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","A. Fuentes (LPB)",NA,NA,NA,"Gabriel Arellano|Pablo Solíz|J. Salas|Mamani, Santiago|Mamani, Aníbal","Arellano Torres 432","2009","8","20","Bolivia","La Paz","Franz Tamayo","Santa Ana, bajando desde Pelechuco por el camino antiguo de Pelechuco a Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.963626","-14.7592583",NA,NA,"2196.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"09-06",NA,NA
"2643","2014-01-02 05:36:00-02","MO","MOBOT","100340558","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst (SEL)",NA,NA,NA,"D. Villarroel|Maribel Vargas C.|F. Seidel","Villarroel Segarra 316","2006","5","2","Bolivia","Santa Cruz","Florida","Localidad de Bella Vista, camino entre la escuela y la entrada del sendero ecológico Cola de Mono, presentando bosques con un dosel entrre los 15 y 17 m, conformado por Anadenanthera colubrina, Aralia sorantensis, Machaerium scleroxylum y Siphoneugena occidentalis.","-63.6827778","-18.2819445",NA,NA,"1320.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2644","2013-12-03 05:36:00-02","MO","MOBOT","100348395","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","A. Fuentes (LPB)",NA,NA,NA,"Gabriel Arellano|Pablo Solíz|Óscar Quiroga|J. Salas|B. Apaza|Coda, Severino","Arellano Torres 1972","2010","4","28","Bolivia","La Paz","Larecaja","Desde la comunidad de Quilapituni, subiendo por el camino antiguo Ingenio-Mapiri, hasta un lugar llamado Victopampa. Campamento a unas 3 horas a pie bajando hacia el río Chiñijo. Parcela temporal de muestreo (0,1 ha). Parcela nº 377. Plantas alcoholizadas.","-68.3542832","-15.4630847",NA,NA,"1347.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"10-06",NA,NA
"2645","2013-04-01 17:08:00-03","MO","MOBOT","100370931","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","G. A. Parada (USZ), 2013",NA,NA,NA,"G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3338","2011","4","11","Bolivia","Santa Cruz","Vallegrande","Sahuintal sobre quebrada, parcela temporal de muestreo 2, de 100X10 m.","-63.9169445","-18.6766667",NA,NA,"2378.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-39",NA,NA
"2646","2008-05-27 22:02:00-03","MO","MOBOT","3199620","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","M. Sobral",NA,NA,NA,"J.M. Silva","Silva 3902","2003",NA,NA,"Brazil","Paraná",NA,"Zinco (Mun. São José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2647","2020-01-15 04:34:00-03","MO","MOBOT","100403557","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","D. Villarroel (USZ), 2012",NA,NA,NA,"G.A. Parada|Y. Inturias|Jehizon Terán|D. Soux","Parada-Gutierrez 3564","2011","7","30","Bolivia","Santa Cruz","Vallegrande","Parcela temporal de muestreo N°7.","-63.7788889","-18.5583333",NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-49",NA,NA
"2648","2011-11-07 09:47:00-02","MO","MOBOT","100426222","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","R. Spichiger",NA,NA,NA,"Rodolphe E. Spichiger|Pierre A. Loizeau|A. Schlüssel|Gabrielle Barriera","Spichiger 5305","1991","10","26","Paraguay","Ñeembucú",NA,"Yacaré (Guazu Cuá).","-57.4166667","-27.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2649","2018-11-15 15:46:00-02","MO","MOBOT","100442975","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst (SEL)",NA,NA,NA,"Luzmila Arroyo P.|Y. Inturias","Arroyo Padilla 6160","2011","10","28","Bolivia","Santa Cruz","Vallegrande","Vallegrande, alrededores de la catarata de Postrervalle aproximadamente 4 km desde el pueblo de postrervalle.","-63.7602778","-18.6141667",NA,NA,"1629.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-37",NA,NA
"2650","2018-11-15 15:46:00-02","MO","MOBOT","100443046","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst (SEL)",NA,NA,NA,"Luzmila Arroyo P.|Y. Inturias","Arroyo Padilla 6178","2011","10","28","Bolivia","Santa Cruz","Vallegrande","Vallegrande, alrededores de la catarata de Postrervalle aproximadamente 4 km desde el pueblo de postrervalle.","-63.7602778","-18.6141667",NA,NA,"1629.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-37",NA,NA
"2651","2018-11-15 15:47:00-02","MO","MOBOT","100443275","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst (SEL)",NA,NA,NA,"G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3913","2011","11","30","Bolivia","Santa Cruz","Vallegrande","3 km al Sur de Alto Sitano, aproximadamente.","-63.9891666","-18.8788889",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-77",NA,NA
"2652","2012-06-15 12:47:00-03","MO","MOBOT","100480102","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.",NA,NA,NA,NA,"Rodolphe E. Spichiger|Pierre A. Loizeau","Spichiger 5078","1991","10","18","Paraguay","Alto Paraná",NA,"Colonia Gral. Diaz, Entre Itaquyry y Laurel, Colonia Gral. Diaz.","-54.95","-24.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2653","2013-06-27 11:42:00-03","MO","MOBOT","100607354","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst (SEL)",NA,NA,NA,"Mario Saldias P.|D. Montaño","Saldias Paz 4180","1996","6","28","Bolivia","Santa Cruz","Florida","La Miel Amarga, 3 km al este de La Yunga.","-63.9166667","-18.1",NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2654","2018-06-26 05:23:00-03","MO","MOBOT","100914146","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.",NA,NA,NA,NA,"W. Wayt Thomas|André M. Amorim|Pedro Fiaschi|J. Lima da Paixão|Sérgio C. de Sant'Ana","Thomas 13919","2004","2","7","Brazil","Bahia","Poções","Fazenda Boa Esperança (owner Alberto Santos Vitoria), 7 km from Poções on road to Duas Vendas, Fazenda house and grounds.","-40.3597222","-14.5972222",NA,NA,"875.00000000","925.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"2655","2008-05-27 22:02:00-03","MO","MOBOT","1164290","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","F.F. Mazine (ESA)",NA,NA,NA,"Elsa M. Zardini|S. Zavala","Zardini 45618","1996","10","30","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site): around aserradero. Cerrado scrub on red sandy soil.","-56.21138","-23.79611",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"1078",NA,NA
"2656","2017-05-09 10:26:00-03","MO","MOBOT","1302891","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","L. Landem (ASU)",NA,NA,NA,"Camilo Díaz S.|Henry Ramirez","Díaz Santibáñez 9426","1997","10","9","Peru","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,"331",NA,NA
"2657","2008-05-27 22:02:00-03","MO","MOBOT","1307228","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","N. Snow (GREE)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 49202","1998","10","29","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Low forest.","-55.43805","-24.13027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"1156",NA,NA
"2658","2008-05-27 22:02:00-03","MO","MOBOT","1307248","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","N. Snow (GREE)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 49222","1998","10","29","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Low forest.","-55.43805","-24.13027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"1156",NA,NA
"2659","2013-10-05 06:32:00-03","MO","MOBOT","1313196","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","B.K. Holst",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 11040","1981","3","31","Venezuela","Bolívar",NA,"Represa Guri, ca. 0.5 km SSW of dam. On a steep forested slope with open rocks at top.","-63","7.76666",NA,NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA,NA
"2660","2013-10-05 06:32:00-03","MO","MOBOT","1320573","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Holst",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 11218","1981","4","4","Venezuela","Bolívar",NA,"Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.","-63.11666","7.58333",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,NA
"2661","2008-12-12 14:00:00-02","MO","MOBOT","1356355","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Franklin Ayala|Nestor Jaramillo|E. Andrade C.","Gentry 22271","1978","5","26","Peru","Loreto","Maynas","Puerto Almendras, Río Nanay, 20 km W of Iquitos. Non-inundated lowland forest.","-73.3761111","-3.8272223",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1420",NA,NA
