"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"234","2015-09-04 08:30:16-03","MNHN","RECOLNAT_MNHN_P","P02852942","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Warming, E.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02852942' target='other'> <mi>dwc_moreinfo</mi></a>","P02852942",NA,NA,NA,"Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736","P02852942_01","Mart.",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,"2057 3",NA,NA
"235","2015-09-04 08:30:17-03","MNHN","RECOLNAT_MNHN_P","P02852958","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Irwin, H.S.|Soderstrom, T.R.",NA,"1964","10","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02852958' target='other'> <mi>dwc_moreinfo</mi></a>","P02852958",NA,NA,NA,"Mato Grosso",NA,"-52.33333","-14.66667","P02852958_01","Mart.","Vicinity of Xavantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6710",NA,NA
"236","2020-11-16 13:23:06-03","UFT","HTO","9376","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","M. Galdino",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"TO",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-16 13:23:06-03","UFT","HTO","8964","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","E.R. Santos; Lolis et al.","179","2001","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"TO","São Salvador","-48.290417","-12.640361",NA,"Mart.","Estrada São Salvador-Retiro. Cerrado denso",NA,NA,NA,NA,NA,NA,NA,NA,"48°17'25,5W","12°38'25,3S",NA,NA,NA,NA,NA
"238","2020-11-16 13:23:06-03","UFT","HTO","9375","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","M. Galdino",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"TO",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-16 13:23:06-03","UFT","HTO","309","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A.E. Ramos; R.L.M. Dusi et al.","270","1988","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"C. Proença","MT","Ponte Branca","-52.8333015441895","-16.7642002105713",NA,"Mart.","Estrada para Ponte Branca. Cerrado",NA,NA,"42196","auto",NA,"1992","00","00",NA,NA,NA,NA,NA,NA,NA
"240","2020-10-01 14:21:35-03","JBB","HEPH","28021","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Paiva, VF; Oliveira, MS","751","2011","08","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Oliveira, MS","Distrito Federal","Taguatinga",NA,NA,NA,"Mart.","Residencia Oficial do Governador",NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:34:01-03","UFMG","BHCB","34052","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:34:01-03","UFMG","BHCB","34052","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:34:01-03","UFMG","BHCB","161997","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Brandão, GC","5","2013","01","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Minas Gerais","Santana de Pirapama","-44.043098449707","-19.0060997009277",NA,"Mart.","Distrito de Fechados",NA,NA,"43251","auto",NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-03-11 09:00:18-03","URCA","HCDAL","5240","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Silva, L.R.","178","2007","12","04",NA,"Brasil",NA,NA,"Árvore ca. de 30m de altura; caule acinzentado; flores tubulares lilases; fruto seco lenhoso, ondulado marrom.",NA,NA,NA,"Miranda, A.M.","Pernambuco","Pombos","-35.3958015441895","-8.14138984680176",NA,"Mart.","Entre Chão dos Patinhos e Miringaba",NA,NA,"16427","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-03-11 09:00:18-03","URCA","HCDAL","7868","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Miranda, A.M.","3080","1998","11","17",NA,"Brasil",NA,NA,"Árvore ca. de 10m de altura; folhas membranáceas; infloresncência com raqui arroxeado; flores com pedicelo e cálice roxo, corola magenta, fauce adaxialmente alva, estaminoide, filetes e estilestes brancos, anteras marrons, estigma creme; frutos imatu",NA,NA,NA,"Mesquita, A.","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,"Mart.","Sítio Jardim",NA,NA,"14606","auto",NA,"2004","09",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-03-11 09:00:18-03","URCA","HCDAL","7869","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Miranda, A.M.","3080","1998","11","17",NA,"Brasil",NA,NA,"Árvore ca. 10m de altura; folhas membranáceas; inflorescência com raqui arroxeado, flores com pedicelo e cálice roxo, corola magenta, fauce adaxialmente alva, estaminoide, filetes e estiletes brancos, anteras marrons, estigma creme; frutos maduros ve",NA,NA,NA,"Mesquita, A.","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,"Mart.","Sítio Jardim",NA,NA,"14606","auto",NA,"2004","09",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:18:17-03","UFPR","UPCB","37444","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Zardini, E.M.","28863","1991","11","18",NA,"Paraguai",NA,NA,"Tree 15m, cerrado forest..",NA,NA,NA,"Gentry, A.H.",NA,NA,"-57.233333","-25.15",NA,"Mart.","Cordillera, 4km SE of Emboscada on road to Nueva Colombia",NA,NA,NA,NA,NA,"1992","01","01","-57.233333","-25.15",NA,NA,NA,NA,NA
"248","2021-02-11 17:18:17-03","UFPR","UPCB","92062","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Meyer, F.S. | Meyer, T.","2268","2017","11","16",NA,"Brasil",NA,NA,"Cerrado em regeneração, orla da ferrovia. Árvore ca. 7m alt. Casca amarelo-acinzentada; flores com pétalas roxas.","UPCB0034961",NA,NA,"Meyer, F.S.","São Paulo","Cândido Rodrigues","-48.573633","-21.345144","UPCB0034961","Mart.","Margem da Ferrovia",NA,NA,NA,NA,NA,"2017","12",NA,"-48.573633","-21.345144",NA,NA,NA,NA,NA
"249","2021-02-11 17:18:17-03","UFPR","UPCB","96779","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Meyer, F.S. | Meyer, T.","2353","2017","11","24",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual em regeneração. Arvoreta 7-8 m alt., frequente. Frutos maduros castanhos ou marrons.","UPCB0035942",NA,NA,"Meyer, F.S.","São Paulo","Três Fronteiras","-50.881944","-20.236944",NA,"Mart.","Antiga Estação Ferroviária",NA,NA,NA,NA,NA,"2017","11",NA,"-50.881944","-20.236944",NA,NA,NA,NA,NA
"250","2021-02-11 17:18:17-03","UFPR","UPCB","15487","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Hatschbach, G.","48546","1984","10","16",NA,"Brasil",NA,NA,"Árvore, 5m, flor lilás. Borda da chapada..",NA,NA,NA,"Gentry, A.H.","Mato Grosso do Sul","Antônio João","-55.9474983215332","-22.1910991668701",NA,"Mart.",NA,NA,NA,"38814","auto",NA,"1985","01","01",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-11 17:18:17-03","UFPR","UPCB","17154","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Hatschbach, G.","52468","1988","10","21",NA,"Brasil",NA,NA,"Árvore, 5m, flor azul. Pantanal..",NA,NA,NA,"Hatschbach, G.","Mato Grosso do Sul","Miranda","-56.3782997131348","-20.2406005859375",NA,"Mart.","Rodovia BR 262, próximo ao Rio Miranda",NA,NA,"92112","auto",NA,"1988","01","01",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-11 17:18:17-03","UFPR","UPCB","47545","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Corrêa, L.L.","455","2002","10","09",NA,"Brasil",NA,NA,"Árvore, flor roxa..",NA,NA,NA,"Pinto, G.B.S.","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,"Mart.","RPPN SESC Pantanal",NA,NA,"145819","auto",NA,"2003","01","01",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:18:17-03","UFPR","UPCB","49206","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Zaniolo, S.R.",NA,"2002","07","17",NA,"Brasil",NA,NA,"Árvore ca. 8m..",NA,NA,NA,"Bruel, B.O.","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,"Mart.","RPPN SESC Pantanal",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-05-25 15:13:54-03","FSU","FSU","000073475","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bassett Maguire, J. Murca Pires, Celia K. Maguire, Nilo T. Silva","56388",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","1040054","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 3347","1898","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","1040055","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 6307","1900","9",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","1040056","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 8506","1902","2",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","1040057","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 12270a","1913","9",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","1044551","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Erich Werdermann","Werdermann 2492","1926",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Beni",NA,"-63.19","-15.89",NA,"Mart. ex A. DC.","Trinidad-Missiones Guarayos","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","479780","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elsa M. Zardini|C. Velázquez","Zardini 16200","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Paraguarí",NA,"-57.16666","-26.86666",NA,"Mart.","Acahay Massif. 2 km W of entrance road. Cerrado forest on rocky slopes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185","4",NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","979579","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bonifacio Mostacedo C.|Timothy J. Killeen|Israel G. Vargas C.","Mostacedo C. 386","1992","6","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Cordillera","-62.25","-20.5",NA,"Mart. ex A. DC.","A 3 a 4 km al S de Puerto Guarani, al N frontera Paraguaya. Sabanas planas, parets húmedas.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","1051623","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stephan G. Beck","Beck 16777","1988","9","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Beni","Yacuma","-66.33333","-14.83333",NA,"Mart. ex A. DC.","Porvenir, Estación Biológica Beni.","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2014-08-14 05:55:00-03","MO","MOBOT","1040049","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","R.H. Chodat","Chodat 222","1914","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","1044501","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","E. Schmidt","Schmidt 87","1951","9","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","1040058","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 12950","1913","9",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","prope Sapucay, central Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","1040059","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Luciano Bernardi","Bernardi 18155","1978","10","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,"Mart.","Cerro San Jose, haud Ybicui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","3025109","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,"Kuntze","Velasco","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2015-04-21 05:44:00-03","MO","MOBOT","100538183","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","G.A. Parada|Ivan Linneo|et al.","Parada-Gutierrez 1208","2009","1","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"G.A. Parada (USZ)","Santa Cruz","Sara","-63.5676695","-17.1188611",NA,"Mart.","Camino principal a la propiedad Juan Deriba.","252.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"269","2014-01-02 05:36:00-02","MO","MOBOT","100629353","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","D. Villarroel","Villarroel Segarra 1088","2005",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Daniel Villarroel S","Santa Cruz","Florida",NA,NA,NA,"Mart.","Bella Vista","1100.00000000","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"270","2009-10-26 23:35:00-02","MO","MOBOT","1016104","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Ludwig Riedel","Riedel s.n.","1834",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Paracata et Alegro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","1016786","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Lidia Pérez de Molas","Pérez de Molas 211","1983","10","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central",NA,NA,NA,NA,"Mart.","Cultivated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-06-28 10:22:00-03","MO","MOBOT","1040047","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Benedict (Benjamin) Balansa","Balansa 4479","1882",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Cerro Pelado, pres de Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","1040048","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 194","1898","6",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2015-09-16 06:16:00-03","MO","MOBOT","1040050","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Benedict (Benjamin) Balansa","Balansa 512","1875","10","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2011-05-03 13:27:00-03","MO","MOBOT","1040051","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 1037","1895","9",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","1040052","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 2204","1885","5",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-05-08 11:39:00-03","MO","MOBOT","1040053","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 2260","189","7",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,"-54.6333333","-25.3833333",NA,"Mart.","Tacuru Pucu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","1041719","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Karl Fiebrig","Fiebrig 259","1902","10","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2011-03-01 13:02:00-03","MO","MOBOT","1040168","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Nagib Saddi","Saddi 593","1971","10","25","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Mart.","Cuiaba, Caminho para Fazenda Roselandia, Coxipo, c. km 10, e desvio de c. de 4 km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2011-03-01 13:02:00-03","MO","MOBOT","1040176","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Nagib Saddi","Saddi 1133","1974","10","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Mart.","Cuiaba, BR-364, Km 41-42, desvio a Esquerda. Formosa, Coxipo, c. de 1Km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2011-03-01 13:02:00-03","MO","MOBOT","1040179","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Nagib Saddi","Saddi 947","1973","10","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Mart.","Cuiaba, Fazenda Roselandia, Coxipo, BR-364, c. do km 10, desvio a direita com c. de 4 km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","1040182","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","SADDI","SADDI 3289","1983","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Mart.","Cuiaba, para Salgadeira, c. do km 38.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2011-03-01 13:02:00-03","MO","MOBOT","1040188","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Nagib Saddi","Saddi 1822","1982","9","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Mart.","Cuiaba, para Chapada dos Guimaraes, c. do km 29, Río Mutuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-06-18 03:32:00-03","MO","MOBOT","1040214","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","JORGE","JORGE 39","1980","6","15","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Mart.","Santo Antonio de Leverger, Santa Rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","1040216","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Ghillean T. Prance|et al.","Prance 19167","1973","10","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Gentry (MO","Mato Grosso",NA,NA,NA,NA,"Mart.","Cuiaba, Chapada dos Guimares.","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-02-19 04:30:00-03","MO","MOBOT","1041716","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","C.F.P. Martius","Martius 531","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Mart.","Cujaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-07-09 18:50:00-03","MO","MOBOT","1041724","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","O. Baschant","Baschant s.n.","1935","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","1041727","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Émile Hassler","Hassler 7191",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Sin loc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","1041731","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Apparicio P. Duarte","Duarte 779","1966","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Minas Gerais",NA,NA,NA,NA,"Mart.","Estrada Uberaba-Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
