"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber"
"183","2020-06-29 09:29:09-03","UFRRJ","RBR","2111","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"A.L. Peixoto; O.L. Peixoto","1948","1983","07","05","Brasil","Rio de Janeiro","Piraí","Ribeirão das Lajes, Reserva Ecológica.","-43.8981018066406","-22.6291999816895",NA,NA,NA,"RBR00002111",NA,NA,"RBR00002111",NA,NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA
"184","2013-04-01 09:20:26-03","IPT","BCTW","6292","S","Plantae",NA,"Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Juquiá",NA,"-47.63","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"32505","auto",NA,"Magnoliopsida",NA,NA,NA
"185","2013-04-01 09:20:26-03","IPT","BCTW","746","S","Plantae",NA,"Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"186","2013-04-01 09:20:26-03","IPT","BCTW","11688","S","Plantae",NA,"Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"138090","auto",NA,"Magnoliopsida",NA,NA,NA
"187","2013-04-01 09:20:26-03","IPT","BCTW","6313","S","Plantae",NA,"Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Juquiá",NA,"-47.63","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"32505","auto",NA,"Magnoliopsida",NA,NA,NA
"188","2013-04-01 09:20:26-03","IPT","BCTW","744","S","Plantae",NA,"Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA
"189","2013-04-01 09:20:26-03","IPT","BCTW","3872","S","Plantae",NA,"Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA
"190","2013-04-01 09:20:26-03","IPT","BCTW","8792","S","Plantae",NA,"Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"191","2021-01-22 11:19:01-03","UFSM","SMDB","14168","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Sprengel",NA,NA,NA,NA,"Brandão, M","13636","1988","10","21","Brasil","Minas Gerais","Sacramento","Serra da Canabrava","-47.439998626709","-19.8652992248535",NA,NA,"PAMG 19304","SMDB014168",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69737","auto",NA,NA,NA,NA,NA
"192","2021-01-22 11:19:01-03","UFSM","SMDB","14171","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Sprengel",NA,NA,NA,NA,"Brandão, M","27327","1986","10","01","Brasil","Minas Gerais","Sete Lagoas","Mata em nascente do S. João","-44.2467002868652","-19.465799331665",NA,NA,"Árvore linheira. Nome vulgar: pindaíba. PAMG 41487","SMDB014171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA
"193","2021-01-22 11:19:01-03","UFSM","SMDB","14169","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Sprengel",NA,NA,NA,NA,"Brandão, M","29807","2001","06","21","Brasil","Minas Gerais","Funilândia",NA,"-44.0560989379883","-19.3675003051758",NA,NA,"Cerrado. Árvore, folhas opostas, flores brancas. N.V: pimenta-do-mato, pindaíba. PAMG 54703","SMDB014169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11851","auto",NA,NA,NA,NA,NA
"194","2021-01-22 11:19:01-03","UFSM","SMDB","14170","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Sprengel",NA,NA,NA,NA,"Brandão, M","27865","1997","01","23","Brasil","Minas Gerais","Sete Lagoas","Fazenda Pião, nascente do São João","-44.2467002868652","-19.465799331665",NA,NA,"PAMG 42163","SMDB014170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA
"195","2020-08-26 10:32:21-03","UFSM","SMDB","14459","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Sprengel","Mello Silva, R","1992","05",NA,"Costa, MP; Cordeiro, I; Rossi, L; Anunciação, EA","78","1991","12","14","Brasil","São Paulo","Iguape","Estação ecológica Juréia - Itatins, as margens do","-47.5499992370605","-24.7000007629395",NA,NA,"Árvore ca. 12m alt, râmulos ferrugíneos lenticelados, botões vermelho-claros, Tépalas na antese vermelho-violaceas, Árvore do dossel","SMDB014459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"196","2020-08-26 10:32:21-03","UFSM","SMDB","14463","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Sprengel","Mello Silva, R","1992","05",NA,"Rossi, L; Cordeiro, I; Silva, SJG; Nicolau, SA; Godoi, JV","806","1991","02","19","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, trilha para o Po","-47.5499992370605","-24.7000007629395",NA,NA,"Árvore ca. 15m alt., ramos com cortex castanho-avermelhados, lenticelado. Frutos imaturos verdes","SMDB014463",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:12:04-03","MBM","MBM","112557","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Spichiger, R.",NA,NA,NA,"Hatxhorn, G.S.","2472","1980","03","19","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM112557",NA,NA,"MBM112557",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:12:04-03","MBM","MBM","178776","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Freitas, O.","s.n.",NA,NA,NA,"Brazil","Paraná","Monte Alegre","Monte Alegre",NA,NA,NA,NA,NA,"MBM178776",NA,NA,"MBM178776",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:12:05-03","MBM","MBM","385369","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Lozano, E.D.","2012","07","24","Lozano, E.D.","993","2012","07","24","Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","Resgate de flora da UHE Mauá; Árvore, 7m, frutos imaturos verdes.","MBM385369","520","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:12:05-03","MBM","MBM","385373","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Bochorny, T.","2012","07","13","Bochorny, T.; Marinero, F.; Marinero, F.","96","2012","07","13","Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","Resgate de flora da UHE Mauá; Árvore, 1,5m.","MBM385373","520","750","MBM385373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:12:05-03","MBM","MBM","391203","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Rodrigues, R.R.","2013","03","30","Cabral, F.N.; Potascheff, C.M.; Liboni, A.P.; Fagundes, I.C.; Souza, V.C.; Rodri; Potascheff, C.M.; Liboni, A.P.; Fagundes, I.C.; Souza, V.C.; Rodrigues, R.R.","892","2013","03","30","Brazil","São Paulo","Tapiraí","Trilha do Chagas, UHE da Fumaça","-47.351667","-24.030556","-47.351667","-24.030556","Árvore de 15m; tronco acinzentado, não cascudo; com fruto verde.; Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","MBM391203",NA,NA,"MBM391203",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:12:05-03","MBM","MBM","394114","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Frehse, F.","1","2012","07","20","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556",NA,"MBM394114","520","750","MBM394114",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:12:05-03","MBM","MBM","394976","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Barboza, E.","2014","11","25","Silva, J.M.; Motta, J.T.; Motta, J.T.","8686","2014","11","08","Brazil","Paraná","Garuva","Rodovia Miguel Jamur, Bairro Minas Velhas",NA,NA,NA,NA,"Árvore, 5m, frutos imaturos.; Margens de rodovia.","MBM394976",NA,NA,"MBM394976",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:12:05-03","MBM","MBM","417653","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Keller, H.A.","2014",NA,NA,"Keller, H.A.; Ramirez, R.; Ramirez, R.","12343","2014","11","05","Argentina","Missiones","San Ignacio",NA,"-55.592417","-27.170917","-55.592417","-27.170917","Árbol aromático.; Interior de selva.","MBM417653","118","118","MBM417653",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:12:05-03","MBM","MBM","268221","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R.",NA,NA,NA,"Krieger, L.","19388","1982","11","16","Brazil","Minas Gerais","Juiz de Fora","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM268221",NA,NA,"MBM268221",NA,"Southern America",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:12:05-03","MBM","MBM","276978","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Cavassani, A.",NA,NA,NA,"Gatti, G.; et al.; et al.","s.n.","2002","04",NA,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM276978",NA,NA,"MBM276978",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"207","2020-12-21 16:12:04-03","MBM","MBM","20252","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","27721","1971","11","06","Brazil","Paraná","Guaratuba","São João","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM020252",NA,NA,"MBM020252",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"208","2020-12-21 16:12:05-03","MBM","MBM","38386","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","12949","1966","10","12","Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,"MBM038386",NA,NA,"MBM038386",NA,"Southern America",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:12:05-03","MBM","MBM","60270","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","41950","1979","01","24","Brazil","Paraná","Morretes","Rio Bromado","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM060270",NA,NA,"MBM060270",NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:12:04-03","MBM","MBM","125139","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Silva, S.M.",NA,NA,NA,"Souza, W.S.; et al.; et al.","1283","1988","05","27","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM125139",NA,NA,"MBM125139",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"211","2020-12-21 16:12:04-03","MBM","MBM","232684","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hatschbach, G.",NA,NA,NA,"Maschio, W.","166","1997","06","25","Brazil","Paraná","Paranaguá","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM232684",NA,NA,"MBM232684",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"212","2020-12-21 16:12:04-03","MBM","MBM","178778","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries, R.E.",NA,NA,NA,"Klein, R.","1093","1955","01","18","Brazil","Santa Catarina","Blumenau","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,"MBM178778",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"213","2020-12-21 16:12:04-03","MBM","MBM","178772","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries",NA,NA,NA,"Klein, R.M.","167","1950","01","14","Brazil","Santa Catarina","Brusque","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,"MBM178772",NA,NA,"MBM178772",NA,"Southern America",NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
"214","2020-12-21 16:12:05-03","MBM","MBM","401580","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Reis, A.","1982","04","14","Klein, R.M.","8130","1969","01","24","Brazil","Santa Catarina","Florianópolis","Ilha de Santa Catarina, Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"Árvore de 20 metros de altura, flor avermelhada.; Mata.","MBM401580","250","250","MBM401580",NA,"Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"215","2020-12-21 16:12:04-03","MBM","MBM","125133","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.","540","1988","08","28","Brazil","Santa Catarina","Garuva","Rodovia Guaratuba - Itapoá, Fazenda Menegusso","-48.8549995422363","-26.0266990661621",NA,NA,NA,"MBM125133",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"216","2020-12-21 16:12:04-03","MBM","MBM","178770","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries",NA,NA,NA,"Klein, R.M.","1031","1955","01","07","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM178770",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"217","2020-12-21 16:12:04-03","MBM","MBM","178771","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries",NA,NA,NA,"Klein, R.M.","1688","1955","10","14","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM178771",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"218","2020-12-21 16:12:04-03","MBM","MBM","228114","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Penedo, A.",NA,NA,NA,"Giordano, L.C.","1450","1992","07","06","Brazil","Rio de Janeiro","Parati","Fazenda Olaria","-44.7131004333496","-23.2178001403809",NA,NA,NA,"MBM228114",NA,NA,"MBM228114",NA,"Southern America",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"219","2020-12-21 16:12:05-03","MBM","MBM","87170","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, R.",NA,NA,NA,"Cid Ferreira, C.A.","3199","1982","10","13","Brazil","Amazonas","Tefé","Rio Solimões","-64.7114028930664","-3.35417008399963",NA,NA,NA,"MBM087170",NA,NA,"MBM087170",NA,"Southern America",NA,NA,NA,NA,"340205","auto",NA,NA,NA,NA,NA
"220","2020-12-21 16:12:04-03","MBM","MBM","227897","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Salino, A.",NA,NA,NA,"Salino, A.","3754","1997","11","19","Brazil","Minas Gerais","Jequeri","Área de inundação da Usina Previdência","-42.6657981872559","-20.4557991027832",NA,NA,NA,"MBM227897",NA,NA,"MBM227897",NA,"Southern America",NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA
"221","2020-12-21 16:12:04-03","MBM","MBM","106295","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Bernardi, M.",NA,NA,NA,"Bernardi, M.","18119","1978","10","19","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM106295",NA,NA,"MBM106295",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:12:04-03","MBM","MBM","162587","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R.",NA,NA,NA,"Arbo, M.M.; et al.; et al.","5528","1992","12","03","Brazil","Bahia","Belém da Cachoeira","3km S de Belém de Cacheira",NA,NA,NA,NA,NA,"MBM162587",NA,NA,"MBM162587",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:12:04-03","MBM","MBM","178777","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Freitas, O.","s.n.",NA,NA,NA,"Brazil","Paraná","Monte Alegre","Monte Alegre",NA,NA,NA,NA,NA,"MBM178777",NA,NA,"MBM178777",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:12:05-03","MBM","MBM","282652","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Assis, L.C.S.",NA,NA,NA,"Assis, L.C.S.; et al.; et al.","622","2002","11",NA,"Brazil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"MBM282652",NA,NA,"MBM282652",NA,"Southern America",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"225","2020-12-21 16:12:04-03","MBM","MBM","241385","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R.",NA,NA,NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","3024","1999","09","01","Brazil","Paraná","Cruzeiro do Iguaçu","Rio Chopim, barra do Rio Iguaçu","-53.127799987793","-25.6156005859375",NA,NA,NA,"MBM241385",NA,NA,"MBM241385",NA,"Southern America",NA,NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA
"226","2020-12-21 16:12:04-03","MBM","MBM","238231","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R.",NA,NA,NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2925","1999","04","15","Brazil","Paraná","Cruzeiro do Iguaçu","Rio Iguaçu, próximo a barra do Rio Chopim","-53.127799987793","-25.6156005859375",NA,NA,NA,"MBM238231",NA,NA,"MBM238231",NA,"Southern America",NA,NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA
"227","2020-12-21 16:12:05-03","MBM","MBM","8336","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18161","1967","12","20","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM008336",NA,NA,"MBM008336",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"228","2020-12-21 16:12:04-03","MBM","MBM","165825","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, R.",NA,NA,NA,"Záchia, R.; et al.; et al.","1276","1993","03","28","Brazil","Rio Grande do Sul","Torres","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,"MBM165825",NA,NA,"MBM165825",NA,"Southern America",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"229","2020-12-21 16:12:05-03","MBM","MBM","38385","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries, R.E.",NA,NA,NA,"Klein, R.","167","1950","01","14","Brazil","Santa Catarina","Brusque","Mata do Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,"MBM038385",NA,NA,"MBM038385",NA,"Southern America",NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
"230","2020-12-21 16:12:04-03","MBM","MBM","178775","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries",NA,NA,NA,"Klein, R.M.","1688","1955","10","14","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM178775",NA,NA,"MBM178775",NA,"Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"231","2020-12-21 16:12:04-03","MBM","MBM","178774","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries",NA,NA,NA,"Klein, R.M.","1031","1955","01","07","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM178774",NA,NA,"MBM178774",NA,"Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"232","2020-12-21 16:12:04-03","MBM","MBM","161028","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hoehne, W.",NA,NA,NA,"Hoehne, W.","s.n.","1944","10","19","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"MBM161028",NA,NA,"MBM161028",NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"233","2020-12-21 16:12:05-03","MBM","MBM","8335","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17001","1967","08","26","Brazil","Paraná","Tapejara","Tapejara","-52.8732986450195","-23.7331008911133",NA,NA,NA,"MBM008335",NA,NA,"MBM008335",NA,"Southern America",NA,NA,NA,NA,"32078","auto",NA,NA,NA,NA,NA
"234","2020-12-21 16:12:04-03","MBM","MBM","178773","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries",NA,NA,NA,"Klein, R.M.","1093","1955","01","18","Brazil","Santa Catarina","Blumenau","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,"MBM178773",NA,NA,"MBM178773",NA,"Southern America",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"235","2020-12-21 16:12:04-03","MBM","MBM","178767","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Fries",NA,NA,NA,"Klein, R.M.","166","1949","10","27","Brazil","Santa Catarina","Brusque","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,"MBM178767",NA,NA,"MBM178767",NA,"Southern America",NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
