"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"301","2019-11-21 10:11:22-03","IBt","SP","225678","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Kirizawa, M","2095","1988","11","22",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Sitio Pedtro Luiz","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 10m alt., perto de um riacho, fruto oval, quando maduro vermelho, semente 1, branca",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:11:22-03","IBt","SP","244412","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, MMRF; Lobo, A","802","1989","09","22",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Aguiar, OT","37574","auto","1990",NA,NA,"06",NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:11:22-03","IBt","SP","244411","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, MMRF; Atanasio, A","803","1989","09","23",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Aguiar, OT","37574","auto","1990",NA,NA,"06",NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:11:22-03","IBt","SP","244410","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, MMRF; Corrêa, JA","804","1989","10","20",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Aguiar, OT","37574","auto","1990",NA,NA,"06",NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:11:22-03","IBt","SP","244409","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, MMRF; Corrêa, JA","805","1989","10","23",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Aguiar, OT","37574","auto","1990",NA,NA,"06",NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:11:22-03","IBt","SP","244408","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, MMRF; Atanasio, A","806","1989","11","22",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Aguiar, OT","37574","auto","1990",NA,NA,"06",NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:11:22-03","IBt","SP","350684","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Cordeiro, I; Melo, MMRF; Mamede, MCH","2328","2000","09","27",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha do Jequitibá","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP024294","SP024294","Kawasaki, ML","30093","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:11:22-03","IBt","SP","146575","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Davis, PH; Shepherd, GJ; Sakane, M; et al.","60560","1976","09","06",NA,"Brasil","São Paulo","Iguape","8km to Iguape from the junction with the São Paulo-Registro road.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Aguiar, OT","55628","auto","2010",NA,NA,"03",NA,NA,NA,"10",NA,NA
"309","2019-11-21 10:11:22-03","IBt","SP","268755","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Anunciação, EA; Oliveira, RJ","452","1993","12","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, capão no alto do morrinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta ca. 3,0m alt., botões creme","SP006877","SP006877","Kawasaki, ML","55628","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-21 10:11:22-03","IBt","SP","246954","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Cordeiro, I; Rossi, L; Anunciação, EA; Tomasulo, PLB; Oliveira, LA","733","1990","10","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta umbrófila, ca. 5m alt., cálice creme esverdeado","SP024940","SP024940","Sobral, M","55628","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-21 10:11:22-03","IBt","SP","247300","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Rossi, L; Cordeiro, I; Anunciação, EA; Tomasulo, PLB; Oliveira, LA","728","1990","10","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta 2,0m alt., folhas discolores, botões alvos, interior de mata","SP006876","SP006876","Sobral, M","55628","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-21 10:11:22-03","IBt","SP","248340","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Costa, MP; Cordeiro, I; Chu, EP; Gomes da Silva, SJ; Piacentin, EP","51","1990","12","14",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta do interior da mata, ca. 4m alt., frutos maduros corais avermelhados","SP024295","SP024295","Sobral, M","55628","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-21 10:11:23-03","IBt","SP","82526","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Correa Gomes Jr, J","2687","1965","04","01",NA,"Brasil","São Paulo","Ilhabela","Ilha Vitória. Litoral norte","-45.3499984741211","-23.7700004577637",NA,NA,NA,"Arbusto ca. 2m alt., da mata costeira.","SP006887","SP006887","Sobral, M","23719","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-21 10:11:22-03","IBt","SP","313214","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Souza, VC; Souza, JP","9225","1995","10","08",NA,"Brasil","São Paulo","Itanhaém","Fazenda São Luiz, mata atlântica","-46.7799987792969","-24.1800003051758",NA,NA,NA,"Arvoreta té 5m alt., frutos imaturos vermelhos",NA,NA,"Kawasaki, ML","26998","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-21 10:11:23-03","IBt","SP","429833","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Pignal, M; Romaniuc Neto, S; Shirasuna, RT; Gaglioti, AL","3168","2008","06","05",NA,"Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Simão Bianchini, R; Kojima, RK; Petrongari, FS","8925","auto","2011",NA,NA,"05",NA,NA,NA,"19",NA,NA
"316","2019-11-21 10:11:22-03","IBt","SP","313239","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Bernacci, LC; et al.","1033","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Floresta alta","-47.8800010681152","-24.7099990844727",NA,NA,NA,"Arbusto ca. 3m alt., frutos maduros vermelhos",NA,NA,"Kawasaki, ML","17990","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 10:11:22-03","IBt","SP","329910","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Sobral, M; Attili, D","6871","1990","10",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Arvoreta 3m., em beira de mata, flores brancas, casca rugosa","SP006875","SP006875","Kawasaki, ML","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:11:22-03","IBt","SP","277201","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Cordeiro, I; et al.","1516","1994","06","22",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Trilha através do Morro do Arpoador, mata pluvial tropical de encosta","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Arvoreta do interior da mata, frutos imaturos verdes",NA,NA,"Kawasaki, ML","21922","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:11:22-03","IBt","SP","321096","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Árbocz, GF","572","1994","08","04",NA,"Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Caminho entre base Limão até São Pedro","-48.3600006103516","-24.0900001525879",NA,NA,NA,"Árvore ca. 6m alt., flores brancas",NA,NA,"Kawasaki, ML","25028","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:11:22-03","IBt","SP","321097","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Árbocz, GF","571","1994","08","04",NA,"Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Caminho entre base Limão até São Pedro, mata","-48.3600006103516","-24.0900001525879",NA,NA,NA,"Árvore ca. 8m alt., 10cm DAP, frutos vermelhos a cor de vinho",NA,NA,"Kawasaki, ML","25028","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-09-24 08:25:29-03","IBt","SP","118799","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Mattos, J","13901","1966","09","30",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Kawasaki, ML","27258","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 10:11:22-03","IBt","SP","276868","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Moraes, PLR","731","1992","11","17",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore ca. 25m alt, borda de mata, tronco estriado, sem placas escamantes.","SP006884","SP006884","Kawasaki, ML","27904","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 10:11:22-03","IBt","SP","348587","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Aguiar, OT","274","1988","11","22",NA,"Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, lugarejo de Sertãozinho , as margens de um riacho.","-45.4099998474121","-23.7600002288818",NA,NA,NA,"Arvoreta 1-2m atl.","SP006886","SP006886","Kawasaki, ML","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:11:22-03","IBt","SP","277602","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Kawasaki, ML; et al.","660","1994","10","12",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore ca. 4m alt., frutos vermelhos",NA,NA,"Kawasaki, ML","34059","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:11:22-03","IBt","SP","313235","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Zipparro, VB; et al.","Saibadela421","1994","05","14",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha Azul, Coleção Saibadela 421","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 4,5m alt., fruto vermelho",NA,NA,"Kawasaki, ML","34059","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-09-03 09:26:03-03","IBt","SP","313231","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Galleti, M; et al.","Saibadela135","1994","03","12",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha Azul, mata, Coleção SAibadela 135","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 5m alt., poucas flores claras presentes, na fit. n. 78",NA,NA,"Kawasaki, ML","34059","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:11:22-03","IBt","SP","313227","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Almeida Scabbia, RJ; et al.","Saibadela302","1994","04","14",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 6m alt., flores brancas, frutos vermelhos em alcool, na fen. n. 32R",NA,NA,"Kawasaki, ML","34059","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:11:22-03","IBt","SP","313226","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Almeida Scabbia, RJ; et al.","Saibadela243","1994","04","09",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio, beira rio","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 3m alt., início da formção de frutos na fit. n. 240",NA,NA,"Kawasaki, ML","34059","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:11:22-03","IBt","SP","313229","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Zipparro, VB; et al.","Saibadela314","1994","05","11",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio, Coleção Saibadela 314","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 6m alt., flores brancas, na fit. n.282",NA,NA,"Kawasaki, ML","34059","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-09-03 09:26:03-03","IBt","SP","313233","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Galleti, M; et al.","Saibadela192","1994","03","23",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio, próximo do ponto 21, Coleção Saibadela 192","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 5m alt., flores brancas",NA,NA,"Kawasaki, ML","34059","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:11:22-03","IBt","SP","338757","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Robim, MJ; Félix, P","908","1996","11","16",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta, trilha da praia do Sul","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arvoreta 4-5m alt., flores brancas e frutos verdes",NA,NA,"Kawasaki, ML","34265","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:11:22-03","IBt","SP","306688","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Lobo, PC; et al.","29371","1993","11","16",NA,"Brasil","São Paulo","Ubatuba","Praia de Maranduba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 5m alt.",NA,NA,"Kawasaki, ML","34265","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:11:27-03","IBt","SP","209576","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring","Melo, MMRF","460","1982","08","19",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 8m alt., cálice verde, corola branca, frutos jovens verdes, botões, mata emsombreada","SP056995","SP056995","Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:11:27-03","IBt","SP","237365","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring","Barros, F","1724","1989","09","26",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Margem do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Arvoreta ca. 6m alt., crescendo ma mata de encosta, flores brancas","SP056993","SP056993","Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:11:27-03","IBt","SP","244499","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring","Melo, MMRF; Atanásio, A","714","1988","10","20",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Mata da estrada da captação. as margens do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 4m alt., flore com cálice esverdeado e corola branca","SP056994","SP056994","Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:11:27-03","IBt","SP","80770","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring","Mattos, JR; Bicalho, HD","11622","1964","03","17",NA,"Brasil","São Paulo","Jeriquara","Fazenda Estiva, mata ciliarm margens do rio Ponta Nova","-47.5800018310547","-20.3099994659424",NA,NA,NA,"Árvore 4m alt., frutos imaturos","SP056996","SP056996","Sobral, M","11595","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
